OBJECTID,AREASYMBOL,SPATIALVER,MUSYM,MUKEY,SHAPE_Length,SHAPE_Area
27083,VA059,3,40,2250352,2147.14514774123,-223571.536032788
27084,VA059,3,48A,2250380,12871.9895480612,-2662214.76112579
27085,VA059,3,60A,2250421,2204.38269531214,-241594.717643919
27086,VA059,3,91E,2250534,35986.9479326212,-2565153.744395
27087,VA059,3,48A,2250380,3041.5382117804,-241122.293810536
27088,VA059,3,109B,2250562,3051.01921423447,-279303.039448746
27089,VA059,3,77A,2250485,3638.72478207364,-342840.465182769
27090,VA059,3,77A,2250485,1633.98757057309,-122945.279167169
27091,VA059,3,91C,2250531,6062.08017482902,-505274.598652422
27092,VA059,3,60A,2250421,739.974129426919,-26588.5657143936
27093,VA059,3,W,2250944,692.138074612961,-30220.8182429969
27094,VA059,3,60A,2250421,8637.78953745705,-1099063.51709664
27095,VA059,3,47B,2250379,1722.72337855164,-125265.929055351
27096,VA059,3,60A,2250421,777.257554747023,-36554.6078496488
27097,VA059,3,48A,2250380,1064.36085008047,-59440.9462946176
27098,VA059,3,77A,2250485,3174.73541134777,-442552.187354195
27099,VA059,3,60A,2250421,2000.6978504891,-174323.747792188
27100,VA059,3,W,2250944,596.650980615232,-26199.6409888101
27101,VA059,3,91D,2250533,3353.08947838896,-324697.929659819
27102,VA059,3,91D,2250533,1624.8685024059,-114798.254882236
27103,VA059,3,49A,2250382,986.114473484578,-58540.339899506
27104,VA059,3,60A,2250421,8100.30068193674,-568996.304238585
27105,VA059,3,77A,2250485,12252.3653770154,-1257482.19694182
27106,VA059,3,77A,2250485,6171.1499118647,-578266.583531392
27107,VA059,3,91E,2250534,4721.44152207668,-318580.188034515
27108,VA059,3,109B,2250562,3124.27052199318,-342407.021626103
27109,VA059,3,90C,2250528,2463.00393424885,-172599.538657861
27110,VA059,3,90C,2250528,1124.98905264906,-48414.6849630507
27111,VA059,3,109B,2250562,1116.6029534107,-64140.1065634925
27112,VA059,3,60A,2250421,2592.4638362232,-191141.343648653
27113,VA059,3,109B,2250562,893.300592897021,-46428.0505216492
27114,VA059,3,91E,2250534,12966.5545367594,-715976.38664781
27115,VA059,3,91E,2250534,38436.4699901384,-2703444.38278032
27116,VA059,3,91E,2250534,5947.01827452063,-251209.106715481
27117,VA059,3,76A,2250481,1692.67555628059,-90826.4681987339
27118,VA059,3,60A,2250421,2442.33269893711,-210699.983253253
27119,VA059,3,77A,2250485,44379.882142361,7069152.65280764
27120,VA059,3,90B,2250526,707.758362467849,-28940.5925717002
27121,VA059,3,77A,2250485,24197.2095685244,-3339140.05796387
27122,VA059,3,60A,2250421,2662.07754837808,-197578.954255014
27123,VA059,3,77A,2250485,7094.58578104602,-702763.336362068
27124,VA059,3,60A,2250421,787.338527607602,-34382.8877622498
27125,VA059,3,49A,2250382,1212.27802081101,-51132.6493043566
27126,VA059,3,76A,2250481,10402.350038513,-1518165.15492943
27127,VA059,3,77A,2250485,14032.8621865419,-1720406.226899
27128,VA059,3,60A,2250421,8078.41488051504,-526712.248859669
27129,VA059,3,91E,2250534,11494.7112818707,-755272.614041127
27130,VA059,3,76B,2250483,1053.72966637455,-49968.5834931248
27131,VA059,3,60A,2250421,4344.5071590427,-335700.033649208
27132,VA059,3,76A,2250481,2054.43911022881,-199055.468427063
27133,VA059,3,109B,2250562,1330.92491407962,-84800.3152033518
27134,VA059,3,77A,2250485,1382.89185760305,-54717.3398479284
27135,VA059,3,48A,2250380,20940.1541393381,2077108.52631283
27136,VA059,3,48A,2250380,2846.10574888958,-287213.323458484
27137,VA059,3,76B,2250483,3740.12045113966,-271775.069645099
27138,VA059,3,76A,2250481,5438.48851577229,-647573.851362928
27139,VA059,3,91E,2250534,1297.14005072609,-91507.9318437067
27140,VA059,3,77A,2250485,2357.51564412062,-341597.80697297
27141,VA059,3,77A,2250485,10327.8485418792,1187711.04073534
27142,VA059,3,76A,2250481,1456.30062713517,-111916.90130084
27143,VA059,3,36A,2250335,1719.55788267242,-107187.155178322
27144,VA059,3,91E,2250534,45676.1524376841,-4075941.368333
27145,VA059,3,48A,2250380,6544.20568515728,-558472.411264902
27146,VA059,3,77A,2250485,5395.63222091467,-730837.992635432
27147,VA059,3,91E,2250534,39840.0617177007,-2681690.37381054
27148,VA059,3,90C,2250528,1829.38356087928,-106318.681729333
27149,VA059,3,30A,2250319,13661.0904999238,-1300172.66104485
27150,VA059,3,77A,2250485,2502.61286217564,-174981.851058425
27151,VA059,3,76A,2250481,3830.04938404325,-678584.343162195
27152,VA059,3,90C,2250528,3953.86159045035,-233288.76901813
27153,VA059,3,77A,2250485,1920.44179003927,-175870.391091027
27154,VA059,3,109B,2250562,1487.6394046947,-121692.046593546
27155,VA059,3,60A,2250421,8011.43580911002,-796438.622141231
27156,VA059,3,49A,2250382,7791.7542763592,-520846.542752165
27157,VA059,3,109B,2250562,1763.84221407575,-171865.455015808
27158,VA059,3,36A,2250335,4226.30635812051,-346423.680738507
27159,VA059,3,91E,2250534,655.406934664203,-24948.2469502322
27160,VA059,3,90B,2250526,745.472795634793,-33492.4257182263
27161,VA059,3,109B,2250562,2194.14199889366,-164050.682871791
27162,VA059,3,77A,2250485,6346.10672288086,620891.541066315
27163,VA059,3,109B,2250562,4677.93915666018,-387958.996110483
27164,VA059,3,109B,2250562,1314.52251916203,-86868.2764743342
27165,VA059,3,77A,2250485,13392.7107063855,1575921.78335252
27166,VA059,3,90C,2250528,6206.01051173353,-642399.359852337
27167,VA059,3,77A,2250485,3739.63163078313,-418272.35025434
27168,VA059,3,48A,2250380,18061.1732616508,-2117611.43738391
27169,VA059,3,109B,2250562,1599.4228468521,-119781.827948897
27170,VA059,3,48A,2250380,1045.73806010125,-47661.8966894428
27171,VA059,3,90C,2250528,1678.53984980159,-75330.9958151578
27172,VA059,3,77A,2250485,1561.42564220712,-127494.019167114
27173,VA059,3,77A,2250485,8490.59448892983,953651.228866832
27174,VA059,3,60A,2250421,2453.37317946389,-233811.387496125
27175,VA059,3,91E,2250534,11301.0719548828,-811328.106794252
27176,VA059,3,76A,2250481,1151.34029566604,-63308.2675305455
27177,VA059,3,77B,2250486,2018.71183670541,-152247.396808126
27178,VA059,3,76A,2250481,1014.23228859639,-37949.7941344236
27179,VA059,3,36A,2250335,5068.59099076662,-399646.30647566
27180,VA059,3,77A,2250485,59710.0983954261,9359187.98287481
27181,VA059,3,76A,2250481,1311.99076724718,-96097.4564526459
27182,VA059,3,90B,2250526,1018.15616276766,-49763.8484002517
27183,VA059,3,76A,2250481,1491.9309209411,-98062.398349286
27184,VA059,3,77A,2250485,7324.10755467175,-1467382.75801124
27185,VA059,3,76A,2250481,1639.00161099105,-190994.116090374
27186,VA059,3,77A,2250485,4158.60033171706,-494119.357522062
27187,VA059,3,48A,2250380,1384.74931422939,-113025.814567804
27188,VA059,3,76A,2250481,1096.95049652591,-69716.6622920511
27189,VA059,3,76A,2250481,19538.8076149122,-2564426.96407092
27190,VA059,3,48A,2250380,2741.56087895349,-189455.609761214
27191,VA059,3,77B,2250486,1254.56602016576,-74632.6972756787
27192,VA059,3,76A,2250481,3592.80243069003,-403880.460193132
27193,VA059,3,77A,2250485,15003.1503643976,-1774325.79880992
27194,VA059,3,30A,2250319,12759.8121133663,-996021.978101761
27195,VA059,3,48A,2250380,4954.06544981371,-567889.503664683
27196,VA059,3,36A,2250335,5664.72281545849,-713847.262746188
27197,VA059,3,49A,2250382,2266.71237988267,-125129.946199507
27198,VA059,3,48A,2250380,943.856171804786,-43113.3875956577
27199,VA059,3,90C,2250528,6622.57889228979,-460987.322460072
27200,VA059,3,76A,2250481,1593.1229767111,-132060.661815297
27201,VA059,3,77A,2250485,3019.28920433443,-294398.471258822
27202,VA059,3,36A,2250335,2640.22056404473,-234467.012334371
27203,VA059,3,91E,2250534,16133.9936411186,-1212769.21146308
27204,VA059,3,77B,2250486,1898.74722976096,-195740.958394162
27205,VA059,3,90A,2250524,1553.06743538043,-123111.433818876
27206,VA059,3,77B,2250486,1835.09623380019,-88441.6754708232
27207,VA059,3,90C,2250528,1303.07791119222,-76721.9917676894
27208,VA059,3,90C,2250528,4142.18166200649,-217799.148045919
27209,VA059,3,77A,2250485,1316.88290470305,-100779.782228979
27210,VA059,3,49A,2250382,4947.94446783918,-353968.283467661
27211,VA059,3,77A,2250485,1408.01932048275,-94981.500406712
27212,VA059,3,91E,2250534,25509.274675334,-2099915.01929454
27213,VA059,3,90C,2250528,1068.68493670247,-55254.6766230998
27214,VA059,3,90A,2250524,1483.92447319117,-89110.7930047826
27215,VA059,3,77A,2250485,7073.25124090802,-583941.199496351
27216,VA059,3,109B,2250562,1334.22978059419,-94182.8958274216
27217,VA059,3,48A,2250380,1513.63293938044,-94544.8798334488
27218,VA059,3,109B,2250562,2017.97122293573,-175586.253702206
27219,VA059,3,91D,2250533,2733.38675269016,-232069.257761372
27220,VA059,3,77A,2250485,1826.30274784527,-107865.503209016
27221,VA059,3,48A,2250380,6620.3834533148,-335511.140895161
27222,VA059,3,76A,2250481,7622.79129488144,-1060045.2851094
27223,VA059,3,77B,2250486,2370.60439531215,-238339.224913969
27224,VA059,3,91E,2250534,15456.9164755463,-1188405.78156371
27225,VA059,3,76B,2250483,4793.43921309025,-326615.302207125
27226,VA059,3,49A,2250382,2643.36347415921,-181516.832574777
27227,VA059,3,76A,2250481,3345.51748802501,-316004.064196621
27228,VA059,3,76A,2250481,871.581071032262,-47991.3428175524
27229,VA059,3,49A,2250382,4991.02954544814,-514091.912801564
27230,VA059,3,91E,2250534,1315.78481299549,-117333.042455152
27231,VA059,3,49A,2250382,2454.49710792719,-130164.13993523
27232,VA059,3,90A,2250524,685.194270972026,-26606.7658877674
27233,VA059,3,76B,2250483,4851.04330903457,-439340.164640002
27234,VA059,3,76A,2250481,2416.06866553077,-155730.871141763
27235,VA059,3,60A,2250421,2911.35353282197,-251251.534361749
27236,VA059,3,48A,2250380,1680.1242807106,-147955.877487558
27237,VA059,3,77A,2250485,10164.6774386585,-844284.634030476
27238,VA059,3,77B,2250486,956.433895830746,-54260.1853085429
27239,VA059,3,60A,2250421,24804.496200844,-2173565.13631026
27240,VA059,3,90C,2250528,3250.25467121985,-209204.815155445
27241,VA059,3,109B,2250562,4584.12661012462,-316748.68873457
27242,VA059,3,91E,2250534,6129.15800466187,-364180.39008546
27243,VA059,3,91E,2250534,27534.3347965553,-2044182.47770983
27244,VA059,3,76A,2250481,893.150538692974,-46586.2615718568
27245,VA059,3,90B,2250526,3358.51732906432,-397396.678261075
27246,VA059,3,77A,2250485,14716.7013959045,-2205014.57405907
27247,VA059,3,91C,2250531,4592.75739618279,-484758.388824799
27248,VA059,3,48A,2250380,2401.57904270953,-283706.021023622
27249,VA059,3,77A,2250485,2853.464055258,-302922.252800512
27250,VA059,3,77B,2250486,4446.86658492865,-409821.940571564
27251,VA059,3,30A,2250319,3561.88971707628,-222435.508309059
27252,VA059,3,77B,2250486,5666.58666034134,-959419.864151537
27253,VA059,3,82B,2250503,1097.81048129039,-31529.1028140093
27254,VA059,3,77B,2250486,1233.45579905313,-100072.67431331
27255,VA059,3,109B,2250562,4802.13515118319,-327976.510520657
27256,VA059,3,91E,2250534,1569.68714526451,-88159.3038487145
27257,VA059,3,109B,2250562,1601.56964860028,-125277.379792693
27258,VA059,3,109B,2250562,1454.13224359453,-80547.4484136265
27259,VA059,3,30A,2250319,1475.81805439126,-88496.2913963106
27260,VA059,3,90C,2250528,2168.2095329897,-232836.962276187
27261,VA059,3,91E,2250534,7680.35504330909,-419570.645608882
27262,VA059,3,76B,2250483,781.861154478187,-33505.4656671109
27263,VA059,3,77B,2250486,3186.16249218629,-210589.551663857
27264,VA059,3,77B,2250486,901.300152171507,-37595.4181017273
27265,VA059,3,76B,2250483,2829.56044662729,-232392.623027195
27266,VA059,3,91C,2250531,1547.27697289117,-112645.805495362
27267,VA059,3,91D,2250533,2602.44983032001,-176752.589317135
27268,VA059,3,36A,2250335,1022.69266504935,-50278.6108285095
27269,VA059,3,109B,2250562,1245.6741585667,-90409.1634783849
27270,VA059,3,76B,2250483,6554.61216650617,-887030.498242822
27271,VA059,3,91D,2250533,1119.44654723354,-73915.5947761293
27272,VA059,3,48A,2250380,1637.17837418014,-77530.5290326338
27273,VA059,3,77B,2250486,3170.89268991243,-305823.34185899
27274,VA059,3,77B,2250486,2484.90393404486,-143406.206387283
27275,VA059,3,91D,2250533,2256.0927920488,-180398.164733468
27276,VA059,3,91E,2250534,3388.65191734251,-120315.93894635
27277,VA059,3,60A,2250421,3449.10221743831,-269209.610087844
27278,VA059,3,90C,2250528,2347.53851905771,-108110.750970077
27279,VA059,3,70A,2250461,11067.834615843,-1666449.27256967
27280,VA059,3,W,2250944,648.540681155926,-21941.1440980977
27281,VA059,3,9B,2250261,2980.14940745808,-360473.187711976
27282,VA059,3,39D,2250350,1709.02193380742,-61107.4122892997
27283,VA059,3,79B,2250493,3845.01276964046,-297806.089305932
27284,VA059,3,105B,2250556,2985.81621092384,-260700.417372099
27285,VA059,3,75B,2250477,977.608912410091,-12491.7569559424
27286,VA059,3,105C,2250557,2392.67473683853,-216102.697483537
27287,VA059,3,80D,2250499,246.809443182956,-2718.24700744868
27288,VA059,3,75B,2250477,623.117317520071,-17781.6648739552
27289,VA059,3,80D,2250499,235.921007740894,-2413.35740148947
27290,VA059,3,39C,2250349,1465.29535551303,-31012.9480996697
27291,VA059,3,39B,2250348,1146.83915109949,-33872.2722712234
27292,VA059,3,80E,2250500,243.039400796577,-3757.82940356511
27293,VA059,3,75B,2250477,694.581180584239,-16565.0486487482
27294,VA059,3,39D,2250350,890.346263224172,-51997.6322037017
27295,VA059,3,39D,2250350,2552.84320080409,-208737.693374035
27296,VA059,3,107B,2250560,2130.03712803605,-145439.737322083
27297,VA059,3,39D,2250350,4185.73508225735,-451106.444648329
27298,VA059,3,105D,2250558,837.255351322959,-34276.0511519143
27299,VA059,3,39B,2250348,1309.53754886253,-64497.8730084063
27300,VA059,3,85C,2250510,1678.46586282855,-21025.3170053346
27301,VA059,3,39D,2250350,1672.47692930605,-169423.488984992
27302,VA059,3,81C,2250502,1503.8986311795,-83450.8535976448
27303,VA059,3,34A,2250328,1831.82712105727,-215609.202876881
27304,VA059,3,30A,2250319,809.256550524664,-31951.4050008214
27305,VA059,3,25C,2250307,1224.77733053962,-54125.4029681053
27306,VA059,3,34B,2250330,1447.49807350359,-49514.8331079281
27307,VA059,3,81C,2250502,668.136332371574,-27550.6129990097
27308,VA059,3,84B,2250507,2951.51415529703,-169542.855697601
27309,VA059,3,21A,2250291,2380.82659775793,-203751.467144943
27310,VA059,3,108B,2250561,2849.10042881627,-228895.345457224
27311,VA059,3,85C,2250510,205.132428774727,-1394.17875842257
27312,VA059,3,25B,2250306,2144.00994402749,-139836.580937569
27313,VA059,3,81C,2250502,1238.40528495811,-101292.800427567
27314,VA059,3,39D,2250350,1280.88579104568,-95625.5893888514
27315,VA059,3,85C,2250510,347.3951752836,-2604.15248400333
27316,VA059,3,75B,2250477,2570.99227288113,-140815.505154586
27317,VA059,3,34B,2250330,1541.42678889809,-26516.8014839747
27318,VA059,3,22B,2250297,1090.76697820904,-51409.721372304
27319,VA059,3,39C,2250349,1701.15047850735,-99510.0226264468
27320,VA059,3,25B,2250306,1056.7053005842,-75740.9248512407
27321,VA059,3,97,2250542,2139.1617867257,-155549.256309795
27322,VA059,3,75B,2250477,1096.76936548207,-67238.129547566
27323,VA059,3,39B,2250348,689.155611954674,-24485.4344891096
27324,VA059,3,39D,2250350,2426.81504855304,-159039.948849674
27325,VA059,3,81B,2250501,1626.59495054255,-139615.274620382
27326,VA059,3,21A,2250291,1616.21925576842,-114357.31505328
27327,VA059,3,78B,2250491,827.871506108487,-38996.4778321418
27328,VA059,3,105C,2250557,1611.43761789784,-43120.974127475
27329,VA059,3,107B,2250560,763.451552068767,-32156.9885749756
27330,VA059,3,39C,2250349,748.751344879498,-28695.203927765
27331,VA059,3,34A,2250328,296.521740091351,-4606.52353220472
27332,VA059,3,75B,2250477,1822.42323153158,-90284.9108144054
27333,VA059,3,25B,2250306,1427.2545339594,-51201.538807094
27334,VA059,3,39B,2250348,972.757142676509,-40609.8574517571
27335,VA059,3,88E,2250521,7641.34650243022,-1066355.80532768
27336,VA059,3,93B,2250537,774.952202753277,-28224.8824487271
27337,VA059,3,39D,2250350,5549.18902022268,-353819.365341994
27338,VA059,3,78B,2250491,801.364613833108,-36203.5433013072
27339,VA059,3,39D,2250350,2035.04048350032,-201254.318768674
27340,VA059,3,39C,2250349,1312.08713946196,-49444.4984771111
27341,VA059,3,W,2250944,447.618327036105,-13201.5617346987
27342,VA059,3,39B,2250348,2161.27693131056,-268877.033133985
27343,VA059,3,39D,2250350,2646.62198439438,-201964.444656959
27344,VA059,3,39E,2250351,2477.79331425847,-128433.264332016
27345,VA059,3,105D,2250558,3317.60260229666,-224177.422775269
27346,VA059,3,39D,2250350,3146.60881275019,-311008.355495978
27347,VA059,3,30A,2250319,776.143655277069,-33310.9935522568
27348,VA059,3,105D,2250558,1987.98741974518,-132527.476414418
27349,VA059,3,105D,2250558,2408.01239583504,-139934.845370629
27350,VA059,3,108B,2250561,3090.61719754452,-215802.244727713
27351,VA059,3,25C,2250307,2789.96878375898,-157639.481810667
27352,VA059,3,103A,2250548,1085.83152618895,-54595.0515861657
27353,VA059,3,105C,2250557,2330.82674405964,-143406.41605348
27354,VA059,3,39C,2250349,2171.77905623293,-152830.252490335
27355,VA059,3,105D,2250558,3890.55018804852,-231088.832098709
27356,VA059,3,105C,2250557,1412.25410893271,-69862.4868914398
27357,VA059,3,39C,2250349,2973.38488041353,-190162.801694725
27358,VA059,3,39D,2250350,1853.86379545462,-108806.496136735
27359,VA059,3,39B,2250348,2792.17364587084,-265231.466771434
27360,VA059,3,105C,2250557,2415.92371393319,-132520.009598002
27361,VA059,3,105B,2250556,2419.53373910049,-306428.226141801
27362,VA059,3,105B,2250556,3086.40945550406,-257104.593801542
27363,VA059,3,105D,2250558,2434.22714160136,-106124.983033526
27364,VA059,3,105C,2250557,2400.06847113893,-210386.320243663
27365,VA059,3,81C,2250502,1496.45735649796,-109464.937082047
27366,VA059,3,39C,2250349,1597.76867596774,-67725.5589971217
27367,VA059,3,105C,2250557,2136.36028836512,-125535.06226019
27368,VA059,3,105C,2250557,3873.04534148305,-318150.940969929
27369,VA059,3,105B,2250556,3123.52190730857,-321421.131537397
27370,VA059,3,39C,2250349,3523.61612969248,-259102.721060014
27371,VA059,3,39B,2250348,1708.93858409239,-118561.039007685
27372,VA059,3,105C,2250557,1120.73967218924,-37844.6728883099
27373,VA059,3,105C,2250557,634.519337296484,-22728.8804007673
27374,VA059,3,39C,2250349,2111.68337390842,-148425.694176739
27375,VA059,3,39C,2250349,1320.16767267679,-108311.980467485
27376,VA059,3,W,2250944,421.353408121371,-10052.2773913534
27377,VA059,3,39B,2250348,1577.06543539055,-88817.2688673162
27378,VA059,3,39C,2250349,1643.72159252071,-146653.841758237
27379,VA059,3,W,2250944,571.591552942765,-20941.644887925
27380,VA059,3,39C,2250349,4135.95050700794,-553485.588449301
27381,VA059,3,W,2250944,602.618430271136,-18438.1626075579
27382,VA059,3,78B,2250491,1870.83057860954,-92894.2136788427
27383,VA059,3,39D,2250350,2619.97504868189,-234014.060517414
27384,VA059,3,39D,2250350,3622.97613356286,-270683.470492454
27385,VA059,3,W,2250944,1535.5479507677,-116656.209506605
27386,VA059,3,39D,2250350,2127.360582044,-255004.278320537
27387,VA059,3,39C,2250349,1107.37387203486,-65901.3413321026
27388,VA059,3,39C,2250349,2678.36015037573,-319185.406070622
27389,VA059,3,105B,2250556,2663.10567768702,-152298.171701735
27390,VA059,3,39C,2250349,4737.51743534054,-281755.811255568
