Geo_FIPS,StateFIPS,CountyFIPS,TractFIPS,BlockgroupFIPS,TotalPopEst2015_19ACS,YearOfStartDate,UnderAge1PopEst2015_19ACS,Age0to17PopEst2015_19ACS,Unique0to17WithED_Visit,Unique0to17WithED_VisitPer100,NumberED_VisitsAge0to17,ED_VisitsPer100Age0to17,NumberLowAcuityED_VisitsAge0to17,LowAcuityED_VisitsPer100Age0to17,NumberAsthmaRelatedED_Visits,AsthmaRelatedED_VisitsPer100Age0to17,NumberED_VisitsByChildrenUnder1YearOld,NumberOfInjuryRelatedVisits,InjuryRelatedEDVisitsPer100Age0to17,NumberAcuteRespiratoryTractInfectionRelatedED_VisitsAge0to17,AcuteRespiratoryTractInfectionRelatedED_VisitsPer100Age0to17
420035154011,42,3,515401,1,800,2017.0,13.8,111,20.0,18.0,30.0,27.0,16.0,14.4,2.0,1.8,,,0.0,5.0,4.5
420035154011,42,3,515401,1,800,2018.0,13.8,111,21.0,18.9,26.0,23.4,17.0,15.3,,0.0,2.0,,0.0,3.0,2.7
420035154011,42,3,515401,1,800,2019.0,13.8,111,23.0,20.7,35.0,31.5,24.0,21.6,7.0,6.3,4.0,,0.0,3.0,2.7
420035154012,42,3,515401,2,704,2016.0,12.2,162,18.0,11.1,20.0,12.3,8.0,4.9,3.0,1.9,3.0,1.0,0.6,1.0,0.6
420035154012,42,3,515401,2,704,2017.0,12.2,162,20.0,12.3,31.0,19.1,11.0,6.8,6.0,3.7,8.0,,0.0,6.0,3.7
420035154012,42,3,515401,2,704,2018.0,12.2,162,20.0,12.3,30.0,18.5,16.0,9.9,,0.0,4.0,,0.0,6.0,3.7
420035154012,42,3,515401,2,704,2019.0,12.2,162,17.0,10.5,32.0,19.8,15.0,9.3,,0.0,10.0,1.0,0.6,4.0,2.5
420035154013,42,3,515401,3,708,2016.0,7.6,96,21.0,21.9,23.0,24.0,11.0,11.5,4.0,4.2,2.0,,0.0,1.0,1.0
420035154013,42,3,515401,3,708,2017.0,7.6,96,17.0,17.7,21.0,21.9,8.0,8.3,2.0,2.1,5.0,,0.0,3.0,3.1
420035154013,42,3,515401,3,708,2018.0,7.6,96,24.0,25.0,26.0,27.1,17.0,17.7,1.0,1.0,2.0,,0.0,2.0,2.1
420035154013,42,3,515401,3,708,2019.0,7.6,96,26.0,27.1,31.0,32.3,17.0,17.7,,0.0,2.0,,0.0,3.0,3.1
420035161001,42,3,516100,1,1372,2016.0,15.6,217,30.0,13.8,42.0,19.4,14.0,6.5,3.0,1.4,8.0,1.0,0.5,3.0,1.4
420035161001,42,3,516100,1,1372,2017.0,15.6,217,24.0,11.1,25.0,11.5,15.0,6.9,1.0,0.5,4.0,,0.0,1.0,0.5
420035161001,42,3,516100,1,1372,2018.0,15.6,217,33.0,15.2,42.0,19.4,20.0,9.2,,0.0,9.0,2.0,0.9,3.0,1.4
420035161001,42,3,516100,1,1372,2019.0,15.6,217,19.0,8.8,24.0,11.1,11.0,5.1,2.0,0.9,5.0,,0.0,2.0,0.9
420035162001,42,3,516200,1,824,2016.0,19.4,163,26.0,16.0,35.0,21.5,8.0,4.9,2.0,1.2,1.0,,0.0,2.0,1.2
420035162001,42,3,516200,1,824,2017.0,19.4,163,24.0,14.7,31.0,19.0,10.0,6.1,4.0,2.5,3.0,,0.0,2.0,1.2
420035162001,42,3,516200,1,824,2018.0,19.4,163,32.0,19.6,42.0,25.8,20.0,12.3,2.0,1.2,10.0,1.0,0.6,4.0,2.5
420035162001,42,3,516200,1,824,2019.0,19.4,163,33.0,20.2,41.0,25.2,25.0,15.3,2.0,1.2,9.0,1.0,0.6,6.0,3.7
420035162002,42,3,516200,2,844,2016.0,13.0,142,23.0,16.2,34.0,23.9,11.0,7.7,2.0,1.4,3.0,1.0,0.7,,0.0
420035162002,42,3,516200,2,844,2017.0,13.0,142,20.0,14.1,29.0,20.4,14.0,9.9,3.0,2.1,6.0,,0.0,6.0,4.2
420035162002,42,3,516200,2,844,2018.0,13.0,142,29.0,20.4,42.0,29.6,22.0,15.5,10.0,7.0,11.0,1.0,0.7,9.0,6.3
420035162002,42,3,516200,2,844,2019.0,13.0,142,22.0,15.5,38.0,26.8,23.0,16.2,9.0,6.3,3.0,1.0,0.7,4.0,2.8
420035170001,42,3,517000,1,723,2016.0,4.4,104,32.0,30.8,49.0,47.1,21.0,20.2,3.0,2.9,11.0,3.0,2.9,1.0,1.0
420035170001,42,3,517000,1,723,2017.0,4.4,104,19.0,18.3,25.0,24.0,10.0,9.6,2.0,1.9,5.0,,0.0,7.0,6.7
420035170001,42,3,517000,1,723,2018.0,4.4,104,23.0,22.1,41.0,39.4,25.0,24.0,6.0,5.8,7.0,,0.0,7.0,6.7
420035170001,42,3,517000,1,723,2019.0,4.4,104,21.0,20.2,38.0,36.5,23.0,22.1,14.0,13.5,7.0,1.0,1.0,8.0,7.7
420035170002,42,3,517000,2,930,2016.0,12.6,124,70.0,56.5,111.0,89.5,62.0,50.0,21.0,16.9,18.0,1.0,0.8,15.0,12.1
420035170002,42,3,517000,2,930,2017.0,12.6,124,60.0,48.4,99.0,79.8,44.0,35.5,19.0,15.3,19.0,1.0,0.8,21.0,16.9
420035170002,42,3,517000,2,930,2018.0,12.6,124,61.0,49.2,102.0,82.3,63.0,50.8,13.0,10.5,20.0,,0.0,16.0,12.9
420035170002,42,3,517000,2,930,2019.0,12.6,124,59.0,47.6,107.0,86.3,65.0,52.4,25.0,20.2,22.0,1.0,0.8,23.0,18.5
420035180011,42,3,518001,1,1022,2016.0,2.8,79,31.0,39.2,42.0,53.2,16.0,20.3,13.0,16.5,3.0,,0.0,3.0,3.8
420035180011,42,3,518001,1,1022,2017.0,2.8,79,26.0,32.9,50.0,63.3,17.0,21.5,10.0,12.7,2.0,1.0,1.3,6.0,7.6
420035180011,42,3,518001,1,1022,2018.0,2.8,79,36.0,45.6,62.0,78.5,31.0,39.2,21.0,26.6,5.0,,0.0,7.0,8.9
420035180011,42,3,518001,1,1022,2019.0,2.8,79,20.0,25.3,30.0,38.0,11.0,13.9,11.0,13.9,3.0,1.0,1.3,4.0,5.1
420035180012,42,3,518001,2,1141,2016.0,3.6,135,31.0,23.0,51.0,37.8,14.0,10.4,11.0,8.1,3.0,,0.0,7.0,5.2
420035180012,42,3,518001,2,1141,2017.0,3.6,135,22.0,16.3,36.0,26.7,11.0,8.1,9.0,6.7,1.0,,0.0,2.0,1.5
420035180012,42,3,518001,2,1141,2018.0,3.6,135,19.0,14.1,25.0,18.5,15.0,11.1,2.0,1.5,5.0,,0.0,3.0,2.2
420035180012,42,3,518001,2,1141,2019.0,3.6,135,32.0,23.7,39.0,28.9,16.0,11.9,2.0,1.5,9.0,1.0,0.7,3.0,2.2
420035180013,42,3,518001,3,893,2016.0,6.4,165,23.0,13.9,29.0,17.6,9.0,5.5,3.0,1.8,1.0,,0.0,1.0,0.6
420035180013,42,3,518001,3,893,2017.0,6.4,165,16.0,9.7,22.0,13.3,9.0,5.5,3.0,1.8,2.0,1.0,0.6,1.0,0.6
420035180013,42,3,518001,3,893,2018.0,6.4,165,21.0,12.7,27.0,16.4,12.0,7.3,,0.0,2.0,,0.0,,0.0
420035180013,42,3,518001,3,893,2019.0,6.4,165,21.0,12.7,29.0,17.6,10.0,6.1,1.0,0.6,4.0,,0.0,3.0,1.8
420035190001,42,3,519000,1,1038,2016.0,8.6,238,38.0,16.0,65.0,27.3,21.0,8.8,10.0,4.2,11.0,2.0,0.8,9.0,3.8
420035190001,42,3,519000,1,1038,2017.0,8.6,238,30.0,12.6,38.0,16.0,17.0,7.1,4.0,1.7,8.0,1.0,0.4,4.0,1.7
420035190001,42,3,519000,1,1038,2018.0,8.6,238,29.0,12.2,40.0,16.8,23.0,9.7,6.0,2.5,4.0,,0.0,5.0,2.1
420035190001,42,3,519000,1,1038,2019.0,8.6,238,34.0,14.3,50.0,21.0,20.0,8.4,9.0,3.8,7.0,,0.0,7.0,2.9
420035190002,42,3,519000,2,1502,2016.0,17.6,289,40.0,13.8,51.0,17.6,20.0,6.9,13.0,4.5,8.0,,0.0,9.0,3.1
420035190002,42,3,519000,2,1502,2017.0,17.6,289,42.0,14.5,65.0,22.5,26.0,9.0,12.0,4.2,10.0,,0.0,11.0,3.8
420035190002,42,3,519000,2,1502,2018.0,17.6,289,35.0,12.1,59.0,20.4,28.0,9.7,17.0,5.9,4.0,,0.0,14.0,4.8
420035190002,42,3,519000,2,1502,2019.0,17.6,289,45.0,15.6,64.0,22.1,33.0,11.4,12.0,4.2,7.0,,0.0,5.0,1.7
420035190003,42,3,519000,3,417,2016.0,0.0,22,11.0,50.0,32.0,145.5,17.0,77.3,6.0,27.3,11.0,,0.0,12.0,54.5
420035190003,42,3,519000,3,417,2017.0,0.0,22,16.0,72.7,25.0,113.6,12.0,54.5,2.0,9.1,4.0,,0.0,6.0,27.3
420035190003,42,3,519000,3,417,2018.0,0.0,22,14.0,63.6,17.0,77.3,11.0,50.0,,0.0,1.0,,0.0,2.0,9.1
420035190003,42,3,519000,3,417,2019.0,0.0,22,14.0,63.6,30.0,136.4,16.0,72.7,,0.0,4.0,,0.0,3.0,13.6
420035200011,42,3,520001,1,1384,2016.0,4.0,182,39.0,21.4,53.0,29.1,10.0,5.5,7.0,3.8,3.0,,0.0,6.0,3.3
420035200011,42,3,520001,1,1384,2017.0,4.0,182,38.0,20.9,64.0,35.2,18.0,9.9,14.0,7.7,5.0,,0.0,7.0,3.8
420035200011,42,3,520001,1,1384,2018.0,4.0,182,44.0,24.2,69.0,37.9,33.0,18.1,14.0,7.7,4.0,2.0,1.1,11.0,6.0
420035200011,42,3,520001,1,1384,2019.0,4.0,182,46.0,25.3,69.0,37.9,34.0,18.7,1.0,0.5,9.0,1.0,0.5,10.0,5.5
420035200012,42,3,520001,2,1784,2016.0,9.6,315,54.0,17.1,86.0,27.3,26.0,8.3,24.0,7.6,9.0,,0.0,10.0,3.2
420035200012,42,3,520001,2,1784,2017.0,9.6,315,45.0,14.3,78.0,24.8,16.0,5.1,15.0,4.8,9.0,,0.0,5.0,1.6
420035200012,42,3,520001,2,1784,2018.0,9.6,315,55.0,17.5,81.0,25.7,24.0,7.6,14.0,4.4,10.0,2.0,0.6,12.0,3.8
420035200012,42,3,520001,2,1784,2019.0,9.6,315,35.0,11.1,56.0,17.8,15.0,4.8,7.0,2.2,5.0,,0.0,9.0,2.9
420035200021,42,3,520002,1,1047,2016.0,4.2,127,37.0,29.1,66.0,52.0,22.0,17.3,18.0,14.2,13.0,1.0,0.8,14.0,11.0
420035200021,42,3,520002,1,1047,2017.0,4.2,127,50.0,39.4,79.0,62.2,28.0,22.0,28.0,22.0,15.0,,0.0,19.0,15.0
420035200021,42,3,520002,1,1047,2018.0,4.2,127,45.0,35.4,74.0,58.3,40.0,31.5,12.0,9.4,12.0,,0.0,9.0,7.1
420035200021,42,3,520002,1,1047,2019.0,4.2,127,56.0,44.1,80.0,63.0,40.0,31.5,14.0,11.0,12.0,1.0,0.8,10.0,7.9
420035200022,42,3,520002,2,1034,2016.0,16.4,138,49.0,35.5,74.0,53.6,32.0,23.2,30.0,21.7,6.0,,0.0,10.0,7.2
420035200022,42,3,520002,2,1034,2017.0,16.4,138,50.0,36.2,73.0,52.9,30.0,21.7,20.0,14.5,10.0,2.0,1.4,10.0,7.2
420035200022,42,3,520002,2,1034,2018.0,16.4,138,49.0,35.5,71.0,51.4,38.0,27.5,16.0,11.6,15.0,3.0,2.2,15.0,10.9
420035200022,42,3,520002,2,1034,2019.0,16.4,138,44.0,31.9,78.0,56.5,53.0,38.4,14.0,10.1,18.0,2.0,1.4,8.0,5.8
420035200023,42,3,520002,3,955,2016.0,13.6,166,22.0,13.3,37.0,22.3,9.0,5.4,7.0,4.2,3.0,2.0,1.2,3.0,1.8
420035200023,42,3,520002,3,955,2017.0,13.6,166,19.0,11.4,26.0,15.7,6.0,3.6,7.0,4.2,3.0,,0.0,3.0,1.8
420035200023,42,3,520002,3,955,2018.0,13.6,166,33.0,19.9,51.0,30.7,20.0,12.0,14.0,8.4,7.0,,0.0,10.0,6.0
420035200023,42,3,520002,3,955,2019.0,13.6,166,27.0,16.3,37.0,22.3,17.0,10.2,4.0,2.4,7.0,,0.0,5.0,3.0
420035211001,42,3,521100,1,964,2016.0,10.2,129,35.0,27.1,50.0,38.8,10.0,7.8,9.0,7.0,6.0,2.0,1.6,4.0,3.1
420035211001,42,3,521100,1,964,2017.0,10.2,129,27.0,20.9,47.0,36.4,12.0,9.3,5.0,3.9,1.0,1.0,0.8,3.0,2.3
420035211001,42,3,521100,1,964,2018.0,10.2,129,23.0,17.8,33.0,25.6,12.0,9.3,2.0,1.6,3.0,,0.0,3.0,2.3
420035211001,42,3,521100,1,964,2019.0,10.2,129,23.0,17.8,30.0,23.3,8.0,6.2,1.0,0.8,2.0,1.0,0.8,4.0,3.1
420035211002,42,3,521100,2,1208,2016.0,20.0,227,39.0,17.2,62.0,27.3,12.0,5.3,16.0,7.0,2.0,,0.0,5.0,2.2
420035211002,42,3,521100,2,1208,2017.0,20.0,227,49.0,21.6,66.0,29.1,13.0,5.7,18.0,7.9,1.0,,0.0,9.0,4.0
420035211002,42,3,521100,2,1208,2018.0,20.0,227,42.0,18.5,54.0,23.8,11.0,4.8,12.0,5.3,3.0,1.0,0.4,10.0,4.4
420035211002,42,3,521100,2,1208,2019.0,20.0,227,35.0,15.4,53.0,23.3,17.0,7.5,14.0,6.2,2.0,,0.0,11.0,4.8
420035211003,42,3,521100,3,2084,2016.0,19.2,377,75.0,19.9,106.0,28.1,20.0,5.3,15.0,4.0,9.0,2.0,0.5,12.0,3.2
420035211003,42,3,521100,3,2084,2017.0,19.2,377,65.0,17.2,93.0,24.7,12.0,3.2,20.0,5.3,1.0,,0.0,13.0,3.4
420035211003,42,3,521100,3,2084,2018.0,19.2,377,55.0,14.6,85.0,22.5,19.0,5.0,9.0,2.4,15.0,1.0,0.3,7.0,1.9
420035211003,42,3,521100,3,2084,2019.0,19.2,377,64.0,17.0,92.0,24.4,35.0,9.3,15.0,4.0,9.0,1.0,0.3,12.0,3.2
420035212001,42,3,521200,1,1939,2016.0,17.4,252,77.0,30.6,139.0,55.2,21.0,8.3,23.0,9.1,12.0,1.0,0.4,19.0,7.5
420035212001,42,3,521200,1,1939,2017.0,17.4,252,82.0,32.5,148.0,58.7,29.0,11.5,25.0,9.9,11.0,2.0,0.8,22.0,8.7
420035212001,42,3,521200,1,1939,2018.0,17.4,252,64.0,25.4,86.0,34.1,21.0,8.3,14.0,5.6,3.0,,0.0,11.0,4.4
420035212001,42,3,521200,1,1939,2019.0,17.4,252,54.0,21.4,94.0,37.3,28.0,11.1,22.0,8.7,9.0,,0.0,11.0,4.4
420035212002,42,3,521200,2,854,2016.0,13.8,234,32.0,13.7,48.0,20.5,10.0,4.3,6.0,2.6,4.0,1.0,0.4,3.0,1.3
420035212002,42,3,521200,2,854,2017.0,13.8,234,43.0,18.4,60.0,25.6,15.0,6.4,7.0,3.0,10.0,1.0,0.4,4.0,1.7
420035212002,42,3,521200,2,854,2018.0,13.8,234,44.0,18.8,72.0,30.8,17.0,7.3,7.0,3.0,4.0,,0.0,15.0,6.4
420035212002,42,3,521200,2,854,2019.0,13.8,234,32.0,13.7,57.0,24.4,18.0,7.7,8.0,3.4,6.0,,0.0,9.0,3.8
420035212003,42,3,521200,3,1366,2016.0,0.0,311,36.0,11.6,46.0,14.8,9.0,2.9,13.0,4.2,3.0,,0.0,7.0,2.3
420035212003,42,3,521200,3,1366,2017.0,0.0,311,34.0,10.9,53.0,17.0,12.0,3.9,15.0,4.8,3.0,1.0,0.3,10.0,3.2
420035212003,42,3,521200,3,1366,2018.0,0.0,311,33.0,10.6,49.0,15.8,20.0,6.4,9.0,2.9,8.0,1.0,0.3,7.0,2.3
420035212003,42,3,521200,3,1366,2019.0,0.0,311,32.0,10.3,43.0,13.8,17.0,5.5,7.0,2.3,4.0,1.0,0.3,4.0,1.3
420035213011,42,3,521301,1,615,2016.0,0.0,32,24.0,75.0,41.0,128.1,9.0,28.1,8.0,25.0,11.0,,0.0,11.0,34.4
420035213011,42,3,521301,1,615,2017.0,0.0,32,22.0,68.8,26.0,81.3,3.0,9.4,2.0,6.3,3.0,1.0,3.1,3.0,9.4
420035213011,42,3,521301,1,615,2018.0,0.0,32,23.0,71.9,31.0,96.9,10.0,31.3,4.0,12.5,6.0,,0.0,4.0,12.5
420035213011,42,3,521301,1,615,2019.0,0.0,32,16.0,50.0,26.0,81.3,8.0,25.0,4.0,12.5,3.0,,0.0,,0.0
420035213012,42,3,521301,2,1330,2016.0,27.8,246,86.0,35.0,136.0,55.3,34.0,13.8,27.0,11.0,18.0,,0.0,28.0,11.4
420035213012,42,3,521301,2,1330,2017.0,27.8,246,70.0,28.5,125.0,50.8,52.0,21.1,25.0,10.2,20.0,,0.0,19.0,7.7
420035213012,42,3,521301,2,1330,2018.0,27.8,246,67.0,27.2,109.0,44.3,40.0,16.3,35.0,14.2,10.0,1.0,0.4,18.0,7.3
420035213012,42,3,521301,2,1330,2019.0,27.8,246,79.0,32.1,120.0,48.8,52.0,21.1,29.0,11.8,21.0,2.0,0.8,18.0,7.3
420035213013,42,3,521301,3,1046,2016.0,5.0,260,43.0,16.5,77.0,29.6,24.0,9.2,21.0,8.1,9.0,1.0,0.4,11.0,4.2
420035213013,42,3,521301,3,1046,2017.0,5.0,260,43.0,16.5,74.0,28.5,23.0,8.8,12.0,4.6,16.0,1.0,0.4,15.0,5.8
420035213013,42,3,521301,3,1046,2018.0,5.0,260,40.0,15.4,66.0,25.4,22.0,8.5,9.0,3.5,13.0,,0.0,8.0,3.1
420035213013,42,3,521301,3,1046,2019.0,5.0,260,36.0,13.8,63.0,24.2,28.0,10.8,6.0,2.3,12.0,,0.0,12.0,4.6
420035213014,42,3,521301,4,1132,2016.0,3.6,159,29.0,18.2,47.0,29.6,11.0,6.9,3.0,1.9,9.0,2.0,1.3,6.0,3.8
420035213014,42,3,521301,4,1132,2017.0,3.6,159,38.0,23.9,58.0,36.5,8.0,5.0,6.0,3.8,6.0,,0.0,4.0,2.5
420035213014,42,3,521301,4,1132,2018.0,3.6,159,40.0,25.2,57.0,35.8,16.0,10.1,5.0,3.1,3.0,,0.0,6.0,3.8
420035213014,42,3,521301,4,1132,2019.0,3.6,159,31.0,19.5,42.0,26.4,18.0,11.3,8.0,5.0,1.0,,0.0,5.0,3.1
420035213021,42,3,521302,1,1501,2016.0,18.0,192,31.0,16.1,43.0,22.4,15.0,7.8,7.0,3.6,9.0,1.0,0.5,7.0,3.6
420035213021,42,3,521302,1,1501,2017.0,18.0,192,38.0,19.8,60.0,31.3,17.0,8.9,8.0,4.2,6.0,,0.0,11.0,5.7
420035213021,42,3,521302,1,1501,2018.0,18.0,192,45.0,23.4,73.0,38.0,29.0,15.1,11.0,5.7,11.0,,0.0,11.0,5.7
420035213021,42,3,521302,1,1501,2019.0,18.0,192,63.0,32.8,90.0,46.9,33.0,17.2,14.0,7.3,13.0,1.0,0.5,17.0,8.9
420035213022,42,3,521302,2,958,2016.0,4.8,102,30.0,29.4,44.0,43.1,8.0,7.8,10.0,9.8,2.0,,0.0,3.0,2.9
420035213022,42,3,521302,2,958,2017.0,4.8,102,30.0,29.4,42.0,41.2,7.0,6.9,9.0,8.8,2.0,,0.0,7.0,6.9
420035213022,42,3,521302,2,958,2018.0,4.8,102,36.0,35.3,65.0,63.7,29.0,28.4,7.0,6.9,12.0,2.0,2.0,8.0,7.8
420035213022,42,3,521302,2,958,2019.0,4.8,102,24.0,23.5,40.0,39.2,15.0,14.7,,0.0,9.0,4.0,3.9,4.0,3.9
420035213023,42,3,521302,3,1572,2016.0,31.6,423,43.0,10.2,63.0,14.9,16.0,3.8,6.0,1.4,7.0,,0.0,9.0,2.1
420035213023,42,3,521302,3,1572,2017.0,31.6,423,43.0,10.2,62.0,14.7,17.0,4.0,12.0,2.8,4.0,1.0,0.2,9.0,2.1
420035213023,42,3,521302,3,1572,2018.0,31.6,423,34.0,8.0,48.0,11.3,16.0,3.8,10.0,2.4,3.0,1.0,0.2,6.0,1.4
420035213023,42,3,521302,3,1572,2019.0,31.6,423,38.0,9.0,54.0,12.8,16.0,3.8,9.0,2.1,5.0,1.0,0.2,4.0,0.9
420035213024,42,3,521302,4,430,2016.0,13.6,68,28.0,41.2,48.0,70.6,15.0,22.1,5.0,7.4,6.0,1.0,1.5,4.0,5.9
420035213024,42,3,521302,4,430,2017.0,13.6,68,21.0,30.9,39.0,57.4,14.0,20.6,3.0,4.4,9.0,,0.0,9.0,13.2
420035213024,42,3,521302,4,430,2018.0,13.6,68,27.0,39.7,40.0,58.8,16.0,23.5,4.0,5.9,9.0,1.0,1.5,6.0,8.8
420035213024,42,3,521302,4,430,2019.0,13.6,68,20.0,29.4,36.0,52.9,18.0,26.5,3.0,4.4,6.0,,0.0,5.0,7.4
420035214011,42,3,521401,1,2160,2016.0,28.6,241,38.0,15.8,53.0,22.0,15.0,6.2,10.0,4.1,9.0,3.0,1.2,9.0,3.7
420035214011,42,3,521401,1,2160,2017.0,28.6,241,28.0,11.6,42.0,17.4,6.0,2.5,10.0,4.1,,,0.0,2.0,0.8
420035214011,42,3,521401,1,2160,2018.0,28.6,241,29.0,12.0,40.0,16.6,13.0,5.4,14.0,5.8,2.0,,0.0,7.0,2.9
420035214011,42,3,521401,1,2160,2019.0,28.6,241,43.0,17.8,60.0,24.9,18.0,7.5,11.0,4.6,9.0,1.0,0.4,2.0,0.8
420035214012,42,3,521401,2,847,2016.0,15.4,207,20.0,9.7,33.0,15.9,2.0,1.0,3.0,1.4,3.0,1.0,0.5,2.0,1.0
420035214012,42,3,521401,2,847,2017.0,15.4,207,16.0,7.7,36.0,17.4,3.0,1.4,,0.0,4.0,1.0,0.5,1.0,0.5
420035214012,42,3,521401,2,847,2018.0,15.4,207,20.0,9.7,44.0,21.3,11.0,5.3,1.0,0.5,1.0,,0.0,3.0,1.4
420035214012,42,3,521401,2,847,2019.0,15.4,207,16.0,7.7,27.0,13.0,4.0,1.9,4.0,1.9,,,0.0,3.0,1.4
420035214021,42,3,521402,1,1402,2016.0,14.8,255,33.0,12.9,47.0,18.4,12.0,4.7,11.0,4.3,4.0,1.0,0.4,6.0,2.4
420035214021,42,3,521402,1,1402,2017.0,14.8,255,30.0,11.8,39.0,15.3,8.0,3.1,12.0,4.7,3.0,,0.0,4.0,1.6
420035214021,42,3,521402,1,1402,2018.0,14.8,255,29.0,11.4,45.0,17.6,13.0,5.1,10.0,3.9,3.0,,0.0,9.0,3.5
420035214021,42,3,521402,1,1402,2019.0,14.8,255,43.0,16.9,55.0,21.6,12.0,4.7,11.0,4.3,3.0,,0.0,8.0,3.1
420035214022,42,3,521402,2,1026,2016.0,3.2,205,33.0,16.1,61.0,29.8,8.0,3.9,10.0,4.9,3.0,,0.0,7.0,3.4
420035214022,42,3,521402,2,1026,2017.0,3.2,205,37.0,18.0,49.0,23.9,17.0,8.3,8.0,3.9,7.0,,0.0,7.0,3.4
420035214022,42,3,521402,2,1026,2018.0,3.2,205,34.0,16.6,49.0,23.9,13.0,6.3,4.0,2.0,7.0,1.0,0.5,6.0,2.9
420035214022,42,3,521402,2,1026,2019.0,3.2,205,36.0,17.6,48.0,23.4,17.0,8.3,9.0,4.4,2.0,,0.0,3.0,1.5
420035214023,42,3,521402,3,1238,2016.0,0.0,159,34.0,21.4,52.0,32.7,17.0,10.7,18.0,11.3,2.0,1.0,0.6,7.0,4.4
420035214023,42,3,521402,3,1238,2017.0,0.0,159,33.0,20.8,54.0,34.0,13.0,8.2,17.0,10.7,2.0,1.0,0.6,8.0,5.0
420035214023,42,3,521402,3,1238,2018.0,0.0,159,34.0,21.4,54.0,34.0,18.0,11.3,16.0,10.1,7.0,,0.0,8.0,5.0
420035214023,42,3,521402,3,1238,2019.0,0.0,159,39.0,24.5,56.0,35.2,16.0,10.1,17.0,10.7,4.0,,0.0,6.0,3.8
420035215001,42,3,521500,1,1213,2016.0,8.0,139,42.0,30.2,58.0,41.7,11.0,7.9,9.0,6.5,8.0,,0.0,12.0,8.6
420035215001,42,3,521500,1,1213,2017.0,8.0,139,39.0,28.1,52.0,37.4,12.0,8.6,5.0,3.6,6.0,,0.0,6.0,4.3
420035215001,42,3,521500,1,1213,2018.0,8.0,139,37.0,26.6,50.0,36.0,10.0,7.2,2.0,1.4,4.0,1.0,0.7,2.0,1.4
420035215001,42,3,521500,1,1213,2019.0,8.0,139,43.0,30.9,67.0,48.2,19.0,13.7,3.0,2.2,13.0,1.0,0.7,8.0,5.8
420035215002,42,3,521500,2,2148,2016.0,8.0,343,46.0,13.4,78.0,22.7,10.0,2.9,8.0,2.3,9.0,,0.0,6.0,1.7
420035215002,42,3,521500,2,2148,2017.0,8.0,343,52.0,15.2,72.0,21.0,15.0,4.4,13.0,3.8,8.0,,0.0,7.0,2.0
420035215002,42,3,521500,2,2148,2018.0,8.0,343,43.0,12.5,64.0,18.7,12.0,3.5,4.0,1.2,5.0,2.0,0.6,6.0,1.7
420035215002,42,3,521500,2,2148,2019.0,8.0,343,38.0,11.1,55.0,16.0,11.0,3.2,4.0,1.2,3.0,,0.0,3.0,0.9
420035215003,42,3,521500,3,717,2016.0,5.4,137,26.0,19.0,39.0,28.5,5.0,3.6,5.0,3.6,2.0,,0.0,6.0,4.4
420035215003,42,3,521500,3,717,2017.0,5.4,137,20.0,14.6,22.0,16.1,7.0,5.1,3.0,2.2,1.0,,0.0,1.0,0.7
420035215003,42,3,521500,3,717,2018.0,5.4,137,32.0,23.4,44.0,32.1,9.0,6.6,3.0,2.2,6.0,1.0,0.7,3.0,2.2
420035215003,42,3,521500,3,717,2019.0,5.4,137,18.0,13.1,23.0,16.8,5.0,3.6,2.0,1.5,4.0,1.0,0.7,,0.0
420035220001,42,3,522000,1,904,2016.0,38.4,268,39.0,14.6,64.0,23.9,15.0,5.6,13.0,4.9,14.0,,0.0,13.0,4.9
420035220001,42,3,522000,1,904,2017.0,38.4,268,52.0,19.4,81.0,30.2,26.0,9.7,18.0,6.7,15.0,5.0,1.9,16.0,6.0
420035220001,42,3,522000,1,904,2018.0,38.4,268,58.0,21.6,92.0,34.3,35.0,13.1,19.0,7.1,8.0,,0.0,14.0,5.2
420035220001,42,3,522000,1,904,2019.0,38.4,268,49.0,18.3,83.0,31.0,23.0,8.6,14.0,5.2,4.0,,0.0,9.0,3.4
420035220002,42,3,522000,2,1564,2016.0,13.0,393,106.0,27.0,182.0,46.3,60.0,15.3,44.0,11.2,26.0,3.0,0.8,27.0,6.9
420035220002,42,3,522000,2,1564,2017.0,13.0,393,105.0,26.7,170.0,43.3,58.0,14.8,31.0,7.9,10.0,,0.0,32.0,8.1
420035220002,42,3,522000,2,1564,2018.0,13.0,393,105.0,26.7,148.0,37.7,55.0,14.0,21.0,5.3,20.0,3.0,0.8,28.0,7.1
420035220002,42,3,522000,2,1564,2019.0,13.0,393,91.0,23.2,153.0,38.9,63.0,16.0,18.0,4.6,21.0,1.0,0.3,16.0,4.1
420035220003,42,3,522000,3,727,2016.0,13.6,116,67.0,57.8,100.0,86.2,19.0,16.4,17.0,14.7,6.0,,0.0,18.0,15.5
420035220003,42,3,522000,3,727,2017.0,13.6,116,57.0,49.1,85.0,73.3,23.0,19.8,22.0,19.0,7.0,2.0,1.7,13.0,11.2
420035220003,42,3,522000,3,727,2018.0,13.6,116,51.0,44.0,62.0,53.4,14.0,12.1,8.0,6.9,5.0,3.0,2.6,8.0,6.9
420035220003,42,3,522000,3,727,2019.0,13.6,116,41.0,35.3,67.0,57.8,16.0,13.8,20.0,17.2,5.0,2.0,1.7,6.0,5.2
