Date,Intersection,City,State,Inspection #,Level,OOS-TR,OOS-TL,OOS-DR,Crash,Weighed,# of Violations,Total Fines,Inspector
2017-04-19,79S WEIGHSTATION,SOUTH FAYETTE,PA,PAM637000232,1,,,,,,0.0,0.0,INSPECTOR 3
2017-04-19,79S WEIGHSTATION,SOUTH FAYETTE,PA,PAM637000233,3,,,,,,0.0,0.0,INSPECTOR 3
2017-04-19,79S WEIGHSTATION,SOUTH FAYETTE,PA,PAM637000234,2,,,,,,2.0,0.0,INSPECTOR 3
2017-04-19,79S WEIGHSTATION,SOUTH FAYETTE,PA,PAM637000235,3,,,,,,0.0,0.0,INSPECTOR 3
2017-04-17,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000368,3,,,,,Y,1.0,5084.0,INSPECTOR 1
2017-04-17,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000369,3,,,,,Y,1.0,2084.0,INSPECTOR 1
2017-04-17,S. BRADDOCK AVE & KENMAWR BR.,SWISSVALE,PA,PAM628000367,2,,,,,Y,2.0,8234.0,INSPECTOR 4
2017-04-17,S. BRADDOCK AVE & KENMAWR BR.,SWISSVALE,PA,PAM628000368,3,,,,,Y,1.0,2084.0,INSPECTOR 4
2017-04-13,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000261,2,,,,,,2.0,0.0,INSPECTOR 2
2017-04-13,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000262,1,,,,,,8.0,284.0,INSPECTOR 2
2017-04-13,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000263,3,,,,,,0.0,0.0,INSPECTOR 2
2017-04-13,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000264,2,,,,,,2.0,0.0,INSPECTOR 2
2017-04-13,200 OSBORNE ST,TURTLE CREEK,PA,PAM584000265,2,,,,,,1.0,604.0,INSPECTOR 2
2017-04-13,200 BLOCK OSBORNE STREET,TURTLE CREEK,PA,PAM637000230,1,,,,,,6.0,0.0,INSPECTOR 3
2017-04-13,200 BLOCK OSBORNE STREET,TURTLE CREEK,PA,PAM637000231,1,,Y,Y,,,9.0,154.5,INSPECTOR 3
2017-04-12,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000257,3,,,,,,0.0,0.0,INSPECTOR 2
2017-04-12,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000258,2,,,,,,0.0,0.0,INSPECTOR 2
2017-04-12,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000259,2,,,,,,3.0,0.0,INSPECTOR 2
2017-04-12,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000260,3,,,,,,1.0,0.0,INSPECTOR 2
2017-04-12,600 BROADWAY,PITCAIRN,PA,PAM615000366,1,,,,,,2.0,0.0,INSPECTOR 1
2017-04-12,600 BROADWAY,PITCAIRN,PA,PAM615000367,1,Y,,,,,8.0,269.0,INSPECTOR 1
2017-04-12,600 BROADWAY BLVD,PITCAIRN,PA,PAM628000364,1,,,,,,0.0,0.0,INSPECTOR 4
2017-04-12,600 BROADWAY BLVD,PITCAIRN,PA,PAM628000365,1,Y,,,,,5.0,0.0,INSPECTOR 4
2017-04-12,600 BROADWAY BLVD,PITCAIRN,PA,PAM628000366,3,,,,,,0.0,0.0,INSPECTOR 4
2017-04-12,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000225,1,,,,,,0.0,0.0,INSPECTOR 3
2017-04-12,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000226,3,,,,,,1.0,0.0,INSPECTOR 3
2017-04-12,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000227,2,,,,,,1.0,0.0,INSPECTOR 3
2017-04-11,200 BLK AVENUE U,WILMERDING,PA,PAM584000249,2,,,,,,0.0,0.0,INSPECTOR 2
2017-04-11,200 BLK AVENUE U,WILMERDING,PA,PAM584000250,1,Y,,,,,2.0,204.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000251,2,,,,,,2.0,0.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000252,3,,,,,,0.0,0.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000253,3,,,,,,0.0,0.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000254,3,,,,,,0.0,0.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000255,1,,,,,,3.0,604.0,INSPECTOR 2
2017-04-11,600 BLK BROADWAY BLVD,PITCAIRN,PA,PAM584000256,1,Y,,,,,8.0,319.0,INSPECTOR 2
2017-04-11,AVENUE U & WATKINS,WILMERDING,PA,PAM615000363,1,,,,,,0.0,0.0,INSPECTOR 1
2017-04-11,600 BROADWAY,PITCAIRN,PA,PAM615000364,1,,,,,,5.0,0.0,INSPECTOR 1
2017-04-11,600 BROADWAY,PITCAIRN,PA,PAM615000365,2,,,Y,,,5.0,0.0,INSPECTOR 1
2017-04-11,200 BLK AVE U,WILMERDING,PA,PAM628000361,1,Y,,,,,2.0,0.0,INSPECTOR 4
2017-04-11,600 BROADWAY BLVD,PITCAIRN,PA,PAM628000362,1,Y,,,,,10.0,1134.0,INSPECTOR 4
2017-04-11,600 BROADWAY BLVD,PITCAIRN,PA,PAM628000363,1,Y,,,,,2.0,0.0,INSPECTOR 4
2017-04-11,200 BLOCK AVENUE U,WILMERDING,PA,PAM637000220,1,,,,,,3.0,154.0,INSPECTOR 3
2017-04-11,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000221,2,,,,,,1.0,0.0,INSPECTOR 3
2017-04-11,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000222,3,,,,,,1.0,0.0,INSPECTOR 3
2017-04-11,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000223,3,,,,,,1.0,0.0,INSPECTOR 3
2017-04-11,600 BLOCK BROADWAY,PITCAIRN,PA,PAM637000224,1,,,,,,0.0,0.0,INSPECTOR 3
2017-04-10,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000362,3,,,,,Y,2.0,1934.0,INSPECTOR 1
2017-04-10,S. BRADDOCK AVE & KENMAWR BR.,SWISSVALE,PA,PAM628000360,1,Y,Y,,,Y,8.0,2533.5,INSPECTOR 4
2017-04-09,GRAND AVE & HUBERT,NEVILLE ISLAND,PA,PAM615000361,2,Y,,,,,3.0,204.0,INSPECTOR 1
2017-04-09,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000359,3,,,,,,0.0,0.0,INSPECTOR 4
2017-04-08,CURRY RD & KEEPORT DR,BALDWIN,PA,PAM584000248,2,,,,,,2.0,129.0,INSPECTOR 2
2017-04-07,BROUGHTON RD & CURRY RD,SOUTH PARK,PA,PAM584000246,3,,,,,,1.0,0.0,INSPECTOR 2
2017-04-07,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000247,2,,,,,,3.0,0.0,INSPECTOR 2
2017-04-07,BROWNSVILLE RD & BROUGHTON,SOUTH PARK,PA,PAM637000218,2,,,,,,1.0,0.0,INSPECTOR 3
2017-04-07,EAST PARK DR & BROUGHTON RD,BETHEL PARK,PA,PAM637000219,3,,,,,,1.0,0.0,INSPECTOR 3
2017-04-06,GRAND AVE & HUBERT,NEVILLE ISLAND,PA,PAM615000360,1,Y,,,,Y,6.0,204.0,INSPECTOR 1
2017-04-06,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000358,1,Y,,,,,8.0,404.0,INSPECTOR 4
2017-04-05,200 BLK AVENUE U,WILMERDING,PA,PAM584000242,1,,,Y,,,10.0,6254.0,INSPECTOR 2
2017-04-05,200 BLK AVENUE U,WILMERDING,PA,PAM584000243,2,,,,,,1.0,0.0,INSPECTOR 2
2017-04-05,200 BLK AVENUE U,WILMERDING,PA,PAM584000244,2,,,,,,0.0,0.0,INSPECTOR 2
2017-04-05,200 BLK AVENUE U,WILMERDING,PA,PAM584000245,1,,,,,,3.0,0.0,INSPECTOR 2
2017-04-05,AVENUE U & WATKINS,WILMERDING,PA,PAM615000356,1,,,,,,0.0,0.0,INSPECTOR 1
2017-04-05,AVENUE U & WATKINS,WILMERDING,PA,PAM615000357,1,,,,,,2.0,0.0,INSPECTOR 1
2017-04-05,AVENUE U & WATKINS,WILMERDING,PA,PAM615000358,3,,,,,,1.0,0.0,INSPECTOR 1
2017-04-05,AVENUE U & WATKINS,WILMERDING,PA,PAM615000359,3,,,,,,0.0,0.0,INSPECTOR 1
2017-04-05,AVE U & WATKINS DR,WILMERDING,PA,PAM628000354,1,,,,,,2.0,0.0,INSPECTOR 4
2017-04-05,AVE U & WATKINS DR,WILMERDING,PA,PAM628000355,1,,,,,,2.0,0.0,INSPECTOR 4
2017-04-05,AVE U & WATKINS DR,WILMERDING,PA,PAM628000356,3,,,,,,,0.0,INSPECTOR 4
2017-04-05,AVE U & WATKINS DR,WILMERDING,PA,PAM628000357,1,Y,,,,,7.0,569.0,INSPECTOR 4
2017-04-05,AVENUE U & WATKINS AVE,WILMERDING,PA,PAM637000213,1,Y,,,,,3.0,204.0,INSPECTOR 3
2017-04-05,AVENUE U & WATKINS AVE,WILMERDING,PA,PAM637000217,3,,,,,,0.0,0.0,INSPECTOR 3
2017-04-05,AVENUE U & WATKINS AVE,WILMERDING,PA,PAM637000217,1,,,,,,2.0,0.0,INSPECTOR 3
2017-04-04,1775 S BRADDOCK AVE,EDGEWOOD,PA,PAM584000241,3,,,,,Y,1.0,1034.0,INSPECTOR 2
2017-04-04,SWEENEY & CLINTON,FINDLAY,PA,PAM615000354,1,,,,,,3.0,0.0,INSPECTOR 1
2017-04-04,SWEENEY & CLINTON,FINDLAY,PA,PAM615000355,1,,,,,,3.0,0.0,INSPECTOR 1
2017-04-04,CLINTON RD & SWEENY RD,FINDLAY,PA,PAM628000350,3,,,,,,0.0,0.0,INSPECTOR 4
2017-04-04,CLINTON RD & SWEENY RD,FINDLAY,PA,PAM628000351,1,,,Y,,,2.0,0.0,INSPECTOR 4
2017-04-04,CLINTON RD & SWEENY RD,FINDLAY,PA,PAM628000352,1,,,,,,1.0,0.0,INSPECTOR 4
2017-04-04,CLINTON RD & SWEENY RD,FINDLAY,PA,PAM628000353,1,,,,,,0.0,0.0,INSPECTOR 4
2017-04-03,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000351,3,,,,,Y,1.0,5984.0,INSPECTOR 1
2017-04-03,RT51 & THORN RUN,CORAOPOLIS,PA,PAM615000352,3,,,,,,0.0,0.0,INSPECTOR 1
2017-04-03,RT51 & THORN RUN,CORAOPOLIS,PA,PAM615000353,3,,,,,,0.0,0.0,INSPECTOR 1
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000234,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000235,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000236,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000237,3,,,,,,1.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000238,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000239,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUNERT ST,NEVILLE ISLAND,PA,PAM584000240,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-31,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000211,1,,,,,,0.0,0.0,INSPECTOR 3
2017-03-31,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000212,3,,,,,,1.0,0.0,INSPECTOR 3
2017-03-31,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000215,3,,,,,,0.0,0.0,INSPECTOR 3
2017-03-31,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000216,3,,,,,,0.0,0.0,INSPECTOR 3
2017-03-30,MCGOVER & SPRINGRUN,CRESCENT,PA,PAM615000347,2,,,,,,,,INSPECTOR 1
2017-03-30,MCGOVER & SPRINGRUN,CRESCENT,PA,PAM615000348,2,,,,,,4.0,,INSPECTOR 1
2017-03-30,1ST & FERRY,LEETSDALE,PA,PAM615000349,2,,,,,,4.0,,INSPECTOR 1
2017-03-30,RT65 & QUAKER DR,LEETSDALE,PA,PAM615000350,2,Y,,,,,1.0,,INSPECTOR 1
2017-03-30,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM628000347,3,,,,,,1.0,,INSPECTOR 4
2017-03-30,MCGOVERN BLVD & SPRING RUN RD,CRESCENT,PA,PAM628000348,3,,,,,,,,INSPECTOR 4
2017-03-30,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000349,2,,,,,,5.0,283.0,INSPECTOR 4
2017-03-29,WARRENDALE BAYNE RD,MARSHALL,PA,PAM615000343,3,,,,,,,,INSPECTOR 1
2017-03-29,WARRENDALE BAYNE RD,MARSHALL,PA,PAM615000344,1,,,,,,2.0,,INSPECTOR 1
2017-03-29,WARRENDALE BAYNE RD,MARSHALL,PA,PAM615000345,3,,,,,,,,INSPECTOR 1
2017-03-29,WARRENDALE BAYNE RD,MARSHALL,PA,PAM615000346,1,,,,,,2.0,,INSPECTOR 1
2017-03-29,WARRENDALE BAYNE RD & RT19,MARSHALL,PA,MCSAP Stop,,,,,,,3.0,129.0,INSPECTOR 1
2017-03-29,WARRENDALE BAYNE RD & I79,MARSHALL,PA,PAM628000344,3,,,,,,,,INSPECTOR 4
2017-03-29,WARRENDALE BAYNE RD & I79,MARSHALL,PA,PAM628000345,1,,,,,,,,INSPECTOR 4
2017-03-29,WARRENDALE BAYNE RD & I79,MARSHALL,PA,PAM628000346,1,,,,,,1.0,,INSPECTOR 4
2017-03-28,WILDWOOD & VITULLO,HAMPTON,PA,PAM628000343,1,Y,Y,,,Y,21.0,2314.0,INSPECTOR 4
2017-03-27,S. BRADDOCK AVE,SWISSVALE,PA,PAM615000342,3,,,,,Y,2.0,5084.0,INSPECTOR 1
2017-03-27,KENMAWR BR,SWISSVALE,PA,PAM628000342,3,,,,,Y,1.0,17384.0,INSPECTOR 4
2017-03-26,GRAND AVE,NEVILLE,PA,PAM615000341,2,,,,,,3.0,,INSPECTOR 1
2017-03-26,GRAND AVE & NEVILLE RD,NEVILLE ISLAND,PA,PAM628000341,2,,,,,,4.0,,INSPECTOR 4
2017-03-24,CURRY RD & FORREST DR,SOUTH PARK,PA,PAM584000232,1,Y,Y,,,,23.0,1144.0,INSPECTOR 2
2017-03-24,EAST PARK DR & GOLF COURSE,SOUTH PARK,PA,PAM584000233,2,,,,,,3.0,0.0,INSPECTOR 2
2017-03-24,5800 BLOCK BROWNSVILLE RD,SOUTH PARK,PA,PAM637000210,2,,,,,,4.0,0.0,INSPECTOR 3
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000229,1,,,,,,1.0,0.0,INSPECTOR 2
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000230,1,Y,,,,,12.0,534.0,INSPECTOR 2
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000231,1,,,,,,2.0,0.0,INSPECTOR 2
2017-03-23,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000337,2,,,,,,4.0,254.0,INSPECTOR 4
2017-03-23,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000338,2,Y,,,,,1.0,,INSPECTOR 4
2017-03-23,RT 28 & EXIT 6,ETNA,PA,PAM628000339,2,,Y,Y,,,5.0,269.0,INSPECTOR 4
2017-03-23,FIFTH AVE & THOMAS BLVD,PITTSBURGH,PA,PAM628000340,2,Y,,,,,4.0,604.0,INSPECTOR 4
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000207,1,,,,,,1.0,0.0,INSPECTOR 3
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000208,1,,,,,,1.0,0.0,INSPECTOR 3
2017-03-23,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000209,1,Y,Y,,,,17.0,609.5,INSPECTOR 3
2017-03-22,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000336,3,,,,,,,,INSPECTOR 4
2017-03-21,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000333,1,,,,,,3.0,129.0,INSPECTOR 4
2017-03-21,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000334,1,,,,,,4.0,,INSPECTOR 4
2017-03-21,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000335,3,,,,,,1.0,,INSPECTOR 4
2017-03-20,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000330,1,,,,,,5.0,,INSPECTOR 4
2017-03-20,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000331,1,,,,,,1.0,,INSPECTOR 4
2017-03-20,1ST AVE & FERRY ST,LEETSDALE,PA,PAM628000332,1,,,Y,,,2.0,,INSPECTOR 4
2017-03-19,GRAND AVE & NEVILLE RD,NEVILLE ISLAND,PA,PAM628000329,2,,,Y,,,3.0,604.0,INSPECTOR 4
2017-03-16,RT19 & INGOMAR,MCCANDLESS,PA,MCSAP Stop,,Y,,,,Y,3.0,129.0,INSPECTOR 1
2017-03-16,GRAND AVE,NEVILLE,PA,PAM615000340,2,Y,,,,,5.0,404.0,INSPECTOR 1
2017-03-16,GRAND AVE & NEVILLE RD,NEVILLE ISLAND,PA,PAM628000327,3,,,,,,1.0,,INSPECTOR 4
2017-03-16,GRAND AVE & NEVILLE RD,NEVILLE ISLAND,PA,PAM628000328,2,Y,,,,,2.0,204.0,INSPECTOR 4
2017-03-08,2500 BROWNSVILLE RD,SOUTH PARK,PA,PAM584000228,3,,,,,,0.0,0.0,INSPECTOR 2
2017-03-08,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000339,3,,,,,,,,INSPECTOR 1
2017-03-08,MCKNIGHT RD & PEEBLES RD. MCANDLESS,,,PAM628000325,2,,,,,,2.0,,INSPECTOR 4
2017-03-08,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000326,2,,,,,,3.0,,INSPECTOR 4
2017-03-08,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM637000206,3,,,,,,2.0,1104.0,INSPECTOR 3
2017-03-07,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000337,3,,,,,,2.0,,INSPECTOR 1
2017-03-07,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000338,3,,,,,,,,INSPECTOR 1
2017-03-07,WILDWOOD & BABCOCK,MCCANDLESS,PA,MCSAP Stop,,,,Y,,,1.0,1104.0,INSPECTOR 1
2017-03-07,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000323,2,,,,,,2.0,,INSPECTOR 4
2017-03-07,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000324,3,,,,,,,,INSPECTOR 4
2017-03-06,WILDWOOD HIGHLANDS,HAMPTON,PA,PAM615000336,1,Y,,Y,,Y,11.0,1899.0,INSPECTOR 1
2017-03-06,E INGOMAR & BABCOCK BLVD,MCANDLESS,PA,PAM628000322,3,,,,,,,,INSPECTOR 4
2017-03-02,COLE RD & WEXFORD BAYNE RD,MARSHALL,PA,PAM615000333,3,,,,,,,,INSPECTOR 1
2017-03-02,COLE RD & WEXFORD BAYNE RD,MARSHALL,PA,PAM615000334,1,Y,,,,,5.0,204.0,INSPECTOR 1
2017-03-02,PEARCEMILL & N. RIDGE,MCCANDLESS,PA,PAM615000335,3,Y,,,,Y,3.0,2834.0,INSPECTOR 1
2017-02-28,RT8 & MOUNT ROYAL,HAMPTON,PA,PAM615000332,3,,,,,,2.0,,INSPECTOR 1
2017-02-27,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000328,3,,,,,,0.0,,INSPECTOR 1
2017-02-27,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000329,3,,,,,,0.0,,INSPECTOR 1
2017-02-27,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000330,2,,,,,,2.0,,INSPECTOR 1
2017-02-27,IRWIN RD & BABCOCK,MCCANDLESS,PA,PAM615000331,2,,,,,,2.0,,INSPECTOR 1
2017-02-23,RT910 & PIERCE MILL,PINE,PA,PAM615000327,2,,,,,,5.0,,INSPECTOR 1
2017-02-23,BABCOCK BLVD & PEARCEMILL,PINE,PA,PAM628000321,2,Y,,,,,5.0,1258.0,INSPECTOR 4
2017-02-22,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000324,3,,,,,,0.0,,INSPECTOR 1
2017-02-22,PIERCE MILL & BABCOCK,MCCANDLESS,PA,PAM615000325,1,Y,,,,,8.0,333.0,INSPECTOR 1
2017-02-22,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000326,2,,,,,,2.0,,INSPECTOR 1
2017-02-22,E INGOMAR & BABCOCK BLVD,MCCANDLESS,PA,PAM628000319,3,,,,,,0.0,,INSPECTOR 4
2017-02-22,E INGOMAR & BABCOCK BLVD,MCCANDLESS,PA,PAM628000320,2,Y,,,,,6.0,323.0,INSPECTOR 4
2017-02-21,RT908 & ALTER RD,HARRISON,PA,PAM615000322,3,,,,,,0.0,,INSPECTOR 1
2017-02-21,RT908 & ALTER RD,HARRISON,PA,PAM615000315,3,,,,,,0.0,,INSPECTOR 1
2017-02-21,RT908 & ALTER RD,HARRISON,PA,PAM615000323,3,,,,,,0.0,,INSPECTOR 1
2017-02-21,908 EXT & ALTER RD,HARRISON,PA,PAM628000316,3,,,,,,0.0,,INSPECTOR 4
2017-02-21,908 EXT & ALTER RD,HARRISON,PA,PAM628000317,3,,,,,,0.0,,INSPECTOR 4
2017-02-21,908 EXT & ALTER RD,HARRISON,PA,PAM628000318,3,,,,,,0.0,,INSPECTOR 4
2017-02-20,WILDWOOD & BABCOCK,MCCANDLESS,PA,PAM615000321,2,,,,,,6.0,,INSPECTOR 1
2017-02-20,PITTSBURGH ST,SPRINGDALE,PA,Assist PD,,Y,,,,Y,0.0,,INSPECTOR 1
2017-02-20,BABCOCK BLVD & WILDWOOD RD,MCCANDLESS,PA,PAM628000315,2,,,,,,4.0,,INSPECTOR 4
2017-02-16,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM615000319,2,,,,,,4.0,,INSPECTOR 1
2017-02-16,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM615000320,2,,,,,,2.0,,INSPECTOR 1
2017-02-16,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000311,3,,,,,,0.0,,INSPECTOR 4
2017-02-16,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000312,3,,,,,,0.0,,INSPECTOR 4
2017-02-16,GRAND AVE & I 79,NEVILLE ISLAND,PA,PAM628000313,3,,,,,,1.0,,INSPECTOR 4
2017-02-16,ROOSEVELT AVE & MT NEBO,OHIO TOWNSHIP,PA,PAM628000314,1,,,Y,,,9.0,1913.0,INSPECTOR 4
2017-02-15,FREEPORT RD & GUYS RUN,HARMAR,PA,PAM615000316,1,,,,,,2.0,,INSPECTOR 1
2017-02-15,FREEPORT RD & GUYS RUN,HARMAR,PA,PAM615000317,3,,,,,,0.0,,INSPECTOR 1
2017-02-15,FREEPORT RD & GUYS RUN,HARMAR,PA,PAM615000318,1,,,,,,1.0,,INSPECTOR 1
2017-02-15,INGOMAR RD & KUMMER RD,MCCANDLESS,PA,PAM628000308,3,,,,,,2.0,129.0,INSPECTOR 4
2017-02-15,FREEPORT RD & GUYS RUN RD,HARMAR,PA,PAM628000309,1,,,,,,0.0,,INSPECTOR 4
2017-02-15,FREEPORT RD & GUYS RUN RD,HARMAR,PA,PAM628000310,1,,,,,,1.0,,INSPECTOR 4
2017-02-14,FREEPORT RD & PEARL AVE,HARMAR,PA,PAM615000312,1,,,,,,1.0,0.0,INSPECTOR 1
2017-02-14,FREEPORT RD & PEARL AVE,HARMAR,PA,PAM615000313,1,,,,,,2.0,,INSPECTOR 1
2017-02-14,FREEPORT RD & PEARL AVE,HARMAR,PA,PAM615000314,2,,,,,,1.0,,INSPECTOR 1
2017-02-14,FREEPORT RD & PEARL AVE,HARMAR,PA,PAM628000306,1,,,,,,2.0,,INSPECTOR 4
2017-02-14,FREEPORT RD & PEARL AVE,HARMAR,PA,PAM628000307,1,,,,,,0.0,,INSPECTOR 4
2017-01-31,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM615000310,3,,,,,,0.0,0.0,INSPECTOR 1
2017-01-31,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM615000311,2,Y,,,,,4.0,203.5,INSPECTOR 1
2017-01-31,GRAND AVE & HUBERT ST.,NEVILLE ISLAND,PA,PAM628000304,3,,,Y,,,1.0,0.0,INSPECTOR 4
2017-01-31,GRAND AVE & HUBERT ST.,NEVILLE ISLAND,PA,PAM628000305,2,Y,,,,,0.0,0.0,INSPECTOR 4
2017-01-05,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM584000225,1,Y,,Y,,,6.0,532.0,INSPECTOR 2
2017-01-05,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM584000226,1,,,,,,7.0,0.0,INSPECTOR 2
2017-01-05,GRAND AVE & HUBERT ST,NEVILLE TWP,PA,PAM584000227,1,,,,,,2.0,0.0,INSPECTOR 2
2017-01-05,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000201,1,,,,,,0.0,0.0,INSPECTOR 3
2017-01-05,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000202,1,,,,,,0.0,0.0,INSPECTOR 3
2017-01-05,GRAND AVE & HUBERT ST,OHIO TWP,PA,PAM637000203,1,,,,,,2.0,0.0,INSPECTOR 3
2017-01-04,CURRY HOLLOW RD & KEEPORT DR,BALDWIN,PA,PAM584000223,3,,,,,,1.0,128.5,INSPECTOR 2
2017-01-04,BROUGHTON RD & EAST PARK DR,BETHEL,PA,PAM584000224,1,,,,,,2.0,128.5,INSPECTOR 2
2017-01-04,EAST PARK DR & BROUGHTON RD,BETHEL,PA,PAM637000200,1,,,,,,4.0,153.5,INSPECTOR 3
2017-01-03,WILDWOOD RD & WEST HARDIES RD,HAMPTON,PA,PAM628000303,1,Y,,,,,16.0,997.0,INSPECTOR 4
2017-01-03,KEEPORT DR & CURRY HOLLOW RD,BALDWIN,PA,PAM637000199,3,,,,,,2.0,128.5,INSPECTOR 3
2016-12-29,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000300,3,,,,,,0.0,0.0,INSPECTOR 4
2016-12-29,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000301,3,,,,,,0.0,0.0,INSPECTOR 4
2016-12-29,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM628000302,2,,,,,,1.0,0.0,INSPECTOR 4
2016-12-29,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000221,3,,,,,,0.0,0.0,INSPECTOR 2
2016-12-29,GRAND AVE & HUBERT ST,NEVILLE ISLAND,PA,PAM584000222,2,,,Y,,,3.0,153.5,INSPECTOR 2
2016-12-28,BROWNSVILLE RD & CORRIGAN DR,SOUTH PARK,PA,PAM584000220,3,,,,,,0.0,0.0,INSPECTOR 2
