X,Y,Incident_Date,Latitude,Longitude,Incident_Type,Department_Apparatus_Name,ObjectId
-8800277.74184924,4287439.18796283,2022/01/20 00:00:00+00,35.90414,-79.05424,353 - Removal of victim(s) from stalled elevator,Engine 31,12703
-8800008.34868152,4289142.0987348,2022/08/16 00:00:00+00,35.91653,-79.05182,531 - Smoke or odor removal,Battalion 11,12704
-8801425.44579932,4288878.19195287,2022/08/09 00:00:00+00,35.91461,-79.06455,622 - No incident found on arrival at dispatch address,Battalion 11,12705
-8797147.43776813,4288324.28344411,2022/06/15 00:00:00+00,35.91058,-79.02612,611 - Dispatched & cancelled en route,Engine 32,12706
-8800053.98967274,4287543.6364759,2022/07/06 00:00:00+00,35.9049,-79.05223,412 - Gas leak (natural gas or LPG),Battalion 11,12707
-8800913.37614167,4288501.58607511,2022/08/17 00:00:00+00,35.91187,-79.05995,412 - Gas leak (natural gas or LPG),Battalion 11,12708
-8800606.13434708,4288601.92140297,2022/08/09 00:00:00+00,35.9126,-79.05719,622 - No incident found on arrival at dispatch address,Battalion 11,12709
-8799988.31117318,4287337.48905864,2022/06/15 00:00:00+00,35.9034,-79.05164,611 - Dispatched & cancelled en route,Engine 31,12710
-8797602.73448548,4291674.28002848,2022/07/06 00:00:00+00,35.93495,-79.03021,324 - Motor vehicle accident with no injuries.,Engine 33,12711
-8796555.21807711,4291828.26447509,2022/08/17 00:00:00+00,35.93607,-79.0208,611 - Dispatched & cancelled en route,FD14,12712
-8800839.90527775,4295950.90938391,2022/08/09 00:00:00+00,35.96605,-79.05929,"463 - Vehicle accident, general cleanup",Truck 74,12713
-8794259.81017695,4291980.87621324,2022/06/15 00:00:00+00,35.93718,-79.00018,"744 - Detector activation, no fire - unintentional",FD14,12714
-8800292.21338304,4291539.54542737,2022/07/06 00:00:00+00,35.93397,-79.05437,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12715
-8796114.39289357,4290892.01773935,2022/01/25 00:00:00+00,35.92926,-79.01684,"520 - Water problem, other",Engine 33,12716
-8800697.41632953,4290071.32151341,2022/08/09 00:00:00+00,35.92329,-79.05801,551 - Assist police or other governmental agency,Engine 31,12717
-8798742.6460712,4295860.13384466,2022/06/15 00:00:00+00,35.96539,-79.04045,611 - Dispatched & cancelled en route,FD14,12718
-8796654.29242392,4287844.61872221,2022/07/06 00:00:00+00,35.90709,-79.02169,611 - Dispatched & cancelled en route,Truck 72,12719
-8800396.85370439,4288472.72265911,2022/08/17 00:00:00+00,35.91166,-79.05531,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12720
-8797776.39289111,4287503.78100388,2022/08/09 00:00:00+00,35.90461,-79.03177,111 - Building fire,Battalion 11,12721
-8798749.32524065,4286478.58353981,2022/06/15 00:00:00+00,35.89715,-79.04051,"251 - Excessive heat, scorch burns with no ignition",Battalion 11,12722
-8800019.4806306,4287476.29455654,2022/06/16 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Engine 31,12723
-8801540.10487483,4284395.50400139,2022/06/16 00:00:00+00,35.88199,-79.06558,412 - Gas leak (natural gas or LPG),Battalion 11,12724
-8800071.80079127,4285971.5175596,2022/01/17 00:00:00+00,35.89346,-79.05239,412 - Gas leak (natural gas or LPG),Battalion 11,12725
-8801223.95752098,4288505.70942651,2022/06/16 00:00:00+00,35.9119,-79.06274,"520 - Water problem, other",Engine 31,12726
-8796224.59918946,4291304.45129676,2022/06/16 00:00:00+00,35.93226,-79.01783,611 - Dispatched & cancelled en route,FD14,12727
-8798073.61593153,4291062.48837897,2022/06/16 00:00:00+00,35.9305,-79.03444,"745 - Alarm system activation, no fire - unintentional",FD14,12728
-8800797.60387124,4289209.45097074,2022/06/16 00:00:00+00,35.91702,-79.05891,"600 - Good intent call, other",Engine 31,12729
-8802282.60587843,4293998.02731828,2022/06/16 00:00:00+00,35.95185,-79.07225,551 - Assist police or other governmental agency,Engine 34,12730
-8800637.3038045,4288981.27977721,2022/06/16 00:00:00+00,35.91536,-79.05747,111 - Building fire,Battalion 11,12731
-8799312.60186406,4287825.37759879,2022/06/16 00:00:00+00,35.90695,-79.04557,"745 - Alarm system activation, no fire - unintentional",FD14,12732
-8798571.21405538,4291744.39767559,2022/01/17 00:00:00+00,35.93546,-79.03891,"746 - Carbon monoxide detector activation, no CO",FD14,12733
-8801658.10353508,4294545.34899205,2022/06/16 00:00:00+00,35.95583,-79.06664,522 - Water or steam leak,Engine 34,12734
-8800503.72041555,4294641.61444964,2022/06/17 00:00:00+00,35.95653,-79.05627,733 - Smoke detector activation due to malfunction,Engine 31,12735
-8800258.8175358,4290313.26236889,2022/06/16 00:00:00+00,35.92505,-79.05407,"400 - Hazardous condition, other",Engine 31,12736
-8796172.27902878,4292533.59612039,2022/06/17 00:00:00+00,35.9412,-79.01736,733 - Smoke detector activation due to malfunction,FD14,12737
-8799250.26294922,4287924.33231047,2022/06/17 00:00:00+00,35.90767,-79.04501,733 - Smoke detector activation due to malfunction,Battalion 11,12738
-8799429.48732939,4288661.02346774,2022/06/17 00:00:00+00,35.91303,-79.04662,322 - Motor vehicle accident with injuries,Engine 32,12739
-8798228.35002374,4290034.20606309,2022/06/17 00:00:00+00,35.92302,-79.03583,"400 - Hazardous condition, other",Engine 33,12740
-8797061.72176022,4286360.40344832,2022/06/17 00:00:00+00,35.89629,-79.02535,611 - Dispatched & cancelled en route,Engine 32,12741
-8800684.05799063,4290837.02778076,2022/06/17 00:00:00+00,35.92886,-79.05789,"400 - Hazardous condition, other",Engine 31,12742
-8798938.568375,4286427.73845936,2022/06/17 00:00:00+00,35.89678,-79.04221,322 - Motor vehicle accident with injuries,Engine 32,12743
-8796053.16717363,4293201.84728139,2022/06/17 00:00:00+00,35.94606,-79.01629,622 - No incident found on arrival at dispatch address,FD14,12744
-8798937.45518009,4287120.35133775,2022/06/17 00:00:00+00,35.90182,-79.0422,"745 - Alarm system activation, no fire - unintentional",FD14,12745
-8795479.87179605,4290387.49530179,2022/06/17 00:00:00+00,35.92559,-79.01114,"813 - Wind storm, tornado/hurricane assessment",Engine 33,12746
-8796698.82022024,4291939.62958619,2022/06/17 00:00:00+00,35.93688,-79.02209,611 - Dispatched & cancelled en route,Engine 33,12747
-8798147.08679545,4292723.3422721,2022/06/17 00:00:00+00,35.94258,-79.0351,"813 - Wind storm, tornado/hurricane assessment",Engine 33,12748
-8799880.33126711,4288775.10510586,2022/06/18 00:00:00+00,35.91386,-79.05067,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12749
-8803005.06937367,4293131.72022943,2022/06/18 00:00:00+00,35.94555,-79.07874,"745 - Alarm system activation, no fire - unintentional",FD14,12750
-8796280.25893485,4287694.81373196,2022/01/18 00:00:00+00,35.906,-79.01833,322 - Motor vehicle accident with injuries,Battalion 11,12751
-8799120.01914499,4287072.25179619,2022/06/18 00:00:00+00,35.90147,-79.04384,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12752
-8801998.7411769,4277817.73370155,2022/06/18 00:00:00+00,35.8341,-79.0697,611 - Dispatched & cancelled en route,Engine 35,12753
-8798937.45518009,4287120.35133775,2022/06/18 00:00:00+00,35.90182,-79.0422,"745 - Alarm system activation, no fire - unintentional",FD14,12754
-8797059.49537041,4293897.64216474,2022/06/18 00:00:00+00,35.95112,-79.02533,611 - Dispatched & cancelled en route,Engine 33,12755
-8796853.55431244,4287825.37759879,2022/06/18 00:00:00+00,35.90695,-79.02348,553 - Public service,Truck 72,12756
-8798528.91264888,4287096.98867671,2022/06/18 00:00:00+00,35.90165,-79.03853,"745 - Alarm system activation, no fire - unintentional",FD14,12757
-8800440.2683058,4288316.03688046,2022/01/18 00:00:00+00,35.91052,-79.0557,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12758
-8800317.81686592,4284626.32694111,2022/06/18 00:00:00+00,35.88367,-79.0546,322 - Motor vehicle accident with injuries,Battalion 11,12759
-8797805.33595872,4287488.66344925,2022/06/18 00:00:00+00,35.9045,-79.03203,412 - Gas leak (natural gas or LPG),FD14,12760
-8801733.80078881,4286086.94513588,2022/06/18 00:00:00+00,35.8943,-79.06732,"113 - Cooking fire, confined to container",Battalion 11,12761
-8802320.4545053,4293578.6160541,2022/06/18 00:00:00+00,35.9488,-79.07259,"744 - Detector activation, no fire - unintentional",Battalion 11,12762
-8795050.17856159,4297239.7288285,2022/06/18 00:00:00+00,35.97542,-79.00728,611 - Dispatched & cancelled en route,Engine 33,12763
-8795104.72511207,4287742.91602685,2022/06/19 00:00:00+00,35.90635,-79.00777,611 - Dispatched & cancelled en route,FD14,12764
-8799937.10420741,4289639.69040449,2022/01/02 00:00:00+00,35.92015,-79.05118,611 - Dispatched & cancelled en route,Engine 31,12765
-8799392.75189743,4286635.24284942,2022/01/18 00:00:00+00,35.89829,-79.04629,"745 - Alarm system activation, no fire - unintentional",Engine 31,12766
-8797331.11492794,4291572.54150177,2022/06/19 00:00:00+00,35.93421,-79.02777,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12767
-8798571.21405538,4291744.39767559,2022/06/19 00:00:00+00,35.93546,-79.03891,142 - Brush or brush-and-grass mixture fire,Engine 33,12768
-8799590.90059104,4294869.90451668,2022/06/19 00:00:00+00,35.95819,-79.04807,611 - Dispatched & cancelled en route,Engine 31,12769
-8793817.87179851,4298465.41837463,2022/01/18 00:00:00+00,35.98433,-78.99621,551 - Assist police or other governmental agency,FD14,12770
-8800366.79744188,4287326.49463947,2022/06/20 00:00:00+00,35.90332,-79.05504,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12771
-8797189.73917463,4291897.00823603,2022/06/20 00:00:00+00,35.93657,-79.0265,324 - Motor vehicle accident with no injuries.,Engine 33,12772
-8799144.50943296,4286602.26175464,2022/06/20 00:00:00+00,35.89805,-79.04406,"745 - Alarm system activation, no fire - unintentional",FD14,12773
-8798819.45651985,4286603.63596492,2022/06/20 00:00:00+00,35.89806,-79.04114,733 - Smoke detector activation due to malfunction,Battalion 11,12774
-8800875.5275148,4288436.98710735,2022/06/20 00:00:00+00,35.9114,-79.05961,"151 - Outside rubbish, trash or waste fire",Engine 32,12775
-8796519.59584006,4291733.39879907,2022/06/20 00:00:00+00,35.93538,-79.02048,622 - No incident found on arrival at dispatch address,FD14,12776
-8800889.9990486,4289513.22848475,2022/06/20 00:00:00+00,35.91923,-79.05974,"251 - Excessive heat, scorch burns with no ignition",Battalion 11,12777
-8800019.4806306,4287476.29455654,2022/06/21 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Battalion 11,12778
-8800019.4806306,4287476.29455654,2022/06/21 00:00:00+00,35.90441,-79.05192,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12779
-8800120.78136722,4287856.98803382,2022/06/20 00:00:00+00,35.90718,-79.05283,"600 - Good intent call, other",Battalion 11,12780
-8800507.06000027,4288802.59483617,2022/06/21 00:00:00+00,35.91406,-79.0563,622 - No incident found on arrival at dispatch address,Engine 31,12781
-8795040.15980741,4293342.10274319,2022/06/21 00:00:00+00,35.94708,-79.00719,322 - Motor vehicle accident with injuries,Engine 34,12782
-8795404.17454231,4287503.78100388,2022/06/21 00:00:00+00,35.90461,-79.01046,"745 - Alarm system activation, no fire - unintentional",FD14,12783
-8800177.55430753,4289620.44610442,2022/06/21 00:00:00+00,35.92001,-79.05334,622 - No incident found on arrival at dispatch address,Battalion 11,12784
-8802388.35939468,4296480.4484864,2022/01/18 00:00:00+00,35.9699,-79.0732,131 - Passenger vehicle fire,FD14,12785
-8803005.06937367,4293131.72022943,2022/06/21 00:00:00+00,35.94555,-79.07874,551 - Assist police or other governmental agency,Engine 34,12786
-8800554.92738131,4288670.6447645,2022/06/22 00:00:00+00,35.9131,-79.05673,424 - Carbon monoxide incident,Battalion 11,12787
-8799944.89657177,4287663.2037683,2022/06/22 00:00:00+00,35.90577,-79.05125,353 - Removal of victim(s) from stalled elevator,Engine 31,12788
-8799935.9910125,4288107.1260207,2022/06/22 00:00:00+00,35.909,-79.05117,"745 - Alarm system activation, no fire - unintentional",Engine 31,12789
-8799120.01914499,4287072.25179619,2022/06/22 00:00:00+00,35.90147,-79.04384,611 - Dispatched & cancelled en route,Engine 32,12790
-8801681.48062814,4294545.34899205,2022/06/22 00:00:00+00,35.95583,-79.06685,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12791
-8799259.16850848,4287244.03684994,2022/01/18 00:00:00+00,35.90272,-79.04509,"743 - Smoke detector activation, no fire - unintentional",Battalion 11,12792
-8800475.89054285,4288335.27887203,2022/06/22 00:00:00+00,35.91066,-79.05602,"745 - Alarm system activation, no fire - unintentional",FD14,12793
-8799935.9910125,4288107.1260207,2022/07/06 00:00:00+00,35.909,-79.05117,"745 - Alarm system activation, no fire - unintentional",FD14,12794
-8800731.92537167,4295682.71111783,2022/07/06 00:00:00+00,35.9641,-79.05832,551 - Assist police or other governmental agency,Truck 74,12795
-8799813.53957263,4287821.25450535,2022/01/23 00:00:00+00,35.90692,-79.05007,412 - Gas leak (natural gas or LPG),Battalion 11,12796
-8796912.55364256,4291336.07184875,2022/01/20 00:00:00+00,35.93249,-79.02401,322 - Motor vehicle accident with injuries,Engine 33,12797
-8801560.14238318,4289981.96971805,2022/07/06 00:00:00+00,35.92264,-79.06576,352 - Extrication of victim(s) from vehicle,Battalion 11,12798
-8799767.89858141,4288703.63213231,2022/08/09 00:00:00+00,35.91334,-79.04966,412 - Gas leak (natural gas or LPG),Battalion 11,12799
-8797898.84433099,4290427.36134534,2022/07/06 00:00:00+00,35.92588,-79.03287,"745 - Alarm system activation, no fire - unintentional",Squad 61,12800
-8799312.60186406,4287825.37759879,2022/08/10 00:00:00+00,35.90695,-79.04557,"745 - Alarm system activation, no fire - unintentional",Engine 31,12801
-8795074.66884956,4288816.33972739,2022/07/06 00:00:00+00,35.91416,-79.0075,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12802
-8800554.92738131,4288670.6447645,2022/08/10 00:00:00+00,35.9131,-79.05673,412 - Gas leak (natural gas or LPG),Battalion 11,12803
-8796278.03254504,4291360.81843187,2022/07/06 00:00:00+00,35.93267,-79.01831,622 - No incident found on arrival at dispatch address,FD14,12804
-8798624.64741096,4291033.61816324,2022/08/10 00:00:00+00,35.93029,-79.03939,412 - Gas leak (natural gas or LPG),FD14,12805
-8801015.7900732,4289368.89874331,2022/07/06 00:00:00+00,35.91818,-79.06087,"600 - Good intent call, other",Battalion 11,12806
-8799410.56301596,4287205.55676209,2022/01/23 00:00:00+00,35.90244,-79.04645,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12807
-8795074.66884956,4288816.33972739,2022/07/06 00:00:00+00,35.91416,-79.0075,611 - Dispatched & cancelled en route,FD14,12808
-8799086.62329775,4293377.85442499,2022/08/17 00:00:00+00,35.94734,-79.04354,"745 - Alarm system activation, no fire - unintentional",FD14,12809
-8800019.4806306,4287476.29455654,2022/07/06 00:00:00+00,35.90441,-79.05192,611 - Dispatched & cancelled en route,Battalion 11,12810
-8794376.69564229,4293093.21929532,2022/07/06 00:00:00+00,35.94527,-79.00123,622 - No incident found on arrival at dispatch address,FD14,12811
-8804515.67486374,4289184.70928457,2022/07/06 00:00:00+00,35.91684,-79.09231,611 - Dispatched & cancelled en route,Battalion 11,12812
-8797965.63602546,4291580.79053603,2022/07/07 00:00:00+00,35.93427,-79.03347,"746 - Carbon monoxide detector activation, no CO",Engine 33,12813
-8801301.88116454,4288232.19717172,2022/07/07 00:00:00+00,35.90991,-79.06344,611 - Dispatched & cancelled en route,Engine 31,12814
-8798560.0821063,4292671.09300121,2022/07/07 00:00:00+00,35.9422,-79.03881,444 - Power line down,Battalion 11,12815
-8796801.23415177,4291550.54410771,2022/07/07 00:00:00+00,35.93405,-79.02301,322 - Motor vehicle accident with injuries,Engine 32,12816
-8798560.0821063,4292671.09300121,2022/07/07 00:00:00+00,35.9422,-79.03881,444 - Power line down,Engine 33,12817
-8798857.30514672,4286644.86235423,2022/07/07 00:00:00+00,35.89836,-79.04148,"745 - Alarm system activation, no fire - unintentional",FD14,12818
-8803038.46522091,4287234.41681521,2022/07/07 00:00:00+00,35.90265,-79.07904,142 - Brush or brush-and-grass mixture fire,Engine 35,12819
-8800230.98766311,4286062.21055214,2022/07/07 00:00:00+00,35.89412,-79.05382,622 - No incident found on arrival at dispatch address,Truck 72,12820
-8801356.42771503,4283995.69727989,2022/07/07 00:00:00+00,35.87908,-79.06393,"600 - Good intent call, other",Engine 35,12821
-8799017.60521346,4287208.30533528,2022/07/07 00:00:00+00,35.90246,-79.04292,"745 - Alarm system activation, no fire - unintentional",Engine 32,12822
-8800687.28625587,4288754.48785374,2022/07/07 00:00:00+00,35.91371,-79.057919,412 - Gas leak (natural gas or LPG),Engine 31,12823
-8799017.60521346,4287208.30533528,2022/07/07 00:00:00+00,35.90246,-79.04292,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12824
-8803480.40359936,4285612.87540464,2022/07/07 00:00:00+00,35.89085,-79.08301,111 - Building fire,Battalion 11,12825
-8801591.3118406,4293896.26703209,2022/07/08 00:00:00+00,35.95111,-79.06604,611 - Dispatched & cancelled en route,Truck 74,12826
-8801356.42771503,4288096.13082346,2022/07/08 00:00:00+00,35.90892,-79.06393,"745 - Alarm system activation, no fire - unintentional",Battalion 11,12827
