OBJECTID,PLANID,BLM_ORG_CD,OHV_DSG,DSG_REASON,RESTRICT_,RESTRICT_DETAIL,SHAPE_Length,SHAPE_Area
10219,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0713953695300743,0.0003114592139426
10220,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0697056397026183,0.0002945010055608
10221,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0490520007974088,0.0001455203358535
10222,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0495756283935382,0.0001492949769145
10223,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.16186147771088,0.0005188303529889
10224,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0418702372945687,9.05989928931292e-05
10225,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0176871645063071,1.89364024520352e-05
10226,Spokane District RMP 1987,ORW02,Open,,,,0.0179966861092548,1.93976392641105e-05
10227,Spokane District RMP 1987,ORW02,Open,,,,0.0360403502343946,5.80992642717624e-05
10228,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0176781817615599,1.88876240317451e-05
10229,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0354047250004972,3.78781185648716e-05
10230,Baker RMP 2015,ORV05,Closed,,,,0.287728349774347,0.0005353308099335
10231,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0248636256268493,3.81310665942228e-05
10232,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0625524122358282,0.0001126866201751
10233,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0582285328870949,0.00010803119874
10234,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0353291685759686,5.65279024009637e-05
10235,Baker RMP 2015,ORV05,Closed,,,,0.0099005799888569,3.82352996955668e-06
10236,Baker RMP 2015,ORV05,Closed,,,,0.0142911472496656,8.10353259042849e-06
10237,Baker RMP 2015,ORV05,Closed,,,,0.017599680494127,1.87301308859019e-05
10238,Spokane District RMP 1987,ORW02,Open,,,,0.0175471104781049,1.85338192485079e-05
10239,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.01767526174141,1.89141286527484e-05
10240,Baker RMP 2015,ORV05,Closed,,,,0.0309460095534882,3.19853333736192e-05
10241,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0280744480425365,2.34328557904478e-05
10242,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0458026313674599,0.0001135155138059
10243,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0278642588365668,3.67837010409687e-05
10244,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0394547709200752,7.56492158705148e-05
10245,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0176199041143315,1.88133810304344e-05
10246,Baker RMP 2015,ORV05,Closed,,,,0.0273968786969732,3.19714518873527e-05
10247,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.208820431074608,-0.0010177950095472
10248,Baker RMP 2015,ORV05,Closed,,,,0.0421267051578566,8.64185275486371e-05
10249,Spokane District RMP 1987,ORW02,Open,,,,0.0176217498875447,1.8681578834875e-05
10250,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0180289859827921,1.96200197346008e-05
10251,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0176857954733447,1.89816441083297e-05
10252,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0147644430323037,1.12860837241838e-05
10253,Spokane District RMP 1987,ORW02,Open,,,,0.0176423396173706,1.87246186809998e-05
10254,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0351510809053805,7.47473309557349e-05
10255,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0406147697202419,6.63108351046715e-05
10256,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0166382888447951,1.28558631106446e-05
10257,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0740849043687551,0.0002102418819606
10258,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0250805557462387,3.82514644417476e-05
10259,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.03465892752525,7.17825414781609e-05
10260,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0176480527736287,1.88462836059135e-05
10261,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0176403492753288,1.88691340169519e-05
10262,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0321569853850632,5.63979436981505e-05
10263,Spokane District RMP 1987,ORW02,Open,,,,0.0181470971799488,1.9726546445886e-05
10264,Spokane District RMP 1987,ORW02,Open,,,,0.0174510299924503,1.842590265307e-05
10265,Spokane District RMP 1987,ORW02,Open,,,,0.0179614697599164,1.94220973506233e-05
10266,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0280475099451872,3.76705203062192e-05
10267,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0249062336827122,3.7673950533528e-05
10268,Spokane District RMP 1987,ORW02,Open,,,,0.0398122134075742,6.04528773478404e-05
10269,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177367430855014,1.90346779178678e-05
10270,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0459329963164307,7.61112660513238e-05
10271,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0724919429623282,0.0002722137165564
10272,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0837257116186189,0.0002922272662008
10273,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0792468935816328,0.0002144893904789
10274,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0702469133687122,0.0002235843192508
10275,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0679843909014925,0.0002824403051203
10276,Unknown,ORW02,Unknown,,,,0.0696898387420197,0.0002953765882894
10277,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0248133845927251,3.73850694491925e-05
10278,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.170517084375451,0.0003829571892357
10279,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0176534151872238,1.89201203922459e-05
10280,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0315399791690626,5.48607845477513e-05
10281,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0349607851273008,7.41927182308696e-05
10282,Spokane District RMP 1987,ORW03,Open,,,,0.0210731304814227,1.50077658207927e-05
10283,Spokane District RMP 1987,ORW02,Open,,,,0.0180467258785433,1.95641442004891e-05
10284,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0351074898687703,7.49330606234456e-05
10285,Baker RMP 2015,ORV05,Open,,,,0.017751290455742,1.90801921089518e-05
10286,Baker RMP 2015,ORV05,Open,,,,0.0177897730286656,1.9198303302834e-05
10287,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0277317085362967,3.71279584685106e-05
10288,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0176574381430338,1.89079289052071e-05
10289,Spokane District RMP 1987,ORW02,Open,,,,0.04855710909813,7.13963883138596e-05
10290,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0436018514544696,8.13029800288618e-05
10291,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0281981440299078,3.81322502194789e-05
10292,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175514065896793,1.87107620003689e-05
10293,Unknown,ORW02,Unknown,,,,0.0709653729927347,0.0003031610520011
10294,Spokane District RMP 1987,ORW02,Open,,,,0.0565440999805258,0.0001550401686606
10295,Unknown,ORW02,Unknown,,,,0.0606355649545113,0.0001715835698826
10296,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0699639079539718,0.0002223279654712
10297,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0279226211991288,3.771862450266e-05
10298,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0551791400819303,0.0001479676773162
10299,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0247419840487423,3.71962983894535e-05
10300,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175508272778211,1.86959475180006e-05
10301,Spokane District RMP 1987,ORW02,Open,,,,0.0281090258498145,3.82865440051433e-05
10302,Unknown,ORW02,Unknown,,,,0.01852953277275,2.07106001604427e-05
10303,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0564202673475069,0.0001518841637363
10304,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0169843385185637,1.76221976145512e-05
10305,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175571535276037,1.86529429907385e-05
10306,Spokane District RMP 1987,ORW02,Open,,,,0.0177906194190213,1.91665391137105e-05
10307,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0174994828754376,1.85844365056627e-05
10308,Spokane District RMP 1987,ORW02,Open,,,,0.0362804612456048,7.94043259023732e-05
10309,Spokane District RMP 1987,ORW02,Open,,,,0.0244834486419337,3.64721038884362e-05
10310,Northwestern and Coastal Oregon RMP 2016,ORN04,Limited to Existing,BLM,,,0.0173739971737667,1.82771715224257e-05
10311,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0177700406972015,1.90629993706086e-05
10312,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0494888095914031,0.0001115790603137
10313,Baker RMP 2015,ORV05,Limited to Existing,,,,0.106540441718619,0.0002673637735797
10314,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177502975111209,1.90687429251939e-05
10315,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175636814928451,1.86737888459465e-05
10316,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.039431171238852,7.57143724027985e-05
10317,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0700816122202846,0.0002979107593971
10318,Spokane District RMP 1987,ORW03,Open,,,,0.0332758329327806,6.65326526615513e-05
10319,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0172353396133288,1.81438227794776e-05
10320,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0422333226668121,7.42667070955627e-05
10321,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177544408580474,1.90164423247802e-05
10322,Baker RMP 2015,ORV05,Closed,,,,0.0175468023526518,1.86758233712118e-05
10323,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175531122519716,1.86741088445105e-05
10324,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0265555889997333,4.18509898133497e-05
10325,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0194142932123407,2.34699037689784e-05
10326,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0195347299508522,2.37808819349557e-05
10327,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0165890912375832,1.61094555313695e-05
10328,Spokane District RMP 1987,ORW02,Limited to Existing,,,,0.0176436513705776,1.88594508178003e-05
10329,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0734352049511379,0.0001686001467874
10330,Spokane District RMP 1987,ORW03,Open,,,,0.0483922418921509,7.33841457981485e-05
10331,Spokane District RMP 1987,ORW03,Open,,,,0.0535676139905803,0.0001347106889711
10332,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0531696947593233,0.0001155116248831
10333,Spokane District RMP 1987,ORW02,Open,,,,0.0798407132335715,0.0002169977360704
10334,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.035357605514373,7.55850383753469e-05
10335,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0333181241426233,1.23347347530276e-05
10336,Baker RMP 2015,ORV05,Closed,,,,0.0973911531854589,0.0001983852672747
10337,Baker RMP 2015,ORV05,Open,,,,0.0238421917832841,6.85312433128671e-08
10338,Baker RMP 2015,ORV05,Open,,,,0.0027654129293728,4.78015132418977e-09
10339,Baker RMP 2015,ORV05,Open,,,,0.0061749778397108,1.56009044853207e-08
10340,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0030512116719763,2.9236293335484e-07
10341,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175240016692651,1.86114644854879e-05
10342,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0174646459454462,1.84427478833539e-05
10343,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175251669988032,1.86169140196217e-05
10344,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0175261020171685,1.86217887265099e-05
10345,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.29340830062848,0.0010046788689325
10346,Spokane District RMP 1987,ORW02,Open,,,,0.0175014065059676,1.86303002418302e-05
10347,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.106319261624476,0.0002843648674217
10348,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0351806914036936,5.60976872256359e-05
10349,Spokane District RMP 1987,ORW03,Open,,,,0.0159257977484571,1.40257850872364e-05
10350,Spokane District RMP 1987,ORW02,Open,,,,0.0252566005244212,3.87485013124957e-05
10351,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177810807709875,1.43342373416457e-05
10352,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0087621575637003,4.64420675685644e-06
10353,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0149399760711371,1.04464564062041e-05
10354,Spokane District RMP 1987,ORW02,Open,,,,0.126992621542449,0.0005160279743032
10355,Spokane District RMP 1987,ORW02,Open,,,,0.0176671979614792,1.88978780854742e-05
10356,Spokane District RMP 1987,ORW02,Open,,,,0.0289873436454697,1.87867068478628e-05
10357,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0307854127234866,1.73451398098406e-05
10358,Baker RMP 2015,ORV05,Closed,,,,0.178958718063884,0.0004060193721572
10359,Baker RMP 2015,ORV05,Open,,,,0.0055478602658768,1.58061153235674e-08
10360,Baker RMP 2015,ORV05,Open,,,,0.0020717092668441,3.09128328605918e-09
10361,Baker RMP 2015,ORV05,Open,,,,0.0093037784848873,2.47626454767603e-08
10362,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0275439604391732,3.16979482755192e-05
10363,Baker RMP 2015,ORV05,Open,,,,0.0051077029489387,1.46639473697235e-08
10364,Baker RMP 2015,ORV05,Open,,,,0.0034837196390689,7.57489422387036e-09
10365,Baker RMP 2015,ORV05,Open,,,,0.000734408985143,1.2447235381738601e-09
10366,Baker RMP 2015,ORV05,Open,,,,0.0005071035886604,6.08121714091059e-10
10367,Baker RMP 2015,ORV05,Open,,,,0.0020432939630392,3.8145006121638e-09
10368,Baker RMP 2015,ORV05,Open,,,,0.0086295124255839,2.33115358902673e-08
10369,Baker RMP 2015,ORV05,Open,,,,0.0009291698926593,1.1227341362922402e-09
10370,Baker RMP 2015,ORV05,Open,,,,0.0031576540930859,9.752401034696991e-09
10371,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0034737711721257,4.22533602692238e-07
10372,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0128075415742418,6.83956114395499e-06
10373,Spokane District RMP 1987,ORW02,Open,,,,0.0180081911060242,1.95262921559876e-05
10374,Baker RMP 2015,ORV05,Open,,,,0.0176636123848405,1.88768261090509e-05
10375,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0243799153549553,3.60560747569587e-05
10376,Spokane District RMP 1987,ORW02,Open,,,,0.0249003457095688,3.76721093653561e-05
10377,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0170479924498731,1.7299186866593e-05
10378,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0162900341348613,1.60368661137e-05
10379,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0178980193015318,1.93356229523681e-05
10380,Spokane District RMP 1987,ORW02,Open,,,,0.0385173765170864,5.61111831334092e-05
10381,Baker RMP 2015,ORV05,Closed,,,,0.0414127989842732,7.73633469250213e-05
10382,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0198080381160541,6.90642046414695e-06
10383,Baker RMP 2015,ORV05,Closed,,,,4.58445349319572e-05,8.68070814121164e-11
10384,Baker RMP 2015,ORV05,Closed,,,,0.0087133243749774,1.39786747592332e-06
10385,Spokane District RMP 1987,ORW03,Open,,,,0.0119710498925074,8.94937380419085e-06
10386,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0177287291119957,1.90182928704602e-05
10387,Spokane District RMP 1987,ORW03,Open,,,,0.0268031493905999,3.57133680132724e-05
10388,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0839880040276535,0.0001908529437186
10389,Baker RMP 2015,ORV05,Limited to Existing,,,,0.015071791491608,1.21719447955868e-05
10390,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0281105113623706,3.79538613059795e-05
10391,Spokane District RMP 1987,ORW03,Open,,,,0.01744940351789,1.84157907497881e-05
10392,Spokane District RMP 1987,ORW02,Open,,,,0.0177988977745945,1.90029564337001e-05
10393,Baker RMP 2015,ORV05,Closed,,,,0.0507262387961746,0.0001196236394218
10394,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0280797766693298,3.78097547921602e-05
10395,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0353335365838806,5.6644212331801e-05
10396,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0102002999115705,6.22005043279508e-06
10397,Spokane District RMP 1987,ORW02,Open,,,,0.0173634858572006,1.83717116198841e-05
10398,Baker RMP 2015,ORV05,Closed,,,,0.0462980435594472,7.88104388082447e-05
10399,Baker RMP 2015,ORV05,Closed,,,,0.432780262284764,0.0018061303080908
10400,Baker RMP 2015,ORV05,Closed,,,,0.0598601600193062,5.16912069526208e-05
10401,Baker RMP 2015,ORV05,Closed,,,,0.0477204578914758,6.37946506969175e-05
10402,Spokane District RMP 1987,ORW02,Open,,,,0.0168183558888545,1.74772013843084e-05
10403,Baker RMP 2015,ORV05,Closed,,,,0.273079029662346,0.0011193938297002
10404,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0670695477102313,0.000138771530435
10405,Spokane District RMP 1987,ORW02,Open,,,,0.0001922621842253,2.2413533098860803e-09
10406,Spokane District RMP 1987,ORW02,Open,,,,0.0174853004096062,1.84986876070633e-05
10407,Baker RMP 2015,ORV05,Closed,,,,0.0275497471493604,3.96228434647289e-05
10408,Baker RMP 2015,ORV05,Closed,,,,0.0177460043926858,1.90751401854331e-05
10409,Spokane District RMP 1987,ORW02,Open,,,,0.0174379354490639,1.84585915760926e-05
10410,Baker RMP 2015,ORV05,Closed,,,,0.190501438629753,0.0004678197871642
10411,Baker RMP 2015,ORV05,Closed,,,,0.126648072851148,0.0005108466274332
10412,Baker RMP 2015,ORV05,Closed,,,,0.0832051032282056,0.0001887309172608
10413,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0181139192211113,1.97108338706044e-05
10414,Spokane District RMP 1987,ORW02,Open,,,,0.0339102250971823,1.2204761445696e-05
10415,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0144351110812141,5.43533293341989e-06
10416,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0178239424895173,1.92267677307265e-05
10417,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0251081552463103,3.83111848492752e-05
10418,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0185421595842364,2.04922167423331e-05
10419,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0177099514398914,1.90034631297928e-05
10420,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.018307983437898,9.60767950843722e-06
10421,Spokane District RMP 1987,ORW02,Open,,,,0.0209481580001914,2.45521067486398e-05
10422,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0254321297787901,3.9597705729011e-05
10423,Spokane District RMP 1987,ORW03,Open,,,,0.0326492335041742,5.69501413213605e-05
10424,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0176100671039303,1.84457220445868e-05
10425,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0179059527313118,1.94512167668593e-05
10426,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0178132408853766,1.92056920196613e-05
10427,Spokane District RMP 1987,ORW03,Open,,,,0.0167681868539482,1.73774448820159e-05
10428,Spokane District RMP 1987,ORW03,Open,,,,0.0179870239087572,1.95368068437958e-05
10429,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0254426723592896,3.92968451629618e-05
10430,Baker RMP 2015,ORV05,Limited to Existing,SGHAB,,,0.0181306744907869,1.98069112369813e-05
10431,Baker RMP 2015,ORV05,Closed,,,,0.0357652528938419,4.20255806736575e-05
10432,Baker RMP 2015,ORV05,Closed,,,,0.414512070794903,0.0019760049904093
10433,Baker RMP 2015,ORV05,Closed,,,,0.0377821772481822,1.39827789431505e-05
10434,Spokane District RMP 1987,ORW03,Open,,,,0.0145498837453187,1.14640451286428e-05
10435,Spokane District RMP 1987,ORW03,Open,,,,0.0016170072550305,6.11690445581817e-08
10436,Baker RMP 2015,ORV05,Open,BLMOPEN,,,0.0180633481138819,1.9616798557612e-05
10437,Spokane District RMP 1987,ORW02,Open,,,,0.0053237176289989,1.18962643010227e-06
10438,Spokane District RMP 1987,ORW03,Open,,,,0.0169074540281691,1.70255790459293e-05
10439,Baker RMP 2015,ORV05,Closed,,,,0.101985158728935,0.0002342709670415
10440,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0012838020302905,3.98800469608182e-08
10441,Baker RMP 2015,ORV05,Limited to Existing,,,,0.0011339719020637,2.01063606754816e-08
