Reference_Id,Account,Agency_Application,Relief_Program,Application_Date,Relief_Amount,Household_Income,Household_Size,Financial_Hardship,Job_Loss,Reduced_Hours,Account_Type,Zip,Country,State,Location,Council_District,ObjectId
MM3M-3ZY2-VV6G,2715306524.0,False,MCR,2021/09/22 00:00:00+00,1000.0,0.0,6.0,True,True,False,residential,,USA,Kentucky,", Kentucky, USA",,142
QLWQ-ZVZW-66HX,2944478478.0,False,MCR,2021/09/22 00:00:00+00,1000.0,0.0,2.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,143
N4QP-4Z2L-ZPCP,6226486725.0,False,MCR,2021/09/22 00:00:00+00,1000.0,0.0,5.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,144
WVPQ-MMPY-J29L,1842905694.0,False,MCR,2021/09/24 00:00:00+00,1000.0,0.0,5.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,145
YP99-LL22-2T4Z,5941215951.0,False,MCR,2021/09/24 00:00:00+00,1000.0,0.0,2.0,True,True,False,residential,40217.0,USA,Kentucky,"40217, Kentucky, USA",15.0,146
ZVQQ-KVMN-ZNNP,9365610000.0,True,MCR,2021/09/28 00:00:00+00,1000.0,0.0,2.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,147
VP4Q-PQQ2-QYZH,9414668971.0,True,MCR,2021/09/29 00:00:00+00,1000.0,0.0,2.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,148
3Z3Y-4ZQP-RVJR,7104802131.0,True,MCR,2021/09/29 00:00:00+00,1000.0,0.0,4.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,149
KVK2-N4VY-CJNJ,81809799.0,True,MCR,2021/09/30 00:00:00+00,1000.0,0.0,4.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,150
QKL2-2NQV-NGVP,4047620000.0,True,MCR,2021/12/13 00:00:00+00,273.65,0.0,2.0,True,False,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,151
VRZ3-LLMW-JNYC,3811207754.0,False,MCR,2021/12/14 00:00:00+00,972.27,0.0,4.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,152
QL3K-2RNL-JKXQ,5511583068.0,False,MCR,2021/12/16 00:00:00+00,366.03,0.0,2.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,153
K3Z3-KVMY-WGX4,2028479881.0,False,MCR,2022/01/11 00:00:00+00,629.01,0.0,3.0,True,False,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,154
RQQW-9M2P-JVFL,404220000.0,False,MCR,2022/01/25 00:00:00+00,245.65,0.0,2.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,155
RKZ2-Z3RR-3MLX,6557210000.0,True,MCR,2021/12/06 00:00:00+00,200.15,0.0,3.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,156
ZV9V-32QR-4XK3,127810000.0,False,MCR,2022/01/26 00:00:00+00,397.84,0.0,1.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,157
NWKQ-RPZN-6PVJ,7912352033.0,True,MCR,2021/08/23 00:00:00+00,267.12,0.0,1.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,158
N4MN-LLN9-PN4V,2760450038.0,True,MCR,2021/08/24 00:00:00+00,498.66,0.0,3.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,159
9MP3-WLY3-V6XJ,6417770681.0,False,MCR,2021/08/25 00:00:00+00,98.03,0.0,4.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,160
2NRR-VPW2-4P26,2796059044.0,False,MCR,2021/08/26 00:00:00+00,40.55,0.0,2.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,161
WY3P-RQPQ-CV4Q,2759700000.0,False,MCR,2021/08/26 00:00:00+00,596.29,0.0,2.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,162
PW49-2NLK-QH6X,8447640000.0,False,MCR,2021/08/26 00:00:00+00,247.58,0.0,2.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,163
YPYW-YL4W-GLK6,5285573441.0,False,MCR,2021/08/27 00:00:00+00,509.65,0.0,1.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,164
NZ4K-WVY2-HW6N,2982510000.0,False,MCR,2021/08/27 00:00:00+00,321.28,0.0,2.0,True,False,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,165
ZV9P-NW4W-LL66,6958356527.0,False,MCR,2021/08/27 00:00:00+00,241.2,0.0,1.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,166
PKK3-929P-4C9F,8511789911.0,True,MCR,2021/08/27 00:00:00+00,89.45,0.0,1.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,167
Z3L2-L9PV-R69G,9962027269.0,False,MCR,2021/08/29 00:00:00+00,404.38,0.0,2.0,True,False,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,168
RKVZ-MMNK-9Z2L,5032930000.0,True,MCR,2021/08/30 00:00:00+00,265.45,0.0,2.0,True,False,False,residential,40299.0,USA,Kentucky,"40299, Kentucky, USA",2.0,169
L9ZY-YV2Q-VV4Q,7625156474.0,False,MCR,2021/08/31 00:00:00+00,874.48,0.0,4.0,True,False,True,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,170
MM92-K3MV-XTWF,4089734921.0,False,MCR,2021/09/02 00:00:00+00,500.04,0.0,1.0,True,False,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,171
PQYM-YP3N-LZGV,4097896021.0,True,MCR,2021/09/02 00:00:00+00,166.4,0.0,3.0,True,False,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,172
KWNW-MMVV-G9HC,7708797490.0,False,MCR,2021/09/03 00:00:00+00,213.37,0.0,2.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,173
PQQZ-RPM4-2WFJ,7692515788.0,True,MCR,2021/09/03 00:00:00+00,476.01,0.0,3.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,174
Z3V9-KVQ3-QPFG,1525820000.0,True,MCR,2021/09/03 00:00:00+00,919.73,0.0,1.0,True,False,True,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",2.0,175
MM9W-KVYM-TWJ3,4668720000.0,False,MCR,2021/09/09 00:00:00+00,33.68,0.0,1.0,True,False,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,176
VY43-929W-JQJ9,9870511999.0,False,MCR,2021/09/09 00:00:00+00,146.79,0.0,5.0,True,False,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,177
VP9L-RKZM-JCF4,8265310418.0,True,MCR,2021/09/09 00:00:00+00,348.24,0.0,4.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,178
RPYY-WY4V-GLVM,1217446403.0,False,MCR,2021/09/10 00:00:00+00,825.86,0.0,3.0,True,False,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",1.0,179
YPPM-NWNW-J3J4,5610323339.0,False,MCR,2021/09/10 00:00:00+00,438.46,0.0,5.0,True,False,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,180
MMLM-QKVN-HCJ2,432010000.0,True,MCR,2021/09/13 00:00:00+00,271.69,0.0,3.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,181
2NLL-23PR-6ZPN,6255710000.0,True,MCR,2021/09/14 00:00:00+00,333.95,0.0,1.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,182
WVPY-VPL9-PJNL,5680833141.0,True,MCR,2021/09/15 00:00:00+00,290.63,0.0,4.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,183
VRPZ-VYMQ-HF2P,2706020000.0,False,MCR,2021/09/20 00:00:00+00,292.72,0.0,4.0,True,False,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,184
VP3L-YVW3-4CTR,2226820000.0,False,MCR,2021/09/20 00:00:00+00,392.95,0.0,1.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,185
K3QW-NWVV-2VTR,5087040000.0,True,MCR,2021/09/21 00:00:00+00,373.0,0.0,1.0,True,False,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",22.0,186
VR2Z-3Z9M-NJTX,9114720000.0,False,MCR,2021/09/22 00:00:00+00,39.86,0.0,4.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,187
KV43-QLRZ-W9F2,9306439830.0,True,MCR,2021/09/23 00:00:00+00,166.65,0.0,5.0,True,False,True,residential,40118.0,USA,Kentucky,"40118, Kentucky, USA",13.0,188
K3RW-N43R-Q3WF,8541051689.0,True,MCR,2021/09/23 00:00:00+00,432.58,0.0,3.0,True,False,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",13.0,189
9MVN-KV2Z-RYXV,4577800000.0,False,MCR,2021/09/27 00:00:00+00,208.51,0.0,3.0,True,False,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",12.0,190
YPP9-LL4Z-4YM3,3993618283.0,False,MCR,2021/09/27 00:00:00+00,109.75,0.0,5.0,True,False,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,191
KVYW-NWRK-PTHJ,1344334486.0,True,MCR,2021/09/27 00:00:00+00,350.02,0.0,5.0,True,False,True,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,192
9ZZ2-3ZQR-H26Y,8021870373.0,False,MCR,2021/09/28 00:00:00+00,105.18,0.0,1.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,193
N4ZY-23YW-PC2J,7169935317.0,True,MCR,2021/09/28 00:00:00+00,123.71,0.0,3.0,True,False,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,194
KVN9-PKNQ-CLPQ,7858700000.0,True,MCR,2021/09/28 00:00:00+00,93.94,0.0,1.0,True,False,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,195
Z3MN-PKQN-NLPW,260010000.0,True,MCR,2021/09/29 00:00:00+00,154.33,0.0,3.0,True,False,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,196
RQV2-9M2W-NGTT,6070697129.0,False,MCR,2021/09/29 00:00:00+00,275.16,0.0,2.0,True,False,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,197
PQQ2-PKNK-W4WP,5753114303.0,False,MCR,2021/09/29 00:00:00+00,240.63,0.0,4.0,True,False,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",24.0,198
QKN9-QQKQ-RYG3,6760631020.0,True,MCR,2021/09/29 00:00:00+00,350.7,0.0,1.0,True,False,True,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",15.0,199
RPKQ-9M9Z-K4H9,9955473415.0,False,MCR,2021/10/05 00:00:00+00,285.27,0.0,2.0,True,False,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,200
4QQR-QK4N-WMN9,6825020000.0,True,MCR,2021/10/05 00:00:00+00,226.85,0.0,1.0,True,False,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,201
VY93-3ZL4-THLW,8782996286.0,False,MCR,2022/01/05 00:00:00+00,384.66,0.0,3.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,202
9MVR-KVMZ-TGCV,4141275022.0,False,MCR,2022/02/02 00:00:00+00,273.21,0.0,3.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,203
YPM2-YVY4-CVKK,745695045.0,True,MCR,2021/08/23 00:00:00+00,461.53,0.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,204
RKLR-9M9M-HKLP,976537769.0,False,MCR,2021/08/25 00:00:00+00,264.21,0.0,3.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,205
WY43-4ZKV-P9CF,8198510000.0,False,MCR,2021/08/26 00:00:00+00,633.28,0.0,4.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",4.0,206
PK4R-MQQW-LYRY,9647810000.0,False,MCR,2021/08/26 00:00:00+00,227.22,0.0,1.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,207
N499-WVPV-VY4W,4847254202.0,False,MCR,2021/08/26 00:00:00+00,298.11,0.0,2.0,True,True,False,residential,40229.0,USA,Kentucky,"40229, Kentucky, USA",24.0,208
4P22-L94V-VPGT,2757510000.0,False,MCR,2021/08/26 00:00:00+00,190.02,0.0,4.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,209
9ZZL-9M3V-Z9MN,8405198604.0,True,MCR,2021/08/30 00:00:00+00,811.68,0.0,1.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,210
WVKQ-QQKV-62ZM,321030000.0,False,MCR,2021/09/20 00:00:00+00,164.06,0.0,2.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,211
L9ZL-NWRY-GCTZ,7775406532.0,True,MCR,2021/09/21 00:00:00+00,99.76,0.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",12.0,212
3ZVV-QKNV-2G46,8905118015.0,False,MCR,2021/09/23 00:00:00+00,200.28,0.0,5.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,213
WVN4-VPNP-LR4Y,4780557314.0,False,MCR,2021/09/27 00:00:00+00,421.6,0.0,2.0,True,True,False,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,214
9MPR-ZVPR-39FV,2058849703.0,True,MCR,2021/10/21 00:00:00+00,737.98,0.0,3.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,215
QK42-KVRZ-KTJL,2066200000.0,True,MCR,2021/11/08 00:00:00+00,760.66,0.0,4.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,216
MQ2L-K3RL-XV2P,9467510000.0,False,MCR,2022/01/25 00:00:00+00,345.74,0.0,4.0,True,True,False,residential,40205.0,USA,Kentucky,"40205, Kentucky, USA",8.0,217
ZVV3-YPM2-9YGV,2153100000.0,True,MCR,2021/08/23 00:00:00+00,751.31,0.0,1.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,218
YP44-ZVZQ-QTLL,5620010000.0,True,MCR,2021/08/23 00:00:00+00,502.94,0.0,3.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,219
KWN3-VPQ9-YPQ3,9711680617.0,True,MCR,2021/08/23 00:00:00+00,494.77,0.0,7.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",25.0,220
LLNW-WY43-PRL6,276362911.0,True,MCR,2021/08/24 00:00:00+00,141.13,0.0,1.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,221
MQ4N-9Z3W-H3ZM,5372067250.0,True,MCR,2021/08/25 00:00:00+00,381.78,0.0,1.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",6.0,222
929K-NZWZ-YTZP,6813210000.0,True,MCR,2021/08/25 00:00:00+00,141.73,0.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,223
PWVV-4QZL-YRL9,8863410000.0,True,MCR,2021/08/26 00:00:00+00,790.94,0.0,1.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",4.0,224
RKQ3-3QL2-WCQK,1736702483.0,True,MCR,2021/08/26 00:00:00+00,242.34,0.0,1.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,225
KW3K-LL4K-J6KQ,503098123.0,True,MCR,2021/08/30 00:00:00+00,105.55,0.0,3.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,226
L9WP-PKM9-2266,5065920000.0,True,MCR,2021/08/30 00:00:00+00,247.44,0.0,2.0,True,True,False,residential,40218.0,USA,Kentucky,"40218, Kentucky, USA",1.0,227
4PMQ-239L-MYZH,6883089059.0,True,MCR,2021/09/01 00:00:00+00,150.27,0.0,3.0,True,True,False,residential,40291.0,USA,Kentucky,"40291, Kentucky, USA",2.0,228
QKRM-RQKK-4MGJ,7782210000.0,True,MCR,2021/09/04 00:00:00+00,674.65,0.0,2.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",12.0,229
PWM4-LZ3V-W436,2098772006.0,True,MCR,2021/09/15 00:00:00+00,237.26,0.0,4.0,True,True,False,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",26.0,230
3QNQ-WV2Z-MCR2,7702148014.0,True,MCR,2021/09/15 00:00:00+00,930.02,0.0,5.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",12.0,231
N4VK-WVL2-PQVX,8132704710.0,True,MCR,2021/09/17 00:00:00+00,416.94,0.0,2.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",1.0,232
PKZ3-RPRN-FXNR,6392413632.0,True,MCR,2021/09/20 00:00:00+00,368.71,0.0,1.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,233
N4RL-K3YV-Y4RL,4000763961.0,True,MCR,2021/09/21 00:00:00+00,695.55,0.0,1.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,234
PKRM-VPYQ-KC2Y,3803885796.0,True,MCR,2021/09/22 00:00:00+00,247.1,0.0,2.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,235
3ZYN-MM94-MVTH,1097640000.0,True,MCR,2021/09/26 00:00:00+00,619.25,0.0,1.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,236
PKNN-92LV-F99K,3529120000.0,True,MCR,2021/10/04 00:00:00+00,656.35,0.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,237
NWP9-ZQ32-F99C,3577020000.0,True,MCR,2021/10/06 00:00:00+00,541.07,0.0,1.0,True,True,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,238
QKYY-23N9-NZ9J,2603947671.0,True,MCR,2021/10/22 00:00:00+00,211.35,0.0,2.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,239
WLYL-QLYW-Y2RG,9402128226.0,True,MCR,2021/11/17 00:00:00+00,791.57,0.0,1.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,240
N4KP-LZRK-CRF2,5975025637.0,True,MCR,2021/12/01 00:00:00+00,154.28,0.0,1.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",1.0,241
4QYM-92LV-4F92,1073710000.0,True,MCR,2021/12/20 00:00:00+00,426.38,0.0,4.0,True,True,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",5.0,242
232K-4ZW2-HPJZ,576700000.0,True,MCR,2022/01/05 00:00:00+00,218.22,0.0,5.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",12.0,243
KV2W-WVKK-YRVH,6275587179.0,False,MCR,2021/08/23 00:00:00+00,136.36,0.0,1.0,True,True,False,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",6.0,244
K3V9-L9QR-JGGR,9999038526.0,False,MCR,2021/08/23 00:00:00+00,962.71,0.0,3.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,245
Z3RM-WVVP-LTP2,2755810000.0,False,MCR,2021/08/24 00:00:00+00,537.58,0.0,1.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,246
RPM3-PK4R-LPR2,8801109401.0,False,MCR,2021/08/24 00:00:00+00,970.12,0.0,4.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",3.0,247
PQQ4-3QZP-KQHV,9653431507.0,False,MCR,2021/08/25 00:00:00+00,284.94,0.0,3.0,True,True,False,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",13.0,248
MM9L-4ZMP-P3F9,5656640000.0,False,MCR,2021/08/25 00:00:00+00,267.22,0.0,2.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,249
YP3N-QL29-HVH3,8895810000.0,False,MCR,2021/08/25 00:00:00+00,684.88,0.0,7.0,True,True,False,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",1.0,250
MQYR-L9YY-V3XL,2943503924.0,False,MCR,2021/10/20 00:00:00+00,255.19,0.0,2.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,251
2NRK-2NVW-F3G3,884053127.0,False,MCR,2021/10/27 00:00:00+00,345.93,0.0,3.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,252
YVPR-NWLR-3M9G,2675761992.0,False,MCR,2021/11/05 00:00:00+00,357.41,0.0,3.0,True,True,False,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,253
RK4V-PWN4-XRCX,2294487606.0,False,MCR,2021/11/17 00:00:00+00,984.46,0.0,1.0,True,True,False,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,254
2NV9-YP4N-9V6K,5588200000.0,False,MCR,2021/11/20 00:00:00+00,305.74,0.0,1.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,255
LLPQ-3Z4Q-TKPC,8351300000.0,False,MCR,2021/11/30 00:00:00+00,863.74,0.0,3.0,True,True,False,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,256
3Z4R-NWZM-KFMG,7145720000.0,False,MCR,2021/12/14 00:00:00+00,96.88,0.0,6.0,True,True,False,residential,40213.0,USA,Kentucky,"40213, Kentucky, USA",2.0,257
WLN4-4QPK-9QQP,9589293682.0,False,MCR,2022/01/01 00:00:00+00,926.48,0.0,4.0,True,True,False,residential,40220.0,USA,Kentucky,"40220, Kentucky, USA",1.0,258
4QPQ-23Z9-4XQ9,9873750909.0,False,MCR,2022/01/03 00:00:00+00,48.33,0.0,1.0,True,True,False,residential,40208.0,USA,Kentucky,"40208, Kentucky, USA",3.0,259
9MYK-WVNL-TRTM,2126311611.0,False,MCR,2022/01/06 00:00:00+00,340.31,0.0,5.0,True,True,False,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",1.0,260
LZRY-MMQ9-X6RW,234030000.0,False,MCR,2022/01/26 00:00:00+00,956.89,0.0,1.0,True,True,False,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",14.0,261
L9YQ-WLN3-RQ9L,3145245299.0,False,MCR,2022/01/27 00:00:00+00,748.83,0.0,1.0,True,True,False,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,262
VP2M-NWYV-N4L2,719695785.0,False,MCR,2022/02/08 00:00:00+00,164.15,0.0,3.0,True,True,False,residential,40258.0,USA,Kentucky,"40258, Kentucky, USA",14.0,263
N4P2-MMNP-NXLY,5354510000.0,False,MCR,2021/08/23 00:00:00+00,106.67,0.0,1.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",5.0,264
QLMY-YV9N-MW9Z,6384810000.0,False,MCR,2021/08/23 00:00:00+00,295.07,0.0,2.0,True,True,True,residential,40216.0,USA,Kentucky,"40216, Kentucky, USA",3.0,265
VP4M-RKNY-MPXL,5836778710.0,True,MCR,2021/08/23 00:00:00+00,471.78,0.0,3.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,266
WV93-L9Z3-MPTG,3961530000.0,True,MCR,2021/08/24 00:00:00+00,320.41,0.0,3.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,267
4P49-LLYM-C3Q4,44586601.0,False,MCR,2021/08/25 00:00:00+00,422.51,0.0,5.0,True,True,True,residential,40219.0,USA,Kentucky,"40219, Kentucky, USA",2.0,268
92NM-9M3Y-HPJ2,6077470793.0,True,MCR,2021/08/25 00:00:00+00,240.44,0.0,4.0,True,True,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,269
WVK9-LLQN-3QJM,5513257959.0,False,MCR,2021/08/25 00:00:00+00,365.34,0.0,1.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,270
ZVVM-QL9M-GKC3,1126510000.0,True,MCR,2021/08/26 00:00:00+00,609.46,0.0,1.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",4.0,271
2NLM-WVQL-QCL9,3740073817.0,False,MCR,2021/08/26 00:00:00+00,277.83,0.0,3.0,True,True,True,residential,40228.0,USA,Kentucky,"40228, Kentucky, USA",23.0,272
4ZWP-RQQV-HMPN,3126798662.0,False,MCR,2021/08/26 00:00:00+00,295.08,0.0,5.0,True,True,True,residential,,USA,Kentucky,", Kentucky, USA",,273
VYWM-MMNZ-LKZV,6119167397.0,False,MCR,2021/08/26 00:00:00+00,444.24,0.0,2.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,274
Z323-WV2L-WL9X,693712900.0,False,MCR,2021/08/27 00:00:00+00,72.43,0.0,1.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",25.0,275
YPYK-YP2M-XP9W,613865397.0,False,MCR,2021/08/31 00:00:00+00,301.53,0.0,1.0,True,True,True,residential,40211.0,USA,Kentucky,"40211, Kentucky, USA",4.0,276
WVV4-RKMZ-GMJY,5518243449.0,False,MCR,2021/09/07 00:00:00+00,843.78,0.0,4.0,True,True,True,residential,40215.0,USA,Kentucky,"40215, Kentucky, USA",15.0,277
4Z93-K3KV-3YLL,3355904524.0,True,MCR,2021/09/09 00:00:00+00,779.73,0.0,2.0,True,True,True,residential,40210.0,USA,Kentucky,"40210, Kentucky, USA",3.0,278
3Q92-MMWK-VN2J,651560168.0,False,MCR,2021/09/15 00:00:00+00,287.95,0.0,1.0,True,True,True,residential,40214.0,USA,Kentucky,"40214, Kentucky, USA",21.0,279
MMMK-MM2W-H3HP,4085746368.0,False,MCR,2021/09/16 00:00:00+00,980.04,0.0,3.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,280
9MP3-QL2N-2YNZ,6305095032.0,False,MCR,2021/09/16 00:00:00+00,550.49,0.0,1.0,True,True,True,residential,40203.0,USA,Kentucky,"40203, Kentucky, USA",4.0,281
2NQR-92NL-RR2F,2112532821.0,False,MCR,2021/09/20 00:00:00+00,160.74,0.0,3.0,True,True,True,residential,40272.0,USA,Kentucky,"40272, Kentucky, USA",12.0,282
NW4Q-YVKK-9XKH,4863768172.0,False,MCR,2021/09/30 00:00:00+00,404.09,0.0,1.0,True,True,True,residential,40212.0,USA,Kentucky,"40212, Kentucky, USA",5.0,283
