OBJECTID,SourceOID,FromPosition,ToPosition,FacilityOID,SourceName,FromCumul_Minutes,ToCumul_Minutes,FromCumul_Miles,ToCumul_Miles,FromCumul_Kilometers,ToCumul_Kilometers
208,12826549,0.39740777,0.44218287,3,main.Routing_Streets,1.41043247,1.09334263,0.07303099,0.05661166,0.11753222,0.09110781
209,12826549,0.44218287,0.47400916,3,main.Routing_Streets,1.09334263,0.867952,0.05661166,0.04494011,0.09110781,0.07232425
210,12826549,0.59143955,0.47400916,3,main.Routing_Streets,1.69959263,0.867952,0.08800442,0.04494011,0.14162967,0.07232425
211,12826549,0.68493974,0.63495314,3,main.Routing_Streets,2.36175083,2.00774692,0.12229373,0.10396154,0.19681308,0.16731021
212,12826549,0.80379319,0.68493974,3,main.Routing_Streets,3.20354771,2.36175083,0.16587951,0.12229373,0.26695773,0.19681308
213,12826549,0.85023072,0.86297256,3,main.Routing_Streets,3.53264421,3.44239956,0.18290952,0.17823671,0.29436493,0.28684476
214,12826549,0.85023072,0.80379319,3,main.Routing_Streets,3.53244368,3.20354771,0.18290952,0.16587951,0.29436493,0.26695773
215,12826549,0.93759775,0.86297256,3,main.Routing_Streets,3.97091519,3.44239956,0.20560464,0.17823671,0.33088926,0.28684476
216,12826549,1.0,0.93759775,3,main.Routing_Streets,4.41280972,3.97091519,0.22848789,0.20560464,0.36771634,0.33088926
217,12826549,0.07786394,0.1012388,3,main.Routing_Streets,3.67346958,3.50794224,0.19021103,0.18163989,0.3061156,0.29232165
218,12826549,0.1012388,0.12336671,3,main.Routing_Streets,3.50794224,3.35125278,0.18163989,0.17352622,0.29232165,0.27926394
219,12826549,0.12336671,0.20517875,3,main.Routing_Streets,3.35125278,2.77185825,0.17352622,0.14352248,0.27926394,0.2309775
220,12826549,0.20517875,0.31486452,3,main.Routing_Streets,2.77185825,1.99500278,0.14352248,0.10330258,0.2309775,0.16624972
221,12826549,0.31486452,0.36558148,3,main.Routing_Streets,1.99500278,1.6358231,0.10330258,0.08470254,0.16624972,0.13631579
222,12826550,0.13740605,0.0,3,main.Routing_Streets,4.82822954,4.41280972,0.25,0.22848789,0.4023368,0.36771634
223,12826567,0.77428374,1.0,3,main.Routing_Streets,4.82808203,4.2854813,0.25,0.22190483,0.4023368,0.35712191
224,12826568,0.67097131,0.82153964,3,main.Routing_Streets,4.82807788,4.2854813,0.25,0.22190483,0.4023368,0.35712191
225,12826568,0.82153964,1.0,3,main.Routing_Streets,4.2854813,3.64241489,0.22190483,0.18860631,0.35712191,0.30353305
226,12826569,0.0,1.0,3,main.Routing_Streets,3.64241489,2.36175083,0.18860631,0.12229373,0.30353305,0.19681308
227,12826578,1.0,0.86535978,3,main.Routing_Streets,2.65060269,2.15646206,0.13723934,0.11165391,0.22086576,0.17968991
228,12826578,0.26396367,0.86535978,3,main.Routing_Streets,4.36352383,2.15646206,0.2259374,0.11165391,0.36361173,0.17968991
229,12826578,0.26396367,0.0,3,main.Routing_Streets,4.36346279,3.39474331,0.2259374,0.1757763,0.36361173,0.2828851
230,12826579,0.0,1.0,3,main.Routing_Streets,3.44239956,2.65060269,0.17823671,0.13723934,0.28684476,0.22086576
231,12826580,0.0,1.0,3,main.Routing_Streets,2.15646206,0.17325894,0.11165391,0.00897086,0.17968991,0.01443723
232,12826581,0.5710529,1.0,3,main.Routing_Streets,4.82830672,3.97091519,0.25,0.20560464,0.4023368,0.33088926
233,12826587,1.0,0.0,3,main.Routing_Streets,3.34679409,2.65060269,0.17328745,0.13723934,0.27887967,0.22086576
234,12826598,0.93889289,1.0,3,main.Routing_Streets,4.82811265,4.67404019,0.25,0.24202252,0.4023368,0.38949826
235,12826599,0.02768906,0.0,3,main.Routing_Streets,4.8281126,4.67404019,0.25,0.24202252,0.4023368,0.38949826
236,12826600,0.0,1.0,3,main.Routing_Streets,4.49905552,3.64241489,0.23296956,0.18860631,0.37492892,0.30353305
237,12826608,0.57069852,0.65003556,3,main.Routing_Streets,4.82816963,4.48118442,0.25,0.23203328,0.4023368,0.37342212
238,12826608,0.65271012,1.0,3,main.Routing_Streets,4.49287667,2.97410435,0.2326389,0.15399938,0.37439677,0.24783847
239,12826608,0.65271012,0.65003556,3,main.Routing_Streets,4.49288085,4.48118442,0.2326389,0.23203328,0.37439677,0.37342212
240,12826609,1.0,0.0,3,main.Routing_Streets,4.48118442,3.50794224,0.23203328,0.18163989,0.37342212,0.29232165
241,12826610,0.75229708,1.0,3,main.Routing_Streets,4.82807852,4.30886997,0.25,0.2231137,0.4023368,0.35906741
242,12826611,0.72267556,0.0,3,main.Routing_Streets,4.30886997,3.35125278,0.2231137,0.17352622,0.35906741,0.27926394
243,12826611,1.0,0.72267556,3,main.Routing_Streets,4.67635044,4.30886997,0.24214277,0.2231137,0.3896918,0.35906741
244,12826612,0.0,1.0,3,main.Routing_Streets,2.97410435,1.99500278,0.15399938,0.10330258,0.24783847,0.16624972
245,12826617,0.52747941,0.0,3,main.Routing_Streets,3.39474331,1.96661831,0.1757763,0.10183123,0.2828851,0.16388181
246,12826617,1.0,0.52747941,3,main.Routing_Streets,4.67404019,3.39474331,0.24202252,0.1757763,0.38949826,0.2828851
247,12826619,0.0,0.63268113,3,main.Routing_Streets,1.96661831,0.17325894,0.10183123,0.00897086,0.16388181,0.01443723
248,12826619,0.63268113,0.6938035,3,main.Routing_Streets,0.17325894,0.0,0.00897086,0.0,0.01443723,0.0
249,12826619,1.0,0.6938035,3,main.Routing_Streets,0.867952,0.0,0.04494011,0.0,0.07232425,0.0
250,12777232,0.89799829,0.90911251,4,main.Routing_Streets,4.82806808,4.65577715,0.25,0.241079,0.4023368,0.38797982
251,12777232,0.91076494,0.92039746,4,main.Routing_Streets,4.68162431,4.53229082,0.24240521,0.23467435,0.39011415,0.37767251
252,12777232,0.91076494,0.90911251,4,main.Routing_Streets,4.68139483,4.65577715,0.24240521,0.241079,0.39011415,0.38797982
253,12777232,0.92039746,1.0,4,main.Routing_Streets,4.53229082,3.29830645,0.23467435,0.17077951,0.37767251,0.27484353
254,12777233,0.0,0.23398142,4,main.Routing_Streets,3.29830645,3.00362871,0.17077951,0.15551927,0.27484353,0.25028451
255,12777233,0.23398142,1.0,4,main.Routing_Streets,3.00362871,2.03878496,0.15551927,0.10556202,0.25028451,0.16988595
256,12777234,0.03443967,1.0,4,main.Routing_Streets,2.79925802,2.03878496,0.1449369,0.10556202,0.23325379,0.16988595
257,12777234,0.03443967,0.0,4,main.Routing_Streets,2.79911269,2.77198809,0.1449369,0.14353247,0.23325379,0.23099359
258,12777235,1.0,0.29663473,4,main.Routing_Streets,3.41241777,2.3049959,0.17669351,0.11935028,0.2843612,0.19207605
259,12777235,0.0,0.29663473,4,main.Routing_Streets,2.77198809,2.3049959,0.14353247,0.11935028,0.23099359,0.19207605
260,12777236,0.09944487,0.0,4,main.Routing_Streets,4.6268709,3.41241777,0.23958332,0.17669351,0.38557275,0.2843612
261,12777236,0.11591736,0.09944487,4,main.Routing_Streets,4.82803343,4.6268709,0.25,0.23958332,0.4023368,0.38557275
262,12777305,0.12393954,0.15420178,4,main.Routing_Streets,4.29051931,3.89776934,0.22215659,0.20182146,0.35752709,0.32480081
263,12777305,0.12393954,0.09000167,4,main.Routing_Streets,4.29037092,3.84991777,0.22215659,0.19935157,0.35752709,0.32082589
264,12777305,0.19327088,0.15420178,4,main.Routing_Streets,4.40480059,3.89776934,0.22807533,0.20182146,0.36705239,0.32480081
265,12777305,0.22589552,0.19327088,4,main.Routing_Streets,4.82817907,4.40480059,0.25,0.22807533,0.4023368,0.36705239
266,12777305,0.0,0.07604841,4,main.Routing_Streets,4.65577715,3.66886309,0.241079,0.18997451,0.38797982,0.30573495
267,12777305,0.09000167,0.07604841,4,main.Routing_Streets,3.84991777,3.66886309,0.19935157,0.18997451,0.32082589,0.30573495
268,12777373,0.92031223,1.0,4,main.Routing_Streets,4.82809695,4.55148027,0.25,0.235677,0.4023368,0.37928613
269,12777374,0.0,0.10169251,4,main.Routing_Streets,4.55148027,3.41241777,0.235677,0.17669351,0.37928613,0.2843612
270,12777374,0.22808816,0.10169251,4,main.Routing_Streets,4.82822094,3.41241777,0.25,0.17669351,0.4023368,0.2843612
271,12777392,0.04031444,0.0,4,main.Routing_Streets,4.82803366,4.6268709,0.25,0.23958332,0.4023368,0.38557275
272,12777401,0.83813174,0.88082087,4,main.Routing_Streets,4.82813253,4.37008379,0.25,0.22628098,0.4023368,0.36416467
273,12777401,0.88082087,0.88330251,4,main.Routing_Streets,4.37008379,4.34347246,0.22628098,0.22490381,0.36416467,0.36194833
274,12777401,0.97377507,1.0,4,main.Routing_Streets,4.82828038,4.54689043,0.25,0.23542812,0.4023368,0.37888558
275,12777401,0.92846796,0.88330251,4,main.Routing_Streets,4.82809165,4.34347246,0.25,0.22490381,0.4023368,0.36194833
276,12777402,0.08019669,0.0,4,main.Routing_Streets,4.82828361,4.54689043,0.25,0.23542812,0.4023368,0.37888558
277,12777404,0.0,1.0,4,main.Routing_Streets,2.21930254,1.95235918,0.11491775,0.10109394,0.18494256,0.16269525
278,12777405,0.48568115,0.39248091,4,main.Routing_Streets,1.95235918,1.48224199,0.10109394,0.07675056,0.16269525,0.12351831
279,12777405,0.53764862,0.48568115,4,main.Routing_Streets,2.21451738,1.95235918,0.11466886,0.10109394,0.18454202,0.16269525
280,12777405,0.60574389,0.53764862,4,main.Routing_Streets,2.55802324,2.21451738,0.13245588,0.11466886,0.21316751,0.18454202
281,12777405,0.68461138,0.60574389,4,main.Routing_Streets,2.9558748,2.55802324,0.15305412,0.13245588,0.24631723,0.21316751
282,12777405,1.0,0.68461138,4,main.Routing_Streets,4.54689043,2.9558748,0.23542812,0.15305412,0.37888558,0.24631723
283,12777405,0.0,0.27778015,4,main.Routing_Streets,2.3049959,0.90362871,0.11935028,0.04678949,0.19207605,0.07530053
284,12777405,0.39248091,0.27778015,4,main.Routing_Streets,1.48224199,0.90362871,0.07675056,0.04678949,0.12351831,0.07530053
285,12777406,1.0,0.0,4,main.Routing_Streets,1.70919512,1.48224199,0.0885027,0.07675056,0.14243157,0.12351831
286,12777407,1.0,0.0,4,main.Routing_Streets,2.3881502,2.21451738,0.12366193,0.11466886,0.19901498,0.18454202
287,12777408,0.86054134,1.0,4,main.Routing_Streets,2.74427127,2.71407793,0.14210197,0.14053874,0.22869142,0.22617562
288,12777408,0.86054134,0.0,4,main.Routing_Streets,2.7443338,2.55802324,0.14210197,0.13245588,0.22869142,0.21316751
289,12777410,0.65372078,1.0,4,main.Routing_Streets,4.82820715,4.33673418,0.25,0.224553,0.4023368,0.36138375
290,12777411,0.0,0.29457363,4,main.Routing_Streets,4.33673418,3.99327715,0.224553,0.20676836,0.36138375,0.33276208
291,12777411,0.29457363,0.49612403,4,main.Routing_Streets,3.99327715,3.75826738,0.20676836,0.19459904,0.33276208,0.31317742
292,12777411,0.49612403,1.0,4,main.Routing_Streets,3.75826738,3.17076738,0.19459904,0.16417812,0.31317742,0.2642196
293,12777412,0.0,0.11989106,4,main.Routing_Streets,3.17076738,3.03507402,0.16417812,0.15715007,0.2642196,0.25290902
294,12777412,0.11989106,1.0,4,main.Routing_Streets,3.03507402,2.03878496,0.15715007,0.10556202,0.25290902,0.16988595
295,12777413,0.29258475,0.19862574,4,main.Routing_Streets,2.21886309,1.26065996,0.11489642,0.0652805,0.18490823,0.10505899
296,12777413,0.32981378,0.29258475,4,main.Routing_Streets,2.59855059,2.21886309,0.134556,0.11489642,0.21654733,0.18490823
297,12777413,0.39630014,0.32981378,4,main.Routing_Streets,3.27667559,2.59855059,0.16966545,0.134556,0.27305062,0.21654733
298,12777413,0.50089973,0.39630014,4,main.Routing_Streets,4.34347246,3.27667559,0.22490381,0.16966545,0.36194833,0.27305062
299,12777413,0.54842046,0.50089973,4,main.Routing_Streets,4.82814819,4.34347246,0.25,0.22490381,0.4023368,0.36194833
300,12777413,0.0,0.09756907,4,main.Routing_Streets,2.03878496,1.04366777,0.10556202,0.05404035,0.16988595,0.08696969
301,12777413,0.09756907,0.13745733,4,main.Routing_Streets,1.04366777,0.63683184,0.05404035,0.03297753,0.08696969,0.05307229
302,12777413,0.19862574,0.13745733,4,main.Routing_Streets,1.26065996,0.63683184,0.0652805,0.03297753,0.10505899,0.05307229
303,12777416,0.95662307,1.0,4,main.Routing_Streets,4.82816114,4.40480059,0.25,0.22807533,0.4023368,0.36705239
304,12777417,0.41244074,0.61046851,4,main.Routing_Streets,4.82801109,4.30519121,0.25,0.22292221,0.4023368,0.35875924
305,12777417,0.61046851,1.0,4,main.Routing_Streets,4.30519121,3.27667559,0.22292221,0.16966545,0.35875924,0.27305062
306,12777418,0.01809499,0.51556093,4,main.Routing_Streets,4.82800857,3.50616777,0.25,0.18155033,0.4023368,0.29217752
307,12777418,0.51556093,1.0,4,main.Routing_Streets,3.50616777,2.21886309,0.18155033,0.11489642,0.29217752,0.18490823
308,12777419,0.0,1.0,4,main.Routing_Streets,3.17325762,2.59855059,0.16431797,0.134556,0.26444467,0.21654733
309,12777420,1.0,0.0,4,main.Routing_Streets,2.71407793,2.3881502,0.14053874,0.12366193,0.22617562,0.19901498
310,12777421,0.0,1.0,4,main.Routing_Streets,2.66153887,2.3881502,0.13781759,0.12366193,0.22179635,0.19901498
311,12777422,0.29258914,1.0,4,main.Routing_Streets,2.94406183,2.3881502,0.15244257,0.12366193,0.24533303,0.19901498
312,12777422,0.29258914,0.0,4,main.Routing_Streets,2.94400613,2.71407793,0.15244257,0.14053874,0.24533303,0.22617562
313,12777423,0.0,0.35000905,4,main.Routing_Streets,3.89776934,2.97472246,0.20182146,0.15402596,0.32480081,0.24788125
314,12777423,0.35000905,1.0,4,main.Routing_Streets,2.97472246,1.26065996,0.15402596,0.0652805,0.24788125,0.10505899
315,12777427,0.10115392,0.0,4,main.Routing_Streets,4.82811758,4.33673418,0.25,0.224553,0.4023368,0.36138375
316,12777429,0.88546505,1.0,4,main.Routing_Streets,4.82808057,4.55148027,0.25,0.235677,0.4023368,0.37928613
317,12777429,0.68631282,0.46403998,4,main.Routing_Streets,4.82825631,4.29147051,0.25,0.222204,0.4023368,0.35760339
318,12777429,0.46403998,0.0,4,main.Routing_Streets,4.29147051,3.17076738,0.222204,0.16417812,0.35760339,0.2642196
319,12777430,0.05691833,0.0,4,main.Routing_Streets,4.82804866,4.55148027,0.25,0.235677,0.4023368,0.37928613
320,12777455,0.92693027,0.0,4,main.Routing_Streets,4.82808266,3.84991777,0.25,0.19935157,0.4023368,0.32082589
321,12777457,0.36027569,0.0,4,main.Routing_Streets,4.82810348,3.99327715,0.25,0.20676836,0.4023368,0.33276208
322,12777460,0.12071776,0.0,4,main.Routing_Streets,4.82821603,4.53229082,0.25,0.23467435,0.4023368,0.37767251
323,12777469,0.85479639,1.0,4,main.Routing_Streets,4.82803094,3.03507402,0.25,0.15715007,0.4023368,0.25290902
324,12777470,0.0,1.0,4,main.Routing_Streets,4.67540605,4.03839434,0.24209114,0.20910551,0.3896087,0.33652337
325,12777471,0.0,1.0,4,main.Routing_Streets,4.03839434,3.75826738,0.20910551,0.19459904,0.33652337,0.31317742
326,12777472,0.44360821,1.0,4,main.Routing_Streets,4.8281012,4.03839434,0.25,0.20910551,0.4023368,0.33652337
327,12777472,0.37817971,0.0,4,main.Routing_Streets,4.82823457,4.29147051,0.25,0.222204,0.4023368,0.35760339
328,12777473,0.0,1.0,4,main.Routing_Streets,0.90362871,0.12960527,0.04678949,0.00671181,0.07530053,0.01080163
329,12777474,1.0,0.0,4,main.Routing_Streets,0.39654863,0.12960527,0.02053562,0.00671181,0.03304895,0.01080163
330,12777475,1.0,0.0,4,main.Routing_Streets,0.63683184,0.39654863,0.03297753,0.02053562,0.05307229,0.03304895
331,12777476,0.69813785,1.0,4,main.Routing_Streets,0.79734139,0.39654863,0.04129129,0.02053562,0.06645203,0.03304895
332,12777476,0.0,0.09761386,4,main.Routing_Streets,0.12960527,0.0,0.00671181,0.0,0.01080163,0.0
333,12777476,0.69813785,0.09761386,4,main.Routing_Streets,0.79733635,0.0,0.04129129,0.0,0.06645203,0.0
334,12777477,0.0,0.35762587,4,main.Routing_Streets,3.66886309,2.7299959,0.18997451,0.14136361,0.30573495,0.22750314
335,12777477,0.35762587,1.0,4,main.Routing_Streets,2.7299959,1.04366777,0.14136361,0.05404035,0.22750314,0.08696969
336,12827462,0.0,0.32210022,5,main.Routing_Streets,2.53019171,1.94034796,0.13102198,0.10047781,0.21085987,0.16170368
337,12827462,0.32210022,1.0,5,main.Routing_Streets,1.94034796,0.69894171,0.10047781,0.03619423,0.16170368,0.05824909
338,12827463,0.82065588,0.1086934,5,main.Routing_Streets,2.17980108,0.43214483,0.11286993,0.0223799,0.18164692,0.03601703
339,12827463,0.94565332,0.82065588,5,main.Routing_Streets,2.48663702,2.17980108,0.12875831,0.11286993,0.20721683,0.18164692
340,12827463,1.0,0.94565332,5,main.Routing_Streets,2.62003546,2.48663702,0.13566548,0.12875831,0.21833286,0.20721683
341,12827463,0.0,0.03260802,5,main.Routing_Streets,0.69894171,0.61891241,0.03619423,0.03205088,0.05824909,0.051581
342,12827463,0.03260802,0.1086934,5,main.Routing_Streets,0.61891241,0.43214483,0.03205088,0.0223799,0.051581,0.03601703
343,12827464,0.01527988,1.0,5,main.Routing_Streets,4.8279626,2.62003546,0.25,0.13566548,0.4023368,0.21833286
344,12827465,0.38114296,0.50410384,5,main.Routing_Streets,4.82796861,3.76007452,0.25,0.19469638,0.4023368,0.31333408
345,12827465,0.50410384,0.63537109,5,main.Routing_Streets,3.76007452,2.62003546,0.19469638,0.13566548,0.31333408,0.21833286
346,12827465,0.76038796,0.63537109,5,main.Routing_Streets,3.70577765,2.62003546,0.1918899,0.13566548,0.30881748,0.21833286
347,12827465,0.88540047,0.76038796,5,main.Routing_Streets,4.79151983,3.70577765,0.24811432,0.1918899,0.3993021,0.30881748
348,12827465,0.88959324,0.88540047,5,main.Routing_Streets,4.82793454,4.79151983,0.25,0.24811432,0.4023368,0.3993021
349,12827467,0.29287331,0.22459133,5,main.Routing_Streets,4.82805606,4.17926397,0.25,0.21640631,0.4023368,0.34827289
350,12827467,0.15630946,0.22459133,5,main.Routing_Streets,4.82805319,4.17926397,0.25,0.21640631,0.4023368,0.34827289
351,12827468,0.08932792,0.3355521,5,main.Routing_Streets,4.82808035,3.76007452,0.25,0.19469638,0.4023368,0.31333408
352,12827468,0.58176725,0.3355521,5,main.Routing_Streets,4.82805839,3.76007452,0.25,0.19469638,0.4023368,0.31333408
353,12827474,0.0,1.0,5,main.Routing_Streets,4.56739874,2.93224249,0.23650441,0.15183593,0.38061771,0.24435672
354,12827475,0.53484229,1.0,5,main.Routing_Streets,4.82800516,4.56739874,0.25,0.23650441,0.4023368,0.38061771
355,12827540,0.69480945,0.85224915,5,main.Routing_Streets,4.82774709,3.87423468,0.25,0.2006246,0.4023368,0.32287464
356,12827540,0.85224915,1.0,5,main.Routing_Streets,3.87423468,2.97950812,0.2006246,0.15428923,0.32287464,0.24830494
357,12827783,0.3106855,0.39374444,5,main.Routing_Streets,4.82783123,4.32110968,0.25,0.22376384,0.4023368,0.36011371
358,12827783,0.39374444,0.47131863,5,main.Routing_Streets,4.32110968,3.84786749,0.22376384,0.19925928,0.36011371,0.32067737
359,12827783,0.47131863,0.61367345,5,main.Routing_Streets,3.84786749,2.97950812,0.19925928,0.15428923,0.32067737,0.24830494
360,12827783,0.61367345,0.65050304,5,main.Routing_Streets,2.97950812,2.75484991,0.15428923,0.14265561,0.24830494,0.2295824
361,12827783,0.65050304,0.68733269,5,main.Routing_Streets,2.75484991,2.53019171,0.14265561,0.13102198,0.2295824,0.21085987
362,12827783,0.74185658,0.68733269,5,main.Routing_Streets,2.8628089,2.53019171,0.14824486,0.13102198,0.23857746,0.21085987
363,12827783,0.81259233,0.83465505,5,main.Routing_Streets,3.29447189,3.15987921,0.17058767,0.16361888,0.27453479,0.26331958
364,12827783,0.81259233,0.74185658,5,main.Routing_Streets,3.2943295,2.8628089,0.17058767,0.14824486,0.27453479,0.23857746
365,12827783,0.83465505,0.92423636,5,main.Routing_Streets,3.15987921,2.61339483,0.16361888,0.13532178,0.26331958,0.21777973
366,12827783,0.92423636,0.94690239,5,main.Routing_Streets,2.61339483,2.47511358,0.13532178,0.12816336,0.21777973,0.20625934
367,12827783,1.0,0.94690239,5,main.Routing_Streets,2.79903937,2.47511358,0.14493587,0.12816336,0.23325214,0.20625934
368,12827784,0.08828984,0.31911075,5,main.Routing_Streets,4.59784263,3.87423468,0.23809727,0.2006246,0.38318119,0.32287464
369,12827784,0.08828984,0.0,5,main.Routing_Streets,4.59789235,4.32110968,0.23809727,0.22376384,0.38318119,0.36011371
370,12827784,0.32607559,1.0,5,main.Routing_Streets,3.89639224,1.78346319,0.20175525,0.09235229,0.32469425,0.1486269
371,12827784,0.32607559,0.31911075,5,main.Routing_Streets,3.89607125,3.87423468,0.20175525,0.2006246,0.32469425,0.32287464
372,12827788,0.48065678,0.0,5,main.Routing_Streets,4.82776895,3.84786749,0.25,0.19925928,0.4023368,0.32067737
373,12827789,0.0,0.4640955,5,main.Routing_Streets,4.17926397,3.06734991,0.21640631,0.15883553,0.34827289,0.25562152
374,12827789,0.4640955,0.79234731,5,main.Routing_Streets,3.06734991,2.28092413,0.15883553,0.11811312,0.25562152,0.19008503
375,12827789,0.79234731,1.0,5,main.Routing_Streets,2.28092413,1.78346319,0.11811312,0.09235229,0.19008503,0.1486269
376,12827790,0.0,0.88333333,5,main.Routing_Streets,1.78346319,0.82545538,0.09235229,0.04274585,0.1486269,0.06879291
377,12827790,0.88333333,1.0,5,main.Routing_Streets,0.82545538,0.69894171,0.04274585,0.03619423,0.06879291,0.05824909
378,12827791,1.0,0.0,5,main.Routing_Streets,1.81066046,0.69894171,0.09375553,0.03619423,0.1508852,0.05824909
379,12827792,0.8197044,0.0,5,main.Routing_Streets,4.82811338,3.06734991,0.25,0.15883553,0.4023368,0.25562152
380,12827799,0.0,1.0,5,main.Routing_Streets,2.93224249,2.82789679,0.15183593,0.14643392,0.24435672,0.23566303
381,12827800,0.0,1.0,5,main.Routing_Streets,2.82789679,2.28092413,0.14643392,0.11811312,0.23566303,0.19008503
382,12827801,1.0,0.0,5,main.Routing_Streets,3.53819952,3.24899054,0.18321683,0.16824104,0.2948595,0.27075824
383,12827802,0.11395582,1.0,5,main.Routing_Streets,3.2958321,2.93224249,0.17066234,0.15183593,0.27465496,0.24435672
384,12827802,0.11395582,0.0,5,main.Routing_Streets,3.29575249,3.24899054,0.17066234,0.16824104,0.27465496,0.27075824
385,12827803,0.0,1.0,5,main.Routing_Streets,3.24899054,2.82789679,0.16824104,0.14643392,0.27075824,0.23566303
386,12827807,0.0,0.51210991,5,main.Routing_Streets,0.45359735,0.0,0.02349088,0.0,0.03780499,0.0
387,12827807,1.0,0.51210991,5,main.Routing_Streets,0.43214483,0.0,0.0223799,0.0,0.03601703,0.0
388,12827956,0.07987997,0.0,5,main.Routing_Streets,4.82788844,4.07423468,0.25,0.21097349,0.4023368,0.33952961
