OBJECTID,LINE86330,FRAME86330,YEAR,MODEL86330,SCALE86330,CAN_NBR86330,FLGTDATE86330,PRINTSAVAIL,SHAPEAREA,SHAPELEN
762,22,36,1986,22036,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2279302.87441563,6348.68050648112
763,22,37,1986,22037,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2378796.27918125,6418.66760877504
764,22,38,1986,22038,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2278004.93658984,6291.21062721283
765,22,39,1986,22039,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2377848.11053203,6362.2971545508
766,22,40,1986,22040,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2343236.99031484,6301.33587318844
767,23,19,1986,23019,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,6660222.99661563,10348.2265854132
768,23,20,1986,23020,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2595447.88380781,6858.91846337538
769,23,21,1986,23021,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2650132.35140859,6891.05438724627
770,23,22,1986,23022,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2598662.87193594,6854.21715562379
771,23,23,1986,23023,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2764820.94048125,6997.83654069424
772,23,24,1986,23024,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2860241.34104063,7068.55952234863
773,23,25,1986,23025,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2475280.73915547,6730.74966440899
774,23,26,1986,23026,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2484871.39853828,6737.99906715803
775,23,27,1986,23027,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2757919.82612422,6973.29412196758
776,23,28,1986,23028,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2250130.5834125,6526.26294376846
777,23,29,1986,23029,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2421183.98474141,6676.93224263677
778,23,30,1986,23030,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2376159.39415859,6635.51477617275
779,23,31,1986,23031,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2588329.19211953,6823.60803967872
780,23,32,1986,23032,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2623829.71606875,6856.39629095159
781,23,33,1986,23033,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2713934.50936328,6935.75668016042
782,23,34,1986,23034,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2714178.31480391,6930.6024561272
783,23,35,1986,23035,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2422391.76174375,6671.74697885882
784,23,36,1986,23036,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2575493.17380156,6807.15524171618
785,23,37,1986,23037,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2574639.42430078,6803.59161871541
786,23,38,1986,23038,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2713367.9078875,6923.37205676339
787,23,39,1986,23039,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2402989.0324125,6649.29864665675
788,23,40,1986,23040,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2320985.30867109,6576.98794339422
789,23,41,1986,23041,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2283890.74590781,6557.56075558449
790,23,42,1986,23042,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,3161154.7908125,7358.22037415723
791,24,18,1986,24018,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,5662994.19634922,9662.54969537625
792,24,19,1986,24019,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2069619.02275703,6143.56297964125
793,24,20,1986,24020,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2229473.50500625,6329.32168747539
794,24,21,1986,24021,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2553454.46576484,6658.9738905468
795,24,22,1986,24022,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2430527.66710781,6531.98845729044
796,24,23,1986,24023,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2163451.56108594,6240.16089299355
797,24,24,1986,24024,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2356976.05403359,6390.94140346303
798,24,25,1986,24025,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2443047.33105625,6443.96170543319
799,24,26,1986,24026,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2613046.32466406,6591.14555031628
800,24,27,1986,24027,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2441869.01846016,6386.06847346638
801,24,28,1986,24028,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2334174.48523984,6240.40882408883
802,24,29,1986,24029,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2123403.41495703,5980.64792299082
803,24,30,1986,24030,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2178898.45197656,6038.58947734226
804,24,31,1986,24031,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2179693.68652812,6031.13991349364
805,24,32,1986,24032,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2414943.28212109,6299.83135742116
806,24,33,1986,24033,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2209919.53787344,6095.69927553077
807,24,34,1986,24034,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2062496.60473125,5961.5226717763
808,24,35,1986,24035,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2592089.94903984,6541.69140502601
809,24,36,1986,24036,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2209362.18717266,6165.25370259399
810,24,37,1986,24037,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2453232.08730156,6429.48820656588
811,24,38,1986,24038,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2350119.42771484,6324.72780611831
812,24,39,1986,24039,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2205334.75517266,6165.09588033883
813,24,40,1986,24040,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2356572.91971016,6316.77077284635
814,24,41,1986,24041,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2331126.55191797,6298.67046057853
815,24,42,1986,24042,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,1818961.35669609,5791.98339755297
816,24,43,1986,24043,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2450312.52654766,6464.09402072203
817,24,44,1986,24044,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,1939832.83625078,5964.2171131245
818,24,45,1986,24045,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2454342.25361641,6465.19990411255
819,24,46,1986,24046,1 in.=330 ft.,4,1986/03/21 00:00:00+00,NO,2498750.81060547,6493.26726436744
820,25,16,1986,25016,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,6313080.17138672,10056.178346877
821,25,17,1986,25017,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2723460.44767656,6908.06085409605
822,25,18,1986,25018,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2618138.41826328,6782.75263417195
823,25,19,1986,25019,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2461489.37153984,6609.73826885621
824,25,20,1986,25020,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2624612.85768203,6740.21694915154
825,25,21,1986,25021,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2447954.89010469,6574.94773312487
826,25,22,1986,25022,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2393468.00255234,6544.02093229349
827,25,23,1986,25023,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2541669.45634609,6713.32148814026
828,25,24,1986,25024,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2597770.81992734,6786.68743616391
829,25,25,1986,25025,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2333733.84021484,6559.96889687806
830,25,26,1986,25026,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,3249990.65644375,7409.94057604948
831,25,27,1986,25027,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2802614.6693125,7042.14327093923
832,25,28,1986,25028,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2718097.05611016,6981.81870731177
833,25,29,1986,25029,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2745985.49895781,6997.64493600265
834,25,30,1986,25030,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2903656.60865703,7114.37559038864
835,25,31,1986,25031,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2979213.91348125,7141.50569029889
836,25,32,1986,25032,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2388075.2762375,6585.42197660812
837,25,33,1986,25033,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2525190.73806094,6693.64729367226
838,25,34,1986,25034,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2327612.27713672,6501.19317645614
839,25,35,1986,25035,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2480895.39338047,6630.24423658846
840,25,36,1986,25036,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2279999.62497031,6446.83722553368
841,25,37,1986,25037,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2090465.75500234,6283.43397980033
842,25,38,1986,25038,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2380122.65732031,6570.5877791921
843,25,39,1986,25039,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2812334.77011797,6981.86415208948
844,25,40,1986,25040,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2614550.54309844,6824.15345324835
845,25,41,1986,25041,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2670957.74240391,6877.82497649428
846,25,42,1986,25042,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2753578.99170391,6944.80267698988
847,25,43,1986,25043,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2876671.79449375,7038.94981732483
848,25,44,1986,25044,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,1873429.81138047,6119.7365709093
849,25,45,1986,25045,1 in.=330 ft.,4,1986/03/22 00:00:00+00,NO,2552225.665475,6719.49917319367
850,26,19,1986,26019,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,5690953.03590781,9691.3106967125
851,26,20,1986,26020,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2085161.8298375,6100.8572016141
852,26,21,1986,26021,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2366684.83441406,6388.18576662545
853,26,22,1986,26022,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2205205.68406016,6230.53268467706
854,26,23,1986,26023,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2169676.925575,6198.63212230121
855,26,24,1986,26024,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2401680.00390469,6432.18153320931
856,26,25,1986,26025,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,1963027.76858672,6007.35524991139
857,26,26,1986,26026,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2133102.04281484,6181.26699039367
858,26,27,1986,26027,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2426328.18309219,6476.68753524498
859,26,28,1986,26028,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2211253.89112344,6272.18736425621
860,26,29,1986,26029,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2002048.67889531,6071.42728603124
861,26,30,1986,26030,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2637227.44984375,6702.59744076716
862,26,31,1986,26031,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2357885.08759922,6439.17641815719
863,26,32,1986,26032,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2539872.28315313,6614.39609293732
864,26,33,1986,26033,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2802578.98659609,6876.84126888601
865,26,34,1986,26034,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2466917.68498359,6564.51208029185
866,26,35,1986,26035,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2308452.72054609,6432.1559167995
867,26,36,1986,26036,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2665719.06805156,6771.82166053338
868,26,37,1986,26037,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2359773.18107188,6477.93409850686
869,26,38,1986,26038,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2322771.33720547,6439.04084177645
870,26,39,1986,26039,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,1999701.29735391,6111.21514508812
871,26,40,1986,26040,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2825427.68357734,6888.72490458157
872,26,41,1986,26041,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2539102.770575,6620.96311790067
873,26,42,1986,26042,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2230150.62731328,6349.57949392293
874,26,43,1986,26043,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2358286.57397734,6501.63368846141
875,26,44,1986,26044,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2276122.45830313,6457.4427167358
876,26,45,1986,26045,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2735507.38501172,6904.24676881665
877,26,46,1986,26046,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2511432.80817187,6735.44751161141
878,26,47,1986,26047,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2925371.42495313,7135.05120837962
879,26,48,1986,26048,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2503737.69659141,6801.88349236945
880,26,49,1986,26049,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2250631.08730703,6618.30290299631
881,26,50,1986,26050,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3036301.77730938,7316.78248029226
882,27,12,1986,27012,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,6218713.13588906,10016.4959402501
883,27,14,1986,27014,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2555602.65476563,6783.13929539599
884,27,13,1986,27013,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2416302.52694687,6661.79128371542
885,27,15,1986,27015,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2698202.67817188,6904.94451795725
886,27,16,1986,27016,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2726347.66810469,6935.93932194442
887,27,17,1986,27017,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2475872.92097344,6714.52725762676
888,27,18,1986,27018,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2621772.44547656,6842.5940605401
889,27,19,1986,27019,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2395992.47938359,6641.69461840241
890,27,20,1986,27020,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2541972.12398594,6770.56396897862
891,27,21,1986,27021,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2660139.94332656,6876.41493019882
892,27,22,1986,27022,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2462070.58715547,6701.45452959274
893,27,23,1986,27023,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2240654.56327969,6509.11826722679
894,27,24,1986,27024,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2425543.05902344,6670.10834412409
895,27,25,1986,27025,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2791426.66485469,6990.71972720312
896,27,26,1986,27026,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2519561.30749922,6749.52411711449
897,27,27,1986,27027,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2683707.70032266,6894.24078648581
898,27,28,1986,27028,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2508403.53379766,6739.57428302041
899,27,29,1986,27029,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2600258.42083125,6820.87045373322
900,27,30,1986,27030,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2300727.13805078,6554.03839548101
901,27,31,1986,27031,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,3171426.66926875,7325.74542850012
902,27,32,1986,27032,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2238679.70333672,6498.40750678765
903,27,33,1986,27033,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2241576.30266016,6499.51777405897
904,27,34,1986,27034,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2523595.13316016,6753.68633767283
905,27,35,1986,27035,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2073769.22887109,6344.25310354761
906,27,36,1986,27036,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2810346.34340781,6976.84609383615
907,27,37,1986,27037,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,3045133.33695391,7159.3374067369
908,27,38,1986,27038,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2734203.29342891,6839.34254399443
909,27,39,1986,27039,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2421560.70418594,6509.9147799537
910,27,40,1986,27040,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2451919.71176563,6506.61120491693
911,27,41,1986,27041,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2234783.80278438,6265.91919934852
912,27,42,1986,27042,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2355636.09702891,6357.49020643124
913,27,43,1986,27043,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2256852.10245156,6216.52149169822
914,27,44,1986,27044,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2094794.28409922,6007.76678270306
915,28,12,1986,28012,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,8139539.92155,11381.4303440697
916,28,13,1986,28013,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3203124.89216328,7935.93872714134
917,28,14,1986,28014,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3399548.66212969,8046.60961712013
918,28,15,1986,28015,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2739241.08497891,7531.60168890186
919,28,16,1986,28016,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2985073.04947344,7603.64154483395
920,28,17,1986,28017,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2525602.27989297,7090.02798747148
921,28,18,1986,28018,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2218511.81021563,6267.85967467055
922,28,19,1986,28019,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2550721.83432422,6569.64131747444
923,28,20,1986,28020,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2537807.70975313,6536.21778101496
924,28,21,1986,28021,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2266523.11964609,6272.08407208486
925,28,22,1986,28022,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2262570.26009531,6314.4799703033
926,28,23,1986,28023,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2242495.33958125,6343.21656302023
927,28,24,1986,28024,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2066719.95485859,6228.44979577583
928,28,25,1986,28025,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2533097.41020156,6709.0471346477
929,28,26,1986,28026,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2378801.61575781,6623.44930300678
930,28,27,1986,28027,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2628329.54992109,6895.33877797525
931,28,28,1986,28028,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2900478.66024609,7186.82987430179
932,28,29,1986,28029,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2404401.38083594,6785.15447197181
933,28,30,1986,28030,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2292172.26397266,6649.3578054933
934,28,31,1986,28031,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2375773.09150391,6684.46877815325
935,28,32,1986,28032,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2378287.70866172,6642.25594326174
936,28,33,1986,28033,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2421824.84079609,6639.84444288488
937,28,34,1986,28034,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2763655.69285547,6912.44660744978
938,28,35,1986,28035,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3043986.76654141,7129.11633791391
939,28,36,1986,28036,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2206730.88859063,6394.8001729033
940,28,38,1986,28038,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2839160.43613047,7011.65342108936
941,28,39,1986,28039,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2651085.04128984,6859.43125558524
942,28,40,1986,28040,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2188856.74210781,6368.57562347979
943,28,41,1986,28041,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2022902.83687188,6085.35948845435
944,28,42,1986,28042,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2110506.01748437,6103.50557459428
945,28,43,1986,28043,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2084945.60330703,6086.31466919612
946,28,44,1986,28044,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,1813671.93737109,5828.82423724596
947,28,45,1986,28045,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2260139.12531328,6285.56399156059
948,28,46,1986,28046,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2368916.05780469,6405.87392196435
949,28,47,1986,28047,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2291826.89397891,6343.45237310425
950,28,48,1986,28048,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2468116.38201563,6527.82599371612
951,28,49,1986,28049,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2457888.03076406,6536.48552399223
952,28,50,1986,28050,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2984337.27811094,7051.85595089495
953,28,51,1986,28051,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2425657.33433906,6531.42096018594
954,28,52,1986,28052,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2799868.08487188,6899.9296051329
955,28,53,1986,28053,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2558526.83686797,6689.24477288999
956,28,54,1986,28054,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2644366.00949453,6778.56641061515
957,28,55,1986,28055,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2348954.93012891,6518.29868727217
958,28,56,1986,28056,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2388759.63467813,6569.60122710587
959,28,57,1986,28057,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2858821.16716406,7012.75187308989
960,28,58,1986,28058,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2939444.89791328,7099.74763368024
961,28,59,1986,28059,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2386243.05789375,6616.34161519784
962,28,60,1986,28060,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2428455.30799688,6661.18267450443
963,28,61,1986,28061,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,1714695.29797734,6025.96234217259
964,28,62,1986,28062,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3611647.75756719,7710.12048187814
965,28,63,1986,28063,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2652370.47738594,6857.11606130421
966,28,64,1986,28064,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2833814.74144453,7017.50387442161
967,28,65,1986,28065,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2713910.39890469,6908.69692393427
968,28,66,1986,28066,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2439083.75515937,6663.81789398262
969,28,67,1986,28067,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3103698.50632187,7285.8758235993
970,28,68,1986,28068,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3194562.26317578,7404.16017139474
971,28,69,1986,28069,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,2871087.59767969,7209.35013558063
972,28,70,1986,28070,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3252886.32113281,7604.19923470941
973,28,71,1986,28071,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3145486.94990859,7601.78387408237
974,28,72,1986,28072,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,4144188.69748203,9422.02706437086
975,28,73,1986,28073,1 in.=330 ft.,5,1986/03/27 00:00:00+00,NO,3939580.9021125,9031.57874362834
976,27,45,1986,27045,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,1926644.8235625,5792.59655248147
977,27,46,1986,27046,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,1928439.70168516,5770.72501427538
978,27,47,1986,27047,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2270625.5281875,6137.36251650014
979,27,48,1986,27048,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2482566.41281094,6378.63615412057
980,27,49,1986,27049,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,1880193.97811016,5734.39253082196
981,27,51,1986,27051,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2130287.61736953,6016.19236506556
982,27,52,1986,27052,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2424887.46031953,6344.65996207444
983,27,53,1986,27053,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2451175.17381719,6382.00751608857
984,27,54,1986,27054,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2525441.2718125,6466.94770655259
985,27,55,1986,27055,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2006008.97537031,5940.5702797356
986,27,56,1986,27056,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2242693.61216875,6197.64390677374
987,27,57,1986,27057,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2125869.33013906,6090.48052520079
988,27,58,1986,27058,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2506746.86191719,6492.18095379507
989,27,59,1986,27059,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,1774926.55004844,5765.68185232128
990,27,60,1986,27060,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2069408.62410078,6079.06517410598
991,27,61,1986,27061,1 in.=330 ft.,1,1986/03/23 00:00:00+00,NO,2466345.96305234,6486.15161895751
