OBJECTID,Class,GIS_acres,MODIFY_DAT,COMMENTS,DATASOURCE,ADMU_NAME,PARENT_NAM,GlobalID,SHAPE_Length,SHAPE_Area
173,K,5.95335129,, , ,Upper Snake Field Office,Idaho Falls District Office,{9A6A2724-1D22-4622-A6E5-A0CFA78D9934},732.27251521773,24092.4542888361
174,K,4.4487706,, , ,Upper Snake Field Office,Idaho Falls District Office,{4FC802A3-FDF1-4F93-8227-51BBC26EE315},636.56574517021,18003.6078826163
175,K,1.12123755,, , ,Upper Snake Field Office,Idaho Falls District Office,{E6934650-9588-400E-96F2-C0D70EFE5B53},882.866173838275,4537.50552592804
176,K,5090.60352289,, , ,Upper Snake Field Office,Idaho Falls District Office,{0E368CF1-C6F6-4FDD-9BD5-9F7137737038},36611.8510821986,20601023.9645319
177,K,2.14929178,, , ,Upper Snake Field Office,Idaho Falls District Office,{899B69AC-90B6-47E5-94EF-8D3EDDEA1CF1},795.518224056638,8697.91004834861
178,K,5.95454009,, , ,Upper Snake Field Office,Idaho Falls District Office,{FC097F37-A0FB-4955-8A63-1711C5E09321},1324.15415868207,24097.2651939785
179,K,1.33013861,, , ,Upper Snake Field Office,Idaho Falls District Office,{8D37C73E-6AE0-4B9E-B157-E4C22A3F8708},484.672407447852,5382.90152835458
180,K,1.78470509,, , ,Upper Snake Field Office,Idaho Falls District Office,{D2AE876C-E25A-4001-A53C-0E0A98FB484E},663.932225117196,7222.47414419724
181,K,12.76277482,, , ,Upper Snake Field Office,Idaho Falls District Office,{CD647845-2795-4131-BFEA-021E2ADC8B0D},1193.84206654786,51649.3238442044
182,K,2.81188733,, , ,Upper Snake Field Office,Idaho Falls District Office,{4B3777AA-E932-41E6-BFF8-C29505CA3D1E},439.958120995521,11379.3498009337
183,K,3.26251453,, , ,Upper Snake Field Office,Idaho Falls District Office,{4D8DC105-7236-4B9E-A5E1-B2F470DF4A4C},794.533155582833,13202.9806873258
184,K,1.71653157,, , ,Upper Snake Field Office,Idaho Falls District Office,{29524E44-6DF5-49A0-88F0-56BEB24ABD54},401.395648672466,6946.58461184141
185,K,282.57227531,, , ,Upper Snake Field Office,Idaho Falls District Office,{42AB9CC1-6C25-43F6-A44A-3C7D910C66F7},9755.7182366698,1143534.00127906
186,K,25.97031282,, , ,Upper Snake Field Office,Idaho Falls District Office,{FEE77D1E-411C-422F-B006-6E4CE81F7BA8},2530.3392661491,105098.547617244
187,K,2.22289872,, , ,Upper Snake Field Office,Idaho Falls District Office,{A9F70150-36DD-4B67-89C0-60400845B8AB},805.166801865313,8995.78792669061
188,K,35.78980748,, , ,Upper Snake Field Office,Idaho Falls District Office,{84ECC5C2-C80C-4B23-A915-6F07841DC591},1659.87702778796,144836.79158792
189,K,4.62943991,, , ,Upper Snake Field Office,Idaho Falls District Office,{C307043D-85AA-4029-AFCB-4E43B0650A72},1007.41021238178,18734.7535773388
190,K,2.02934501,, , ,Upper Snake Field Office,Idaho Falls District Office,{1986F331-4606-4350-A4D2-519197C3CD77},517.276420557658,8212.5007379688
191,K,174.17037373,, , ,Upper Snake Field Office,Idaho Falls District Office,{FB34ABD5-6AB9-4F71-9D52-725950AAF84C},5717.16799682029,704845.31489815
192,K,24.44092706,, , ,Upper Snake Field Office,Idaho Falls District Office,{646BE038-CFB8-42C6-A364-4EC5E3C7F65E},3306.37339934925,98909.3182819219
193,K,6029.84821535,, , ,Upper Snake Field Office,Idaho Falls District Office,{218C03A3-896C-4648-B799-568E16001B23},38346.362781485,24402027.584395
194,K,2.17986684,, , ,Upper Snake Field Office,Idaho Falls District Office,{FDC86576-D4DE-4975-9B3D-D8238FCC4FC9},655.070822426839,8821.64341694953
195,K,3.75347756,, , ,Upper Snake Field Office,Idaho Falls District Office,{0A55A640-7CE5-434D-B451-691D1B7B4ADE},631.923125764783,15189.8455311686
196,K,1.0566653,, , ,Upper Snake Field Office,Idaho Falls District Office,{6171FB4E-FC42-4AF1-B6E4-5E0333E4C1B7},332.93280604579,4276.1898469485
197,K,1.35798078,, , ,Upper Snake Field Office,Idaho Falls District Office,{1079DFBF-D621-4F81-8C46-FD6FDCC4274C},399.997214099018,5495.57520866879
198,K,1.38176207,, , ,Upper Snake Field Office,Idaho Falls District Office,{86D0A83F-B874-4D19-9F2D-0815F8D37C31},608.63758967665,5591.81507058765
199,K,1.37463222,, , ,Upper Snake Field Office,Idaho Falls District Office,{A2E8947A-1AFD-4686-BDB4-E6038DA2D531},669.361383515139,5562.96147909697
200,K,3.69600302,, , ,Upper Snake Field Office,Idaho Falls District Office,{08F2BF8A-105C-4728-8DD5-EA4C75613BE6},578.210347521348,14957.2533704914
201,K,2.32505433,, , ,Upper Snake Field Office,Idaho Falls District Office,{F314D961-BBD2-4A3C-945E-FF8C72989D3F},816.577210740766,9409.19866626614
202,K,1.63143671,, , ,Upper Snake Field Office,Idaho Falls District Office,{E5822959-1A45-4A1B-A64C-05FF3E8B53B9},432.136359985515,6602.21655211725
203,K,1134.57621422,, , ,Upper Snake Field Office,Idaho Falls District Office,{BD5EBA64-FB22-4E42-BCBC-86310E47D21F},23162.6495513206,4591485.40512586
204,K,4.35975802,, , ,Upper Snake Field Office,Idaho Falls District Office,{021953EB-AC1D-4F34-89FD-A9CEA0321122},656.234651778172,17643.3853347686
205,K,3.39372402,, , ,Upper Snake Field Office,Idaho Falls District Office,{AE6F115C-4E32-4853-BC79-5F43781AE6D3},653.311437565796,13733.9687944305
206,K,1.12369801,, , ,Upper Snake Field Office,Idaho Falls District Office,{1199BFB7-989D-45F7-B12A-28DFE27BDD76},459.983613429742,4547.4627130016
207,K,60.10700054,, , ,Upper Snake Field Office,Idaho Falls District Office,{41D682A1-7769-4D4B-9840-2B4F2C71EB43},3325.59982326152,243245.374159217
208,K,1.25834437,, , ,Upper Snake Field Office,Idaho Falls District Office,{60477D67-EC4A-4B15-9DF3-CAF01D6452F3},768.137736855411,5092.35935126146
209,K,2.19989347,, , ,Upper Snake Field Office,Idaho Falls District Office,{F2B1B6C7-2F28-479B-A556-D8D537C10A05},487.844030729147,8902.68862339728
210,K,2.02303395,, , ,Upper Snake Field Office,Idaho Falls District Office,{DEC5D5D6-CD66-4D29-9C03-4136D0A2E0F9},704.409452058278,8186.96067739331
211,K,160.13354558,, , ,Upper Snake Field Office,Idaho Falls District Office,{495CD5CE-3D35-4CC2-9AB8-74C1ED581F8A},7665.14894276069,648040.059517658
212,K,14.09458039,, , ,Upper Snake Field Office,Idaho Falls District Office,{E7DEEB30-46F9-43DA-8D4B-6B0132FD1EF2},2140.27882202791,57038.971336743
213,K,21.27867079,, , ,Upper Snake Field Office,Idaho Falls District Office,{BF7922E3-143C-4799-9386-FABA1294BF6A},2586.6659910565,86112.0699761958
214,K,40.04273405,, , ,Upper Snake Field Office,Idaho Falls District Office,{5AC417A4-8EAB-4150-9120-53B175AB62A6},3524.53860313106,162047.843635857
215,K,404.0271168,, , ,Upper Snake Field Office,Idaho Falls District Office,{288B4284-9C6C-41A8-8297-34EF03405F28},10134.5568304879,1635046.27261627
216,K,61.92477509,, , ,Upper Snake Field Office,Idaho Falls District Office,{A27BEF8C-F35D-49B3-89E9-5CB79A7DAAD4},4062.67696728891,250601.676175658
217,K,645.12384318,, , ,Upper Snake Field Office,Idaho Falls District Office,{079FE5CE-DD43-46F2-B07B-C71A750B3A14},10888.5044878359,2610734.01093784
218,K,2.40818314,, , ,Upper Snake Field Office,Idaho Falls District Office,{25BEE6FF-ECD7-47DA-ADE4-16ED5E192D02},500.096975641654,9745.61040446893
219,K,1.7957089,, , ,Upper Snake Field Office,Idaho Falls District Office,{E95F6F5A-B79E-4918-8835-73DBF89D8D2C},617.39128252143,7267.00517591826
220,K,3.0267018,, , ,Upper Snake Field Office,Idaho Falls District Office,{F4948F32-69F0-4701-A911-445448E133F6},1147.58389634644,12248.6766036635
221,K,62.89183818,, , ,Upper Snake Field Office,Idaho Falls District Office,{424ACDDE-B2DC-402B-9502-56AEEFE58B96},3842.99108866832,254515.257312847
222,K,89.69598165,, , ,Upper Snake Field Office,Idaho Falls District Office,{A3A87083-D19E-458F-BE93-7AE6D388617B},3691.36975239771,362988.211350184
223,K,55.5522214,, , ,Upper Snake Field Office,Idaho Falls District Office,{D08A43FD-F1FC-41B2-8970-5DFDA02F0E48},3993.65711589506,224812.763185521
224,K,94.56969368,, , ,Upper Snake Field Office,Idaho Falls District Office,{CBA30E2B-C95F-4E0F-B465-FFA072A9F3C9},4023.28544161525,382711.503061138
225,K,1.41388102,, , ,Upper Snake Field Office,Idaho Falls District Office,{B372960F-E189-4137-BEED-39BF5E5469CD},867.177850527249,5721.79636826809
226,K,2.36721475,, , ,Upper Snake Field Office,Idaho Falls District Office,{B84E975B-F92D-436A-B7CA-13B1A7F9E71D},875.621548120512,9579.81654684283
227,K,4.09808819,, , ,Upper Snake Field Office,Idaho Falls District Office,{2655A162-2C34-4216-A3A0-F630A029D73C},1516.57915472751,16584.4408493161
228,K,1.08835104,, , ,Upper Snake Field Office,Idaho Falls District Office,{E7E314CD-E84D-4D2C-902F-AC87AF13CD54},424.656907118739,4404.41799963281
229,K,1.22937489,, , ,Upper Snake Field Office,Idaho Falls District Office,{5CAE18A3-D505-4721-BCC3-871D625D64B0},395.108093582855,4975.12356197502
230,K,5.39199591,, , ,Upper Snake Field Office,Idaho Falls District Office,{CEF7F52D-A68D-412E-8DAA-D50FC2C0A72E},1472.78093879123,21820.7205793674
231,K,1.0874278,, , ,Upper Snake Field Office,Idaho Falls District Office,{D1C5A005-3156-4817-BFBF-65C7E4A9DADD},350.291076276694,4400.68176684207
232,K,1.95434441,, , ,Upper Snake Field Office,Idaho Falls District Office,{A23838BE-C56F-4FA5-9648-1C3E5481D58D},635.236912519201,7908.98287325914
233,K,4.68004656,, , ,Upper Snake Field Office,Idaho Falls District Office,{E39C251C-0800-4FE6-9375-FDE07657BACC},1919.0038339484,18939.5522270107
234,K,33.68008999,, , ,Upper Snake Field Office,Idaho Falls District Office,{A7A2EAB4-BB43-4509-A5B5-ED2B0BE30E21},3954.20539859313,136299.033692693
235,K,1.09296384,, , ,Upper Snake Field Office,Idaho Falls District Office,{AC1021AB-5AE8-4A94-AABC-4D2ABE9953BB},505.454594264577,4423.0854346448
236,K,8.27886446,, , ,Upper Snake Field Office,Idaho Falls District Office,{625F65C6-2374-4835-9FFA-F7F2CE519868},1654.2802802015,33503.509844043
237,K,34.98848004,, , ,Upper Snake Field Office,Idaho Falls District Office,{012A3659-7AEB-40B6-BB91-EBA3AE43CCEC},3393.37747991883,141593.921530797
238,K,24.68999575,, , ,Upper Snake Field Office,Idaho Falls District Office,{9D750A5E-C638-4547-919E-A661D240D6EE},2443.06140301529,99917.2675242916
239,K,7.8769627,, , ,Upper Snake Field Office,Idaho Falls District Office,{558B6E4A-43C8-4CBE-9E6F-C690EF256EAF},1835.68543749714,31877.0645955034
240,K,1.96570053,, , ,Upper Snake Field Office,Idaho Falls District Office,{56CD4859-1FFE-48A2-A571-7A38F141DFD5},585.260670554259,7954.93962498978
241,K,2.95743768,, , ,Upper Snake Field Office,Idaho Falls District Office,{B424AF0D-9F86-4597-9721-FB7C554A2DBF},914.03745797862,11968.3735509323
242,K,2.3576031,, , ,Upper Snake Field Office,Idaho Falls District Office,{FB5180AD-3961-4108-AFED-10F23F650645},1305.218761535,9540.91941285759
243,K,12.32342898,, , ,Upper Snake Field Office,Idaho Falls District Office,{07439C6E-9A14-41FC-9138-59E2E8CA3E0B},1295.13748081746,49871.3471965888
244,K,1.06987236,, , ,Upper Snake Field Office,Idaho Falls District Office,{E9185B27-D132-4018-B9F3-C96A482040A1},910.906277654834,4329.63714862881
245,K,1.65719727,, , ,Upper Snake Field Office,Idaho Falls District Office,{6C208BFB-63AD-4D9F-935A-6B553926F3CE},655.975147806621,6706.46622749649
246,K,1.78620309,, , ,Upper Snake Field Office,Idaho Falls District Office,{E7BAA563-0632-429B-9FFC-88922873097E},736.502123629278,7228.53635834838
247,K,7.36828735,, , ,Upper Snake Field Office,Idaho Falls District Office,{3177DB9F-7C24-4175-9033-83FD2CA80CBE},1458.65244205065,29818.5202717218
248,K,1.0716268,, , ,Upper Snake Field Office,Idaho Falls District Office,{D2629877-95D1-4DB2-8348-CD4981568A15},493.282168621125,4336.73714287087
249,K,3.85566057,, , ,Upper Snake Field Office,Idaho Falls District Office,{FF665E11-1CFD-4D3B-8A49-ED1302F99B72},1758.17491931259,15603.3671417862
250,K,1.73662073,, , ,Upper Snake Field Office,Idaho Falls District Office,{498C2CC3-5C78-4537-A540-EC6BD290193F},934.477103814153,7027.88285158861
251,K,2.42982153,, , ,Upper Snake Field Office,Idaho Falls District Office,{269649B8-4275-423E-8872-807BFDC336B9},624.304933404704,9833.17818675737
252,K,4.3212448,, , ,Upper Snake Field Office,Idaho Falls District Office,{903D6E0C-80DA-4D99-AF9D-D51373F0369C},1294.35391312436,17487.527219567
253,K,3.63174848,, , ,Upper Snake Field Office,Idaho Falls District Office,{B75C3E09-0B05-40D4-81FA-756141147DF0},840.459456193653,14697.2234296758
254,K,7.90139914,, , ,Upper Snake Field Office,Idaho Falls District Office,{EA188F30-338D-458E-A19C-7FE7D847CAEE},1810.72734136561,31975.9557643589
255,K,3.51154219,, , ,Upper Snake Field Office,Idaho Falls District Office,{693BF895-9AE6-4E94-A8B5-93FB5AE79677},1374.59563037243,14210.7638919315
256,K,25.35324555,, , ,Upper Snake Field Office,Idaho Falls District Office,{07FE71CC-007E-4E32-ADC4-8B7FF4CD65C3},1939.32748650952,102601.354996466
257,K,6.20452579,, , ,Upper Snake Field Office,Idaho Falls District Office,{36CB2465-2664-463F-A75D-7209265B32F9},1182.42413859466,25108.9254929164
258,K,59.58201636,, , ,Upper Snake Field Office,Idaho Falls District Office,{0B5F23E4-9FB4-48A7-9A81-3EE79E03BDAE},3204.68683008049,241120.830031501
259,K,1.01675268,, , ,Upper Snake Field Office,Idaho Falls District Office,{96E01758-CB15-4DF9-B662-8823AA27F83D},439.282670532497,4114.66858991929
260,K,1.35076299,, , ,Upper Snake Field Office,Idaho Falls District Office,{931861D5-F4EF-4858-984E-E96D64A7C820},679.515812998377,5466.36572880081
261,K,9.22821149,, , ,Upper Snake Field Office,Idaho Falls District Office,{C63DB2BC-9131-4FB3-BB8F-554835AB8D4E},1460.02272104585,37345.3963250655
262,K,1.49012354,, , ,Upper Snake Field Office,Idaho Falls District Office,{210E5492-A32D-4C83-8A3E-304125480ACF},791.110000355592,6030.34012778253
263,K,1.77022304,, , ,Upper Snake Field Office,Idaho Falls District Office,{3AE9690A-DDC8-4BF3-9836-CEE0ABBF49C0},474.485726954105,7163.8671514558
264,K,1.03542984,, , ,Upper Snake Field Office,Idaho Falls District Office,{9C7A733F-0D7B-49CF-9B25-FE5380D7644C},486.557394926863,4190.2526544053
265,K,8.46370841,, , ,Upper Snake Field Office,Idaho Falls District Office,{9185201E-BF0F-4361-AB5B-9D46EBD45251},5792.42250875661,34251.5497583752
266,K,11.85481718,, , ,Upper Snake Field Office,Idaho Falls District Office,{B3E509EF-CC70-46E3-9F85-D5A5011B1A63},1094.96226064848,47974.9349569065
267,K,2.35920489,, , ,Upper Snake Field Office,Idaho Falls District Office,{B48D66F0-B58A-488C-8FCE-AB10230435F7},948.900502481558,9547.40164469884
268,K,1.69270768,, , ,Upper Snake Field Office,Idaho Falls District Office,{08251B0D-2584-4C23-BC2D-AA151AFF4705},645.141993133053,6850.17234856064
269,K,6.22571855,, , ,Upper Snake Field Office,Idaho Falls District Office,{DBC7C294-30B2-446C-BEE9-B6F8854FD5F0},980.679290415293,25194.6898879221
270,K,4.58808676,, , ,Upper Snake Field Office,Idaho Falls District Office,{CED71E95-62B0-4F86-800B-4C8E645D8FE0},1197.90717626737,18567.4026387268
271,K,1.47022426,, , ,Upper Snake Field Office,Idaho Falls District Office,{C6DBF366-9D3E-4A92-B1D0-EE15F627E2EC},446.989160757447,5949.81029776953
272,K,19.90296893,, , ,Upper Snake Field Office,Idaho Falls District Office,{9B493F87-6961-4642-A729-3B264AE28559},3197.0598791552,80544.7798201852
273,K,3.80146678,, , ,Upper Snake Field Office,Idaho Falls District Office,{251C3047-21A5-43D4-8069-5089838CB9DB},604.475476990225,15384.0517724737
274,K,4.49925525,, , ,Upper Snake Field Office,Idaho Falls District Office,{A2E0CAC4-327C-4D6B-BB1B-22E5EBF015BE},941.43783945872,18207.9128511457
275,K,17.39238633,, , ,Upper Snake Field Office,Idaho Falls District Office,{690A4BB2-86A3-4E5D-9AB8-11742D4F35E5},1832.30752403915,70384.7718451066
276,K,4.32644512,, , ,Upper Snake Field Office,Idaho Falls District Office,{6C8D664C-0071-4803-8762-AA66D4D9BA8E},2930.72621461518,17508.5722691503
277,K,3.33793186,, , ,Upper Snake Field Office,Idaho Falls District Office,{39BF3081-FC6C-4236-963B-0EE49BBF32FE},837.903620879049,13508.1850351041
278,K,1.61456397,, , ,Upper Snake Field Office,Idaho Falls District Office,{5D4D6BBF-91E7-48DB-BB5A-923A150CD3B2},1016.15783974885,6533.93469357602
279,K,22.58150185,, , ,Upper Snake Field Office,Idaho Falls District Office,{13FA03C1-EFED-4808-A6AD-894614CD238E},2925.9095117955,91384.4613202378
280,K,1.0372103,, , ,Upper Snake Field Office,Idaho Falls District Office,{6BDFF4D2-5752-4639-ADA5-21891A3AE366},423.031471168203,4197.45796042432
281,K,2.08315449,, , ,Upper Snake Field Office,Idaho Falls District Office,{20A517CA-3708-4656-A46A-260F3E918182},963.482970393547,8430.26084438152
282,K,2.94407189,, , ,Upper Snake Field Office,Idaho Falls District Office,{3AC644D7-51CA-4575-A54D-2D1353821939},1984.61485776432,11914.2838795719
283,K,3.82392069,, , ,Upper Snake Field Office,Idaho Falls District Office,{0EC016D2-154D-4CCC-A539-7773294FC0AA},888.186814033837,15474.9198956277
284,K,2.5737617,, , ,Upper Snake Field Office,Idaho Falls District Office,{67FFA5FC-5156-4335-A2DB-074DC135D8DE},1599.28421568115,10415.6857093331
285,K,4.65337244,, , ,Upper Snake Field Office,Idaho Falls District Office,{B1D980C9-5952-4847-AB54-86D474268ADC},769.548678717081,18831.6054511389
286,K,10.3381577,, , ,Upper Snake Field Office,Idaho Falls District Office,{3A332ACF-92C4-434B-BC42-2ECE1C80EAC8},1603.61285426056,41837.207224834
287,K,3.85973373,, , ,Upper Snake Field Office,Idaho Falls District Office,{61F643AD-4BEE-4B69-88AD-1DAFB7D164C5},648.639643867519,15619.8507210181
288,K,2.05599153,, , ,Upper Snake Field Office,Idaho Falls District Office,{2A0F1076-D085-465C-8A80-B137E89561C8},1400.94458017803,8320.3358238427
289,K,1.2174348,, , ,Upper Snake Field Office,Idaho Falls District Office,{327A9926-2195-431F-ADFC-D41643C46C14},454.771523484731,4926.80355595515
290,K,1.88996967,, , ,Upper Snake Field Office,Idaho Falls District Office,{86EFB161-9615-40FE-8E9C-65A959604E25},695.175911412683,7648.46647149393
291,K,1.29182853,, , ,Upper Snake Field Office,Idaho Falls District Office,{8F2BA3F0-D6D0-4E75-94B9-45DCF24A1136},448.823674282314,5227.86548266661
292,K,3.60393984,, , ,Upper Snake Field Office,Idaho Falls District Office,{3873CED6-A88E-408C-96DA-54590F06816B},646.662368842103,14584.6854163734
293,K,1.81299171,, , ,Upper Snake Field Office,Idaho Falls District Office,{A81324E5-1CD2-427B-9B4B-461E58086EAD},1143.12693055194,7336.94648830786
294,K,23.3710521,, , ,Upper Snake Field Office,Idaho Falls District Office,{0D7CC684-471B-4AF7-ADD4-F92DA64F7D18},1863.08182534996,94579.6706213038
295,K,2.05601692,, , ,Upper Snake Field Office,Idaho Falls District Office,{430CE7C0-1012-45E4-9CEC-18CAD5C73C72},774.726202640803,8320.4385404112
296,K,190.01568655,, , ,Upper Snake Field Office,Idaho Falls District Office,{BFFB1D9F-3B7C-4D24-9B83-9CA448C42DDD},12361.4383509509,768969.277342734
297,K,1.54870523,, , ,Upper Snake Field Office,Idaho Falls District Office,{D4753D6F-CF38-4205-800F-7072522C122B},380.165157047602,6267.41275829076
298,K,10.33523458,, , ,Upper Snake Field Office,Idaho Falls District Office,{C15A4890-E8ED-40CC-94AE-BC5260AB650A},1329.53266298527,41825.3777348627
299,K,1.43738672,, , ,Upper Snake Field Office,Idaho Falls District Office,{67E288D5-2903-4BF1-9014-48B7FAF33D74},705.059948039052,5816.92094720696
300,K,33.44196966,, , ,Upper Snake Field Office,Idaho Falls District Office,{B7BF094A-643C-4ADC-AA13-6A2B7020F33B},2953.75421638012,135335.391049479
301,K,3.38137278,, , ,Upper Snake Field Office,Idaho Falls District Office,{4BCDB5E3-143C-44A4-B14F-CBDD1054E184},998.544531563919,13683.9848977872
302,K,1.4064716,, , ,Upper Snake Field Office,Idaho Falls District Office,{94BC7AEA-4B58-40C2-9B7A-E496E6D0D34A},577.46563809166,5691.81139336451
303,K,2.5159246,, , ,Upper Snake Field Office,Idaho Falls District Office,{186E2106-1E21-4511-9771-1C8752298821},705.4051641327,10181.6263587612
