OBJECTID,SYMBOL,ZONING_COD,ZONING_NAM,ZONING_TYP,SHAPE_Leng,Shape_Length,Shape_Area
1010,0,R1,RES SINGLE FAMILY,RESIDENTIAL,27256.6544803,27256.6546221948,24352826.480496
1011,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2019.38078364,2019.380880507,246845.800186483
1012,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,10713.0509886,10713.0504287717,2152918.58311622
1013,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1147.51459881,1147.51466412406,74768.086450688
1014,0,OR3,OFFICE/RES,OFFICE,1763.17525821,1763.17532588456,149425.482380047
1015,0,R6,RES MULTI-FAMILY,RESIDENTIAL,10275.6610277,10275.6607071746,2840467.31518752
1016,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3627.83868155,3627.83866071163,437062.517076816
1017,0,R1,RES SINGLE FAMILY,RESIDENTIAL,5520.64767876,5520.64687268482,1464324.19392887
1018,0,OR3,OFFICE/RES,OFFICE,3991.19614775,3991.19600096362,552879.41495343
1019,0,R3,RES SINGLE FAMILY,RESIDENTIAL,20774.6613698,20774.6613416307,8403584.21723052
1020,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4661.82187902,4661.82170546538,789830.856150806
1021,0,R4,RES SINGLE FAMILY,RESIDENTIAL,22288.5928513,22288.5925142366,11502365.2656195
1022,0,R7,RES MULTI-FAMILY,RESIDENTIAL,5269.47035928,5269.46962370388,1145118.26454381
1023,0,R5,RES SINGLE FAMILY,RESIDENTIAL,4735.0485642,4735.04830282881,1359252.79223322
1024,0,R6,RES MULTI-FAMILY,RESIDENTIAL,11186.4397309,11186.4395653731,4845110.44303711
1025,0,R3,RES SINGLE FAMILY,RESIDENTIAL,3048.74183324,3048.74168428048,329163.065629441
1026,0,OR3,OFFICE/RES,OFFICE,3070.944962,3070.94490917565,534757.197210955
1027,0,R4,RES SINGLE FAMILY,RESIDENTIAL,2450.69276652,2450.69258960252,139253.504381048
1028,0,R6,RES MULTI-FAMILY,RESIDENTIAL,13402.5791195,13402.5797403098,2862277.93271152
1029,0,R1,RES SINGLE FAMILY,RESIDENTIAL,12363.5849474,12363.5847698267,2360543.47188086
1030,0,R4,RES SINGLE FAMILY,RESIDENTIAL,12421.7380623,12421.7375179277,4975756.28223415
1031,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2197.32318688,2197.32352436148,192790.688339898
1032,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1156.32171514,1156.32169873052,76634.8929893718
1033,0,R4,RES SINGLE FAMILY,RESIDENTIAL,12452.5050859,12452.5050344664,3113304.75825752
1034,0,R5,RES SINGLE FAMILY,RESIDENTIAL,30385.252759,30385.2527933396,15769125.0251753
1035,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1790.96841914,1790.96863496989,139724.871774218
1036,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1536.90308756,1536.90310215,91251.4470670427
1037,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,11530.1523386,11530.1528979304,3316242.9718129
1038,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,960.234909568,960.234789491227,55425.5068948321
1039,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,960.079970001,960.07968280255,42302.6724414131
1040,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,913.619884809,913.619691848501,44561.5577388328
1041,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1218.20454899,1218.20443966457,74579.9612893859
1042,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,343.54229912,343.54171033302,6385.10228938706
1043,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,468.673599064,468.673491472883,7289.20902799633
1044,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,962.728465294,962.728397619652,54925.5203832586
1045,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3163.22395303,3163.22434139608,255012.724266571
1046,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5644.41781391,5644.41643572219,582911.683057048
1047,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1075.5089143,1075.50934224884,34727.0427357498
1048,0,R1,RES SINGLE FAMILY,RESIDENTIAL,446177.100749,446177.097967304,380054616.015445
1049,0,R4,RES SINGLE FAMILY,RESIDENTIAL,8313.63887101,8313.63886458019,2524106.72307831
1050,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,247.551807692,247.551810434319,2593.68916356402
1051,0,R7,RES MULTI-FAMILY,RESIDENTIAL,5607.25879533,5607.25937785113,1410418.17893595
1052,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2756.88084684,2756.88108710968,433698.685574959
1053,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1922.15533661,1922.15514198813,152903.066239209
1054,0,R4,RES SINGLE FAMILY,RESIDENTIAL,3752.55936785,3752.5596305084,867951.817394081
1055,0,OR,OFFICE/RESIDENTIAL,OFFICE,827.398152486,827.398331256501,33137.4315230325
1056,0,R6,RES MULTI-FAMILY,RESIDENTIAL,2811.61941615,2811.61950062323,459299.083975536
1057,0,OR3,OFFICE/RES,OFFICE,1409.08342369,1409.08353670251,98534.1606730704
1058,0,R7,RES MULTI-FAMILY,RESIDENTIAL,6718.10230925,6718.10231836925,1445679.26521538
1059,0,R5,RES SINGLE FAMILY,RESIDENTIAL,9506.05831483,9506.05862206547,2417486.34752454
1060,0,OR3,OFFICE/RES,OFFICE,703.828258798,703.82816721016,31082.762611739
1061,0,R6,RES MULTI-FAMILY,RESIDENTIAL,6024.68324516,6024.68370811174,1608475.5767082
1062,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,710.853087455,710.852977517348,30922.3570794304
1063,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1040.77396631,1040.77367322585,70461.1086030418
1064,0,R4,RES SINGLE FAMILY,RESIDENTIAL,2159.42581496,2159.4259954864,277458.645089932
1065,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1056.89151313,1056.89150576247,57428.5067878237
1066,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1105.69943999,1105.69936032624,59354.2787310438
1067,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4132.09312629,4132.09290005844,608668.145264216
1068,0,R7,RES MULTI-FAMILY,RESIDENTIAL,3739.17357126,3739.17326359958,562722.016674521
1069,0,R6,RES MULTI-FAMILY,RESIDENTIAL,9547.3620431,9547.3622251492,2659855.07645811
1070,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3107.10760798,3107.10826640098,393697.705336258
1071,0,R3,RES SINGLE FAMILY,RESIDENTIAL,6259.82962675,6259.82961313399,2433223.49268777
1072,0,R6,RES MULTI-FAMILY,RESIDENTIAL,11261.6824017,11261.6826080067,4403053.18832567
1073,0,R4,RES SINGLE FAMILY,RESIDENTIAL,547.584762283,547.584948253787,17704.0692104154
1074,0,R4,RES SINGLE FAMILY,RESIDENTIAL,4917.73651485,4917.73657953797,1331835.02859203
1075,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,1597.53532694,1597.53479303872,138445.779902868
1076,0,OR3,OFFICE/RES,OFFICE,1423.40434445,1423.40376982837,72249.6253561338
1077,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1688.35141583,1688.35167810427,171022.076648457
1078,0,OR,OFFICE/RESIDENTIAL,OFFICE,1147.2778318,1147.27761675373,71092.5735607147
1079,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5600.79656459,5600.79635021083,828318.847144256
1080,0,R4,RES SINGLE FAMILY,RESIDENTIAL,16238.8709403,16238.8711060195,13464054.2360879
1081,0,R4,RES SINGLE FAMILY,RESIDENTIAL,1348.03915721,1348.03920182355,112932.334679923
1082,0,R7,RES MULTI-FAMILY,RESIDENTIAL,5151.65871835,5151.65877962007,1042133.7285898
1083,0,R5,RES SINGLE FAMILY,RESIDENTIAL,6238.71111521,6238.71132996935,1483669.43758474
1084,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1071.0665227,1071.06684917959,71664.6730681651
1085,0,OR3,OFFICE/RES,OFFICE,1769.28133909,1769.28105061931,137958.609888917
1086,0,R5,RES SINGLE FAMILY,RESIDENTIAL,3737.76555657,3737.76560789998,574422.897249311
1087,0,R5,RES SINGLE FAMILY,RESIDENTIAL,2852.70262307,2852.70258725977,437746.367871331
1088,0,R1,RES SINGLE FAMILY,RESIDENTIAL,6874.75151838,6874.75138170761,1855764.86527899
1089,0,OR3,OFFICE/RES,OFFICE,1761.68763561,1761.68760244849,82714.5833969167
1090,0,R1,RES SINGLE FAMILY,RESIDENTIAL,7114.94119904,7114.94160564272,2635377.33101871
1091,0,OR3,OFFICE/RES,OFFICE,4275.1206779,4275.12067496511,1075872.68837894
1092,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2157.61525995,2157.61523267581,161206.288570573
1093,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3218.03819559,3218.03739060677,392766.258721428
1094,0,OR3,OFFICE/RES,OFFICE,6464.80380862,6464.80328866738,1533442.39604561
1095,0,OR3,OFFICE/RES,OFFICE,1792.16612068,1792.16621118193,155991.025970196
1096,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1180.52509548,1180.47211342771,67981.9181215321
1097,0,OR1,OFFICE/RES,OFFICE,1058.38839074,1058.38848068453,57844.0774017893
1098,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1429.42523981,1429.42555649907,85740.2359220143
1099,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,9919.72802643,9919.72853285006,2139179.86806476
1100,0,RR,RURAL RESIDENTIAL,RESIDENTIAL,3319.73398766,3319.73415657173,585455.024624765
1101,0,RR,RURAL RESIDENTIAL,RESIDENTIAL,38593.9286442,38593.741738461,10241420.5035756
1102,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,3776.47951977,3776.4801862661,518651.768634966
1103,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1440.04552912,1440.04528556325,89261.4811447488
1104,0,OR3,OFFICE/RES,OFFICE,1953.47543317,1953.47558490506,191505.881236543
1105,0,PEC,PLANNED EMPLOYMENT CENTER,SPECIAL,4908.75938761,4908.75887178289,1155151.43677573
1106,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1981.50879981,1981.50827248691,195200.001373622
1107,0,PVD,PLANNED VILLAGE DEV,SPECIAL,18820.0885891,18820.0889129053,19068082.6217569
1108,0,R1,RES SINGLE FAMILY,RESIDENTIAL,7235.46295174,7235.46283792382,1719021.5291549
1109,0,R1,RES SINGLE FAMILY,RESIDENTIAL,2361.80184079,2361.80175180723,345160.735069216
1110,0,OR3,OFFICE/RES,OFFICE,2194.01863763,2194.01891938666,233379.010131957
1111,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,20622.5084178,20622.5085654057,13567377.8338307
1112,0,R4,RES SINGLE FAMILY,RESIDENTIAL,14148.2242537,14148.2248876891,4719420.72489109
1113,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3283.4979961,3283.49809764473,515956.553421126
1114,0,R7,RES MULTI-FAMILY,RESIDENTIAL,4193.933956,4193.93374320755,1204498.28300365
1115,0,(R5A),RES MULTI-FAMILY OVERLAY,RESIDENTIAL,2359.3109091,2359.31108084873,198214.891778142
1116,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2607.52681596,2607.5264670226,390542.112549944
1117,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2447.93363553,2447.93341696641,178787.205314796
1118,0,OR3,OFFICE/RES,OFFICE,1568.9216567,1568.92143559202,149961.487910746
1119,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,3314.09286751,3314.09242363178,221387.713853711
1120,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,692.192372318,692.191954375209,18534.7099916151
1121,0,M2,INDUSTRIAL,INDUSTRIAL,1933.86106913,1933.86119261041,88601.5539497688
1122,0,OR3,OFFICE/RES,OFFICE,1170.96087278,1170.96136501037,68908.2901403766
1123,0,OR1,OFFICE/RES,OFFICE,955.696832609,955.696568448503,56444.0706554572
1124,0,R7,RES MULTI-FAMILY,RESIDENTIAL,9253.81427133,9253.81443576315,1818651.38809176
1125,0,(M2),INDUSTRIAL OVERLAY,INDUSTRIAL,733.123674687,733.124033722701,32191.2497529615
1126,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,599.550806192,599.551150016782,19634.8683523044
1127,0,OR1,OFFICE/RES,OFFICE,634.985397476,634.985503591494,20109.9459705764
1128,0,R7,RES MULTI-FAMILY,RESIDENTIAL,577.529100221,577.528879939848,18793.0947517362
1129,0,M2,INDUSTRIAL,INDUSTRIAL,445.130211375,445.129920112374,10674.7954261156
1130,0,C3,CENTRAL BUSINESS,COMMERCIAL-INDUSTRIAL,1457.77840933,1457.77806341121,118690.660745062
1131,0,R4,RES SINGLE FAMILY,RESIDENTIAL,6739.48521127,6739.48544001921,1387324.68345722
1132,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,953.848326785,953.848146698861,27805.0974109844
1133,0,OR3,OFFICE/RES,OFFICE,422.695474167,422.695403619701,8107.36977926096
1134,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,826.271322677,826.271275828163,32330.3618914338
1135,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1294.73742819,1294.73752320152,75662.8202667686
1136,0,OR3,OFFICE/RES,OFFICE,1139.55393877,1139.55358563654,56709.1530263029
1137,0,R5,RES SINGLE FAMILY,RESIDENTIAL,19611.942976,19611.9426318407,8367625.38371713
1138,0,R6,RES MULTI-FAMILY,RESIDENTIAL,560.205749788,560.205980941899,19404.367518353
1139,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2500.08283271,2500.08249432546,305356.218923041
1140,0,CR,COMM RESIDENTIAL,COMMERCIAL-INDUSTRIAL,447.839360021,447.838926481048,9179.34067228048
1141,0,OR1,OFFICE/RES,OFFICE,511.952430158,511.952267015925,15275.4529749177
1142,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1677.57876614,1677.57826711636,93590.0329175417
1143,0,R5,RES SINGLE FAMILY,RESIDENTIAL,620.901104826,620.901345351255,23087.9560222228
1144,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1223.93432601,1223.93409377226,34531.0574608067
1145,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2341.41127869,2341.4111721156,243436.249780046
1146,0,M2,INDUSTRIAL,INDUSTRIAL,843.294561808,843.294980648114,39810.6759665684
1147,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,527.062399014,527.06282312978,17330.8887707503
1148,0,R6,RES MULTI-FAMILY,RESIDENTIAL,2473.99085547,2473.99128481211,185348.719286673
1149,0,R6,RES MULTI-FAMILY,RESIDENTIAL,641.107085274,641.106631629159,21197.2174258845
1150,0,OR2,OFFICE/RES,OFFICE,1073.5225586,1073.52302278809,62958.4495528195
1151,0,R7,RES MULTI-FAMILY,RESIDENTIAL,633.155059328,633.154742502658,24149.8521573379
1152,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,840.315909959,840.315373346422,26118.9018335404
1153,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1601.78173154,1601.78145770902,124519.551052052
1154,0,CM,COMM MANUFACTURING,COMMERCIAL-INDUSTRIAL,689.177275345,689.177295226628,28014.6196993726
1155,0,C3,CENTRAL BUSINESS,COMMERCIAL-INDUSTRIAL,2521.46956371,2521.47016997565,286670.618267615
1156,0,M2,INDUSTRIAL,INDUSTRIAL,578.343221653,578.343186410874,8887.81243441371
1157,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1370.47417138,1370.4742487903,121978.096879044
1158,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,753.806701571,753.806619254142,26275.9481874194
1159,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,563.643169524,563.643219313922,19892.7431957972
1160,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,4159.06641164,4159.06573711859,615836.639951714
1161,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,966.740318548,966.74047622298,36064.8738845933
1162,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,677.153413263,677.153445288011,25878.6507268798
1163,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,481.817894725,481.818023063667,13739.8130116026
1164,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,418.283517625,418.283578742745,8768.91093021099
1165,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,869.940471311,869.940930802938,47492.2391985467
1166,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,12112.9146664,12112.9151268049,2279214.48358424
1167,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2966.81929081,2966.81944159438,549162.315242322
1168,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,16682.856214,16682.8554989616,6718947.58233676
1169,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1042.18058732,1042.18039893421,47837.2202421742
1170,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,673.587299222,673.587837841283,21983.0022752155
1171,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,786.366050097,786.366004517102,37257.5226426967
1172,0,R1,RES SINGLE FAMILY,RESIDENTIAL,10532.386175,10532.3862380204,6108871.32773235
1173,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,699.427062503,699.426942614011,28386.1129398668
1174,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,1546.94527756,1546.94510283294,143549.463048842
1175,0,OR2,OFFICE/RES,OFFICE,475.157128445,475.156467023915,13010.7789638354
1176,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,566.239641063,566.239744611234,19816.2646443719
1177,0,OR3,OFFICE/RES,OFFICE,906.421374858,906.421365877314,51043.3597461498
1178,0,OR2,OFFICE/RES,OFFICE,784.645250913,784.645462824471,37822.9122398986
1179,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1429.71116544,1429.71114962625,105617.388668093
1180,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1947.59592818,1947.59595882104,117569.917872715
1181,0,OR2,OFFICE/RES,OFFICE,799.704748394,799.704646740669,39872.62736025
1182,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2885.45223006,2885.45270349088,346989.079843056
1183,0,R7,RES MULTI-FAMILY,RESIDENTIAL,1653.34253108,1653.34199917074,140365.991844008
1184,0,R7,RES MULTI-FAMILY,RESIDENTIAL,921.130217376,921.130222289668,46924.1276547972
1185,0,R6,RES MULTI-FAMILY,RESIDENTIAL,481.810883692,481.811335483745,12407.7907044505
1186,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3129.7438491,3129.74373130848,364771.511690523
1187,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2184.01788342,2184.01848389643,139644.087697743
1188,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,575.157293295,575.157584734708,9019.82955527028
1189,0,OR1,OFFICE/RES,OFFICE,1430.45034412,1430.45077646323,89198.9332506036
1190,0,OR2,OFFICE/RES,OFFICE,1036.25636939,1036.25626778087,66784.6323771387
1191,0,OR2,OFFICE/RES,OFFICE,1297.19933631,1297.19947827735,89470.1150185453
1192,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3701.20489877,3701.20482499243,479666.182890831
1193,0,OR2,OFFICE/RES,OFFICE,535.161323921,535.161101909754,16951.3340379323
1194,0,R4,RES SINGLE FAMILY,RESIDENTIAL,25054.1936627,25054.1910612029,11003882.6289089
1195,0,OR2,OFFICE/RES,OFFICE,1283.58377545,1283.58378282371,67864.194904431
1196,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,714.715537704,714.71546291571,17800.3893810682
1197,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1599.86020224,1599.86019442988,123277.2458504
1198,0,R5,RES SINGLE FAMILY,RESIDENTIAL,34559.0974927,34559.097983801,20131759.2679881
1199,0,M2,INDUSTRIAL,INDUSTRIAL,3640.5209203,3640.52108455783,528010.295997454
1200,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,1124.54250034,1124.54250508546,78158.6695961439
1201,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,5070.28894792,5070.28929903918,485132.980454965
1202,0,OR2,OFFICE/RES,OFFICE,433.784659531,433.784266109989,10084.5414204405
1203,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1040.72124193,1040.72120771873,59459.5024514732
1204,0,R6,RES MULTI-FAMILY,RESIDENTIAL,10200.4378192,10200.4371718593,1633505.34041242
1205,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2639.82298329,2639.82208400586,294540.906460584
1206,0,OR1,OFFICE/RES,OFFICE,377.881759401,377.881543719524,5882.90223193463
1207,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,807.806722862,807.806642848824,28255.0763118523
1208,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1457.76214491,1457.7619249613,89856.6015051415
1209,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2532.18764012,2532.18729627986,258949.636934307
1210,0,R7,RES MULTI-FAMILY,RESIDENTIAL,380.90506347,380.904640636529,6066.22389498632
1211,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3415.30839677,3415.30830038523,206089.628898828
1212,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,359.015861593,359.015680802456,5039.38431984923
1213,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,3898.58956503,3898.58929718244,722499.731444364
1214,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,3961.79824044,3961.79780563331,507914.575769248
1215,0,OR3,OFFICE/RES,OFFICE,381.189192675,381.188860624433,6044.43074067025
1216,0,R4,RES SINGLE FAMILY,RESIDENTIAL,1792.05760542,1792.05785307648,122871.825293746
1217,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,900.687224643,900.687142434458,50901.5035495584
1218,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1342.6893423,1342.68973242201,80745.3326204193
1219,0,OR3,OFFICE/RES,OFFICE,3086.14636302,3086.14661779315,302941.916921698
1220,0,C2,COMMERCIAL,COMMERCIAL-INDUSTRIAL,7923.71710336,7923.7177614026,1141041.22058506
1221,0,R5,RES SINGLE FAMILY,RESIDENTIAL,31375.3900057,31375.3886702471,10990419.2127228
1222,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,798.632201666,798.632480563516,39843.4989145723
1223,0,R8A,RES MULTI-FAMILY,RESIDENTIAL,835.801661112,835.801334619242,41839.0814262741
1224,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,761.928943295,761.929003571561,34944.1012246655
1225,0,OR2,OFFICE/RES,OFFICE,19053.2462774,19053.2453329643,4187390.97995837
1226,0,R1,RES SINGLE FAMILY,RESIDENTIAL,1276.71558347,1276.71581491221,52512.6193703046
1227,0,CN,NEIGHBORHOOD COMM,COMMERCIAL-INDUSTRIAL,515.017033147,515.017260403368,15731.4103482432
1228,0,OR3,OFFICE/RES,OFFICE,7342.71869199,7342.71865022942,1774494.32167959
1229,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2418.44894827,2418.44866347708,169139.923538277
1230,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,769.977096912,769.977003470061,33758.3175964492
1231,0,M1,INDUSTRIAL,INDUSTRIAL,798.175123003,798.175517986853,39956.8924730951
1232,0,EZ1,ENTERPRISE ZONE,COMMERCIAL-INDUSTRIAL,1072.24331875,1072.24328879009,39370.7266094069
1233,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1165.05168499,1165.05126726138,61927.4228862494
1234,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1503.38704722,1503.38691881689,129052.419623588
1235,0,R8A,RES MULTI-FAMILY,RESIDENTIAL,1103.11803414,1103.11813084158,72792.1224311454
1236,0,R7,RES MULTI-FAMILY,RESIDENTIAL,4824.90520153,4824.90569577805,650729.923124275
1237,0,OR3,OFFICE/RES,OFFICE,1056.84826989,1056.84894105242,52036.0895068577
1238,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,2574.24492015,2574.24441160035,205815.325688378
1239,0,R4,RES SINGLE FAMILY,RESIDENTIAL,5857.01493648,5857.0148831405,1376333.15726279
1240,0,R6,RES MULTI-FAMILY,RESIDENTIAL,612.957465565,612.957184105541,18030.3909498754
1241,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,408.677512007,408.677262627773,8359.72804553417
1242,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1201.3536155,1201.35427873003,51750.2193642135
1243,0,R5,RES SINGLE FAMILY,RESIDENTIAL,601.725743487,601.726018018897,22361.639698864
1244,0,R6,RES MULTI-FAMILY,RESIDENTIAL,839.937539744,839.937329422593,44020.7967258367
1245,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1052.45495207,1052.45556510665,29771.5446745629
1246,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1990.68508263,1990.68572482401,109416.648055516
1247,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,904.087644933,904.08783699057,24694.3756675038
1248,0,R5,RES SINGLE FAMILY,RESIDENTIAL,1711.32022739,1711.31998746504,128055.240071776
1249,0,R6,RES MULTI-FAMILY,RESIDENTIAL,816.842793619,816.842616810352,41957.1423921287
1250,0,R6,RES MULTI-FAMILY,RESIDENTIAL,3808.87861557,3808.87860461401,737245.33057397
1251,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1533.5278371,1533.52781677543,55708.8982973544
1252,0,R7,RES MULTI-FAMILY,RESIDENTIAL,2401.61741467,2401.61778347008,218573.741974509
1253,0,R6,RES MULTI-FAMILY,RESIDENTIAL,557.502424446,557.50244561537,14334.1459598131
1254,0,OR2,OFFICE/RES,OFFICE,1312.04855631,1312.04894482569,67143.9344999588
1255,0,CR,COMM RESIDENTIAL,COMMERCIAL-INDUSTRIAL,397.49321486,397.493065115969,4732.78436313559
1256,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,740.953311858,740.953189937861,28104.3799985245
1257,0,M2,INDUSTRIAL,INDUSTRIAL,5908.05257406,5908.05180162013,696059.563806899
1258,0,R6,RES MULTI-FAMILY,RESIDENTIAL,429.980801559,429.981191651964,9814.00580781867
1259,0,M2,INDUSTRIAL,INDUSTRIAL,610.468517688,610.468820426457,12208.8363099632
1260,0,R6,RES MULTI-FAMILY,RESIDENTIAL,1735.64369501,1735.64418002238,180116.070199523
1261,0,OR2,OFFICE/RES,OFFICE,1764.78862442,1764.78864979385,192940.819954598
1262,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1289.46005367,1289.4597989557,61136.4443142444
1263,0,OR1,OFFICE/RES,OFFICE,512.841262533,512.841473817643,15947.4585989584
1264,0,C1,COMMERCIAL,COMMERCIAL-INDUSTRIAL,1229.19265962,1229.19203265352,53220.0060980312
1265,0,M2,INDUSTRIAL,INDUSTRIAL,875.087094274,875.086730188641,46483.3812432833
1266,0,OR3,OFFICE/RES,OFFICE,1420.23815121,1420.23769244516,59860.9303660832
1267,0,R6,RES MULTI-FAMILY,RESIDENTIAL,813.123905561,813.123858834495,40763.7120675432
