OBJECTID_1,GEOID,NAME,B16003_001E,B16003_002E,B16003_003E,B16003_004E,B16003_005E,B16003_006E,B16003_007E,B16003_008E,B16003_009E,B16003_010E,B16003_011E,B16003_012E,ACS_VINTAGE,JURISDICTION,CRA_NO,CRA_GRP,GEN_ALIAS,DETL_NAMES,TRACT_LABEL
1438,53033010200,"Census Tract 102, King County, Washington",32,0,0,0,0,0,0,32,0,0,11,21,5Y21,Seattle,4.3,4.0,Seward Park,"Seward Park, Hillman City",102.0
1439,53033010301,"Census Tract 103.01, King County, Washington",335,79,50,0,0,29,0,256,0,0,86,170,5Y21,Seattle,4.2,4.0,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",103.01
1440,53033010302,"Census Tract 103.02, King County, Washington",62,0,0,0,0,0,0,62,0,0,0,62,5Y21,Seattle,4.2,4.0,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",103.02
1441,53033010401,"Census Tract 104.01, King County, Washington",552,36,0,0,0,36,0,516,108,0,408,0,5Y21,Seattle,3.5,3.0,Beacon Hill,Beacon Hill,104.01
1442,53033010402,"Census Tract 104.02, King County, Washington",692,156,0,39,0,117,0,536,97,0,439,0,5Y21,Seattle,3.5,3.0,Beacon Hill,Beacon Hill,104.02
1443,53033010501,"Census Tract 105.01, King County, Washington",59,0,0,0,0,0,0,59,0,0,59,0,5Y21,Seattle,1.3,1.0,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",105.01
1444,53033010502,"Census Tract 105.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,Seattle,1.3,1.0,West Seattle Junction/Genesee Hill,"Seaview, Fairmount Park, Morgan Junction, Genesee Hill, Belvidere, West Seattle Junction, Alaska Junction, Admiral",105.02
1445,53033010601,"Census Tract 106.01, King County, Washington",180,0,0,0,0,0,0,180,139,41,0,0,5Y21,Seattle,1.2,1.0,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",106.01
1446,53033010602,"Census Tract 106.02, King County, Washington",74,0,0,0,0,0,0,74,0,12,62,0,5Y21,Seattle,1.2,1.0,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",106.02
1447,53033010701,"Census Tract 107.01, King County, Washington",161,0,0,0,0,0,0,161,18,0,35,108,5Y21,Seattle,2.2,2.0,High Point,"High Point, Delridge",107.01
1448,53033010702,"Census Tract 107.02, King County, Washington",364,165,91,0,0,12,62,199,0,0,64,135,5Y21,Seattle,2.2,2.0,High Point,"High Point, Delridge",107.02
1449,53033010800,"Census Tract 108, King County, Washington",66,8,0,0,0,8,0,58,20,22,16,0,5Y21,Seattle,2.3,2.0,Riverview,"Riverview, Delridge",108.0
1450,53033010900,"Census Tract 109, King County, Washington",36,0,0,0,0,0,0,36,0,0,36,0,5Y21,Seattle,3.2,3.0,Georgetown,Georgetown,109.0
1451,53033011001,"Census Tract 110.01, King County, Washington",1074,116,0,0,0,15,101,958,0,9,425,524,5Y21,Seattle,3.4,3.0,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",110.01
1452,53033011002,"Census Tract 110.02, King County, Washington",756,219,165,0,0,54,0,537,0,0,480,57,5Y21,Seattle,3.4,3.0,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",110.02
1453,53033011101,"Census Tract 111.01, King County, Washington",382,16,0,0,0,16,0,366,0,0,241,125,5Y21,Seattle,4.2,4.0,Columbia City,"Columbia City, Brighton, Mt. Baker, Lakewood, Genesee, Hillman City",111.01
1454,53033011102,"Census Tract 111.02, King County, Washington",256,18,10,0,0,8,0,238,129,0,91,18,5Y21,Seattle,4.3,4.0,Seward Park,"Seward Park, Hillman City",111.02
1455,53033011200,"Census Tract 112, King County, Washington",558,116,0,88,0,28,0,442,186,35,173,48,5Y21,Seattle,3.1,3.0,South Park,South Park,112.0
1456,53033011300,"Census Tract 113, King County, Washington",392,34,0,34,0,0,0,358,196,0,162,0,5Y21,Seattle,2.5,2.0,Highland Park,"Highland Park, Westwood, White Center, South Delridge",113.0
1457,53033011401,"Census Tract 114.01, King County, Washington",183,52,0,52,0,0,0,131,98,0,33,0,5Y21,Seattle,2.4,2.0,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",114.01
1458,53033011402,"Census Tract 114.02, King County, Washington",511,81,0,81,0,0,0,430,323,0,62,45,5Y21,Seattle,2.4,2.0,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",114.02
1459,53033011500,"Census Tract 115, King County, Washington",169,46,46,0,0,0,0,123,87,14,22,0,5Y21,Seattle,2.4,2.0,Roxhill/Westwood,"Roxhill, Westwood, South Delridge, White Center",115.0
1460,53033011601,"Census Tract 116.01, King County, Washington",16,0,0,0,0,0,0,16,0,0,16,0,5Y21,Seattle,1.2,1.0,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",116.01
1461,53033011602,"Census Tract 116.02, King County, Washington",146,51,0,31,0,20,0,95,58,16,21,0,5Y21,Seattle,1.2,1.0,Fauntleroy/Seaview,"Fauntleroy, Gatewood, Morgan Junction, Lincoln Park, Seaview, Fairmount Park",116.02
1462,53033011700,"Census Tract 117, King County, Washington",777,46,0,0,0,46,0,731,0,0,731,0,5Y21,Seattle,3.4,3.0,South Beacon Hill/NewHolly,"South Beacon Hill, NewHolly, Holly Park",117.0
1463,53033011801,"Census Tract 118.01, King County, Washington",347,108,0,108,0,0,0,239,154,0,85,0,5Y21,Seattle,4.1,4.0,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",118.01
1464,53033011802,"Census Tract 118.02, King County, Washington",320,162,14,111,0,0,37,158,36,0,11,111,5Y21,Seattle,4.1,4.0,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",118.02
1465,53033011901,"Census Tract 119.01, King County, Washington",547,85,67,0,0,18,0,462,0,0,462,0,5Y21,Seattle,4.1,4.0,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",119.01
1466,53033011902,"Census Tract 119.02, King County, Washington",125,0,0,0,0,0,0,125,0,0,125,0,5Y21,Seattle,4.1,4.0,Rainier Beach,"Rainier Beach, Rainier View, Lake Ridge, Dunlap",119.02
1467,53033012000,"Census Tract 120, King County, Washington",22,0,0,0,0,0,0,22,22,0,0,0,5Y21,Seattle,1.1,1.0,Arbor Heights,"Arbor Heights, Brace Point, Endolyne, Arroyo",120.0
1468,53033012100,"Census Tract 121, King County, Washington",8,0,0,0,0,0,0,8,0,0,0,8,5Y21,Seattle,1.1,1.0,Arbor Heights,"Arbor Heights, Brace Point, Endolyne, Arroyo",121.0
1469,53033020100,"Census Tract 201, King County, Washington",21,0,0,0,0,0,0,21,0,9,12,0,5Y21,King County Balance,,,,,201.0
1470,53033020200,"Census Tract 202, King County, Washington",126,0,0,0,0,0,0,126,0,30,96,0,5Y21,King County Balance,,,,,202.0
1471,53033020301,"Census Tract 203.01, King County, Washington",521,70,0,0,0,70,0,451,0,50,254,147,5Y21,King County Balance,,,,,203.01
1472,53033020302,"Census Tract 203.02, King County, Washington",155,0,0,0,0,0,0,155,0,0,155,0,5Y21,King County Balance,,,,,203.02
1473,53033020401,"Census Tract 204.01, King County, Washington",89,0,0,0,0,0,0,89,0,0,89,0,5Y21,King County Balance,,,,,204.01
1474,53033020402,"Census Tract 204.02, King County, Washington",141,12,0,0,0,12,0,129,0,0,105,24,5Y21,King County Balance,,,,,204.02
1475,53033020500,"Census Tract 205, King County, Washington",605,109,0,109,0,0,0,496,38,0,458,0,5Y21,King County Balance,,,,,205.0
1476,53033020600,"Census Tract 206, King County, Washington",216,11,0,0,0,11,0,205,9,45,119,32,5Y21,King County Balance,,,,,206.0
1477,53033020700,"Census Tract 207, King County, Washington",395,70,0,0,16,33,21,325,0,54,141,130,5Y21,King County Balance,,,,,207.0
1478,53033020800,"Census Tract 208, King County, Washington",167,0,0,0,0,0,0,167,32,36,12,87,5Y21,King County Balance,,,,,208.0
1479,53033020900,"Census Tract 209, King County, Washington",86,0,0,0,0,0,0,86,0,0,86,0,5Y21,King County Balance,,,,,209.0
1480,53033021000,"Census Tract 210, King County, Washington",147,0,0,0,0,0,0,147,0,58,89,0,5Y21,King County Balance,,,,,210.0
1481,53033021100,"Census Tract 211, King County, Washington",177,18,0,0,0,0,18,159,0,0,112,47,5Y21,King County Balance,,,,,211.0
1482,53033021300,"Census Tract 213, King County, Washington",165,0,0,0,0,0,0,165,0,93,72,0,5Y21,King County Balance,,,,,213.0
1483,53033021400,"Census Tract 214, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,214.0
1484,53033021500,"Census Tract 215, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,215.0
1485,53033021600,"Census Tract 216, King County, Washington",370,73,0,0,73,0,0,297,41,83,173,0,5Y21,King County Balance,,,,,216.0
1486,53033021701,"Census Tract 217.01, King County, Washington",126,14,0,0,0,14,0,112,0,44,68,0,5Y21,King County Balance,,,,,217.01
1487,53033021702,"Census Tract 217.02, King County, Washington",365,53,0,53,0,0,0,312,67,46,58,141,5Y21,King County Balance,,,,,217.02
1488,53033021802,"Census Tract 218.02, King County, Washington",251,0,0,0,0,0,0,251,0,145,106,0,5Y21,King County Balance,,,,,218.02
1489,53033021803,"Census Tract 218.03, King County, Washington",230,55,0,0,15,40,0,175,0,41,134,0,5Y21,King County Balance,,,,,218.03
1490,53033021804,"Census Tract 218.04, King County, Washington",544,153,0,153,0,0,0,391,212,41,138,0,5Y21,King County Balance,,,,,218.04
1491,53033021903,"Census Tract 219.03, King County, Washington",123,0,0,0,0,0,0,123,0,0,123,0,5Y21,King County Balance,,,,,219.03
1492,53033021904,"Census Tract 219.04, King County, Washington",213,62,18,0,0,44,0,151,18,0,115,18,5Y21,King County Balance,,,,,219.04
1493,53033021905,"Census Tract 219.05, King County, Washington",341,109,0,36,0,73,0,232,109,0,111,12,5Y21,King County Balance,,,,,219.05
1494,53033021906,"Census Tract 219.06, King County, Washington",155,25,0,0,25,0,0,130,25,50,46,9,5Y21,King County Balance,,,,,219.06
1495,53033022001,"Census Tract 220.01, King County, Washington",24,0,0,0,0,0,0,24,0,0,24,0,5Y21,King County Balance,,,,,220.01
1496,53033022003,"Census Tract 220.03, King County, Washington",269,95,0,59,29,7,0,174,98,60,16,0,5Y21,King County Balance,,,,,220.03
1497,53033022005,"Census Tract 220.05, King County, Washington",565,117,74,0,43,0,0,448,21,193,180,54,5Y21,King County Balance,,,,,220.05
1498,53033022006,"Census Tract 220.06, King County, Washington",143,0,0,0,0,0,0,143,0,27,116,0,5Y21,King County Balance,,,,,220.06
1499,53033022101,"Census Tract 221.01, King County, Washington",56,8,0,0,0,8,0,48,0,0,48,0,5Y21,King County Balance,,,,,221.01
1500,53033022102,"Census Tract 221.02, King County, Washington",104,25,0,0,0,25,0,79,0,0,79,0,5Y21,King County Balance,,,,,221.02
1501,53033022201,"Census Tract 222.01, King County, Washington",22,0,0,0,0,0,0,22,0,22,0,0,5Y21,King County Balance,,,,,222.01
1502,53033022203,"Census Tract 222.03, King County, Washington",239,0,0,0,0,0,0,239,0,0,239,0,5Y21,King County Balance,,,,,222.03
1503,53033022204,"Census Tract 222.04, King County, Washington",22,0,0,0,0,0,0,22,0,22,0,0,5Y21,King County Balance,,,,,222.04
1504,53033022205,"Census Tract 222.05, King County, Washington",142,0,0,0,0,0,0,142,0,26,116,0,5Y21,King County Balance,,,,,222.05
1505,53033022300,"Census Tract 223, King County, Washington",31,0,0,0,0,0,0,31,0,0,31,0,5Y21,King County Balance,,,,,223.0
1506,53033022401,"Census Tract 224.01, King County, Washington",13,0,0,0,0,0,0,13,0,13,0,0,5Y21,King County Balance,,,,,224.01
1507,53033022402,"Census Tract 224.02, King County, Washington",139,9,0,0,0,9,0,130,0,84,46,0,5Y21,King County Balance,,,,,224.02
1508,53033022501,"Census Tract 225.01, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,225.01
1509,53033022502,"Census Tract 225.02, King County, Washington",165,0,0,0,0,0,0,165,21,0,144,0,5Y21,King County Balance,,,,,225.02
1510,53033022603,"Census Tract 226.03, King County, Washington",311,36,0,0,0,36,0,275,0,123,152,0,5Y21,King County Balance,,,,,226.03
1511,53033022604,"Census Tract 226.04, King County, Washington",30,9,0,0,0,9,0,21,7,0,14,0,5Y21,King County Balance,,,,,226.04
1512,53033022605,"Census Tract 226.05, King County, Washington",460,125,0,123,0,2,0,335,144,145,46,0,5Y21,King County Balance,,,,,226.05
1513,53033022606,"Census Tract 226.06, King County, Washington",314,52,0,0,0,52,0,262,0,19,243,0,5Y21,King County Balance,,,,,226.06
1514,53033022701,"Census Tract 227.01, King County, Washington",72,0,0,0,0,0,0,72,0,17,55,0,5Y21,King County Balance,,,,,227.01
1515,53033022702,"Census Tract 227.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,227.02
1516,53033022703,"Census Tract 227.03, King County, Washington",48,8,0,0,0,8,0,40,0,12,28,0,5Y21,King County Balance,,,,,227.03
1517,53033022802,"Census Tract 228.02, King County, Washington",217,76,0,0,68,8,0,141,0,81,60,0,5Y21,King County Balance,,,,,228.02
1518,53033022803,"Census Tract 228.03, King County, Washington",408,68,0,28,0,12,28,340,51,0,225,64,5Y21,King County Balance,,,,,228.03
1519,53033022804,"Census Tract 228.04, King County, Washington",428,8,8,0,0,0,0,420,30,179,211,0,5Y21,King County Balance,,,,,228.04
1520,53033022805,"Census Tract 228.05, King County, Washington",184,27,0,0,10,17,0,157,0,89,68,0,5Y21,King County Balance,,,,,228.05
1521,53033022901,"Census Tract 229.01, King County, Washington",45,0,0,0,0,0,0,45,0,21,24,0,5Y21,King County Balance,,,,,229.01
1522,53033022902,"Census Tract 229.02, King County, Washington",327,0,0,0,0,0,0,327,0,64,263,0,5Y21,King County Balance,,,,,229.02
1523,53033023000,"Census Tract 230, King County, Washington",308,15,0,0,0,15,0,293,51,8,234,0,5Y21,King County Balance,,,,,230.0
1524,53033023100,"Census Tract 231, King County, Washington",125,6,0,6,0,0,0,119,9,20,90,0,5Y21,King County Balance,,,,,231.0
1525,53033023201,"Census Tract 232.01, King County, Washington",459,28,11,0,0,17,0,431,0,80,351,0,5Y21,King County Balance,,,,,232.01
1526,53033023202,"Census Tract 232.02, King County, Washington",644,132,0,116,0,16,0,512,231,78,162,41,5Y21,King County Balance,,,,,232.02
1527,53033023300,"Census Tract 233, King County, Washington",395,0,0,0,0,0,0,395,0,314,81,0,5Y21,King County Balance,,,,,233.0
1528,53033023401,"Census Tract 234.01, King County, Washington",290,28,0,28,0,0,0,262,56,46,160,0,5Y21,King County Balance,,,,,234.01
1529,53033023403,"Census Tract 234.03, King County, Washington",106,19,0,0,0,19,0,87,0,25,62,0,5Y21,King County Balance,,,,,234.03
1530,53033023404,"Census Tract 234.04, King County, Washington",48,8,0,0,0,8,0,40,0,0,40,0,5Y21,King County Balance,,,,,234.04
1531,53033023500,"Census Tract 235, King County, Washington",420,86,11,0,0,75,0,334,0,22,312,0,5Y21,King County Balance,,,,,235.0
1532,53033023601,"Census Tract 236.01, King County, Washington",242,32,8,8,0,16,0,210,8,17,167,18,5Y21,King County Balance,,,,,236.01
1533,53033023603,"Census Tract 236.03, King County, Washington",668,160,71,0,60,29,0,508,89,171,248,0,5Y21,King County Balance,,,,,236.03
1534,53033023604,"Census Tract 236.04, King County, Washington",537,90,0,64,26,0,0,447,27,198,222,0,5Y21,King County Balance,,,,,236.04
1535,53033023701,"Census Tract 237.01, King County, Washington",33,0,0,0,0,0,0,33,0,24,9,0,5Y21,King County Balance,,,,,237.01
1536,53033023702,"Census Tract 237.02, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,237.02
1537,53033023801,"Census Tract 238.01, King County, Washington",326,7,0,0,7,0,0,319,0,45,274,0,5Y21,King County Balance,,,,,238.01
1538,53033023805,"Census Tract 238.05, King County, Washington",662,79,59,0,0,20,0,583,100,0,483,0,5Y21,King County Balance,,,,,238.05
1539,53033023806,"Census Tract 238.06, King County, Washington",215,0,0,0,0,0,0,215,0,60,155,0,5Y21,King County Balance,,,,,238.06
1540,53033023807,"Census Tract 238.07, King County, Washington",750,60,0,0,17,43,0,690,0,62,628,0,5Y21,King County Balance,,,,,238.07
1541,53033023808,"Census Tract 238.08, King County, Washington",206,0,0,0,0,0,0,206,0,0,206,0,5Y21,King County Balance,,,,,238.08
1542,53033023901,"Census Tract 239.01, King County, Washington",0,0,0,0,0,0,0,0,0,0,0,0,5Y21,King County Balance,,,,,239.01
1543,53033023902,"Census Tract 239.02, King County, Washington",64,0,0,0,0,0,0,64,0,0,64,0,5Y21,King County Balance,,,,,239.02
1544,53033024001,"Census Tract 240.01, King County, Washington",249,56,0,0,0,56,0,193,0,0,193,0,5Y21,King County Balance,,,,,240.01
1545,53033024002,"Census Tract 240.02, King County, Washington",382,161,10,0,0,151,0,221,0,0,221,0,5Y21,King County Balance,,,,,240.02
1546,53033024100,"Census Tract 241, King County, Washington",105,22,7,0,0,15,0,83,0,2,81,0,5Y21,King County Balance,,,,,241.0
1547,53033024200,"Census Tract 242, King County, Washington",126,26,0,0,0,26,0,100,0,0,100,0,5Y21,King County Balance,,,,,242.0
1548,53033024301,"Census Tract 243.01, King County, Washington",175,0,0,0,0,0,0,175,0,0,160,15,5Y21,King County Balance,,,,,243.01
1549,53033024302,"Census Tract 243.02, King County, Washington",90,0,0,0,0,0,0,90,0,42,48,0,5Y21,King County Balance,,,,,243.02
1550,53033024400,"Census Tract 244, King County, Washington",166,16,0,0,0,16,0,150,0,0,150,0,5Y21,King County Balance,,,,,244.0
1551,53033024500,"Census Tract 245, King County, Washington",121,0,0,0,0,0,0,121,0,42,79,0,5Y21,King County Balance,,,,,245.0
1552,53033024601,"Census Tract 246.01, King County, Washington",145,46,0,0,0,46,0,99,0,0,99,0,5Y21,King County Balance,,,,,246.01
1553,53033024602,"Census Tract 246.02, King County, Washington",80,23,0,0,0,23,0,57,0,0,57,0,5Y21,King County Balance,,,,,246.02
1554,53033024701,"Census Tract 247.01, King County, Washington",339,78,0,0,12,54,12,261,0,26,222,13,5Y21,King County Balance,,,,,247.01
1555,53033024703,"Census Tract 247.03, King County, Washington",175,34,22,0,12,0,0,141,0,7,134,0,5Y21,King County Balance,,,,,247.03
1556,53033024704,"Census Tract 247.04, King County, Washington",205,9,6,0,0,3,0,196,0,0,196,0,5Y21,King County Balance,,,,,247.04
1557,53033024800,"Census Tract 248, King County, Washington",404,44,0,0,13,31,0,360,0,41,319,0,5Y21,King County Balance,,,,,248.0
1558,53033024901,"Census Tract 249.01, King County, Washington",370,91,7,0,0,84,0,279,0,0,279,0,5Y21,King County Balance,,,,,249.01
1559,53033024902,"Census Tract 249.02, King County, Washington",339,93,0,0,0,93,0,246,0,0,246,0,5Y21,King County Balance,,,,,249.02
1560,53033024904,"Census Tract 249.04, King County, Washington",408,28,0,0,0,28,0,380,0,0,380,0,5Y21,King County Balance,,,,,249.04
1561,53033024905,"Census Tract 249.05, King County, Washington",429,96,0,0,0,96,0,333,0,0,333,0,5Y21,King County Balance,,,,,249.05
1562,53033025001,"Census Tract 250.01, King County, Washington",536,75,0,0,0,75,0,461,31,13,417,0,5Y21,King County Balance,,,,,250.01
1563,53033025005,"Census Tract 250.05, King County, Washington",251,14,0,0,0,14,0,237,0,56,181,0,5Y21,King County Balance,,,,,250.05
1564,53033025006,"Census Tract 250.06, King County, Washington",455,35,0,0,17,18,0,420,0,127,293,0,5Y21,King County Balance,,,,,250.06
1565,53033025007,"Census Tract 250.07, King County, Washington",213,23,0,0,0,23,0,190,0,0,190,0,5Y21,King County Balance,,,,,250.07
1566,53033025008,"Census Tract 250.08, King County, Washington",78,0,0,0,0,0,0,78,0,0,78,0,5Y21,King County Balance,,,,,250.08
1567,53033025101,"Census Tract 251.01, King County, Washington",524,126,0,90,0,36,0,398,173,98,127,0,5Y21,King County Balance,,,,,251.01
1568,53033025103,"Census Tract 251.03, King County, Washington",378,63,0,0,18,45,0,315,0,90,225,0,5Y21,King County Balance,,,,,251.03
1569,53033025104,"Census Tract 251.04, King County, Washington",213,14,14,0,0,0,0,199,0,29,170,0,5Y21,King County Balance,,,,,251.04
1570,53033025201,"Census Tract 252.01, King County, Washington",499,0,0,0,0,0,0,499,0,0,499,0,5Y21,King County Balance,,,,,252.01
1571,53033025202,"Census Tract 252.02, King County, Washington",265,0,0,0,0,0,0,265,97,0,157,11,5Y21,King County Balance,,,,,252.02
1572,53033025302,"Census Tract 253.02, King County, Washington",488,73,0,73,0,0,0,415,202,0,173,40,5Y21,King County Balance,,,,,253.02
1573,53033025303,"Census Tract 253.03, King County, Washington",152,47,0,47,0,0,0,105,44,9,52,0,5Y21,King County Balance,,,,,253.03
1574,53033025304,"Census Tract 253.04, King County, Washington",250,79,25,31,0,23,0,171,54,0,117,0,5Y21,King County Balance,,,,,253.04
1575,53033025401,"Census Tract 254.01, King County, Washington",949,222,0,182,23,17,0,727,388,245,94,0,5Y21,King County Balance,,,,,254.01
1576,53033025402,"Census Tract 254.02, King County, Washington",305,38,0,38,0,0,0,267,267,0,0,0,5Y21,King County Balance,,,,,254.02
1577,53033025500,"Census Tract 255, King County, Washington",620,95,0,66,0,29,0,525,248,100,177,0,5Y21,King County Balance,,,,,255.0
1578,53033025601,"Census Tract 256.01, King County, Washington",634,160,24,96,0,40,0,474,217,12,245,0,5Y21,King County Balance,,,,,256.01
1579,53033025602,"Census Tract 256.02, King County, Washington",678,127,0,0,23,104,0,551,157,46,348,0,5Y21,King County Balance,,,,,256.02
1580,53033025702,"Census Tract 257.02, King County, Washington",94,12,0,0,0,12,0,82,0,0,82,0,5Y21,King County Balance,,,,,257.02
1581,53033025703,"Census Tract 257.03, King County, Washington",505,38,0,38,0,0,0,467,228,34,61,144,5Y21,King County Balance,,,,,257.03
1582,53033025704,"Census Tract 257.04, King County, Washington",195,0,0,0,0,0,0,195,32,106,31,26,5Y21,King County Balance,,,,,257.04
