OBJECTID,AV_LEGEND,IMS_LEGEND,COASTP_COD,COAST_POLY,NAMEDP_COD,NAMED_POLY,SCALELEVEL,STREAM_NO,STREAM,LAKE_NO,LAKE,BAY_NO,BAY,HARBOR_NO,HARBOR,SOUND_NO,SOUND,ACREAGE,Shape__Area,Shape__Length
8446,Water,Water,1,Inland Polygons,2,Named Waterbody,5,334,Clapboard Oak Brook,3168,Paparazzo Dam,0, ,0, ,0, ,1.62730002,70885.2748413086,1053.6184567951
8447,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,799,East Mountain Reservoir,0, ,0, ,0, ,36.44800186,1587675.07171631,9984.98629976641
8448,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2970,Turtle Pond,0, ,0, ,0, ,0.94855701,41319.0303955078,995.477071627343
8449,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1721,Tadma Brook,2834,Tadma Pond,0, ,0, ,0, ,29.81119918,1298576.66845703,7948.07928231169
8450,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1970,Yantic River,0, ,0, ,0, ,0, ,0.082661,3600.71899414063,219.509867565724
8451,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1970,Yantic River,0, ,0, ,0, ,0, ,0.0739985,3223.37701416016,207.907262140907
8452,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1478,Round Brook,1218,Hibbard Pond,0, ,0, ,0, ,3.69393992,160907.903991699,1841.44350490483
8453,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1124,Molley Brook,2064,Number One Pond,0, ,0, ,0, ,3.53055,153790.691345215,1609.76272842092
8454,Water,Water,1,Inland Polygons,2,Named Waterbody,5,938,Koistenen Brook,1466,Koistenen Pond,0, ,0, ,0, ,3.53417992,153948.68170166,2730.3991709849
8455,Water,Water,1,Inland Polygons,2,Named Waterbody,4,781,Hesseky Brook,2349,Radey Pond,0, ,0, ,0, ,15.43389987,672302.672424316,6610.0671196358
8456,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2512,Sandy Hill Pond,0, ,0, ,0, ,0.132188,5758.14855957031,288.286091406866
8457,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,239,Black Pond,0, ,0, ,0, ,35.15530014,1531363.30657959,6925.87920233769
8458,Water,Water,1,Inland Polygons,2,Named Waterbody,5,938,Koistenen Brook,0, ,0, ,0, ,0, ,0.24620999,10724.8526000977,421.613161997158
8459,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1915,Whittle Brook,985,Gardner Lake,0, ,0, ,0, ,527.29199218,22968838.6329346,30886.414229186
8460,Water,Water,1,Inland Polygons,2,Named Waterbody,5,938,Koistenen Brook,0, ,0, ,0, ,0, ,0.46003299,20039.0115966797,563.735761022432
8461,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1498,Lake Elise,0, ,0, ,0, ,15.47220039,673970.543212891,4485.14589026846
8462,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1151,Hans Brook Pond,0, ,0, ,0, ,0.147611,6429.96502685547,299.172129598858
8463,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2516,Sarah Pond,0, ,0, ,0, ,0.45339599,19749.989440918,584.968629664603
8464,Water,Water,1,Inland Polygons,2,Named Waterbody,1,1405,Quinnipiac River,1148,Hanover Pond,0, ,0, ,0, ,70.52970123,3072274.66290283,11639.6274462786
8465,Water,Water,1,Inland Polygons,2,Named Waterbody,5,816,Hopeville Pond Brook,2424,Risdon Pond,0, ,0, ,0, ,0.57198899,24915.8393554688,782.064839508509
8466,Water,Water,1,Inland Polygons,2,Named Waterbody,1,1739,Thames River,0, ,0, ,0, ,0, ,2518.69995117,109714662.319153,170876.779344746
8467,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1390,Prout Brook,0, ,0, ,0, ,0, ,0.12500999,5445.44293212891,287.059975426761
8468,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1010,Long Hill Brook,1327,Ice Pond,0, ,0, ,0, ,3.51057004,152920.579040527,1601.55719594183
8469,Water,Water,1,Inland Polygons,2,Named Waterbody,5,816,Hopeville Pond Brook,0, ,0, ,0, ,0, ,0.109094,4752.1318359375,266.961820242499
8470,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1615,South Brook,2601,Sherman Pond,0, ,0, ,0, ,1.23834002,53942.0275878906,2006.96551080792
8471,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,658,Crystal Lake,0, ,0, ,0, ,30.95369911,1348343.78918457,11256.022985506
8472,Water,Water,1,Inland Polygons,2,Named Waterbody,4,0, ,33,Amos Lake,0, ,0, ,0, ,112.4240036,4897188.07824707,13730.6529093551
8473,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3300,Upper Camp Ramah Pond,0, ,0, ,0, ,0.43430298,18918.2281494141,694.05776766054
8474,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1643,Little Black Pond,0, ,0, ,0, ,0.22627399,9856.52874755859,397.136285155154
8475,Water,Water,1,Inland Polygons,2,Named Waterbody,5,842,Hurd Brook,429,Carlson Pond,0, ,0, ,0, ,1.24787998,54357.5279541016,1267.98899039346
8476,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1800,Turkey Hill Brook,0, ,0, ,0, ,0, ,0.07452829,3246.45373535156,213.479138122254
8477,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1800,Turkey Hill Brook,0, ,0, ,0, ,0, ,0.23537699,10253.0161132813,393.594025568331
8478,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,505,Cheshire Park Pond,0, ,0, ,0, ,0.75963801,33089.7432250977,812.467879002516
8479,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1631,Spoon Shop Brook,0, ,0, ,0, ,0, ,0.102039,4444.83673095703,273.03952635767
8480,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1010,Long Hill Brook,0, ,0, ,0, ,0, ,0.42177999,18372.7450561523,534.31263672126
8481,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1895,Mollers Pond,0, ,0, ,0, ,1.09248995,47588.8715209961,1028.12669816553
8482,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1358,Jeep Trail Pond,0, ,0, ,0, ,0.71379899,31093.0355224609,732.042542003216
8483,Water,Water,1,Inland Polygons,2,Named Waterbody,5,229,Buell Brook,0, ,0, ,0, ,0, ,0.36138498,15741.9315185547,502.146791769672
8484,Water,Water,1,Inland Polygons,2,Named Waterbody,4,204,Broad Brook,330,Broad Brook Reservoir,0, ,0, ,0, ,290.32998657,12646779.8930664,30395.5709968462
8485,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,238,Black Pond,0, ,0, ,0, ,3.98863005,173744.600585938,2488.36246454385
8486,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1230,North Mountain Brook,0, ,0, ,0, ,0, ,0.44283398,19289.8246459961,572.434429289759
8487,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1246,Hills Pond No 2,0, ,0, ,0, ,1.51572,66024.6284790039,1237.3439875972
8488,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1697,Lower Camp Ramah Pond,0, ,0, ,0, ,0.39914798,17386.9204101563,506.480342287464
8489,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,215,Billings Brook Pond,0, ,0, ,0, ,4.64559984,202362.274963379,1879.42221618674
8490,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1104,Miller Brook,2075,Oats Pond,0, ,0, ,0, ,1.07349002,46761.2776489258,1705.86276602584
8491,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2325,Prospect Reservoir,0, ,0, ,0, ,25.10840034,1093724.53765869,6335.81051493464
8492,Water,Water,1,Inland Polygons,2,Named Waterbody,3,813,Hop Brook,1281,Hop Brook Lake,0, ,0, ,0, ,25.77219963,1122635.03686523,9200.3138428239
8493,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,950,Fox Hill Pond,0, ,0, ,0, ,1.20202004,52360.0079956055,851.283581267528
8494,Water,Water,1,Inland Polygons,2,Named Waterbody,3,813,Hop Brook,0, ,0, ,0, ,0, ,0.08867389,3862.61474609375,285.991860595843
8495,Water,Water,1,Inland Polygons,2,Named Waterbody,5,607,Ford Brook,935,Fords Pond,0, ,0, ,0, ,10.45979976,455629.349182129,3301.06499622953
8496,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,343,Brooks Pond,0, ,0, ,0, ,4.16316986,181347.726013184,1824.51941482157
8497,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,273,Booths Pond,0, ,0, ,0, ,0.76381099,33271.5313720703,823.428080713821
8498,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1325,Pine Brook,2297,Post Pond,0, ,0, ,0, ,6.92957019,301852.29510498,2917.03657724083
8499,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1736,Tenmile River,0, ,0, ,0, ,0, ,1.16945004,50941.5838623047,1120.55722484137
8500,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1557,Shattuck Brook,2804,Summit Pond,0, ,0, ,0, ,0.87536597,38130.9409179688,828.9011544111
8501,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1230,North Mountain Brook,199,Beseck Lake,0, ,0, ,0, ,112.82800292,4914778.15875244,12942.3248152405
8502,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,0, ,0, ,0, ,0, ,0.44568198,19413.8743286133,545.175863142156
8503,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1900,Montes Pond,0, ,0, ,0, ,1.47151994,64099.3133544922,989.936265018883
8504,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1390,Judd Hill Pond,0, ,0, ,0, ,4.08681011,178021.26776123,2179.44966237533
8505,Water,Water,1,Inland Polygons,2,Named Waterbody,1,1405,Quinnipiac River,0, ,0, ,0, ,0, ,42.91650009,1869442.46618652,55999.8246571677
8506,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,478,Chain Pond,0, ,0, ,0, ,0.24523499,10682.4924316406,410.45658649892
8507,Water,Water,1,Inland Polygons,2,Named Waterbody,5,25,Ashwillet Brook,643,Crescent Pond,0, ,0, ,0, ,1.33748996,58261.194152832,1221.73805836471
8508,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1561,Lamberts Pond,0, ,0, ,0, ,4.34820985,189407.972595215,1686.52647275307
8509,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,399,Cable Pond,0, ,0, ,0, ,0.25277298,11010.8223876953,421.223341773537
8510,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1413,Kelley Pond,0, ,0, ,0, ,9.5974102,418063.389526367,3349.3733040758
8511,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1124,Molley Brook,585,Cone Pond,0, ,0, ,0, ,1.66279995,72431.366394043,1407.5754571092
8512,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3203,Banner Lodge Dam,0, ,0, ,0, ,4.31302022,187875.243103027,3265.14757037567
8513,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1157,Harris Brook Pond,0, ,0, ,0, ,0.07531569,3280.71081542969,224.199683622658
8514,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1615,South Brook,3561,Woodbury Water Co Reservoir No 2,0, ,0, ,0, ,8.52420997,371314.60144043,3147.1398332512
8515,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2143,Pakovitch Pond No 1,0, ,0, ,0, ,0.54108399,23569.5731811523,564.112170501529
8516,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3171,Shurick Dam,0, ,0, ,0, ,4.47168016,194786.287414551,1890.90334762605
8517,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1557,Shattuck Brook,2144,Pakovitch Pond No 2,0, ,0, ,0, ,0.600766,26169.3971557617,748.757705712353
8518,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1615,South Brook,3560,Woodbury Water Co Reservoir No 1,0, ,0, ,0, ,0.46862399,20413.2734985352,616.389732574479
8519,Water,Water,1,Inland Polygons,2,Named Waterbody,5,415,Crowley Brook,0, ,0, ,0, ,0, ,1.27493,55535.823425293,969.906053949237
8520,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2579,Shapiro Pond,0, ,0, ,0, ,0.57482999,25039.6620483398,1052.95346499871
8521,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1178,Myron Kinney Brook,0, ,0, ,0, ,0, ,0.071345,3107.81787109375,230.51093543614
8522,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1120,Mixville Brook,1891,Mixville Pond,0, ,0, ,0, ,6.01738023,262117.145507813,2378.55010297516
8523,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1783,Trading Cove Brook,0, ,0, ,0, ,0, ,0.30412098,13247.4481201172,462.842680555841
8524,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1946,Witch Meadow Brook,0, ,0, ,0, ,0, ,0.28417199,12378.5647583008,413.367334641562
8525,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1895,Wewaka Brook,0, ,0, ,0, ,0, ,0.0871981,3798.33068847656,254.501572053352
8526,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1500,Salmon River,0, ,0, ,0, ,0, ,70.73079681,3081031.67022705,32985.8025006681
8527,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3418,Way Road Pond,0, ,0, ,0, ,0.34154,14877.5302124023,472.658480222174
8528,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1881,Minute Pond,0, ,0, ,0, ,0.187488,8166.98626708984,361.339081478921
8529,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1329,Pine Brook,1282,Hop Swamp Ice Pond,0, ,0, ,0, ,2.9532299,128642.682617188,3650.54541685784
8530,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,79,Avalon Farm Pond,0, ,0, ,0, ,2.82848,123208.571166992,1641.5350652927
8531,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,216,Billings Lake,0, ,0, ,0, ,94.87779998,4132876.31140137,17084.1770195938
8532,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1120,Mixville Brook,1891,Mixville Pond,0, ,0, ,0, ,4.66247987,203097.589355469,2149.45449978754
8533,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2933,Transylvania Pond,0, ,0, ,0, ,31.18580055,1358452.57696533,6456.77629010141
8534,Water,Water,1,Inland Polygons,2,Named Waterbody,5,501,Early Brook,0, ,0, ,0, ,0, ,0.76459002,33305.5091552734,763.19376145156
8535,Water,Water,1,Inland Polygons,2,Named Waterbody,5,25,Ashwillet Brook,0, ,0, ,0, ,0, ,0.235198,10245.2109985352,477.926552138146
8536,Water,Water,1,Inland Polygons,2,Named Waterbody,5,229,Buell Brook,0, ,0, ,0, ,0, ,0.194939,8491.55493164063,341.473246597859
8537,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,245,Blair Pond,0, ,0, ,0, ,20.50749969,893306.003967285,4223.53658655299
8538,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,569,Coleman Road Pond,0, ,0, ,0, ,0.38113,16601.9778442383,536.587720200266
8539,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1387,Prentice Brook,3441,West Brook Pond,0, ,0, ,0, ,7.02037,305807.451049805,2913.50675081194
8540,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1010,Long Hill Brook,755,Dooley Pond,0, ,0, ,0, ,15.23840045,663783.194580078,4895.46815632816
8541,Water,Water,1,Inland Polygons,2,Named Waterbody,3,813,Hop Brook,3189,Hop Brook Dam,0, ,0, ,0, ,0.218278,9508.1474609375,502.183493884722
8542,Water,Water,1,Inland Polygons,2,Named Waterbody,5,25,Ashwillet Brook,35,Anderson Pond,0, ,0, ,0, ,49.17860031,2142221.56488037,10054.1264420173
8543,Water,Water,1,Inland Polygons,2,Named Waterbody,2,1565,Shepaug River,1514,Lake Lillinonah,0, ,0, ,0, ,298.36599731,12996808.6547241,46035.2390831007
8544,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1457,Kinstler Pond,0, ,0, ,0, ,0.40112799,17473.108215332,504.824536114616
8545,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1443,Kifmire Pond,0, ,0, ,0, ,4.02084016,175147.944458008,1876.00013348235
8546,Water,Water,1,Inland Polygons,2,Named Waterbody,2,0, ,1490,Lake Candlewood,108,Squantz Cove,0, ,0, ,51.24420166,2232198.65979004,8757.58984892129
8547,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1273,Hollowell Road Pond,0, ,0, ,0, ,0.43020999,18739.9359741211,618.470344305356
8548,Water,Water,1,Inland Polygons,2,Named Waterbody,5,792,Hitchcock Mill Brook,0, ,0, ,0, ,0, ,0.07701809,3354.91815185547,244.213990933521
8549,Water,Water,1,Inland Polygons,2,Named Waterbody,3,813,Hop Brook,0, ,0, ,0, ,0, ,6.42155981,279722.963256836,13522.7797089292
8550,Water,Water,1,Inland Polygons,2,Named Waterbody,5,532,East Round Hill Brook,3197,East Round Hill Brook Dam,0, ,0, ,0, ,0.672589,29297.9493408203,661.75370233297
8551,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,2197,Pecks Meadow Pond,0, ,0, ,0, ,13.07509994,569549.313110352,3415.16835170844
8552,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1127,Moodus River,16,Alantic Pond,0, ,0, ,0, ,1.95244002,85048.3991699219,1383.85619129771
8553,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1329,Pine Brook,0, ,0, ,0, ,0, ,3.98926997,173772.461425781,10482.6620513685
8554,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1903,Moodus Sportsmens Pond,0, ,0, ,0, ,0.788953,34366.8032226563,757.885394548757
8555,Water,Water,1,Inland Polygons,2,Named Waterbody,5,554,Ellen Doyle Brook,836,Ellen Doyle Brook Pond No 2,0, ,0, ,0, ,0.25242099,10995.4137573242,447.474375635952
8556,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2806,Sumner Brook Pond,0, ,0, ,0, ,0.07950949,3463.43902587891,229.72480580926
8557,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1224,Hidden Pond,0, ,0, ,0, ,0.20600199,8973.43988037109,425.319272515442
8558,Water,Water,1,Inland Polygons,2,Named Waterbody,5,554,Ellen Doyle Brook,1111,Gunsight Pond,0, ,0, ,0, ,0.73370999,31960.3909912109,779.224549018729
8559,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1075,Meetinghouse Brook,0, ,0, ,0, ,0, ,0.70209097,30583.0161132813,740.524541263056
8560,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,114,Barbers Pond,0, ,0, ,0, ,6.51593017,283834.080749512,2416.47057582113
8561,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,0, ,0, ,0, ,0, ,0.514651,22418.1831054688,691.956874343247
8562,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2530,Sawtooth Pond,0, ,0, ,0, ,1.73336994,75505.4862670898,1133.78566945153
8563,Water,Water,1,Inland Polygons,2,Named Waterbody,5,532,East Round Hill Brook,0, ,0, ,0, ,0, ,0.30412501,13247.7067871094,452.315241737553
8564,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3208,Crandall Property Dam,0, ,0, ,0, ,1.16814994,50884.6187133789,1010.28352046275
8565,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1783,Trading Cove Brook,0, ,0, ,0, ,0, ,0.287997,12545.1204223633,500.345623623543
8566,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,3423,Weeks Pond,0, ,0, ,0, ,3.03214001,132080.129089355,2307.47159716921
8567,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1104,Miller Brook,0, ,0, ,0, ,0, ,0.213777,9312.10827636719,425.992175441161
8568,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2539,Schildgen Pond,0, ,0, ,0, ,2.07473993,90375.5894165039,1697.52410166379
8569,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,1208,Helmer Pond,0, ,0, ,0, ,0.407631,17756.4304199219,558.696386242615
8570,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2206,Pendleton Hill Pond,0, ,0, ,0, ,0.48771199,21244.6963500977,639.261035492767
8571,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,444,Cassidys Pond,0, ,0, ,0, ,0.57813102,25183.3168945313,589.366412424146
8572,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,0, ,0, ,0, ,0, ,0.14399999,6272.65045166016,309.368613374649
8573,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,228,Bishops Pond,0, ,0, ,0, ,11.77499961,512918.642456055,3434.63158550945
8574,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1127,Moodus River,0, ,0, ,0, ,0, ,1.12793004,49132.7416381836,1655.54188832731
8575,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2993,Union Ice Company Pond,0, ,0, ,0, ,1.19938004,52244.6692504883,1142.97851778666
8576,Water,Water,1,Inland Polygons,2,Named Waterbody,5,128,Big Brook,0, ,0, ,0, ,0, ,0.23661699,10307.0423583984,458.764830023926
8577,Water,Water,1,Inland Polygons,2,Named Waterbody,3,1127,Moodus River,3204,Brownell Dam No 1,0, ,0, ,0, ,2.23140001,97199.696105957,2414.43764030858
8578,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1011,Long Meadow Brook,0, ,0, ,0, ,0, ,0.0171721,748.022644042969,122.548927892559
8579,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3205,Fish & Game Dam No 1,0, ,0, ,0, ,2.41895008,105369.535827637,1525.27256422045
8580,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1666,Stiles Brook,42,Anna Stiles Pond,0, ,0, ,0, ,0.52555102,22892.9955444336,609.066140912832
8581,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,0, ,0, ,0, ,0, ,0.66515797,28974.2830200195,756.13929442464
8582,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,228,Bishops Pond,0, ,0, ,0, ,8.08843994,352332.51574707,3051.26355954082
8583,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1011,Long Meadow Brook,0, ,0, ,0, ,0, ,0.11109499,4839.31628417969,314.834736178217
8584,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,0, ,0, ,0, ,0, ,1.48491001,64682.4778442383,1387.72359936952
8585,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1322,Pigeon Brook,138,Baummer Pond,0, ,0, ,0, ,2.69862008,117551.885131836,1519.03423645012
8586,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1104,Miller Brook,0, ,0, ,0, ,0, ,0.641523,27944.7523193359,782.268254601094
8587,Water,Water,1,Inland Polygons,2,Named Waterbody,5,688,Great Plain Brook,0, ,0, ,0, ,0, ,0.117062,5099.22778320313,324.404174844308
8588,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1012,Long Meadow Pond Brook,1676,Long Meadow Pond,0, ,0, ,0, ,42.06349945,1832286.43530273,9915.86796830398
8589,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1399,Quaker Brook,1825,Merritts Pond,0, ,0, ,0, ,0.90148401,39268.541809082,837.364999495707
8590,Water,Water,1,Inland Polygons,2,Named Waterbody,5,128,Big Brook,0, ,0, ,0, ,0, ,0.0912664,3975.56652832031,279.037817570733
8591,Water,Water,1,Inland Polygons,2,Named Waterbody,5,1666,Stiles Brook,0, ,0, ,0, ,0, ,0.21523199,9375.53472900391,424.80840431526
8592,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3162,Hermansen Dam,0, ,0, ,0, ,0.175209,7632.11798095703,361.259240201602
8593,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2379,Reilly Pond,0, ,0, ,0, ,0.46479699,20246.602355957,532.137369721646
8594,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,3172,Kleeman Dam,0, ,0, ,0, ,1.58351004,68977.7877197266,1247.80770882932
8595,Water,Water,1,Inland Polygons,2,Named Waterbody,6,0, ,2181,Passaro Pond,0, ,0, ,0, ,0.110941,4832.64086914063,315.453352609993
8596,Water,Water,1,Inland Polygons,2,Named Waterbody,3,783,Hewitt Brook,0, ,0, ,0, ,0, ,0.132134,5755.7421875,284.449867624216
8597,Water,Water,1,Inland Polygons,2,Named Waterbody,4,1104,Miller Brook,2588,Shaws Pond,0, ,0, ,0, ,1.21001994,52708.3673095703,949.795661317483
8598,Water,Water,1,Inland Polygons,2,Named Waterbody,5,808,Honeypot Brook,1279,Honeypot Brook Pond,0, ,0, ,0, ,1.28211998,55849.3366088867,1360.60870215094
8599,Water,Water,1,Inland Polygons,2,Named Waterbody,5,0, ,1227,High Hill Pond,0, ,0, ,0, ,10.05780029,438118.978393555,3795.03324825964
