OBJECTID,ESMTROW_NM,ESMTROW_TP,ESMTROW_FTR,AUTH_USE,RGT_HOLDER,GRANTOR,ACCESS_ESMTROW,CASEFILE,BLM_ORG_CD,CASETP,LOCAL_ID,COORD_SRC,ACCURACY_FT,EXCL_TP,GIS_ACRES,GLOBALID,CASE_NR,SHAPE_Length,SHAPE_Area
9921,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,CADNSDI,0.0,,80.7314656,{25347C56-5489-40CB-B90C-E9F61858BE00},,0.0244127790702951,3.58494575202224e-05
9922,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,79.16863672,{BDA1CDDD-61E7-4D9A-BD13-4C5FAF2655DD},,0.0241519146752177,3.50019132266578e-05
9923,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,168.67520249,{6ACB2305-E734-4EDC-BBF6-BDC551D4D630},,0.0357419233936632,7.485866169455e-05
9924,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056842PT,ORM00,210003,RWA-M-2000D,CADNSDI,0.0,,672.55519086,{F298F196-10BE-47B0-B898-006DA1C740AD},,0.0698555036183306,0.0002989988224691
9925,B BAR K CASCADE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   064026FD,ORM00,281230,RWA-M-1310,CADNSDI,0.0,,507.67711922,{95CAAB1C-FA87-4D32-B6D7-D6387B618870},,0.0678172435487463,0.0002246068324143
9926,B BAR K CASCADE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   064026FD,ORM00,281230,RWA-M-1310,CADNSDI,0.0,,40.65859261,{B318A0EB-EC39-42E4-BE8C-5934A99D11D1},,0.0171559773901317,1.79889783645002e-05
9927,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,321.52564502,{094B39A5-57AA-49A4-9F30-897EDE8606B7},,0.0536129396703143,0.0001429074629463
9928,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,59.74687793,{AC76D6E0-4DAE-4A93-930A-AA882BBD122A},,0.0268863634040226,2.65534728572554e-05
9929,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061095FD,ORM00,281230,RWA-M-1166A,CADNSDI,0.0,,532.5757933,{17261F75-1A56-4B4D-861E-ECBD287F2FC4},,0.093331441550613,0.0002353104535364
9930,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,642.9452702,{245C2888-3E94-49E2-8E1B-098386CF959F},,0.0683591215071044,0.0002857692240999
9931,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,640.94116003,{699DADCD-3967-4DC0-B30F-13A7F563ED6E},,0.0683811170442338,0.0002850109692348
9932,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,245.26621597,{787EFEEC-820C-4954-ACCE-E57BF0A01B48},,0.0417929462517568,0.000109009117592
9933,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061096FD,ORM00,281230,RWA-M-2000EA,CADNSDI,0.0,,202.20120192,{7DD72BDD-4168-4DFE-90F3-AF880E7DEAD6},,0.0517804527419038,8.97609297733599e-05
9934,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,SOURCEL,-1.0,,10.6347299,{598F674E-2099-4031-8ABD-673B4C7C03B9},,0.0098462255772703,4.70334740906779e-06
9935,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061096FD,ORM00,281230,RWA-M-2000EA,CADNSDI,0.0,,80.65246815,{3639E6A1-37A0-4656-9EAD-D8DF9A374D82},,0.0243508216231277,3.57914634344808e-05
9936,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,55.73596304,{BD76E6BC-8A1B-43B7-956B-03F189668AD4},,0.0271296008145108,2.46787246485841e-05
9937,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,862.93713932,{5DEBB385-968B-4B91-A16F-9FC6E4B517DC},,0.144855257906462,0.0003833823002426
9938,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056843PT,ORM00,210003,RWA-M-2000E,CADNSDI,0.0,,202.2335057,{C6561DD0-1307-41CD-A9C2-F345B11DED92},,0.0488927389097526,8.97605167834638e-05
9939,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,40.70255153,{BD30FDCE-BF4C-45A3-B06D-7CA9E979D0C5},,0.0172310614150279,1.80882655964213e-05
9940,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,80.44291822,{9F24A7B4-83C5-4C81-B0D2-ECEC40425308},,0.0243269809599856,3.56320403195505e-05
9941,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056841PT,ORM00,210003,RWA-M-2000C,CADNSDI,0.0,,618.47751823,{A13C75FF-4E2C-4008-BA7A-B5A664B85390},,0.0673540772232567,0.0002750021097281
9942,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,565.4774142,{F4E42876-0800-4960-BA71-569C35A6FD7B},,0.0957558812010677,0.0002510949967588
9943,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,40.54010956,{507198F4-B5D2-4626-B55D-58D945E5F279},,0.0171712050900111,1.80160151310456e-05
9944,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061096FD,ORM00,281230,RWA-M-2000EA,CADNSDI,0.0,,245.26621597,{42B6AF92-C71D-4C97-AB5C-707FC2BAE55E},,0.0417929462517568,0.000109009117592
9945,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,381.81145476,{BC9B795B-D767-4412-819B-2662497128E6},,0.0770082742526694,0.0001698155346823
9946,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,594.64049979,{B212A407-0A9B-4658-BDA4-3D72171B7F1F},,0.0750762948158244,0.0002642394422519
9947,WASSER & WINTERS RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056801FD,ORL00,281210,RWA-M-690BA,CADNSDI,0.0,,159.89868022,{D998F46A-12FF-4E47-B215-DA67DC6EBB83},,0.0339740724318633,7.06184322903198e-05
9948,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,645.72603383,{0AC91497-80F5-470A-8F0E-F470DA44B244},,0.0684886093893672,0.0002872480254362
9949,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,162.33770315,{3FD2C7DA-7124-48D3-AAB8-D33B866342A2},,0.0390073559445523,7.21369244078165e-05
9950,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,76.75753818,{96C03CDB-5075-47BC-9DB0-DFA3C84C1ACA},,0.0238222167089138,3.4117559735927e-05
9951,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,39.63036209,{31B0A4CF-9151-49B5-8299-756AEA538999},,0.0170010435971298,1.76624148847273e-05
9952,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,119.81826268,{AA6B6D5B-F4F1-42DA-B72F-47B784A67E9D},,0.0367904807324347,5.34107186400742e-05
9953,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,79.62474071,{4150560B-82F9-416A-A84A-3AE9C31DA990},,0.0242321415556457,3.53020481951416e-05
9954,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061096FD,ORM00,281230,RWA-M-2000EA,CADNSDI,0.0,,240.03343896,{3062EB76-CEFB-4B92-9AF8-56C869F8BD4C},,0.0682879338084784,0.0001066705560443
9955,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   067796PT,ORM00,210003,RWA-M-887,CADNSDI,0.0,,160.44246043,{B317D78C-5AC5-4F55-BB44-675C5DE5C190},,0.0440800967331578,7.14475286823506e-05
9956,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,80.83876346,{FBC93167-AB79-4BFA-BA6C-863B24050D0B},,0.0243862295951887,3.56485523679536e-05
9957,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,78.8294841,{1E14D63E-195B-4550-8A38-678B40A63191},,0.0265370703827489,3.49771935253111e-05
9958,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,94.78755299,{330979D0-CEBB-4BC9-BB56-312FA05E1D5D},,0.0262112999005762,4.21824893513636e-05
9959,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056841PT,ORM00,210003,RWA-M-2000C,CADNSDI,0.0,,161.42025776,{B4CEBF20-6D57-44EE-BB91-C24716FC31DB},,0.0342942779217263,7.18412103591398e-05
9960,KEISER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVN,ADMIN,OROR   058507PT,ORM00,281001,RWA-M-1310A,CADNSDI,0.0,,764.96971953,{943770F2-C52D-422D-9BDF-AF590F508349},,0.141560069387329,0.0003387199826995
9961,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,41.28096285,{72756D61-5C79-49C0-9211-7DB7DB44B0A1},,0.0173408207475476,1.83728787161375e-05
9962,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,372.97520356,{8038E0CC-3664-4B14-899E-AF2063E00051},,0.06928749403208,0.000165812950495
9963,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,735.22310422,{B2BAFF39-DDAD-49D4-8C75-C40D2D58CB56},,0.115508004919985,0.0003266044936572
9964,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056844PT,ORM00,210003,RWA-M-2000F,CADNSDI,0.0,,40.39116811,{9236352B-523C-47BF-857E-33D3097A50FD},,0.0171257292769396,1.7937089412113e-05
9965,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,330.90894412,{9AD30147-06FD-4D1F-A32F-C90D24F94CEE},,0.056653501650987,0.0001463486520815
9966,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,488.3354507,{762000EC-20EE-48C0-B8BF-63389DB72929},,0.0689087102812555,0.0002178043397762
9967,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,640.94116003,{79F2CCB0-E941-4C22-A396-CAE8D1BC6A42},,0.0683811170442338,0.0002850109692348
9968,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,1989.7552404,{97AB63B4-B09F-43DB-AA3F-D91FA6E3977F},,0.230918193261452,0.0008838421015485
9969,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,75.57241892,{04987613-7FA8-4F2E-9C16-D1800D89EDED},,0.0235185022350925,3.35551485117295e-05
9970,MEDFORD CORPORATION RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   067796FD,ORM00,281230,RWA-M-887,CADNSDI,0.0,,323.76096978,{B792C00E-024B-4401-96E5-BECEF3382F98},,0.0537692647749038,0.0001439197450388
9971,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,39.9075421,{0E02DD3E-5002-4E38-A3C2-7B34030C1F31},,0.0170567545265241,1.77525677547951e-05
9972,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,41.90857704,{2D4D13A9-9F32-41F9-BFBA-2B7343BD946A},,0.0175104959746137,1.86638073567737e-05
9973,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,630.22503951,{4F8640E9-C95F-415E-8ECD-B9CD94E5D460},,0.0702487406523674,0.0002805000911695
9974,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,580.14325789,{2C57A3D2-24AF-4805-AA21-72A538A91F9F},,0.100944192703254,0.0002584061789276
9975,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,80.45520171,{403D31D3-1B6D-482C-8A95-4B04B41EDD61},,0.0243446867418832,3.56630049932188e-05
9976,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,1469.33215689,{E03DA438-4B11-4BA1-9DFC-9A7F0AFC4208},,0.137587128390403,0.0006501555051499
9977,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,243.60639256,{3B28BDCA-CF92-4C3A-9C6E-8E1483007DFF},,0.0613175849625122,0.0001075674158033
9978,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,645.72600787,{BBE9145C-4A7D-4A99-905A-F4C5F11ED419},,0.0684886093893672,0.0002872480254362
9979,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056843PT,ORM00,210003,RWA-M-2000E,CADNSDI,0.0,,666.27782378,{036B8154-63F7-4F74-90E9-B3696C13BD81},,0.0696202705887396,0.0002962076813188
9980,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,643.38426826,{ECD7E003-2E38-4889-BD61-3C5352081E9E},,0.0684449347461091,0.0002845165112181
9981,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,1029.84855958,{933D9D4C-9573-43B1-8D9A-C39F27992430},,0.146245273053448,0.0004587409226
9982,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,1307.85813605,{8C29B345-40A9-4E9A-91BB-EF5BEB3179F5},,0.133533391120496,0.0005820156671579
9983,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,198.92867286,{627414E1-B4A1-4A95-99E1-DD0D6BC5787C},,0.0435664312380838,8.82390892686106e-05
9984,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,639.79667889,{9A48DEF6-AEFA-4087-B3D9-6313D06734DD},,0.0682969274550741,0.0002845674091888
9985,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,626.11510401,{EE813DD5-BEE4-4250-B89A-4A5DAE7190B2},,0.06731212488941,0.0002786610053047
9986,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,118.88237723,{531CA0F4-1BAA-44F0-88D3-41E470C77707},,0.0339177739180503,5.27866248639552e-05
9987,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061095FD,ORM00,281230,RWA-M-1166A,CADNSDI,0.0,,529.42870891,{7471C5F6-9356-4242-8A59-C034F9063D41},,0.0760512997867647,0.0002341215565052
9988,MERIWETHER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   057639FD,ORM00,281230,RWA-M-2000DA,CADNSDI,0.0,,776.98875829,{62364FFC-E90A-4BFB-8137-88FF580CD0CD},,0.0834756951132115,0.0003433373299405
9989,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,82.36777927,{E3ED4F1C-F097-4513-8D35-ACA680FE319A},,0.0271072671516835,3.65370770482751e-05
9990,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,381.81145476,{05157C75-894D-47CB-84FE-88BFBDD882DF},,0.0770082742526694,0.0001698155346823
9991,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056842PT,ORM00,210003,RWA-M-2000D,CADNSDI,0.0,,778.97256001,{ED1FCCB7-B045-4669-B12C-FD893F17784C},,0.0910758385557264,0.000346059685206
9992,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,402.30036878,{991C5E38-EA7D-4E20-A371-E0A0F556AE48},,0.0729511339844541,0.000177782508756
9993,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,80.70097044,{02AA6FFA-16D6-41F0-8CEB-342941205304},,0.0243751750730167,3.56908756179015e-05
9994,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,200.72010987,{DDDC9268-6D35-43F6-B870-2FACC343ABFB},,0.0486542886512037,8.87850010545473e-05
9995,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,444.25859395,{671D76F0-9924-4DAF-9B2C-62E553514C26},,0.068451864020608,0.000197139476063
9996,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,685.11697095,{0397FF53-260C-4649-94F0-BE04DB5E2D4A},,0.0757648472788017,0.0003042255242313
9997,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061096FD,ORM00,281230,RWA-M-2000EA,CADNSDI,0.0,,626.259083,{4C9232A3-139A-47B6-9607-EAF5B73C7742},,0.067745497300315,0.0002780868536808
9998,SILVER BUTTE TIMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056841FD,ORM00,281210,RWA-M-2000C,CADNSDI,0.0,,666.19931022,{2CE1DB0A-740F-4B2E-BB70-BC0942C23B39},,0.0700856427570733,0.0002963778399044
9999,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,SOURCEL,-1.0,,134.20478497,{A12B0A76-8274-4501-9DCB-387763F9AD1C},,0.0381755366419424,5.92299620097573e-05
10000,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   056842PT,ORM00,210003,RWA-M-2000D,CADNSDI,0.0,,634.02188619,{B020F296-CA75-443E-97D5-CE8D42BEE791},,0.0681461932199903,0.0002821915339475
10001,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,339.2166263,{5C2D08C1-57F0-4E8A-A8F1-0C0CC915D133},,0.0622636739329989,0.0001508127429902
10002,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061095FD,ORM00,281230,RWA-M-1166A,CADNSDI,0.0,,401.26359554,{2DA3CDB4-5740-4CBD-B5A6-ECDD73824115},,0.0610236187745509,0.0001771909816805
10003,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,502.21252468,{E72F5AFF-1BDF-46D8-AE9B-9DE6D0D2C57A},,0.0851114539405835,0.0002236041656377
10004,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,297.61369179,{943F623F-7754-41CF-ABAA-068F82F245CA},,0.0471143749502936,0.0001320017812679
10005,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,121.02309469,{3D4EE589-02BE-4C2E-BCE6-030280442D50},,0.0366372411649004,5.36626680728809e-05
10006,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,BL,PVI,ADMIN,OROR   048747PT,ORM00,210003,RWA-M-660,CADNSDI,0.0,,163.42761004,{7B076D31-12F2-4401-8BC5-5A07A6F0A662},,0.0346444585779344,7.27426388456854e-05
10007,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,1300.73294118,{FFC49FA5-F5DA-44D5-8B6D-A3DAAC980E2B},,0.143736358271273,0.0005767157250372
10008,INDIAN HILL RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056843FD,ORM00,281230,RWA-M-2000E,CADNSDI,0.0,,80.40412012,{0792461D-AB8A-4D0D-8478-48CF55918B34},,0.0243497668011939,3.55880369910524e-05
10009,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,1107.11754473,{0E0E5D29-13E8-47BD-BDB8-2907317A3E17},,0.163189760487215,0.0004931674280438
10010,COAST RANGE RESOURCES RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056842FD,ORM00,281230,RWA-M-2000D,CADNSDI,0.0,,40.07164019,{64373C77-0655-463A-9ADD-AF9C7FC8803B},,0.0170761496757787,1.78106909138274e-05
10011,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,619.21361727,{EB9FA2DC-DB90-4247-8F3F-A32EC2620030},,0.0671298050109656,0.0002753438297162
10012,SUPERIOR LUMBER RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   056844FD,ORM00,281230,RWA-M-2000F,CADNSDI,0.0,,630.01948837,{A59EEBE5-8FAB-4581-BFEB-97CC5BE2951D},,0.0679287600892303,0.0002794300236157
10013,TRISTAR RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   048747FD,ORM00,281230,RWA-M-660,CADNSDI,0.0,,160.60824142,{62F63A74-E5AE-467C-A4E9-0D0E1331F61A},,0.0341222530095336,7.1224959409268e-05
10014,PERPETUA FOREST RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   061095FD,ORM00,281230,RWA-M-1166A,CADNSDI,0.0,,1585.51108951,{87697D55-6E0D-4070-8037-4D4420066593},,0.175024495167829,0.0007003393689973
10015,B BAR K CASCADE RCPL ROW,RROW,PARCEL,Forest Products Management and Removal,PVI,BL,,OROR   064026FD,ORM00,281230,RWA-M-1310,CADNSDI,0.0,,1997.57435451,{144E55B9-E094-4B69-88EB-D2FE5A27D078},,0.248027147302071,0.0008834073352167
