OBJECTID,DONUT,WETLANDS,ATTRIBUTE,DECODE,HGM_CODE,NAME,WETLAND_NAME,WETLAND_REPORT,CATEGORY,SOURCE,P_AREA,SHAPE_Length,SHAPE_Area
452,,,PSSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3034.9817238,629.124456180256,3034.99094376779
453,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1968.75648994,670.794133595351,1968.75141745201
454,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6059.03342846,440.781418257107,6059.05115818197
455,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6655.19238548,589.701948255719,6655.20020990761
456,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,12461.18989464,859.283049303276,12461.1969715963
457,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,34088.73668936,1629.27146597741,34088.704005799
458,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,41911.06292458,877.42226164505,41911.0613813347
459,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,30623.40220889,1843.05261768723,30623.3873585665
460,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,10500.36525803,715.998583122441,10500.3676380396
461,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,892.89500262,183.650390154228,892.892771145323
462,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,3853.34168973,364.439644244711,3853.34401516242
463,,,PFOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2916.12446049,990.143629328774,2916.11265637232
464,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,31601.56914016,5391.66119157118,31601.5649195165
465,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,596.26945696,118.322695001549,596.265990347038
466,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,738.43614207,137.000099242885,738.439978602432
467,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,614.96715289,113.006663998875,614.965992563733
468,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,689.42826043,120.659087875895,689.428348681921
469,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,2554.38487919,241.144805137741,2554.37633546996
470,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1757.75040932,340.459139666105,1757.76330393718
471,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,700.72626409,183.638355830673,700.724400072229
472,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,5162.18690149,302.126373099949,5162.17988018886
473,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R2A,,,,,,17246.45259702,1518.44840762252,17246.4288956897
474,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3675.38567064,672.206419390864,3675.37997384096
475,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,1467.18654809,604.386247596937,1467.19072187756
476,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4460.51075625,531.043883842883,4460.50298232328
477,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2048.47104247,316.908168333156,2048.48315189161
478,,,PSS/FOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1591.66719498,307.667565585095,1591.67628654102
479,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,1825.76012535,623.463328198827,1825.76483785435
480,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,809.80178632,281.340600856351,809.800725962272
481,,,PSS/FOAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2031.23436563,687.435870070202,2031.24135646165
482,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2A,,,,,,1173.82974122,151.60764112717,1173.83029152516
483,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2370.74429356,202.624440348759,2370.74931656683
484,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,632.19836772,99.6398105280254,632.196317045547
485,,,PSS/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,25712.35622279,937.005197013163,25712.3661539344
486,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,603.9535099,87.5218386388943,603.953059560515
487,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1003.67020149,116.797754563852,1003.66985309421
488,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,623.12486181,130.428404314043,623.126384992275
489,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,873.07025198,119.173956709173,873.069494147131
490,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3008.72573377,958.626246172244,3008.75132457283
491,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3217.01522812,454.180984604202,3217.02474115668
492,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,841.37096083,112.822035542392,841.374115096531
493,,,L2UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,12660.38891501,1264.56949979535,12660.3813117425
494,,,L2ABH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,7524.66578075,368.821331670309,7524.67307858987
495,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,880.60136844,142.407783921542,880.608867941448
496,,,L2USC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,2339.72460223,448.272370428743,2339.70741436997
497,,,L2USC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1995.8403599,493.884586525715,1995.84224484315
498,,,L2USC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,853.40807168,187.433983638051,853.414024184798
499,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1141.90538617,198.334294697491,1141.90752701957
500,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,4753.0793497,328.252560035515,4753.07414815518
501,,,R4SBC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,937.71425369,317.42151869687,937.713825753532
502,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,785.62732858,103.369196359034,785.629188106165
503,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,597.63054602,92.5617869589575,597.630036569682
504,,,PEM/FOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,1063.95209481,119.891669250402,1063.95367944848
505,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,1197.62689073,142.803709914991,1197.63238788149
506,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,599.66608911,110.135474853728,599.663637820768
507,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3145.150262,648.188654503696,3145.14520224189
508,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,727.47648352,108.655972937342,727.477530772705
509,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,660.51843755,108.890439318254,660.519686724723
510,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,617.87200997,94.4139116215352,617.871227296366
511,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,699.58394129,122.278754084991,699.581610958673
512,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,973.53286641,335.487911223553,973.53294039146
513,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,1576.33402418,151.886460721801,1576.33624194001
514,,,PFO/EMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,6573.7358251,1217.91726005402,6573.71551317206
515,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,836.48818397,126.391081063267,836.487082854632
516,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,956.78044274,115.304743724584,956.78171858363
517,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3515.4770545,497.938954929028,3515.46922412075
518,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3434.01584722,485.183682206341,3434.00665295158
519,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,26309.36333059,3700.51986136827,26309.3534301388
520,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2B,,,,,,5604.53420436,385.514424438863,5604.52082617129
521,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,277.23049528,62.1548560629065,277.232767850443
522,,,PFO/SSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,24930.76864279,3145.37087332882,24930.8043004096
523,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,5344.52277123,798.768034216411,5344.50758024125
524,,,PSSA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2907.94929015,491.353726148365,2907.94646816152
525,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,686.8416293,173.172109884261,686.842384176503
526,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,12713.97484537,738.159249382352,12713.9769268199
527,,,PEM/SSAx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,1832.78103366,371.329463361899,1832.78075289258
528,,,PUBFx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1041.93770844,264.771119757251,1041.93366128209
529,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,6947.67493687,1284.37048764587,6947.7262801775
530,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,2261.82846484,184.408801272915,2261.82996401626
531,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,5468.71642178,400.085550751566,5468.71100783863
532,,,PEM/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,673.32925814,95.1816032605013,673.331576666932
533,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,619.64036366,92.053156917751,619.638454198561
534,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,1878.10090816,374.259001022841,1878.10891508261
535,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,613.43237166,93.951253490749,613.431225652461
536,,,L2USCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,826.00916469,162.192431707937,826.005424589208
537,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,671.15380929,118.950864952935,671.15156253163
538,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,4692.95080838,971.593180983364,4692.95125044572
539,,,R3UBH,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,614.01319441,112.705034485027,614.007855102723
540,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,624.52018106,113.261029629306,624.521970881121
541,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,893.73193083,151.796907168876,893.728697981796
542,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1607.45467237,150.404206178063,1607.45711684329
543,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1268.89013801,149.410321810802,1268.89367212026
544,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5596.08135032,476.582624159844,5596.07427433002
545,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3922.51620887,314.238107280184,3922.51839984082
546,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,2424.41632958,198.512480052221,2424.42148949443
547,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,966.0984315,246.447233108959,966.101320396366
548,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,707.09875641,101.407263380424,707.098300539275
549,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,3084.67804616,438.393692626732,3084.67232612803
550,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2693.84506421,386.680505551765,2693.83991042742
551,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,76473.62235931,2734.34243958626,76473.6035817696
552,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,37692.85600324,3138.06341204324,37692.7500656758
553,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,9113.03076328,906.017317925673,9113.03350607207
554,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,15869.73498973,2298.98886743919,15869.7615277438
555,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,932.75887542,129.886455761141,932.759485380441
556,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2D,,,,,,1449.3656416,149.121281450953,1449.36510683914
557,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,747.44669078,108.773219458438,747.446021777813
558,,,PEMHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,2547.72984295,190.543906232947,2547.72552529747
559,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,5983.83955469,313.047104342631,5983.84842092096
560,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,3612.08516795,309.913291397396,3612.08942204797
561,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,855.27141159,214.587453431907,855.273090503909
562,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4080.24457065,519.362849454929,4080.24649995728
563,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6040.50073501,476.082709171525,6040.49697260098
564,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,10335.98440568,633.378212723603,10335.9847194491
565,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4342.20410257,470.410905175144,4342.20056967399
566,,,PUBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,1627.28882577,162.793824068492,1627.28399611813
567,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,6733.88687804,637.156902460793,6733.86189523391
568,,,R3UBHx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R1A,,,,,,2108.27073519,307.081330999068,2108.27037007989
569,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1160.29512462,353.916447970601,1160.29192827888
570,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1862.91983184,155.720413566009,1862.92171367005
571,,,PFO/SSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,10889.81626537,1479.93372266663,10889.8325034137
572,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,33992.37124149,765.598451692731,33992.374514741
573,,,PSS/EMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,24461.08972979,1041.79626964886,24461.1081866949
574,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,593.64831309,89.3374110264876,593.648089098614
575,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,697.93265528,138.077980648005,697.937058782995
576,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,697.46486831,115.423259175871,697.460149566211
577,,,PFOCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,2943.9656857,539.415781265682,2943.96232178466
578,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,4309.35360928,1023.98360402614,4309.3528306516
579,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,619.35549169,95.8815221895715,619.352641600021
580,,,PEM/SSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,611.35179764,110.25591983947,611.356291524192
581,,,E2EMN,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,E2A,,,,,,87048.55011822,2117.77942955683,87048.5462655148
582,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,10693.55678238,491.82948811086,10693.5534586304
583,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1986.55302122,175.791556939425,1986.54962792841
584,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,943.58981376,116.694674203043,943.58359559137
585,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,F2B,,,,,,714.35993469,115.649373819627,714.356513184711
586,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,3640.24598967,252.464648051848,3640.24234874884
587,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,R3A,,,,,,11704.85758771,1704.99921036673,11704.8463649762
588,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,10872.53267079,417.109923719826,10872.5243618591
589,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2867.29481045,229.191964364408,2867.29492318093
590,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,10752.33972047,496.375398172515,10752.3413368344
591,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,928.66598145,178.788766767678,928.668488917659
592,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,729.53164064,104.677557878529,729.526579961996
593,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1926.01803997,237.533808988947,1926.01949375875
594,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,641.18413903,113.934670324704,641.188748147876
595,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,625.21864348,96.056649292626,625.219160093895
596,,,PEMB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1205.24187071,173.619981234049,1205.24226738941
597,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,6673.68434893,321.929682076337,6673.68196583498
598,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,5498.08547228,380.21409115312,5498.09589840864
599,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,764.77863762,108.866245009937,764.781594875991
600,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,713.07835551,103.007967358076,713.079632289123
601,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,728.81826411,111.234621147342,728.815475354533
602,,,PSS/EMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,1113.88316567,155.698249060845,1113.88047406862
603,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3708.15432388,435.246642258501,3708.15360285876
604,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1229.10320185,294.689447806378,1229.10538532454
605,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,38485.8067153,811.139203051428,38485.8069781273
606,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,26806.03036971,725.273115644583,26806.0363225428
607,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2526.37486083,206.637662889675,2526.36797165459
608,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3438.74761965,219.193271959394,3438.74829279563
609,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,591.21379055,111.993336628997,591.211686255153
610,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,681.13858724,126.625754990932,681.139197082557
611,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,613.99367724,97.3278376531388,613.990484544884
612,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,23887.6383264,672.127365214917,23887.6564048691
613,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,18929.28468156,630.709673584026,18929.2788752549
614,,,PEM/SSCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,607.93791198,96.9883150092164,607.938974288949
615,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,52697.05612637,998.758467356148,52697.0609904088
616,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,625.93948024,98.1679557524566,625.939693369135
617,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3029.95996376,259.399179291921,3029.96107768919
618,,,PEMCx,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3398.99783413,672.486820609213,3399.01140259416
619,,,PEMC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,1650.24374019,168.619225146036,1650.24634861263
620,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,694.48256779,109.433643726261,694.478905533535
621,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1068.11983027,126.823688666901,1068.12007743985
622,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,23946.93047603,857.004487893631,23946.9353451928
623,,,PSSB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,1161.44747225,129.933555977064,1161.44960305124
624,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,4743.44717682,294.611570499757,4743.43286455506
625,,,PEM/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,761.84054684,121.278066292538,761.842113446459
626,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,704.53053696,134.884321824222,704.52275846814
627,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,1839.25083204,205.958713468979,1839.25073694383
628,,,PFOA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2C,,,,,,725.07935638,100.778016611119,725.079447759031
629,,,PSSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,592.48884773,94.1362814875652,592.492345771242
630,,,PFOB,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,S2A,,,,,,12983.45713572,513.040323871061,12983.4700593052
631,,,PFOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,2532.72793984,200.656915454814,2532.72826000103
632,,,PSS/FOC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,14571.99700107,822.024039376291,14572.0104233364
633,,,PEM/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3254.85750925,224.495091408854,3254.86049966109
634,,,PFO/SSC,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2B,,,,,,4866.67599101,292.834145263099,4866.67615450687
635,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,3936.69134556,270.204969746136,3936.68058613387
636,,,PEMA,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,D2A,,,,,,609.66861253,97.4819030153323,609.670017564979
637,,,PSSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,7111.30208664,375.160746868554,7111.29987979748
638,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,66048.88864223,1580.69786280674,66048.9051284922
639,,,PFO/SSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,37490.718723,1271.15838940427,37490.7351440277
640,,,PSSCh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,127742.48210518,2402.68150702025,127742.467325842
641,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,15824.48452881,604.685046721385,15824.4853436672
642,,,PEM/SSFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,99685.08784502,1807.20405439454,99685.0823018409
643,,,PEMFh,http://wetlandsfws.er.usgs.gov/NWI/webatx/atx.html,L2A,,,,,,46483.03884009,1308.8841224352,46483.0171635516
