ObjectId,ID,CASENUMBER,CASETYPEID,CASETYPE,STREETADDRESS,ZIP,CITY,STATE,STATUS,DATEOPENED
600,95252,14ABC1248,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2014/12/15 18:41:03+00
601,95455,16ABC1082,1000,ABC Case,649 S 38TH ST,40211-0000,LOUISVILLE,KY,Closed,2016/05/31 14:18:36+00
602,95456,15ABC1019,1000,ABC Case,8501 ALS WAY,40214-0000,LOUISVILLE,KY,Closed,2015/01/21 15:35:49+00
603,95457,14ABC1209,1000,ABC Case,4060 CYPRESS COVE DR,40218-0000,LOUISVILLE,KY,Closed,2014/10/20 20:54:16+00
604,95458,14ABC1231,1000,ABC Case,3711 COLLINS LN,40245-0000,LOUISVILLE,KY,Closed,2014/11/24 18:09:31+00
605,95459,14ABC1043,1000,ABC Case,3661 NICHOLS MEADOW CIR,40215-0000,LOUISVILLE,KY,Closed,2014/02/19 20:57:27+00
606,95460,14ABC1191,1000,ABC Case,601 E BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/09/22 14:45:13+00
607,95461,14ABC1001,1000,ABC Case,6302 APEX DR,40219-0000,LOUISVILLE,KY,Closed,2014/01/02 17:17:15+00
608,95462,14ABC1016,1000,ABC Case,4950 TERRY RD,40216-0000,LOUISVILLE,KY,Closed,2014/01/16 20:46:26+00
609,95463,14ABC1077,1000,ABC Case,3801 W MARKET ST,40212-0000,LOUISVILLE,KY,Closed,2014/04/11 17:10:56+00
610,95464,14ABC1026,1000,ABC Case,825 S 6TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/01/31 19:22:58+00
611,95465,14ABC1094,1000,ABC Case,115 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/08 14:16:27+00
612,95466,14ABC1069,1000,ABC Case,14009 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/03/27 15:30:56+00
613,95467,13ABC1126,1000,ABC Case,4300 FEGENBUSH LN,40228-0000,LOUISVILLE,KY,Closed,2013/12/06 20:14:46+00
614,95468,14ABC1082,1000,ABC Case, BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/04/17 11:36:25+00
615,95469,14ABC1070,1000,ABC Case,13401 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/03/27 16:01:17+00
616,95470,14ABC1208,1000,ABC Case,4014 DUTCHMANS LN,40207-0000,ST MATTHEWS,KY,Closed,2014/10/20 19:20:35+00
617,95471,14ABC1100,1000,ABC Case,118 DOUGLAS PARK,40214-0000,LOUISVILLE,KY,Closed,2014/05/10 06:37:58+00
618,95472,15ABC1251,1000,ABC Case,1565 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2015/12/15 17:25:48+00
619,95473,14ABC1003,1000,ABC Case,446 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/01/06 21:21:18+00
620,95474,14ABC1018,1000,ABC Case,1127 LOGAN ST,40204-0000,LOUISVILLE,KY,Closed,2014/01/26 05:13:08+00
621,95475,13ABC1110,1000,ABC Case,5401 INDIAN OAKS CIR,40213-0000,LOUISVILLE,KY,Closed,2013/11/06 19:59:28+00
622,95476,14ABC1025,1000,ABC Case,4632 HENDRIK DR,40299-0000,LOUISVILLE,KY,Closed,2014/01/31 15:42:27+00
623,95477,14ABC1002,1000,ABC Case,7803 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2014/01/03 01:44:38+00
624,95478,14ABC1008,1000,ABC Case,500 E MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2014/01/07 22:05:45+00
625,95479,13ABC1127,1000,ABC Case,3730 MANSLICK RD,40215-0000,LOUISVILLE,KY,Closed,2013/12/09 13:38:44+00
626,95480,14ABC1067,1000,ABC Case,640 LAMPTON ST,40203-0000,LOUISVILLE,KY,Closed,2014/03/26 18:17:47+00
627,95481,13ABC1101,1000,ABC Case,501 E MARKET ST,40202-0000,LOUISVILLE,KY,Closed,2013/10/30 21:15:58+00
628,95482,13ABC1135,1000,ABC Case,6401 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2013/12/19 21:56:40+00
629,95483,14ABC1062,1000,ABC Case,944 E MUHAMMAD ALI BLVD,40204-0000,LOUISVILLE,KY,Closed,2014/03/19 16:23:58+00
630,95484,15ABC1071,1000,ABC Case,1733 SONNE AVE,40216-0000,SHIVELY,KY,Closed,2015/03/26 13:49:16+00
631,95485,14ABC1032,1000,ABC Case,9304 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2014/02/11 16:22:04+00
632,95486,14ABC1076,1000,ABC Case,1509 CRUMS LN,40216-0000,LOUISVILLE,KY,Closed,2014/04/11 13:53:06+00
633,95487,14ABC1086,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/02 16:36:15+00
634,95488,14ABC1087,1000,ABC Case,1039 SEELBACH AVE,40215-0000,LOUISVILLE,KY,Closed,2014/05/02 19:34:16+00
635,95489,14ABC1074,1000,ABC Case,335 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/04/04 14:52:07+00
636,95490,13ABC1115,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2013/11/16 09:06:36+00
637,95491,14ABC1036,1000,ABC Case,4950 TERRY RD,40216-0000,LOUISVILLE,KY,Closed,2014/02/14 16:45:36+00
638,95492,13ABC1109,1000,ABC Case,500 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2013/11/06 15:02:50+00
639,95493,14ABC1006,1000,ABC Case,1808 CARL CT,40215-0000,LOUISVILLE,KY,Closed,2014/01/07 16:40:14+00
640,95494,14ABC1007,1000,ABC Case,6703 STRAWBERRY LN,40214-0000,LOUISVILLE,KY,Closed,2014/01/07 16:50:38+00
641,95495,14ABC1011,1000,ABC Case,2005 PEABODY CT,40218-0000,LOUISVILLE,KY,Closed,2014/01/12 09:01:38+00
642,95496,14ABC1012,1000,ABC Case,7803 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2014/01/12 09:11:16+00
643,95497,16ABC1120,1000,ABC Case,5046 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2016/09/07 23:21:47+00
644,95498,14ABC1091,1000,ABC Case, SOUTHERN PKY,40214-0000,LOUISVILLE,KY,Closed,2014/05/06 19:13:52+00
645,95499,14ABC1024,1000,ABC Case,7429 TERRY RD,40258-0000,LOUISVILLE,KY,Closed,2014/01/31 00:21:58+00
646,95500,14ABC1093,1000,ABC Case,140 N 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/07 20:43:44+00
647,95501,14ABC1021,1000,ABC Case,1670 S 17TH ST,40210-0000,LOUISVILLE,KY,Closed,2014/01/29 16:10:47+00
648,95502,14ABC1022,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/01/29 16:56:00+00
649,95503,13ABC1130,1000,ABC Case,201 OUTER LOOP,40214-0000,LOUISVILLE,KY,Closed,2013/12/17 20:18:19+00
650,95504,14ABC1028,1000,ABC Case,431 E LIBERTY ST,40202-0000,LOUISVILLE,KY,Closed,2014/02/04 20:43:46+00
651,95353,14ABC1144,1000,ABC Case,3503 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2014/07/25 13:27:03+00
652,95354,14ABC1156,1000,ABC Case,5005 HUNTERS POINT CIR,40216-0000,LOUISVILLE,KY,Closed,2014/08/18 13:05:53+00
653,95355,14ABC1173,1000,ABC Case,473 ROBERTS AVE,40214-0000,LOUISVILLE,KY,Closed,2014/08/31 02:12:36+00
654,95356,15ABC1003,1000,ABC Case,4780 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2015/01/11 00:10:03+00
655,95357,15ABC1004,1000,ABC Case,4780 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2015/01/11 00:20:47+00
656,95358,14ABC1126,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2014/06/19 12:27:55+00
657,95359,14ABC1127,1000,ABC Case,500 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2014/06/19 14:59:18+00
658,95360,16ABC1121,1000,ABC Case,9110 BLUE LICK RD,40219-0000,LOUISVILLE,KY,Closed,2016/09/08 00:26:25+00
659,95361,17ABC1179,1000,ABC Case,3320 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2017/08/28 15:18:31+00
660,95362,15ABC1068,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/03/24 13:12:51+00
661,95363,19ABC1094,1000,ABC Case,1567 S SHELBY ST,40217-0000,LOUISVILLE,KY,Closed,2019/04/02 13:22:56+00
662,95364,14ABC1135,1000,ABC Case,4811 S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2014/07/07 17:30:39+00
663,95365,14ABC1123,1000,ABC Case, STONESTREET RD,40272-0000,LOUISVILLE,KY,Closed,2014/06/16 17:41:02+00
664,95366,14ABC1150,1000,ABC Case, E INDIAN TRL,40213-0000,LOUISVILLE,KY,Closed,2014/08/04 21:44:15+00
665,95367,14ABC1125,1000,ABC Case,5620 GREEN ACRES DR,40258-0000,LOUISVILLE,KY,Closed,2014/06/19 12:18:36+00
666,95368,17ABC1052,1000,ABC Case,2101 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2017/03/23 15:33:24+00
667,95369,15ABC1210,1000,ABC Case,15101 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2015/10/01 12:32:52+00
668,95370,14ABC1113,1000,ABC Case,3606 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2014/06/02 13:20:23+00
669,95371,14ABC1128,1000,ABC Case,4739 DIXIE HWY,40216-0000,LOUISVILLE,KY,Closed,2014/06/23 17:44:32+00
670,95372,14ABC1147,1000,ABC Case,3331 BRECKENRIDGE LN,40220-0000,LOUISVILLE,KY,Closed,2014/07/30 20:20:42+00
671,95373,14ABC1148,1000,ABC Case,4744 POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2014/08/01 15:22:42+00
672,95374,18ABC1156,1000,ABC Case,414 W OAK ST,40203-0000,LOUISVILLE,KY,Closed,2018/07/23 12:37:51+00
673,95375,16ABC1059,1000,ABC Case,6733 STRAWBERRY LN,40214-0000,LOUISVILLE,KY,Closed,2016/03/27 03:06:22+00
674,95376,16ABC1060,1000,ABC Case,5011 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2016/03/28 12:13:52+00
675,95377,14ABC1114,1000,ABC Case,5215 PRESTON HWY,40213-0000,LOUISVILLE,KY,Closed,2014/06/02 15:20:16+00
676,95378,15ABC1076,1000,ABC Case,5014 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/04/01 13:50:43+00
677,95379,14ABC1133,1000,ABC Case, E MUHAMMAD ALI BLVD,40202-0000,LOUISVILLE,KY,Closed,2014/07/02 19:40:41+00
678,95380,14ABC1134,1000,ABC Case,971 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2014/07/03 14:07:56+00
679,95381,14ABC1169,1000,ABC Case,3116 SPRINGFIELD DR,40214-0000,LOUISVILLE,KY,Closed,2014/08/27 14:36:25+00
680,95382,14ABC1110,1000,ABC Case,501 W EVELYN AVE,40215-0000,LOUISVILLE,KY,Closed,2014/05/27 20:30:45+00
681,95383,14ABC1158,1000,ABC Case,120 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/08/20 11:36:26+00
682,95384,14ABC1145,1000,ABC Case,335 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2014/07/25 19:12:21+00
683,95385,14ABC1154,1000,ABC Case,9302 BLUE LICK RD,40229-0000,LOUISVILLE,KY,Closed,2014/08/13 19:03:28+00
684,95386,14ABC1160,1000,ABC Case,11001 BLUEGRASS PKY,40299-0000,JEFFERSONTOWN,KY,Closed,2014/08/20 12:30:27+00
685,95387,16ABC1131,1000,ABC Case,7895 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2016/10/05 14:30:04+00
686,95388,14ABC1115,1000,ABC Case,5215 PRESTON HWY,40213-0000,LOUISVILLE,KY,Closed,2014/06/03 12:23:16+00
687,95389,14ABC1162,1000,ABC Case,2441 GRIFFITHS AVE,40212-0000,LOUISVILLE,KY,Closed,2014/08/20 19:26:42+00
688,95390,14ABC1165,1000,ABC Case,4111 MURPHY LN,40241-0000,LOUISVILLE,KY,Closed,2014/08/22 14:09:29+00
689,95391,14ABC1119,1000,ABC Case, S 3RD ST,40214-0000,LOUISVILLE,KY,Closed,2014/06/09 14:12:44+00
690,95392,14ABC1146,1000,ABC Case,318 WALLACE AVE,40207-0000,ST MATTHEWS,KY,Closed,2014/07/30 15:51:12+00
691,95393,15ABC1054,1000,ABC Case,4535 OUTER LOOP,40219-0000,LOUISVILLE,KY,Closed,2015/03/06 19:29:22+00
692,95394,14ABC1131,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2014/06/30 18:04:24+00
693,95395,15ABC1078,1000,ABC Case,10608 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2015/04/01 14:18:46+00
694,95396,14ABC1220,1000,ABC Case,5600 NATIONAL TPKE,40214-0000,LOUISVILLE,KY,Closed,2014/11/06 14:27:36+00
695,95397,15ABC1032,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2015/02/02 17:37:06+00
696,95398,14ABC1240,1000,ABC Case,7220 EARL DR,40258-0000,LOUISVILLE,KY,Closed,2014/12/09 14:43:20+00
697,95399,14ABC1199,1000,ABC Case,225 S SPRING ST,40206-0000,LOUISVILLE,KY,Closed,2014/09/27 23:29:13+00
698,95400,14ABC1195,1000,ABC Case,723 S 4TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/09/23 17:45:42+00
699,95401,14ABC1182,1000,ABC Case, BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2014/09/11 15:42:41+00
700,95402,15ABC1150,1000,ABC Case,2820 FLORA AVE,40220-0000,LOUISVILLE,KY,Closed,2015/06/30 20:13:24+00
701,95253,14ABC1249,1000,ABC Case,1811 W MAIN ST,40203-0000,LOUISVILLE,KY,Closed,2014/12/15 19:26:47+00
702,95254,14ABC1250,1000,ABC Case,911 VINE ST,40204-0000,LOUISVILLE,KY,Closed,2014/12/15 19:42:44+00
703,95255,15ABC1022,1000,ABC Case, I 264 RAMP ,40205-0000,LOUISVILLE,KY,Closed,2015/01/22 15:12:42+00
704,95256,15ABC1024,1000,ABC Case,630 BARRET AVE,40204-0000,LOUISVILLE,KY,Closed,2015/01/25 00:53:02+00
705,95257,14ABC1201,1000,ABC Case,9070 DIXIE HWY,40258-0000,LOUISVILLE,KY,Closed,2014/09/30 20:21:14+00
706,95258,15ABC1236,1000,ABC Case,8808 NATIONAL TPKE,40118-0000,LOUISVILLE,KY,Closed,2015/11/11 17:15:41+00
707,95259,15ABC1038,1000,ABC Case,3706 DIANN MARIE RD,40241-0000,LOUISVILLE,KY,Closed,2015/02/10 20:58:56+00
708,95260,14ABC1184,1000,ABC Case, SHELBYVILLE RD,40222-0000,LOUISVILLE,KY,Closed,2014/09/15 20:46:15+00
709,95261,15ABC1005,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2015/01/12 16:18:59+00
710,95262,16ABC1047,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2016/03/08 15:30:20+00
711,95263,15ABC1026,1000,ABC Case,630 BARRET AVE,40204-0000,LOUISVILLE,KY,Closed,2015/01/26 17:22:46+00
712,95264,14ABC1185,1000,ABC Case, PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2014/09/16 18:09:36+00
713,95265,15ABC1037,1000,ABC Case,1003 E BROADWAY ,40204-0000,LOUISVILLE,KY,Closed,2015/02/09 15:45:47+00
714,95266,14ABC1233,1000,ABC Case,2787 S FLOYD ST,40209-0000,LOUISVILLE,KY,Closed,2014/11/30 06:10:49+00
715,95267,14ABC1236,1000,ABC Case,1102 CENTRAL AVE,40208-0000,LOUISVILLE,KY,Closed,2014/12/04 22:10:28+00
716,95268,14ABC1259,1000,ABC Case,956 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2014/12/29 14:45:44+00
717,95269,15ABC1009,1000,ABC Case,2345 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2015/01/15 15:18:55+00
718,95270,15ABC1013,1000,ABC Case, I 264 RAMP ,40213-0000,LOUISVILLE,KY,Closed,2015/01/15 17:52:26+00
719,95271,15ABC1031,1000,ABC Case,2715 FERN VALLEY RD,40213-0000,LOUISVILLE,KY,Closed,2015/02/02 17:17:42+00
720,95272,14ABC1193,1000,ABC Case,1163 S 4TH ST,40203-0000,LOUISVILLE,KY,Closed,2014/09/22 16:57:45+00
721,95273,15ABC1132,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/06/13 02:21:30+00
722,95274,15ABC1063,1000,ABC Case,301 LOUIS COLEMAN JR DR,40212-0000,LOUISVILLE,KY,Closed,2015/03/20 18:59:05+00
723,95275,15ABC1040,1000,ABC Case,5101 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2015/02/14 08:09:24+00
724,95276,15ABC1126,1000,ABC Case,9003 GALENE DR,40299-0000,JEFFERSONTOWN,KY,Closed,2015/06/09 17:20:56+00
725,95277,15ABC1049,1000,ABC Case,6309 RED SPRUCE DR,40229-0000,LOUISVILLE,KY,Closed,2015/02/24 18:29:20+00
726,95278,15ABC1067,1000,ABC Case,1250 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2015/03/23 20:37:17+00
727,95279,15ABC1072,1000,ABC Case,5013 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/03/27 16:31:48+00
728,95280,15ABC1125,1000,ABC Case,9410 TAYLORSVILLE RD,40299-0000,JEFFERSONTOWN,KY,Closed,2015/06/09 17:19:54+00
729,95281,15ABC1127,1000,ABC Case,1330 S HURSTBOURNE PKY,40222-0000,HURSTBOURNE,KY,Closed,2015/06/09 17:21:38+00
730,95282,15ABC1044,1000,ABC Case,2224 DUNDEE RD,40205-0000,LOUISVILLE,KY,Closed,2015/02/18 20:02:47+00
731,95283,15ABC1081,1000,ABC Case,7303 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2015/04/03 17:59:33+00
732,95284,15ABC1089,1000,ABC Case,5015 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2015/04/10 12:19:17+00
733,95285,15ABC1059,1000,ABC Case,1745 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2015/03/16 17:57:08+00
734,95286,15ABC1061,1000,ABC Case,646 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2015/03/16 19:19:21+00
735,95287,15ABC1162,1000,ABC Case, S 23RD ST,40210-0000,LOUISVILLE,KY,Closed,2015/07/22 18:15:22+00
736,95288,17ABC1024,1000,ABC Case, NEW CUT RD,40214-0000,LOUISVILLE,KY,Closed,2017/02/20 18:56:48+00
737,95289,15ABC1109,1000,ABC Case,8003 SHEPHERDSVILLE RD,40219-0000,LOUISVILLE,KY,Closed,2015/05/11 13:24:52+00
738,95290,15ABC1118,1000,ABC Case, CECIL AVE,40211-0000,LOUISVILLE,KY,Closed,2015/05/29 18:32:14+00
739,95291,15ABC1066,1000,ABC Case,3801 FRANKFORT AVE,40207-0000,LOUISVILLE,KY,Closed,2015/03/23 14:49:28+00
740,95292,16ABC1092,1000,ABC Case,1601 S PRESTON ST,40217-0000,LOUISVILLE,KY,Closed,2016/06/29 18:46:48+00
741,95293,15ABC1091,1000,ABC Case,401 WINKLER AVE,40208-0000,LOUISVILLE,KY,Closed,2015/04/14 12:29:49+00
742,95294,15ABC1135,1000,ABC Case,1164 S 3RD ST,40203-0000,LOUISVILLE,KY,Closed,2015/06/16 15:51:33+00
743,95295,15ABC1137,1000,ABC Case,301 LOUIS COLEMAN JR DR,40212-0000,LOUISVILLE,KY,Closed,2015/06/16 18:15:12+00
744,95296,17ABC1030,1000,ABC Case,1145 S 4TH ST,40203-0000,LOUISVILLE,KY,Closed,2017/03/08 15:49:18+00
745,95297,17ABC1031,1000,ABC Case,3600 FERN VALLEY RD,40219-0000,LOUISVILLE,KY,Closed,2017/03/08 15:54:23+00
746,95298,17ABC1254,1000,ABC Case,1904 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2017/11/27 17:53:17+00
747,95299,18ABC1072,1000,ABC Case,5046 POPLAR LEVEL RD,40219-0000,LOUISVILLE,KY,Closed,2018/04/09 19:45:42+00
748,95300,15ABC1102,1000,ABC Case, I 264 WEST ,40205-0000,LOUISVILLE,KY,Closed,2015/05/01 16:14:30+00
749,95301,15ABC1114,1000,ABC Case,2470 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2015/05/19 13:05:56+00
750,95302,17ABC1005,1000,ABC Case,10645 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2017/01/09 18:51:38+00
751,95555,14ABC1102,1000,ABC Case,8122 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2014/05/13 13:45:38+00
752,95556,15ABC1065,1000,ABC Case,509 LOUIS COLEMAN JR DR,40211-0000,LOUISVILLE,KY,Closed,2015/03/23 13:58:10+00
753,95557,14ABC1117,1000,ABC Case,6112 PRESTON HWY,40219-0000,LOUISVILLE,KY,Closed,2014/06/04 20:02:40+00
754,95558,15ABC1088,1000,ABC Case,6313 RIVER RD,40059-0000,LOUISVILLE,KY,Closed,2015/04/09 21:40:48+00
755,95559,18ABC1085,1000,ABC Case,6102 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2018/04/23 15:33:16+00
756,95560,14ABC1107,1000,ABC Case,2100 W MUHAMMAD ALI BLVD,40212-0000,LOUISVILLE,KY,Closed,2014/05/22 13:01:06+00
757,95561,14ABC1101,1000,ABC Case,1509 CRUMS LN,40216-0000,LOUISVILLE,KY,Closed,2014/05/13 12:45:41+00
758,95562,14ABC1104,1000,ABC Case,7800 3RD STREET RD,40214-0000,LOUISVILLE,KY,Closed,2014/05/15 15:05:04+00
759,95563,17ABC1271,1000,ABC Case,1047 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2017/12/20 13:29:50+00
760,95564,18ABC1168,1000,ABC Case,1529 BARDSTOWN RD,40205-0000,LOUISVILLE,KY,Closed,2018/08/06 14:30:22+00
761,95565,14ABC1112,1000,ABC Case,3606 CANE RUN RD,40211-0000,LOUISVILLE,KY,Closed,2014/05/29 16:48:40+00
762,95566,14ABC1124,1000,ABC Case,1169 EASTERN PKY,40217-0000,LOUISVILLE,KY,Closed,2014/06/16 21:32:52+00
763,95567,19ABC1016,1000,ABC Case,1100 ALGONQUIN PKY,40208-0000,LOUISVILLE,KY,Closed,2019/01/22 14:42:12+00
764,95568,18ABC1243,1000,ABC Case,10966 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2018/11/12 16:55:50+00
765,95569,14ABC1120,1000,ABC Case, SOUTHERN PKY,40214-0000,LOUISVILLE,KY,Closed,2014/06/11 18:14:10+00
766,95570,15ABC1216,1000,ABC Case,1047 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2015/10/13 19:23:31+00
767,95571,14ABC1227,1000,ABC Case,5000 PRESTON HWY,40213-0000,LOUISVILLE,KY,Closed,2014/11/19 19:17:49+00
768,95572,15ABC1133,1000,ABC Case,100 W BROADWAY ,40202-0000,LOUISVILLE,KY,Closed,2015/06/15 02:43:42+00
769,95573,15ABC1217,1000,ABC Case,3727 W BROADWAY ,40211-0000,LOUISVILLE,KY,Closed,2015/10/15 17:09:30+00
770,95574,16ABC1061,1000,ABC Case,3039 BRECKENRIDGE LN,40220-0000,LOUISVILLE,KY,Closed,2016/03/31 11:17:34+00
771,95575,14ABC1205,1000,ABC Case, POPLAR LEVEL RD,40213-0000,LOUISVILLE,KY,Closed,2014/10/17 14:06:02+00
772,95576,14ABC1167,1000,ABC Case, DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/08/22 21:08:12+00
773,95577,18ABC1144,1000,ABC Case,1133 BARDSTOWN RD,40204-0000,LOUISVILLE,KY,Closed,2018/07/12 16:54:32+00
774,95578,14ABC1142,1000,ABC Case,10501 DIXIE HWY,40272-0000,LOUISVILLE,KY,Closed,2014/07/23 13:51:26+00
775,95579,16ABC1048,1000,ABC Case,1102 W ASHLAND AVE,40215-0000,LOUISVILLE,KY,Closed,2016/03/08 18:57:15+00
776,95580,14ABC1171,1000,ABC Case,2119 UPPER HUNTERS TRCE,40216-0000,LOUISVILLE,KY,Closed,2014/08/29 15:51:58+00
777,95581,17ABC1051,1000,ABC Case,2927 7TH STREET RD,40216-0000,LOUISVILLE,KY,Closed,2017/03/22 15:48:12+00
778,95582,15ABC1148,1000,ABC Case,1927 S 4TH ST,40208-0000,LOUISVILLE,KY,Closed,2015/06/29 12:46:42+00
779,95583,15ABC1209,1000,ABC Case,5414 VALLEY STATION RD,40272-0000,LOUISVILLE,KY,Closed,2015/10/01 03:51:54+00
780,95584,14ABC1111,1000,ABC Case,500 W MAIN ST,40202-0000,LOUISVILLE,KY,Closed,2014/05/27 20:33:26+00
781,95585,14ABC1153,1000,ABC Case,2715 FERN VALLEY RD,40213-0000,LOUISVILLE,KY,Closed,2014/08/11 14:55:00+00
782,95586,14ABC1109,1000,ABC Case,3905 E PAGES LN,40272-0000,LOUISVILLE,KY,Closed,2014/05/22 16:10:07+00
783,95587,14ABC1155,1000,ABC Case,444 S 5TH ST,40202-0000,LOUISVILLE,KY,Closed,2014/08/13 20:48:59+00
784,95588,14ABC1116,1000,ABC Case,3200 LEXINGTON RD,40206-0000,LOUISVILLE,KY,Closed,2014/06/03 15:49:53+00
785,95589,14ABC1137,1000,ABC Case,4111 MURPHY LN,40241-0000,LOUISVILLE,KY,Closed,2014/07/16 15:12:47+00
786,95590,14ABC1159,1000,ABC Case, BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2014/08/20 12:20:59+00
787,95591,14ABC1157,1000,ABC Case,1487 FRANKFORT AVE,40206-0000,LOUISVILLE,KY,Closed,2014/08/18 16:02:08+00
788,95592,14ABC1161,1000,ABC Case,801 S CLAY ST,40203-0000,LOUISVILLE,KY,Closed,2014/08/20 12:49:31+00
789,95593,14ABC1170,1000,ABC Case,3309 CAMP GROUND RD,40211-0000,LOUISVILLE,KY,Closed,2014/08/27 18:57:12+00
790,95594,14ABC1163,1000,ABC Case,4801 BARDSTOWN RD,40291-0000,LOUISVILLE,KY,Closed,2014/08/20 21:10:03+00
791,95595,13ABC1097,1000,ABC Case,3903 BARDSTOWN RD,40218-0000,LOUISVILLE,KY,Closed,2013/10/15 12:56:00+00
792,95596,ABC824679,1000,ABC Case, GRINSTEAD DR,40206-0000,LOUISVILLE,KY,Closed,2013/09/05 12:53:20+00
793,95597,13ABC1047,1000,ABC Case,942 BAXTER AVE,40204-0000,LOUISVILLE,KY,Closed,2013/07/20 18:30:53+00
794,95598,15ABC1168,1000,ABC Case,9409 SMYRNA PKY,40229-0000,LOUISVILLE,KY,Closed,2015/08/04 15:00:22+00
795,95599,13ABC1056,1000,ABC Case,720 W MUHAMMAD ALI BLVD,40203-0000,LOUISVILLE,KY,Closed,2013/07/23 18:23:53+00
796,95600,13ABC1095,1000,ABC Case,7429 TERRY RD,40258-0000,LOUISVILLE,KY,Closed,2013/10/14 20:00:27+00
