OBJECTID,cons_pct,bldg_dens,avg_parcsz,pop_chg,threatF1,threatF2,threatF3,threatF4,threat,ThreatF5,F1rcl,F1raw,F2rcl,F2raw,F3rcl,F3raw,F4rcl,F4raw,F5rcl,F5raw,F6rcl,F6raw,F7rcl,F7raw,F8rcl,F8raw,F9rcl,F9raw,F10rcl,F10raw,F11rcl,F11raw,Fwght,Fwghtrcl,threatrcl,ACRES,Shapearea,Shapelen
2282,0.0,4.9540801,55.7248001,-0.33715799,9,10,10,1,8.0,10,8,25.17340087,1,0.02037515,0,0,0,0.0,3,388.71581211,10,0.0,6,0.27351601,4,1.18569912,9,3.0,4,2.37071909,0,0,3.9,5,8,388.71580757,1573083.354687,7688.29741404728
2283,0.0,7.06556987,67.18830108,4.17727994,7,10,8,1,6.8,8,8,25.25,3,0.24512007,0,0,0,0.0,2,118.76662606,8,0.02155487,4,0.12065679,3,0.55613266,0,0.0,2,0.68975605,0,0,3.05,3,7,118.76662958,480633.4202486,5902.77534118318
2284,40.81939409,6.82353019,38.68270111,2.22856998,8,9,9,8,8.8,10,9,17.3770008,5,0.7152619,0,0,0,0.0,3,341.53642672,10,0.0,5,0.18665651,3,0.6847293,0,0.0,3,1.37674333,0,0,3.85,5,9,341.53644225,1382154.47345476,11291.7395824025
2285,0.0,7.0,67.18830108,4.17727994,8,10,8,1,6.6,6,9,14.81270027,3,0.23829395,0,0,0,0.0,2,115.45920274,6,0.26440508,0,0.0,4,1.65062632,0,0.0,9,12.07560737,0,0,3.2,4,7,115.45920469,467248.69302622,5208.07705842743
2286,18.70144263,20.64620018,10.03439998,5.43238019,3,2,7,6,5.6,10,8,26.21750068,5,0.78768725,0,0,0,0.0,2,130.03645143,10,0.0,0,0.0,8,13.91886644,0,0.0,6,4.23905754,0,0,3.7,4,6,130.03645288,526240.9594554,5522.19484790316
2287,0.0,5.45454978,44.74259948,4.41938018,9,10,8,1,7.6,10,1,536.30902099,4,0.39799061,0,0,0,0.0,1,66.8198559,10,0.0,0,0.0,6,4.56017146,0,0.0,0,0.0,0,0,2.0,2,8,66.8198547,270411.4397815,3736.9422239492
2288,0.0,7.78947019,15.32079982,8.6698904,7,3,5,1,5.0,9,2,184.93800354,1,0.02314956,0,0,0,0.0,1,40.08359018,9,0.01117664,0,0.0,6,4.56805388,0,0.0,6,4.56805388,0,0,2.05,2,5,40.08358565,162213.16491151,3025.83107453418
2289,57.06985015,5.0,32.08369827,3.62504005,9,8,8,9,8.8,10,4,97.3164978,1,0.10162651,0,0,0,0.0,1,48.52649853,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.85,2,9,48.52650405,196380.5801182,2378.22209830019
2290,0.0,7.125,27.17830085,5.70938014,7,7,7,1,5.6,6,1,302.35598754,3,0.18412341,0,0,0,0.0,1,30.91304123,6,0.24843883,0,0.0,10,65.65824386,0,0.0,10,65.65824386,0,0,2.2,2,6,30.91304142,125101.1406364,2357.45010381412
2291,0.0,6.54176998,29.12150001,6.98422002,8,7,6,1,5.0,3,2,150.43400573,6,1.40138761,0,0,4,20.49454272,5,2426.50985965,3,0.66473745,5,0.18141694,4,1.52068617,0,0.0,6,4.80666664,0,0,3.3,4,5,2426.50985847,9819776.28385853,49430.3530518841
2292,0.26125826,7.86111021,27.17830085,5.70938014,7,7,7,2,5.4,4,1,313.25,7,4.66516008,3,4,0,0.0,4,783.24793675,4,0.46362841,7,0.50228028,5,2.39203949,0,0.0,7,5.98541506,0,0,3.1,4,5,783.2479308,3169704.59790512,27256.6266858596
2293,22.47401254,5.9818201,44.74259948,4.41938018,8,10,8,7,8.0,7,1,417.1579895,4,0.35498311,1,1,0,0.0,2,214.59096326,7,0.14584025,4,0.12912938,2,0.19572119,0,0.0,0,0.0,0,0,1.95,2,8,214.59095383,868422.25338887,8164.15556270762
2294,8.69576948,4.99845981,32.08369827,3.62504005,9,8,8,5,7.0,5,3,103.12400054,5,0.75585004,0,0,0,0.0,5,1308.75824447,5,0.41341172,2,0.02199795,2,0.17476107,0,0.0,6,3.76637933,0,0,2.7,3,7,1308.7582511,5296377.91933404,32597.0133143679
2295,60.39872621,5.76148986,28.8614006,4.51912021,9,7,8,9,7.8,6,10,0.93337899,8,6.04292427,6,16,9,77.15155786,8,12325.8135839,6,0.22545205,7,0.5601691,5,2.06379317,0,0.0,5,3.6208628,0,0,6.9,9,8,12325.81351902,49880997.1245932,84938.3818619317
2296,47.02700324,9.97161006,50.29380035,4.54828977,6,10,8,9,7.8,6,9,16.65600013,4,0.3109418,0,0,0,0.0,4,634.23114261,6,0.27043768,2,0.02355608,2,0.06180711,0,0.0,9,21.99798632,0,0,3.6,4,8,634.23112745,2566652.57801009,14566.26496233
2297,2.30099353,7.32812976,22.51779937,7.79082012,7,6,6,3,5.2,4,2,152.14799499,6,1.31540245,0,0,0,0.0,4,628.10258938,4,0.44038665,10,4.00297665,9,14.59616654,0,0.0645503,6,3.7500116,0,0,3.15,4,5,628.10258377,2541851.14247116,21562.8756666932
2298,6.01799114,4.86574983,40.95149993,1.02929997,9,9,9,4,6.6,2,10,5.20746994,5,0.95605838,1,1,8,60.0571556,8,18239.6147302,2,0.79651506,4,0.12260565,3,0.74989906,4,1.32525002,5,3.72365759,0,0,5.5,7,7,18239.61464849,73813396.9356602,186102.852829512
2299,0.0,5.58333015,32.08369827,3.62504005,9,8,8,1,7.2,10,4,83.10089874,1,0.01431738,0,0,0,0.0,1,24.79061993,10,0.0,0,0.0,8,11.48305289,0,0.0,8,11.48305289,0,0,2.65,3,7,24.79062575,100324.50436787,2327.77784881745
2300,0.0,11.1569004,20.76619911,5.60578012,5,6,7,1,5.8,10,2,213.2519989,7,3.0551416,1,1,0,0.0,4,512.93702926,10,0.0,0,0.0,10,89.87081721,0,0.0,7,5.25837645,0,0,3.55,4,6,512.93702362,2075790.79150875,12688.1718011762
2301,60.70990767,16.5,10.03439998,5.43238019,4,2,7,9,6.4,10,2,142.08099365,7,2.96510625,3,4,0,0.0,3,497.82072084,10,0.0,0,0.0,10,81.30057328,0,0.0,4,2.13101615,0,0,3.45,4,6,497.82071494,2014617.01594164,12338.317218768
2302,7.42262211,6.46667003,44.74259948,4.41938018,8,10,8,4,8.0,10,1,460.38800048,3,0.20558388,0,0,0,0.0,1,34.5161044,10,0.0,0,0.0,8,10.97574614,0,0.0,9,12.67535857,0,0,2.45,3,8,34.51610608,139682.28432853,2823.78084906241
2303,1.58451864,4.0,44.74259948,4.41938018,10,10,8,3,8.2,10,1,598.21600341,3,0.21884777,1,1,0,0.0,1,36.74301973,10,0.0,6,0.23868479,2,0.17744867,0,0.0,7,7.28432235,0,0,2.45,3,8,36.74302019,148694.32202928,2308.26060165111
2304,6.53287675,4.75791978,29.07749938,6.98959016,9,7,6,4,6.0,4,3,119.22399902,6,1.42081881,1,1,6,40.35410628,5,2460.15509036,4,0.44464188,3,0.08426704,4,1.84753392,0,0.0,4,2.7057286,0,0,3.75,4,6,2460.15507648,9955934.19504562,38487.0484869448
2305,0.0,4.0,44.74259948,4.41938018,10,10,8,1,7.8,10,1,587.40301513,4,0.31038131,1,1,0,0.0,1,52.11086397,10,0.0,0,0.0,8,12.87224867,0,0.0,9,12.87224867,0,0,2.65,3,8,52.11086919,210886.04922944,2978.87222356578
2306,44.57837649,6.63636016,67.18830108,4.17727994,8,10,8,9,9.0,10,10,10.75119972,1,0.09529982,0,0,0,0.0,1,46.17507773,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,1,2.85,3,9,46.17507366,186864.6408803,2798.18372182656
2307,16.39598726,7.5714302,35.26580047,3.17066001,7,9,9,6,6.4,1,6,48.85820007,4,0.34064388,0,0,0,0.0,4,589.82663519,1,1.40537566,7,0.49034747,5,2.85446587,0,0.0,7,5.77482228,0,0,2.95,3,6,589.82663603,2386953.25794814,14385.2892933102
2308,0.0,10.60000038,15.32079982,8.6698904,6,3,5,1,5.0,10,2,154.55799865,1,0.01420385,0,0,0,0.0,1,24.59404873,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.55,1,5,24.59404873,99528.98217411,1519.4020679911
2309,0.0,7.30611991,27.17830085,5.70938014,7,7,7,1,6.4,10,1,292.39599609,5,0.57144896,1,1,0,0.0,1,95.94230669,10,0.0,0,0.0,8,10.23625586,0,0.0,9,18.25697192,0,0,2.75,3,6,95.94230932,388266.30374704,6510.92160777525
2310,13.03822946,7.25926017,10.03439998,5.43238019,7,2,7,5,6.2,10,2,170.30099487,4,0.31697629,3,3,0,0.0,1,53.21811536,10,0.0,8,1.12348961,10,58.50864838,0,0.0,10,71.52692224,0,0,3.55,4,6,53.21811264,215366.92241796,3983.42970132833
2311,16.40700082,5.0,44.74259948,4.41938018,9,10,8,6,8.6,10,1,382.68399047,5,0.79272238,2,2,0,0.0,2,133.09257575,10,0.0,0,0.0,10,96.42987167,0,0.0,8,11.6649031,0,0,3.05,3,9,133.0925726,538608.68667144,3838.15552402737
2312,0.0,9.60359001,32.08369827,3.62504005,6,8,8,1,5.8,6,5,61.8810997,5,0.70778721,0,0,5,32.15953778,5,1225.53720359,6,0.21087242,2,0.00416144,2,0.08672115,0,0.0,5,3.72452503,0,0,3.8,4,6,1225.53718419,4959592.86309375,28928.0078006891
2313,60.13286355,4.93478012,44.74259948,4.41938018,9,10,8,9,9.2,10,1,625.19500732,4,0.30198753,0,0,0,0.0,2,182.55458581,10,0.0,0,0.0,7,7.90810043,9,3.0,9,23.25853377,0,0,3.1,4,10,182.55459425,738775.18731218,7819.15852874121
2314,0.0,6.08718013,44.74259948,4.41938018,8,10,8,1,7.4,10,1,419.05700683,5,0.63713326,1,1,0,0.0,3,385.1536466,10,0.0,2,0.03684243,2,0.00662073,0,0.0,0,0.0,0,0,2.4,3,8,385.15363929,1558667.713466,10806.2903987594
2315,0.0,4.71119022,55.7248001,-0.33715799,9,10,10,1,8.0,10,10,13.06319999,6,1.16626272,0,0,0,0.0,4,565.08259779,10,0.0,8,1.01654165,7,6.39508279,9,3.0,6,4.32701344,0,0,5.2,6,8,565.0826035,2286817.31042707,13553.0657238242
2316,2.77055405,5.33500003,43.76639938,4.35797023,9,10,8,3,6.8,4,8,22.21349906,6,2.32913437,1,1,5,35.01967683,6,4032.90814669,4,0.48030451,6,0.27444711,4,1.58400334,0,0.0,4,2.36903783,0,0,4.65,6,7,4032.90809973,16320665.3269634,76739.0935073809
2317,7.40297708,15.36839962,10.03439998,5.43238019,4,2,7,4,5.4,10,4,91.96299743,3,0.2115361,1,1,0,0.0,1,35.51544157,10,0.0,0,0.0,0,0.0,0,0.0,10,65.26423148,0,0,2.65,3,5,35.51544405,143726.4777593,3192.13980678772
2318,0.0,9.80970954,32.08369827,3.62504005,6,8,8,1,5.4,4,8,23.41690063,5,0.59326117,0,0,0,0.0,5,1027.23477635,4,0.55910879,4,0.11002353,6,3.46025668,0,0.0,6,4.44919516,0,0,3.65,4,5,1027.23475947,4157088.21203988,23280.872559377
2319,0.0,4.0,34.3830986,6.20956993,10,8,7,1,7.2,10,4,97.57689666,1,0.05990087,0,0,0,0.0,1,28.60257433,10,0.0,0,0.0,3,0.81894726,9,3.0,2,0.81894726,0,0,2.55,3,7,28.60257173,115750.96413736,1584.18446941008
2320,0.0,9.58666992,15.32079982,8.6698904,6,3,5,1,4.6,8,2,172.84599304,1,0.08368844,0,0,0,0.0,2,144.90697336,8,0.02208313,0,0.0,2,0.06183277,9,3.0,8,10.42588886,0,0,2.45,3,4,144.90697627,586420.07325654,6697.66642215854
2321,0.0,4.61111021,44.74259948,4.41938018,9,10,8,1,7.6,10,1,519.46801757,3,0.20716348,0,0,0,0.0,1,34.78130857,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.6,2,8,34.78130957,140755.52903914,1787.04841439601
2322,0.0,7.85185003,14.81630039,9.87932968,7,3,5,1,3.6,2,4,78.81549835,3,0.22213477,0,0,0,0.0,2,159.73187235,2,1.07700484,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.4,1,3,159.73187058,646414.53200082,4092.18067350721
2323,31.7874237,10.00979995,38.68270111,2.22856998,6,9,9,8,6.8,2,6,46.43109893,5,0.85699691,0,0,0,0.0,3,409.21466676,2,1.32374531,3,0.04193398,6,3.150933,0,0.0,5,3.150933,0,0,2.75,3,7,409.2146672,1656039.62828172,18257.4033357623
2324,0.0,5.26411008,38.68270111,2.22856998,9,9,9,1,7.0,7,8,23.75790023,1,0.09828378,0,0,5,37.51650072,5,1875.05120774,7,0.10877996,2,0.00927441,3,0.51744186,0,0.0,5,3.48594212,0,0,4.0,5,7,1875.05120697,7588093.37163524,29553.480831501
2325,0.0,12.0,17.26189994,9.92969989,5,4,5,1,5.0,10,10,5.37639999,1,0.05440936,0,0,0,0.0,1,39.12448693,10,0.0,0,0.0,4,1.77648335,0,0.0,3,1.77648335,0,0,3.1,4,5,39.1244868,158331.8140159,3113.49858058474
2326,0.0,5.0,44.74259948,4.41938018,9,10,8,1,7.6,10,1,399.13101196,5,0.75153307,0,0,0,0.0,2,126.17717692,10,0.0,0,0.0,6,3.34537521,0,0.0,0,0.0,0,0,2.25,2,8,126.1771825,510622.983865765,6171.24398743907
2327,0.0,7.0,27.17830085,5.70938014,8,7,7,1,6.6,10,1,250.54499816,2,0.13385353,0,0,0,0.0,1,22.4730785,10,0.0,0,0.0,4,1.89649139,0,0.0,7,5.39383155,0,0,2.05,2,7,22.47307818,90945.68457001,1608.65239445252
2328,1.12783221,5.0,44.74259948,4.41938018,9,10,8,2,6.4,3,1,590.82702636,3,0.24435559,0,0,0,0.0,1,41.02560581,3,0.7082406,0,0.0,0,0.0,9,3.0,0,0.0,0,0,1.35,1,6,41.02560388,166025.39268418,2218.80847748555
2329,13.86245111,5.0,44.74259948,4.41938018,9,10,8,6,8.6,10,1,579.74298095,3,0.18644336,0,0,0,0.0,1,31.30254501,10,0.0,0,0.0,8,12.5127206,9,3.0,9,12.5127206,0,0,2.9,3,9,31.30254348,126677.4058305,1766.50629052266
2330,25.74289287,5.0,44.74259948,4.41938018,9,10,8,7,8.8,10,1,369.14599609,4,0.42368062,1,1,0,0.0,1,71.13303111,10,0.0,0,0.0,10,58.79687586,0,0.0,7,6.70293382,0,0,2.65,3,9,71.13303763,287866.34164488,3645.09370837006
2331,0.0,9.81297969,15.32079982,8.6698904,6,3,5,1,4.2,6,2,175.58799743,4,0.30014354,0,0,0,0.0,4,519.70009714,6,0.22326722,8,0.93467367,7,6.80886922,9,2.95378994,5,3.66931622,0,0,3.35,4,4,519.70008775,2103160.05050796,18230.5114016126
2332,0.0,12.13729953,15.32079982,8.6698904,5,3,5,1,3.0,1,2,140.57000732,3,0.22448701,0,0,0,0.0,2,107.19219262,1,1.54996363,0,0.0,9,18.31728554,0,0.0,8,11.23663925,0,0,1.85,2,3,107.19217994,433793.09701584,7666.21010909882
2333,0.0,5.0,44.74259948,4.41938018,9,10,8,1,7.6,10,1,474.94100952,2,0.13530847,0,0,0,0.0,1,22.71735184,10,0.0,0,0.0,9,17.35695263,0,0.0,9,17.35695263,0,0,2.4,3,8,22.71735056,91934.22378896,1349.11032822267
2334,24.82882123,8.14999961,16.22500038,4.95920991,7,4,7,7,6.8,9,3,121.54399871,5,0.74411795,1,1,0,0.0,2,124.93222979,9,0.01690516,0,0.0,5,2.58708261,0,0.0,8,9.54629563,0,0,2.9,3,7,124.93222786,505584.8110474,5545.19606563296
2335,0.0,5.0,44.74259948,4.41938018,9,10,8,1,7.6,10,1,451.63900756,3,0.17176456,0,0,0,0.0,1,28.83807528,10,0.0,6,0.25036344,0,0.0,0,0.0,0,0.0,0,0,1.9,2,8,28.83807443,116704.01355436,1787.96264939262
2336,0.0,20.2777996,27.00180053,5.44923019,3,7,7,1,5.6,10,4,80.16339874,1,0.07059284,0,0,0,0.0,1,33.70796998,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.85,2,6,33.70797129,136411.86577211,1783.6909927219
2337,21.5832433,5.0,44.74259948,4.41938018,9,10,8,7,7.0,1,1,592.80297851,3,0.19289249,0,0,0,0.0,1,32.38530882,1,2.98604532,0,0.0,0,0.0,9,3.0,0,0.0,0,0,1.15,1,7,32.38531027,131059.22511866,3051.31507115591
2338,0.0,11.48719978,15.32079982,8.6698904,5,3,5,1,4.8,10,2,165.99899292,2,0.13339313,0,0,0,0.0,2,230.9708924,10,0.0,2,0.01861706,0,0.0,4,1.5,0,0.0,0,0,2.1,2,5,230.97089744,934709.79855041,8874.85263102284
2339,1.88066645,4.8183999,55.7248001,-0.33715799,9,10,10,3,7.8,7,8,21.57110023,4,0.40292602,0,0,6,42.20167201,4,821.85227128,7,0.10909989,6,0.37431301,5,2.85943116,9,3.0,7,6.28550918,0,0,5.15,6,8,821.85226022,3325931.40126478,14534.4140936381
2340,0.0,5.92500019,27.17830085,5.70938014,8,7,7,1,5.6,5,2,207.52900695,4,0.4777113,1,1,0,0.0,1,80.20440671,5,0.30721503,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.45,1,6,80.20440805,324577.02215412,5144.17640709636
2341,18.83900643,14.74479961,17.32410049,4.8752098,4,4,7,6,4.8,3,9,19.26300048,6,1.19560065,0,0,0,0.0,4,579.29753555,3,0.7414221,9,1.60482298,7,7.05126424,0,0.0,6,5.04147147,0,0,3.95,5,5,579.29753171,2344343.3140528,12987.5125253669
2342,0.0,6.10687017,27.17830085,5.70938014,8,7,7,1,6.6,10,1,287.51901245,6,1.53505323,0,0,0,0.0,3,257.72476286,10,0.0,7,0.43573616,2,0.10515093,0,0.0,0,0.0,0,0,2.65,3,7,257.72475899,1042979.2680448,13193.7788200056
2343,0.89823544,7.0,27.17830085,5.70938014,8,7,7,2,6.8,10,2,225.61900329,4,0.29348545,0,0,0,0.0,1,49.27416775,10,0.0,0,0.0,4,1.33911952,0,0.0,3,1.33911952,0,0,2.2,2,7,49.27416732,199406.27810786,2882.05078233497
2344,83.94123762,5.0,18.25300025,9.95011043,9,4,5,10,7.6,10,5,59.25709915,2,0.13637902,1,1,0,0.0,1,22.89708913,10,0.0,0,0.0,6,3.1445045,0,0.0,5,3.1445045,0,0,2.75,3,8,22.89709353,92661.620677,2632.23116631176
2345,3.47593258,6.3499999,27.17830085,5.70938014,8,7,7,3,7.0,10,2,214.13800048,1,0.06974431,1,1,0,0.0,1,42.16116045,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.65,2,7,42.16115595,170620.82722298,2131.25595096924
2346,0.0,7.0,27.17830085,5.70938014,8,7,7,1,6.6,10,1,247.9750061,4,0.46899839,0,0,0,0.0,1,78.7415687,10,0.0,0,0.0,5,2.26843334,0,0.0,6,4.38010069,0,0,2.25,2,7,78.74156922,318657.0997548,3394.43137768279
2347,11.3760227,5.75,22.0163002,4.51657009,9,6,8,5,7.6,10,3,119.68499755,4,0.29083929,1,1,0,0.0,1,48.82989552,10,0.0,0,0.0,7,6.73931402,0,0.0,0,0.0,0,0,2.45,3,8,48.82989452,197608.3626895,2966.92633563998
2348,15.00786467,7.80342006,15.32079982,8.6698904,7,3,5,6,6.2,10,2,151.53900146,4,0.40614872,0,0,0,0.0,4,703.24861201,10,0.0,2,0.00534661,6,4.75634923,4,1.42473995,6,4.75634923,0,0,3.2,4,6,703.24862291,2845957.590004,14072.1313135046
2349,0.0,14.7777996,15.32079982,8.6698904,4,3,5,1,4.6,10,2,164.1060028,1,0.0438473,0,0,0,0.0,1,20.93701828,10,0.0,0,0.0,5,2.21005681,0,0.0,4,2.21005681,0,0,2.0,2,4,20.93701844,84729.44647237,1491.03537817663
2350,2.66486518,4.0,44.74259948,4.41938018,10,10,8,3,6.4,1,1,490.60998535,2,0.13535612,0,0,0,0.0,1,22.72535221,1,2.96549859,0,0.0,10,90.07341144,0,0.0,0,0.0,0,0,1.1,1,6,22.72534971,91966.59529564,1507.60158323882
2351,0.01949748,7.34799003,32.08369827,3.62504005,7,8,8,2,5.4,2,8,22.12520027,5,0.88981034,0,0,5,37.32883887,5,1540.71119611,2,0.88632314,7,0.44817614,4,1.15834168,0,0.0,6,3.87457429,0,0,4.25,5,5,1540.71117731,6235061.86318811,25875.4614957386
2352,11.27948278,16.98130035,15.3736,5.02429008,3,3,7,5,5.0,7,6,45.55849838,6,1.59058712,0,0,6,43.3593418,4,961.52635764,7,0.15854791,2,0.01888663,6,3.92057895,0,0.0,6,4.28598547,0,0,4.4,5,5,961.5263534,3891174.66327249,19327.910420981
2353,0.0,21.02750015,16.22430038,8.42078018,3,4,5,1,4.6,10,4,90.21949768,5,0.59715054,0,0,0,0.0,3,360.98367402,10,0.0,7,0.52883278,9,15.87805879,0,0.0,9,13.47482545,0,0,3.8,4,4,360.98366922,1460854.92358847,12580.6207610125
2354,0.0,3.72726988,22.0163002,4.51657009,10,6,8,1,7.0,10,2,147.7559967,2,0.11931637,1,1,0,0.0,1,20.03238897,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.75,2,7,20.03238399,81068.5061104,1199.83439704125
2355,23.56976639,6.23077011,27.17830085,5.70938014,8,7,7,7,7.8,10,2,221.02299499,3,0.17006975,0,0,0,0.0,1,28.55352864,10,0.0,0,0.0,9,23.61984777,0,0.0,0,0.0,0,0,2.2,2,8,28.55353126,115552.50357244,1591.01545516974
2356,4.53348151,5.53903007,32.99990081,4.72160005,9,8,7,3,6.6,6,5,71.44280242,5,0.78635914,0,0,5,39.75043336,5,1361.58490423,6,0.23769946,3,0.06172218,2,0.0139176,3,1.08071994,2,0.89505105,0,0,3.85,5,7,1361.58491048,5510160.68026558,26536.8229482384
2357,0.0,5.99836015,47.13230133,3.45787,8,10,8,1,6.6,6,7,31.60479927,5,0.70604455,0,0,5,35.19651033,5,1222.51977795,6,0.28332302,0,0.0,5,2.60728706,0,0.0,6,4.07808208,0,0,4.2,5,7,1222.51978423,4947381.82983715,24769.61465127
2358,0.0,12.94839954,15.32079982,8.6698904,5,3,5,1,4.8,10,3,119.54299926,5,1.0556149,0,0,0,0.0,4,504.05444553,10,0.0,7,0.41418144,6,3.33168373,0,0.0,5,2.86724581,0,0,3.45,4,5,504.05443837,2039844.10053612,15753.3794549819
2359,49.07300368,3.9519999,16.02540016,4.97447013,10,4,7,9,8.0,10,2,159.69900512,6,1.55600376,3,4,0,0.0,3,261.24221136,10,0.0,8,0.72323687,10,73.25225085,0,0.0,9,12.69405883,0,0,4.0,5,8,261.24220989,1057213.9437766,7524.68096103583
2360,17.97810761,4.5714302,43.90930175,4.67846012,9,10,7,6,8.4,10,1,453.7539978,3,0.24875105,1,1,0,0.0,1,41.76357245,10,0.0,0,0.0,9,28.9240103,0,0.0,0,0.0,0,0,2.15,2,9,41.76357755,169011.87808644,2529.11218478159
2361,0.0,5.0,41.46170043,5.43947982,9,10,7,1,7.4,10,1,434.48999023,4,0.39196746,1,1,0,0.0,1,65.80861239,10,0.0,0,0.0,7,5.51189254,0,0.0,2,0.43179758,0,0,2.25,2,8,65.80860819,266319.05400068,2226.99777509641
2362,100.0,4.0,44.74259948,4.41938018,10,10,8,10,9.6,10,1,495.51300048,3,0.25510735,3,3,0,0.0,1,42.83075084,10,0.0,0,0.0,10,95.79379111,1,0.59067398,0,0.0,0,0,2.45,3,10,42.83075525,173330.6102896,2362.28859951575
2363,0.0,5.0,43.32609939,4.85980987,9,10,7,1,7.4,10,1,426.42401123,6,1.66161233,0,0,0,0.0,3,278.97315522,10,0.0,2,0.02505617,9,14.50318758,0,0.0,6,4.14342376,0,0,3.05,3,8,278.97315385,1128968.81521985,10239.3993907258
2364,99.57563051,4.0,38.90980148,6.23289012,10,9,7,10,9.2,10,1,450.81100463,3,0.24562844,0,0,0,0.0,1,41.23930703,10,0.0,0,0.0,3,0.94812456,0,0.0,8,9.36737369,0,0,2.15,2,10,41.2393059,166890.21752952,1916.95496906073
2365,4.83043436,5.08175992,21.65169906,7.78091001,9,6,6,4,5.4,2,3,120.52899932,6,1.29280259,0,0,5,36.45561148,5,2238.49434067,2,1.19826257,4,0.12110372,2,0.34661244,3,0.94692999,6,4.5094311,0,0,3.5,4,5,2238.4943443,9058901.44930058,42219.6748069509
2366,0.0,22.3076992,15.32079982,8.6698904,3,3,5,1,4.4,10,3,131.35099792,1,0.05463519,0,0,0,0.0,1,26.08821858,10,0.0,0,0.0,9,18.91673815,0,0.0,9,18.91673815,0,0,2.6,3,4,26.08821901,105575.69897896,2141.75137319239
2367,100.0,3.25,38.90980148,6.23289012,10,9,7,10,9.2,10,1,483.0710144,2,0.15271146,2,2,0,0.0,1,25.63919313,10,0.0,0,0.0,10,95.31969228,9,2.78761005,0,0.0,0,0,2.65,3,10,25.63919101,103758.53984008,1421.63255753272
2368,14.25692359,4.0,22.0163002,4.51657009,10,6,8,6,8.0,10,2,136.76899719,2,0.12040666,1,1,0,0.0,1,20.21544115,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.75,2,8,20.21544222,81809.31944652,1766.74394402663
2369,0.0,7.57894992,18.25300025,9.95011043,7,4,5,1,5.4,10,10,10.94180011,1,0.06971101,0,0,0,0.0,1,42.14102678,10,0.0,0,0.0,6,4.32528616,0,0.0,6,4.32528616,0,0,3.35,4,5,42.1410345,170539.39829314,2812.0752769257
2370,0.0,37.95830154,15.32079982,8.6698904,1,3,5,1,4.0,10,4,82.79650115,4,0.30859086,0,0,0,0.0,1,50.94415386,10,0.0,0,0.0,10,75.88293664,0,0.0,10,75.88293664,0,0,3.15,4,4,50.94415428,206164.50260718,3207.70026559941
2371,31.81496116,5.0,38.90980148,6.23289012,9,9,7,8,8.6,10,1,423.0,2,0.15923023,0,0,0,0.0,1,26.73364884,10,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,1.5,1,9,26.73365466,108187.6948376,2253.01717496935
2372,11.7873461,9.83944034,15.32079982,8.6698904,6,3,5,5,4.4,3,2,160.68899536,4,0.40655564,0,0,6,44.19603468,4,703.95319908,3,0.60049446,2,0.00948926,2,0.20896275,9,3.0,2,0.64786125,0,0,3.25,4,4,703.953196,2848808.90752123,11402.9396131736
2373,4.11018208,11.59840011,15.32079982,8.6698904,5,3,5,3,4.6,7,2,180.73599243,5,1.09608888,0,0,0,0.0,4,523.38070602,7,0.12387158,5,0.18995732,4,1.44814279,9,3.0,3,1.62439308,0,0,3.15,4,4,523.38071829,2118055.09341942,13778.4024361099
2374,0.0,17.0501995,15.32079982,8.6698904,3,3,5,1,3.8,7,3,100.91799926,5,0.7452677,0,0,4,25.01776033,5,1290.43485763,7,0.10950727,7,0.59654309,4,1.13496624,0,0.0,3,1.75628237,0,0,3.7,4,4,1290.43484873,5222225.4441662,27647.634551458
2375,2.15719048,5.0,39.70520019,5.98559999,9,9,7,3,7.6,10,1,511.07598877,1,0.06920012,1,1,0,0.0,1,41.83218897,10,0.0,7,0.58949819,8,10.84255954,9,3.0,8,10.84255954,0,0,3.1,4,8,41.83219491,169289.56381808,4339.1322924103
2376,0.0,6.50633001,15.32079982,8.6698904,8,3,5,1,5.4,10,3,103.73000335,1,0.09227207,0,0,0,0.0,2,159.76958021,10,0.0,4,0.13920046,2,0.28566138,9,3.0,7,7.27527729,0,0,2.95,3,5,159.76957953,646567.1353181,5498.35354252121
2377,0.0,5.84614992,34.3830986,6.20956993,9,8,7,1,7.0,10,4,77.35009765,2,0.12281183,0,0,0,0.0,2,212.64932528,10,0.0,0,0.0,5,2.83057563,9,3.0,5,2.83057563,0,0,3.05,3,7,212.64932964,860564.74763488,6454.03464514012
