OBJECTID,X,Y,CELL_A,KEYID,HEAT_DEATH,WS_B_APAVG,WS_B_APMIN,WS_B_APMAX,BASE_UHI,CC_FST_DEC,CC_FST_CON,CC_FST_MIX,CC_GRASS,CC_SHRUB,CC_PASTURE,CC_CROP,CC_BARREN,CC_IPV_RS,CC_IPV_NRS,CC_IPV_ST,CC_IPV_OTH,CC_IPV_AP,CC_IPV_WLW,CC_IPV_WL,CC_IPV_WTR,CM_FST_DEC,CM_FST_CON,CM_FST_MIX,CM_GRASS,CM_SHRUB,CM_PASTURE,CM_CROP,CM_BARREN,CM_IPV_RS,CM_IPV_NRS,CM_IPV_ST,CM_IPV_OTH,CM_IPV_AP,CM_IPV_WLW,CM_IPV_WL,CM_IPV_WTR,CS_FST_DEC,CS_FST_CON,CS_FST_MIX,CS_GRASS,CS_SHRUB,CS_PASTURE,CS_CROP,CS_BARREN,CS_IPV_RS,CS_IPV_NRS,CS_IPV_ST,CS_IPV_OTH,CS_IPV_AP,CS_IPV_WLW,CS_IPV_WL,CS_IPV_WTR,EE_FST_DEC,EE_FST_CON,EE_FST_MIX,EE_GRASS,EE_SHRUB,EE_PASTURE,EE_CROP,EE_BARREN,EE_IPV_RS,EE_IPV_NRS,EE_IPV_ST,EE_IPV_OTH,EE_IPV_AP,EE_IPV_WLW,EE_IPV_WL,EE_IPV_WTR,GN_FST_DEC,GN_FST_CON,GN_FST_MIX,GN_GRASS,GN_SHRUB,GN_PASTURE,GN_CROP,GN_BARREN,GN_IPV_RS,GN_IPV_NRS,GN_IPV_ST,GN_IPV_OTH,GN_IPV_AP,GN_IPV_WLW,GN_IPV_WL,GN_IPV_WTR,AV_COOL,AV_GREEN,AV_WASTE,AV_ALL,SHAPEAREA,SHAPELEN
3365,974640,-145680,230400,7436,0.0,76.806,65.701,87.651,0.0,0.5678,0.0,0.0,0.2606,0.0,0.0,0.0,0.0463,0.0395,0.0031,0.0401,0.0427,0.0,0.0,0.0,0.0,0.5678,0.0,0.0,0.2606,0.0,0.0,0.0,0.0463,0.0395,0.0031,0.0401,0.0427,0.0,0.0,0.0,0.0,0.5807,0.0,0.0,0.2976,0.0,0.0,0.0,0.0093,0.0395,0.0031,0.0272,0.0427,0.0,0.0,0.0,0.0,0.5678,0.0,0.0,0.2606,0.0,0.0,0.0,0.0463,0.0395,0.0031,0.0401,0.0427,0.0,0.0,0.0,0.0,0.5807,0.0,0.0,0.2976,0.0,0.0,0.0,0.0093,0.0395,0.0031,0.0272,0.0427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506510.59220703,6332.78528574266
3366,975600,-145680,230400,7438,0.0,76.751,65.384,87.723,0.0,0.4109,0.0,0.0,0.3338,0.0,0.0,0.0,0.0584,0.0862,0.0,0.044,0.0667,0.0,0.0,0.0,0.0,0.4109,0.0,0.0,0.3338,0.0,0.0,0.0,0.0584,0.0862,0.0,0.044,0.0667,0.0,0.0,0.0,0.0,0.4292,0.0,0.0,0.3805,0.0,0.0,0.0,0.0117,0.0862,0.0,0.0257,0.0667,0.0,0.0,0.0,0.0,0.4109,0.0,0.0,0.3338,0.0,0.0,0.0,0.0584,0.0862,0.0,0.044,0.0667,0.0,0.0,0.0,0.0,0.4292,0.0,0.0,0.3805,0.0,0.0,0.0,0.0117,0.0862,0.0,0.0257,0.0667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506508.89617266,6332.78314319784
3367,978000,-145680,230400,7443,0.0,76.8,65.14,87.891,0.0,0.2697,0.0,0.0,0.4466,0.0,0.0,0.0,0.0794,0.0708,0.0008,0.0416,0.0769,0.0,0.0142,0.0,0.0,0.2697,0.0,0.0,0.4466,0.0,0.0,0.0,0.0794,0.0708,0.0008,0.0416,0.0769,0.0,0.0142,0.0,0.0,0.2857,0.0,0.0,0.5101,0.0,0.0,0.0,0.0159,0.0708,0.0008,0.0256,0.0769,0.0,0.0142,0.0,0.0,0.2697,0.0,0.0,0.4466,0.0,0.0,0.0,0.0794,0.0708,0.0008,0.0416,0.0769,0.0,0.0142,0.0,0.0,0.2857,0.0,0.0,0.5101,0.0,0.0,0.0,0.0159,0.0708,0.0008,0.0256,0.0769,0.0,0.0142,0.0,0.0,0.0,0.0,0.0,0.0,2506506.62211953,6332.78027045931
3368,978480,-145680,230400,7444,0.0,76.715,65.303,87.854,0.0,0.1596,0.0,0.0,0.255,0.0,0.0,0.0,0.0455,0.0063,0.1556,0.0555,0.3063,0.0,0.0162,0.0,0.0,0.1596,0.0,0.0,0.255,0.0,0.0,0.0,0.0455,0.0063,0.1556,0.0555,0.3063,0.0,0.0162,0.0,0.0,0.3242,0.0,0.0,0.2914,0.0,0.0,0.0,0.0091,0.0063,0.1556,0.044,0.1532,0.0,0.0162,0.0,0.0,0.1596,0.0,0.0,0.255,0.0,0.0,0.0,0.0455,0.0063,0.1556,0.0555,0.3063,0.0,0.0162,0.0,0.0,0.3242,0.0,0.0,0.2914,0.0,0.0,0.0,0.0091,0.0063,0.1556,0.044,0.1532,0.0,0.0162,0.0,0.0,0.0,0.0,0.0,0.0,2506506.33310859,6332.77990536106
3369,978960,-145680,230400,7445,0.0,76.599,65.32,87.849,0.0,0.0902,0.0,0.0,0.2053,0.0,0.0,0.0,0.0371,0.0004,0.241,0.0035,0.4226,0.0,0.0,0.0,0.0,0.0902,0.0,0.0,0.2053,0.0,0.0,0.0,0.0371,0.0004,0.241,0.0035,0.4226,0.0,0.0,0.0,0.0,0.3015,0.0,0.0,0.235,0.0,0.0,0.0,0.0074,0.0004,0.241,0.0035,0.2113,0.0,0.0,0.0,0.0,0.0902,0.0,0.0,0.2053,0.0,0.0,0.0,0.0371,0.0004,0.241,0.0035,0.4226,0.0,0.0,0.0,0.0,0.3015,0.0,0.0,0.235,0.0,0.0,0.0,0.0074,0.0004,0.241,0.0035,0.2113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506504.64981953,6332.77777891502
3370,979440,-145680,230400,7446,0.0,76.767,65.203,87.881,0.0,0.1513,0.0,0.0,0.3532,0.0,0.0,0.0,0.0635,0.0,0.0389,0.0794,0.2032,0.0,0.0,0.0,0.1104,0.1513,0.0,0.0,0.3532,0.0,0.0,0.0,0.0635,0.0,0.0389,0.0794,0.2032,0.0,0.0,0.0,0.1104,0.1591,0.0,0.0,0.404,0.0,0.0,0.0,0.0127,0.0,0.0389,0.0716,0.2032,0.0,0.0,0.0,0.1104,0.1513,0.0,0.0,0.3532,0.0,0.0,0.0,0.0635,0.0,0.0389,0.0794,0.2032,0.0,0.0,0.0,0.1104,0.1591,0.0,0.0,0.404,0.0,0.0,0.0,0.0127,0.0,0.0389,0.0716,0.2032,0.0,0.0,0.0,0.1104,0.0,0.0,0.0,0.0,2506505.20245938,6332.77847704761
3371,979920,-145680,230400,7447,0.0,76.787,65.279,87.815,0.0,0.1389,0.0,0.0,0.3893,0.0,0.0,0.0,0.0698,0.0,0.0467,0.076,0.2792,0.0,0.0,0.0,0.0,0.1389,0.0,0.0,0.3893,0.0,0.0,0.0,0.0698,0.0,0.0467,0.076,0.2792,0.0,0.0,0.0,0.0,0.1467,0.0,0.0,0.4451,0.0,0.0,0.0,0.014,0.0,0.0467,0.0682,0.2792,0.0,0.0,0.0,0.0,0.1389,0.0,0.0,0.3893,0.0,0.0,0.0,0.0698,0.0,0.0467,0.076,0.2792,0.0,0.0,0.0,0.0,0.1467,0.0,0.0,0.4451,0.0,0.0,0.0,0.014,0.0,0.0467,0.0682,0.2792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506504.6371375,6332.7777628951
3372,980400,-145680,230400,7448,0.0,77.028,65.428,88.012,0.0,0.2153,0.0,0.0,0.3654,0.0,0.0,0.0,0.0658,0.0,0.16,0.0228,0.1316,0.0,0.0391,0.0,0.0,0.2153,0.0,0.0,0.3654,0.0,0.0,0.0,0.0658,0.0,0.16,0.0228,0.1316,0.0,0.0391,0.0,0.0,0.2171,0.0,0.0,0.418,0.0,0.0,0.0,0.0132,0.0,0.16,0.021,0.1316,0.0,0.0391,0.0,0.0,0.2153,0.0,0.0,0.3654,0.0,0.0,0.0,0.0658,0.0,0.16,0.0228,0.1316,0.0,0.0391,0.0,0.0,0.2171,0.0,0.0,0.418,0.0,0.0,0.0,0.0132,0.0,0.16,0.021,0.1316,0.0,0.0391,0.0,0.0,0.0,0.0,0.0,0.0,2506504.34814141,6332.77739781553
3373,980880,-145680,230400,7449,0.0,77.09,65.493,87.974,0.0,0.7222,0.0,0.0,0.102,0.0,0.0,0.0,0.0182,0.0,0.0001,0.0316,0.0007,0.0,0.0932,0.0,0.0319,0.7222,0.0,0.0,0.102,0.0,0.0,0.0,0.0182,0.0,0.0001,0.0316,0.0007,0.0,0.0932,0.0,0.0319,0.7222,0.0,0.0,0.1166,0.0,0.0,0.0,0.0036,0.0,0.0001,0.0316,0.0007,0.0,0.0932,0.0,0.0319,0.7222,0.0,0.0,0.102,0.0,0.0,0.0,0.0182,0.0,0.0001,0.0316,0.0007,0.0,0.0932,0.0,0.0319,0.7222,0.0,0.0,0.1166,0.0,0.0,0.0,0.0036,0.0,0.0001,0.0316,0.0007,0.0,0.0932,0.0,0.0319,0.0,0.0,0.0,0.0,2506504.90079062,6332.77809595901
3374,981360,-145680,230400,7450,0.0,76.969,65.616,87.838,0.0,0.4576,0.0,0.0,0.1858,0.0,0.0,0.0,0.0328,0.0,0.0525,0.0555,0.2094,0.0,0.0063,0.0,0.0,0.4576,0.0,0.0,0.1858,0.0,0.0,0.0,0.0328,0.0,0.0525,0.0555,0.2094,0.0,0.0063,0.0,0.0,0.462,0.0,0.0,0.212,0.0,0.0,0.0,0.0066,0.0,0.0525,0.0511,0.2094,0.0,0.0063,0.0,0.0,0.4576,0.0,0.0,0.1858,0.0,0.0,0.0,0.0328,0.0,0.0525,0.0555,0.2094,0.0,0.0063,0.0,0.0,0.462,0.0,0.0,0.212,0.0,0.0,0.0,0.0066,0.0,0.0525,0.0511,0.2094,0.0,0.0063,0.0,0.0,0.0,0.0,0.0,0.0,2506502.65219766,6332.77525538123
3375,981840,-145680,230400,7451,0.0,76.891,65.457,87.681,0.0,0.3858,0.0,0.0,0.2735,0.0,0.0,0.0,0.0489,0.0041,0.0088,0.0291,0.2403,0.0,0.0095,0.0,0.0,0.3858,0.0,0.0,0.2735,0.0,0.0,0.0,0.0489,0.0041,0.0088,0.0291,0.2403,0.0,0.0095,0.0,0.0,0.3942,0.0,0.0,0.3126,0.0,0.0,0.0,0.0098,0.0041,0.0088,0.0207,0.2403,0.0,0.0095,0.0,0.0,0.3858,0.0,0.0,0.2735,0.0,0.0,0.0,0.0489,0.0041,0.0088,0.0291,0.2403,0.0,0.0095,0.0,0.0,0.3942,0.0,0.0,0.3126,0.0,0.0,0.0,0.0098,0.0041,0.0088,0.0207,0.2403,0.0,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,2506503.20485391,6332.77595353481
3376,987120,-145680,230400,7462,0.0,76.501,65.55,87.287,0.0,0.6414,0.0,0.0,0.2072,0.0,0.0,0.0,0.0371,0.0219,0.0157,0.0112,0.0654,0.0,0.0,0.0,0.0,0.6414,0.0,0.0,0.2072,0.0,0.0,0.0,0.0371,0.0219,0.0157,0.0112,0.0654,0.0,0.0,0.0,0.0,0.6442,0.0,0.0,0.2369,0.0,0.0,0.0,0.0074,0.0219,0.0157,0.0084,0.0654,0.0,0.0,0.0,0.0,0.6414,0.0,0.0,0.2072,0.0,0.0,0.0,0.0371,0.0219,0.0157,0.0112,0.0654,0.0,0.0,0.0,0.0,0.6442,0.0,0.0,0.2369,0.0,0.0,0.0,0.0074,0.0219,0.0157,0.0084,0.0654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506496.40868672,6332.76736814134
3377,989520,-145680,230400,7467,0.0,75.76,63.989,87.116,0.0,0.6599,0.0,0.0,0.1138,0.0,0.1339,0.0,0.0197,0.0197,0.0,0.0265,0.0265,0.0,0.0,0.0,0.0,0.6599,0.0,0.0,0.1138,0.0,0.1339,0.0,0.0197,0.0197,0.0,0.0265,0.0265,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.1296,0.0,0.1339,0.0,0.0039,0.0197,0.0,0.0194,0.0265,0.0,0.0,0.0,0.0,0.6599,0.0,0.0,0.1138,0.0,0.1339,0.0,0.0197,0.0197,0.0,0.0265,0.0265,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.1296,0.0,0.1339,0.0,0.0039,0.0197,0.0,0.0194,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506494.13500781,6332.76449586889
3378,990000,-145680,230400,7468,0.0,75.788,64.339,87.039,0.0,0.296,0.0,0.0,0.2786,0.0,0.2619,0.0,0.048,0.0281,0.0016,0.016,0.0235,0.0,0.0,0.0,0.0462,0.296,0.0,0.0,0.2786,0.0,0.2619,0.0,0.048,0.0281,0.0016,0.016,0.0235,0.0,0.0,0.0,0.0462,0.3022,0.0,0.0,0.317,0.0,0.2619,0.0,0.0096,0.0281,0.0016,0.0098,0.0235,0.0,0.0,0.0,0.0462,0.296,0.0,0.0,0.2786,0.0,0.2619,0.0,0.048,0.0281,0.0016,0.016,0.0235,0.0,0.0,0.0,0.0462,0.3022,0.0,0.0,0.317,0.0,0.2619,0.0,0.0096,0.0281,0.0016,0.0098,0.0235,0.0,0.0,0.0,0.0462,0.0,0.0,0.0,0.0,2506494.68771563,6332.76519408781
3379,990480,-145680,230400,7469,0.0,75.86,64.516,86.893,0.0,0.2991,0.1419,0.0348,0.267,0.0,0.0856,0.0,0.0461,0.039,0.0094,0.0273,0.0497,0.0,0.0,0.0,0.0,0.2991,0.1419,0.0348,0.267,0.0,0.0856,0.0,0.0461,0.039,0.0094,0.0273,0.0497,0.0,0.0,0.0,0.0,0.308,0.1419,0.0348,0.3039,0.0,0.0856,0.0,0.0092,0.039,0.0094,0.0184,0.0497,0.0,0.0,0.0,0.0,0.2991,0.1419,0.0348,0.267,0.0,0.0856,0.0,0.0461,0.039,0.0094,0.0273,0.0497,0.0,0.0,0.0,0.0,0.308,0.1419,0.0348,0.3039,0.0,0.0856,0.0,0.0092,0.039,0.0094,0.0184,0.0497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506493.28082813,6332.76341680854
3380,992880,-145680,230400,7474,0.0,75.739,64.395,86.834,0.0,0.4959,0.0343,0.0,0.0486,0.0,0.3887,0.0,0.0072,0.0037,0.006,0.0072,0.0084,0.0,0.0,0.0,0.0,0.4959,0.0343,0.0,0.0486,0.0,0.3887,0.0,0.0072,0.0037,0.006,0.0072,0.0084,0.0,0.0,0.0,0.0,0.4983,0.0343,0.0,0.0544,0.0,0.3887,0.0,0.0014,0.0037,0.006,0.0048,0.0084,0.0,0.0,0.0,0.0,0.4959,0.0343,0.0,0.0486,0.0,0.3887,0.0,0.0072,0.0037,0.006,0.0072,0.0084,0.0,0.0,0.0,0.0,0.4983,0.0343,0.0,0.0544,0.0,0.3887,0.0,0.0014,0.0037,0.006,0.0048,0.0084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506491.28362031,6332.76089379137
3381,993360,-145680,230400,7475,0.0,75.791,64.784,86.734,0.0,0.4698,0.0,0.0,0.341,0.0,0.0997,0.0,0.0135,0.033,0.0032,0.0111,0.0286,0.0,0.0,0.0,0.0,0.4698,0.0,0.0,0.341,0.0,0.0997,0.0,0.0135,0.033,0.0032,0.0111,0.0286,0.0,0.0,0.0,0.0,0.4741,0.0,0.0,0.3518,0.0,0.0997,0.0,0.0027,0.033,0.0032,0.0068,0.0286,0.0,0.0,0.0,0.0,0.4698,0.0,0.0,0.341,0.0,0.0997,0.0,0.0135,0.033,0.0032,0.0111,0.0286,0.0,0.0,0.0,0.0,0.4741,0.0,0.0,0.3518,0.0,0.0997,0.0,0.0027,0.033,0.0032,0.0068,0.0286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506490.71837031,6332.76017972614
3382,994800,-145680,230400,7478,0.0,75.651,64.265,86.786,0.0,0.5667,0.0773,0.0188,0.0618,0.0,0.185,0.0,0.0099,0.007,0.0066,0.034,0.0328,0.0,0.0,0.0,0.0,0.5667,0.0773,0.0188,0.0618,0.0,0.185,0.0,0.0099,0.007,0.0066,0.034,0.0328,0.0,0.0,0.0,0.0,0.5721,0.0773,0.0188,0.0697,0.0,0.185,0.0,0.002,0.007,0.0066,0.0286,0.0328,0.0,0.0,0.0,0.0,0.5667,0.0773,0.0188,0.0618,0.0,0.185,0.0,0.0099,0.007,0.0066,0.034,0.0328,0.0,0.0,0.0,0.0,0.5721,0.0773,0.0188,0.0697,0.0,0.185,0.0,0.002,0.007,0.0066,0.0286,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506488.45738906,6332.75732349168
3383,995280,-145680,230400,7479,0.0,75.567,63.609,86.936,0.0,0.6284,0.1976,0.0148,0.142,0.0,0.0,0.0,0.0,0.0029,0.0,0.0069,0.0073,0.0,0.0,0.0,0.0,0.6284,0.1976,0.0148,0.142,0.0,0.0,0.0,0.0,0.0029,0.0,0.0069,0.0073,0.0,0.0,0.0,0.0,0.6302,0.1976,0.0148,0.142,0.0,0.0,0.0,0.0,0.0029,0.0,0.0051,0.0073,0.0,0.0,0.0,0.0,0.6284,0.1976,0.0148,0.142,0.0,0.0,0.0,0.0,0.0029,0.0,0.0069,0.0073,0.0,0.0,0.0,0.0,0.6302,0.1976,0.0148,0.142,0.0,0.0,0.0,0.0,0.0029,0.0,0.0051,0.0073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506489.01013125,6332.75802175482
3384,995760,-145680,230400,7480,0.0,75.424,63.056,87.029,0.0,0.7169,0.133,0.0172,0.0915,0.0,0.0,0.0,0.003,0.0088,0.0021,0.0137,0.0116,0.0,0.0022,0.0,0.0,0.7169,0.133,0.0172,0.0915,0.0,0.0,0.0,0.003,0.0088,0.0021,0.0137,0.0116,0.0,0.0022,0.0,0.0,0.7184,0.133,0.0172,0.0939,0.0,0.0,0.0,0.0006,0.0088,0.0021,0.0122,0.0116,0.0,0.0022,0.0,0.0,0.7169,0.133,0.0172,0.0915,0.0,0.0,0.0,0.003,0.0088,0.0021,0.0137,0.0116,0.0,0.0022,0.0,0.0,0.7184,0.133,0.0172,0.0939,0.0,0.0,0.0,0.0006,0.0088,0.0021,0.0122,0.0116,0.0,0.0022,0.0,0.0,0.0,0.0,0.0,0.0,2506488.44489297,6332.75730770537
3385,996240,-145680,230400,7481,0.0,75.391,63.057,86.938,0.0,0.8058,0.0718,0.0309,0.0845,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0058,0.0,0.0,0.0,0.0,0.8058,0.0718,0.0309,0.0845,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0058,0.0,0.0,0.0,0.0,0.8058,0.0718,0.0309,0.0845,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0058,0.0,0.0,0.0,0.0,0.8058,0.0718,0.0309,0.0845,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0058,0.0,0.0,0.0,0.0,0.8058,0.0718,0.0309,0.0845,0.0,0.0,0.0,0.0,0.001,0.0001,0.0,0.0058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506488.99764063,6332.7580059764
3386,997200,-145680,230400,7483,0.0,75.097,61.775,87.404,0.0,0.6864,0.0,0.0,0.2073,0.0,0.049,0.0,0.0088,0.008,0.0,0.0268,0.0137,0.0,0.0,0.0,0.0,0.6864,0.0,0.0,0.2073,0.0,0.049,0.0,0.0088,0.008,0.0,0.0268,0.0137,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.2143,0.0,0.049,0.0,0.0018,0.008,0.0,0.0182,0.0137,0.0,0.0,0.0,0.0,0.6864,0.0,0.0,0.2073,0.0,0.049,0.0,0.0088,0.008,0.0,0.0268,0.0137,0.0,0.0,0.0,0.0,0.695,0.0,0.0,0.2143,0.0,0.049,0.0,0.0018,0.008,0.0,0.0182,0.0137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506486.18396016,6332.75445152982
3387,998160,-145680,230400,7485,0.0,75.229,62.134,87.353,0.0,0.5663,0.1497,0.0161,0.2454,0.0,0.0,0.0,0.0051,0.0022,0.0029,0.004,0.0082,0.0,0.0,0.0,0.0,0.5663,0.1497,0.0161,0.2454,0.0,0.0,0.0,0.0051,0.0022,0.0029,0.004,0.0082,0.0,0.0,0.0,0.0,0.5668,0.1497,0.0161,0.2495,0.0,0.0,0.0,0.001,0.0022,0.0029,0.0035,0.0082,0.0,0.0,0.0,0.0,0.5663,0.1497,0.0161,0.2454,0.0,0.0,0.0,0.0051,0.0022,0.0029,0.004,0.0082,0.0,0.0,0.0,0.0,0.5668,0.1497,0.0161,0.2495,0.0,0.0,0.0,0.001,0.0022,0.0029,0.0035,0.0082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506484.48828125,6332.7523094238
3388,998640,-145680,230400,7486,0.0,75.286,62.387,87.323,0.0,0.4945,0.247,0.0,0.2094,0.0,0.0,0.0,0.0043,0.0056,0.0024,0.016,0.0208,0.0,0.0,0.0,0.0,0.4945,0.247,0.0,0.2094,0.0,0.0,0.0,0.0043,0.0056,0.0024,0.016,0.0208,0.0,0.0,0.0,0.0,0.5001,0.247,0.0,0.2128,0.0,0.0,0.0,0.0009,0.0056,0.0024,0.0104,0.0208,0.0,0.0,0.0,0.0,0.4945,0.247,0.0,0.2094,0.0,0.0,0.0,0.0043,0.0056,0.0024,0.016,0.0208,0.0,0.0,0.0,0.0,0.5001,0.247,0.0,0.2128,0.0,0.0,0.0,0.0009,0.0056,0.0024,0.0104,0.0208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506485.04104531,6332.75300771513
3389,999600,-145680,230400,7488,0.0,75.393,62.902,87.07,0.0,0.7456,0.0,0.0632,0.1501,0.0,0.0,0.0,0.0064,0.0045,0.0029,0.0097,0.0144,0.0,0.0032,0.0,0.0,0.7456,0.0,0.0632,0.1501,0.0,0.0,0.0,0.0064,0.0045,0.0029,0.0097,0.0144,0.0,0.0032,0.0,0.0,0.7489,0.0,0.0632,0.1552,0.0,0.0,0.0,0.0013,0.0045,0.0029,0.0064,0.0144,0.0,0.0032,0.0,0.0,0.7456,0.0,0.0632,0.1501,0.0,0.0,0.0,0.0064,0.0045,0.0029,0.0097,0.0144,0.0,0.0032,0.0,0.0,0.7489,0.0,0.0632,0.1552,0.0,0.0,0.0,0.0013,0.0045,0.0029,0.0064,0.0144,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,2506485.30498047,6332.75334113803
3390,1000080,-145680,230400,7489,0.0,75.332,62.887,87.006,0.0,0.6408,0.0,0.0,0.2996,0.0,0.0,0.0,0.0149,0.0062,0.0025,0.0231,0.0128,0.0,0.0,0.0,0.0,0.6408,0.0,0.0,0.2996,0.0,0.0,0.0,0.0149,0.0062,0.0025,0.0231,0.0128,0.0,0.0,0.0,0.0,0.6464,0.0,0.0,0.3115,0.0,0.0,0.0,0.003,0.0062,0.0025,0.0175,0.0128,0.0,0.0,0.0,0.0,0.6408,0.0,0.0,0.2996,0.0,0.0,0.0,0.0149,0.0062,0.0025,0.0231,0.0128,0.0,0.0,0.0,0.0,0.6464,0.0,0.0,0.3115,0.0,0.0,0.0,0.003,0.0062,0.0025,0.0175,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506483.89816484,6332.75156394483
3391,1001040,-145680,230400,7491,0.0,75.32,62.878,86.955,0.0,0.5676,0.1651,0.0,0.2251,0.0,0.0,0.0,0.0001,0.0058,0.0042,0.0054,0.0266,0.0,0.0,0.0,0.0,0.5676,0.1651,0.0,0.2251,0.0,0.0,0.0,0.0001,0.0058,0.0042,0.0054,0.0266,0.0,0.0,0.0,0.0,0.5691,0.1651,0.0,0.2252,0.0,0.0,0.0,0.0,0.0058,0.0042,0.0039,0.0266,0.0,0.0,0.0,0.0,0.5676,0.1651,0.0,0.2251,0.0,0.0,0.0,0.0001,0.0058,0.0042,0.0054,0.0266,0.0,0.0,0.0,0.0,0.5691,0.1651,0.0,0.2252,0.0,0.0,0.0,0.0,0.0058,0.0042,0.0039,0.0266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506481.92614375,6332.74907274134
3392,1001520,-145680,230400,7492,0.0,75.406,63.275,86.874,0.0,0.5159,0.4279,0.0,0.0078,0.0,0.042,0.0,0.0,0.0,0.0009,0.0,0.0056,0.0,0.0,0.0,0.0,0.5159,0.4279,0.0,0.0078,0.0,0.042,0.0,0.0,0.0,0.0009,0.0,0.0056,0.0,0.0,0.0,0.0,0.5187,0.4279,0.0,0.008,0.0,0.042,0.0,0.0,0.0,0.0007,0.0,0.0028,0.0,0.0,0.0,0.0,0.5159,0.4279,0.0,0.0078,0.0,0.042,0.0,0.0,0.0,0.0009,0.0,0.0056,0.0,0.0,0.0,0.0,0.5187,0.4279,0.0,0.008,0.0,0.042,0.0,0.0,0.0,0.0007,0.0,0.0028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506480.51933906,6332.74729556118
3393,1002000,-145680,230400,7493,0.0,75.391,63.753,86.667,0.0,0.7304,0.0806,0.0193,0.1548,0.0,0.0,0.0,0.0,0.0,0.0051,0.0013,0.0084,0.0,0.0,0.0,0.0,0.7304,0.0806,0.0193,0.1548,0.0,0.0,0.0,0.0,0.0,0.0051,0.0013,0.0084,0.0,0.0,0.0,0.0,0.7346,0.0806,0.0193,0.1561,0.0,0.0,0.0,0.0,0.0,0.0038,0.0013,0.0042,0.0,0.0,0.0,0.0,0.7304,0.0806,0.0193,0.1548,0.0,0.0,0.0,0.0,0.0,0.0051,0.0013,0.0084,0.0,0.0,0.0,0.0,0.7346,0.0806,0.0193,0.1561,0.0,0.0,0.0,0.0,0.0,0.0038,0.0013,0.0042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506481.072125,6332.7479938807
3394,1002480,-145680,230400,7494,0.0,75.159,63.843,86.501,0.0,0.2401,0.0007,0.0,0.7139,0.0,0.0,0.0,0.0065,0.0033,0.0033,0.015,0.0171,0.0,0.0,0.0,0.0,0.2401,0.0007,0.0,0.7139,0.0,0.0,0.0,0.0065,0.0033,0.0033,0.015,0.0171,0.0,0.0,0.0,0.0,0.2425,0.0007,0.0,0.7191,0.0,0.0,0.0,0.0013,0.0033,0.0033,0.0126,0.0171,0.0,0.0,0.0,0.0,0.2401,0.0007,0.0,0.7139,0.0,0.0,0.0,0.0065,0.0033,0.0033,0.015,0.0171,0.0,0.0,0.0,0.0,0.2425,0.0007,0.0,0.7191,0.0,0.0,0.0,0.0013,0.0033,0.0033,0.0126,0.0171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2506481.62491406,6332.74869220605
