OBJECTID,MNL_FEA_KEY,MNL_CMPNT_KEY,MNL_UPS_FEATURE_KEY,MNL_DNS_FEATURE_KEY,MNL_EQNUM_ID,MNL_UPS_ENDPT_ID,MNL_DNS_ENDPT_ID,MNL_MNLPT_ID,MNL_MAP_AREA_ID,MNL_SSC2001_ID,MNL_NPDES_ID,MNL_FEATYPE_CODE,MNL_FEATYPE_TEXT,MNL_OWNER_CODE,MNL_OWNER_NAME,MNL_PARALLEL_CODE,MNL_PARALLEL_TEXT,MNL_PRBL_FLOW_CODE,MNL_PRBL_FLOW_TEXT,MNL_USE_PERMIT_CODE,MNL_USE_PERMIT_TEXT,MNL_MATERIAL_CODE,MNL_MATERIAL_TYPE,MNL_PIPE_SHP_CODE,MNL_PIPE_SHP_TEXT,MNL_LIFECYCLE_CODE,MNL_LIFECYCLE_STAT,MNL_CNVYNC_TYPE,MNL_DSTNTN_TYPE,MNL_OVRFLW_FLAG,MNL_PUMP_FLAG,MNL_CUNETTE_FLAG,MNL_CASING_FLAG,MNL_LINING_FLAG,MNL_PERF_PIPE_FLAG,MNL_LENGTH_FT_NBR,MNL_FCNLENGTH_FT_NBR,MNL_WIDTH_IN_NBR,MNL_HEIGHT_IN_NBR,MNL_SLOPE_PCT_NBR,MNL_UPS_DEPTH_FT_NBR,MNL_DNS_DEPTH_FT_NBR,MNL_UPS_ELEV_FT_NBR,MNL_DNS_ELEV_FT_NBR,MNL_PRBL_FLOW_SYM_NUM,MNL_USE_PERMIT_SYM_NUM,MNL_INC_MNL_NBR,MNL_INSTALL_DATE,MNL_RETIRE_DATE,MNL_LST_UPDT_DATE,MNL_STREAM_NAME,MNL_CCTV_DATE,MNL_CCTV_COLLAPSE_FLAG,SHAPE_Length
37992,2201507,176060,23011,23057.0,,215-011,215-012,215-011 215-012,215,LC1474-1,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,298.75,298.75,8.0,8.0,11.6999998092651,8.86,22.3,431.14,396.1,16,16,,1958/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,298.754710430228
37993,2201536,176837,26004,27103.0,,216-037,216-038,216-037 216-038,216,LCH-21,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,182.36,182.36,8.0,8.0,3.40000009536743,9.46,8.66,358.54,352.34,16,16,,1971/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,182.35587514112
37994,2201565,176023,47269,46997.0,,214-211,214-184,214-211 214-184,214,LC1726-1,,STB,Stub,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,43.84,43.84,8.0,8.0,,,13.16,,401.84,16,16,,1962/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,43.8382342460252
37995,2201568,175811,38877,37332.0,,214-104,214-097,214-104 214-097,214,LC1996-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,255.82,255.82,8.0,8.0,-1.89999997615814,10.26,24.36,407.74,412.7,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,255.823172194053
37996,2201575,176016,50399,48465.0,,214-206,214-203,214-206 214-203,214,LC1818,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,290.8,290.8,8.0,8.0,5.0,10.56,9.16,414.44,399.84,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,290.798468705959
37997,2201592,176721,51026,53215.0,,215-349,215-350,215-349 215-350,215,LC1419-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,240.34,240.34,8.0,8.0,0.699999988079071,14.46,15.06,318.54,316.94,16,16,,1958/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,240.341175331338
38059,2202382,-74132,224859,225081.0,,D233-394,D233-395,D233-394 D233-395,233,LC910-1,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,138.11,138.11,12.0,12.0,,,,,,15,15,,,,2017/12/02 00:00:00+00,,,N,138.110482430314
38174,2204401,-59066,992919,998870.0,,D027-148,D027-149,D027-148 D027-149,027,3456-12,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,191.93,191.93,10.0,10.0,0.800000011920929,6.8,9.3,8.2,6.7,15,15,,1961/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,191.927574030217
38378,2207900,-65274,1839779,1835516.0,,D072-402,D072-364,D072-402 D072-364,072,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,227.32,227.32,18.0,18.0,0.400000005960464,4.6,6.4,7.95,6.95,15,15,,,,2006/04/12 00:00:00+00,,,N,227.319839773868
38433,2208698,174045,1861,1983.0,,203-012,203-013,203-012 203-013,203,LC1570-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,107.26,107.26,8.0,8.0,0.600000023841858,-0.84,-0.74,439.84,439.24,16,16,,1962/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,107.264692698749
38434,2208707,174155,659,1094.0,,203-066,203-068,203-066 203-068,203,LC207-5,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,261.91,261.91,8.0,8.0,1.5,-0.44,0.56,411.44,407.44,16,16,,1968/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,261.9145713199
38435,2208712,174411,16151,16172.0,,208-098,208-099,208-098 208-099,208,LC1498,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,322.49,322.49,8.0,8.0,0.5,7.86,13.56,376.14,374.44,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,322.488388946215
38439,2208774,173977,1551,2497.0,,202-010,202-009,202-010 202-009,202,LC1732,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,373.76,373.76,8.0,8.0,2.09999990463257,8.46,13.36,459.54,451.64,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,373.763552909235
38440,2208780,174258,5269,5298.0,,208-024,208-025,208-024 208-025,208,LC1564,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,251.6,251.6,8.0,8.0,4.90000009536743,8.76,12.16,439.24,426.84,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,251.599985616205
38441,2208788,174483,3346,3379.0,,209-003,209-004,209-003 209-004,209,LC1568,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,270.89,270.89,8.0,8.0,0.5,12.86,17.26,418.14,416.74,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,270.8901637133
38442,2208793,174713,8782,9956.0,,209-121,209-128,209-121 209-128,209,LC43,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,354.73,354.73,10.0,10.0,1.79999995231628,7.86,8.16,392.14,385.84,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,354.732489616088
38443,2208798,174721,10543,10407.0,,209-126,209-125,209-126 209-125,209,LC1717-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,41.17,41.17,8.0,8.0,0.0,5.26,6.26,373.74,373.74,16,16,,1962/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,41.1690946205786
38444,2208802,175709,25472,27002.0,,214-051,214-050,214-051 214-050,214,LC2018,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,257.85,257.85,12.0,12.0,0.400000005960464,12.16,11.26,359.84,358.74,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,257.848810293023
38445,2208807,176764,22689,24318.0,,215-374,215-373,215-374 215-373,215,LC1716-3,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,348.87,348.87,24.0,24.0,0.200000002980232,33.8,9.6,354.2,353.4,16,16,,1990/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,348.868631529187
38446,2208810,176081,23904,25158.0,,215-022,215-026,215-022 215-026,215,LC1471-7,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,273.23,273.23,8.0,8.0,-6.5,13.76,28.6,381.24,399.0,16,16,,1959/01/01 00:00:00+00,,,,,N,273.234064949049
38447,2208867,175270,14349,14366.0,,210-019,210-018,210-019 210-018,210,LC1514-3,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,392.21,392.21,8.0,8.0,5.30000019073486,10.06,7.06,466.94,446.24,16,16,,1958/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,392.205843846029
38448,2208902,175740,31548,33414.0,,214-067,214-068,214-067 214-068,214,LC1996-4,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,288.61,288.61,8.0,8.0,0.699999988079071,18.16,16.26,426.84,424.74,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,288.609491761538
38449,2208912,-29266,36855,36853.0,,215-396,215-158,215-396 215-158,215,LC1463-1,,STB,Stub,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,7.62,7.62,8.0,8.0,,,9.7,,398.3,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,7.62124573033599
38450,2208916,176327,34295,34378.0,,215-141,215-142,215-141 215-142,215,LC1462-4,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,249.68,249.68,8.0,8.0,2.79999995231628,11.06,13.06,333.94,326.94,16,16,,1962/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,249.682527460906
38451,2208921,176630,48710,48760.0,,215-301,215-302,215-301 215-302,215,LC1423-1,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,199.93,199.93,8.0,8.0,7.90000009536743,14.76,20.56,361.24,345.44,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,199.92722677371
38452,2208923,-55232,40812,40780.0,,215-198,214-144,215-198 214-144,215,,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,191.43,191.43,8.0,8.0,0.699999988079071,7.62,11.06,317.38,316.1,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,191.430722179623
38453,2208924,176559,44428,46775.0,,215-266,215-267,215-266 215-267,215,LC133,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,396.76,396.76,8.0,8.0,1.70000004768372,14.26,11.06,350.74,343.94,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,396.755507390901
38454,2208937,177187,50876,50967.0,,216-208,216-209,216-208 216-209,216,LC1421,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,307.24,307.24,8.0,8.0,0.800000011920929,12.76,9.36,313.24,310.64,16,16,,1953/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,307.243431742711
38457,2209025,176015,50379,50399.0,,214-205,214-206,214-205 214-206,214,LC1818,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,141.39,141.39,8.0,8.0,5.19999980926514,12.26,10.56,421.74,414.44,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,141.389979038987
38458,2209032,176639,50448,49835.0,,215-306,215-305,215-306 215-305,215,LC1999-1,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,120.74,120.74,8.0,8.0,2.59999990463257,13.26,9.36,377.74,374.64,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,120.741304738549
38459,2209040,176962,39297,40821.0,,216-097,216-148,216-097 216-148,216,LCH-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,329.8,329.8,8.0,8.0,3.0,10.66,12.66,342.34,332.34,16,16,,1971/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,329.803186744514
38488,2209584,311732,158207,160721.0,,D226-274,D226-236,D226-274 D226-236,226,LC91,,STB,Stub,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,230.75,230.75,30.0,30.0,,,15.7,,268.3,15,15,,,,,,,N,230.754851639379
38538,2210356,-18255,405044,390369.0,,D007-036,D007-037,D007-036 D007-037,007,5572-11,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,296.25,296.25,,,,,4.8,,320.2,15,15,,1946/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,296.251600074336
38580,2210980,-52631,597905,592828.0,,017-037,017-327,017-037 017-327,017,,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,140.0,140.0,8.0,8.0,3.79999995231628,6.6,6.1,53.7,48.4,16,16,,2000/01/01 00:00:00+00,,2005/01/26 00:00:00+00,,,N,140.003003690545
38755,2213569,34508,1393152,1391731.0,,049-075,049-007,049-075 049-007,049,4367-4,,STB,Stub,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,62.93,62.93,8.0,8.0,9.89999961853027,9.8,28.6,26.17,19.97,16,16,,1971/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,62.9342774025163
38770,2213949,-43572,1481761,1484027.0,,056-403,056-404,056-403 056-404,056,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,323.0,323.0,12.0,12.0,,,,,,16,16,,,,2017/12/02 00:00:00+00,,,N,323.000796673502
38771,2213950,-43573,1484027,1484120.0,,056-404,056-405,056-404 056-405,056,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,277.03,277.03,12.0,12.0,,,,,,16,16,,,,2017/12/02 00:00:00+00,,,N,277.030534982922
38847,2215183,311866,1826124,1826113.0,,D070-134,D070-133,D070-134 D070-133,070,5340-B56,,STB,Stub,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,10.97,10.97,8.0,8.0,2.70000004768372,8.0,8.3,301.0,300.7,15,15,,1992/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,10.9744096284084
38924,2156442,175162,19260,21123.0,,209-346,209-347,209-346 209-347,209,LC177,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,380.95,380.95,8.0,8.0,0.5,12.56,15.56,453.44,451.44,16,16,,1958/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,380.947968531191
38925,2156487,174361,10450,10512.0,,208-073,209-379,208-073 209-379,208,LC1536-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,377.65,377.65,8.0,8.0,1.70000004768372,11.06,11.66,370.94,364.64,16,16,,1962/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,377.65186562001
38952,2164063,175850,41820,41844.0,,214-123,214-124,214-123 214-124,214,LC1445-1,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,283.55,283.55,8.0,8.0,12.8000001907349,15.56,16.96,406.44,370.04,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,283.548039074986
38994,2178524,-73615,1991353,1990539.0,,304-059,304-058,304-059 304-058,304,5340-87,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,200.0,200.0,8.0,8.0,,,,,,16,16,,,,2017/12/02 00:00:00+00,,,N,200.000650191851
38995,2179009,176600,43512,44926.0,,215-286,215-284,215-286 215-284,215,LC1866-2,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,AC,Asbestos Cement,CIR,Circular,C,Connected,,,N,N,N,N,N,N,295.61,295.61,18.0,18.0,0.600000023841858,10.76,-125.24,317.24,315.44,16,16,,1958/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,295.607489447498
39000,2180658,-51282,505435,499592.0,,D008-276,D008-277,D008-276 D008-277,008,,,MNL,Mainline,DPR,Parks and Recreation,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,191.54,191.54,36.0,36.0,2.59999990463257,10.58,20.2,47.55,42.65,15,15,,1946/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,191.536106461435
39009,2185153,210923,1745926,1758671.0,611673.0,D071-058,D071-059,D071-058 D071-059,071,1079,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,457.99,457.99,12.0,12.0,0.200000002980232,9.2,10.4,12.8,11.8,15,15,1.0,1913/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,457.988581234109
39012,2186466,176753,34860,34851.0,,215-367,215-152,215-367 215-152,215,LC1464-2,,STB,Stub,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,45.92,45.92,8.0,8.0,,,10.36,,358.64,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,45.9160925432406
39070,2201493,176045,22660,22633.0,,215-003,215-002,215-003 215-002,215,LC1473,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,130.04,130.04,8.0,8.0,4.09999990463257,14.26,10.56,390.74,385.44,16,16,,1959/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,130.042446620448
39079,2205657,-23627,1314758,1318566.0,,045-462,045-205,045-462 045-205,045,1190,,STB,Stub,PRI,Private,,Not Parallel,C,Combined,S,Sanitary,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,368.41,368.41,20.0,20.0,,,9.8,,217.2,18,16,,1894/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,368.413091195267
39086,2208809,176180,26203,27233.0,,215-068,215-069,215-068 215-069,215,LC33,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,193.72,193.72,8.0,8.0,7.59999990463257,18.9,10.36,378.4,363.64,16,16,,1963/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,193.71750204081
39087,2208901,175809,37597,37671.0,,214-103,215-174,214-103 215-174,214,LC1454,,MNL,Mainline,RWW,Ronald WasteWater,,Not Parallel,S,Sanitary,S,Sanitary,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,313.65,313.65,18.0,18.0,0.0,16.96,14.66,314.04,314.04,16,16,,1960/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,313.648723074348
39117,2164219,-34326,77522,77558.0,,D219-167,D219-166,D219-167 D219-166,219,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CMP,Corrugated Metal Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,250.04,250.04,18.0,18.0,0.600000023841858,,,429.2,427.7,15,15,,2005/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,250.038847489027
39130,2166507,18074,848812,855967.0,632467.0,023-315,023-314,023-315 023-314,023,6351,,STB,Stub,UW,University of Washington,,Not Parallel,S,Sanitary,S,Sanitary,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,COL,,N,N,N,N,N,N,209.49,209.49,12.0,12.0,7.0,20.7,23.3,65.3,50.7,16,16,,1903/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,209.487565674743
39138,2214426,-11295,1617683,1610758.0,610572.0,D064-123,D064-124,D064-123 D064-124,064,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,COL,,N,N,N,N,N,N,266.46,266.46,18.0,18.0,0.400000005960464,7.14,7.38,11.06,9.92,15,15,,1994/01/01 00:00:00+00,,2017/12/02 00:00:00+00,,,N,266.459338700844
39688,4025807,0,4025800,76998.0,927562.0,D219-187,D219-172,D219-187 D219-172,219,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CMP,Corrugated Metal Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,317.56,317.56,24.0,24.0,1.29999995231628,0.0,,432.66,428.4,15,15,,2005/10/02 12:14:37+00,,2010/01/01 00:00:00+00,,,N,317.556727577395
39689,4154000,0,4153996,4153998.0,,,,,029,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,36.92,36.92,8.0,8.0,1.29999995231628,0.0,0.0,163.79,163.32,15,15,,2007/07/31 13:43:41+00,,2010/01/01 00:00:00+00,,,N,36.9246278198891
39735,4227666,0,4227662,4227634.0,,,070-527,,070,,,MNL,Mainline,PRI,Private,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,94.41,94.41,8.0,8.0,,0.0,0.0,,,16,16,,2003/03/09 07:38:46+00,,2017/12/02 00:00:00+00,,,N,94.4100071234831
39752,2200220,-62926,1796535,4762135.0,,D071-324,D071-323,D071-324 D071-323,071,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,PVC,Polyvinyl Chloride,CIR,Circular,C,Connected,,,N,N,N,N,N,N,12.66,12.66,6.0,6.0,0.100000001490116,2.97,,10.88,10.87,15,15,,,,2011/01/06 00:00:00+00,,,N,12.6639566819865
39770,4431297,0,4431293,4431295.0,,,,,050,,,MNL,Mainline,POS,Port of Seattle,,Not Parallel,S,Sanitary,S,Sanitary,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,181.85,181.85,0.0,0.0,,0.0,0.0,,,16,16,,2009/12/01 12:47:08+00,,2010/09/16 00:00:00+00,,,N,181.852713035152
39788,2166427,-65984,790284,4751225.0,,D021-147,D021-157,D021-147 D021-157,021,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,CON,Concrete,CIR,Circular,C,Connected,,,N,N,N,N,N,N,19.27,19.27,10.0,10.0,,,,,,15,15,,1999/01/01 00:00:00+00,,2011/01/06 00:00:00+00,,,N,19.2690179727722
39791,2215321,-72112,4786055,1816212.0,,D071-231,D071-205,D071-231 D071-205,071,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,78.4,78.4,48.0,48.0,,,,11.35,,15,15,,,,2011/01/06 00:00:00+00,,,N,78.4025351166714
39803,2192876,-65240,1830364,4771310.0,,D072-374,D072-372,D072-374 D072-372,072,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,UNK,Unknown,CIR,Circular,C,Connected,,,N,N,N,N,N,N,53.1,53.1,14.0,14.0,,,,,,15,15,,,,2017/12/02 00:00:00+00,,,N,53.0975077022457
39805,2177585,-62933,4797460,1801679.0,,D071-317,D071-315,D071-317 D071-315,071,,,MNL,Mainline,PRI,Private,,Not Parallel,D,Drainage,D,Drainage,RCP,Reinforced Concrete Pipe,CIR,Circular,C,Connected,,,N,N,N,N,N,N,39.6,39.6,12.0,12.0,0.0,,4.59,8.85,8.85,15,15,,,,2011/01/06 00:00:00+00,,,N,39.6027536742651
39808,4816483,0,4816479,4816481.0,,,,,036,,,MNL,Mainline,SCL,Seattle City Light,,Not Parallel,C,Combined,C,Combined,STL,Steel,CIR,Circular,C,Connected,,,N,N,N,N,N,N,273.08,273.08,36.0,36.0,,0.0,0.0,,,18,18,,1912/05/13 13:01:40+00,,2011/01/28 00:00:00+00,,,N,273.083482145756
