COUNTY1_00,COUNTY2_00,DIR_FLY,FRAME,MODEL00,OBJECTID,LINE00,SEQUENCE00,YEAR,CAN_NBR00,FLGTDATE00,SCALE00,PRINTSAVAIL,SHAPEAREA,SHAPELEN
Jefferson, ,E-W,33&34,024033,1025,024,33,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325961.71862891,12663.3444908543
Jefferson, ,E-W,33&34,025033,1026,025,33,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326019.14729062,12663.3794466178
Jefferson, ,E-W,33&34,030033,1027,030,33,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326188.02555,12663.4841092314
Jefferson, ,E-W,33&34,031033,1028,031,33,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326219.59204531,12663.5040410998
Jefferson, ,E-W,33&34,032033,1029,032,33,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326365.23250625,12663.5940749604
Jefferson, ,E-W,33&34,033033,1030,033,33,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326506.86515625,12663.6815604858
Jefferson, ,E-W,33&34,034033,1031,034,33,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326557.08323047,12663.7202244731
Jefferson, ,W-E,34&35,010034,1032,010,34,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325149.74129688,12662.693261507
Jefferson, ,W-E,34&35,011034,1033,011,34,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325038.61031016,12662.6194234851
Jefferson, ,W-E,34&35,012034,1034,012,34,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324961.00367578,12662.5680805399
Jefferson, ,W-E,34&35,016034,1035,016,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325357.02425781,12662.8390019186
Jefferson, ,E-W,34&35,018034,1036,018,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325258.02842188,12662.7738126714
Jefferson, ,E-W,34&35,019034,1037,019,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325804.37160547,12663.2398658093
Jefferson, ,W-E,34&35,020034,1038,020,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325861.51241172,12663.2835340852
Jefferson, ,W-E,34&35,021034,1039,021,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325886.19825625,12663.2984599799
Jefferson, ,E-W,34&35,022034,1040,022,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325909.43215781,12663.3121384741
Jefferson, ,E-W,34&35,017034,1041,017,34,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325252.32398359,12662.7688973133
Jefferson, ,W-E,34&35,013034,1042,013,34,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324844.45152031,12662.4904853064
Jefferson, ,W-E,34&35,014034,1043,014,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324851.19018047,12662.4953950938
Jefferson, ,W-E,34&35,015034,1044,015,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325242.39355781,12662.7603295142
Jefferson, ,W-E,34&35,023034,1045,023,34,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325937.03233125,12663.3295646037
Jefferson, ,W-E,34&35,026034,1046,026,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326073.02197656,12663.4131450719
Jefferson, ,W-E,34&35,027034,1047,027,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326104.17119063,12663.4318240581
Jefferson, ,W-E,34&35,028034,1048,028,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326158.05199141,12663.4655275243
Jefferson, ,W-E,34&35,029034,1049,029,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326189.61243984,12663.4854542676
Jefferson, ,E-W,34&35,024034,1050,024,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325994.4550875,12663.3645153917
Jefferson, ,E-W,34&35,025034,1051,025,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326042.918175,12663.3944662191
Jefferson, ,E-W,34&35,030034,1052,030,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326218.26469687,12663.5028859956
Jefferson, ,E-W,34&35,031034,1053,031,34,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326248.36929688,12663.5215653693
Jefferson, ,E-W,34&35,032034,1054,032,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326394.01967422,12663.6116041705
Jefferson, ,E-W,34&35,033034,1055,033,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326504.09951953,12663.6827929686
Jefferson, ,E-W,34&35,034034,1056,034,34,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326579.39655625,12663.7339914874
Jefferson, ,W-E,35&36,010035,1057,010,35,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325116.73173047,12662.6480612836
Jefferson, ,W-E,35&36,011035,1058,011,35,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325075.05381484,12662.6444234316
Jefferson, ,W-E,35&36,012035,1059,012,35,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325002.44715625,12662.5955804811
Jefferson, ,W-E,35&36,016035,1060,016,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325394.50938594,12662.8640018647
Jefferson, ,E-W,35&36,018035,1061,018,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325295.52329844,12662.7988176032
Jefferson, ,E-W,35&36,019035,1062,019,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325838.96106641,12663.2623806042
Jefferson, ,W-E,35&36,020035,1063,020,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325894.23902344,12663.3035538076
Jefferson, ,W-E,35&36,021035,1064,021,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325917.47279141,12663.3172321509
Jefferson, ,E-W,35&36,022035,1065,022,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325939.65563203,12663.3309056734
Jefferson, ,E-W,35&36,017035,1066,017,35,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325291.28085469,12662.7951547375
Jefferson, ,W-E,35&36,013035,1067,013,35,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324888.38767969,12662.5192327441
Jefferson, ,W-E,35&36,014035,1068,014,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324890.12626094,12662.5216425367
Jefferson, ,W-E,35&36,015035,1069,015,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325277.37543516,12662.7840769674
Jefferson, ,W-E,35&36,023035,1070,023,35,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325965.80948438,12663.3470891603
Jefferson, ,W-E,35&36,026035,1071,026,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326103.26114531,12663.4319220026
Jefferson, ,W-E,35&36,027035,1072,027,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326127.94787188,12663.4468484903
Jefferson, ,W-E,35&36,028035,1073,028,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326186.82928359,12663.4830519244
Jefferson, ,W-E,35&36,029035,1074,029,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326218.38973828,12663.5029786262
Jefferson, ,E-W,35&36,024035,1075,024,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326019.68386484,12663.3807874496
Jefferson, ,E-W,35&36,025035,1076,025,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326074.19281016,12663.4132382717
Jefferson, ,E-W,35&36,030035,1077,030,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326247.04199688,12663.5204103159
Jefferson, ,E-W,35&36,031035,1078,031,35,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326281.11166641,12663.5415945313
Jefferson, ,E-W,35&36,032035,1079,032,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326420.29004531,12663.6278759775
Jefferson, ,E-W,35&36,033035,1080,033,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326484.83910547,12663.6752536038
Jefferson, ,E-W,35&36,034035,1081,034,35,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326602.75514844,12663.747758538
Jefferson, ,W-E,36&37,010036,1082,010,36,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325026.90849609,12662.5744538174
Jefferson, ,W-E,36&37,011036,1083,011,36,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325116.49755,12662.6719233777
Jefferson, ,W-E,36&37,012036,1084,012,36,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325039.93156875,12662.6205804306
Jefferson, ,W-E,36&37,016036,1085,016,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325429.50153281,12662.8877543238
Jefferson, ,E-W,36&37,018036,1086,018,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325331.97307735,12662.8238225271
Jefferson, ,E-W,36&37,019036,1087,019,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325873.56049063,12663.2849003767
Jefferson, ,W-E,36&37,020036,1088,020,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325920.51308672,12663.3198260299
Jefferson, ,W-E,36&37,021036,1089,021,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325941.24368985,12663.3322518749
Jefferson, ,E-W,36&37,022036,1090,022,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325967.39162187,12663.3484302993
Jefferson, ,E-W,36&37,017036,1091,017,36,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325323.76562813,12662.8176546928
Jefferson, ,W-E,36&37,013036,1092,013,36,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324928.79586094,12662.5467377023
Jefferson, ,W-E,36&37,014036,1093,014,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324931.56957969,12662.549142482
Jefferson, ,W-E,36&37,015036,1094,015,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325313.8193875,12662.8090769218
Jefferson, ,W-E,36&37,023036,1095,023,36,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325992.08353047,12663.3633612791
Jefferson, ,W-E,36&37,026036,1096,026,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326130.57075,12663.4481891185
Jefferson, ,W-E,36&37,027036,1097,027,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326159.63924375,12663.4668729246
Jefferson, ,W-E,36&37,028036,1098,028,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326214.56538672,12663.5005763665
Jefferson, ,W-E,36&37,029036,1099,029,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326243.21748984,12663.5180079044
Jefferson, ,E-W,36&37,024036,1100,024,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326050.95850391,12663.3995595363
Jefferson, ,E-W,36&37,025036,1101,025,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326104.42223438,12663.4320103136
Jefferson, ,E-W,36&37,030036,1102,030,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326277.2812625,12663.5391871123
Jefferson, ,E-W,36&37,031036,1103,031,36,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326304.88843125,12663.5566188318
Jefferson, ,E-W,36&37,032036,1104,032,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326450.53925469,12663.6466576796
Jefferson, ,E-W,36&37,033036,1105,033,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326509.64983203,12663.690268202
Jefferson, ,E-W,36&37,034036,1106,034,36,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326627.55631562,12663.7627682333
Jefferson, ,W-E,37&38,011037,1107,011,37,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325152.94120547,12662.6969233253
Jefferson, ,W-E,37&38,012037,1108,012,37,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325073.877925,12662.6443328971
Jefferson, ,W-E,37&38,016037,1109,016,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325468.44881953,12662.9140067684
Jefferson, ,E-W,37&38,018037,1110,018,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325369.46810313,12662.8488274568
Jefferson, ,E-W,37&38,019037,1111,019,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325905.662625,12663.3061726368
Jefferson, ,W-E,37&38,020037,1112,020,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325949.28456563,12663.3373457893
Jefferson, ,W-E,37&38,021037,1113,021,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325971.46724844,12663.3510191196
Jefferson, ,E-W,37&38,022037,1114,022,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325996.159025,12663.365949963
Jefferson, ,E-W,37&38,017037,1115,017,37,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325363.76367656,12662.8439121186
Jefferson, ,W-E,37&38,013037,1116,013,37,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9324962.74200469,12662.5704901596
Jefferson, ,W-E,37&38,014037,1117,014,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9324966.97771016,12662.5741474374
Jefferson, ,W-E,37&38,015037,1118,015,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325351.314425,12662.8340818718
Jefferson, ,W-E,37&38,023037,1119,023,37,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326024.81027422,12663.3833809225
Jefferson, ,W-E,37&38,026037,1120,026,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326156.844925,12663.464461165
Jefferson, ,W-E,37&38,027037,1121,027,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326188.41659063,12663.4843973754
Jefferson, ,W-E,37&38,028037,1122,028,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326244.80471484,12663.5193532599
Jefferson, ,W-E,37&38,029037,1123,029,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326271.99488672,12663.5355322932
Jefferson, ,E-W,37&38,024037,1124,024,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326077.23264063,12663.41583164
Jefferson, ,E-W,37&38,025037,1125,025,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326129.66095625,12663.4482873184
Jefferson, ,E-W,37&38,030037,1126,030,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326302.51026328,12663.5554589979
Jefferson, ,E-W,37&38,031037,1127,031,37,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326333.6658375,12663.5741431444
Jefferson, ,E-W,37&38,032037,1128,032,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326474.31625313,12663.6616820138
Jefferson, ,E-W,37&38,033037,1129,033,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326536.963775,12663.706535226
Jefferson, ,E-W,37&38,034037,1130,034,37,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326649.8697375,12663.7765352633
Jefferson, ,W-E,38&39,011038,1131,011,38,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325190.42591953,12662.7219232746
Jefferson, ,W-E,38&39,012038,1132,012,38,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325117.82466406,12662.6730853495
Jefferson, ,W-E,38&39,016038,1133,016,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325501.98491484,12662.9365117162
Jefferson, ,E-W,38&39,018038,1134,018,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325405.91222266,12662.8738274132
Jefferson, ,E-W,38&39,019038,1135,019,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325936.30285078,12663.3261924205
Jefferson, ,W-E,38&39,020038,1136,020,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325974.50762735,12663.3536130767
Jefferson, ,W-E,38&39,021038,1137,021,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326000.24455469,12663.3685437911
Jefferson, ,E-W,38&39,022038,1138,022,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326028.89566406,12663.3859746083
Jefferson, ,E-W,38&39,017038,1139,017,38,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325398.76156875,12662.8676695508
Jefferson, ,W-E,38&39,013038,1140,013,38,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325006.68847656,12662.5992426116
Jefferson, ,W-E,38&39,014038,1141,014,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325010.92418437,12662.6028998808
Jefferson, ,W-E,38&39,015038,1142,015,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325388.79954063,12662.8590818258
Jefferson, ,W-E,38&39,023038,1143,023,38,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326051.0844125,12663.3996530603
Jefferson, ,W-E,38&39,026038,1144,026,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326187.08425625,12663.483238136
Jefferson, ,W-E,38&39,027038,1145,027,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326213.23866328,12663.4994218719
Jefferson, ,W-E,38&39,028038,1146,028,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326272.12022735,12663.5356252318
Jefferson, ,W-E,38&39,029038,1147,029,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326299.73109375,12663.5530567238
Jefferson, ,E-W,38&39,024038,1148,024,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326103.5068211,12663.4321037533
Jefferson, ,E-W,38&39,025038,1149,025,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326160.93575,12663.467059405
Jefferson, ,E-W,38&39,030038,1150,030,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326333.80062656,12663.5742407223
Jefferson, ,E-W,38&39,031038,1151,031,38,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326362.45301484,12663.5916723938
Jefferson, ,E-W,38&39,032038,1152,032,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326475.08905469,12663.6641620831
Jefferson, ,E-W,38&39,033038,1153,033,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326560.31264063,12663.720297382
Jefferson, ,E-W,38&39,034038,1154,034,38,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326674.26967891,12663.7903022996
Jefferson, ,W-E,39&40,011039,1155,011,39,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325227.92077656,12662.7469282595
Jefferson, ,W-E,39&40,012039,1156,012,39,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325151.7711625,12662.6968378166
Jefferson, ,W-E,39&40,016039,1157,016,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325533.01801875,12662.9577641754
Jefferson, ,E-W,39&40,018039,1158,018,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325442.36221875,12662.8988323384
Jefferson, ,E-W,39&40,019039,1159,019,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9325969.44049922,12663.3474597364
Jefferson, ,W-E,39&40,020039,1160,020,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326005.78236406,12663.3723853225
Jefferson, ,W-E,39&40,021039,1161,021,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326026.51874375,12663.3848160092
Jefferson, ,E-W,39&40,022039,1162,022,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326050.16930313,12663.399746796
Jefferson, ,E-W,39&40,017039,1163,017,39,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325431.24652969,12662.8901695061
Jefferson, ,W-E,39&40,013039,1164,013,39,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325044.58388438,12662.6254900504
Jefferson, ,W-E,39&40,014039,1165,014,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325043.40847031,12662.6253998357
Jefferson, ,W-E,39&40,015039,1166,015,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325425.25954141,12662.8840917815
Jefferson, ,W-E,39&40,023039,1167,023,39,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326078.82055,12663.4171776875
Jefferson, ,W-E,39&40,026039,1168,026,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326210.86112109,12663.4982626571
Jefferson, ,W-E,39&40,027039,1169,027,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326243.46826172,12663.5181938805
Jefferson, ,W-E,39&40,028039,1170,028,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326296.94238047,12663.550649718
Jefferson, ,W-E,39&40,029039,1171,029,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326329.96077188,12663.5718286697
Jefferson, ,E-W,39&40,024039,1172,024,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326132.28421484,12663.4496283356
Jefferson, ,E-W,39&40,025039,1173,025,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326184.70685,12663.4820790549
Jefferson, ,E-W,39&40,030039,1174,030,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326356.11559844,12663.5880126394
Jefferson, ,E-W,39&40,031039,1175,031,39,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326387.68211797,12663.6079442751
Jefferson, ,E-W,39&40,032039,1176,032,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326469.79469297,12663.6641275971
Jefferson, ,E-W,39&40,033039,1177,033,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326583.67124063,12663.7340644497
Jefferson, ,E-W,39&40,034039,1178,034,39,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326696.16644922,12663.8028169194
Jefferson, ,W-E,40&41,012040,1179,012,40,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325193.21506406,12662.7243377596
Jefferson, ,W-E,40&41,016040,1180,016,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325571.96552188,12662.9840166254
Jefferson, ,E-W,40&41,018040,1181,018,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325482.36050313,12662.9250897547
Jefferson, ,E-W,40&41,019040,1182,019,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326002.58812969,12663.3687320317
Jefferson, ,W-E,40&41,020040,1183,020,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326032.05660547,12663.3886575868
Jefferson, ,W-E,40&41,021040,1184,021,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326056.74244453,12663.4035832788
Jefferson, ,E-W,40&41,022040,1185,022,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326079.98212188,12663.4172665075
Jefferson, ,E-W,40&41,017040,1186,017,40,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325473.74203281,12662.9176744413
Jefferson, ,W-E,40&41,013040,1187,013,40,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325081.02739219,12662.6504899975
Jefferson, ,W-E,40&41,014040,1188,014,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325082.35496797,12662.6516522888
Jefferson, ,W-E,40&41,015040,1189,015,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9325458.78557344,12662.9065917307
Jefferson, ,W-E,40&41,023040,1190,023,40,2000,1044,2000/03/31 00:00:00+00,1 in.=660 ft.,YES,9326106.54688984,12663.434697365
Jefferson, ,W-E,40&41,026040,1191,026,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326244.63919375,12663.5182871823
Jefferson, ,W-E,40&41,027040,1192,027,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326273.70770625,12663.53697084
Jefferson, ,W-E,40&41,028040,1193,028,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326320.719325,12663.5656741901
Jefferson, ,W-E,40&41,029040,1194,029,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326355.19966172,12663.5881055677
Jefferson, ,E-W,40&41,024040,1195,024,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326161.06165859,12663.4671529286
Jefferson, ,E-W,40&41,025040,1196,025,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326213.48433906,12663.4996036233
Jefferson, ,E-W,40&41,030040,1197,030,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326383.44095938,12663.6042895022
Jefferson, ,E-W,40&41,031040,1198,031,40,2000,1043,2000/03/26 00:00:00+00,1 in.=660 ft.,YES,9326418.97259063,12663.6267259855
Jefferson, ,E-W,40&41,032040,1199,032,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326492.10227813,12663.677889794
Jefferson, ,E-W,40&41,033040,1200,033,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326604.52269531,12663.7465790432
Jefferson, ,E-W,40&41,034040,1201,034,40,2000,1042,2000/03/24 00:00:00+00,1 in.=660 ft.,YES,9326714.5148125,12663.8140790893
Jefferson, ,W-E,41&42,012041,1202,012,41,2000,1041,2000/03/23 00:00:00+00,1 in.=660 ft.,YES,9325229.65886485,12662.7493377122
