ScoreRecent,GradeRecent,DateRecent,Score2,Grade2,Date2,Score3,Grade3,Date3,permit_number,facility_type,facility_type_description,subtype,subtype_description,premise_name,premise_address,premise_city,premise_state,premise_zip,opening_date,ObjectId
98,A,2023/09/28 00:00:00,98,,2023/09/28 00:00:00,97,A,2023/03/19 00:00:00,107241,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",THORNTONS #98,4136 CANE RUN RD,LOUISVILLE,KY,40216,2019/03/21 00:00:00,5592
100,A,2023/10/05 00:00:00,100,A,2023/05/17 00:00:00,0,,,72261,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,LORD'S MOBILE KITCHEN,,LOUISVILLE,KY,40202,,5593
96,A,2023/06/01 00:00:00,97,,2023/06/01 00:00:00,99,A,2022/12/04 00:00:00,107268,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",THORNTONS #50,4520 DIXIE HWY,LOUISVILLE,KY,40216,2019/03/26 00:00:00,5594
92,A,2023/08/08 00:00:00,100,A,2023/03/02 00:00:00,96,A,2022/09/19 00:00:00,107586,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WENDYS,3301 CANE RUN RD,LOUISVILLE,KY,40211,2019/03/20 00:00:00,5595
91,A,2023/06/16 00:00:00,90,A,2022/12/07 00:00:00,84,C,2022/06/07 00:00:00,107587,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WENDYS,4312 CANE RUN RD,LOUISVILLE,KY,40216,2019/03/25 00:00:00,5596
98,A,2023/08/30 00:00:00,97,A,2023/03/07 00:00:00,74,C,2022/09/28 00:00:00,107689,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BEST WESTERN,4110 DIXIE HWY,LOUISVILLE,KY,40216,2019/04/15 00:00:00,5597
92,A,2023/09/25 00:00:00,97,,2023/09/25 00:00:00,92,A,2023/03/15 00:00:00,108021,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",TOP NOTCH,3300 ALGONQUIN PKWY,LOUISVILLE,KY,40211,2019/05/22 00:00:00,5598
96,,2023/07/19 00:00:00,99,,2022/09/01 00:00:00,94,,2021/06/09 00:00:00,108257,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,GOPUFF,3330 COMMERCE CENTER PL,LOUISVILLE,KY,40211,2019/06/20 00:00:00,5599
89,,2023/02/09 00:00:00,92,,2022/02/25 00:00:00,95,,2021/03/11 00:00:00,108313,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,MANSLICK ONE STOP SHOP,3700 MANSLICK RD,LOUISVILLE,KY,40215,2019/06/26 00:00:00,5600
96,A,2023/10/25 00:00:00,87,C,2023/05/08 00:00:00,93,A,2022/11/10 00:00:00,107585,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WENDYS,3610 BUECHEL BYPASS,LOUISVILLE,KY,40218,2019/04/04 00:00:00,5601
93,C,2023/09/28 00:00:00,97,A,2023/04/07 00:00:00,95,A,2022/10/19 00:00:00,34272,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WHITE CASTLE #17,3705 BARDSTOWN RD,LOUISVILLE,KY,40218,1988/08/10 00:00:00,5602
92,C,2023/10/13 00:00:00,96,A,2023/05/04 00:00:00,94,C,2022/11/17 00:00:00,107601,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WENDYS,4041 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2019/04/12 00:00:00,5603
93,A,2023/07/27 00:00:00,91,A,2023/01/09 00:00:00,97,A,2022/08/02 00:00:00,34295,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,FIESTA MEXICANA #3,4507 BARDSTOWN RD,LOUISVILLE,KY,40218,2006/08/25 00:00:00,5604
94,A,2023/10/30 00:00:00,94,A,2023/05/03 00:00:00,92,A,2022/10/28 00:00:00,115425,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,LITTLE CAESARS,3000 HIKES LN,LOUISVILLE,KY,40220,2022/04/20 00:00:00,5605
97,A,2023/05/18 00:00:00,97,,2023/05/18 00:00:00,95,A,2022/11/23 00:00:00,107690,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",KHODIYAR FOOD MART,4903 POPLAR LEVEL RD,LOUISVILLE,KY,40219,2019/04/15 00:00:00,5606
96,A,2023/10/25 00:00:00,96,,2023/10/25 00:00:00,99,A,2023/05/15 00:00:00,34569,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703221,9602 TAYLORSVILLE RD,LOUISVILLE,KY,40299,1988/08/11 00:00:00,5607
96,A,2023/06/22 00:00:00,98,A,2022/12/12 00:00:00,99,A,2022/06/21 00:00:00,115569,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PENN STATION,3067 BRECKENRIDGE LN,LOUISVILLE,KY,40220,2022/05/25 00:00:00,5608
96,A,2023/06/16 00:00:00,97,A,2022/12/21 00:00:00,99,A,2022/07/08 00:00:00,74391,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SUBWAY #12335,3939 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2005/08/03 00:00:00,5609
99,A,2023/08/28 00:00:00,98,A,2023/04/11 00:00:00,98,A,2022/10/27 00:00:00,107753,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TACO BELL #36155,9102 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2019/04/22 00:00:00,5610
96,A,2023/08/20 00:00:00,100,A,2023/02/04 00:00:00,100,A,2022/08/08 00:00:00,34685,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,ROBBEN'S ROOST,5906 SIX MILE LN,LOUISVILLE,KY,40220,1990/09/20 00:00:00,5611
91,C,2023/05/23 00:00:00,91,C,2023/05/23 00:00:00,93,A,2022/11/17 00:00:00,115630,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,GOLDEN CORRAL,4032 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2022/05/19 00:00:00,5612
98,A,2023/08/03 00:00:00,99,A,2023/01/24 00:00:00,100,A,2022/08/26 00:00:00,75566,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EL TORAZO MEXICAN RESTAURANT,1850 S HURSTBOURNE PKWY STE 118,LOUISVILLE,KY,40220,2006/02/22 00:00:00,5613
98,A,2023/08/02 00:00:00,99,A,2023/01/09 00:00:00,98,A,2022/07/07 00:00:00,108144,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,KFC Y300-084,2945 BRECKENRIDGE LN,LOUISVILLE,KY,40220,2019/06/10 00:00:00,5614
98,A,2023/06/29 00:00:00,99,A,2022/12/22 00:00:00,100,A,2022/07/08 00:00:00,34736,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HIKES POINT BAR & LOUNGE,3937 TAYLORSVILLE RD,LOUISVILLE,KY,40220,1988/08/11 00:00:00,5615
97,A,2023/06/21 00:00:00,97,A,2022/12/14 00:00:00,98,A,2022/06/22 00:00:00,115679,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TACO CITY,3085 BRECKENRIDGE LN,LOUISVILLE,KY,40220,2022/05/27 00:00:00,5616
97,A,2023/10/19 00:00:00,97,A,2023/04/26 00:00:00,98,A,2022/11/11 00:00:00,77734,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CULVER'S OF LOUISVILLE,4630 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,2007/03/07 00:00:00,5617
100,A,2023/06/21 00:00:00,99,A,2022/12/20 00:00:00,100,A,2022/06/24 00:00:00,108284,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OFF THE RAILS TASTING ROOM & WIRE DEPOT,2118 BRUCE AVE,LOUISVILLE,KY,40218,2019/06/20 00:00:00,5618
99,A,2023/07/26 00:00:00,99,,2023/07/26 00:00:00,99,A,2023/01/03 00:00:00,35139,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",KROGER L-346,3039 BRECKENRIDGE LN,LOUISVILLE,KY,40220,1988/08/12 00:00:00,5619
95,A,2023/07/06 00:00:00,99,A,2023/01/24 00:00:00,100,A,2022/08/26 00:00:00,115680,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BOOMBOZZ PIZZA,1890 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,2022/06/03 00:00:00,5620
99,,2023/02/14 00:00:00,98,,2022/03/03 00:00:00,100,,2021/03/08 00:00:00,78133,610,RETAIL FOOD STORES,61,SUPERMARKET WITH PROCESSING,MARATHON GRAB-N-GO,3401 BRECKENRIDGE LN,LOUISVILLE,KY,40220,2007/05/16 00:00:00,5621
96,A,2023/07/24 00:00:00,99,A,2023/01/27 00:00:00,98,A,2022/08/25 00:00:00,108415,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TACO LUCHADOR,9204 TAYLORSVILLE RD STE 120,LOUISVILLE,KY,40299,2019/07/11 00:00:00,5622
97,A,2023/09/27 00:00:00,93,C,2023/04/20 00:00:00,98,A,2022/10/20 00:00:00,109226,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,WRIGHT STEPS ACADEMY,8603 CITADEL WAY STE 104,LOUISVILLE,KY,40220,2019/09/09 00:00:00,5623
94,C,2023/06/12 00:00:00,92,A,2022/11/08 00:00:00,97,A,2022/05/12 00:00:00,109277,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,OXMOOR COUNTRY CLUB,9000 LIMEHOUSE LN,LOUISVILLE,KY,40220,2019/09/17 00:00:00,5624
98,A,2023/05/31 00:00:00,97,A,2022/11/18 00:00:00,100,A,2022/06/07 00:00:00,109676,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,YEN CHING,1850 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,2019/11/07 00:00:00,5625
100,,2023/02/16 00:00:00,100,,2022/02/21 00:00:00,100,,2021/03/01 00:00:00,109699,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,CVS #10856,3905 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2019/11/05 00:00:00,5626
92,A,2023/07/03 00:00:00,74,C,2023/01/11 00:00:00,94,A,2022/08/10 00:00:00,109770,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,MASHALLAH AFRICAN RESTAURANT,4109 BARDSTOWN RD STE 104,LOUISVILLE,KY,40218,2019/12/02 00:00:00,5627
96,A,2023/07/11 00:00:00,97,A,2023/01/17 00:00:00,99,A,2022/08/10 00:00:00,110051,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,LES PETITES ACADEMIES,9908 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2020/01/24 00:00:00,5628
96,A,2023/08/23 00:00:00,96,A,2023/03/08 00:00:00,96,A,2022/08/30 00:00:00,110057,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EDEN AND KISSI,3912 BARDSTOWN RD STE 101,LOUISVILLE,KY,40218,2020/01/16 00:00:00,5629
96,A,2023/09/13 00:00:00,96,A,2023/09/13 00:00:00,96,A,2023/04/06 00:00:00,110087,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WAFFLE HOUSE #1568,4029 TAYLORSVILLE RD,LOUISVILLE,KY,40220,2020/02/07 00:00:00,5630
97,A,2023/10/13 00:00:00,95,A,2023/04/26 00:00:00,96,A,2022/11/21 00:00:00,110726,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,I LOVE TACOS,9909 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2020/03/12 00:00:00,5631
93,A,2023/09/27 00:00:00,97,A,2023/04/19 00:00:00,92,A,2022/10/12 00:00:00,110735,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,J & J CAFE,3441 BRECKENRIDGE LN,LOUISVILLE,KY,40220,2020/07/01 00:00:00,5632
97,,2023/08/14 00:00:00,97,,2022/08/11 00:00:00,100,,2021/08/25 00:00:00,110872,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,LAS AMERICAS MEXICAN STORE,3618 KLONDIKE LN,LOUISVILLE,KY,40218,2020/07/09 00:00:00,5633
98,A,2023/10/26 00:00:00,100,A,2023/04/21 00:00:00,100,A,2022/11/01 00:00:00,110992,605,FOOD SERVICE ESTABLISHMENT,42,CATERERS,LEGACY CAKES & CATERING,2221 BUECHEL AVE STE 11,LOUISVILLE,KY,40218,2020/08/05 00:00:00,5634
100,A,2023/10/11 00:00:00,98,A,2023/04/19 00:00:00,99,A,2022/10/17 00:00:00,111176,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,ANGEL HOUSE CHILD DEVELOPMENT CENTER III,3046 HUNSINGER LN,LOUISVILLE,KY,40220,2020/02/24 00:00:00,5635
95,A,2023/06/29 00:00:00,95,A,2022/12/14 00:00:00,98,A,2022/07/15 00:00:00,111178,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,BREW & SIP COFFEE BAR,3802 SHEPHERDSVILLE RD,LOUISVILLE,KY,40218,2020/06/16 00:00:00,5636
97,A,2023/09/11 00:00:00,98,A,2023/03/20 00:00:00,98,A,2022/09/27 00:00:00,111190,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PIZZA HUT #036958,3601 BUECHEL BYPASS,LOUISVILLE,KY,40218,2020/08/31 00:00:00,5637
97,A,2023/06/16 00:00:00,96,A,2022/12/08 00:00:00,98,A,2022/06/23 00:00:00,111255,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PIZZA HUT #036956,9160 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2020/09/15 00:00:00,5638
100,A,2023/08/15 00:00:00,100,A,2023/02/08 00:00:00,100,A,2022/07/15 00:00:00,111301,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,JAMAICAN JERK CENTER,,LOUISVILLE,KY,40202,2020/10/05 00:00:00,5639
99,,2023/01/05 00:00:00,99,,2022/01/26 00:00:00,100,,2021/02/25 00:00:00,111849,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,EVEREST SUPERMARKET,2200 BUECHEL AVE STE 101,LOUISVILLE,KY,40218,2021/01/25 00:00:00,5640
95,A,2023/09/11 00:00:00,94,A,2023/04/07 00:00:00,92,C,2022/09/26 00:00:00,111936,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HOME RUN BURGERS,2723 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,2021/02/01 00:00:00,5641
99,A,2023/10/10 00:00:00,99,A,2023/04/24 00:00:00,98,A,2022/10/27 00:00:00,112000,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,BRIGHT START CHILDCARE & PRESCHOOL,9810 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2021/02/24 00:00:00,5642
99,A,2023/06/30 00:00:00,100,A,2023/01/03 00:00:00,100,A,2022/08/02 00:00:00,113010,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,SMALL STEPS PRESCHOOL,105 BUECHEL TERRACE,LOUISVILLE,KY,40218,2021/06/30 00:00:00,5643
98,A,2023/07/18 00:00:00,96,A,2023/01/04 00:00:00,98,A,2022/08/01 00:00:00,113049,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SOUPY'S,3027 HUNSINGER LN,LOUISVILLE,KY,40220,2021/06/11 00:00:00,5644
94,C,2023/08/14 00:00:00,98,A,2023/02/02 00:00:00,94,A,2022/08/23 00:00:00,113570,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DRAKES,2651 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,2021/08/05 00:00:00,5645
91,C,2023/10/04 00:00:00,97,A,2023/04/25 00:00:00,95,A,2022/10/14 00:00:00,113757,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,EL PASTORCITO,2060 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,2021/09/17 00:00:00,5646
98,C,2023/09/25 00:00:00,97,A,2023/04/11 00:00:00,93,,2022/04/23 00:00:00,113778,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,LAS CHAMAS,,LOUISVILLE,KY,40202,2021/10/11 00:00:00,5647
91,C,2023/10/31 00:00:00,90,A,2023/04/24 00:00:00,83,C,2022/11/01 00:00:00,113850,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,JUMBO BUFFET,2731 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,2021/08/03 00:00:00,5648
94,A,2023/09/28 00:00:00,97,A,2023/04/24 00:00:00,94,C,2022/10/17 00:00:00,113851,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SONIC DRIVE-IN #3522,8600 AMBROSSE LN,LOUISVILLE,KY,40299,2021/09/02 00:00:00,5649
100,A,2023/05/24 00:00:00,100,A,2022/11/15 00:00:00,0,,,114073,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,GO MINISTRIES - COLLIDE COFFEE TRAILER,,LOUISVILLE,KY,40202,2021/11/29 00:00:00,5650
97,A,2023/08/02 00:00:00,96,A,2023/01/09 00:00:00,96,A,2022/07/07 00:00:00,114174,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WOLOGISI RESTAURANT,3707 KLONDIKE LN,LOUISVILLE,KY,40218,2021/09/03 00:00:00,5651
99,A,2023/09/12 00:00:00,99,A,2022/03/01 00:00:00,0,,,114313,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,PEACE OF MIND PRESCHOOL,2119 OLD SHEPHERDSVILLE RD,LOUISVILLE,KY,40218,2022/01/11 00:00:00,5652
97,A,2023/06/23 00:00:00,97,A,2022/12/20 00:00:00,98,A,2022/07/12 00:00:00,114409,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,STEAK N SHAKE #703,2717 S HURSTBOURNE PKWY,LOUISVILLE,KY,40220,2022/01/28 00:00:00,5653
97,,2023/03/02 00:00:00,98,,2022/04/04 00:00:00,0,,,114489,610,RETAIL FOOD STORES,62,PRE-PACKAGED RETAIL,SAGARMATHA GROCERY,4010 BARDSTOWN RD,LOUISVILLE,KY,40218,2022/02/10 00:00:00,5654
98,A,2023/08/09 00:00:00,99,,2023/08/09 00:00:00,99,A,2023/02/28 00:00:00,114606,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CIRCLE K #4703374,5301 BARDSTOWN RD,LOUISVILLE,KY,40291,2022/02/22 00:00:00,5655
99,A,2023/09/27 00:00:00,99,A,2023/04/06 00:00:00,99,A,2022/12/01 00:00:00,114709,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,TACOS EL CHEPE #1,,LOUISVILLE,KY,40202,2022/03/16 00:00:00,5656
95,A,2023/06/26 00:00:00,90,A,2022/12/13 00:00:00,91,A,2022/06/24 00:00:00,114720,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,FAMOUS DAVE'S,8605 CITADEL WAY,LOUISVILLE,KY,40299,2022/02/07 00:00:00,5657
98,A,2023/08/21 00:00:00,98,A,2023/03/22 00:00:00,99,A,2022/08/30 00:00:00,114750,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,YOUNG LEADERS ACADEMY,3809 BARDSTOWN RD,LOUISVILLE,KY,40218,2022/03/04 00:00:00,5658
99,A,2023/06/22 00:00:00,100,A,2023/01/23 00:00:00,96,A,2022/05/11 00:00:00,114771,605,FOOD SERVICE ESTABLISHMENT,52,SELF-CONTAINED MOBILE FOOD UNITS,EL TIO MARTIN,,LOUISVILLE,KY,40202,2022/03/23 00:00:00,5659
96,C,2023/10/05 00:00:00,96,,2023/10/05 00:00:00,95,A,2023/04/14 00:00:00,114812,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",CHOCOLATE AND NUT KINGDOM,3731 BARDSTOWN RD,LOUISVILLE,KY,40218,2022/03/10 00:00:00,5660
92,A,2023/07/10 00:00:00,95,A,2023/01/23 00:00:00,99,A,2022/08/18 00:00:00,114820,605,FOOD SERVICE ESTABLISHMENT,32,FOOD SERVICE (HOSPITAL / NURSING HOME,VITALITY LIVING STONY BROOK,3451 S HURSTBOURNE PKWY,LOUISVILLE,KY,40299,2022/03/14 00:00:00,5661
96,A,2023/09/15 00:00:00,97,A,2023/04/06 00:00:00,92,C,2022/10/19 00:00:00,115197,605,FOOD SERVICE ESTABLISHMENT,32,FOOD SERVICE (HOSPITAL / NURSING HOME,KLONDIKE MANOR,3802 KLONDIKE LN,LOUISVILLE,KY,40218,2021/07/01 00:00:00,5662
98,A,2023/10/26 00:00:00,100,A,2023/04/21 00:00:00,100,A,2022/11/01 00:00:00,115199,605,FOOD SERVICE ESTABLISHMENT,43,FOOD SERVICE COMMISSARY,IN THE MIX BAR SERVICE & BARTENDING TRAINING,2221 BUECHEL AVE STE 11,LOUISVILLE,KY,40218,2022/02/16 00:00:00,5663
96,A,2023/09/29 00:00:00,97,A,2023/05/02 00:00:00,97,A,2022/10/14 00:00:00,115200,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,MUSCLE MONKEY GRILL,4620 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2022/03/04 00:00:00,5664
100,,2023/05/21 00:00:00,0,,,0,,,115240,610,RETAIL FOOD STORES,73,MOBILE RETAIL UNIT,BOURBON JOYS,,LOUISVILLE,KY,40202,2022/05/04 00:00:00,5665
85,C,2023/05/23 00:00:00,93,A,2022/12/02 00:00:00,0,,,116867,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,CAFE 360 & MANTRA LOUNGE,1582 BARDSTOWN RD,LOUISVILLE,KY,40205,2022/10/17 00:00:00,5666
100,A,2023/06/16 00:00:00,100,A,2022/08/31 00:00:00,100,A,2022/01/18 00:00:00,87070,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,YUM 3.007 S1 WEST PANTRY,1 ARENA PLAZA,LOUISVILLE,KY,40202,2010/10/26 00:00:00,5667
94,C,2023/10/16 00:00:00,96,A,2023/04/05 00:00:00,99,A,2022/10/06 00:00:00,109559,605,FOOD SERVICE ESTABLISHMENT,33,SCHOOL CAFETERIA OR FOOD SERVICE,USPIRITUS BROOKLAWN CAMPUS,3121 BROOKLAWN CAMPUS DR,LOUISVILLE,KY,40218,2019/10/22 00:00:00,5668
95,A,2023/08/16 00:00:00,96,A,2023/03/02 00:00:00,94,A,2022/08/23 00:00:00,97267,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,PASHA'S MEDITERRANEAN GRILL & CAFE,3904 BARDSTOWN RD,LOUISVILLE,KY,40218,2015/04/16 00:00:00,5669
94,A,2023/06/28 00:00:00,96,A,2022/12/14 00:00:00,100,A,2022/07/11 00:00:00,115681,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,SANKALP LOUISVILLE,9008 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2022/06/03 00:00:00,5670
100,A,2023/06/16 00:00:00,100,A,2022/08/31 00:00:00,100,A,2022/01/18 00:00:00,87071,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,YUM 4.049 SUITE COMMAND PANTRY,1 ARENA PLAZA,LOUISVILLE,KY,40202,2010/10/26 00:00:00,5671
100,A,2023/05/25 00:00:00,91,A,2022/12/28 00:00:00,99,A,2022/07/19 00:00:00,109875,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,HOMEMADE ICE CREAM & PIE KITCHEN,2525 BARDSTOWN RD,LOUISVILLE,KY,40205,2019/12/19 00:00:00,5672
97,A,2023/07/05 00:00:00,99,A,2023/01/26 00:00:00,97,A,2022/08/10 00:00:00,97392,605,FOOD SERVICE ESTABLISHMENT,31,FOOD SERVICE (DAY CARE / CHILD CARE CENTER,ALPHABET KIDS PRESCHOOL,4809 BARDSTOWN RD,LOUISVILLE,KY,40291,2015/04/29 00:00:00,5673
97,A,2023/11/08 00:00:00,96,A,2023/05/08 00:00:00,98,A,2022/11/16 00:00:00,116974,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TEN20 CRAFT BREWERY,2200 BARDSTOWN RD,LOUISVILLE,KY,40205,2022/10/14 00:00:00,5674
74,,2023/02/28 00:00:00,91,,2022/03/07 00:00:00,90,,2021/03/11 00:00:00,35239,610,RETAIL FOOD STORES,61,SUPERMARKET WITH PROCESSING,AL WATAN BAKERY,3711 KLONDIKE LN,LOUISVILLE,KY,40218,2005/01/14 00:00:00,5675
95,A,2023/06/12 00:00:00,96,A,2022/12/12 00:00:00,96,A,2022/12/12 00:00:00,115745,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,WILD EGGS,9000 TAYLORSVILLE RD,LOUISVILLE,KY,40299,2022/06/09 00:00:00,5676
97,A,2023/06/01 00:00:00,96,,2023/06/01 00:00:00,96,A,2022/11/15 00:00:00,78290,607,RETAIL/FOOD ESTABLISHMENT,54,"RETAIL-FOOD  10,000 SQ FT OR LESS",KLONDIKE MARKET & DELI,3610 KLONDIKE LN,LOUISVILLE,KY,40218,2007/06/07 00:00:00,5677
97,A,2023/09/12 00:00:00,100,A,2023/03/09 00:00:00,99,A,2022/09/27 00:00:00,97575,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,DOUBLE DRAGON KITCHEN,4622 HENDRIK DR,LOUISVILLE,KY,40299,2015/05/09 00:00:00,5678
100,A,2023/01/17 00:00:00,100,A,2022/07/11 00:00:00,100,A,2021/06/17 00:00:00,109891,605,FOOD SERVICE ESTABLISHMENT,42,CATERERS,FAT RASCALS CATERING LLC,2005 DOUGLASS BLVD,LOUISVILLE,KY,40205,2019/12/20 00:00:00,5679
100,A,2023/06/16 00:00:00,100,A,2022/08/31 00:00:00,100,A,2022/01/18 00:00:00,87072,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,YUM MAIN KITCHEN,1 ARENA PLAZA,LOUISVILLE,KY,40202,2010/10/26 00:00:00,5680
95,A,2023/09/19 00:00:00,98,A,2023/04/19 00:00:00,98,A,2022/10/12 00:00:00,116394,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,TOGO INDIA,4109 BARDSTOWN RD STE 103,LOUISVILLE,KY,40218,2022/08/05 00:00:00,5681
96,A,2023/09/26 00:00:00,95,,2023/09/26 00:00:00,98,A,2023/04/18 00:00:00,35998,607,RETAIL/FOOD ESTABLISHMENT,55,"RETAIL-FOOD  10,001 SQ FT OR OVER",KROGER L-379,9080 TAYLORSVILLE RD,LOUISVILLE,KY,40299,1988/09/29 00:00:00,5682
100,A,2023/11/09 00:00:00,98,A,2023/05/15 00:00:00,98,A,2022/12/01 00:00:00,116976,605,FOOD SERVICE ESTABLISHMENT,11,FOOD SERVICE,MCDONALD'S,1245 BARDSTOWN RD,LOUISVILLE,KY,40204,2022/10/21 00:00:00,5683
