OBJECTID,GEOID10,Under18_Tot,Under5_Tot,Under5_ER,Under5_Hosp,FivePlus_Tot,FivePlus_ER,Tot_ER_Visits,Tot_Hosp_Visits,AsthmaCt,Diabetes1Ct,Diabetes2Ct,DiabetesOtherCt,PctUndr5ER,PctOvr5ER,PctAsthma,PctDiabetes,Shape__Area,Shape__Length
1030,2616313120,1161.0,528.0,161.0,367.0,633.0,224.0,385.0,776.0,49.0,0,0,0,0.304924242424242,0.353870458135861,0.0422049956933678,0.0,1007403218.61865,127173.812011346
1031,2616311220,739.0,342.0,120.0,222.0,397.0,168.0,288.0,451.0,42.0,0,0,0,0.350877192982456,0.423173803526448,0.0568335588633288,0.0,854227885.447021,219361.620182189
1032,2616307020,84.0,51.0,18.0,33.0,33.0,10.0,28.0,56.0,8.0,0,0,0,0.352941176470588,0.303030303030303,0.0952380952380952,0.0,33464426.7148438,45909.8810101178
1033,2616301380,617.0,274.0,92.0,182.0,343.0,133.0,225.0,392.0,17.0,0,0,0,0.335766423357664,0.387755102040816,0.0275526742301459,0.0,196547308.880615,78309.8142386976
1034,2603786140,21.0,12.0,,8.0,9.0,,7.0,14.0,,0,0,0,,,,0.0,991965677.549316,125993.729975502
1035,2603784400,52.0,24.0,7.0,17.0,28.0,13.0,20.0,32.0,,0,0,0,0.291666666666667,0.464285714285714,,0.0,995631644.94043,126199.326579506
1036,2603782320,42.0,20.0,7.0,13.0,22.0,7.0,14.0,28.0,,0,0,0,0.35,0.318181818181818,,0.0,1002397605.55371,126444.344672811
1037,2603770940,278.0,130.0,51.0,79.0,148.0,62.0,113.0,165.0,10.0,0,0,0,0.392307692307692,0.418918918918919,0.0359712230215827,0.0,107897417.209473,68641.1511613362
1038,2603768600,41.0,16.0,6.0,10.0,25.0,10.0,16.0,25.0,,0,0,0,0.375,0.4,,0.0,995927908.366211,126222.156239418
1039,2601589020,99.0,48.0,17.0,31.0,51.0,19.0,36.0,63.0,6.0,0,0,0,0.354166666666667,0.372549019607843,0.0606060606060606,0.0,999410221.429199,126535.745662195
1040,2601588440,66.0,27.0,9.0,18.0,39.0,15.0,24.0,42.0,,0,0,0,0.333333333333333,0.384615384615385,,0.0,1001944694.44824,126685.22467384
1041,2601579620,190.0,96.0,32.0,64.0,94.0,34.0,66.0,124.0,,0,0,0,0.333333333333333,0.361702127659574,,0.0,1001422806.1792,126705.185894469
1042,2610786560,82.0,38.0,16.0,22.0,44.0,18.0,34.0,48.0,,0,0,0,0.421052631578947,0.409090909090909,,0.0,994804858.972656,126257.483284425
1043,2610773080,68.0,36.0,15.0,21.0,32.0,15.0,30.0,38.0,,0,0,0,0.416666666666667,0.46875,,0.0,997296697.439453,125949.796718035
1044,2603761880,157.0,78.0,26.0,52.0,79.0,29.0,55.0,102.0,,0,0,0,0.333333333333333,0.367088607594937,,0.0,1003293733.80029,126770.443601016
1045,2603760440,24.0,10.0,,6.0,14.0,6.0,10.0,14.0,,0,0,0,,0.428571428571429,,0.0,998494860.820801,126670.02220834
1046,2603746580,17.0,11.0,,7.0,6.0,,7.0,10.0,,0,0,0,,,,0.0,986737196.874023,125741.163120634
1047,2603734840,64.0,24.0,10.0,14.0,40.0,19.0,29.0,35.0,,0,0,0,0.416666666666667,0.475,,0.0,988095886.654785,126172.714792284
1048,2603733420,,,,,,,,,,0,0,0,,,,,8952410.20751953,23487.8573537607
1049,2603726400,39.0,11.0,,8.0,28.0,10.0,13.0,26.0,,0,0,0,,0.357142857142857,,0.0,992270493.96875,126170.845124145
1050,2603724120,12.0,7.0,,,,,,8.0,,0,0,0,,,,0.0,99344119.140625,86952.3478037286
1051,2601570420,114.0,44.0,11.0,33.0,70.0,23.0,34.0,80.0,,0,0,0,0.25,0.328571428571429,,0.0,1007246435.8335,130576.041407915
1052,2601566260,61.0,33.0,12.0,21.0,28.0,11.0,23.0,38.0,,0,0,0,0.363636363636364,0.392857142857143,,0.0,1017013988.08545,127780.781185367
1053,2601560980,96.0,45.0,16.0,29.0,51.0,20.0,36.0,60.0,,0,0,0,0.355555555555556,0.392156862745098,,0.0,993976734.302734,126139.285447023
1054,2601550960,53.0,27.0,10.0,17.0,26.0,8.0,18.0,35.0,,0,0,0,0.37037037037037,0.307692307692308,,0.0,1003945489.75586,126778.362522873
1055,2601541860,85.0,41.0,15.0,26.0,44.0,18.0,33.0,52.0,,0,0,0,0.365853658536585,0.409090909090909,,0.0,1017574884.80884,127841.996397202
1056,2603723580,36.0,17.0,7.0,10.0,19.0,6.0,13.0,23.0,,0,0,0,0.411764705882353,0.315789473684211,,0.0,986224851.311035,144463.603300953
1057,2603723460,89.0,52.0,19.0,33.0,37.0,15.0,34.0,55.0,,0,0,0,0.365384615384615,0.405405405405405,,0.0,987111999.441895,125522.612569205
1058,2603722140,217.0,120.0,42.0,78.0,97.0,36.0,78.0,139.0,,0,0,0,0.35,0.371134020618557,,0.0,871478767.714355,199509.184410172
1059,2603722120,75.0,44.0,14.0,30.0,31.0,13.0,27.0,48.0,,0,0,0,0.318181818181818,0.419354838709677,,0.0,83125844.9335938,48839.6092577146
1060,2603719620,28.0,11.0,,8.0,17.0,8.0,11.0,17.0,,0,0,0,,0.470588235294118,,0.0,1017778794.78369,127782.367215927
1061,2603708400,40.0,20.0,7.0,13.0,20.0,9.0,16.0,24.0,,0,0,0,0.35,0.45,,0.0,903378132.422363,196030.922248876
1062,2603707240,27.0,14.0,6.0,8.0,13.0,6.0,12.0,15.0,,0,0,0,0.428571428571429,0.461538461538462,,0.0,1018357367.90674,127671.601215571
1063,2605581320,15.0,10.0,,7.0,,,,11.0,,0,0,0,,,,0.0,1004561821.24219,127092.906838132
1064,2605580340,257.0,124.0,35.0,89.0,133.0,40.0,75.0,182.0,,0,0,0,0.282258064516129,0.300751879699248,,0.0,231787626.027344,127103.154844514
1065,2605563340,56.0,27.0,9.0,18.0,29.0,8.0,17.0,39.0,,0,0,0,0.333333333333333,0.275862068965517,,0.0,890529154.074219,239770.118785305
1066,2605562320,169.0,81.0,26.0,55.0,88.0,30.0,56.0,113.0,6.0,0,0,0,0.320987654320988,0.340909090909091,0.0355029585798817,0.0,1478117986.66895,157532.868408182
1067,2605552480,73.0,37.0,8.0,29.0,36.0,13.0,21.0,52.0,,0,0,0,0.216216216216216,0.361111111111111,,0.0,1005594783.62109,126694.737813508
1068,2605549240,112.0,45.0,11.0,34.0,67.0,22.0,33.0,79.0,,0,0,0,0.244444444444444,0.328358208955224,,0.0,995167478.44043,126583.730445185
1069,2605534960,177.0,84.0,30.0,54.0,93.0,29.0,59.0,118.0,8.0,0,0,0,0.357142857142857,0.311827956989247,0.0451977401129944,0.0,1015644824.11914,127750.010301944
1070,2609317920,78.0,34.0,10.0,24.0,44.0,19.0,29.0,49.0,,0,0,0,0.294117647058824,0.431818181818182,,0.0,1053365761.76514,130082.562235555
1071,2609316920,118.0,56.0,22.0,34.0,62.0,23.0,45.0,73.0,,0,0,0,0.392857142857143,0.370967741935484,,0.0,1069681960.93604,131050.136170044
1072,2609310640,232.0,112.0,37.0,75.0,120.0,47.0,84.0,148.0,,0,0,0,0.330357142857143,0.391666666666667,,0.0,964429611.842285,129436.61279595
1073,2609310620,106.0,57.0,20.0,37.0,49.0,22.0,42.0,64.0,6.0,0,0,0,0.350877192982456,0.448979591836735,0.0566037735849057,0.0,102744132.817871,64035.920580973
1074,2601541120,96.0,44.0,15.0,29.0,52.0,16.0,31.0,65.0,,0,0,0,0.340909090909091,0.307692307692308,,0.0,1005983904.09277,127054.124641887
1075,2601539120,100.0,51.0,18.0,33.0,49.0,19.0,37.0,63.0,,0,0,0,0.352941176470588,0.387755102040816,,0.0,1006109087.14844,127101.175189279
1076,2601537140,83.0,40.0,13.0,27.0,43.0,16.0,29.0,54.0,,0,0,0,0.325,0.372093023255814,,0.0,851508675.46875,158052.485059984
1077,2601537120,394.0,180.0,62.0,118.0,214.0,81.0,143.0,251.0,23.0,0,0,0,0.344444444444444,0.378504672897196,0.0583756345177665,0.0,146917062.234375,55484.2091834219
1078,2601513960,178.0,77.0,28.0,49.0,101.0,39.0,67.0,111.0,,0,0,0,0.363636363636364,0.386138613861386,,0.0,997007026.575195,126417.323701323
1079,2601513340,63.0,32.0,10.0,22.0,31.0,11.0,21.0,42.0,,0,0,0,0.3125,0.354838709677419,,0.0,994675092.948242,126118.780283585
1080,2603705900,126.0,70.0,25.0,45.0,56.0,22.0,47.0,79.0,12.0,0,0,0,0.357142857142857,0.392857142857143,0.0952380952380952,0.0,976434886.631348,164288.086588605
1081,2605534240,44.0,16.0,6.0,10.0,28.0,11.0,17.0,27.0,,0,0,0,0.375,0.392857142857143,,0.0,1004791162.98047,126792.020121734
1082,2605531580,414.0,208.0,65.0,143.0,206.0,76.0,141.0,273.0,14.0,0,0,0,0.3125,0.368932038834951,0.0338164251207729,0.0,772687317.092773,161395.624568762
1083,2605528020,65.0,31.0,10.0,21.0,34.0,8.0,18.0,47.0,,0,0,0,0.32258064516129,0.235294117647059,,0.0,1003555802.52734,126781.599161484
1084,2605523800,239.0,119.0,37.0,82.0,120.0,33.0,70.0,169.0,7.0,0,0,0,0.310924369747899,0.275,0.0292887029288703,0.0,1182844074.09375,161545.25897596
1085,2605508880,255.0,119.0,37.0,82.0,136.0,50.0,87.0,168.0,,0,0,0,0.310924369747899,0.367647058823529,,0.0,1003745128.46875,127084.079101417
1086,2605500200,85.0,37.0,11.0,26.0,48.0,14.0,25.0,60.0,,0,0,0,0.297297297297297,0.291666666666667,,0.0,705459144.707031,127970.707551982
1087,2605500000,,,,,,,,,,0,0,0,,,,,2988846518.55859,568367.039426105
1088,2612785040,58.0,23.0,9.0,14.0,35.0,14.0,23.0,35.0,,0,0,0,0.391304347826087,0.4,,0.0,1005355179.22656,126921.261993115
1089,2612772860,237.0,115.0,46.0,69.0,122.0,55.0,101.0,136.0,8.0,0,0,0,0.4,0.450819672131148,0.0337552742616034,0.0,1006015661.67969,127309.252069188
1090,2616340040,386.0,181.0,62.0,119.0,205.0,92.0,154.0,232.0,13.0,0,0,0,0.342541436464088,0.448780487804878,0.0336787564766839,0.0,998979661.948975,126620.954292114
1091,2616338180,628.0,322.0,116.0,206.0,306.0,136.0,252.0,376.0,62.0,7,0,0,0.360248447204969,0.444444444444444,0.0987261146496815,0.0111464968152866,82811627.671875,37864.9101439677
1092,2616336700,636.0,323.0,120.0,203.0,313.0,135.0,255.0,381.0,91.0,0,0,0,0.371517027863777,0.431309904153355,0.143081761006289,0.0,72744438.0224609,40952.7534487014
1093,2616336280,848.0,476.0,163.0,313.0,372.0,162.0,325.0,523.0,122.0,6,0,0,0.342436974789916,0.435483870967742,0.143867924528302,0.0070754716981132,58138491.6479492,34076.8377276864
1094,2616335580,157.0,69.0,24.0,45.0,88.0,30.0,54.0,103.0,,0,0,0,0.347826086956522,0.340909090909091,,0.0,90612074.1264648,48238.7247754466
1095,2616335540,122.0,53.0,19.0,34.0,69.0,26.0,45.0,77.0,12.0,0,0,0,0.358490566037736,0.376811594202899,0.0983606557377049,0.0,103457451.067627,44188.7494464407
1096,2616335520,43.0,14.0,,10.0,29.0,12.0,16.0,27.0,,0,0,0,,0.413793103448276,,0.0,343549684.855713,79478.4119902838
1097,2616335480,37.0,14.0,,9.0,23.0,8.0,13.0,24.0,,0,0,0,,0.347826086956522,,0.0,62808551.7478027,42680.9912406781
1098,2616335420,81.0,36.0,13.0,23.0,45.0,16.0,29.0,52.0,,0,0,0,0.361111111111111,0.355555555555556,,0.0,520426107.409424,111445.804624784
1099,2616332020,131.0,66.0,26.0,40.0,65.0,26.0,52.0,79.0,6.0,0,0,0,0.393939393939394,0.4,0.0458015267175573,0.0,122987512.158691,48330.3184940333
1100,2612732780,64.0,26.0,11.0,15.0,38.0,17.0,28.0,36.0,,0,0,0,0.423076923076923,0.447368421052632,,0.0,976316034.905273,126948.458127523
1101,2612727940,61.0,19.0,7.0,12.0,42.0,18.0,25.0,36.0,,0,0,0,0.368421052631579,0.428571428571429,,0.0,1006588439.66895,126906.911805581
1102,2612725200,62.0,26.0,10.0,16.0,36.0,15.0,25.0,37.0,,0,0,0,0.384615384615385,0.416666666666667,,0.0,1010005760.29688,127166.95029488
1103,2612719100,54.0,21.0,10.0,11.0,33.0,15.0,25.0,29.0,,0,0,0,0.476190476190476,0.454545454545455,,0.0,1003173967.73242,126833.72415177
1104,2615188760,111.0,49.0,19.0,30.0,62.0,25.0,44.0,67.0,,0,0,0,0.387755102040816,0.403225806451613,,0.0,1082196296.8042,134403.099207698
1105,2615186580,17.0,9.0,,6.0,8.0,,6.0,11.0,,0,0,0,,,,0.0,1014752415.33594,127392.398837657
1106,2615184440,53.0,25.0,9.0,16.0,28.0,11.0,20.0,33.0,,0,0,0,0.36,0.392857142857143,,0.0,977134884.790039,147203.529864771
1107,2615184140,110.0,46.0,17.0,29.0,64.0,29.0,46.0,64.0,,0,0,0,0.369565217391304,0.453125,,0.0,1008140145.24219,126931.245175754
1108,2609381240,102.0,49.0,17.0,32.0,53.0,20.0,37.0,65.0,,0,0,0,0.346938775510204,0.377358490566038,,0.0,968061947.34668,124608.228418912
1109,2609381160,168.0,71.0,21.0,50.0,97.0,39.0,60.0,108.0,8.0,0,0,0,0.295774647887324,0.402061855670103,0.0476190476190476,0.0,1022583149.61963,131010.851486866
1110,2609366540,157.0,66.0,18.0,48.0,91.0,35.0,53.0,104.0,,0,0,0,0.272727272727273,0.384615384615385,,0.0,991978759.651367,126271.875912854
1111,2609360120,164.0,72.0,23.0,49.0,92.0,31.0,54.0,110.0,,0,0,0,0.319444444444444,0.33695652173913,,0.0,1024484560.91797,131269.831084644
1112,2609351640,109.0,38.0,11.0,27.0,71.0,26.0,37.0,72.0,,0,0,0,0.289473684210526,0.366197183098592,,0.0,998728008.758789,146908.509686034
1113,2612717180,24.0,6.0,,,18.0,8.0,10.0,14.0,,0,0,0,,0.444444444444444,,0.0,1002005674.69434,126769.188216611
1114,2612716200,35.0,16.0,6.0,10.0,19.0,7.0,13.0,22.0,,0,0,0,0.375,0.368421052631579,,0.0,668954998.457031,109080.2480952
1115,2612707300,54.0,23.0,9.0,14.0,31.0,13.0,22.0,32.0,,0,0,0,0.391304347826087,0.419354838709677,,0.0,1149179048.47168,140773.083485403
1116,2612700000,,,,,,,,,,0,0,0,,,,,21183508681.3018,625708.971633584
1117,2615175500,59.0,26.0,10.0,16.0,33.0,13.0,23.0,36.0,,0,0,0,0.384615384615385,0.393939393939394,,0.0,963168984.67334,124131.716263359
1118,2615171580,74.0,34.0,13.0,21.0,40.0,16.0,29.0,45.0,,0,0,0,0.382352941176471,0.4,,0.0,1138365549.70215,149621.367595407
1119,2615171540,152.0,70.0,26.0,44.0,82.0,33.0,59.0,93.0,,0,0,0,0.371428571428571,0.402439024390244,,0.0,59827898.6552734,60010.5299407028
1120,2615155320,67.0,30.0,12.0,18.0,37.0,16.0,28.0,39.0,,0,0,0,0.4,0.432432432432432,,0.0,1012133672.06934,127310.443196069
1121,2615154540,27.0,12.0,,7.0,15.0,7.0,12.0,15.0,,0,0,0,,0.466666666666667,,0.0,1007026698.96777,127005.060901789
1122,2615151840,55.0,21.0,7.0,14.0,34.0,14.0,21.0,34.0,,0,0,0,0.333333333333333,0.411764705882353,,0.0,1462307050.93213,204832.038873113
1123,2615151820,83.0,33.0,14.0,19.0,50.0,22.0,36.0,47.0,,0,0,0,0.424242424242424,0.44,,0.0,45818644.1269531,37307.6821417429
1124,2615151720,90.0,32.0,10.0,22.0,58.0,26.0,36.0,54.0,,0,0,0,0.3125,0.448275862068966,,0.0,1006096619.46973,126960.245564594
1125,2606772120,45.0,24.0,9.0,15.0,21.0,8.0,17.0,28.0,,0,0,0,0.375,0.380952380952381,,0.0,1002873449.22168,126676.773437409
1126,2606769440,100.0,50.0,20.0,30.0,50.0,20.0,40.0,60.0,,0,0,0,0.4,0.4,,0.0,1014747037.32715,127383.065922049
1127,2606765880,43.0,24.0,7.0,17.0,19.0,7.0,14.0,29.0,,0,0,0,0.291666666666667,0.368421052631579,,0.0,928790299.611328,186423.879114279
1128,2606765860,110.0,55.0,21.0,34.0,55.0,22.0,43.0,67.0,,0,0,0,0.381818181818182,0.4,,0.0,77601511.5341797,73158.2349796935
1129,2606761580,95.0,47.0,19.0,28.0,48.0,20.0,39.0,56.0,,0,0,0,0.404255319148936,0.416666666666667,,0.0,890043733.197754,198771.215048197
1130,2606761160,136.0,71.0,27.0,44.0,65.0,27.0,54.0,82.0,,0,0,0,0.380281690140845,0.415384615384615,,0.0,1010587137.50586,127256.88590006
1131,2609340900,98.0,43.0,15.0,28.0,55.0,22.0,37.0,61.0,,0,0,0,0.348837209302326,0.4,,0.0,987964751.12207,126043.273350747
1132,2609339560,165.0,79.0,28.0,51.0,86.0,38.0,66.0,99.0,6.0,0,0,0,0.354430379746835,0.441860465116279,0.0363636363636364,0.0,893167137.155273,159748.625861016
1133,2609339540,292.0,126.0,45.0,81.0,166.0,70.0,115.0,177.0,7.0,0,0,0,0.357142857142857,0.421686746987952,0.023972602739726,0.0,137966331.523438,98805.3422337346
1134,2609337040,170.0,62.0,19.0,43.0,108.0,44.0,63.0,107.0,,0,0,0,0.306451612903226,0.407407407407407,,0.0,1039575083.07324,129467.198359013
1135,2609336340,270.0,117.0,40.0,77.0,153.0,68.0,108.0,162.0,,0,0,0,0.341880341880342,0.444444444444444,,0.0,961856116.091797,124031.297663279
1136,2609336100,246.0,127.0,40.0,87.0,119.0,42.0,82.0,164.0,7.0,0,0,0,0.31496062992126,0.352941176470588,0.0284552845528455,0.0,1004049063.49756,127018.593075108
1137,2609335060,210.0,95.0,29.0,66.0,115.0,39.0,68.0,142.0,,0,0,0,0.305263157894737,0.339130434782609,,0.0,1030479747.1333,132105.183692887
1138,2609331860,289.0,131.0,42.0,89.0,158.0,64.0,106.0,183.0,,0,0,0,0.320610687022901,0.405063291139241,,0.0,1014329139.21191,143325.776343815
1139,2609327760,,,,,,,,,,0,0,0,,,,,3043350.18457031,7555.89008651569
1140,2609321220,90.0,50.0,16.0,34.0,40.0,12.0,28.0,62.0,,0,0,0,0.32,0.3,,0.0,1049156438.18066,129375.373706541
1141,2607782840,49.0,18.0,6.0,12.0,31.0,9.0,15.0,34.0,,0,0,0,0.333333333333333,0.290322580645161,,0.0,1004103851.95435,127159.592337659
1142,2607779300,127.0,58.0,19.0,39.0,69.0,22.0,41.0,86.0,8.0,0,0,0,0.327586206896552,0.318840579710145,0.062992125984252,0.0,1011881504.74658,127502.39270525
1143,2607771880,166.0,74.0,22.0,52.0,92.0,32.0,54.0,112.0,,0,0,0,0.297297297297297,0.347826086956522,,0.0,1005622253.75732,126910.763793314
1144,2609770860,39.0,17.0,8.0,9.0,22.0,9.0,17.0,22.0,,0,0,0,0.470588235294118,0.409090909090909,,0.0,3972802370.36719,272376.771352171
1145,2609770840,89.0,40.0,13.0,27.0,49.0,19.0,32.0,57.0,,0,0,0,0.325,0.387755102040816,,0.0,75139116.0644531,60907.9513848905
1146,2608768160,58.0,31.0,11.0,20.0,27.0,11.0,22.0,36.0,,0,0,0,0.354838709677419,0.407407407407407,,0.0,982327935.867676,125446.659531186
1147,2608761060,104.0,54.0,18.0,36.0,50.0,16.0,34.0,70.0,,0,0,0,0.333333333333333,0.32,,0.0,981040402.589844,125560.935915502
1148,2608758090,134.0,57.0,19.0,38.0,77.0,33.0,52.0,82.0,,0,0,0,0.333333333333333,0.428571428571429,,0.0,1014080763.66797,127374.167191215
1149,2607769820,94.0,49.0,17.0,32.0,45.0,15.0,32.0,62.0,,0,0,0,0.346938775510204,0.333333333333333,,0.0,1004190456.49023,127912.553908797
1150,2607768260,124.0,70.0,25.0,45.0,54.0,21.0,46.0,78.0,,0,0,0,0.357142857142857,0.388888888888889,,0.0,1008516684.08887,126757.832257557
1151,2607766200,29.0,14.0,,11.0,15.0,,6.0,23.0,,0,0,0,,,,0.0,1016432796.48535,127430.932203667
1152,2607765560,700.0,341.0,109.0,232.0,359.0,129.0,238.0,462.0,16.0,0,0,0,0.319648093841642,0.35933147632312,0.0228571428571429,0.0,980322759.686523,180014.41740247
1153,2607762960,131.0,67.0,26.0,41.0,64.0,27.0,53.0,78.0,,0,0,0,0.388059701492537,0.421875,,0.0,1013761278.41919,127485.035845162
1154,2607762340,83.0,45.0,17.0,28.0,38.0,14.0,31.0,52.0,8.0,0,0,0,0.377777777777778,0.368421052631579,0.0963855421686747,0.0,26052404.0334473,29341.3044977734
1155,2607761400,337.0,180.0,61.0,119.0,157.0,64.0,125.0,212.0,15.0,0,0,0,0.338888888888889,0.407643312101911,0.0445103857566766,0.0,1003629549.50537,138887.993026223
1156,2607742180,766.0,375.0,129.0,246.0,391.0,164.0,293.0,473.0,40.0,0,0,0,0.344,0.419437340153453,0.0522193211488251,0.0,328696422.055176,206775.090349804
1157,2609765600,24.0,9.0,,7.0,15.0,6.0,8.0,16.0,,0,0,0,,0.4,,0.0,2021104979.51367,190896.291055996
1158,2609757640,15.0,6.0,,,9.0,,,12.0,,0,0,0,,,,0.0,4331140046.88867,278265.040430717
1159,2609755480,16.0,6.0,,,10.0,,,13.0,,0,0,0,,,,0.0,3756539004.77734,424839.284116107
1160,2609751880,11.0,,,,7.0,,,6.0,,0,0,0,,,,0.0,3807316004.88086,306082.493625783
1161,2609750280,,,,,,,,,,0,0,0,,,,,526646315.828125,95230.2295377668
1162,2609739760,9.0,,,,9.0,,,6.0,,0,0,0,,,,0.0,1941343318.0,197009.582289353
1163,2609737660,,,,,,,,,,0,0,0,,,,,2268073204.02148,221466.001731663
1164,2609731620,26.0,11.0,,7.0,15.0,,9.0,17.0,,0,0,0,,,,0.0,3847101406.31055,308884.564315958
1165,2609716060,43.0,24.0,8.0,16.0,19.0,8.0,16.0,27.0,,0,0,0,0.333333333333333,0.421052631578947,,0.0,2840616852.48242,295793.783092753
1166,2609710360,6.0,,,,6.0,,,,,0,0,0,,,,0.0,2763433226.05273,222925.826632854
1167,2609709500,,,,,,,,,,0,0,0,,,,,1361415403.43945,190815.467649236
1168,2608753360,53.0,25.0,7.0,18.0,28.0,11.0,18.0,35.0,,0,0,0,0.28,0.392857142857143,,0.0,983507176.133301,125236.267865627
1169,2608752500,195.0,92.0,34.0,58.0,103.0,42.0,76.0,119.0,,0,0,0,0.369565217391304,0.407766990291262,,0.0,968459093.289063,149361.385708003
1170,2608751420,160.0,67.0,24.0,43.0,93.0,40.0,64.0,96.0,,0,0,0,0.358208955223881,0.43010752688172,,0.0,960082809.605957,124168.92551186
1171,2608746060,96.0,44.0,15.0,29.0,52.0,23.0,38.0,58.0,,0,0,0,0.340909090909091,0.442307692307692,,0.0,861632707.274414,185691.805433969
1172,2608746040,363.0,172.0,64.0,108.0,191.0,85.0,149.0,214.0,6.0,0,0,0,0.372093023255814,0.445026178010471,0.0165289256198347,0.0,205951381.267578,142447.678404776
1173,2608740320,146.0,80.0,28.0,52.0,66.0,24.0,52.0,94.0,8.0,0,0,0,0.35,0.363636363636364,0.0547945205479452,0.0,65975221.0048828,48357.37649938
1174,2608740300,87.0,39.0,13.0,26.0,48.0,18.0,31.0,56.0,,0,0,0,0.333333333333333,0.375,,0.0,940114380.930664,175282.094304639
1175,2608735840,44.0,18.0,6.0,12.0,26.0,12.0,18.0,26.0,,0,0,0,0.333333333333333,0.461538461538462,,0.0,1003929616.05566,126713.11147033
1176,2607742160,2053.0,1032.0,370.0,662.0,1021.0,442.0,812.0,1241.0,138.0,18,0,0,0.358527131782946,0.432908912830558,0.0672187043351193,0.0087676570871894,700134253.725586,281276.460435306
