sensor_ID,Longitude,Latitude,1a,2a,3a,4a,5a,6a,7a,8a,9a,10a,11a,12p,1p,2p,3p,4p,5p,6p,7p,8p,9p,10p,11p,12a
5706@1,-80.04584551,40.58829738,13.0,6.0,6.0,4.0,13.0,38.0,209.0,536.0,368.0,291.0,278.0,304.0,303.0,328.0,379.0,401.0,396.0,418.0,417.0,316.0,176.0,152.0,53.0,22.0
5865@1,-79.97319736,40.52188593,8.0,5.0,4.0,12.0,16.0,54.0,390.0,376.0,232.0,153.0,137.0,214.0,204.0,206.0,398.0,432.0,460.0,408.0,398.0,273.0,217.0,103.0,38.0,34.0
5956@1,-79.79393208,40.50434276,39.0,14.0,13.0,20.0,48.0,134.0,365.0,509.0,447.0,322.0,352.0,385.0,394.0,380.0,470.0,679.0,664.0,721.0,516.0,395.0,348.0,231.0,114.0,91.0
5697@1,-80.07817479,40.51067336,9.0,5.0,5.0,2.0,8.0,28.0,76.0,211.0,156.0,139.0,96.0,139.0,142.0,134.0,192.0,235.0,220.0,300.0,237.0,144.0,118.0,102.0,32.0,13.0
5928@1,-79.76158468,40.64986816,-1.0,2.0,2.0,3.0,24.0,30.0,26.0,25.0,27.0,28.0,31.0,46.0,38.0,40.0,66.0,75.0,66.0,51.0,43.0,32.0,16.0,7.0,10.0,6.0
140@1,-80.20283561,40.47773393,-1.0,1.0,-1.0,1.0,14.0,34.0,31.0,31.0,28.0,39.0,38.0,39.0,35.0,43.0,49.0,80.0,66.0,25.0,17.0,19.0,1.0,10.0,1.0,3.0
23748@1,-79.97595957,40.61470095,15.0,6.0,2.0,3.0,16.0,59.0,186.0,226.0,188.0,126.0,110.0,134.0,125.0,131.0,165.0,225.0,296.0,248.0,168.0,119.0,88.0,70.0,43.0,36.0
5301@1,-80.03000882,40.33878239,26.0,12.0,8.0,18.0,88.0,141.0,250.0,250.0,338.0,432.0,477.0,536.0,508.0,491.0,591.0,667.0,571.0,530.0,402.0,390.0,234.0,113.0,66.0,39.0
5895@1,-79.89148217,40.65536293,13.0,6.0,3.0,18.0,32.0,110.0,275.0,357.0,232.0,204.0,162.0,166.0,178.0,186.0,213.0,344.0,418.0,433.0,221.0,175.0,143.0,91.0,54.0,30.0
5661@1,-80.07985908,40.48544936,25.0,7.0,6.0,16.0,22.0,63.0,114.0,182.0,137.0,93.0,102.0,113.0,143.0,140.0,153.0,185.0,211.0,196.0,139.0,79.0,62.0,62.0,40.0,33.0
5673@1,-80.14050018,40.53608201,4.0,3.0,5.0,2.0,5.0,9.0,63.0,116.0,91.0,79.0,80.0,75.0,74.0,70.0,80.0,103.0,105.0,125.0,74.0,56.0,36.0,38.0,13.0,9.0
27611@1,-80.0592314,40.4903408,23.0,3.0,5.0,10.0,18.0,85.0,168.0,191.0,180.0,150.0,119.0,113.0,121.0,124.0,134.0,168.0,229.0,258.0,201.0,113.0,44.0,39.0,28.0,23.0
27686@1,-80.09697887,40.67382269,12.0,4.0,1.0,6.0,3.0,10.0,24.0,55.0,60.0,38.0,48.0,144.0,210.0,145.0,105.0,91.0,120.0,133.0,147.0,97.0,87.0,48.0,18.0,11.0
23734@1,-80.09667624,40.54366556,17.0,2.0,6.0,11.0,16.0,46.0,173.0,388.0,287.0,254.0,229.0,215.0,214.0,227.0,238.0,329.0,357.0,373.0,295.0,251.0,115.0,70.0,61.0,24.0
11980@1,-79.84712014,40.27040324,38.0,35.0,21.0,19.0,45.0,164.0,268.0,338.0,369.0,351.0,307.0,359.0,400.0,411.0,428.0,482.0,550.0,562.0,483.0,383.0,383.0,262.0,175.0,104.0
10537@1,-79.91152322,40.21166706,7.0,3.0,6.0,3.0,8.0,33.0,63.0,61.0,42.0,44.0,36.0,41.0,52.0,53.0,59.0,59.0,87.0,75.0,63.0,42.0,49.0,25.0,23.0,11.0
27641@1,-80.07955063,40.4506875,47.0,21.0,62.0,18.0,35.0,62.0,180.0,256.0,279.0,102.0,94.0,118.0,104.0,133.0,165.0,180.0,187.0,222.0,193.0,147.0,104.0,76.0,122.0,89.0
101@1,-79.79772608,40.44196665,740.0,395.0,226.0,181.0,179.0,264.0,786.0,823.0,496.0,600.0,340.0,89.0,438.0,533.0,739.0,117.0,446.0,887.0,178.0,565.0,566.0,907.0,634.0,117.0
5287@1,-79.92746902,40.43058327,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,248.0,272.0,325.0,426.0,457.0,433.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
101@2,-79.79759257,40.442085,518.0,248.0,211.0,150.0,250.0,607.0,176.0,553.0,990.0,614.0,474.0,359.0,398.0,415.0,323.0,528.0,561.0,667.0,944.0,475.0,809.0,741.0,437.0,788.0
83@2,-80.11120568,40.43566671,36.0,78.0,34.0,56.0,89.0,193.0,392.0,95.0,750.0,699.0,685.0,721.0,860.0,944.0,981.0,68.0,921.0,788.0,490.0,443.0,340.0,277.0,194.0,83.0
83@1,-80.11093659,40.43570197,92.0,39.0,64.0,74.0,95.0,202.0,362.0,72.0,758.0,703.0,719.0,785.0,944.0,19.0,33.0,123.0,898.0,762.0,483.0,446.0,424.0,290.0,213.0,129.0
11979@1,-79.85202074,40.26291643,47.0,16.0,20.0,34.0,80.0,153.0,449.0,413.0,379.0,352.0,327.0,315.0,340.0,362.0,454.0,567.0,590.0,624.0,404.0,316.0,256.0,158.0,114.0,59.0
23649@1,-80.11606222,40.60672953,20.0,8.0,14.0,23.0,43.0,105.0,384.0,841.0,614.0,486.0,391.0,389.0,400.0,432.0,453.0,647.0,828.0,184.0,709.0,472.0,257.0,211.0,139.0,51.0
33699@1,-79.94453208,40.41094644,94.0,72.0,62.0,166.0,566.0,311.0,981.0,575.0,957.0,787.0,878.0,877.0,897.0,273.0,635.0,658.0,613.0,196.0,675.0,575.0,465.0,429.0,270.0,153.0
27650@1,-80.10095603,40.41818755,31.0,22.0,3.0,18.0,29.0,115.0,441.0,966.0,603.0,394.0,400.0,462.0,489.0,425.0,468.0,563.0,816.0,820.0,451.0,279.0,183.0,103.0,42.0,18.0
26731@1,-80.13002628,40.39042704,7.0,9.0,6.0,2.0,13.0,45.0,145.0,451.0,344.0,230.0,165.0,230.0,203.0,192.0,259.0,339.0,441.0,480.0,387.0,194.0,152.0,126.0,58.0,36.0
27418@1,-79.9196382,40.48281905,68.0,25.0,17.0,21.0,36.0,148.0,495.0,22.0,967.0,660.0,573.0,609.0,700.0,653.0,714.0,893.0,297.0,226.0,764.0,564.0,430.0,333.0,215.0,115.0
6045@1,-79.85453318,40.29818456,3.0,2.0,1.0,1.0,5.0,12.0,12.0,26.0,24.0,9.0,20.0,20.0,14.0,24.0,19.0,28.0,37.0,33.0,34.0,28.0,17.0,9.0,13.0,1.0
27691@1,-80.16837751,40.51620141,7.0,3.0,10.0,11.0,31.0,88.0,89.0,91.0,62.0,55.0,76.0,79.0,86.0,100.0,86.0,117.0,139.0,106.0,113.0,72.0,52.0,27.0,18.0,6.0
15781@1,-79.81338453,40.58385165,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,12.0,11.0,13.0,9.0,9.0,6.0,7.0,6.0,5.0,12.0,18.0,14.0,6.0,2.0,-1.0,2.0,-1.0,1.0
25103@1,-79.96375105,40.43568915,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,520.0,584.0,658.0,915.0,78.0,931.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
25103@2,-79.96360178,40.43561477,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,306.0,277.0,308.0,597.0,976.0,170.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6060@1,-79.87662789,40.22430926,2.0,1.0,-1.0,-1.0,2.0,8.0,6.0,3.0,4.0,9.0,8.0,14.0,9.0,14.0,10.0,12.0,14.0,24.0,11.0,6.0,12.0,11.0,12.0,8.0
15716@1,-79.83930713,40.64069232,6.0,7.0,8.0,24.0,59.0,145.0,171.0,95.0,88.0,76.0,94.0,94.0,107.0,132.0,179.0,217.0,214.0,158.0,131.0,92.0,45.0,30.0,15.0,10.0
39407@1,-79.88758153,40.27146726,5.0,-1.0,1.0,2.0,4.0,19.0,37.0,43.0,40.0,33.0,27.0,25.0,27.0,28.0,30.0,37.0,51.0,58.0,45.0,25.0,10.0,9.0,6.0,5.0
11704@2,-79.88163651,40.49087993,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,295.5,259.5,265.5,36.0,136.0,358.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5862@1,-79.97229457,40.54133765,45.0,26.0,18.0,18.0,39.0,155.0,488.0,770.0,789.0,594.0,588.0,747.0,635.0,625.0,765.0,929.0,956.0,24.0,885.0,711.0,482.0,305.0,180.0,99.0
19154@2,-79.84093556,40.39585475,23.0,25.0,14.0,8.0,22.0,54.0,107.0,108.0,132.0,119.0,107.0,145.0,134.0,131.0,191.0,159.0,181.0,190.0,140.0,105.0,87.0,78.0,70.0,30.0
5930@1,-79.73743304,40.64235716,1.0,2.0,2.0,6.0,27.0,43.0,93.0,90.0,61.0,53.0,91.0,78.0,66.0,88.0,154.0,132.0,122.0,97.0,78.0,52.0,31.0,10.0,6.0,2.0
5696@1,-80.09159719,40.56997361,5.0,1.0,1.0,-1.0,7.0,28.0,95.0,171.0,146.0,82.0,64.0,64.0,72.0,90.0,114.0,155.0,186.0,205.0,140.0,88.0,46.0,53.0,44.0,25.0
141@1,-80.20632281,40.50428683,39.0,18.0,12.0,8.0,11.0,48.0,303.0,718.0,773.0,645.0,616.0,766.0,925.0,801.0,681.0,812.0,184.0,277.0,779.0,590.0,484.0,270.0,162.0,70.0
5927@1,-79.71052693,40.66743435,78.0,79.0,80.0,136.0,387.0,714.0,806.0,622.0,485.0,532.0,563.0,649.0,621.0,829.0,975.0,52.0,17.0,761.0,578.0,408.0,290.0,165.0,177.0,130.0
5894@1,-79.88257468,40.62445665,2.0,2.0,1.0,1.0,-1.0,2.0,9.0,23.0,17.0,11.0,10.0,8.0,11.0,12.0,17.0,22.0,22.0,23.0,17.0,12.0,10.0,7.0,4.0,4.0
31188@1,-79.95762792,40.41964034,178.0,118.0,93.0,107.0,210.0,829.0,642.0,830.0,727.0,211.0,89.0,107.0,192.0,202.0,566.0,795.0,744.0,810.0,346.0,22.0,825.0,719.0,598.0,377.0
5899@1,-79.80650395,40.54097187,85.0,44.0,50.0,99.0,104.0,321.0,797.0,4.0,997.0,688.0,682.0,856.0,886.0,847.0,907.0,195.0,225.0,130.0,814.0,498.0,433.0,326.0,194.0,169.0
27673@1,-79.87211878,40.38903333,1.0,-1.0,2.0,7.0,7.0,21.0,46.0,35.0,24.0,24.0,31.0,39.0,38.0,58.0,63.0,54.0,72.0,53.0,43.0,23.0,30.0,24.0,10.0,4.0
23744@1,-80.06716587,40.66255254,11.0,3.5,9.5,13.0,25.0,74.0,223.5,392.0,351.5,295.5,274.0,291.5,312.5,294.5,342.0,423.5,497.5,520.5,369.5,274.5,174.0,106.5,55.5,31.0
5300@1,-80.1557555,40.58910128,5.0,3.0,2.0,-1.0,2.0,7.0,25.0,67.0,53.0,51.0,62.0,41.0,52.0,44.0,47.0,60.0,73.0,49.0,72.0,40.0,40.0,31.0,11.0,13.0
6757@2,-80.03042207,40.44192626,20.0,9.0,13.0,29.0,84.0,264.0,927.0,272.0,953.0,661.0,621.0,677.0,687.0,725.0,754.0,785.0,836.0,724.0,572.0,406.0,298.0,156.0,66.0,49.0
6757@1,-80.03045353,40.44178878,45.0,38.0,8.0,24.0,41.0,69.0,185.0,391.0,420.0,430.0,447.0,473.0,517.0,536.0,599.0,824.0,956.0,176.0,757.0,464.0,301.0,234.0,115.0,88.0
5449@1,-80.02705378,40.31886804,55.0,38.0,33.0,69.0,249.0,564.0,735.0,664.0,689.0,808.0,796.0,815.0,838.0,868.0,954.0,104.0,115.0,10.0,797.0,872.0,547.0,391.0,218.0,112.0
79@1,-80.1393268,40.3297947,286.0,205.0,156.0,232.0,403.0,139.0,415.0,48.0,443.0,892.0,825.0,822.0,780.0,846.0,124.0,458.0,177.0,471.0,415.0,408.0,49.0,902.0,586.0,394.0
79@2,-80.13895775,40.33080722,303.0,131.0,130.0,175.0,350.0,837.0,240.0,359.0,57.0,122.0,973.0,879.0,963.0,51.0,178.0,693.0,14.0,166.0,85.0,320.0,45.0,874.0,649.0,418.0
5298@1,-80.18936457,40.54728101,12.0,3.0,5.0,7.0,13.0,56.0,211.0,553.0,505.0,330.0,331.0,372.0,383.0,385.0,440.0,516.0,594.0,551.0,356.0,221.0,138.0,79.0,63.0,21.0
14575@1,-79.94678631,40.49421211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,601.0,684.0,671.0,828.0,915.0,911.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21563@2,-80.00941662,40.41463145,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,477.5,119.5,229.5,51.5,106.0,125.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
21563@1,-80.00921177,40.41462511,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,582.5,772.0,913.0,1218.0,1211.0,1236.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
10546@1,-79.96551324,40.35184269,22.0,19.0,15.0,31.0,119.0,361.0,344.0,356.0,338.0,345.0,386.0,418.0,400.0,449.0,468.0,520.0,525.0,475.0,351.0,299.0,212.0,147.0,98.0,42.0
14578@1,-79.89138921,40.48667021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,40.0,976.0,919.0,986.0,912.0,908.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27446@1,-79.9348621,40.4280247,86.0,44.0,30.0,26.0,57.0,143.0,327.0,616.0,606.0,499.0,398.0,417.0,504.0,465.0,640.0,862.0,920.0,935.0,805.0,500.0,422.0,320.0,230.0,161.0
6076@1,-79.97035759,40.284892,22.0,4.0,3.0,6.0,4.0,38.0,111.0,137.0,122.0,88.0,74.0,91.0,98.0,85.0,114.0,142.0,168.0,166.0,124.0,114.0,92.0,63.0,53.0,47.0
10534@1,-79.78565915,40.64558597,7.0,4.0,10.0,17.0,103.0,166.0,199.0,143.0,129.0,115.0,151.0,142.0,158.0,176.0,218.0,259.0,240.0,177.0,142.0,127.0,75.0,48.0,22.0,14.0
5638@1,-80.29092897,40.49256144,80.0,24.0,26.0,68.0,114.0,312.0,596.0,800.0,585.0,500.0,474.0,491.0,480.0,527.0,605.0,711.0,861.0,867.0,567.0,405.0,371.0,286.0,218.0,160.0
10583@1,-79.9665203,40.5306597,80.0,23.0,12.0,18.0,32.0,116.0,373.0,817.0,726.0,500.0,421.0,518.0,517.0,453.0,678.0,939.0,780.0,820.0,662.0,570.0,317.0,203.0,91.0,55.0
27800@1,-79.85641763,40.45775209,26.0,30.0,23.0,8.0,27.0,74.0,271.0,409.0,290.0,248.0,216.0,250.0,277.0,241.0,304.0,417.0,444.0,475.0,338.0,268.0,224.0,161.0,118.0,86.0
18690@1,-79.92427135,40.28134005,23.5,8.5,8.0,19.0,41.0,217.0,429.0,501.5,356.0,281.5,266.0,273.5,277.5,294.0,358.5,525.5,656.0,576.5,339.0,237.0,149.5,124.5,86.0,45.0
24962@1,-79.9474449,40.61294279,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,869.5,830.0,893.5,511.5,681.5,706.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
24962@2,-79.94754395,40.61295695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,421.0,405.0,447.5,454.0,19.5,494.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6091@1,-79.90267742,40.30840602,19.0,5.0,12.0,3.0,5.0,27.0,94.0,74.0,59.0,54.0,75.0,68.0,82.0,67.0,81.0,95.0,95.0,100.0,83.0,88.0,69.0,62.0,33.0,32.0
27756@1,-79.84144338,40.33446845,57.0,33.0,25.0,23.0,20.0,78.0,164.0,213.0,203.0,211.0,228.0,222.0,278.0,258.0,307.0,346.0,316.0,326.0,304.0,280.0,256.0,192.0,145.0,104.0
27476@1,-79.90719257,40.46181921,14.0,4.0,9.0,5.0,5.0,37.0,241.0,384.0,192.0,94.0,65.0,89.0,83.0,76.0,114.0,218.0,275.0,198.0,86.0,71.0,50.0,43.0,28.0,20.0
14401@1,-79.9252068,40.3216069,89.0,36.0,33.0,21.0,67.0,261.0,601.0,720.0,570.0,485.0,470.0,502.0,583.0,577.0,676.0,804.0,40.0,960.0,748.0,537.0,427.0,372.0,240.0,155.0
26515@2,-80.15787617,40.51504354,55.0,59.0,67.0,69.0,270.0,647.0,838.0,920.0,697.0,574.0,675.0,619.0,686.0,720.0,832.0,946.0,210.0,557.0,459.0,382.0,296.0,238.0,136.0,92.0
19401@1,-79.91487653,40.4456426,6.0,8.0,2.0,6.0,7.0,41.0,153.0,418.0,398.0,261.0,162.0,212.0,216.0,189.0,284.0,305.0,398.0,410.0,269.0,187.0,129.0,94.0,63.0,31.0
5931@1,-79.72888519,40.62986915,35.0,28.0,32.0,64.0,221.0,529.0,782.0,622.0,557.0,458.0,609.0,624.0,628.0,773.0,963.0,33.0,41.0,742.0,530.0,422.0,317.0,171.0,146.0,77.0
27801@1,-79.82845652,40.43081867,11.0,2.0,2.0,9.0,18.0,41.0,117.0,156.0,175.0,127.0,99.0,108.0,129.0,104.0,158.0,209.0,188.0,162.0,166.0,126.0,60.0,50.0,43.0,32.0
5875@1,-79.93132947,40.52483955,11.0,8.0,5.0,7.0,27.0,87.0,241.0,383.0,299.0,173.0,147.0,175.0,186.0,177.0,250.0,299.0,310.0,343.0,252.0,136.0,95.0,67.0,64.0,59.0
38406@1,-80.28884198,40.43551911,-1.0,-1.0,-1.0,1.0,4.0,4.0,15.0,19.0,21.0,13.0,13.0,15.0,19.0,8.0,20.0,27.0,24.0,44.0,26.0,15.0,21.0,7.0,6.0,6.0
5718@1,-79.98164869,40.46947238,7.0,5.0,6.0,3.0,6.0,15.0,29.0,56.0,55.0,24.0,31.0,27.0,45.0,43.0,54.0,72.0,55.0,70.0,58.0,42.0,22.0,13.0,9.0,11.0
10601@1,-79.71080859,40.44857145,17.0,8.0,10.0,26.0,36.0,125.0,285.0,466.0,405.0,319.0,265.0,354.0,433.0,357.0,386.0,492.0,525.0,482.0,327.0,297.0,169.0,116.0,61.0,43.0
6031@1,-79.86463246,40.34947505,83.0,65.0,44.0,48.0,73.0,291.0,515.0,639.0,535.0,513.0,465.0,544.0,586.0,577.0,628.0,793.0,883.0,695.0,531.0,427.0,321.0,261.0,178.0,130.0
5727@1,-80.01342541,40.56094739,62.0,30.0,14.0,23.0,56.0,222.0,662.0,195.0,920.0,874.0,833.0,895.0,971.0,932.0,67.0,144.0,268.0,345.0,131.0,737.0,525.0,389.0,215.0,139.0
31189@1,-79.96351188,40.42473598,116.0,96.0,118.0,334.0,14.0,46.0,84.0,906.0,570.0,324.0,182.0,172.0,272.0,194.0,190.0,158.0,362.0,342.0,854.0,732.0,688.0,542.0,360.0,142.0
27578@1,-79.90567973,40.40670514,20.0,15.0,7.0,9.0,25.0,48.0,118.0,164.0,159.0,139.0,172.0,217.0,193.0,178.0,209.0,224.0,192.0,156.0,150.0,123.0,81.0,75.0,71.0,47.0
138@1,-80.04867259,40.37367577,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,544.0,487.5,535.5,579.5,683.0,725.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
138@2,-80.04874907,40.37370053,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,289.0,245.5,284.5,341.0,409.5,448.5,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
27733@1,-80.09363557,40.37464657,109.0,52.0,39.0,48.0,116.0,451.0,97.0,473.0,321.0,148.0,37.0,163.0,257.0,315.0,358.0,506.0,678.0,572.0,448.0,977.0,899.0,704.0,416.0,243.0
5654@1,-80.13381078,40.48204988,12.0,17.0,3.0,14.0,21.0,91.0,257.0,465.0,494.0,281.0,254.0,285.0,255.0,318.0,353.0,551.0,605.0,684.0,493.0,387.0,283.0,152.0,114.0,67.0
5662@1,-80.08517751,40.4916919,35.0,15.0,17.0,10.0,36.0,78.0,214.0,273.0,219.0,155.0,128.0,161.0,154.0,126.0,173.0,238.0,328.0,379.0,258.0,133.0,118.0,115.0,62.0,73.0
5487@1,-80.08057705,40.39007699,179.0,100.0,94.0,79.0,146.0,432.0,24.0,475.0,266.0,884.0,689.0,722.0,800.0,907.0,187.0,384.0,604.0,712.0,355.0,73.0,996.0,854.0,565.0,355.0
6089@1,-79.91834767,40.30499395,91.0,17.0,15.0,15.0,48.0,196.0,364.0,431.0,314.0,243.0,199.0,270.0,253.0,265.0,318.0,440.0,575.0,658.0,427.0,285.0,239.0,199.0,212.0,103.0
62@1,-79.76356276,40.60689721,102.0,30.0,21.0,48.0,124.0,444.0,32.0,498.0,229.0,987.0,928.0,882.0,938.0,982.0,59.0,240.0,446.0,499.0,225.0,873.0,729.0,501.0,271.0,138.0
62@2,-79.7637713,40.60700024,89.0,12.0,21.0,49.0,118.0,429.0,34.0,479.0,239.0,982.0,929.0,909.0,932.0,959.0,91.0,287.0,492.0,566.0,286.0,914.0,774.0,523.0,293.0,152.0
13671@1,-79.79277036,40.47517527,87.0,44.0,33.0,54.0,91.0,238.0,639.0,854.0,898.0,790.0,759.0,777.0,835.0,856.0,976.0,103.0,222.0,152.0,928.0,710.0,619.0,469.0,266.0,236.0
10481@2,-79.91226776,40.28931538,160.0,64.0,55.0,47.0,83.0,253.0,530.0,668.0,683.0,601.0,672.0,780.0,861.0,877.0,996.0,363.0,525.0,309.0,39.0,861.0,780.0,653.0,441.0,388.0
12353@1,-80.03063302,40.29232784,66.0,47.0,37.0,110.0,338.0,731.0,903.0,790.0,717.0,832.0,856.0,861.0,906.0,4.0,121.0,286.0,330.0,195.0,30.0,892.0,568.0,356.0,192.0,107.0
3688@2,-80.27965387,40.51016512,54.0,9.0,34.0,47.0,73.0,152.0,471.0,821.0,961.0,751.0,715.0,732.0,761.0,895.0,999.0,103.0,131.0,28.0,806.0,681.0,485.0,436.0,255.0,165.0
25059@1,-80.13903602,40.50382667,66.0,31.0,24.0,23.0,38.0,67.0,196.0,394.0,365.0,326.0,261.0,252.0,275.0,281.0,341.0,433.0,479.0,511.0,348.0,232.0,211.0,156.0,173.0,111.0
25059@2,-80.1375842,40.50355701,49.0,51.0,33.0,51.0,64.0,206.0,446.0,826.0,674.0,444.0,501.0,558.0,533.0,451.0,573.0,718.0,10.0,124.0,618.0,312.0,272.0,221.0,168.0,110.0
27815@1,-79.70601645,40.45173052,5.0,4.0,1.0,2.0,6.0,48.0,131.0,215.0,192.0,153.0,142.0,167.0,186.0,192.0,227.0,233.0,301.0,284.0,215.0,113.0,99.0,58.0,42.0,18.0
5644@1,-80.16428716,40.47049281,35.0,9.0,2.0,9.0,17.0,65.0,206.0,448.0,356.0,267.0,242.0,292.0,315.0,304.0,345.0,455.0,472.0,606.0,392.0,329.0,259.0,133.0,77.0,46.0
27766@1,-80.14930243,40.34450597,18.0,4.0,3.0,1.0,7.0,17.0,104.0,217.0,222.0,191.0,159.0,151.0,245.0,180.0,199.0,200.0,312.0,377.0,258.0,179.0,169.0,134.0,68.0,47.0
6052@1,-79.91745437,40.20268604,14.0,7.0,14.0,18.0,32.0,73.0,135.0,140.0,109.0,130.0,142.0,136.0,158.0,172.0,180.0,184.0,191.0,166.0,119.0,98.0,82.0,69.0,43.0,39.0
8130@1,-79.84340866,40.35392375,26.0,10.0,5.0,7.0,7.0,28.0,76.0,154.0,138.0,90.0,82.0,99.0,103.0,110.0,121.0,158.0,163.0,141.0,117.0,70.0,72.0,64.0,52.0,36.0
6049@1,-79.85240921,40.27424738,7.0,6.0,3.0,4.0,14.0,36.0,59.0,80.0,67.0,83.0,68.0,84.0,95.0,93.0,98.0,126.0,168.0,154.0,116.0,111.0,103.0,57.0,46.0,17.0
6096@1,-79.94254404,40.34857834,121.0,71.0,51.0,54.0,93.0,398.0,970.0,162.0,855.0,758.0,756.0,753.0,865.0,915.0,10.0,350.0,454.0,338.0,57.0,778.0,619.0,447.0,352.0,232.0
6096@2,-79.94258418,40.34848523,93.0,70.0,68.0,62.0,189.0,635.0,165.0,412.0,121.0,945.0,897.0,909.0,984.0,919.0,97.0,109.0,887.0,73.0,928.0,631.0,450.0,416.0,242.0,144.0
27706@1,-80.05378378,40.33039583,42.0,19.0,13.0,14.0,38.0,157.0,474.0,782.0,789.0,699.0,620.0,669.0,721.0,714.0,762.0,876.0,995.0,96.0,910.0,750.0,496.0,369.0,176.0,98.0
3930@1,-79.89728335,40.55563462,2.0,2.0,-1.0,1.0,5.0,21.0,80.0,194.0,147.0,63.0,49.0,61.0,62.0,62.0,111.0,123.0,197.0,173.0,117.0,84.0,37.0,27.0,20.0,14.0
5725@1,-79.96434652,40.50237059,9.0,7.0,5.0,5.0,9.0,36.0,201.0,308.0,266.0,155.0,134.0,149.0,126.0,148.0,248.0,335.0,360.0,388.0,250.0,193.0,184.0,75.0,57.0,28.0
13669@1,-79.85038154,40.46296797,91.0,58.0,53.0,30.0,54.0,150.0,406.0,693.0,713.0,578.0,553.0,535.0,623.0,661.0,759.0,768.0,868.0,923.0,788.0,537.0,461.0,350.0,250.0,149.0
23841@1,-79.99373698,40.45015983,7.0,4.0,5.0,7.0,8.0,21.0,72.0,114.0,121.0,124.0,151.0,149.0,153.0,157.0,159.0,166.0,190.0,181.0,141.0,103.0,68.0,46.0,26.0,12.0
6790@1,-79.88841878,40.42997019,25.0,7.0,11.0,9.0,29.0,104.0,685.0,512.0,585.0,419.0,239.0,234.0,237.0,199.0,283.0,327.0,305.0,289.0,253.0,228.0,132.0,93.0,54.0,36.0
5681@1,-80.1287915,40.59971148,10.0,4.0,2.0,4.0,10.0,48.0,90.0,163.0,122.0,105.0,87.0,87.0,83.0,108.0,112.0,135.0,189.0,184.0,113.0,87.0,66.0,35.0,18.0,13.0
10653@1,-80.09229647,40.34713498,26.0,8.0,11.0,26.0,54.0,240.0,593.0,753.0,649.0,394.0,373.0,416.0,459.0,441.0,602.0,653.0,813.0,780.0,627.0,411.0,299.0,196.0,95.0,57.0
19423@1,-79.87214848,40.43383318,23.5,10.0,16.0,28.5,40.0,151.5,399.5,531.0,490.5,340.5,319.0,273.5,292.0,306.0,373.0,425.5,489.0,469.5,385.5,330.5,261.0,209.0,135.5,79.0
38407@1,-80.26091149,40.44437823,2.0,-1.0,2.0,6.0,3.0,40.0,57.0,84.0,53.0,45.0,68.0,91.0,115.0,83.0,125.0,110.0,99.0,97.0,100.0,76.0,66.0,52.0,26.0,25.0
27579@1,-79.8622094,40.40294328,15.0,9.0,5.0,7.0,10.0,38.0,116.0,191.0,173.0,172.0,168.0,220.0,221.0,207.0,226.0,227.0,278.0,294.0,226.0,175.0,124.0,85.0,72.0,44.0
5657@1,-80.13783041,40.48841317,1.0,3.0,-1.0,5.0,6.0,10.0,58.0,58.0,67.0,61.0,43.0,42.0,47.0,46.0,58.0,73.0,68.0,102.0,81.0,63.0,69.0,33.0,14.0,16.0
