OBJECTID,VRM_ID,LUP_ID,LUP_NM,VRM_CLASS,DSGNTN_SRCE,DSGNTN_RSN,GlobalID,DSGNTN_DESC,ADMIN_ST,ADM_UNIT_CD,CREATE_DATE,MODIFY_DATE,GIS_ACRES,Shape_Length,Shape_Area
14316,VRM-LUP-CO-003-A-0413,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{47758FB0-EE9E-48B4-8389-001F00CDDBDC},,CO,COG01000,,,18.99586716,2049.11446910334,76873.5470336664
14317,VRM-LUP-CO-003-A-0414,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{A9DAF945-96ED-4068-A2F7-43A088CB2097},,CO,COG01000,,,9.57935378,1060.6909842429,38766.2693742342
14318,VRM-LUP-CO-003-A-0415,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{DE6EFE74-4A13-4855-B1A7-C9C923B4317F},,CO,COG01000,,,7.71e-06,11.7734253123675,0.0312210718095473
14319,VRM-LUP-CO-003-A-0416,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{903D5166-FA71-4D52-B3F2-D37502AA2F5E},,CO,COG01000,,,25.04559295,1892.4535396689,101355.918677498
14320,VRM-LUP-CO-003-A-0417,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{13788D15-1252-41D0-B465-DBF0206577A7},,CO,COG01000,,,8.31787682,1101.28370103751,33661.2532494315
14321,VRM-LUP-CO-003-A-0418,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{BF0F3BD6-B155-4DEF-90AC-5EB1FA126B3C},,CO,COG01000,,,0.00016692,30.48320865749,0.675515174877244
14322,VRM-LUP-CO-003-A-0419,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{7625CBDF-0B97-4036-B94E-CE1B43C667B5},,CO,COG01000,,,0.00831323,2432.387814456,33.6424380898789
14323,VRM-LUP-CO-003-A-0420,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{550F58D2-ECAE-4E23-84D1-D096F78051B8},,CO,COG01000,,,2.21491472,437.98981981112,8963.44186763997
14324,VRM-LUP-CO-003-A-0421,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{E8B7A40C-5189-4502-B4FC-793106F6FA45},,CO,COG01000,,,354.3563767,9306.21654901564,1434029.3788507
14325,VRM-LUP-CO-003-A-0422,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{E3ED4820-4725-4234-B96F-0FF73A8A531B},,CO,COG01000,,,0.55423593,3142.8433065868,2242.91324217108
14326,VRM-LUP-CO-003-A-0423,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{74D26F67-EF88-422E-8BE8-B60190E9AB7C},,CO,COG01000,,,0.00547895,557.679795353398,22.172521372734
14327,VRM-LUP-CO-003-A-0424,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{6DC4C23B-D2F4-4E1F-9421-26BF67557583},,CO,COG01000,,,0.02731513,2347.60638467603,110.540428799584
14328,VRM-LUP-CO-003-A-0425,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{2B56C33C-48E7-4194-B549-2FCAB1219ADC},,CO,COG01000,,,0.001188,1014.27527812792,4.80767881608267
14329,VRM-LUP-CO-003-A-0426,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{CB995A8B-23B5-423E-A4D9-B885DA8D501A},,CO,COG01000,,,3.48262284,592.375250938555,14093.6746226809
14330,VRM-LUP-CO-003-A-0427,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{D692F96D-5284-44B2-90F5-3BCECB56C894},,CO,COG01000,,,0.00053249,2412.83881540083,2.15492796435501
14331,VRM-LUP-CO-003-A-0428,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{26118761-53D0-4700-938E-01CC01652C4E},,CO,COG01000,,,213.55664982,6513.44638160324,864233.099878901
14332,VRM-LUP-CO-003-A-0429,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{16DAECC5-72C8-410A-843D-367C703DE8C4},,CO,COG01000,,,8.027e-05,20.4179022024054,0.324856562922741
14333,VRM-LUP-CO-003-A-0430,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{4A790AB5-9E49-4698-BE52-A6E1E2BBB4E6},,CO,COG01000,,,41.50431618,1639.43254676115,167962.008472371
14334,VRM-LUP-CO-003-A-0431,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{6B47ED13-DCCA-4030-92C0-AA4728D19EDD},,CO,COG01000,,,0.34938822,1607.09852736694,1413.92394854402
14335,VRM-LUP-CO-003-A-0432,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{D7AD8AE5-9169-4FA0-A714-42FD1745B40E},,CO,COG01000,,,0.39541408,2754.36512373999,1600.18401681609
14336,VRM-LUP-CO-003-A-0433,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{AF457ABD-4FC6-4AE0-BA28-74CE3846C0F5},,CO,COG01000,,,674.05495801,13240.0434453511,2727803.63588778
14337,VRM-LUP-CO-003-A-0434,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{6BE28852-E8C9-4095-9DC8-B1A0BFB90727},,CO,COG01000,,,695.33184341,9004.3120318284,2813908.13618509
14338,VRM-LUP-CO-003-A-0435,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{61721511-B3BE-42B6-A8F7-9F3739181F61},,CO,COG01000,,,0.28568686,1968.19069822076,1156.13371740218
14339,VRM-LUP-CO-003-A-0436,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{6DD04B25-3528-4A24-9962-DE8A292E59AB},,CO,COG01000,,,0.00191128,818.06209936592,7.7346575842821
14340,VRM-LUP-CO-003-A-0437,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{CAA7E6DB-7F80-4EC3-A0B4-D2EA89C6C3A2},,CO,COG01000,,,2.061e-05,6.22512588630906,0.0834235143635037
14341,VRM-LUP-CO-003-A-0438,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{3DCD5C15-DB04-4991-99CD-57276C6118A3},,CO,COG01000,,,5.41298774,778.637383330786,21905.5842179754
14342,VRM-LUP-CO-003-A-0439,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{EBE710BA-A5EC-425B-BD35-769BED9A852A},,CO,COG01000,,,0.00295844,692.17814370598,11.9723698088788
14343,VRM-LUP-CO-003-A-0440,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{BC55F24B-8A81-4A63-A45F-6C3F2DDACEB0},,CO,COG01000,,,0.29397154,2116.04096969709,1189.66063211789
14344,VRM-LUP-CO-003-A-0442,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{47F384A4-036F-4D07-9D1D-21883B8485F6},,CO,COG01000,,,14446.08884635,44992.4677808813,58461247.4264171
14345,VRM-LUP-CO-003-A-0443,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{B9EAA7B9-0E9C-474E-BACD-A98CA99CB099},,CO,COG01000,,,5.316e-05,16.9015285953709,0.215111259746237
14346,VRM-LUP-CO-003-A-0444,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{7AB66074-DF6B-493F-9F77-A4FD569B16F2},,CO,COG01000,,,0.15702894,1363.6888598451,635.473554363428
14347,VRM-LUP-CO-003-A-0445,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{BC34AADE-F564-4FF9-B09A-245A55A3B927},,CO,COG01000,,,0.0117475,2106.84642277978,47.540444201503
14349,VRM-LUP-CO-003-A-0448,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{66C29437-1C6B-4221-B588-084374CB1705},,CO,COG01000,,,0.00589487,658.243686203748,23.855695591393
14350,VRM-LUP-CO-003-A-0449,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{9CAD3580-C457-4F02-87A2-E73DD9D17A7F},,CO,COG01000,,,0.04750656,1566.77019483694,192.252231850675
14351,VRM-LUP-CO-003-A-0450,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{4DE2FF95-03BB-433A-98E0-C64CE12ADEA2},,CO,COG01000,,,40.93133481,1627.9918421319,165643.235158788
14352,VRM-LUP-CO-003-A-0451,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{337E279E-A9ED-4455-B046-8E17F1C3D14B},,CO,COG01000,,,80.48589464,2416.69887141578,325714.859619573
14353,VRM-LUP-CO-003-A-0452,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{02AE7F99-BAF2-4656-A893-8954FEE152C0},,CO,COG01000,,,0.07140769,3274.23190468624,288.976671918949
14354,VRM-LUP-CO-003-A-0453,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{2D274618-1E46-4C9C-9A8B-31ADEADB9686},,CO,COG01000,,,81.32387868,2432.76434851598,329106.060727412
14355,VRM-LUP-CO-003-A-0454,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{49A96A27-619C-4817-A433-CFC5A964EE59},,CO,COG01000,,,0.03288963,135.770228239757,133.099594395234
14356,VRM-LUP-CO-003-A-0455,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{FFFCDCAB-4A7F-4D45-884F-A9C3DFBD4527},,CO,COG01000,,,0.11238968,381.30717997606,454.824896228433
14358,VRM-LUP-CO-003-A-0457,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{DB6F690F-D6C2-4494-8F61-47F0E2268C48},,CO,COG01000,,,3.08e-05,4.17493252445695,0.124650289822576
14359,VRM-LUP-CO-003-A-0458,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{5599B65B-112F-4BD6-9280-3CE1E4C2D727},,CO,COG01000,,,0.00023988,21.4724951708178,0.970746078335494
14360,VRM-LUP-CO-003-A-0459,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{5D5033D3-2D23-4F48-B54D-2FC335A2285B},,CO,COG01000,,,7.71e-06,9.98718164597529,0.0311851755895567
14361,VRM-LUP-CO-003-A-0460,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{ADA11AB7-EF39-46C7-BBBA-C2E2EFDA6508},,CO,COG01000,,,0.25395672,1582.53921260957,1027.72637274173
14363,VRM-LUP-CO-003-A-0462,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{1B8D232F-7A3A-452F-8038-BEA1D340ABFC},,CO,COG01000,,2020/04/24 15:08:58+00,6264.77986911,29063.6440066781,25352664.3676852
14364,VRM-LUP-CO-003-A-0463,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{0B0D3F8B-4235-4F45-B842-AAFE5E925BD2},,CO,COG01000,,,28.08208255,1647.34887339708,113644.156119848
14365,VRM-LUP-CO-003-A-0464,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{00CE97A5-45C9-4879-BB8D-14A255E36AC9},,CO,COG01000,,,39.58406142,1601.95219071171,160191.013185391
14368,VRM-LUP-CO-003-A-0467,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{3FC3A024-FBDC-44F1-93C7-D2B7DED5985B},,CO,COG01000,,,8.4325609,1502.26501754906,34125.3632511775
14369,VRM-LUP-CO-003-A-0468,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{8C18135C-BC75-4BB5-A9DC-B432A5D1FF9A},,CO,COG01000,,,68.56145294,2294.82512670314,277458.356173862
14370,VRM-LUP-CO-003-A-0469,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{59D26384-A37C-449E-97FE-1ACD9224887D},,CO,COG01000,,,155.51123875,5908.24337162348,629331.65529779
14371,VRM-LUP-CO-003-A-0470,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{30774D95-5DD5-470A-A3BF-B1C4CB10097C},,CO,COG01000,,,145.80458938,6498.51863768081,590050.238962385
14372,VRM-LUP-CO-003-A-0471,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{C8C9DD1F-D511-4D8C-87FE-E04ABD562833},,CO,COG01000,,,0.00032491,726.806058990481,1.31486557492147
14373,VRM-LUP-CO-003-A-0472,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{3457403A-F01C-440B-9DEF-2952021D5F9A},,CO,COG01000,,,356.40156249,10342.8439362069,1442305.95212742
14374,VRM-LUP-CO-003-A-0473,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{45960635-74E9-4422-BC08-D5493A67B356},,CO,COG01000,,,3270.8230398,19284.4470552793,13236551.2251664
14375,VRM-LUP-CO-003-A-0474,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{975AEE69-179E-4E5F-8AA3-FC0C9055A2B8},,CO,COG01000,,,239.46962255,6482.01342668959,969099.179976535
14376,VRM-LUP-CO-003-A-0475,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{51DA818F-9A32-47E2-9E6E-FC9676AA4CC3},,CO,COG01000,,,40.13629427,1611.85015650649,162425.820247336
14378,VRM-LUP-CO-003-A-0477,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{588BA2A2-271B-4907-9202-BB3D84BC8528},,CO,COG01000,,,2753.64148088,38816.4960260482,11143591.7119033
14379,VRM-LUP-CO-003-A-0478,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{1A67AC74-DE51-44BC-950E-8BA26478D236},,CO,COG01000,,,4439.47114609,40866.6512471325,17965902.3196268
14380,VRM-LUP-CO-003-A-0479,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{735D3FC9-B74C-478D-8D36-8BF09477C57C},,CO,COG01000,,,0.68266055,307.872247713766,2762.62924108142
14381,VRM-LUP-CO-003-A-0480,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{26BDB1BA-2262-4EA4-AAEE-294A55B26993},,CO,COG01000,,,8.76148042,978.317577474781,35456.4533147155
14382,VRM-LUP-CO-003-A-0481,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{AD887CE1-8376-4878-AE26-0D9CC0582923},,CO,COG01000,,,1.00271833,684.368754876806,4057.85710470744
14383,VRM-LUP-CO-003-A-0482,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{C9DF49CF-25EB-4621-A9C0-56002A7782C4},,CO,COG01000,,,321.7786612,8349.49359750337,1302192.04167609
14384,VRM-LUP-CO-003-A-0483,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{9CCE2850-D58A-436D-93C5-11EBF5150CD4},,CO,COG01000,,,0.59875342,221.617520598666,2423.06912199653
14385,VRM-LUP-CO-003-A-0484,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{B38567F4-D3A9-4292-AC29-617F78F4DA5D},,CO,COG01000,,,11822.76963808,70593.7093288709,47845051.2404123
14386,VRM-LUP-CO-003-A-0485,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{77008D5C-BF91-485F-B93E-BB4DF2D392C5},,CO,COG01000,,,39.51176948,1599.05826777463,159898.458065054
14388,VRM-LUP-CO-003-A-0487,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{0E810380-D50C-40BF-8CA1-91B602DA986E},,CO,COG01000,,,497.34341713,11512.7104892148,2012677.40176849
14389,VRM-LUP-CO-003-A-0488,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{B9962AF0-D7B8-42F4-BA78-DFA0A0D1CA8E},,CO,COG01000,,,39.75437505,1604.96186661364,160880.247971603
14390,VRM-LUP-CO-003-A-0489,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{B5BDF3BA-2457-45CB-A7F4-3318C476B690},,CO,COG01000,,,182.1899736,3879.66780042793,737296.664750814
14391,VRM-LUP-CO-003-A-0490,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{4AD25963-8929-4D65-B5B3-58E8E06AA9A3},,CO,COG01000,,,793.34321338,12465.2081234835,3210546.07821625
14392,VRM-LUP-CO-003-A-0491,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{1BC8659A-3C89-4CC8-B627-B5594D748939},,CO,COG01000,,,0.20868891,169.335296227087,844.534075017877
14393,VRM-LUP-CO-003-A-0492,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{80731C7F-D472-484A-9BA2-B44B05DFD9A6},,CO,COG01000,,,5.14022478,791.828182713395,20801.7516763378
14394,VRM-LUP-CO-003-A-0493,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{AFB42C26-67FF-4202-AEF1-C328C31E11B0},,CO,COG01000,,,0.01327128,214.276743406538,53.7069457862625
14395,VRM-LUP-CO-003-A-0494,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{4B66B20E-4A54-40BD-95C4-4D2E7AC251C6},,CO,COG01000,,,40.53816431,1620.14001418519,164052.130592186
14396,VRM-LUP-CO-003-A-0495,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{C13B1F03-DDA0-450F-9CC5-BD4AB9F3AB75},,CO,COG01000,,,2532.06457948,20767.8824522172,10246901.8054108
14397,VRM-LUP-CO-003-A-0496,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{13B68DC6-B61F-4E19-A1D0-C7222E3492DE},,CO,COG01000,,,20.00913266,1201.57933614585,80974.0870282973
14398,VRM-LUP-CO-003-A-0497,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{886E69FB-2DE7-42B0-9BC7-EDDDEC52D3F3},,CO,COG01000,,,359.1890282,8051.75291759825,1453586.42562202
14399,VRM-LUP-CO-003-A-0498,LUP-CO-003-A,Grand Junction Field Office Resource Management Plan,III,RMP,,{3C275ADA-C623-4C27-97DE-D3B6F8020422},,CO,COG01000,,,1001.73903924,10482.7060632568,4053894.06451771
