OBJECTID_12_13_14_15_16,ID,NAME,ST_ABBREV,TSEGNAME,TLIFENAME,TURBZNAME,TC_ID,Total_A,Can_A,Grass_A,Soil_A,Water_A,Build_A,Road_A,Paved_A,Perv_A,Imperv_A,Can_P,Grass_P,Soil_P,Water_P,Build_P,Road_P,Paved_P,Perv_P,Imperv_P,TC_E_A,TC_Pv_A,TC_Land_A,TC_Pi_A,TC_P_A,TC_E_P,TC_Pv_P,TC_P_P,TC_Pi_P,Gain,Loss,No_Change,TreeCanopy_2016_Area,TreeCanopy_2021_Area,Change_Area,Change_PercentChange,TreeCanopy_2016_Percent,TreeCanopy_2021_Percent,Change_Percent_AbsDiff,OBJECTID,TC_ID_1,OBJECTID_1,TC_ID_12,OBJECTID_12,TC_ID_12_13,TC_Land_A_1,OBJECTID_12_13,TC_ID_12_13_14,Total_A_1,Can_A_1,Grass_A_1,Soil_A_1,Water_A_1,Build_A_1,Road_A_1,Paved_A_1,Perv_A_1,Imperv_A_1,Can_P_1,Grass_P_1,Soil_P_1,Water_P_1,Build_P_1,Road_P_1,Paved_P_1,Perv_P_1,Imperv_P_1,OBJECTID_12_13_14,TC_ID_12_13_14_15,TC_E_A_1,TC_Pv_A_1,TC_Land_A_12,TC_Pi_A_1,TC_P_A_1,TC_E_P_1,TC_Pv_P_1,TC_P_P_1,TC_Pi_P_1,OBJECTID_12_13_14_15,TC_ID_12_13_14_15_16,TC_Land_A_12_13,Gain_1,Loss_1,No_Change_1,TreeCanopy_2016_Area_1,TreeCanopy_2021_Area_1,Change_Area_1,Change_PercentChange_1,TreeCanopy_2016_Percent_1,TreeCanopy_2021_Percent_1,Change_Percent_AbsDiff_1,Shape__Area,Shape__Length
376,530330100022,530330100.022,WA,Trendsetters,Uptown Individuals,Principal Urban Center,376,2689820,416319,663713,0,0,697904,470794,441090,1080032,1609788,15.4775784253221,24.6749968399372,0.0,0.0,25.9461227888855,17.5028068792707,16.3984950665844,40.1525752652594,59.8474247347406,416319,663713,2689820,441090,1104803,15.4775784253221,24.6749968399372,41.0734919065216,16.3984950665844,66886,70483,349433,419916,416319,-3597,-0.856599891406853,15.6113048456774,15.4775784253221,-0.1337264203553,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2689829.51437378,9474.58972045135
377,530330100023,530330100.023,WA,City Lights,Middle Ground,Urban Periphery,377,2613702,405506,1013350,0,0,559408,409024,226414,1418856,1194846,15.5146225545223,38.7706785241776,0.0,0.0,21.4028990298052,15.6492209134783,8.66257897801662,54.2853010786999,45.7146989213001,405506,1013350,2613702,226414,1239764,15.5146225545223,38.7706785241776,47.4332575021942,8.66257897801662,78251,48125,327255,375380,405506,30126,8.02546752624008,14.3620045437468,15.5146225545223,1.1526180107755,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2613711.72186279,7412.82836410717
378,530330100024,530330100.024,WA,City Lights,Middle Ground,Urban Periphery,378,2604390,511893,808379,0,0,641601,428910,213607,1320272,1284118,19.6550055867209,31.0390916874969,0.0,0.0,24.6353656710401,16.4687316415744,8.20180541316777,50.6940972742178,49.3059027257822,511893,808379,2604390,213607,1021986,19.6550055867209,31.0390916874969,39.2408971006646,8.20180541316777,83417,53027,428476,481503,511893,30390,6.31148715584327,18.4881296580005,19.6550055867209,1.1668759287204,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2604390.72105408,6916.94221524894
379,530330101001,530330101.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,379,7588221,2192952,3150813,14401,166856,851571,808277,403351,5525022,2063199,28.8994218803063,41.5224200771169,0.189780977649439,2.19888166145925,11.2222746280057,10.6517324679922,5.31548830747022,72.8105045965319,27.1894954034681,2192952,3150813,7421365,417752,3568565,29.549173231609,42.4559767643823,48.085022094992,5.62904533060967,238542,265124,1954410,2219534,2192952,-26582,-1.19763878363657,29.9073553180581,29.549173231609,-0.358182086449101,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7588175.91893005,15443.3590612661
380,530330101002,530330101.002,WA,City Lights,Middle Ground,Urban Periphery,380,5362914,1303338,2255539,56519,0,665903,584115,497500,3615396,1747518,24.3027950849109,42.0580863314236,1.05388600302,0.0,12.4168129490795,10.8917465392882,9.27667309227782,67.4147674193545,32.5852325806455,1303338,2255539,5362914,554019,2809558,24.3027950849109,42.0580863314236,52.3886454267214,10.3305590952978,155302,149455,1148036,1297491,1303338,5847,0.450638963969692,24.1937685370304,24.3027950849109,0.1090265478805,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5362879.93641663,12710.2361795976
381,530330101003,530330101.003,WA,Enterprising Professionals,Upscale Avenues,Suburban Periphery,381,3077685,652349,915101,0,0,645976,260455,603804,1567450,1510235,21.1960938172685,29.7334197619315,0.0,0.0,20.9890225932803,8.46269192591185,19.6187719016079,50.9295135791999,49.0704864208,652349,915101,3077685,603804,1518905,21.1960938172685,29.7334197619315,49.3521916635393,19.6187719016079,110058,103786,542291,646077,652349,6272,0.970782120397414,20.9923042806525,21.1960938172685,0.203789536616,381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3077689.26913452,10847.5840677808
382,530330101004,530330101.004,WA,Social Security Set,Senior Styles,Metro Cities,382,4241591,1191004,1220961,0,0,885846,389803,553977,2411965,1829626,28.0791806659341,28.7854486677287,0.0,0.0,20.8847576298611,9.1900185567161,13.0605944797601,56.8646293336628,43.1353706663372,1191004,1220961,4241591,553977,1774938,28.0791806659341,28.7854486677287,41.8460431474888,13.0605944797601,137695,172636,1053309,1225945,1191004,-34941,-2.85012786054839,28.9029517461726,28.0791806659341,-0.823771080238501,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4241591.6668396,10075.6025592948
383,530330101005,530330101.005,WA,City Lights,Middle Ground,Urban Periphery,383,6622561,1615660,2046414,2440,0,1427838,822808,707401,3664514,2958047,24.3963022764154,30.9006440257779,0.0368437527415754,0.0,21.5602091094367,12.4243174204058,10.6816834152226,55.3337900549349,44.6662099450651,1615660,2046414,6622561,709841,2756255,24.3963022764154,30.9006440257779,41.6191711937421,10.7185271679642,233987,217602,1381673,1599275,1615660,16385,1.02452673867846,24.1488904367963,24.3963022764154,0.247411839619101,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6622553.66036987,12800.8712967554
384,530330102001,530330102.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,384,6910494,2001742,2253925,10994,13247,1233706,831307,565573,4279908,2630586,28.9666990521951,32.6159750663267,0.159091376101332,0.191693965728065,17.8526455561643,12.0296320349891,8.18426294849543,61.9334594603512,38.0665405396488,2001742,2253925,6897247,576567,2830492,29.0223331134872,32.6786180051258,41.0379967543572,8.3593787492314,260527,248554,1741215,1989769,2001742,11973,0.601728140301713,28.8487421140638,29.0223331134872,0.1735909994234,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6910507.55603027,12854.7646629748
385,530330102002,530330102.002,WA,Urban Chic,Upscale Avenues,Suburban Periphery,385,15898719,9178192,3489629,17586,347022,1093919,999416,772955,13032429,2866290,57.7291289946064,21.9491205549328,0.110612685210676,2.18270415371201,6.8805480491856,6.28614166965276,4.86174389269978,81.9715663884619,18.0284336115381,9178192,3489629,15551697,790541,4280170,59.0173020989285,22.438895253682,27.5222054544916,5.0833102008096,403566,669811,8774626,9444437,9178192,-266245,-2.8190669279704,60.7293017604445,59.0173020989285,-1.711999661516,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15898698.827774,31092.4291493279
386,530330102003,530330102.003,WA,Home Improvement,Family Landscapes,Suburban Periphery,386,3315163,750022,1084167,0,0,715900,394281,370793,1834189,1480974,22.6239856079475,32.7032788433027,0.0,0.0,21.5947149506676,11.8932613569831,11.1847592410992,55.3272644512502,44.6727355487498,750022,1084167,3315163,370793,1454960,22.6239856079475,32.7032788433027,43.8880380844019,11.1847592410992,101023,128154,648999,777153,750022,-27131,-3.49107575985681,23.4423767398466,22.6239856079475,-0.818391131899102,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3315191.69429016,9476.38554875549
387,530330102004,530330102.004,WA,Pleasantville,Upscale Avenues,Suburban Periphery,387,4296736,1229943,1404317,0,0,781435,586995,294046,2634260,1662476,28.6250539944739,32.6833438219151,0.0,0.0,18.1867119599622,13.6614164798582,6.84347374379064,61.308397816389,38.691602183611,1229943,1404317,4296736,294046,1698363,28.6250539944739,32.6833438219151,39.5268175657057,6.84347374379064,165196,180025,1064747,1244772,1229943,-14829,-1.19130250359102,28.9701764315983,28.6250539944739,-0.345122437124399,387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4296747.15966797,11392.6760372716
388,530330103001,530330103.001,WA,Enterprising Professionals,Upscale Avenues,Suburban Periphery,388,3348105,1085319,1074182,20062,0,617221,337730,213591,2179563,1168542,32.4159188555914,32.0832829316882,0.599204624705617,0.0,18.4349355829641,10.087198579495,6.37945942555565,65.0984064119853,34.9015935880147,1085319,1074182,3348105,233653,1307835,32.4159188555914,32.0832829316882,39.0619469819495,6.97866405026127,125951,131999,959368,1091367,1085319,-6048,-0.554167388238787,32.5965583516646,32.4159188555914,-0.180639496073198,388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3348152.68177795,7870.74743866808
389,530330103002,530330103.002,WA,Diverse Convergence,Next Wave,Urban Periphery,389,3276428,569239,972874,0,0,801732,529369,403214,1542113,1734315,17.3737680180978,29.6931292248754,0.0,0.0,24.469696877209,16.1568940321594,12.3065118476585,47.0668972429731,52.9331027570269,569239,972874,3276428,403214,1376088,17.3737680180978,29.6931292248754,41.9996410725339,12.3065118476585,85261,93543,483978,577521,569239,-8282,-1.43406040646141,17.6265432965412,17.3737680180978,-0.252775278443401,389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3276419.41104126,8969.38496528264
390,530330103003,530330103.003,WA,Diverse Convergence,Next Wave,Urban Periphery,390,3507899,656742,1206144,42762,0,730224,331905,540122,1905648,1602251,18.7218047041833,34.38365813839,1.21902027395886,0.0,20.8165628485883,9.46164641570353,15.397307619176,54.3244831165322,45.6755168834679,656742,1206144,3507899,582884,1789028,18.7218047041833,34.38365813839,50.9999860315249,16.6163278931349,72774,89283,583968,673251,656742,-16509,-2.45213152301296,19.1924282882717,18.7218047041833,-0.470623584088401,390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3507901.14450073,8306.37660679124
391,530330103004,530330103.004,WA,City Lights,Middle Ground,Urban Periphery,391,3623231,674531,1052983,20016,0,901774,402584,571343,1747530,1875701,18.6168367404673,29.0619891472556,0.552435105572899,0.0,24.8886698087977,11.1111877768765,15.76888142103,48.2312609932958,51.7687390067042,674531,1052983,3623231,591359,1644342,18.6168367404673,29.0619891472556,45.3833056738585,16.3213165266029,115548,146617,558983,705600,674531,-31069,-4.4032029478458,19.4743310597641,18.6168367404673,-0.857494319296801,391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3623233.11177063,9417.56432543879
392,530330103005,530330103.005,WA,Trendsetters,Uptown Individuals,Principal Urban Center,392,3973345,1072380,878840,3613,0,983755,481815,552942,1954833,2018512,26.989350282948,22.1183914308976,0.0909309410584784,0.0,24.7588618657579,12.1261808375563,13.9162846417817,49.1986726549041,50.8013273450959,1072380,878840,3973345,556555,1435395,26.989350282948,22.1183914308976,36.1256070137378,14.0072155828402,114652,154865,957728,1112593,1072380,-40213,-3.61434954201581,28.0014194589194,26.989350282948,-1.0120691759714,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3973349.08610535,9508.93107212228
393,530330104011,530330104.011,WA,City Lights,Middle Ground,Urban Periphery,393,5013035,1754452,1654207,0,0,706174,578619,319583,3408659,1604376,34.9978007334878,32.9981139170183,0.0,0.0,14.0867558275576,11.5422892519202,6.37504027001607,67.9959146505061,32.0040853494939,1754452,1654207,5013035,319583,1973790,34.9978007334878,32.9981139170183,39.3731541870344,6.37504027001607,147528,212627,1606924,1819551,1754452,-65099,-3.57775077477905,36.2963952974595,34.9978007334878,-1.2985945639717,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5013017.07910156,11000.1647218575
394,530330104012,530330104.012,WA,Pacific Heights,Upscale Avenues,Urban Periphery,394,6844537,1689216,2863969,1196,0,1150104,715687,424365,4554381,2290156,24.6797701583029,41.8431370887468,0.0174737896807337,0.0,16.8032403068316,10.4563245110663,6.2000541453717,66.5403810367305,33.4596189632695,1689216,2863969,6844537,425561,3289530,24.6797701583029,41.8431370887468,48.0606650237993,6.21752793505244,178289,205297,1510927,1716224,1689216,-27008,-1.57368735083532,25.0743622249394,24.6797701583029,-0.394592066636498,394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6844542.94207764,15494.4724465554
395,530330104013,530330104.013,WA,Pacific Heights,Upscale Avenues,Urban Periphery,395,5685334,1263287,2493161,0,0,920312,547877,460697,3756448,1928886,22.2201017565547,43.8524983756451,0.0,0.0,16.1874746496864,9.63667218144088,8.10325303667295,66.0726001321998,33.9273998678002,1263287,2493161,5685334,460697,2953858,22.2201017565547,43.8524983756451,51.9557514123181,8.10325303667295,144349,247031,1118938,1365969,1263287,-102682,-7.51715448886468,24.0261873796685,22.2201017565547,-1.8060856231138,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5685332.09884644,10855.1100337253
396,530330104021,530330104.021,WA,City Lights,Middle Ground,Urban Periphery,396,7339830,1644194,2148387,0,0,1037759,1459184,1050306,3792581,3547249,22.4009820390935,29.2702555781265,0.0,0.0,14.1387334584044,19.8803514522816,14.309677472094,51.67123761722,48.32876238278,1644194,2148387,7339830,1050306,3198693,22.4009820390935,29.2702555781265,43.5799330502205,14.309677472094,159841,248549,1484353,1732902,1644194,-88708,-5.11904308495229,23.6095658891282,22.4009820390935,-1.2085838500347,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7339807.52749634,15415.3397376595
397,530330104022,530330104.022,WA,Pacific Heights,Upscale Avenues,Urban Periphery,397,4977715,846163,2276947,0,0,815695,504914,533996,3123110,1854605,16.9990246528779,45.7428157297073,0.0,0.0,16.3869365763207,10.1434895328479,10.7277335082463,62.7418403825852,37.2581596174148,846163,2276947,4977715,533996,2810943,16.9990246528779,45.7428157297073,56.4705492379536,10.7277335082463,126773,160485,719390,879875,846163,-33712,-3.83145333143912,17.6762831941965,16.9990246528779,-0.677258541318601,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4977720.26089478,10193.7608463229
398,530330104023,530330104.023,WA,Urban Villages,Sprouting Explorers,Urban Periphery,398,3252129,694906,1417805,0,0,561669,373811,203938,2112711,1139418,21.3677255730016,43.5962103594292,0.0,0.0,17.2708093682631,11.4943472414532,6.27090745785299,64.9639359324307,35.0360640675693,694906,1417805,3252129,203938,1621743,21.3677255730016,43.5962103594292,49.8671178172822,6.27090745785299,92365,106608,602541,709149,694906,-14243,-2.00846366560483,21.8056848298453,21.3677255730016,-0.437959256843701,398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252144.97541809,13009.420628178
399,530330104024,530330104.024,WA,Pleasantville,Upscale Avenues,Suburban Periphery,399,3792206,646040,1424018,2,0,761045,537752,423349,2070060,1722146,17.0359943526275,37.5511773358304,5.27397509523481e-05,0.0,20.0686618817649,14.1804532770635,11.1636604129628,54.5872244282088,45.4127755717912,646040,1424018,3792206,423351,1847369,17.0359943526275,37.5511773358304,48.7148904885441,11.1637131527138,105805,90105,540235,630340,646040,15700,2.49071929434908,16.6219873076515,17.0359943526275,0.414007044976,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3792206.85261536,9971.94006987115
400,530330105001,530330105.001,WA,Metro Renters,Uptown Individuals,Principal Urban Center,400,3009530,432187,654212,0,0,803106,553582,566443,1086399,1923131,14.3606144481032,21.7380122477596,0.0,0.0,26.6854292863005,18.3943007712168,18.8216432466199,36.0986266958628,63.9013733041372,432187,654212,3009530,566443,1220655,14.3606144481032,21.7380122477596,40.5596554943795,18.8216432466199,66425,59952,365762,425714,432187,6473,1.52050437617743,14.1455310297621,14.3606144481032,0.2150834183411,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009514.38717651,8602.77052693942
401,530330105002,530330105.002,WA,Emerald City,Middle Ground,Metro Cities,401,4136488,1041893,1403266,12983,0,848129,566572,263645,2458142,1678346,25.1878646813432,33.9240921283949,0.313865288621652,0.0,20.5036011224981,13.6969332438532,6.37364353528887,59.4258220983598,40.5741779016402,1041893,1403266,4136488,276628,1679894,25.1878646813432,33.9240921283949,40.6116009523054,6.68750882391052,152652,119910,889241,1009151,1041893,32742,3.24450949362385,24.396323644599,25.1878646813432,0.791541036744199,401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136495.66452026,9278.32889166295
402,530330105003,530330105.003,WA,Urban Chic,Upscale Avenues,Suburban Periphery,402,4067650,1038611,1136669,0,0,813100,538071,541199,2175280,1892370,25.5334406844247,27.9441200693275,0.0,0.0,19.9894287856625,13.2280555111674,13.304954949418,53.4775607537522,46.5224392462478,1038611,1136669,4067650,541199,1677868,25.5334406844247,27.9441200693275,41.2490750187455,13.304954949418,154245,144306,884366,1028672,1038611,9939,0.966197194052137,25.2890981279117,25.5334406844247,0.244342556513001,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4067650.9960022,9128.81108845698
403,530330105004,530330105.004,WA,Trendsetters,Uptown Individuals,Principal Urban Center,403,3489825,565616,741361,9640,0,1169435,578278,425495,1316617,2173208,16.2075748783965,21.2435007486049,0.27623161619852,0.0,33.5098464822735,16.5704010946108,12.1924451799159,37.7273072431999,62.2726927568001,565616,741361,3489825,435135,1176496,16.2075748783965,21.2435007486049,33.7121775447193,12.4686767961144,92532,66174,473084,539258,565616,26358,4.88782734794848,15.4522934531101,16.2075748783965,0.7552814252864,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3489844.20309448,7977.55563469701
404,530330105005,530330105.005,WA,Emerald City,Middle Ground,Metro Cities,404,3786554,790352,1045718,6725,0,935169,599704,408886,1842795,1943759,20.8725928641187,27.6166139450276,0.177602115274204,0.0,24.6970992622844,15.8377247492047,10.7983670640905,48.6668089244205,51.3331910755795,790352,1045718,3786554,415611,1461329,20.8725928641187,27.6166139450276,38.5925831243923,10.9759691793647,123314,95349,667038,762387,790352,27965,3.66808458171506,20.1340585661792,20.8725928641187,0.738534297939502,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3786545.11889648,8576.44633193573
405,530330106001,530330106.001,WA,Urban Chic,Upscale Avenues,Suburban Periphery,405,6067264,1379386,2265160,3368,0,1124513,851317,443520,3647914,2419350,22.7348933555553,37.3341262222972,0.0555110178162678,0.0,18.5341036750667,14.0313162572125,7.31004947205198,60.1245305956688,39.8754694043312,1379386,2265160,6067264,446888,2712048,22.7348933555553,37.3341262222972,44.6996867121655,7.36556048986825,222701,195892,1156685,1352577,1379386,26809,1.98206830368992,22.2930302686681,22.7348933555553,0.441863086887199,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6067256.38999939,11915.1271195405
406,530330106002,530330106.002,WA,Emerald City,Middle Ground,Metro Cities,406,2624598,629027,729637,0,0,595243,435077,235614,1358664,1265934,23.9666036474919,27.7999526022652,0.0,0.0,22.6793969971782,16.576900538673,8.97714621439169,51.7665562497571,48.2334437502429,629027,729637,2624598,235614,965251,23.9666036474919,27.7999526022652,36.7770988166569,8.97714621439169,95090,78935,533937,612872,629027,16155,2.63595008419376,23.3510808131379,23.9666036474919,0.615522834354,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2624600.30229187,6610.95070032751
407,530330106003,530330106.003,WA,Emerald City,Middle Ground,Metro Cities,407,4121194,957628,1180224,0,0,916842,623486,443014,2137852,1983342,23.2366639376841,28.6379141578873,0.0,0.0,22.2469992919528,15.1287709338604,10.7496516786155,51.8745780955713,48.1254219044287,957628,1180224,4121194,443014,1623238,23.2366639376841,28.6379141578873,39.3875658365027,10.7496516786155,152002,95898,805626,901524,957628,56104,6.22323975845346,21.8753108929111,23.2366639376841,1.361353044773,407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4121192.11802673,9413.48956221998
408,530330106004,530330106.004,WA,Urban Chic,Upscale Avenues,Suburban Periphery,408,3773091,1431528,1114437,0,0,626137,420874,180115,2545965,1227126,37.940457836824,29.5364463777842,0.0,0.0,16.5948025107266,11.154620972566,4.77367230209926,67.4769042146081,32.5230957853919,1431528,1114437,3773091,180115,1294552,37.940457836824,29.5364463777842,34.3101186798834,4.77367230209926,146937,145093,1284591,1429684,1431528,1844,0.128979550725895,37.8915854401603,37.940457836824,0.0488723966637039,408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3773068.56521606,9457.93038396943
409,530330106005,530330106.005,WA,Urban Chic,Upscale Avenues,Suburban Periphery,409,8013352,3116999,2183968,115442,60161,1318216,730475,488091,5476570,2536782,38.8975674599094,27.2541128855939,1.44062060421157,0.750759482423835,16.4502445418596,9.11572335771597,6.09097166828563,68.3430604321388,31.6569395678612,3116999,2183968,7953191,603533,2787501,39.1918036420853,27.4602734927402,35.0488376300783,7.58856413733808,296129,346008,2820870,3166878,3116999,-49879,-1.57502120384808,39.8189607165225,39.1918036420853,-0.6271570744372,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8013366.99734497,19175.7700568866
410,530330106006,530330106.006,WA,Emerald City,Middle Ground,Metro Cities,410,2614215,614702,825111,0,0,602599,369900,201903,1439813,1174402,23.5138272865851,31.5624766899433,0.0,0.0,23.0508584795053,14.1495630619517,7.72327448201468,55.0763039765283,44.9236960234717,614702,825111,2614215,201903,1027014,23.5138272865851,31.5624766899433,39.2857511719579,7.72327448201468,101986,69043,512716,581759,614702,32943,5.66265412309908,22.2536784464935,23.5138272865851,1.2601488400916,410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2614216.80973816,6606.33344566842
411,530330107011,530330107.011,WA,Fresh Ambitions,Next Wave,Principal Urban Center,411,10228971,4636320,3195719,2113,0,1024691,683460,686668,7834152,2394819,45.3253802361938,31.2418424101505,0.0206570142783668,0.0,10.0175374434046,6.68161049630505,6.71297239966757,76.5878796606228,23.4121203393772,4636320,3195719,10228971,688781,3884500,45.3253802361938,31.2418424101505,37.9754718240965,6.73362941394594,275477,619766,4360843,4980609,4636320,-344289,-6.91258840033418,48.6912026634937,45.3253802361938,-3.3658224272999,411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10228976.3084869,18298.7025602959
412,530330107012,530330107.012,WA,Enterprising Professionals,Upscale Avenues,Suburban Periphery,412,5475400,1729141,1731204,5471,775,924891,446110,637808,3466591,2008809,31.5801767907368,31.6178544033313,0.0999196405742046,0.0141542170435037,16.8917522007525,8.14753260035797,11.6486101472039,63.3121050516857,36.6878949483143,1729141,1731204,5474625,643279,2374483,31.5846473502751,31.6223302965957,43.3725232321849,11.7501929355892,177051,269538,1552090,1821628,1729141,-92487,-5.07716174762355,33.2740233349316,31.5846473502751,-1.6893759846565,412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5475394.08479309,11286.1726630376
413,530330107021,530330107.021,WA,Enterprising Professionals,Upscale Avenues,Suburban Periphery,413,3226342,880030,1148515,0,47082,584061,305661,260993,2075627,1150715,27.276401571811,35.5980550109071,0.0,1.45929972705931,18.1028855589395,9.47391814011038,8.08943999117267,64.3337563097774,35.6662436902226,880030,1148515,3179260,260993,1409508,27.6803407082151,36.1252303995269,44.3344677692293,8.20923736970238,123599,108176,756431,864607,880030,15423,1.78381623095811,27.1952278203104,27.6803407082151,0.485112887904698,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3226330.49908447,8529.79723469564
414,530330107022,530330107.022,WA,Diverse Convergence,Next Wave,Urban Periphery,414,2247542,464364,701919,0,0,546178,259352,275729,1166283,1081259,20.6609709629453,31.2305176054552,0.0,0.0,24.3011254072226,11.5393616671012,12.2680243572756,51.8914885684005,48.1085114315995,464364,701919,2247542,275729,977648,20.6609709629453,31.2305176054552,43.4985419627308,12.2680243572756,102793,20460,361571,382031,464364,82333,21.5513924262691,16.9977246253908,20.6609709629453,3.6632463375545,414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2247553.7318573,7214.77227576283
415,530330107023,530330107.023,WA,Fresh Ambitions,Next Wave,Principal Urban Center,415,2946709,529554,1089442,26827,0,564059,310062,426765,1645823,1300886,17.9710314116528,36.9714824232729,0.910405472681558,0.0,19.1419987518279,10.5223148943448,14.48276704622,55.8529193076072,44.1470806923928,529554,1089442,2946709,453592,1543034,17.9710314116528,36.9714824232729,52.3646549421745,15.3931725189016,89349,34392,440205,474597,529554,54957,11.5797192144072,16.1060016445465,17.9710314116528,1.8650297671063,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2946696.26947021,7969.9974829439
416,530330108001,530330108.001,WA,Enterprising Professionals,Upscale Avenues,Suburban Periphery,416,28902844,11308203,6817618,85352,139592,2605941,1517354,6428784,18350765,10552079,39.1248798907125,23.5880524421749,0.295306579518611,0.482969772801597,9.01620961591185,5.24984323342021,22.2427384654604,63.4912086852076,36.5087913147924,11308203,6817618,28763252,6514136,13331754,39.3147582895008,23.7025284901721,46.3499537534907,22.6474252633186,538919,1529842,10769284,12299126,11308203,-990923,-8.05685704821627,42.7598590034256,39.3147582895008,-3.4451007139248,416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28902845.599884,34837.6732086897
