OBJECTID,ALLOT_NO,ALLOT_NAME,GIS_ACRES,ADMIN_ST,ADM_OFC_CD,ADM_UNIT_CD,ST_ALLOT,ACTIVE_DT,GlobalID,Shape__Length,Shape__Area
191,3037.0,Gillespie,97491.75839981,AZ,P02000,AZP02000,AZ03037,9999/09/09 00:00:00+00,{3C71A342-D275-464F-B241-1819EBB7879F},103917.946735066,394535148.611342
192,6248.0,North Star,1273.27924599,AZ,P02000,AZP02000,AZ06248,9999/09/09 00:00:00+00,{808CFDD6-BD4D-44F6-92FD-1442F8C49D9B},9712.1071935793,5152778.2941509
194,3053.0,Lower Vekol,29762.68857238,AZ,P04000,AZP04000,AZ03053,9999/09/09 00:00:00+00,{A95F1511-54E7-4EA8-815F-B5FACF63BA20},70985.2865801217,120445327.397013
195,6174.0,Palo Verde Mountains,22344.26279908,AZ,P02000,AZP02000,AZ06174,9999/09/09 00:00:00+00,{C406C900-411D-49F1-8CFD-D29BD3910586},74767.2313753215,90424023.4122436
196,118.0,Stout,13703.42411844,AZ,P02000,AZP02000,AZ00118,9999/09/09 00:00:00+00,{5C4AF5CE-729F-445D-961C-25A6D907CEC8},37294.7466913134,55455789.9025626
197,3046.0,Kirian,24603.42146167,AZ,P02000,AZP02000,AZ03046,9999/09/09 00:00:00+00,{0203BE0C-C2A3-4263-8EA4-978853189F14},43582.0523945884,99566514.1551597
199,3076.0,Sentinel,21843.26099586,AZ,P02000,AZP02000,AZ03076,9999/09/09 00:00:00+00,{0D7E0446-0951-48EB-B5E5-F45D74096FE3},41011.909477335,88396541.0472505
200,3083.0,Table Top,39903.22022404,AZ,P04000,AZP04000,AZ03083,9999/09/09 00:00:00+00,{2F98E541-47BB-4DF3-94F7-9126F423AAFE},55469.4514905644,161482603.03809
201,3085.0,Vekol,22458.81606281,AZ,P04000,AZP04000,AZ03085,9999/09/09 00:00:00+00,{F41E5ADF-2838-4D90-A0B2-1A44D414DBED},39918.432715336,90887604.0232904
202,3080.0,South Vekol,52384.27590688,AZ,P04000,AZP04000,AZ03080,9999/09/09 00:00:00+00,{D2967B13-B74D-4453-BFF1-8F85B73CA24D},72280.0649544928,211991643.386539
203,5055.0,Santa Rosa,7998.37685988,AZ,P04000,AZP04000,AZ05055,9999/09/09 00:00:00+00,{59FAA3AB-D56E-4C48-8403-5C5D33D4376E},25748.3566531803,32368282.7641772
204,3016.0,Childs,102879.11184946,AZ,P02000,AZP02000,AZ03016,9999/09/09 00:00:00+00,{C150319E-9DCA-4839-99C4-058BAEBD4C37},113505.253042927,416336994.518775
205,3013.0,Cameron,67176.58520423,AZ,P02000,AZP02000,AZ03013,9999/09/09 00:00:00+00,{7AEA22A3-1338-47E6-AA1A-22F55EBAC02F},84538.6106033257,271853995.268657
207,106.0,Coyote Flat #2,22004.02684926,AZ,P02000,AZP02000,AZ00106,9999/09/09 00:00:00+00,{EAC1B971-FF0A-4D9D-8164-672724903803},37605.9098018373,89047137.373596
208,6135.0,Poland Junction,6110.00073948,AZ,P01000,AZP01000,AZ06135,9999/09/09 00:00:00+00,{25260E5A-BBBD-4E6D-9246-AA37F2220A61},22064.7601459109,24726295.7334474
209,3010.0,Kennedy ,14294.80774339,AZ,P01000,AZP01000,AZ03010,9999/09/09 00:00:00+00,{8E31EA34-F14C-4823-8795-50AF11D33BE5},53681.5027238841,57849034.5233018
210,6046.0,Hackberry Mine,555.5035605,AZ,P01000,AZP01000,AZ06046,9999/09/09 00:00:00+00,{95560301-610A-4D11-9B73-00B15971F661},14812.4239950231,2248043.15146463
211,5040.0,Oso Ranch Allotment,28968.4089023,AZ,P01000,AZP01000,AZ05040,9999/09/09 00:00:00+00,{22F8F9C9-D305-46D6-A2A4-04DF8E2C8527},67890.0457070648,117230991.612999
212,6145.0,Cosanti Ranch,6522.10569168,AZ,P03000,AZP03000,AZ06145,9999/09/09 00:00:00+00,{89F92515-2C74-4C02-B29A-562C21C3E148},33720.1732575169,26394025.3059498
213,6143.0,Big Bug Creek,4752.46211033,AZ,P01000,AZP01000,AZ06143,9999/09/09 00:00:00+00,{D1E27F9A-D7D6-433C-84A1-F72CF08EA7D3},21193.653004732,19232531.813408
214,6045.0,E-Z Ranch,8881.51256442,AZ,P03000,AZP03000,AZ06045,9999/09/09 00:00:00+00,{FA3FD954-AFFC-4467-868B-C163004E61CD},53031.5023034105,35942206.1619396
215,6063.0,Box Car,12462.37008825,AZ,P03000,AZP03000,AZ06063,9999/09/09 00:00:00+00,{7F9CBE1B-B82C-4959-8975-69F39FE4AE14},41470.8879296444,50433422.4299674
216,5015.0,Coughlin,9785.67660345,AZ,P01000,AZP01000,AZ05015,9999/09/09 00:00:00+00,{3D89C34D-B6F2-4825-9AB7-48DCB6B13175},44860.7860783882,39601228.2101836
217,6005.0,Cordes,12492.66002148,AZ,P03000,AZP03000,AZ06005,9999/09/09 00:00:00+00,{863FE4F2-F5E4-45D7-B7CB-408CD4D1104A},43861.6306104267,50556001.4407992
218,6012.0,Bluebell,1309.28219952,AZ,P03000,AZP03000,AZ06012,9999/09/09 00:00:00+00,{3EDE8002-7ACB-43A3-9ACF-3ECE39D1B27A},12701.3400784585,5298477.07788001
219,6182.0,Badger Springs Wash,119.35337035,AZ,P03000,AZP03000,AZ06182,9999/09/09 00:00:00+00,{D2595E7B-E7DD-4A0F-A5E6-DDFA54531AE4},2950.35681894183,483005.953333295
220,5048.0,Whitehead,12826.98216638,AZ,P01000,AZP01000,AZ05048,9999/09/09 00:00:00+00,{0C341445-6DCF-436D-A738-357901D6F5FB},54667.8465214333,51908955.1600406
221,6235.0,Horseshoe,68862.61662907,AZ,P03000,AZP03000,AZ06235,9999/09/09 00:00:00+00,{C13326B6-4BE1-411C-9324-D4D35B2C8474},86287.573548506,278677122.368634
222,5033.0,Michael Lease,7495.08935386,AZ,P01000,AZP01000,AZ05033,9999/09/09 00:00:00+00,{566B879F-DCD8-490B-968A-5EABC23047CF},26128.2789612734,30331550.4881278
223,5013.0,Cooper Ranch,27470.80737269,AZ,P01000,AZP01000,AZ05013,9999/09/09 00:00:00+00,{74A47A8A-41FC-4CD9-B7A5-98CF96E54337},54984.3715557694,111170413.244678
224,25.0,Crossman Peak,135692.82949635,AZ,C03000,AZC03000,AZ00025,9999/09/09 00:00:00+00,{942A52F6-3B40-4D2C-9411-0F4963FDDBC8},107470.818771527,549129398.520942
225,3067.0,Planet,202685.93358701,AZ,C03000,AZC03000,AZ03067,9999/09/09 00:00:00+00,{9DF83D56-0C15-4480-8F54-3C5A9543CE95},172789.849202609,820240872.066753
226,1.0,Alamo Crossing,25330.30459733,AZ,C03000,AZC03000,AZ00001,9999/09/09 00:00:00+00,{B30B2E96-77B9-4AED-B745-69B4053324F8},48816.6131675236,102508105.841068
227,3069.0,Primrose,106913.08013365,AZ,C03000,AZC03000,AZ03069,9999/09/09 00:00:00+00,{5F619884-D780-46B2-907F-3B62BA578C39},99973.6872707071,432661884.977437
228,3040.0,Harcuvar,103098.30007959,AZ,C03000,AZC03000,AZ03040,9999/09/09 00:00:00+00,{1A092E32-D6E2-41AB-8ACB-1895CC2D581B},92222.4054729388,417224017.815614
229,80.0,Diamond Bar Unit B,61701.68338032,AZ,C01000,AZC01000,AZ00080,9999/09/09 00:00:00+00,{805E2E8D-95C4-40D9-9E55-24F7E9108E20},185553.109518633,249697853.66053
230,81.0,Big Ranch Unit B,442637.91520917,AZ,C01000,AZC01000,AZ00081,9999/09/09 00:00:00+00,{943AB98F-6218-4A74-A4AC-089A71082DF1},517337.735074786,1791292089.96198
231,29.0,Diamond Bar Unit A,96132.48581804,AZ,C01000,AZC01000,AZ00029,9999/09/09 00:00:00+00,{B32DADE3-9CF4-493F-AB07-A3D3A4E5497A},115324.489375159,389034367.634011
232,7.0,Big Ranch Unit A,173347.6886634,AZ,C01000,AZC01000,AZ00007,9999/09/09 00:00:00+00,{BECFF325-21B1-441B-A9FA-8CD7AAA74D23},191590.299876742,701513207.175673
233,37.0,Gold Basin,89794.47191543,AZ,C01000,AZC01000,AZ00037,9999/09/09 00:00:00+00,{FE120B73-6D0B-4B76-899B-2606B866837C},88783.9615719977,363385335.36698
234,100.0,Upper Music Mtn,47586.77504134,AZ,C01000,AZC01000,AZ00100,9999/09/09 00:00:00+00,{685CF13A-D0EB-4ADF-81AA-31871251ED92},72948.7327361536,192576846.197357
235,86.0,Cane Springs,85014.12881355,AZ,C01000,AZC01000,AZ00086,9999/09/09 00:00:00+00,{D2DBAA7B-D7EE-4320-BB7F-C4AF4C8DA2EA},96947.3327644608,344039973.183873
236,23.0,Clay Springs,12790.79779525,AZ,C01000,AZC01000,AZ00023,9999/09/09 00:00:00+00,{AD664DAB-B66F-44C9-92CF-02C269808DD0},36894.5868415747,51762522.2053282
237,57.0,Music Mountain,20413.86523397,AZ,C01000,AZC01000,AZ00057,9999/09/09 00:00:00+00,{215F6178-E5F0-468F-9238-E87A8C56C941},62228.4254586552,82611981.6280788
238,30.0,Dolan Springs,75165.1075301,AZ,C01000,AZC01000,AZ00030,9999/09/09 00:00:00+00,{896E58B7-57A6-4190-B2FE-F5AB9129A1CF},87354.6702789438,304182398.148563
239,1705.0,Middle Water,17548.27596355,AZ,C01000,AZC01000,AZ01705,9999/09/09 00:00:00+00,{D349D7A6-943A-4FA7-9580-B3C7C3494C2F},40585.9157339387,71015353.28514
240,19.0,Cedar Canyon,88634.61577508,AZ,C01000,AZC01000,AZ00019,9999/09/09 00:00:00+00,{AB63E472-C055-409C-BC06-F1A39A930607},116435.649794262,358691564.096353
241,58.0,Mt. Tipton,12808.93357545,AZ,C01000,AZC01000,AZ00058,9999/09/09 00:00:00+00,{5054DC2E-97C4-49DF-BC98-672DD2EA36D3},30673.8758440026,51835915.1038899
242,42.0,Hackberry,42478.8076143,AZ,C01000,AZC01000,AZ00042,9999/09/09 00:00:00+00,{55805675-9D34-46EF-B444-C5F8BA1A910C},66880.6071290496,171905635.409821
243,26.0,Crozier Canyon,115507.97883337,AZ,C01000,AZC01000,AZ00026,9999/09/09 00:00:00+00,{C7DE7DDE-61B7-4863-9C1C-F8763730B24C},118025.812748474,467444205.980265
244,77.0,Walapai Ranch,29799.56073742,AZ,C01000,AZC01000,AZ00077,9999/09/09 00:00:00+00,{EECCE773-008A-4712-B6A8-F7C0C89B16AD},50649.1898092207,120594543.754908
245,62.0,Quail Springs,44412.37218917,AZ,C01000,AZC01000,AZ00062,9999/09/09 00:00:00+00,{30BF19FE-B1D5-4DAE-A7AA-8D82909232CA},66242.6511980971,179730493.627782
246,34.0,Fort Macewen Unit A,61414.58241528,AZ,C01000,AZC01000,AZ00034,9999/09/09 00:00:00+00,{5080FE47-856F-4509-9A37-3C36537A1125},77496.8455865586,248535997.276304
247,82.0,Fort Macewen Unit B,45103.12472676,AZ,C01000,AZC01000,AZ00082,9999/09/09 00:00:00+00,{983B3F79-E5F0-4215-8A19-5D9E177974A8},100276.346258182,182525869.970791
248,17.0,Canyon Ranch Unit A,37308.3301718,AZ,C01000,AZC01000,AZ00017,9999/09/09 00:00:00+00,{9199487D-06C3-47C6-8E96-4D476A2BE8C7},80996.0486044096,150981455.564761
249,20.0,Cerbat,25854.19142469,AZ,C01000,AZC01000,AZ00020,9999/09/09 00:00:00+00,{B98FEE69-C77F-4BC2-A47C-0D03BE8DC1F9},56424.5210581326,104628200.612949
250,61.0,Portland Springs,44767.29442888,AZ,C01000,AZC01000,AZ00061,9999/09/09 00:00:00+00,{96376879-9FD7-47CB-BBF5-D32FE251BA78},60448.1015049869,181166812.972981
251,42.0,Hackberry,25349.76793826,AZ,C01000,AZC01000,AZ00042,9999/09/09 00:00:00+00,{9F1169CD-40B6-4A7E-923A-14423F515722},69162.0944779,102586871.187315
252,70.0,Truxton Canyon Unit A,6456.83752877,AZ,C01000,AZC01000,AZ00070,9999/09/09 00:00:00+00,{185A0E79-8C52-4223-8D6D-D5E545C3F729},22969.0807921831,26129894.4217091
253,88.0,Truxton Canyon Unit B,2543.13615954,AZ,C01000,AZC01000,AZ00088,9999/09/09 00:00:00+00,{16667FFF-83DA-455C-8332-DC4ADE370755},21475.7752329243,10291706.9002796
254,70.0,Truxton Canyon Unit A,3762.890021,AZ,C01000,AZC01000,AZ00070,9999/09/09 00:00:00+00,{B28A5C55-F168-4A3B-B814-2C4733A0DD0E},20233.8125773137,15227875.6482859
255,55.0,Mineral Park,17745.69820815,AZ,C01000,AZC01000,AZ00055,9999/09/09 00:00:00+00,{9BC458F0-3D93-4FC4-A200-C65448006A81},42397.8152973931,71814292.7636269
256,4.0,Canyon Ranch Unit B,20475.86344858,AZ,C01000,AZC01000,AZ00004,9999/09/09 00:00:00+00,{CD9CBC7E-6577-4693-9F8E-50A9854E3ECD},42177.7099654336,82862879.5010827
257,998.0,Mud Springs,25691.33828176,AZ,C01000,AZC01000,AZ00998,9999/09/09 00:00:00+00,{F5A2DEDF-B91E-4288-93CD-D5AD20598620},56368.9349680247,103969157.325599
258,74.0,West Peacock,58611.04898573,AZ,C01000,AZC01000,AZ00074,9999/09/09 00:00:00+00,{B03C4227-E9A3-4C35-8C08-5B6C1A308CF8},75169.9226697149,237190500.011488
259,59.0,Peacock Mountain,14568.1959654,AZ,C01000,AZC01000,AZ00059,9999/09/09 00:00:00+00,{21987FDA-8CF2-446C-9757-EF39924AC67C},33319.3363965934,58955397.4053468
260,72.0,Valentine,6152.47878327,AZ,C01000,AZC01000,AZ00072,9999/09/09 00:00:00+00,{78245CC7-60BB-47C3-B437-88CF052163FC},23857.3955351133,24898198.2777603
261,66.0,Stockton Hill,3654.2104825,AZ,C01000,AZC01000,AZ00066,9999/09/09 00:00:00+00,{E5ECE4AD-CDF0-4732-BCC4-1F1FF2475E84},22469.9930990722,14788065.1599045
263,60.0,Pine Springs,7924.98441459,AZ,C01000,AZC01000,AZ00060,9999/09/09 00:00:00+00,{5F7289A1-72BF-4EE3-BBEF-19705E5FF32A},30168.2087931247,32071274.0755877
264,36.0,Gediondia,20743.49934876,AZ,C01000,AZC01000,AZ00036,9999/09/09 00:00:00+00,{80250B7D-CC6B-433B-BE83-168F2F429963},47356.6738497779,83945963.5625979
265,32.0,Feldspar,4022.1030139,AZ,C01000,AZC01000,AZ00032,9999/09/09 00:00:00+00,{89CACCDF-5AD8-4B5C-8D3A-17C779CA95C7},22938.5605058918,16276873.4133472
266,18.0,Castle Rock,6962.00072669,AZ,C01000,AZC01000,AZ00018,9999/09/09 00:00:00+00,{FFFC83A4-5206-48EE-9059-A8F484203C90},27165.4860413533,28174217.3535498
267,68.0,Thumb Butte,35976.12178754,AZ,C01000,AZC01000,AZ00068,9999/09/09 00:00:00+00,{0D034BFE-3B78-4A33-8A22-E2C70FB96AFB},70256.3700771986,145590199.508961
268,27.0,Curtain,3694.22239502,AZ,C01000,AZC01000,AZ00027,9999/09/09 00:00:00+00,{36E319A3-1AC2-4739-95BC-547DA899DAEB},17883.8931416974,14949987.6250636
269,10.0,Black Mt Unit A,80631.32196606,AZ,C01000,AZC01000,AZ00010,9999/09/09 00:00:00+00,{2D798C27-8FD6-4714-B1E0-57C6D53BF84E},126873.538993172,326303383.144962
270,24.0,Cook Canyon,7286.28363308,AZ,C01000,AZC01000,AZ00024,9999/09/09 00:00:00+00,{11EED577-5700-460D-BB44-CEAD3A74A962},24831.4708740502,29486543.7159755
271,47.0,Hualapai Peak,26942.55103322,AZ,C01000,AZC01000,AZ00047,9999/09/09 00:00:00+00,{597B9732-20FE-425C-A4E5-800A4698DB9D},69527.520479379,109032635.684603
272,78.0,Yellow Pine,59546.10925294,AZ,C01000,AZC01000,AZ00078,9999/09/09 00:00:00+00,{FFDAD7A3-6633-4675-AF5A-1AB4D3BE6DA4},92668.660484455,240974554.659176
273,52.0,Lazy Yu Unit A,19926.77201075,AZ,C01000,AZC01000,AZ00052,9999/09/09 00:00:00+00,{E1371216-412E-4725-B716-5195EA2A9E39},53146.2383763569,80640785.2893988
274,73.0,Walnut Creek,84375.6138068,AZ,C01000,AZC01000,AZ00073,9999/09/09 00:00:00+00,{9C2CCAA3-FC6A-4241-8E8A-80D2505690C4},78403.9774335524,341455994.628013
275,83.0,Hibernia Peak Unit B,40481.86161164,AZ,C01000,AZC01000,AZ00083,9999/09/09 00:00:00+00,{31F2CF09-C450-4ED1-9CA4-F592423833D1},61076.0727805872,163824281.65376
276,50.0,Hibernia Peak,29477.12189064,AZ,C01000,AZC01000,AZ00050,9999/09/09 00:00:00+00,{5FF9C3D0-5D54-4C3C-8F5A-81E19CDD8D93},46952.0134709103,119289680.03701
277,79.0,Boriana Unit B,11821.61414561,AZ,C01000,AZC01000,AZ00079,9999/09/09 00:00:00+00,{03347DE7-BF27-4BED-BF5D-3CCCCE54A919},30216.6505552168,47840375.1282833
278,11.0,Boriana Unit A,39821.23675915,AZ,C01000,AZC01000,AZ00011,9999/09/09 00:00:00+00,{9F1D06DC-FAB6-4172-B3ED-87632CF40365},67822.6209568611,161150827.726684
279,43.0,Happy Jack Wash,40384.07937191,AZ,C01000,AZC01000,AZ00043,9999/09/09 00:00:00+00,{11A92105-5F28-4960-9B53-8736FD94C3F9},77693.215151594,163428570.968911
280,16.0,Cane Springs Wash,3617.15251293,AZ,C01000,AZC01000,AZ00016,9999/09/09 00:00:00+00,{C6E16A50-B803-4462-A250-9F8239E3513F},18925.486253985,14638096.8777621
281,51.0,La Cienega,169537.25210526,AZ,C01000,AZC01000,AZ00051,9999/09/09 00:00:00+00,{822B1E4E-C316-4BF4-8AE0-6A3663D58DCC},129210.008263103,686092917.518239
282,8.0,Big Sandy,88147.25368207,AZ,C01000,AZC01000,AZ00008,9999/09/09 00:00:00+00,{11C5667C-501C-4ABD-9734-1ED54FD0A5E7},118474.853258924,356719279.680225
283,87.0,Little Cane,5846.64538891,AZ,C01000,AZC01000,AZ00087,9999/09/09 00:00:00+00,{56A75EC5-F6FC-4683-86D7-1E4FDEBD8178},24604.786681048,23660534.4416091
284,64.0,Sandy,3400.20163889,AZ,C01000,AZC01000,AZ00064,9999/09/09 00:00:00+00,{F18A3E10-C800-414F-B404-3801C522C199},15248.31866689,13760127.8398116
285,28.0,Diamond Joe,24225.53106394,AZ,C01000,AZC01000,AZ00028,9999/09/09 00:00:00+00,{1F0A9893-1A52-43D3-A307-B40665E2DDAE},58165.3821953828,98037245.9721512
286,35.0,Francis Creek,116674.46481145,AZ,C01000,AZC01000,AZ00035,9999/09/09 00:00:00+00,{1213564F-92E4-4D7D-BC7F-E34876F382AA},122624.832965043,472164807.252322
287,111.0,Scratch Canyon Lease,9944.43697936,AZ,C01000,AZC01000,AZ00111,9999/09/09 00:00:00+00,{0FF5C90E-AB8A-4AA2-9F85-6B57452F52BD},30398.9721163314,40243708.6570625
288,13.0,Burro Creek,13237.97441289,AZ,C01000,AZC01000,AZ00013,9999/09/09 00:00:00+00,{0DB9DF58-72D0-44BA-9BE2-183BA6DB115D},62379.5248392018,53572181.7723712
289,54.0,Los Molinos,19819.98739028,AZ,C01000,AZC01000,AZ00054,9999/09/09 00:00:00+00,{26003DA3-77CC-4210-8256-6FF53C0F05F6},41518.9415817599,80208643.2622528
290,21.0,Chicken Springs,136438.35485489,AZ,C01000,AZC01000,AZ00021,9999/09/09 00:00:00+00,{FE5A9CC4-922F-4203-B496-E7462ED69E43},118196.551422142,552146432.606183
291,46.0,Hot Springs,1265.53301264,AZ,C01000,AZC01000,AZ00046,9999/09/09 00:00:00+00,{60EE13ED-BAE9-4D8E-81AC-6C1F7992C10A},9010.19608985056,5121430.39995398
292,76.0,Wikieup,10679.24077927,AZ,C01000,AZC01000,AZ00076,9999/09/09 00:00:00+00,{A1150784-BC7F-44C3-8B27-C58ABC48F15D},30351.5866818194,43217354.1339385
293,38.0,Gray Wash,17030.21603367,AZ,C01000,AZC01000,AZ00038,9999/09/09 00:00:00+00,{FF88FF23-5B69-42BB-ACA6-DC795917D3B0},43991.8082745942,68918839.130701
294,41.0,Groom Peak,7995.89240577,AZ,C01000,AZC01000,AZ00041,9999/09/09 00:00:00+00,{648A9385-EDEA-47EF-93A8-DA9116B8FD62},31586.3099756039,32358228.535113
295,40.0,Greenwood Peak Comm.,47369.05142153,AZ,C01000,AZC01000,AZ00040,9999/09/09 00:00:00+00,{169CF5E5-D48F-4FB0-99CF-5D119DFBF1FB},95953.1522154944,191695749.968217
296,5.0,Bagdad,39684.41889965,AZ,C01000,AZC01000,AZ00005,9999/09/09 00:00:00+00,{559D62E4-9BA3-47A0-BB67-14F433224EEA},59388.1584202777,160597145.493277
297,107.0,Kellis Lease,14389.10920916,AZ,C01000,AZC01000,AZ00107,9999/09/09 00:00:00+00,{657FF987-B139-48AB-97F3-222710D0437B},44769.256892099,58230659.0156886
298,3.0,Artillery Range,15193.56679054,AZ,C01000,AZC01000,AZ00003,9999/09/09 00:00:00+00,{61C6B8C7-182E-435E-8792-2DA1C7098B05},35110.2947539786,61486183.3454579
299,14.0,Burro Creek Ranch,38984.4912214,AZ,C01000,AZC01000,AZ00014,9999/09/09 00:00:00+00,{63D64555-7282-45AB-8835-476EA39834F1},60114.5755058288,157764638.673303
300,39.0,Greenwood Community,22971.4862426,AZ,C01000,AZC01000,AZ00039,9999/09/09 00:00:00+00,{8F385FC0-ED08-4A67-A360-DAC1DA798B68},48901.4858151572,92962306.6329364
301,9.0,Black Mesa Unit A,7912.11991933,AZ,C01000,AZC01000,AZ00009,9999/09/09 00:00:00+00,{FFF3144C-3B08-4BDC-90C8-D820FA73387D},28352.8401181801,32019213.310324
302,110.0,Black Mesa Unit B,24234.55539631,AZ,C01000,AZC01000,AZ00110,9999/09/09 00:00:00+00,{F45572C9-BE85-4A08-915F-CE5ECAA025C1},45998.9914826042,98073766.1495672
303,31.0,D O R,2682.40632992,AZ,C01000,AZC01000,AZ00031,9999/09/09 00:00:00+00,{5610BCCF-EA99-4758-B8A7-5298497A9CBF},18504.2300985055,10855313.2837163
304,6.0,Bateman Spring,26884.13208196,AZ,C01000,AZC01000,AZ00006,9999/09/09 00:00:00+00,{E304C047-4FDE-46F5-93E4-F2B50804A40D},47843.4038666278,108796222.576522
305,103.0,Gibson Cattle Co.,32871.57958561,AZ,C01000,AZC01000,AZ00103,9999/09/09 00:00:00+00,{44AB272F-6595-4E5B-95B2-C43242BB4585},60168.290674708,133026562.960447
306,3.0,Artillery Range,73455.20596906,AZ,C01000,AZC01000,AZ00003,9999/09/09 00:00:00+00,{D11C1467-42F3-4730-B693-7766E4620BE9},84980.6111469549,297262672.034588
307,2.0,Arrastra,25651.78186105,AZ,C01000,AZC01000,AZ00002,9999/09/09 00:00:00+00,{1A478C10-E154-4F83-B17E-98C34031DED4},45631.3646435573,103809078.170416
308,89.0,Santa Maria Ranch,45079.10759288,AZ,C01000,AZC01000,AZ00089,9999/09/09 00:00:00+00,{DA5E677D-EDAE-4EF3-A411-3218C249C16C},61548.916447019,182428676.078301
