X,Y,OBJECTID,RIPS_num,RIPS_name,allot_num,allot_name,NEPA_num,improve_subtype,improve_type,admin_st_code,admin_unit_code,maint_respone,est_year,last_insp_date,GlobalID,COORD_SRC_TYPE,ACCURACY_FT,created_date,last_edited_date,TempPurpose,RIPS_num_legacy,Old_GUID,Comment_cnt
312784.4627,4261710.5994,350,,,06202,Stevens Cr Com,,0.0,UNK,CO,COS06000,,,,{A6D446CD-5B56-42F5-8AF4-FB791953CAFD},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{81259BB1-52E3-4196-9246-F73899BADE09},
312060.4487,4261183.607,351,235084,Sapinero Spring #11,06202,Stevens Cr Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{AEB13FE8-56BB-4EF2-AF15-B387023327B1},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,235084,{8EA34405-099B-4F0E-8EC8-E8BEA52B2B7C},30.0
311917.1665,4261219.6099,352,235085,Sapinero Spring #12,06202,Stevens Cr Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{B1401617-E752-4753-8161-093DA7AFBDF3},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,235085,{00944788-21C8-4B10-9A58-7D937CD73424},30.0
314182.6601,4258239.2255,353,230608,Spring #169,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{B69A8E07-5C74-42F0-B202-FFB1C9BC95FD},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230608,{45651A76-4C1A-4DAB-A815-0A5A937495E9},
312703.2936,4258367.0698,354,220483,Kezar Spring,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{006F3FF6-D05F-47AB-9707-B0A71A89CE8B},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230483,{88E74D79-381F-4AA3-BB14-F8019DBD94D8},29.0
314043.5058,4256725.1071,355,230681,Spring #177,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{0649B030-4981-4C2E-88A4-6887BFB2CF2B},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230681,{36CDC32F-52DC-4002-8194-19C38A69E35B},
312573.1544,4256753.5194,356,234693,I-P Retention Dam #1,06125,Iola,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{B0E98ACD-40B0-4EBE-AFE6-42C8D48D2EF4},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234693,{48E17625-A45F-452D-BA88-1F40D9A64EE1},
311765.196,4257552.0511,357,230613,Spring #171,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{AC77B0D5-BE33-407C-A4CA-E7258679963C},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230613,{17DAA4B3-D779-496A-A119-477DF1084962},
310697.9827,4258093.7901,358,230610,Spring #170,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{714F8270-1312-4ABA-9C75-B484D426404D},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230610,{F5DB8897-7B67-4C85-A215-45A5A1DF8888},
310700.2096,4258308.6025,359,234690,I-P Spring #4,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{6D615483-D6B9-4514-8AFA-E822AD30EAC9},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234690,{BBE3C69A-D3F7-4DCE-BFA5-033EC5F3F386},29.0
310454.926,4258321.1067,360,230642,Spring Water #4,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{D3A3AF28-0F3F-4F68-BE72-7A412376E760},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230642,{6FA7B909-A458-4F6B-95D4-31FF0837CAF5},29.0
313288.3593,4255701.0358,361,234415,Kezar Spring,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{C8C7A4CE-21BE-40B9-882D-65D14BDB3A0A},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234415,{A8F26553-582A-41D7-A091-0E9494AB7A3C},29.0
311720.0119,4255917.7932,362,234763,Highway 149 Spring #8,06125,Iola,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{A835F4FC-EE06-45E1-A0C5-53A36EE11239},GPS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234763,{025BBA82-27C7-4DF9-91F7-4FC4CF4695C9},
308908.9513,4256200.5623,363,234746,Goose Creek Spring #4,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{525924DF-5B89-41C5-9381-0AC1D540216C},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234746,{F9594F03-F0FB-4013-AA39-E0DB37F40A2B},
309179.1269,4255653.1008,364,234745,Goose Creek Spring #3,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{421630B3-AAEA-4698-9431-41365F16E9A6},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234745,{7D350F0F-7B03-4CC0-A149-760916CC6F1F},30.0
309056.7945,4254737.8461,365,234744,Goose Creek Spring #2,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{F0CB25AF-0199-4495-B4ED-707413CA42EA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234744,{E764BACE-3473-4358-B0BF-3F61FFDF7513},
308378.6157,4255467.1116,366,231192,Goose Creek Spring #1,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{A8478860-AFD4-4854-A45B-072CF2CF222C},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,231192,{8ED8FCE3-6D1E-4EA8-BD6D-B09174C6663D},30.0
306635.7198,4255315.1376,367,,,06101,Sapinero Mesa,,8.0,SPRING,CO,COS06000,,,,{2456D61D-68CE-480E-A713-B5DD3FF5E181},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{0CBA117F-BE26-4FEC-B4B5-B9684D50CFF0},
311608.658,4253642.0429,368,220063,I-P Spring #1,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{C97113FD-68CB-4C4C-A7FE-4CC494E68A02},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230063,{A99BDC12-9534-4078-AF30-7E7648FD03A8},30.0
313276.7,4253033.5115,369,234689,I-P Spring #3,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{2E968D4C-D9FB-479E-B6DE-C3AA076062E8},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234689,{E6D8325C-EB10-4A5E-8C15-165F06533C21},30.0
313263.0441,4252412.6918,370,234688,I-P Spring #2,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{84E3F1F5-0B44-4BA7-801D-C74C1F665A83},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234688,{0F818ECB-CF5B-46E9-BD97-E01FFBA0BE50},
308151.1774,4251766.2564,371,,,06101,Sapinero Mesa,,8.0,SPRING,CO,COS06000,,,,{98442769-1E68-4B05-B5D7-6C1E456A333B},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{4BE4CDDF-4081-440A-AF2E-3C5A69F3CA81},
306799.2755,4252433.6041,372,234747,Goose Creek Spring #5,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{AB45D28B-DE3A-4738-884A-850C51114FB0},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234747,{C612BD04-CF72-41B3-AD94-947A103A1FAD},30.0
306490.4035,4250648.5895,373,,,06101,Sapinero Mesa,,8.0,SPRING,CO,COS06000,,,,{0FA05C47-A321-4D27-99BD-11B980B0C4F4},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{251FFEFA-4AED-4947-BCDB-2E3AC8F88DF6},
307334.7935,4251023.081,374,,,06101,Sapinero Mesa,,8.0,SPRING,CO,COS06000,,,,{286FA0A3-4C17-4EB4-9C87-17A975509B26},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{B3F18B16-5C96-45E1-A4BB-1002EA49EDF4},
308597.0816,4250667.871,375,,,06101,Sapinero Mesa,,8.0,SPRING,CO,COS06000,,,,{8B780224-A721-4EED-9C38-6236B1A2DE10},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{8F04BD8F-A930-4831-A3C9-9FA6BB4347BC},
311229.9089,4250752.9617,376,230706,Dog Spring #2,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{A405EF41-ECDA-4C66-8DE3-47241E6DC104},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230706,{A6036DEA-DEBB-44E1-8FEA-45A90014EE65},30.0
313272.2984,4250612.2227,377,230715,Spring #211,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{538E6861-9040-4787-A49C-2E41B8820FDA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230715,{D87AFC11-58CF-4FCF-8D73-3EB551B35D5A},
314057.7782,4251115.9823,378,230700,Spring #196,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{D63B798F-6430-424C-A308-5674995A3E9A},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230700,{4113D480-14E2-4FE4-B1D7-88A0EDB1CD1A},30.0
280696.6812,4255063.8079,381,230036,Al Maurer Reservoir,06056,Highway,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{BB20C580-1BB6-4E46-AB4F-A0C79F783EF3},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230036,{9C6F134C-C230-4DD4-ABD7-6D62314792FC},30.0
352892.9502,4228487.9632,382,,,16346,Cochetopa Cr,,8.0,SPRING,CO,COS06000,,,,{77E9DF5E-7D27-45B1-B712-E1DE75AAB476},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{1C585E34-9BCB-4C5B-9BE3-ECA1D8334C2F},
353115.5748,4228519.4638,383,230794,Besecker Spring,16346,Cochetopa Cr,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{F3C9BA74-3474-4B83-A3A1-AADBE280131E},UNK,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230794,{721AC8FB-BD56-4FA1-8E1E-A7C6C978E30D},
351600.3933,4227194.8381,384,,,06348,Texas Cr,,0.0,UNK,CO,COS06000,,,,{1EA19BF5-45C4-4E10-9B08-AB6FA5D31B3A},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{EB89230A-C410-46CD-A186-19AAD556B713},
352405.3633,4227033.4413,385,,,06348,Texas Cr,,0.0,UNK,CO,COS06000,,,,{9E263E00-89B8-4894-B18C-304C0A9A23B9},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{BAA30891-14AD-43A4-BA70-0F9C1AEC9044},
350776.2361,4227212.6309,386,,,06348,Texas Cr,,0.0,UNK,CO,COS06000,,,,{69714FF1-6C4C-489C-ADB4-60B5B4412B5B},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{AA884E96-1091-476F-BE18-D3014728BEBE},
349088.6104,4228029.2387,387,,,16342,Dome Pasture,,0.0,UNK,CO,COS06000,,,,{A01225D0-AB9F-4542-8D93-05C659463E63},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{1342DE5E-8084-463C-89A9-A07DE3117E24},
352072.7528,4226280.7815,388,220355,Curtis Retention Dam #3,06348,Texas Cr,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{3CB2DA46-3423-412C-BCA2-970E3C244F0E},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230355,{9483F6AB-2332-46DA-9AFC-551E13982233},
352734.9734,4225937.3038,389,,,06347,Manchego,,8.0,RAIN TRAP OR CATCHMENT,CO,COS06000,,,,{8F70C944-7BB4-4ABB-A197-B0EEE824AECB},OTH,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{C7F8A782-FECD-4516-8656-EB5A7C33B6C9},33.0
352906.2121,4225268.2241,390,,,06347,Manchego,,8.0,RAIN TRAP OR CATCHMENT,CO,COS06000,,,,{080C4A62-DDF3-47B2-8524-452680C657D8},OTH,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{B3D3A821-F549-44DB-BCE5-572D89309556},33.0
349577.5423,4222152.8539,391,230794,Besecker Spring,06350,Van Tassel Gulch,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{A066E30C-8728-44D9-B254-69BEC10CACAA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230794,{3A4E1758-B492-465B-AA4C-F4A748F347CF},
349581.6469,4221271.8676,392,234847,Curtis Spring Dev #2,06347,Manchego,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{7DAB8FF8-2D3B-4A9B-9BBF-F28DB7036421},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234847,{894D6724-2B6E-426A-AAD3-B930E2556211},30.0
348280.8126,4221775.9848,393,220010,Curtis Retention Dam #2,06347,Manchego,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{25AD945B-BDA1-4A59-A83E-7796ED2C8589},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230010,{7AE560C6-52D3-43D3-B3B6-9A39D64DFA88},
348130.0038,4221573.8744,394,231419,Curtis Spring Dev #1,06347,Manchego,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{60032FF8-F39B-4FB0-8AE9-A031B00F1E7C},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,231419,{5A96E02E-BCDD-4A7B-97C4-AA4AE8053CAA},30.0
346764.916,4221945.0538,395,230004,Curtis Retention Dam #1,06350,Van Tassel Gulch,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{3D77D3DE-AA32-4A5C-940F-C79EB8DE1522},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230004,{14A723D7-ED6D-4BDB-9333-4B74CF82C615},
346179.2124,4233035.7924,396,234463,Pinos Cattleguard,16362,Cold Springs,,0.0,UNK,CO,COS06000,,,,{409B5C57-0437-4762-8B76-C17C3840F6AA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234463,{6ED916FE-FD6C-4CE0-B623-7DCEA4EB959C},
343358.2045,4233136.7887,397,234736,Hazard Stock Reservoir #3,16344,Trail Cr,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{254B90DA-6E49-4A26-B5E0-BFAD146AC3C6},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234736,{7F0631D4-111D-496A-B621-F4BBCA17A137},
342402.9521,4231260.9612,398,234738,Hazard Stock Reservoir #5,16344,Trail Cr,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{3FD13A4F-EEFE-4A59-BEF1-BCC4D6F461ED},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234738,{191212AC-5514-422E-AAE4-B5CB5C8BC8F6},
343590.6899,4229997.2207,399,234737,Hazard Stock Reservoir #4,16344,Trail Cr,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{14DBF2C3-47EE-40DC-86A7-503B060140B3},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234737,{82CDD9D3-A1DC-4336-8540-EB8ED3B55C77},
342974.1027,4229407.4981,400,234739,Hazard Stock Reservoir #6,16344,Trail Cr,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{3433F106-C578-44CA-B031-521AB1205AF9},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234739,{9C69817E-3785-4AB3-A2FE-59F48EE92EC7},30.0
341843.1011,4228153.9914,401,234366,Trail Creek Spring,16344,Trail Cr,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{6E42921D-0696-40E7-9D04-9287AA97BC9D},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234366,{DE129779-9F99-46C8-B2E5-FC9F93692E44},29.0
342571.3932,4227206.7657,402,,,,,,8.0,UNK,CO,COS06000,Permitee,,,{3422BC66-D06C-4833-AF07-2BDA03AE73EE},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,,{C6A682FE-1232-4CE5-B838-C4EA7F8F3048},
286784.2901,4257434.412,403,234369,Black Canyon Stock Pond #1,,,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{5B650A8E-2FDC-48E8-A010-3C2EAD4D29DE},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234369,{5B4587D7-5D3D-4DE4-BBA8-321EA621D313},29.0
286248.3496,4257039.513,404,235115,Black Canyon Stock Pond #2,16007,Round Corral Spring,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{BEF0EAC7-C4D7-4E88-9383-A94A7DF698CD},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,235115,{4085E392-8446-44B6-B2F6-4F8F7559CB2E},60.0
284692.6066,4256719.6429,405,230845,VEO Stock Spring,16003,Round Corral Cr,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{A7AAAEF2-5C62-4B3D-8CD1-B9F7D17617A8},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230845,{941377F6-7F1E-4372-B7F7-3D2607C91D49},
363417.2649,4262265.5116,406,238013,Piloni Bdy Fence Cattleguard,16306,Waunita Hot Springs,,0.0,UNK,CO,COS06000,,,,{1EB6BF7A-0857-4FBE-AE24-6BB2ABD11B39},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,238013,{591933A9-87F2-4BFF-A76A-C98DB9BB63FF},
358848.0833,4260220.4327,407,230731,Quarter Corner Reservoir,16305,Woods Gulch Com,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{960E2516-47A6-487B-9C90-6F6CF8DF1617},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230731,{C201C8B7-1AD4-4FF5-9C97-35C93BC0D615},
363587.0977,4261673.0466,408,230820,North Dome Spring,16306,Waunita Hot Springs,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{BE761A6F-BBA2-4E1C-9B9D-AD500C0A85EB},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230820,{237AE389-2D0B-4FDD-A5D6-890882342143},
364347.6754,4259980.9736,409,234540,Hondo Spring,06309,Tomichi Dome,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{ACE0586D-E8C1-441A-8E1D-9BFC62A87688},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234540,{59D27846-1C7A-4CD7-BD4D-BBB4790EA190},30.0
365155.0783,4259557.9749,410,230822,Munson Spring,06309,Tomichi Dome,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{C4793266-C08C-4111-ACC3-44CC7FA28794},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230822,{89AB5900-0065-4DFC-860F-61B851781F55},30.0
365081.6506,4257975.9503,411,230826,Aldred Spring #2,06310,Pleasant View,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{2AA4F20E-2120-4D26-B64C-030326B905BE},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230826,{32247774-5031-47DF-8017-F981BEC7EECA},
364510.1138,4257834.3852,412,230825,Aldred Spring #1,06309,Tomichi Dome,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{D09B5034-8EB9-4262-A0F3-2D02BF9DC13B},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230825,{3E817361-3BF8-4103-8E88-C8D831314EDA},
364365.6419,4256804.3226,413,234541,Jarles Spring,06310,Pleasant View,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{26256F83-9576-48D9-AD9D-4B6426DC6FCA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234541,{13EC5F1A-9050-4FC0-BE67-B369C34B154C},
363058.633,4256494.5724,414,230866,Aldred Spring #3,06310,Pleasant View,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{428BC4F3-3A97-4A86-A6A0-BE5C640C875A},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230866,{FD8FBF0C-798B-4C5C-BE73-E2BDD6ADC1F4},
362503.0086,4257129.9145,415,230997,Beaver Retention Dam,06309,Tomichi Dome,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{BFEB0765-4A89-46CC-8BF1-E7C12F4F79B5},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230997,{F0D82FDE-57CF-4B07-B375-9FE420B8671D},67.0
359615.7267,4255812.9433,416,234479,Taos Cattleguard,,,,0.0,UNK,CO,COS06000,,,,{7EC7819E-C920-4941-BDAB-514F77EE7EE3},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234479,{E0D9D7BD-2480-4245-8132-3232C7B49049},
366159.8785,4251647.8619,417,234367,Piloni/Irby Spring,06325,Mill Hill Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{00D7A2B0-9FAE-4DC2-90D7-FCE7DCC8A1B3},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234367,{1538E5A7-A4C0-43C4-B695-E1F328595612},30.0
362399.4251,4250634.3187,418,234542,La Jara Spring,16323,Barrett Cr,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{161E47CE-A8AB-423E-A230-5D75D15E7D9E},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234542,{9305961D-0EC2-457A-9E04-B8FA5B936751},117.0
359248.11,4250540.2946,419,230742,Big Draw Spring,,,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{EE64494E-681B-472F-829C-650FA9129D73},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230742,{68F0FFED-70AF-4437-AF7B-51D90389FEF2},30.0
358343.9679,4253423.7938,420,225266,Hidalgo Cattleguard,,,,0.0,UNK,CO,COS06000,,,,{26C23A18-0BAB-4312-ACEA-8BA88C1318EA},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,235266,{A886A30E-8936-4243-9F03-F5D91CC3BBA7},
328755.2392,4277365.8556,421,231112,Steer Gulch Spring #27,06216,Antelope Cr,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{02E994DE-394A-4540-907E-2E63D9334D0A},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,231112,{5A2B8F1B-EA64-4ECD-8CCE-094632288FCB},29.0
313249.6212,4249341.978,422,230693,Spring Water #3,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{C366E29D-D931-434C-BE0D-384B65D6448A},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230693,{B231E9D9-0792-4CF8-9D0C-8C3397B76C0F},30.0
309835.3196,4248475.0185,423,234748,Goose Creek Spring #6,16001,Goose Creek,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{8F5BB1B0-733E-4C3B-BD72-DE0896F86AB1},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234748,{09E1950C-B0C3-4AB8-8387-19FC888058D3},30.0
308066.045,4247624.4785,424,234749,Goose Creek Spring #7,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{0EC7421C-CFFA-4C56-8159-F083D4DA9CE3},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234749,{A56508FF-E831-4C39-9E72-2E0AD9073ADB},
312295.3439,4248097.48,425,230635,Middle Spring,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{0B3DD7D5-F746-4D9C-9239-E14895CE88EE},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230635,{21821E02-0D46-42DB-9325-D0F1A750B587},29.0
314107.5209,4248023.4538,426,230723,Spring #218,06107,Powderhorn Com,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{D7472DA7-519D-46AF-AF72-3187C6DC14F9},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230723,{85383B2A-6EAC-4174-BC57-B3351107D213},29.0
307698.8643,4245008.4997,427,234753,Goose Creek Spring #11,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{4E3F3865-4F88-4D48-89CE-66FAE0F7AB64},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234753,{6DA0D994-A158-40C9-802E-B905B2977336},
307153.1576,4244996.7187,428,234752,Goose Creek Spring #10,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{D1B7D28F-D300-4BC0-8056-F8F7B48A3A93},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234752,{FD4CF054-14C3-4553-99F0-19649BD9C49D},
306489.472,4245421.688,429,234751,Goose Creek Spring #9,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{AC1212A3-9639-4680-ACD3-659956FFD3E5},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234751,{EAF36B79-52F9-4D81-87AF-26870AD2A2B0},
305668.0137,4245785.0479,430,234750,Goose Creek Spring #8,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{71E5F476-52DE-42B3-BEA8-BDA5C8DA83B1},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234750,{DE86CC8C-E0C3-4A00-853F-F734F0E8BE42},29.0
305251.1746,4244252.0365,431,234173,Smock Hawks Cattleguard,16034,Little Willow,,0.0,UNK,CO,COS06000,,,,{6E47EB65-AF0E-467A-87EE-A89CCECB4228},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234173,{6249635C-3609-46FF-BD62-7986BB1091A3},30.0
307769.3551,4244956.1457,432,220292,Sapinero Mesa Spring #1,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{9E113FF8-74ED-42F7-80B1-115954F873E7},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,230292,{0BB27589-E225-4339-9B82-A14D7A9924C8},
309526.3588,4244663.4844,433,234754,Goose Creek Spring #12,06101,Sapinero Mesa,,8.0,DEVELOPED SPRING,CO,COS06000,,,,{8A0205BC-3EE4-4053-96D2-1FCCACB992CE},GIS,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234754,{F42F9BCD-270A-4D7A-8CEC-6AD32544EC71},30.0
309252.6033,4243404.5863,434,231176,Goose Creek Retention Dam #4,06101,Sapinero Mesa,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{DAF24DAC-3C1E-41C7-9F20-C126CF1F1364},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,231176,{6BD71603-CB22-425C-9436-BF93AD4EC096},
311010.1863,4243451.9898,435,234365,Goose Creek Retention Dam #3,06101,Sapinero Mesa,,8.0,MANMADE POND OR RESERVOIR,CO,COS06000,,,,{BEEDF0B7-D0B8-43C1-B362-B2F66A579B68},IMG,,2014/10/20 18:36:38+00,2022/09/09 13:52:51+00,,234365,{CBF8B300-996C-415A-BF9B-642BB252CA55},
