OBJECTID,GEOID10,ALAND10,AWATER10,GlobalID,T_Parcel,T_Str_CR,Pct_S_CR,T_Str_1230,Pct_S_1230,T_Vac_Q413,Pct_V_Q413,T_Vac_Q114,Pct_V_Q114,T_Vac_Q214,Pct_V_Q214,T_Vac_Q314,Pct_V_Q314,T_Vac_Q414,Pct_V_Q414
7769,261635121002011,16850,0,03796c15-60d7-4e16-9fe6-172a0c4b511a,24.0,23.0,0.958333333333333,23.0,0.958333333333333,5.0,0.217391304347826,5.0,0.217391304347826,5.0,0.217391304347826,5.0,0.217391304347826,5.0,0.217391304347826
7770,261635011003009,2033,0,904184fa-19b5-4ba7-964b-e37d08e2377f,,,,,,,,,,,,,,,
7771,261635014002003,17508,0,62698f59-a78a-4560-8f8d-5870604538f9,27.0,26.0,0.962962962962963,26.0,0.962962962962963,2.0,0.0769230769230769,2.0,0.0769230769230769,2.0,0.0769230769230769,1.0,0.0384615384615385,2.0,0.0769230769230769
7772,261635014001000,19696,0,79c38e4e-7334-4356-9209-a22b1ddeb46d,29.0,29.0,1.0,29.0,1.0,8.0,0.275862068965517,10.0,0.344827586206897,9.0,0.310344827586207,9.0,0.310344827586207,8.0,0.275862068965517
7773,261635014001001,22367,0,b4409e64-197e-4f5a-b7cb-94c0cec55e82,30.0,30.0,1.0,30.0,1.0,4.0,0.133333333333333,3.0,0.1,3.0,0.1,3.0,0.1,2.0,0.0666666666666667
7774,261635014001009,2564,0,ee33e19d-69f0-4bdc-9e2e-5aa5a393ce8e,,,,,,,,,,,,,,,
7775,261635363002010,9862,0,3f96f6a5-2367-4d2d-b3eb-cdd6e33c2bbb,,,,,,,,,,,,,,,
7776,261635121002021,1927,0,35f60740-99dc-48a0-b053-7f41063a4b73,,,,,,,,,,,,,,,
7777,261635121002022,1927,0,b36889fd-ad37-40cd-975a-a486eb34a023,,,,,,,,,,,,,,,
7778,261635122001000,85086,0,b941a4a4-ec18-46c5-94eb-c7a6373dc239,,,,,,,,,,,,,,,
7779,261635121003011,19709,0,4bb8dd0a-16f9-4642-9593-f7a858fbfe79,28.0,18.0,0.642857142857143,17.0,0.607142857142857,7.0,0.388888888888889,7.0,0.388888888888889,7.0,0.388888888888889,6.0,0.333333333333333,6.0,0.333333333333333
7780,261635003004006,22157,0,ac7a99f0-9d8c-4933-a030-7a856832236f,39.0,34.0,0.871794871794872,34.0,0.871794871794872,19.0,0.558823529411765,19.0,0.558823529411765,19.0,0.558823529411765,20.0,0.588235294117647,20.0,0.588235294117647
7781,261635003003000,30346,0,4dee2fbb-d0fc-46ef-96c1-7d9a0c2d734c,37.0,30.0,0.810810810810811,30.0,0.810810810810811,15.0,0.5,15.0,0.5,15.0,0.5,15.0,0.5,15.0,0.5
7782,261635011001001,20626,0,548e15a7-e13f-4712-8549-944000d669bf,28.0,25.0,0.892857142857143,25.0,0.892857142857143,3.0,0.12,4.0,0.16,5.0,0.2,5.0,0.2,5.0,0.2
7783,261635011003008,7781,0,010f653a-2fe4-491a-94c0-be23ccbcd669,8.0,5.0,0.625,5.0,0.625,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.2,1.0,0.2
7784,261635333002006,26826,0,9ad0de1b-4bcb-40b8-803d-441f12713eca,52.0,36.0,0.692307692307692,36.0,0.692307692307692,17.0,0.472222222222222,17.0,0.472222222222222,17.0,0.472222222222222,17.0,0.472222222222222,17.0,0.472222222222222
7785,261635333002013,27214,0,b748eb01-c637-43be-9252-60cbf8cd2d8c,52.0,36.0,0.692307692307692,36.0,0.692307692307692,16.0,0.444444444444444,16.0,0.444444444444444,17.0,0.472222222222222,17.0,0.472222222222222,17.0,0.472222222222222
7786,261635272001011,14526,0,2371499a-9b07-4b68-9ffa-a977117583f4,28.0,11.0,0.392857142857143,11.0,0.392857142857143,4.0,0.363636363636364,5.0,0.454545454545455,5.0,0.454545454545455,6.0,0.545454545454545,6.0,0.545454545454545
7787,261635272002000,11351,0,944aeb39-41e8-42cb-8731-fce449af67e6,16.0,9.0,0.5625,9.0,0.5625,1.0,0.111111111111111,1.0,0.111111111111111,1.0,0.111111111111111,2.0,0.222222222222222,2.0,0.222222222222222
7788,261635273002010,2525,0,5f4a0b90-100e-4e2b-8ffb-b3aab9889564,1.0,,,,,,,,,,,,,,
7789,261635273002018,22314,0,8612e6f4-ed33-42b3-b13e-21a32319faa7,42.0,14.0,0.333333333333333,14.0,0.333333333333333,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,4.0,0.285714285714286,5.0,0.357142857142857
7790,261635273001029,3700,0,a91ecac2-c8bc-4df4-b442-95d581323f6d,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
7791,261635273001017,12154,0,b15efa02-4715-4f04-af95-3ad9223344f2,22.0,7.0,0.318181818181818,7.0,0.318181818181818,4.0,0.571428571428571,4.0,0.571428571428571,4.0,0.571428571428571,4.0,0.571428571428571,4.0,0.571428571428571
7792,261635273002022,5884,0,96321f28-2778-4e61-8e9b-ee6b5ad40c67,,,,,,,,,,,,,,,
7793,261635254003000,35881,0,7e370bab-53ff-439d-adf2-b779830265d4,15.0,14.0,0.933333333333333,14.0,0.933333333333333,4.0,0.285714285714286,4.0,0.285714285714286,3.0,0.214285714285714,4.0,0.285714285714286,4.0,0.285714285714286
7794,261635254003009,18169,0,8fc6eea8-4ebb-4c0a-89c6-05b3820927d0,24.0,11.0,0.458333333333333,11.0,0.458333333333333,3.0,0.272727272727273,3.0,0.272727272727273,3.0,0.272727272727273,3.0,0.272727272727273,3.0,0.272727272727273
7795,261635254003016,26625,0,1b7ef339-3329-4578-a496-a4ab0a82d619,39.0,13.0,0.333333333333333,13.0,0.333333333333333,2.0,0.153846153846154,2.0,0.153846153846154,2.0,0.153846153846154,2.0,0.153846153846154,2.0,0.153846153846154
7796,261635333002008,22151,0,95eedab0-12e4-4ddc-b436-2eee9f70d305,40.0,23.0,0.575,23.0,0.575,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087,9.0,0.391304347826087
7797,261635042003002,20883,0,ecfb77f6-9c38-4599-bc58-8f9242f7cf26,43.0,29.0,0.674418604651163,29.0,0.674418604651163,14.0,0.482758620689655,14.0,0.482758620689655,14.0,0.482758620689655,14.0,0.482758620689655,15.0,0.517241379310345
7798,261635337001002,17948,0,c73969c1-402b-4b81-b61b-3113197f5f8a,1.0,,,,,,,,,,,,,,
7799,261635336001004,34894,0,00b92102-0f59-45d9-b39e-d2f69e4dfcdc,66.0,49.0,0.742424242424242,49.0,0.742424242424242,17.0,0.346938775510204,18.0,0.36734693877551,18.0,0.36734693877551,19.0,0.387755102040816,20.0,0.408163265306122
7800,261635336003003,16911,0,6b279668-83a7-483f-bb64-a1a0e2b59a10,25.0,16.0,0.64,16.0,0.64,3.0,0.1875,6.0,0.375,5.0,0.3125,4.0,0.25,4.0,0.25
7801,261635336002003,18141,0,6c2b30fb-d8fc-440e-98ac-142a7f4bb3c1,32.0,16.0,0.5,16.0,0.5,8.0,0.5,8.0,0.5,8.0,0.5,8.0,0.5,13.0,0.8125
7802,261639850001000,167592,0,5f1e70c2-ca44-44b8-b406-e3aa8c231567,40.0,25.0,0.625,25.0,0.625,11.0,0.44,12.0,0.48,12.0,0.48,13.0,0.52,13.0,0.52
7803,261635313001003,3780,0,4b94aada-f322-408c-af84-661971bcab49,,,,,,,,,,,,,,,
7804,261635073003003,33691,0,dcc32739-c027-4658-90f8-755407488d53,40.0,30.0,0.75,30.0,0.75,4.0,0.133333333333333,4.0,0.133333333333333,5.0,0.166666666666667,5.0,0.166666666666667,5.0,0.166666666666667
7805,261635073003025,5043,0,78292441-fa87-4c55-94d6-951693c19a31,9.0,5.0,0.555555555555556,5.0,0.555555555555556,2.0,0.4,2.0,0.4,3.0,0.6,3.0,0.6,3.0,0.6
7806,261635078001004,20455,0,d124c205-b4bb-4034-94e0-8600997dc518,47.0,8.0,0.170212765957447,8.0,0.170212765957447,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25,2.0,0.25
7807,261635078001032,23735,0,79e33bf3-23a6-4ade-b07f-6a37bba8e258,43.0,12.0,0.27906976744186,12.0,0.27906976744186,2.0,0.166666666666667,2.0,0.166666666666667,2.0,0.166666666666667,3.0,0.25,3.0,0.25
7808,261635073003011,16018,0,a6fff738-6b9e-453c-a992-d588281b6b0e,28.0,18.0,0.642857142857143,18.0,0.642857142857143,7.0,0.388888888888889,7.0,0.388888888888889,7.0,0.388888888888889,6.0,0.333333333333333,6.0,0.333333333333333
7809,261635073003018,20006,0,540e247d-8abb-4ab4-bee7-6789dbb732e1,36.0,14.0,0.388888888888889,14.0,0.388888888888889,5.0,0.357142857142857,5.0,0.357142857142857,5.0,0.357142857142857,5.0,0.357142857142857,5.0,0.357142857142857
7810,261635073003039,651,0,0443b268-a583-4324-9794-326c8ee6ae01,,,,,,,,,,,,,,,
7811,261635073003030,19921,0,b14dff2c-524c-4c51-9cbe-5be4d5be46b2,37.0,13.0,0.351351351351351,13.0,0.351351351351351,3.0,0.230769230769231,3.0,0.230769230769231,3.0,0.230769230769231,3.0,0.230769230769231,3.0,0.230769230769231
7812,261635164002004,3825,0,d05d15e1-5bd4-4cf0-a7de-bc6666e46b47,2.0,,,,,,,,,,,,,,
7813,261635164002008,29787,0,2974c10f-65cc-4672-be96-e7d5d3e62ffc,23.0,6.0,0.260869565217391,6.0,0.260869565217391,,,,,,,,,,
7814,261635164002009,22211,0,c2fd2d41-9c48-4f10-9d37-d7d4f69b3f3e,43.0,12.0,0.27906976744186,12.0,0.27906976744186,,,,,,,,,,
7815,261635164002010,21885,0,081674fc-8da4-426c-b633-87300e03e336,46.0,34.0,0.739130434782609,34.0,0.739130434782609,8.0,0.235294117647059,8.0,0.235294117647059,8.0,0.235294117647059,7.0,0.205882352941176,7.0,0.205882352941176
7816,261635166002016,7882,0,318f6082-8c82-419c-a849-407f0000f363,,,,,,,,,,,,,,,
7817,261635166001009,42270,0,7148e33e-8e38-426a-b716-1f7779639ef2,12.0,5.0,0.416666666666667,5.0,0.416666666666667,,,,,,,,,,
7818,261635166002023,40220,0,3495c031-80b3-4ec2-aa05-c0afe5c24cbd,11.0,3.0,0.272727272727273,3.0,0.272727272727273,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667,2.0,0.666666666666667
7819,261635164002020,10004,0,26723c69-904c-405d-b0c7-f10179e73a9a,1.0,,,,,,,,,,,,,,
7820,261635164001004,20357,0,e3589584-075a-483d-a36d-7ac671a57265,45.0,14.0,0.311111111111111,16.0,0.355555555555556,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714,3.0,0.214285714285714
7821,261635165001020,14225,0,aa48cef8-0b87-481f-81a3-b9e949bc620e,6.0,4.0,0.666666666666667,4.0,0.666666666666667,,,,,,,,,,
7822,261635154001011,21709,0,4a509909-a2f0-4624-be5d-b3125591a33f,19.0,19.0,1.0,19.0,1.0,2.0,0.105263157894737,2.0,0.105263157894737,2.0,0.105263157894737,2.0,0.105263157894737,2.0,0.105263157894737
7823,261635016001000,16415,0,be7fd0f3-18cd-4c0c-82c7-c10c3649b112,25.0,24.0,0.96,24.0,0.96,2.0,0.0833333333333333,4.0,0.166666666666667,6.0,0.25,5.0,0.208333333333333,5.0,0.208333333333333
7824,261635016001018,17901,0,2362980b-7ee8-4eaa-8fa4-192751a0fcf6,23.0,15.0,0.652173913043478,15.0,0.652173913043478,1.0,0.0666666666666667,1.0,0.0666666666666667,1.0,0.0666666666666667,1.0,0.0666666666666667,1.0,0.0666666666666667
7825,261635017002026,1248,0,89a2ad3d-7ef6-42e0-af0d-003b1064748f,,,,,,,,,,,,,,,
7826,261635018001009,37905,0,db97bf3b-6209-4ea3-973b-586dcc9f5258,54.0,53.0,0.981481481481482,50.0,0.925925925925926,3.0,0.0566037735849057,3.0,0.0566037735849057,5.0,0.0943396226415094,3.0,0.0566037735849057,3.0,0.0566037735849057
7827,261635377001004,27548,0,62fe0c86-692f-4543-b5b0-9b114c720611,44.0,44.0,1.0,44.0,1.0,2.0,0.0454545454545455,3.0,0.0681818181818182,3.0,0.0681818181818182,3.0,0.0681818181818182,4.0,0.0909090909090909
7828,261635377002006,21970,0,e69cfe66-4ef8-4aad-8cdf-8932a8a43c98,48.0,42.0,0.875,42.0,0.875,19.0,0.452380952380952,19.0,0.452380952380952,18.0,0.428571428571429,18.0,0.428571428571429,18.0,0.428571428571429
7829,261635377001011,25755,0,b048927e-f075-4f07-83c9-4eafc12898fc,42.0,38.0,0.904761904761905,38.0,0.904761904761905,11.0,0.289473684210526,10.0,0.263157894736842,10.0,0.263157894736842,10.0,0.263157894736842,10.0,0.263157894736842
7830,261635376002007,25071,0,511b37fb-4b22-4ae6-80b7-2b33b238ef77,48.0,46.0,0.958333333333333,46.0,0.958333333333333,5.0,0.108695652173913,7.0,0.152173913043478,6.0,0.130434782608696,7.0,0.152173913043478,8.0,0.173913043478261
7831,261635370002001,17566,0,46c552fa-3482-448f-b117-610919ad5a8c,30.0,26.0,0.866666666666667,26.0,0.866666666666667,2.0,0.0769230769230769,2.0,0.0769230769230769,4.0,0.153846153846154,5.0,0.192307692307692,5.0,0.192307692307692
7832,261635370002012,17556,0,3a50050b-da11-476c-84e0-c1dd19ffe6ad,34.0,30.0,0.882352941176471,30.0,0.882352941176471,13.0,0.433333333333333,12.0,0.4,12.0,0.4,12.0,0.4,13.0,0.433333333333333
7833,261635370002009,17614,0,d341ddc9-ea20-4e51-8faf-a5da10566965,25.0,18.0,0.72,18.0,0.72,2.0,0.111111111111111,4.0,0.222222222222222,4.0,0.222222222222222,4.0,0.222222222222222,3.0,0.166666666666667
7834,261635369003007,24941,0,cb897344-2c88-4926-8dd6-fbb921809ed8,32.0,28.0,0.875,28.0,0.875,3.0,0.107142857142857,4.0,0.142857142857143,4.0,0.142857142857143,4.0,0.142857142857143,4.0,0.142857142857143
7835,261635370001010,17893,0,f5a6941f-0de9-4202-bb2c-2d11dd1d8e32,32.0,29.0,0.90625,29.0,0.90625,2.0,0.0689655172413793,2.0,0.0689655172413793,2.0,0.0689655172413793,2.0,0.0689655172413793,2.0,0.0689655172413793
7836,261635371002006,25354,0,dbdc6e47-92a2-44c5-a9b6-88fd82a6553d,50.0,38.0,0.76,39.0,0.78,14.0,0.368421052631579,14.0,0.368421052631579,14.0,0.368421052631579,14.0,0.368421052631579,16.0,0.421052631578947
7837,261635371001008,27160,0,b29202a7-a09c-438c-a04a-708ba7e4c751,16.0,9.0,0.5625,9.0,0.5625,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444,4.0,0.444444444444444
7838,261635429004004,26428,0,511abe44-28ff-447d-8686-f4ea16ad9320,34.0,34.0,1.0,34.0,1.0,1.0,0.0294117647058824,2.0,0.0588235294117647,1.0,0.0294117647058824,1.0,0.0294117647058824,1.0,0.0294117647058824
7839,261635429004011,24295,0,c029752c-7fef-4d3b-a7df-b3a5b5432d82,26.0,26.0,1.0,25.0,0.961538461538462,,,,,,,,,,
7840,261635429004010,24196,0,e241c316-fe1e-4c62-ae58-12f824f88306,26.0,26.0,1.0,26.0,1.0,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385,1.0,0.0384615384615385
7841,261635437003008,26207,0,7389e9db-93de-414e-bd21-013c8354898b,44.0,36.0,0.818181818181818,30.0,0.681818181818182,16.0,0.444444444444444,15.0,0.416666666666667,15.0,0.416666666666667,15.0,0.416666666666667,15.0,0.416666666666667
7842,261635429004000,28709,0,d879cd7d-86d0-4579-88d9-acadde5f30c0,31.0,31.0,1.0,31.0,1.0,1.0,0.032258064516129,1.0,0.032258064516129,,,1.0,0.032258064516129,4.0,0.129032258064516
7843,261635430001036,13586,0,0a45f1e6-bd43-46aa-8379-2d31d13da55d,10.0,10.0,1.0,10.0,1.0,,,,,,,,,,
7844,261635430001041,4453,0,2cbbc9ac-7f35-4cf5-9d08-cf13837e626e,,,,,,,,,,,,,,,
7845,261635429001000,71071,0,782a71bf-c9d7-4020-ade7-20d058e4e3be,24.0,21.0,0.875,21.0,0.875,,,,,,,,,,
7846,261635429003005,27710,0,3532a4d5-2ef6-48ce-9966-e1f5a17b6ca3,30.0,30.0,1.0,30.0,1.0,1.0,0.0333333333333333,1.0,0.0333333333333333,2.0,0.0666666666666667,2.0,0.0666666666666667,2.0,0.0666666666666667
7847,261635408002021,18919,0,af914260-c1d0-4a6b-a2e9-d152e4064c4a,25.0,24.0,0.96,24.0,0.96,10.0,0.416666666666667,11.0,0.458333333333333,9.0,0.375,10.0,0.416666666666667,7.0,0.291666666666667
7848,261635401004004,18072,0,2e21b9e3-a8cb-4335-898c-2664e1511001,29.0,28.0,0.96551724137931,28.0,0.96551724137931,4.0,0.142857142857143,4.0,0.142857142857143,5.0,0.178571428571429,4.0,0.142857142857143,4.0,0.142857142857143
7849,261635401001029,19585,0,de851e69-a75e-4cc9-8d12-b7702cb931f1,30.0,30.0,1.0,30.0,1.0,7.0,0.233333333333333,6.0,0.2,6.0,0.2,5.0,0.166666666666667,5.0,0.166666666666667
7850,261635401004002,19578,0,ca6174cd-a15f-4d77-8ce5-f6f9977b6436,30.0,29.0,0.966666666666667,29.0,0.966666666666667,7.0,0.241379310344828,7.0,0.241379310344828,7.0,0.241379310344828,7.0,0.241379310344828,7.0,0.241379310344828
7851,261635378002004,32514,0,0bbf2918-1933-4f2e-80ec-2aa9a71b29e7,62.0,51.0,0.82258064516129,52.0,0.838709677419355,14.0,0.274509803921569,13.0,0.254901960784314,12.0,0.235294117647059,12.0,0.235294117647059,12.0,0.235294117647059
7852,261635378002003,36956,0,e6bbf970-7415-487d-8760-4b99daef323d,64.0,51.0,0.796875,51.0,0.796875,15.0,0.294117647058824,15.0,0.294117647058824,15.0,0.294117647058824,16.0,0.313725490196078,16.0,0.313725490196078
7853,261635371003009,26112,0,99ad1e2c-5470-4cb1-b693-0f03bb8b256f,41.0,29.0,0.707317073170732,29.0,0.707317073170732,8.0,0.275862068965517,9.0,0.310344827586207,9.0,0.310344827586207,9.0,0.310344827586207,9.0,0.310344827586207
7854,261635371003010,26024,0,c2716392-3b81-42fb-a9c1-c3434963961a,50.0,41.0,0.82,41.0,0.82,12.0,0.292682926829268,10.0,0.24390243902439,10.0,0.24390243902439,9.0,0.219512195121951,9.0,0.219512195121951
7855,261635370003012,18087,0,0f6519c6-0452-4b00-9411-6e71ad732aa7,33.0,27.0,0.818181818181818,27.0,0.818181818181818,3.0,0.111111111111111,4.0,0.148148148148148,4.0,0.148148148148148,4.0,0.148148148148148,4.0,0.148148148148148
7856,261635370003014,19403,0,5e28bbb7-54c5-4b44-860e-ad232d257d14,27.0,25.0,0.925925925925926,25.0,0.925925925925926,6.0,0.24,6.0,0.24,7.0,0.28,7.0,0.28,8.0,0.32
7857,261635371001005,23925,0,48ffd73a-8f08-4cb1-9a2b-993c46166122,42.0,25.0,0.595238095238095,25.0,0.595238095238095,8.0,0.32,8.0,0.32,8.0,0.32,8.0,0.32,8.0,0.32
7858,261635391002012,22635,0,a4dfeb1e-2892-4a03-b8ab-5b9a2ace02ac,36.0,36.0,1.0,36.0,1.0,4.0,0.111111111111111,7.0,0.194444444444444,6.0,0.166666666666667,6.0,0.166666666666667,6.0,0.166666666666667
7859,261635393004015,17004,0,6ce72582-d8ef-4793-9d56-98ddc0dd2ed0,26.0,26.0,1.0,26.0,1.0,,,,,,,,,1.0,0.0384615384615385
7860,261635234001022,812,0,b6a7326d-ab3f-4ee0-aec0-48f90b60da82,,,,,,,,,,,,,,,
7861,261635250002037,46927,0,fa423a71-92a8-4211-9eb7-819e30d3b740,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
7862,261635250002038,13614,0,b9657f72-2167-4058-8201-bcb0030162d7,2.0,1.0,0.5,1.0,0.5,,,,,,,,,,
7863,261639853001038,108037,0,ed12dbe4-02d6-4d96-847c-1c211a1ff444,1.0,,,,,,,,,,,,,,
7864,261635215001068,22040,0,77a00370-2e19-4913-80fe-e297b261859c,23.0,8.0,0.347826086956522,8.0,0.347826086956522,,,1.0,0.125,1.0,0.125,1.0,0.125,1.0,0.125
7865,261635215001041,10274,0,fe2af81c-d907-4616-94c9-cbd452c0bf55,,,,,,,,,,,,,,,
7866,261635215001096,14656,0,e41bded6-9af7-4e47-be72-8486ce1233d5,,,,,,,,,,,,,,,
7867,261635110001003,28613,0,1f4ab127-9a88-437f-b987-088c55a9f0da,62.0,17.0,0.274193548387097,17.0,0.274193548387097,10.0,0.588235294117647,10.0,0.588235294117647,11.0,0.647058823529412,11.0,0.647058823529412,11.0,0.647058823529412
7868,261635110001008,30545,0,943d9a53-8c73-4019-82be-ca4b958e28dc,54.0,26.0,0.481481481481481,26.0,0.481481481481481,3.0,0.115384615384615,3.0,0.115384615384615,5.0,0.192307692307692,6.0,0.230769230769231,6.0,0.230769230769231
7869,261635110001013,17847,0,f2d96195-0246-41e9-9c40-b7c254bed9d4,18.0,11.0,0.611111111111111,11.0,0.611111111111111,6.0,0.545454545454545,6.0,0.545454545454545,6.0,0.545454545454545,6.0,0.545454545454545,6.0,0.545454545454545
7870,261635047001005,19254,0,8a0702d4-aea1-4435-b48c-60b83affb5ab,32.0,23.0,0.71875,23.0,0.71875,11.0,0.478260869565217,11.0,0.478260869565217,11.0,0.478260869565217,11.0,0.478260869565217,12.0,0.521739130434783
7871,261635047001011,16757,0,066d445b-7835-494b-ac70-2fa2dc4d0c81,24.0,9.0,0.375,9.0,0.375,,,,,,,,,,
7872,261635159002009,17195,0,c1622dba-eef8-477f-abee-8655547bffc8,35.0,5.0,0.142857142857143,5.0,0.142857142857143,1.0,0.2,2.0,0.4,2.0,0.4,2.0,0.4,2.0,0.4
7873,261635161002032,118577,0,71f7cb11-a9af-46de-8f78-00ba2430d68e,7.0,,,,,,,,,,,,,,
7874,261635185002008,20997,0,ee1137ba-012f-4d15-87ce-32c65f687f78,38.0,10.0,0.263157894736842,10.0,0.263157894736842,2.0,0.2,2.0,0.2,2.0,0.2,1.0,0.1,1.0,0.1
7875,261635186001001,8349,0,8ef92400-af4b-4712-8ea3-8357d7bd316d,22.0,4.0,0.181818181818182,4.0,0.181818181818182,,,,,,,,,,
7876,261635186001012,16746,0,00084a14-3770-4326-b070-215dde0b5d26,4.0,2.0,0.5,2.0,0.5,,,,,,,,,,
7877,261635186001010,14051,0,754907b8-e361-4ba7-9f60-60f74f233df4,19.0,6.0,0.315789473684211,6.0,0.315789473684211,1.0,0.166666666666667,1.0,0.166666666666667,1.0,0.166666666666667,1.0,0.166666666666667,1.0,0.166666666666667
7878,261635159003019,10820,0,32369ac5-e7cc-4c96-af6c-2c1ca62b56cb,15.0,2.0,0.133333333333333,2.0,0.133333333333333,,,,,,,,,,
7879,261635161002044,15033,0,5cf4029f-3e64-419c-b489-62ae40ce447b,26.0,12.0,0.461538461538462,11.0,0.423076923076923,3.0,0.25,2.0,0.166666666666667,2.0,0.166666666666667,2.0,0.166666666666667,2.0,0.166666666666667
7880,261635186001021,30614,0,d57bacce-7ffa-426f-a9c0-d59d73656738,1.0,,,,,,,,,,,,,,
7881,261635173001013,25435,0,abbe35a7-fce8-444b-ba4a-a8b36bd2646a,22.0,12.0,0.545454545454545,12.0,0.545454545454545,1.0,0.0833333333333333,1.0,0.0833333333333333,2.0,0.166666666666667,2.0,0.166666666666667,2.0,0.166666666666667
7882,261635173001007,24209,0,f3be2607-e32e-4b82-b1fb-3340c9c9796d,27.0,9.0,0.333333333333333,9.0,0.333333333333333,2.0,0.222222222222222,2.0,0.222222222222222,2.0,0.222222222222222,2.0,0.222222222222222,2.0,0.222222222222222
7883,261635189001066,57562,0,529b61e5-65ba-45f1-bac1-f3c91560bb6d,21.0,6.0,0.285714285714286,6.0,0.285714285714286,,,,,,,,,,
7884,261635173001011,10309,0,961fc168-120a-40df-bc3f-5d31f597f934,2.0,1.0,0.5,1.0,0.5,,,,,,,,,,
7885,261635173001024,10805,0,a9fe3f8d-421e-41eb-8421-2515919a6b95,7.0,2.0,0.285714285714286,2.0,0.285714285714286,,,1.0,0.5,1.0,0.5,,,,
7886,261635173002007,31030,0,94d7bbf1-e606-4bc0-bfd3-a8e05e22ccaf,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
7887,261635173002009,35878,0,fc12da59-4803-4959-9864-98fd8e901a4c,7.0,5.0,0.714285714285714,,,1.0,0.2,1.0,0.2,1.0,0.2,,,,
7888,261635327002004,18924,0,5a3a8952-2583-4f5b-b41a-8e4f97c9aaa1,37.0,12.0,0.324324324324324,14.0,0.378378378378378,7.0,0.583333333333333,7.0,0.583333333333333,6.0,0.5,6.0,0.5,4.0,0.333333333333333
7889,261635334001007,13566,0,41a6dafa-d2ac-4439-a1a3-7b27be00bcb8,23.0,20.0,0.869565217391304,20.0,0.869565217391304,4.0,0.2,4.0,0.2,4.0,0.2,4.0,0.2,4.0,0.2
7890,261635334001009,1023,0,70e45b77-4c4a-457d-9f11-d3b1a7ce10b2,,,,,,,,,,,,,,,
7891,261635334002009,7884,0,3387b9c4-5864-401d-bf0d-ff388e6ce190,8.0,6.0,0.75,6.0,0.75,1.0,0.166666666666667,,,,,,,,
7892,261635336003000,6060,0,e20ab1be-453c-46a7-87ed-80eb271cd043,,,,,,,,,,,,,,,
7893,261635336003018,65358,0,95a71df6-8191-456d-95f0-ec2003d102f4,10.0,8.0,0.8,8.0,0.8,7.0,0.875,7.0,0.875,7.0,0.875,7.0,0.875,7.0,0.875
7894,261635336002007,18803,0,3ef2d5c8-0ed1-4a2b-af4b-5e528922ca0f,34.0,29.0,0.852941176470588,29.0,0.852941176470588,10.0,0.344827586206897,10.0,0.344827586206897,10.0,0.344827586206897,10.0,0.344827586206897,11.0,0.379310344827586
7895,261635334002012,18766,0,a43de5fe-b2ad-4c71-98a6-b9c79f06bb6e,34.0,33.0,0.970588235294118,33.0,0.970588235294118,7.0,0.212121212121212,7.0,0.212121212121212,7.0,0.212121212121212,7.0,0.212121212121212,7.0,0.212121212121212
7896,261635333002000,23576,0,d8657431-75ee-4a49-b2b9-46ba5475fa9f,43.0,25.0,0.581395348837209,25.0,0.581395348837209,11.0,0.44,11.0,0.44,11.0,0.44,11.0,0.44,11.0,0.44
7897,261635104002000,21273,0,c19a92f5-21ef-4fa8-9f37-dbf092d4ae2b,3.0,1.0,0.333333333333333,1.0,0.333333333333333,,,,,,,,,,
7898,261635072001009,22428,0,d9db6e64-7819-4c7d-8a4f-82d443f1b7ca,42.0,28.0,0.666666666666667,28.0,0.666666666666667,6.0,0.214285714285714,7.0,0.25,7.0,0.25,7.0,0.25,10.0,0.357142857142857
7899,261635049004009,20014,0,0c698709-071f-4fae-83c3-e956c333cbb7,28.0,28.0,1.0,28.0,1.0,4.0,0.142857142857143,4.0,0.142857142857143,4.0,0.142857142857143,4.0,0.142857142857143,4.0,0.142857142857143
7900,261635050001004,14984,0,6fb937d1-cd69-4814-95e0-f74bd929cb16,24.0,21.0,0.875,21.0,0.875,4.0,0.19047619047619,5.0,0.238095238095238,4.0,0.19047619047619,4.0,0.19047619047619,4.0,0.19047619047619
7901,261635050001009,13471,0,0bd2a108-9fbf-43f1-b342-dd19555e12ad,25.0,19.0,0.76,19.0,0.76,13.0,0.684210526315789,13.0,0.684210526315789,13.0,0.684210526315789,7.0,0.368421052631579,6.0,0.315789473684211
7902,261635049004005,19651,0,2ee77cae-b7bb-490e-b5f2-6c80483538ef,29.0,28.0,0.96551724137931,28.0,0.96551724137931,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857,1.0,0.0357142857142857
