OBJECTID,RMA_DSG,RMA_NAME,RMZ_NAME,BLM_ORG_CD,PLANID,GIS_ACRES,WEB_DOC_PATH,GLOBALID,SHAPE_Length,SHAPE_Area
2238,PLND,,,ORC04,Unknown,0.37061723,,{047E6C37-C132-440B-B263-9278BCF05BDE},278.217982594267,2806.6272468928
2239,PLND,,,ORC04,Unknown,68.78179016,,{52DF37DC-0CC6-41E6-9F07-6576298583F1},3120.50161496609,520912.3935348
2240,PLND,,,ORC04,Unknown,151.60353447,,{A02E1473-A362-473F-9ACA-E04A8F8D48F2},4287.39855159363,1148112.13098447
2241,PLND,,,ORR05,Unknown,630.15455396,,{DC137671-C1C3-41F0-BCAE-4E2CA5726FB7},8739.8284082797,4771722.93400681
2242,PLND,,,ORR05,Unknown,268.7839162,,{26E0BE6E-2AC9-49D9-919C-066539FDE495},6493.11982021088,2035518.69199349
2243,PLND,,,ORR05,Unknown,160.63086833,,{08380FB7-A5FA-4D8B-9149-5395FAF3E2F4},5507.20741754282,1216484.38443352
2244,PLND,,,ORC04,Unknown,1.83531323,,{4FB0491B-6C62-4C37-AF41-1118635BD2AE},859.460370511436,13899.8786138249
2245,PLND,,,ORR05,Unknown,632.05460295,,{1B15E121-32B9-4BDF-B6B9-AC38386D2BE3},9798.60813933597,4786723.57997514
2246,PLND,,,ORR05,Unknown,380.78193197,,{99F1B957-73C5-4D8C-A097-DF9A26677927},7460.3247240582,2883662.13564626
2247,PLND,,,ORR05,Unknown,466.32425118,,{132A25A2-C659-4550-8CF4-220B8643854A},8606.66960134822,3531554.90798398
2248,PLND,,,ORR05,Unknown,425.45873375,,{A87AE0B8-B0D7-4249-9F71-45CDD8270754},7873.16870477745,3222536.64529537
2249,PLND,,,ORR05,Unknown,386.44841108,,{96D62C9A-578D-4623-A376-53620120785C},8471.53993979587,2926616.95203518
2250,ERMA,,,ORV04,Unknown,119.91461808,,{33B2DE54-52F9-4221-9543-74DE972FFD79},4400.08658171907,908242.332350211
2251,PLND,,,ORR05,Unknown,19.2802535,,{90A302DC-277E-42E0-B67B-E1F8DDC4269A},2460.00200161972,146053.678933838
2252,PLND,,,ORR05,Unknown,59.46250376,,{872BBBF5-FBBF-449F-8047-2C0D28D397FE},3023.20202859073,450423.679346919
2253,PLND,,,ORR05,Unknown,149.46650049,,{B1C565E5-F24E-4A92-B7B6-7AC7B9699FC1},5200.80342424041,1132106.32669549
2254,PLND,,,ORB06,Unknown,1362.39983761,,{E2E0B55B-2D69-4BB0-9376-144776BB14DF},15410.0948394734,10311846.1692874
2255,PLND,,,ORC04,Unknown,40.18964362,,{36EF26D7-E280-4044-AB04-E328A733FB21},2207.13673094048,304424.310417933
2256,PLND,,,ORC04,Unknown,189.84984836,,{AA53FE1E-52C5-4E12-8E4C-7F9965DED3E4},6436.76847901086,1437979.49864668
2257,PLND,,,ORR05,Unknown,101.08747727,,{C706BF1E-0BFF-4A09-B95D-84A45A36796A},4723.18922884003,765769.761364167
2258,PLND,,,ORC04,Unknown,672.04125731,,{CDA2CACD-C518-4E61-A0E8-C2ABB70A5C15},23773.9754946166,5084635.48943116
2259,PLND,,,ORC04,Unknown,9.28501696,,{C8B989E6-A32A-4A52-92F2-2512798C7071},1108.24788809402,70295.1641741536
2260,SRMA,Storm Ranch,New River,ORC04,Northwestern and Coastal Oregon RMP 2016,235.74632503,https://eplanning.blm.gov/public_projects/lup/57902/88402/105784/Coos_Bay_RMA.pdf#page=55,{91D727C2-116D-4F5D-B335-781DFFCCA6D8},6126.97926198276,1785056.38861029
2261,PLND,,,ORR05,Unknown,44.01854378,,{71856A93-D583-4DF7-8963-A795F4A10823},2313.62385799259,333498.336360135
2262,PLND,,,ORC03,Unknown,39.63038004,,{59E3FBEC-243E-4808-B1BA-29514DECF9FA},2192.07758602959,300202.624120676
2263,PLND,,,ORC04,Unknown,38.33338176,,{A4DA8E6F-2058-4BCB-8AD5-E2E24FEE131B},2156.60728035516,290397.141813658
2264,PLND,,,ORC04,Unknown,902.20391196,,{4D571D8E-B025-40C8-B751-AF6E89B269EC},12643.0574127933,6832901.78973457
2265,PLND,,,ORR05,Unknown,1364.18920408,,{3AD28EB7-251B-4F8F-9DB0-3AAC20933ECE},17658.9839082022,10331302.0583862
2266,PLND,,,ORR05,Unknown,1.99851546,,{868F5381-C2D2-4C99-BDEA-1C4D77AC1127},521.098041396037,15143.9920615401
2267,PLND,,,ORC04,Unknown,3231.62773305,,{3A971659-2337-45AB-95DF-1241A49D26A8},28962.570777861,24468539.0738329
2268,ERMA,,,ORV04,Unknown,70.87555277,,{C6C03013-B845-4F32-BC63-85DEBF9E6FA2},3168.12650737988,537033.294669649
2269,PLND,,,ORC04,Unknown,675.65988854,,{B51C62FA-52EB-4C62-BC63-37C090CD385C},10979.2809258981,5118522.37472946
2270,PLND,,,ORC04,Unknown,379.06360825,,{B0421276-FFE0-4230-8AAC-2A4E1071244E},9958.37811975834,2871645.69631775
2271,PLND,,,ORC04,Unknown,450.49957605,,{E58D9DF8-32CD-48DE-B98E-73D8EDAC4E74},8949.23123925204,3412709.36681511
2272,PLND,,,ORC04,Unknown,13.71994221,,{EA2DA75A-DD23-491D-A4B5-1271B8449966},1659.91503718327,103936.08525619
2273,PLND,,,ORR05,Unknown,1358.75021984,,{129F9C42-4F6F-49B9-A7E4-539E64AFE646},17864.3897599865,10291374.1456844
2274,PLND,,,ORR05,Unknown,1228.16061055,,{E6DEC39C-3077-4E2C-9441-16902D9F762D},17175.3266352144,9302710.16475457
2275,PLND,,,ORR05,Unknown,1214.37998133,,{7B7E2867-96C5-4FA1-84D5-0F551D13E797},16850.7080043185,9198559.82832241
2276,PLND,,,ORB05,Unknown,159.12655448,,{422CC5AA-03EF-49A5-BD86-60D7B9F7E95B},5495.84995814838,1205255.98850922
2277,PLND,,,ORR05,Unknown,84.94802612,,{032B4771-4A24-427B-9261-F17A8F09DBEC},5353.32721366997,643637.823992634
2278,PLND,,,ORR05,Unknown,799.35225473,,{5295D173-C519-4A4E-8063-89A56ACFD841},14589.9728820671,6054424.02148224
2279,PLND,,,ORR05,Unknown,325.93916762,,{5D9A4878-54A8-4AE8-8E5B-42A2B53A635F},8536.90809959856,2469825.54127698
2280,PLND,,,ORR05,Unknown,70.79810914,,{7FD05093-0ACA-4BB7-829B-126802D1AA01},3101.5240705304,536508.092135474
2281,PLND,,,ORR05,Unknown,598.82773364,,{AEDEA624-4280-40E4-B137-9413745888E9},8527.16946825771,4537369.40542629
2282,PLND,,,ORR05,Unknown,37.04427826,,{19E8EC17-A750-4C51-8659-40031E41830B},2119.50933393671,280737.264210224
2283,PLND,,,ORR05,Unknown,38.28863802,,{D157A4CC-DFF7-40BC-8D57-A4D95B5201E0},2157.05610421621,290162.891759213
2284,PLND,,,ORR05,Unknown,517.67912012,,{0A234316-9A2A-4621-BE0E-5B7047CB3A4E},12823.1285472326,3922294.77479421
2285,PLND,,,ORR05,Unknown,992.19229837,,{5C19524F-28D0-4446-884A-425CC6A521F1},17947.8690781337,7516586.72326428
2286,PLND,,,ORR05,Unknown,639.59551317,,{09EB4E4E-4F91-4314-81BE-563E0BE2CC3C},8808.94757830312,4846339.86789265
2287,PLND,,,ORR05,Unknown,463.6050564,,{36B69E11-1E08-42B9-915D-138E0E127248},11919.9980909909,3512769.07199021
2288,PLND,,,ORC04,Unknown,84.59421845,,{2A92A13A-C09F-45E7-A209-C2363469A759},4438.39345498259,640998.973932832
2289,PLND,,,ORB05,Unknown,39.9539222,,{B263B775-71FE-49DF-BF88-7E370CEA56BB},2200.72510638791,302682.028513032
2290,PLND,,,ORR05,Unknown,40.40267495,,{913A5E4F-61BA-428A-B674-FFACF405930F},2214.69049036149,306213.959970891
2291,PLND,,,ORL05,Unknown,1019.39362732,,{AE236C57-18D1-499B-A835-0F40C897EA37},16625.2436119861,7716654.62954119
2292,PLND,,,ORC04,Unknown,208.95059263,,{A70AA246-9DCB-4052-8EF3-F7CE792CD616},6744.73071233122,1583162.83621644
2293,PLND,,,ORC04,Unknown,10.3494609,,{77DC1008-DABC-42A8-9145-0128B2ECFAF4},1152.95292351139,78435.6412195901
2294,PLND,,,ORR05,Unknown,319.10716175,,{F47C129E-22AC-4E81-8A57-06DB05444357},6575.29567958443,2418381.91676084
2295,PLND,,,ORR05,Unknown,161.11257015,,{C8D89611-1A4C-4B1B-A6BA-8D3552B03261},4935.167071179,1221151.83713146
2296,PLND,,,ORR05,Unknown,70.06710087,,{CAAF3453-F655-4A5F-9E9E-7E9B76F11C20},3117.55694984991,531091.880211741
2297,PLND,,,ORR05,Unknown,897.67511753,,{D07F6E18-8838-4B19-82DE-3CA9B357DE08},15149.0548873369,6802293.53851583
2298,PLND,,,ORC04,Unknown,83.36744037,,{8581C7C2-7C16-46B7-B3A9-E7AC1D4FFE44},3374.49573755107,631817.259412279
2299,PLND,,,ORC04,Unknown,506.34625918,,{1225E88C-61BD-455E-98E7-EAE0074DBF2F},11178.7363526496,3836987.45789064
2300,PLND,,,ORR05,Unknown,240.68328192,,{FD4672AD-12D1-42A4-999B-4F71C581E467},7774.82867985021,1824455.30629298
2301,PLND,,,ORR05,Unknown,513.24701753,,{06D91FBF-C334-47E8-9444-94BABAB9831D},8018.09735323408,3890435.1829981
2302,PLND,,,ORC04,Unknown,40.56583934,,{D5DFBDA8-3990-4272-8D50-839B0C5057AD},2219.7153618825,307507.852540408
2303,PLND,,,ORC04,Unknown,202.96821342,,{A7ACED5B-0764-482D-8412-31AF139CE273},6642.90849775966,1538523.60896408
2304,PLND,,,ORR05,Unknown,566.91822722,,{BD9C5FE0-05CA-407A-B2B2-E27487FB5071},8852.47443097526,4297015.80512412
2305,PLND,,,ORC04,Unknown,70.49235259,,{31DA0777-9E46-4C3B-AC72-A4D39999C170},3825.67015247527,534259.051702761
2306,PLND,,,ORR05,Unknown,318.68211164,,{DF1EC433-E341-4FA1-AD14-D2A487168C1A},7709.79182262954,2415388.07612428
2307,PLND,,,ORR05,Unknown,633.34306304,,{21029CA5-415C-4A36-AC45-1BDC912BE2CF},8746.97616758499,4800593.23881699
2308,PLND,,,ORR05,Unknown,385.82675233,,{7E0A9918-2868-428D-855A-30A4AD146098},7911.69306068696,2924866.8573329
2309,SRMA,Steens Mountain,,ORB00,Steens Mountain Cooperative Management and Protection Area RMP 2005,39.4667681,,{D1C153A3-0948-4FC9-9D43-B07C1A4B769B},2187.7927077377,299135.904690257
2310,PLND,,,ORB05,Unknown,438.00639337,,{464F3AF2-B153-4834-84A4-3954B56DD319},9876.20789279762,3319170.24820176
2311,PLND,,,ORR05,Unknown,195.30952615,,{CCEFE1E7-C52D-40F4-825D-4771C121C2A8},5490.33048459068,1480712.12592321
2312,PLND,,,ORL05,Unknown,160.80757123,,{5CEFF2C2-5ADC-4BF0-BA8A-F2D739E21057},5521.17491346484,1218020.29128768
2313,PLND,,,ORR05,Unknown,39.55948029,,{D41E6D39-8556-4694-8B14-D57A7D7EC8C1},2196.85345553956,299929.700012737
2314,PLND,,,ORR05,Unknown,232.07817907,,{E5114340-6B54-4C71-A474-4396080C5C7B},6416.38838905465,1759195.07641974
2315,PLND,,,ORR05,Unknown,34.02896374,,{5C9B8564-C290-4D64-9882-39792CE1AE38},2073.80307708182,258007.782351135
2316,PLND,,,ORR05,Unknown,645.62915169,,{ACCB6D28-68FA-44AE-9579-376180240900},8865.17136432216,4894375.08733389
2317,PLND,,,ORR05,Unknown,597.50181275,,{76E596A1-40C5-4ABB-88F9-CF521154DCE8},8548.81040420564,4529489.07535586
2318,PLND,,,ORC04,Unknown,150.40510076,,{862A4F94-9831-4404-9008-397590A2F1C9},4271.65127837315,1140139.5149478
2319,PLND,,,ORC03,Unknown,79.34438475,,{BCBDBEE2-7B33-4145-AFEA-054E1654038A},3319.27907049794,601455.340530854
2320,PLND,,,ORR05,Unknown,145.99664559,,{BAC22A5B-2A8D-4100-AC31-C796B8E6A826},4209.60857605666,1106895.66085244
2321,PLND,,,ORR05,Unknown,216.28022703,,{57E8816A-4D4C-4151-9BFC-C731B4D22CD7},7240.93974190808,1639718.1993455
2322,PLND,,,ORR05,Unknown,34.29675343,,{6751670D-FB6D-4BD1-9EE2-BA604707F4CA},2044.58746561077,260055.796887648
2323,PLND,,,ORR05,Unknown,111.99238217,,{97589089-41CD-44D0-8C3A-B8287558E831},4273.81859181913,849192.964509821
2324,PLND,,,ORR05,Unknown,39.65743558,,{C9E63CDB-7DCF-447E-8B60-F00421EA1692},2193.81899673094,300710.212695002
2325,PLND,,,ORC04,Unknown,42.45501923,,{1285859E-CF48-4716-89E5-FB5B8B59F7E5},2270.36362385875,321888.140317881
2326,PLND,,,ORC04,Unknown,284.31149258,,{7AC86F7D-54D5-4BAB-998E-B3F5F1114AE1},7783.4235931371,2155264.86506298
2327,PLND,,,ORC04,Unknown,83.03198036,,{0E0BABB4-19E6-4490-A980-B8CDDBD960A3},3344.53920126249,629533.929055478
2328,PLND,,,ORR05,Unknown,136.17981274,,{5C31D8E4-141F-44DB-9009-84E1362E9ECC},4084.11647283971,1032641.96636854
2329,PLND,,,ORR05,Unknown,199.65968887,,{CDC320A9-39FC-4A46-8E43-33034E867472},6595.41322864693,1513839.12713259
2330,PLND,,,ORR05,Unknown,38.2803002,,{CDA359B2-D5F6-4DC0-8EFF-D7C380F6E79A},2184.68663463717,290279.339321429
2331,PLND,,,ORR05,Unknown,188.5317296,,{490F4E02-4CF1-49A8-B089-3B7D4E0CDA55},5270.02093770732,1429644.22430937
2332,PLND,,,ORR05,Unknown,225.07064784,,{07E1D0CF-8E40-4AA2-9954-54ABEFCBCDE9},5333.14793159162,1706730.665485
2333,ERMA,,,ORV04,Unknown,40.61899541,,{65271E89-0595-4BE5-B9CC-8F3682E3F015},2220.11502611631,308043.040200511
2334,PLND,,,ORC04,Unknown,229.94284753,,{D37FD525-48BC-40A7-8831-D0DF491CE8C2},6459.4133131926,1743335.2564828
2335,PLND,,,ORC04,Unknown,40.77886309,,{7B676104-3DE3-4CF9-922B-77F085F52981},2225.88769524859,309236.705676221
2336,PLND,,,ORR05,Unknown,16.34826875,,{F6A0A983-891E-403E-B8BA-5B49A7B5343A},1681.52931113727,123995.934974726
2337,PLND,,,ORC04,Unknown,638.93677127,,{09695F26-D0C0-48C5-932B-0C91A3DC1FBD},8800.10635778738,4844997.62123055
2338,PLND,,,ORR05,Unknown,483.07306048,,{9619299E-AEEB-4E95-A89B-5EB183F3AFFE},8843.00062287227,3663251.97287184
2339,PLND,,,ORR05,Unknown,15.36329839,,{8DBA67AE-9DA2-49FB-AF76-E26B3ECDA437},1405.59642389781,116535.029633014
2340,PLND,,,ORR05,Unknown,643.56941652,,{EE926E97-02E9-4E2E-AEE8-3BB89B91B1DA},8835.48570190973,4880423.68546098
2341,PLND,,,ORR05,Unknown,147.43320065,,{E5E150ED-A4E8-40CA-BB13-7184363C4F3F},4231.50963153624,1118246.94448858
2342,PLND,,,ORR05,Unknown,502.14592795,,{F3D03933-A2C3-49B7-832E-F198E3138948},10851.396624306,3808176.77200166
2343,PLND,,,ORR05,Unknown,36.98317832,,{99D26911-670B-403A-8637-171A282772A8},2119.32919881838,280526.838671855
2344,PLND,,,ORR05,Unknown,213.9226756,,{A1B289E5-7A97-466F-ABAF-2FE1497FA7FD},5212.83620298884,1622576.89651662
2345,PLND,,,ORR05,Unknown,124.6197873,,{1A8FC094-57D9-4A2E-A90C-2A50303ACEA7},4537.33606800919,945281.748202796
2346,PLND,,,ORC04,Unknown,397.72936832,,{AD555480-F71A-4560-AF20-01308CF302AE},7675.62650288447,3016037.33917893
2347,PLND,,,ORR05,Unknown,67.48878065,,{F9218DD2-67A4-468E-8EEA-E41F37E81761},2956.71486421691,511928.580126291
2348,PLND,,,ORR05,Unknown,5615.15755372,,{6B4B72DE-E1E0-4DEA-9EF9-9995CAE0E348},89637.4721613139,42545449.7269398
2349,PLND,,,ORR05,Unknown,532.21951808,,{A2345689-D0D5-46AD-A075-E72826EBA3B6},8914.95612138618,4036420.5531926
2350,PLND,,,ORR05,Unknown,364.95649649,,{E2B77D22-E4F0-4C5A-B475-67548E144368},8657.33667672805,2768074.11388165
2351,PLND,,,ORR05,Unknown,73.79289427,,{E37CD8AB-2B62-4F60-9C31-E200B2DDCCDB},3164.23314357656,559801.262453635
2352,PLND,,,ORR05,Unknown,74.34968559,,{9B2898C4-32DF-4CD4-8E4F-CB58C88EE92A},3197.79167339919,564029.512740404
2353,PLND,,,ORC04,Unknown,42.27911649,,{1DD4DB87-900D-49AB-BEF6-209C287FF8C7},2266.8994204051,320705.780647132
2354,PLND,,,ORB06,Unknown,58.56350268,,{6FBACC5A-CE0C-4DEF-B058-8203DD4F17C2},3011.39019798113,444192.238077929
2355,PLND,,,ORR05,Unknown,24.73260772,,{D02963A0-817B-4A4D-8C39-F1AA3EBEFD96},2153.89410649492,187648.780251908
2356,ERMA,,,ORV04,Unknown,2793.35762989,,{EDD1D80E-B0B9-42CE-84CF-1959C245E5D2},30655.902885325,21176675.9247667
2357,PLND,,,ORC04,Unknown,624.44118527,,{7F3DB2D6-1229-48D8-B574-7C7428798FA7},9815.67963045823,4736229.2654403
2358,PLND,,,ORR05,Unknown,40.54218747,,{9FF5FC91-7A4A-4084-9A18-08821949FCDD},2219.11199619273,307613.271660111
2359,PLND,,,ORC04,Unknown,443.10521142,,{6267C739-5991-4FAD-91AB-70817F2A3BB1},8843.49954360165,3360727.62847861
2360,PLND,,,ORR05,Unknown,181.5355504,,{BC8D2773-D1AC-46A9-AF06-F1950771BBB1},6318.66174645318,1377249.14714248
2361,PLND,,,ORR05,Unknown,432.56802092,,{F96D573D-CF6B-4D24-9679-C3B71622AB57},8336.5196389437,3281969.29438046
2362,PLND,,,ORR05,Unknown,37.13381006,,{2328A333-8C66-4783-A366-9EBBE90E2752},2126.09903519217,281776.073394129
2363,PLND,,,ORC04,Unknown,431.39327843,,{A892717F-24A0-4428-8E60-E491AAF7054B},12000.1113756552,3272676.0688449
2364,PLND,,,ORC04,Unknown,0.00011206,,{BC23BD71-516F-427F-A10A-7B9E536C0FA2},3.83979875532544,0.850044410120133
2365,PLND,,,ORR05,Unknown,320.88047256,,{9FB6D079-1F22-4C88-B4F6-8E07D4F9FC71},8832.11002486714,2434498.93499907
2366,PLND,,,ORR05,Unknown,454.93887297,,{7ED1CCCC-29D5-4BE0-AC3A-B6C7B7E9A3A3},9685.35136876401,3451720.61345014
2367,PLND,,,ORR05,Unknown,644.98428877,,{27E83A6B-2D99-4814-817F-239834272AB9},8849.54947167625,4893198.31351755
2368,PLND,,,ORR05,Unknown,65.13910779,,{28A5B01E-B1FA-490D-BEBD-D42179F679E6},2956.01587592312,494289.352674178
2369,PLND,,,ORR05,Unknown,40.3432698,,{6E8F22B2-E908-4637-8E9E-389F1A30F83C},2213.62113098259,306130.837617309
2370,PLND,,,ORR05,Unknown,794.74445469,,{C7114922-E329-4390-B658-FB79996A6CB4},18201.927158227,6028518.51553808
2371,PLND,,,ORR05,Unknown,37.09466361,,{5815DDEA-B83B-4BBF-AD5B-0237FB932B97},2122.74348856466,281502.771438982
2372,PLND,,,ORL05,Unknown,78.73544602,,{2BF27E0B-4E16-4A60-AEF2-6D035311E7B7},3271.06858156186,597141.402113908
2373,PLND,,,ORR05,Unknown,675.75476375,,{85C375F3-9A61-491E-812F-8EF800A7480C},9081.18245514968,5127313.51528576
2374,PLND,,,ORR05,Unknown,446.07782167,,{63B54D41-7A3A-400A-B86D-C303644DC39D},8864.13593258308,3385005.77876546
2375,PLND,,,ORR05,Unknown,36.12438677,,{14DD1F24-EF85-4F6E-B42F-725E48E54923},2095.8490932396,274148.09235142
2376,PLND,,,ORR05,Unknown,445.26573343,,{056BA71E-550D-4F31-A603-089D0D306B38},8499.02218257006,3378688.14227391
2377,PLND,,,ORR05,Unknown,519.10405939,,{6ED380F9-12D0-4EE8-AF7F-F8F5CA200ABD},15428.1484015525,3938941.50167078
2378,PLND,,,ORC04,Unknown,77.21949857,,{8B6270BD-A3BD-4825-AFB9-5FD506E6BD8B},3228.00267756538,586004.842457792
2379,PLND,,,ORC04,Unknown,43.07600979,,{BA5D62AF-3109-4094-B9EB-B4E58E6C3D3A},2287.38003960875,326900.292267555
2380,PLND,,,ORR05,Unknown,114.1760044,,{4F91CAEF-D9C9-4633-88C9-FE5D0226F8CB},4367.07513579618,866576.41564521
2381,PLND,,,ORR05,Unknown,42.07942038,,{827F2295-13B7-427F-B581-DEC6A8BCF25F},2265.23489544047,319402.451452388
2382,PLND,,,ORL05,Unknown,915.67064147,,{E95C7FA7-FC38-4234-AFE3-03D781FACEB1},11038.3586383803,6945857.17948782
2383,PLND,,,ORC04,Unknown,2303.63372293,,{E9E828DB-F86E-493A-8867-F160783B6C6C},28421.0955642633,17471111.180209
2384,PLND,,,ORC04,Unknown,285.05134396,,{93D8C97F-9740-47A5-9113-1405FF4247A8},7786.16094662644,2163118.47884585
2385,PLND,,,ORB05,Unknown,39.69644135,,{C96B6A77-718E-4788-B6EB-702E713E2505},2195.38736912015,301229.035715356
2386,PLND,,,ORR05,Unknown,137.19861506,,{49DE7686-BDDB-4B23-8EF0-D057362908E0},4789.83999061463,1041394.22439494
2387,PLND,,,ORR05,Unknown,257.47697082,,{4EBB9AFF-4475-46A5-95C7-B3211921C346},6756.67732579781,1954390.72644348
2388,PLND,,,ORR05,Unknown,42.42522922,,{51CDAC28-F00E-441C-8295-88881765121D},2274.87161523843,322064.870142712
2389,PLND,,,ORC04,Unknown,3851.71725911,,{FE4C541D-F750-4760-9EF7-1B6DBE092BDA},49479.0020361018,29212004.7173955
2390,PLND,,,ORR05,Unknown,310.1839423,,{B722238F-1900-4B8C-B2ED-BD95FD05966E},7589.9653117275,2354577.06063231
2391,PLND,,,ORC04,Unknown,671.58104316,,{E3D7B7F7-55AE-4DE5-B03C-A86B5767B13D},9030.10092983738,5097164.68413324
2392,PLND,,,ORC04,Unknown,0.00071259,,{523EEC4D-D48C-4043-A730-3B67BF4C8093},10.7330798772147,5.40933172319656
2393,PLND,,,ORC04,Unknown,622.41640972,,{614D9BB1-551C-41E6-AF60-47D282852D02},8684.07372379346,4724167.29976212
2394,PLND,,,ORR05,Unknown,136.17733192,,{BD37AAD7-13CC-46EB-A84A-BD3883BFB7F2},5324.4379451802,1033682.9731434
2395,PLND,,,ORR05,Unknown,557.36523656,,{3DA1267D-7B93-457F-9B0A-046D90F125AD},8802.90336879417,4230377.84754179
2396,PLND,,,ORR05,Unknown,126.89076388,,{4403DF77-16A1-4759-BC16-671B7E2C5F2F},4588.60476089766,963261.694338924
2397,PLND,,,ORR05,Unknown,199.39595834,,{0E0AAB48-F5A2-43F9-9E97-33704E1B2387},6614.73237703622,1513473.67050628
2398,PLND,,,ORR05,Unknown,199.00141789,,{3335F4F1-D145-474C-BAC5-D7DDC43C8EA1},6607.9087486722,1510450.47088271
2399,PLND,,,ORR05,Unknown,138.86648758,,{D5ADADDB-8F09-4B22-9E4E-7601C63CEBDA},4235.17225389512,1054242.52260487
2400,PLND,,,ORR05,Unknown,80.00098064,,{EA5A8EF1-AB9D-4E49-8C71-7D946EC94620},3309.1285155363,607363.088608915
2401,PLND,,,ORR05,Unknown,600.20223852,,{BCDDAE57-4281-49C4-BE44-4DDB81F67B20},15473.2879115672,4554674.61803833
2402,PLND,,,ORR05,Unknown,1001.97265899,,{D036DECC-D8B9-4804-A1EC-2A435848D576},19197.0829094957,7604695.89143293
2403,PLND,,,ORR05,Unknown,7.17485196,,{5214E374-E729-426A-850B-8B3BFF5ACAFC},2755.37220181292,54468.1387724359
2404,PLND,,,ORR05,Unknown,496.90132807,,{CEDA62D7-A14A-40B1-B669-50FF6824364B},8989.30415852445,3771868.64072715
2405,PLND,,,ORL05,Unknown,77.40819052,,{FBCC0D01-135E-4F82-AA7B-33DB6292DC0D},3254.85767721737,587402.143097574
2406,PLND,,,ORR05,Unknown,397.01610607,,{7573BE52-972A-476C-9B34-6059621FD3F5},8762.35503661948,3013827.65163806
2407,PLND,,,ORR05,Unknown,78.60786515,,{31E07EE0-C5EF-44E5-8A5F-F6CF891E1750},3256.75418799449,596819.730009864
2408,PLND,,,ORR05,Unknown,34.98571085,,{277071E3-9658-4613-A576-301F308BE5B5},2104.5841027013,265629.063666843
2409,PLND,,,ORR05,Unknown,37.68545892,,{275741AE-FB5A-4599-B6A7-2753C2DA9C93},2140.42035589193,286185.234409875
2410,PLND,,,ORR05,Unknown,836.58540748,,{06F8C230-37A4-4329-9D63-882D63FE31EA},19349.0471598086,6351331.12059464
2411,PLND,,,ORR05,Unknown,396.45216247,,{2E9B03D9-DD54-4D77-A71E-5AA187614EE0},9883.65853403335,3009686.73022294
2412,PLND,,,ORL05,Unknown,39.54550922,,{9CC44311-8A0C-4058-9EFC-2F5F08B037EF},2191.67878746112,300172.498393275
2413,PLND,,,ORR05,Unknown,41.52647106,,{DB31DFD0-486F-4FFC-8C29-F1B01B1D4A5A},2246.46426562389,315364.549900229
2414,PLND,,,ORR05,Unknown,64.01865934,,{F8AEDC9A-5DC3-456F-8B55-2CF26F1D02AF},2989.63508553358,486205.936074834
2415,PLND,,,ORR05,Unknown,38.76713666,,{F435636B-DF37-436C-B884-0159F4EE5839},2170.67057631709,294432.756974948
2416,PLND,,,ORR05,Unknown,183.99529255,,{58DC19B6-4C5A-47C4-B295-C12F8F39C8C7},6252.47887689088,1397216.80740127
2417,PLND,,,ORC03,Unknown,39.09552025,,{7F3903D5-E04C-498D-9D93-BD7D20B290D4},2179.82494824657,296898.245604435
2418,PLND,,,ORC04,Unknown,629.59730753,,{3E5C404C-605D-4A12-82C8-143A67B514FE},8763.60647349584,4780843.52622773
2419,PLND,,,ORR05,Unknown,474.57560088,,{C0848DC4-B15C-4DA8-801F-76C2A68D4BE4},8768.26284989472,3603946.08048228
2420,PLND,,,ORR05,Unknown,648.45048145,,{871E26EA-051B-4959-974C-013BF2718B56},8862.29331713728,4924104.21427481
2421,PLND,,,ORR05,Unknown,626.58418349,,{54A1628D-D0AC-4751-BF0F-3C8FE4227C2B},8721.27089054932,4758195.85172847
2422,PLND,,,ORR05,Unknown,1108.28324753,,{7F9DC771-40D5-4BEF-BB41-692616A6E722},15416.2786401654,8414970.08496847
2423,PLND,,,ORR05,Unknown,676.52674761,,{AE4BFD45-5E91-4E20-8AF6-D5979DA63F89},9149.10168448653,5137811.81272517
2424,ERMA,,,ORV04,Unknown,40.06356916,,{6F5BB34A-1A48-4DA4-9DC3-5501980327FA},2206.68254105479,304329.803547867
2425,PLND,,,ORR05,Unknown,80.49162739,,{E05B0B38-3C5D-4A7B-97DC-BA9D175E3FB8},3312.72093110964,611416.947927354
2426,PLND,,,ORB05,Unknown,359.95211765,,{0CA5E523-3CF2-4D0E-B826-427B43ADBF39},8809.81965141244,2732964.60758779
2427,PLND,,,ORC03,Unknown,39.06077137,,{6B1093B4-3B12-4465-991F-DA8561270340},2185.40385912724,296707.347405401
2428,PLND,,,ORR05,Unknown,120.50262367,,{7B19D4FF-009D-45D8-BC4F-33AD56FA7FF7},4418.0978698959,915421.691985639
2429,PLND,,,ORR05,Unknown,40.80587221,,{A336C7C0-F846-4EF0-B7C4-6607A3A2D614},2234.1480810403,310022.19723654
2430,PLND,,,ORR05,Unknown,218.80186613,,{4C644287-8178-40C3-9FB3-25021D58F4EE},5299.12015410383,1662264.56250298
2431,PLND,,,ORL05,Unknown,155.5566522,,{B07FCE0D-46AC-4444-A58A-B8311371BA51},5409.64283962811,1181126.24883906
2432,PLND,,,ORC04,Unknown,614.37457009,,{5B374757-3E30-47A1-BB92-BC7F5FECBB50},8656.6490137226,4667308.37564235
