OBJECTID,OHIOCODE,ALT_OHIOCODE,NAME,OLD_NAME,Q100,SHAPE_Length,SHAPE_Area
383,G248119,48119G2,Havillah,,E148119,0.500035960044237,0.015627247565531
384,G148119,48119G1,Mount Bonaparte,,E148119,0.500032046018508,0.0156270029313422
385,G848118,48118G8,Bodie,,E148118,0.500025259022184,0.015626578722108
386,G648118,48118G6,Karamin,,E148118,0.500022651163174,0.0156264157278529
387,G748118,48118G7,Bodie Mountain,,E148118,0.500020531056932,0.015626283212435
388,G448119,48119G4,Ellisforde,,E148119,0.500027725405161,0.0156267328743139
389,G548119,48119G5,Enterprise,,E148119,0.500016194130512,0.0156260121457432
390,G648119,48119G6,Loomis,,E148119,0.500016960088883,0.0156260600215861
391,G748119,48119G7,Duncan Ridge,,E148119,0.500016795054021,0.0156260497063602
392,G848119,48119G8,Corral Butte,,E148119,0.500015457042868,0.0156259660788864
393,G148120,48120G1,Coleman Peak,,E148120,0.500015148072175,0.0156259467676169
394,G248120,48120G2,Mount Barney,,E148120,0.500013376103039,0.0156258360154469
395,G348120,48120G3,Billy Goat Mountain,,E148120,0.500012160134298,0.0156257600141218
396,G448120,48120G4,Lost Peak,,E148120,0.50001138116607,0.0156257113262301
397,G548120,48120G5,Mount Lago,,E148120,0.500008915159112,0.0156255571983275
398,G648120,48120G6,Pasayten Peak,,E148120,0.500009217151716,0.015625576073657
399,G748120,48120G7,Shull Mountain,,E148120,0.500010097139843,0.015625631073717
400,G848120,48120G8,Jack Mountain,,E148120,0.500010286131273,0.0156256428863185
401,G148121,48121G1,Pumpkin Mountain,,E148121,0.500010223121282,0.0156256389482472
402,G248121,48121G2,Mount Prophet,,E148121,0.500010285119235,0.0156256428233305
403,G348121,48121G3,Mount Challenger,,E148121,0.500011509077827,0.0156257193222637
404,G448121,48121G4,Mount Blum,,E148121,0.500012533035067,0.0156257833229003
405,G548121,48121G5,Mount Shuksan,,E148121,0.500011291021969,0.0156257056959033
406,G648121,48121G6,Shuksan Arm,,E148121,0.50001259502611,0.0156257871962438
407,G748121,48121G7,Mount Baker,,E148121,0.500014674062802,0.015625917134918
408,G848121,48121G8,Groat Mountain,,E148121,0.500015150124444,0.0156259468851831
409,G148122,48122G1,Canyon Lake,,E148122,0.500016817197066,0.0156260510699388
410,G248122,48122G2,Deming,,E148122,0.500017576158327,0.0156260985119013
411,G348122,48122G3,Lawrence,,E148122,0.500018967170936,0.0156261854497963
412,G448122,48122G4,Bellingham North,,E148122,0.500018594149893,0.0156261621373248
413,G548122,48122G5,Ferndale,,E148122,0.500020851114133,0.0156263032091268
414,G648122,48122G6,Lummi Bay,,E148122,0.500019394165614,0.0156262121410213
415,G748122,48122G7,Lummi Bay OE W,,E148122,0.500012028117503,0.0156257517538482
416,G848122,48122G8,Sucia Island,,E148122,0.500012515055254,0.0156257821978465
417,G148123,48123G1,Point Roberts,,E148123,0.500010799157002,0.0156256749532568
418,G248123,48123G2,,,E148123,0.500008548110951,0.0156255342593358
419,G348123,48123G3,,,E148123,0.500000577123618,0.0156250360688395
420,G448123,48123G4,,,E148123,0.50000061817449,0.0156250386330474
421,G548123,48123G5,,,E148123,0.500009457181793,0.0156255910743218
422,G648123,48123G6,,,E148123,0.500009412146263,0.0156255882606602
423,G748123,48123G7,,,E148123,0.500012349123358,0.0156257718240422
424,G848123,48123G8,,,E148123,0.500011450092602,0.0156257156323461
425,G148124,48124G1,,,E148124,0.500012526116439,0.0156257828853862
426,G248124,48124G2,,,E148124,0.500013617086165,0.0156258510745278
427,G348124,48124G3,,,E148124,0.500014137082181,0.0156258835755751
428,G448124,48124G4,,,E148124,0.500014703077396,0.0156259189518502
429,G548124,48124G5,,,E148124,0.500014971070156,0.0156259357030114
430,G648124,48124G6,,,E148124,0.500015983063434,0.0156259989551898
431,G848124,48124G8,,,E148124,0.500010526042163,0.0156256578799957
432,G748124,48124G7,,,E148124,0.500011904027738,0.0156257440076414
433,F148116,48116F1,Curley Creek,,E148116,0.500011645366161,0.0156257278374538
434,F248116,48116F2,Moyie Springs,,E148116,0.500011527397437,0.0156257204631181
435,F348116,48116F3,Bonners Ferry,,E148116,0.50001490836626,0.0156259317715549
436,F448116,48116F4,Moravia,,E148116,0.500015840361172,0.0156259900240322
437,F548116,48116F5,Roman Nose,,E148116,0.500015856510149,0.0156259910384455
438,F648116,48116F6,The Wigwams,,E148116,0.500016446696112,0.0156260279197767
439,F748116,48116F7,Priest Lake NE,,E148116,0.500013584761111,0.0156258490442486
440,F848116,48116F8,Priest Lake NW,,E148116,0.500013703658955,0.0156258564792936
441,F148117,48117F1,Orwig Hump,,E148117,0.500019189502753,0.0156261993450413
442,F248117,48117F2,Monumental Mountain,,E148117,0.500020195467092,0.015626262222623
443,F348117,48117F3,Scotchman Lake,,E148117,0.500018366443194,0.0156261479167723
444,F448117,48117F4,Ione,,E148117,0.500016881316303,0.0156260550963546
445,F548117,48117F5,Aladdin Mountain,,E148117,0.500020138199182,0.0156262586544592
446,F648117,48117F6,Aladdin,,E148117,0.500020188182887,0.015626261779213
447,F748117,48117F7,Gillette Mountain,,E148117,0.500010069123899,0.0156256293239813
448,F848117,48117F8,Echo Valley,,E148117,0.500009726057953,0.0156256078839818
449,F148118,48118F1,Marcus,,E148118,0.500019681068931,0.0156262300839217
450,F248118,48118F2,Boyds,,E148118,0.500019115062343,0.0156261947057227
451,F348118,48118F3,Jackknife Mountain,,E148118,0.50001843411823,0.0156261521401733
452,F448118,48118F4,Copper Butte,,E148118,0.500016730123793,0.0156260456351212
453,F548118,48118F5,Cooke Mountain,,E148118,0.500015555115879,0.0156259721969555
454,F648118,48118F6,Republic,,E148118,0.500016520124979,0.0156260325141377
455,F748118,48118F7,Storm King Mountain,,E148118,0.50001113106295,0.0156256956960235
456,F848118,48118F8,Wauconda Summit,,E148118,0.500011274111049,0.0156257046349349
457,F148119,48119F1,Mount Annie,,E148119,0.500013829175705,0.0156258643268872
458,F248119,48119F2,Cayuse Mountain,,E148119,0.500013159230283,0.0156258224511432
459,F348119,48119F3,Barker Mountain,,E148119,0.500012059361232,0.0156257537066459
460,F448119,48119F4,Tonasket,,E148119,0.500010268484888,0.015625641767395
461,F548119,48119F5,Aeneas Lake,,E148119,0.500009639429218,0.0156256024440869
462,F648119,48119F6,Blue Goat Mountain,,E148119,0.500010359291037,0.0156256474439983
463,F748119,48119F7,Coxit Mountain,,E148119,0.500010087183494,0.0156256304408972
464,F848119,48119F8,Tiffany Mountain,,E148119,0.50001136611607,0.0156257103794115
465,F148120,48120F1,Spur Peak,,E148120,0.500009629102717,0.0156256018190326
466,F248120,48120F2,Doe Mountain,,E148120,0.500008588098696,0.0156255367527007
467,F348120,48120F3,Sweetgrass Butte,,E148120,0.500007589114338,0.0156254743152383
468,F448120,48120F4,McLeod Mountain,,E148120,0.500007240103833,0.0156254525013913
469,F548120,48120F5,Robinson Mountain,,E148120,0.500006087098063,0.0156253804401147
470,F648120,48120F6,Slate Peak,,E148120,0.500007170088911,0.0156254481291696
471,F748120,48120F7,Azurite Peak,,E148120,0.500008321091881,0.0156255200692148
472,F848120,48120F8,Crater Mountain,,E148120,0.500009702113272,0.0156256063855716
473,F148121,48121F1,Ross Dam,,E148121,0.500010667133176,0.0156256667009173
474,F248121,48121F2,Diablo Dam,,E148121,0.500011960167413,0.0156257475170519
475,F348121,48121F3,Mount Triumph,,E148121,0.50001606815162,0.0156260042714865
476,F448121,48121F4,Damnation Peak,,E148121,0.500016850113835,0.0156260531474196
477,F548121,48121F5,Bacon Peak,,E148121,0.500014639088158,0.0156259149558831
478,F648121,48121F6,Welker Peak,,E148121,0.500014732067635,0.0156259207676255
479,F748121,48121F7,Baker Pass,,E148121,0.500015211062958,0.0156259507057561
480,F848121,48121F8,Twin Sisters Mountain,,E148121,0.50001434704277,0.0156258967011934
481,F148122,48122F1,Cavanaugh Creek,,E148122,0.500014143105676,0.0156258839555815
482,F248122,48122F2,Acme,,E148122,0.50001417803857,0.0156258861394117
483,F348122,48122F3,Lake Whatcom,,E148122,0.500014240054204,0.0156258900139181
484,F448122,48122F4,Bellingham South,,E148122,0.500012522055782,0.0156257826348784
485,F548122,48122F5,Eliza Island,,E148122,0.50001570804272,0.0156259817602212
486,F648122,48122F6,Lummi Island,,E148122,0.500017057085475,0.0156260660780959
487,F748122,48122F7,Mount Constitution,,E148122,0.500007795138972,0.0156254871959256
488,F848122,48122F8,Eastsound,,E148122,0.500007795197248,0.0156254871981432
489,F148123,48123F1,Waldron Island,,E148123,0.50001222821194,0.0156257642671549
490,F248123,48123F2,Stuart Island,,E148123,0.500011885182985,0.015625742829256
491,F348123,48123F3,,,E148123,0.500001777155031,0.0156251110685523
492,F448123,48123F4,,,E148123,0.500001189140718,0.0156250743183704
493,F548123,48123F5,,,E148123,0.5000115491119,0.0156257218240647
494,F648123,48123F6,,,E148123,0.50001123607537,0.0156257022593254
495,F748123,48123F7,,,E148123,0.50001327406593,0.015625829634697
496,F848123,48123F8,,,E148123,0.50001217102463,0.0156257606906118
497,F148124,48124F1,,,E148124,0.500012201148046,0.0156257625709578
498,F248124,48124F2,,,E148124,0.500013977071226,0.0156258735741572
499,F348124,48124F3,,,E148124,0.500014742079795,0.0156259213886972
500,F448124,48124F4,,,E148124,0.500015446076956,0.0156259653904626
501,F548124,48124F5,,,E148124,0.500017874107731,0.0156261171463358
502,F648124,48124F6,,,E148124,0.500021217098584,0.0156263260907242
503,F848124,48124F8,,,E148124,0.500017023007617,0.0156260639546532
504,F748124,48124F7,,,E148124,0.500017206007927,0.0156260753925195
505,E148116,48116E1,Leonia,,E148116,0.50001102836312,0.0156256892740131
506,E248116,48116E2,Clifty Mountain,,E148116,0.500010903394525,0.015625681462187
507,E348116,48116E3,Twentymile Creek,,E148116,0.500014995380048,0.0156259372121887
508,E448116,48116E4,Naples,,E148116,0.500015920375673,0.0156259950271794
509,E548116,48116E5,Dodge Peak,,E148116,0.50001293152731,0.0156258082239621
510,E648116,48116E6,Mount Roothaan,,E148116,0.500013537712959,0.0156258461053166
511,E748116,48116E7,Priest Lake SE,,E148116,0.500015058764121,0.0156259411722196
512,E848116,48116E8,Priest Lake SW,,E148116,0.500015172661814,0.0156259482947545
513,E148117,48117E1,Gleason Mountain,,E148117,0.500019764516083,0.0156262352875304
514,E248117,48117E2,North Baldy,,E148117,0.500020776480294,0.0156262985401089
515,E348117,48117E3,Ruby,,E148117,0.500020982409951,0.0156263114170453
516,E448117,48117E4,Timber Mountain,,E148117,0.500019497283617,0.0156262185966539
517,E548117,48117E5,Lake Gillette,,E148117,0.500020588199552,0.0156262867802125
518,E648117,48117E6,Park Rapids,,E148117,0.50002063918351,0.0156262899674982
519,E748117,48117E7,White Mud Lake,,E148117,0.500012971120146,0.0156258107025462
520,E848117,48117E8,Colville,,E148117,0.500012635053908,0.015625789700038
521,E148118,48118E1,Kettle Falls,,E148118,0.500020537057489,0.0156262835846555
522,E248118,48118E2,Bangs Mountain,,E148118,0.500019965050887,0.0156262478314265
523,E348118,48118E3,South Huckleberry Mountain,,E148118,0.500017669073133,0.0156261043263928
524,E448118,48118E4,Sherman Peak,,E148118,0.500015967078597,0.0156259979463673
525,E548118,48118E5,Edds Mountain,,E148118,0.500014840144487,0.0156259275099584
526,E648118,48118E6,Bear Mountain,,E148118,0.500015793153815,0.0156259870771189
527,E748118,48118E7,Swan Lake,,E148118,0.500009122064391,0.0156255701323471
528,E848118,48118E8,Aeneas,,E148118,0.500009662127309,0.0156256038857947
529,E148119,48119E1,Bailey Creek,,E148119,0.50001322317127,0.0156258264499371
530,E248119,48119E2,Tunk Mountain,,E148119,0.500011439212598,0.0156257149465133
531,E348119,48119E3,Synarep,,E148119,0.500009132326372,0.01562557076352
532,E448119,48119E4,Keystone,,E148119,0.500006611441672,0.0156254131913422
533,E548119,48119E5,Riverside,,E148119,0.50001071046123,0.0156256693809995
534,E648119,48119E6,Conconully East,,E148119,0.500012738306623,0.0156257961327327
535,E748119,48119E7,Conconully West,,E148119,0.500011663193764,0.0156257289438504
536,E848119,48119E8,Old Baldy,,E148119,0.50001530819717,0.0156259567694895
537,E148120,48120E1,Pearrygin Peak,,E148120,0.500012953134367,0.0156258095693403
538,E248120,48120E2,Lewis Butte,,E148120,0.500009006085581,0.0156255628747632
539,E348120,48120E3,Rendevous Mountain,,E148120,0.500008039108256,0.0156255024395094
540,E448120,48120E4,Mazama,,E148120,0.500007692097614,0.0156254807506529
541,E548120,48120E5,Silver Star Mountain,,E148120,0.500006566121422,0.015625410378771
542,E648120,48120E6,Washington Pass,,E148120,0.500007044098087,0.0156254402533748
543,E748120,48120E7,Mount Arriva,,E148120,0.500006722139237,0.0156254201329462
544,E848120,48120E8,Mount Logan,,E148120,0.500007000098859,0.0156254375056409
545,E148121,48121E1,Forbidden Peak,,E148121,0.500007298216926,0.0156254561394645
546,E248121,48121E2,Eldorado Peak,,E148121,0.500010251192809,0.0156256407046715
547,E348121,48121E3,Big Devil Peak,,E148121,0.500017229178251,0.0156260768375488
548,E448121,48121E4,Marblemount,,E148121,0.500018144125671,0.0156261340257783
549,E548121,48121E5,Sauk Mountain,,E148121,0.500015669089469,0.015625979332761
550,E648121,48121E6,Lake Shannon,,E148121,0.500015771068892,0.0156259857070158
551,E748121,48121E7,Grandy Lake,,E148121,0.500015110060416,0.0156259443929178
552,E848121,48121E8,Hamilton,,E148121,0.500015972039298,0.0156259982674112
553,E148122,48122E1,Lyman,,E148122,0.500015074068518,0.0156259421409623
554,E248122,48122E2,Sedro-Woolley North,,E148122,0.500013040062236,0.0156258150120968
555,E348122,48122E3,Alger,,E148122,0.500014101030843,0.0156258813250627
556,E448122,48122E4,Bow,,E148122,0.500012384032479,0.0156257740085077
557,E548122,48122E5,Anacortes North,,E148122,0.500013634056045,0.0156258521352778
558,E648122,48122E6,Cypress Island,,E148122,0.500014978098316,0.0156259361406267
559,E748122,48122E7,Blakely Island,,E148122,0.500006325144373,0.0156253953201673
560,E848122,48122E8,Shaw Island,,E148122,0.50000684019537,0.0156254275089598
561,E148123,48123E1,Friday Harbor,,E148123,0.500013782205723,0.0156258613935345
562,E248123,48123E2,Roche Harbor,,E148123,0.500012869169982,0.0156258043283145
563,E348123,48123E3,,,E148123,0.500002251146838,0.015625140692793
564,E448123,48123E4,,,E148123,0.50000166813223,0.0156251042551023
565,E548123,48123E5,,,E148123,0.500013182107137,0.0156258238870544
566,E648123,48123E6,,,E148123,0.500012873070809,0.0156258045723213
567,E748123,48123E7,,,E148123,0.500013691066896,0.0156258556974553
568,E148124,48124E1,,,E148124,0.500014777151994,0.0156259235799053
569,E848123,48123E8,,,E148123,0.500015840036469,0.0156259900129226
570,E248124,48124E2,,,E148124,0.500013772078331,0.0156258607618064
571,E348124,48124E3,,,E148124,0.500014948095657,0.0156259342644604
572,E448124,48124E4,,,E148124,0.500015657093106,0.0156259785787503
573,E548124,48124E5,,,E148124,0.500019731220347,0.0156262332134364
574,E648124,48124E6,,,E148124,0.50002293220455,0.0156264332823232
575,E848124,48124E8,,,E148124,0.500012799016023,0.0156257999480454
576,E748124,48124E7,,,E148124,0.500015131034612,0.0156259457018466
577,D148116,48116D1,Smith Mountain,,A148116,0.500014697516301,0.0156259185896121
578,D248116,48116D2,Mount Pend Oreille,,A148116,0.500012125323767,0.0156257578369826
579,D348116,48116D3,Wylie Knob,,A148116,0.5000165441989,0.0156260340237828
580,D448116,48116D4,Elmira,,A148116,0.500017016131286,0.0156260635224644
581,D548116,48116D5,Colburn,,A148116,0.50001095321807,0.0156256845826426
582,D648116,48116D6,Mount Casey,,A148116,0.500012788261491,0.0156257992758114
583,D748116,48116D7,Coolin,,A148116,0.500017149255638,0.0156260718464467
584,D848116,48116D8,Outlet Bay,,A148116,0.500016496284629,0.0156260310339165
585,D148117,48117D1,Galena Point,,A148117,0.500020570221714,0.0156262856598031
586,D248117,48117D2,Browns Lake,,A148117,0.500020645193463,0.0156262903467126
587,D348117,48117D3,Jared,,A148117,0.500021807165823,0.0156263629721053
588,D448117,48117D4,Tacoma Peak,,A148117,0.500021487152868,0.0156263429705608
589,D548117,48117D5,Calispell Peak,,A148117,0.500021394153065,0.0156263371569118
590,D648117,48117D6,Cliff Ridge,,A148117,0.500021087174326,0.0156263179688873
591,D748117,48117D7,Addy Mountain,,A148117,0.500016067143787,0.0156260042082905
592,D848117,48117D8,Arden,,A148117,0.500016439092097,0.0156260274579821
593,D148118,48118D1,Kentry Ridge,,A148118,0.500022777096793,0.0156264235958167
594,D248118,48118D2,Rice,,A148118,0.50002247510292,0.0156264047199195
595,D348118,48118D3,La Fleur Lake,,A148118,0.500020131106197,0.0156262582151107
596,D448118,48118D4,Sitdown Mountain,,A148118,0.500019211101371,0.0156262007116281
597,D548118,48118D5,Seventeenmile Mountain,,A148118,0.500016525179432,0.015626032834925
598,D648118,48118D6,Thirteenmile Creek,,A148118,0.500014508198874,0.0156259067673482
599,D748118,48118D7,Bald Knob,,A148118,0.500006732097841,0.0156254207554181
600,D848118,48118D8,Strawberry Mountain,,A148118,0.500006276075826,0.0156253922549527
601,D148119,48119D1,Moses Meadows,,A148119,0.500010269053282,0.0156256418171426
602,D248119,48119D2,Crawfish Lake,,A148119,0.500011878064235,0.0156257423839394
603,D348119,48119D3,Omak Mountain,,A148119,0.500011474065522,0.0156257171350861
604,D448119,48119D4,The Pothole,,A148119,0.500012360024512,0.0156257725090905
605,D548119,48119D5,Omak,,A148119,0.500018520055879,0.0156261575147125
606,D648119,48119D6,Ruby Hill,,A148119,0.500015903040863,0.0156259939419886
607,D748119,48119D7,Buck Mountain,,A148119,0.500011943033011,0.015625746438559
608,D848119,48119D8,Loup Loup Summit,,A148119,0.500009755074235,0.0156256096841401
609,D248120,48120D2,Winthrop,,A148120,0.500011721012761,0.0156257325669248
610,D148120,48120D1,Blue Buck Mountain,,A148120,0.500008828028101,0.0156255517451335
611,D348120,48120D3,Thompson Ridge,,A148120,0.500011988039264,0.015625749256972
612,D448120,48120D4,Midnight Mountain,,A148120,0.50001146303942,0.0156257164431699
613,D548120,48120D5,Gilbert,,A148120,0.500008634106598,0.0156255396323945
614,D648120,48120D6,McAlester Mountain,,A148120,0.500009199129623,0.015625574948576
615,D748120,48120D7,McGregor Mountain,,A148120,0.500007675227603,0.0156254797045684
