Day,Month,Year,ST_14316495 (mm),ST_06037000 (mm),ST_14338000 (mm)
12,9,1982,8.942000008,0.591550009,3.016047619
13,9,1982,2.046399975,6.685200047,1.30914285
14,9,1982,0.0,2.620000003,0.0
15,9,1982,0.0,0.345149995,0.0
16,9,1982,12.74399981,0.474899998,0.34485714
17,9,1982,0.160399996,0.0,1.010428572
18,9,1982,4.024600029,0.0,2.795190471
19,9,1982,13.34140015,0.0,7.229571411
20,9,1982,10.35579987,0.0,5.781666688
21,9,1982,0.0,0.0,0.0
22,9,1982,0.0,0.0,0.047428572
23,9,1982,0.308399993,0.0,0.0
24,9,1982,8.535599995,0.574349996,4.199380988
25,9,1982,10.16420002,1.737049991,0.639571428
26,9,1982,9.641399956,3.31819998,0.857142859
27,9,1982,17.72700005,11.7812499,13.52804765
28,9,1982,6.377199936,9.993449926,2.013285708
29,9,1982,8.221000099,5.370449984,6.717999981
30,9,1982,0.504400005,2.090949989,1.294047609
1,10,1982,0.0,0.175999998,0.0
2,10,1982,0.051799998,2.050050002,0.0
3,10,1982,1.040200007,0.628550004,0.90771429
4,10,1982,1.935399985,5.562100053,0.117857143
5,10,1982,1.915200043,6.801249933,0.0
6,10,1982,1.220599997,0.066499998,0.0
7,10,1982,16.94599953,0.0,20.77052398
8,10,1982,3.256599951,3.343049991,3.679666667
9,10,1982,0.0,0.156200001,0.030619048
10,10,1982,0.425800003,0.0,0.0
11,10,1982,0.0,0.01645,0.0
12,10,1982,0.0356,2.086299973,0.0
13,10,1982,0.0,0.0,0.0
14,10,1982,0.0,0.0,0.0
15,10,1982,0.0,0.0,0.0
16,10,1982,0.0,0.0,0.0
17,10,1982,3.398200035,0.0,1.235047612
18,10,1982,2.473599982,1.805549969,0.254095241
19,10,1982,0.0,10.08434997,0.0
20,10,1982,0.0,1.466850001,0.0
21,10,1982,2.494799995,0.0,1.103095235
22,10,1982,4.191400003,0.256350001,3.36590474
23,10,1982,37.36380005,0.568899999,20.55752373
24,10,1982,6.806200123,0.372999997,3.508571409
25,10,1982,2.686399984,0.0,0.72161905
26,10,1982,12.82200012,0.827649993,10.90571444
27,10,1982,8.235399914,4.22335,4.350761936
28,10,1982,5.078800058,3.402949989,1.418142866
29,10,1982,21.37579994,2.781200013,22.66352381
30,10,1982,19.12259998,5.391900003,19.07533319
31,10,1982,2.710600042,3.315450013,2.962285703
1,11,1982,0.0,3.972750032,0.0
2,11,1982,0.235000002,3.248049939,0.0
3,11,1982,0.0,0.0,0.0
4,11,1982,0.242799998,0.0,0.0
5,11,1982,0.0,0.0,0.0
6,11,1982,5.399400043,0.0,5.138999984
7,11,1982,5.85199995,4.699299932,4.486428635
8,11,1982,0.0106,2.345050007,0.674428571
9,11,1982,2.054400039,5.883899999,1.852190486
10,11,1982,1.755600053,6.433899951,0.0
11,11,1982,0.0,0.342000004,0.0
12,11,1982,0.0,1.344150001,0.0
13,11,1982,1.503799963,3.364600003,0.0
14,11,1982,0.0,0.0262,0.0
15,11,1982,0.0,0.0,0.0
16,11,1982,1.240399981,0.096499998,0.418000006
17,11,1982,9.570800114,0.503700003,8.056619099
18,11,1982,17.81780014,0.270450003,19.83771415
19,11,1982,23.16479988,8.619949937,21.74633326
20,11,1982,17.0407999,5.864699984,12.82828576
21,11,1982,14.08679981,6.266300011,10.32880942
22,11,1982,5.475200081,7.924400043,7.66690479
23,11,1982,0.0,0.05565,0.0
24,11,1982,0.0126,0.0,0.0
25,11,1982,0.0,0.0,0.0
26,11,1982,0.0,0.0,0.0
27,11,1982,1.355199981,0.0,2.103428568
28,11,1982,6.559399986,0.376999998,9.013333343
29,11,1982,15.23700008,1.071600005,13.97242859
30,11,1982,21.62400017,4.441399992,13.47942852
1,12,1982,11.88619995,1.657999998,12.22733343
2,12,1982,5.878600025,0.553899998,10.79285717
3,12,1982,23.35399971,1.870499998,17.29161894
4,12,1982,17.42499962,0.980249996,17.77542882
5,12,1982,16.63759995,2.102350003,5.372619039
6,12,1982,15.56660023,4.130999982,15.62495245
7,12,1982,12.02739964,8.638750029,1.872333328
8,12,1982,1.691400027,3.194149983,0.0
9,12,1982,0.0,0.703900005,0.0
10,12,1982,0.0,0.0,0.0
11,12,1982,0.531200001,0.0,0.0
12,12,1982,2.638599968,1.222299996,0.0
13,12,1982,13.20259991,0.428500003,14.0090476
14,12,1982,15.0066,1.160950007,10.60747623
15,12,1982,17.39380035,1.461299998,22.14780935
16,12,1982,44.94999924,4.978599977,45.10761897
17,12,1982,35.73360062,0.202950002,45.62757183
18,12,1982,26.44760017,9.122550011,12.52990482
19,12,1982,9.715799809,4.856099939,10.96676182
20,12,1982,10.25620012,2.743100011,6.228095236
21,12,1982,13.43520012,4.780100036,17.98028569
22,12,1982,16.04760036,10.79709995,13.90866657
23,12,1982,10.25800018,8.638950109,14.53485711
24,12,1982,12.7262001,3.305150008,13.07142853
25,12,1982,0.0472,2.314999998,0.88466667
26,12,1982,3.132199955,0.24365,3.626095227
27,12,1982,2.370800018,1.045050007,5.504952397
28,12,1982,0.0,2.111049989,0.0
29,12,1982,0.0,0.1055,0.0
30,12,1982,0.0,0.04755,0.0
31,12,1982,0.0,0.377250001,0.0
1,1,1983,0.0,0.0,0.0
2,1,1983,0.283400005,0.0,0.693428574
3,1,1983,9.660000229,0.807550001,6.484619004
4,1,1983,25.2132,2.47820003,18.47157115
5,1,1983,3.773200011,2.536600006,1.114428573
6,1,1983,6.987200069,5.154100001,1.367904752
7,1,1983,19.53080025,7.950049973,9.390380927
8,1,1983,9.707199955,1.309150001,2.338428582
9,1,1983,9.61780014,6.145250034,5.790571372
10,1,1983,0.0,5.437100053,0.0
11,1,1983,0.0,1.611000004,0.0
12,1,1983,0.0,2.0521,0.0
13,1,1983,0.0,0.0,3.544476211
14,1,1983,0.0,0.0,0.0
15,1,1983,0.0,0.825550002,0.0
16,1,1983,2.057000017,0.0,3.175952378
17,1,1983,3.005199981,0.0,4.024904751
18,1,1983,2.257199979,0.0,2.764047617
19,1,1983,7.933399868,0.308749999,16.11847637
20,1,1983,9.004599953,0.0,7.137666611
21,1,1983,1.091000021,1.081400001,0.954761896
22,1,1983,4.707600021,0.039050001,3.241619053
23,1,1983,18.03220024,3.906000054,12.09247621
24,1,1983,11.23859987,1.454250017,9.859666643
25,1,1983,1.530599958,1.767500019,1.200857145
26,1,1983,9.397000122,0.191650001,14.80657146
27,1,1983,13.49619999,1.305050009,20.37871438
28,1,1983,7.295600033,1.200599997,3.947190444
29,1,1983,0.221799999,2.722899997,0.0
30,1,1983,0.190600002,0.598549992,0.077428571
31,1,1983,1.43299998,0.805799997,1.679333321
1,2,1983,0.517199999,0.0579,0.0
2,2,1983,0.0,0.971149993,0.0
3,2,1983,0.0,1.202449998,0.0
4,2,1983,0.0,0.0,0.0
5,2,1983,0.0,0.0,0.010809524
6,2,1983,2.726399946,0.0,1.938999999
7,2,1983,24.25320015,1.104349993,22.3247618
8,2,1983,7.839199924,0.771100001,5.843857152
9,2,1983,34.33379898,5.024550009,26.48480942
10,2,1983,22.35819969,7.31364994,30.05942881
11,2,1983,12.61279984,4.722349966,14.86685712
12,2,1983,9.604199982,0.0027,11.53457147
13,2,1983,8.591800117,3.581949985,8.606095269
14,2,1983,6.985599995,9.056850052,6.654095264
15,2,1983,8.110400009,0.0,14.33504763
16,2,1983,8.541400051,2.127900004,5.659047581
17,2,1983,14.79780006,7.927900052,14.77790487
18,2,1983,55.58259964,7.236650038,52.06357102
19,2,1983,10.67519989,2.204750007,6.516999971
20,2,1983,5.084200048,1.936399996,1.006809526
21,2,1983,14.02879982,0.0,12.24395239
22,2,1983,17.34320011,0.066199999,8.418428535
23,2,1983,1.628399992,0.0,3.546809531
24,2,1983,5.259599972,0.0,6.707142853
25,2,1983,2.485800028,0.0317,1.775380952
26,2,1983,7.744400024,2.061249995,9.476095336
27,2,1983,4.056399918,2.51115002,3.664952403
28,2,1983,3.607599878,5.204799974,3.132761927
1,3,1983,2.982800007,4.921849966,6.00642856
2,3,1983,2.23920002,3.870349979,3.435714279
3,3,1983,0.196200005,2.8035,1.959142844
4,3,1983,5.26500001,0.630100001,3.020095212
5,3,1983,5.358200073,0.0,4.261476233
6,3,1983,8.695599937,3.500249982,1.822047624
7,3,1983,6.428999901,4.798649979,5.206857136
8,3,1983,11.38579998,4.477700019,4.233190434
9,3,1983,4.960200071,0.0,5.017619065
10,3,1983,11.82719994,0.014150001,11.17395238
11,3,1983,3.93579998,0.0,3.517190479
12,3,1983,6.607599926,1.740249991,6.71619052
13,3,1983,26.82860031,2.445550007,20.83633332
14,3,1983,17.93299942,12.27585006,11.67809532
15,3,1983,7.89440012,5.599550021,7.812714304
16,3,1983,2.216600001,0.06725,0.0
17,3,1983,1.076599991,3.732550013,0.112761906
18,3,1983,1.578000021,0.655199999,1.539142847
19,3,1983,1.311999965,1.4345,2.649761904
20,3,1983,0.79919998,3.745100021,0.0
21,3,1983,0.603000003,0.0,0.994666668
22,3,1983,5.825400114,0.0006,5.053380966
23,3,1983,10.03500004,0.0,9.313142935
24,3,1983,2.279799986,0.789050012,3.663333393
25,3,1983,15.4590004,0.277350002,13.06828576
26,3,1983,3.200400019,1.820800006,6.63971423
27,3,1983,13.62799969,0.0,10.61804746
28,3,1983,7.728199959,1.60185,6.599523805
29,3,1983,8.668199825,2.689349991,9.507142771
30,3,1983,44.99839935,4.661900008,55.93657103
31,3,1983,35.27940025,8.06849997,23.87790489
1,4,1983,4.262599945,0.063749999,5.194333326
2,4,1983,10.41920013,2.739649987,11.42933332
3,4,1983,28.85919991,8.627450037,13.00838087
4,4,1983,1.617799997,4.049049962,3.425333307
5,4,1983,0.0,0.0154,0.0
6,4,1983,0.549599991,0.0,0.0
7,4,1983,0.0,0.00815,0.0
8,4,1983,0.0,0.1967,0.0
9,4,1983,0.580000003,0.156599999,0.141952378
10,4,1983,8.673800087,0.384150005,4.026809545
11,4,1983,1.95740006,0.5956,0.929809528
12,4,1983,1.277399969,0.437949999,1.534047623
13,4,1983,1.751800042,0.251199999,0.214809522
14,4,1983,0.0,0.0,0.536809526
15,4,1983,3.803399995,0.0,0.0
16,4,1983,0.0,0.0,0.0
17,4,1983,0.0,0.0252,0.021190476
18,4,1983,0.0,1.464599994,0.0
19,4,1983,3.053800011,2.015649998,3.759571427
20,4,1983,1.140999985,4.518149996,0.898238094
21,4,1983,4.931999969,0.0,1.678047612
22,4,1983,1.096199995,3.553199983,2.00590476
23,4,1983,2.701999998,0.0,2.301523776
24,4,1983,12.99899979,0.0,9.110238053
25,4,1983,3.842399979,1.553400001,4.199952432
26,4,1983,7.663399887,4.008949947,5.908857119
27,4,1983,0.092799998,0.029249999,0.001190476
28,4,1983,1.151200008,0.9834,3.046904751
29,4,1983,4.43939991,0.2681,5.51742858
30,4,1983,3.155200005,0.0,0.903047621
1,5,1983,3.678800011,0.775199996,9.976809434
2,5,1983,2.270399952,0.0,0.355571422
3,5,1983,0.0,0.844149997,0.0
4,5,1983,0.0,0.527,0.0
5,5,1983,7.586200142,0.0038,14.25423813
6,5,1983,6.359200001,2.943449998,8.334714322
7,5,1983,4.065200043,5.426300037,3.51728571
8,5,1983,11.50819988,0.390249997,10.51928566
9,5,1983,17.28640003,3.667149949,13.29852372
10,5,1983,4.310799932,5.001749969,3.187523808
11,5,1983,0.0,1.324000004,0.03995238
12,5,1983,0.0,1.392550001,0.0
13,5,1983,1.029200006,2.08360002,0.232952381
14,5,1983,0.848200016,0.978550002,0.0
15,5,1983,8.153200054,0.00155,5.335333381
16,5,1983,8.600000095,2.47280001,1.892571412
17,5,1983,0.0,1.29959999,0.0
18,5,1983,0.0,1.196650016,0.0
19,5,1983,0.0,2.647349977,0.0
20,5,1983,0.0,0.277049999,0.0
21,5,1983,0.0,0.0,0.0
22,5,1983,0.0,0.025399999,0.0
23,5,1983,0.0,0.0,0.0
24,5,1983,0.0,0.0,0.0
25,5,1983,0.0,0.0,0.0
26,5,1983,0.0,0.0,0.0
27,5,1983,0.0,0.0,0.0
28,5,1983,0.0,0.0,0.0
29,5,1983,0.065,0.0,1.656523824
30,5,1983,0.802399999,0.0,0.562238095
31,5,1983,0.966600001,0.0,0.832666672
1,6,1983,10.9262001,0.0,4.87219051
2,6,1983,0.557999998,0.0,0.682238097
3,6,1983,0.0,1.452900007,0.0
4,6,1983,0.0,1.175249987,0.0
5,6,1983,0.0,6.17285006,0.0
6,6,1983,0.0,0.00365,0.0
7,6,1983,0.0,0.988700005,0.0
8,6,1983,0.123399999,1.2616,0.491952386
9,6,1983,0.0,0.0,0.0
10,6,1983,6.81960001,0.0097,3.413857131
11,6,1983,18.95019989,1.479200004,13.68023818
12,6,1983,0.287800002,4.924149962,0.963047634
13,6,1983,0.980400002,4.412150025,0.0
14,6,1983,0.0,0.0,0.0
15,6,1983,1.287000006,2.986549985,0.0
16,6,1983,0.772199994,4.609649944,0.0
17,6,1983,1.448400009,1.037150005,0.030190476
18,6,1983,8.367400169,0.0115,2.478380982
19,6,1983,4.274599886,0.01065,1.393952378
20,6,1983,2.691800022,0.644600002,0.149476192
21,6,1983,2.384000015,0.606900004,4.76e-05
22,6,1983,0.0,1.571949986,0.0
23,6,1983,0.916400003,0.0,0.0
24,6,1983,5.419799995,0.0489,9.52e-05
25,6,1983,0.0,0.0,0.0
26,6,1983,0.0,0.0,0.0
27,6,1983,0.0,0.0,0.0
28,6,1983,0.0,5.414750004,0.0
29,6,1983,0.0014,6.683550048,0.478380951
30,6,1983,5.016399956,1.209750021,1.56957143
1,7,1983,9.747000122,1.426049995,8.998714311
2,7,1983,21.94999962,12.63975,12.22804755
3,7,1983,5.343799973,8.506750035,0.473761913
4,7,1983,0.796799982,0.148950002,0.0
5,7,1983,0.132599999,2.691850019,0.0
6,7,1983,1.807200003,0.449400001,0.001
7,7,1983,0.0,2.605699992,0.0
8,7,1983,5.691400051,0.454100006,7.240285714
9,7,1983,1.327999997,0.4226,0.90728572
10,7,1983,0.0,19.90870008,0.0
11,7,1983,0.171799999,3.829349971,0.0
12,7,1983,0.0,0.239450002,0.0
13,7,1983,0.096200001,0.0,0.0
14,7,1983,4.129399991,0.703550007,0.0
15,7,1983,0.0,9.492050052,0.0
16,7,1983,0.955600011,5.548549962,0.0
17,7,1983,4.282799959,0.0,0.0
18,7,1983,1.878000021,0.0,0.100047619
19,7,1983,2.454000044,0.0,0.253095236
20,7,1983,5.477999973,1.772299993,5.233952341
21,7,1983,0.0,0.0,0.0
22,7,1983,0.0,0.0,0.0
23,7,1983,0.0,0.0,0.0
24,7,1983,0.0,2.928500026,0.0
25,7,1983,0.0,2.036899996,0.247952379
26,7,1983,0.344400008,0.16835,0.0
27,7,1983,0.0,0.448300002,0.0
28,7,1983,0.0,1.075699995,0.004666667
29,7,1983,0.0,0.0,0.0
30,7,1983,0.0,0.0,0.0
31,7,1983,0.0,0.0,0.0
1,8,1983,0.0,2.730400008,0.0
2,8,1983,0.0,5.292200053,0.0
3,8,1983,0.0,1.228549993,0.0
4,8,1983,0.0,0.0,0.0
5,8,1983,0.0,0.02105,0.0
6,8,1983,0.0,0.0,0.0
7,8,1983,0.0,0.0,0.0
8,8,1983,0.019,0.06745,0.0
9,8,1983,0.0,0.166850003,0.0
10,8,1983,0.0,0.182150002,0.0
11,8,1983,0.0,2.421950001,0.0
12,8,1983,0.0,0.637650001,0.0
13,8,1983,0.0,0.835199999,0.0
14,8,1983,0.0,0.151499999,0.0
15,8,1983,0.0,0.095999999,0.0
16,8,1983,0.0,3.562050009,0.0
17,8,1983,0.0,0.00135,0.0
18,8,1983,0.0,0.34555,0.0
19,8,1983,0.0,1.691649994,0.0
20,8,1983,0.0,9.434000015,0.710666652
21,8,1983,0.0,12.54724998,0.0
22,8,1983,0.0,2.281699997,0.018523809
23,8,1983,2.506599998,1.754249984,17.63371427
24,8,1983,14.02860012,0.467699998,5.426000027
25,8,1983,6.250000024,0.0,0.0
26,8,1983,13.49320011,0.0,3.639333311
27,8,1983,0.0,0.0,0.0
28,8,1983,0.361000009,0.0,0.0
29,8,1983,6.802800083,0.0,5.762857085
30,8,1983,18.83960037,0.006,21.23176193
31,8,1983,4.502199984,2.422900033,4.810190473
1,9,1983,2.422599983,0.0,0.669333347
2,9,1983,1.511200011,1.950599995,0.076619048
3,9,1983,0.0,3.031300002,0.0
4,9,1983,0.0,0.0,0.0
5,9,1983,0.0,0.524449999,0.0
6,9,1983,0.0,0.0,0.02895238
7,9,1983,0.0,0.0,0.0
8,9,1983,0.0,1.400500011,0.0
9,9,1983,1.011200005,8.260700011,0.0
10,9,1983,0.0,1.89795,0.0
11,9,1983,0.0,0.647500007,0.0
12,9,1983,0.0,0.0,0.0
13,9,1983,0.0,0.0,0.0
14,9,1983,0.0,0.0,0.0
15,9,1983,0.0,0.0,0.0
16,9,1983,0.0,0.0,0.0
17,9,1983,0.0,0.0,0.0
18,9,1983,0.181000002,0.260799999,0.0
19,9,1983,0.748199999,6.506700039,0.254857144
20,9,1983,0.0,0.435349993,0.0
21,9,1983,0.0,0.668449993,0.0
22,9,1983,0.0,0.0,0.0
23,9,1983,6.414800167,0.0,9.531476134
24,9,1983,0.529400007,0.0,3.916047624
25,9,1983,0.0,0.0,0.0
26,9,1983,0.0,0.0,0.0
27,9,1983,0.0,1.679200007,0.0
28,9,1983,0.0,13.06745,0.0
29,9,1983,0.0,2.015200002,0.0
30,9,1983,0.0,21.8592001,0.0
1,10,1983,0.0,6.677350044,0.0
2,10,1983,0.0,16.84784999,0.0
3,10,1983,0.0,3.304400033,0.0
4,10,1983,0.0,1.646849993,0.0
5,10,1983,0.0,5e-05,0.0
6,10,1983,0.0,0.0,0.0
7,10,1983,0.0,0.080000001,0.0
8,10,1983,0.0,0.0,0.0
9,10,1983,8.398599911,0.838200001,8.626714389
10,10,1983,7.702599907,13.78460007,5.578952335
11,10,1983,3.578800011,5.388849998,1.211190468
12,10,1983,0.0,0.0,0.0
13,10,1983,0.0266,0.0,0.0
14,10,1983,3.744799995,1.313450012,0.401571425
15,10,1983,0.0,10.02739992,0.0
16,10,1983,0.0,0.263150001,0.0
17,10,1983,0.379400003,1.857800001,0.0
18,10,1983,0.157199995,0.83855001,0.0
19,10,1983,0.0,1.06925,0.0
20,10,1983,0.0,0.0,0.0
21,10,1983,0.751600015,0.0,0.0
22,10,1983,0.284800003,0.0,0.038095238
23,10,1983,21.45940018,0.316349998,12.9257619
24,10,1983,0.0,10.26434994,1.575619053
25,10,1983,0.0,0.0,0.0
26,10,1983,0.0,0.0,0.0
27,10,1983,0.0,0.0,0.0
28,10,1983,0.0,0.595649996,0.0
29,10,1983,0.0054,0.039399999,0.0
30,10,1983,4.171199894,0.0,3.313047613
31,10,1983,12.96479988,0.0006,11.72457146
1,11,1983,3.679999971,0.371500001,5.213190533
2,11,1983,10.40239983,0.827049998,10.64561903
3,11,1983,9.809200191,3.001500005,8.292666776
4,11,1983,17.4526001,1.804649997,11.72476189
5,11,1983,4.265999985,1.607449999,1.040809514
6,11,1983,25.91719971,4.761900043,18.31819017
7,11,1983,17.10160027,15.30440001,16.32204782
8,11,1983,1.75819999,5.633699977,1.227809514
9,11,1983,3.106799984,0.36265,4.142428591
10,11,1983,3.122999907,0.115549999,6.151904742
11,11,1983,13.4882,1.744949996,15.90085706
12,11,1983,5.134800053,8.348549938,6.430714289
13,11,1983,21.6829998,5.823100066,16.83766678
14,11,1983,14.89380016,3.552399993,17.02304763
15,11,1983,8.257400036,0.1304,4.289714291
16,11,1983,8.944600105,0.29625,9.476476147
17,11,1983,25.57999954,2.459600008,23.16961906
18,11,1983,17.54079971,6.796500039,15.49066662
19,11,1983,12.03040028,3.593149972,14.13852383
20,11,1983,38.18999977,6.727499962,25.84785734
21,11,1983,9.945600224,2.786599994,5.456285749
22,11,1983,0.433599997,3.906350029,2.187333334
23,11,1983,9.188000011,1.155699991,16.48509534
24,11,1983,24.67339973,0.513499997,23.73752376
25,11,1983,26.26259995,8.713700128,17.61819045
26,11,1983,8.212599945,2.264150017,4.588428543
27,11,1983,1.152600008,0.4691,0.252000001
28,11,1983,4.504199982,0.0,1.768857143
29,11,1983,4.799999976,2.218950009,0.004238095
30,11,1983,2.265600061,1.648450011,2.871380937
1,12,1983,13.09440022,1.082300017,18.42509515
2,12,1983,10.62759981,0.332499996,7.789571467
3,12,1983,6.764999962,0.23885,7.959619023
4,12,1983,5.195000076,6.740799999,7.944571472
5,12,1983,10.42699986,3.774750006,12.59166672
6,12,1983,19.72359962,2.458549994,20.27219064
7,12,1983,38.55960007,2.20695,33.59804753
8,12,1983,16.40559978,7.658199978,10.74661904
9,12,1983,6.935599995,0.264549999,6.459857157
10,12,1983,15.10220013,2.474400003,13.41733342
11,12,1983,4.623799992,6.654399943,8.78419045
12,12,1983,16.79400005,9.770449972,13.64495241
13,12,1983,18.33200016,4.526399994,27.02028592
14,12,1983,37.86839981,0.949450005,54.15042841
15,12,1983,76.29899902,3.381300008,48.00728607
16,12,1983,0.526200008,1.835650009,1.939285732
17,12,1983,4.007999992,0.01585,4.7619524
18,12,1983,0.588999999,3.010599995,0.032285714
19,12,1983,14.23700008,0.80795,8.498476165
20,12,1983,9.561999893,3.661500001,6.738523778
21,12,1983,13.15380001,3.247549981,8.917619092
22,12,1983,4.999199915,0.0,1.702428565
23,12,1983,0.448399999,0.0,5.437190445
24,12,1983,3.861800027,0.1029,7.377523808
25,12,1983,4.757999992,0.00245,11.07614283
26,12,1983,13.1302,0.750899999,6.330809525
27,12,1983,6.15899992,2.757149994,3.48504759
28,12,1983,0.350600015,2.73665002,1.254523809
29,12,1983,5.115400028,1.52470001,7.444285733
30,12,1983,32.39180069,1.451699999,22.54933321
31,12,1983,6.267400074,11.08049998,6.591761873
1,1,1984,0.0,2.283750021,0.263095241
2,1,1984,0.0,5.184149945,0.0
3,1,1984,4.547399974,0.053149999,3.535380951
4,1,1984,9.075399971,1.388999987,1.310142846
5,1,1984,0.0502,0.006,0.0
6,1,1984,0.093,0.106099999,0.0
7,1,1984,0.0,0.0,0.012380952
8,1,1984,3.353399992,0.0261,0.745238096
9,1,1984,0.0,4.013400054,0.0
10,1,1984,2.225999975,1.759649998,2.650476155
11,1,1984,16.43339996,0.0608,10.99985713
12,1,1984,3.134199977,0.453649996,0.101142857
13,1,1984,0.0,0.606449997,0.0
14,1,1984,0.0,0.0823,0.0
15,1,1984,0.0,0.0,0.0
16,1,1984,0.0,0.077149999,0.0
17,1,1984,0.0164,1.724000013,0.010571428
18,1,1984,0.0,0.291800001,0.189761906
19,1,1984,0.0,0.0,0.070095239
20,1,1984,0.0,0.0,0.0
21,1,1984,7.72120018,0.0,8.893857138
22,1,1984,7.622599792,0.211649999,6.865380991
23,1,1984,9.195799828,2.198500001,9.919190361
24,1,1984,29.34519997,3.09375003,13.52180946
25,1,1984,13.14560013,2.045349994,7.632190511
26,1,1984,8.233400154,2.669750005,6.390095234
27,1,1984,0.0,0.256450004,0.0
28,1,1984,0.0,0.001,0.0
29,1,1984,0.0,0.93880001,0.0
30,1,1984,0.0,0.585299996,0.0
31,1,1984,0.0,1.08159999,0.0
1,2,1984,0.0,0.0,0.042666667
2,2,1984,0.0,0.0,0.0
3,2,1984,0.0,0.0,0.0
4,2,1984,0.0,0.0,0.0
5,2,1984,0.227200001,0.0,0.298571431
6,2,1984,2.524000025,0.0,2.157714276
7,2,1984,0.0,0.0,0.0
8,2,1984,1.499400026,0.0,0.0
9,2,1984,4.477799988,0.0,2.579523836
10,2,1984,14.70200005,0.137400001,10.17004765
11,2,1984,6.539400005,5.343450069,5.54109528
12,2,1984,10.36439991,1.322400002,13.56666669
13,2,1984,64.78440018,0.374099998,37.39023772
14,2,1984,29.37659988,4.516050005,25.89385714
15,2,1984,15.10600014,4.515350056,10.54519063
16,2,1984,12.24440002,1.040200004,14.08571425
17,2,1984,2.499200034,1.801800013,1.864190476
18,2,1984,0.129999998,2.342949998,0.448952383
19,2,1984,1.041599977,0.767749997,0.002238095
20,2,1984,6.372600079,0.725899997,2.722761898
21,2,1984,18.77599983,0.00385,19.70238095
22,2,1984,12.93140011,2.015300018,8.82285713
23,2,1984,2.58499999,0.763449997,1.124380949
24,2,1984,8.64640007,1.181150001,8.668285688
25,2,1984,33.06619987,1.462250003,22.28495235
26,2,1984,0.342599997,5.646499908,1.275476192
27,2,1984,0.0008,0.09635,0.0
28,2,1984,0.340799992,0.0,0.0
29,2,1984,0.887199986,0.0,0.144666665
1,3,1984,7.643800163,0.0,3.345380897
2,3,1984,7.200999928,0.1172,7.327666691
3,3,1984,2.057199979,4.369799995,0.25738095
4,3,1984,0.047800002,0.820149998,0.0
5,3,1984,0.0,0.067700001,0.64657143
6,3,1984,0.0,0.351450006,0.0
7,3,1984,0.0,0.0008,0.0
8,3,1984,0.0,0.0,0.0
9,3,1984,0.400600004,0.882450005,0.017904761
10,3,1984,3.196199989,0.0019,0.479047622
11,3,1984,5.462199974,0.253549999,1.948809527
12,3,1984,6.482800102,1.553699991,3.385380949
13,3,1984,8.171000004,0.821700002,8.082285745
14,3,1984,19.57860031,4.768299949,16.1333333
15,3,1984,12.24379997,6.647300005,7.795809473
16,3,1984,7.136800003,6.443149996,17.6377143
17,3,1984,18.03860016,3.039699996,20.26490493
18,3,1984,4.365399981,2.571000004,2.925523803
19,3,1984,3.723799944,0.0,3.683809519
20,3,1984,4.170599985,0.467549997,2.931714271
21,3,1984,18.96639938,1.244149998,11.3309048
22,3,1984,4.05899992,0.647350001,1.944380956
23,3,1984,1.72980001,0.027699999,0.098142857
24,3,1984,4.18640008,0.99840001,0.637476202
25,3,1984,0.566800008,5.909099984,0.273095242
26,3,1984,44.52740021,3.026750004,40.04742868
27,3,1984,23.06839981,4.581299937,17.32619063
28,3,1984,5.358799934,0.0,2.444333332
29,3,1984,12.4078001,0.0,6.43228574
30,3,1984,0.810800001,0.0,0.0
31,3,1984,4.864999962,1.448299982,7.904523736
1,4,1984,11.46499996,0.0,5.972714311
2,4,1984,4.407999945,0.0,2.490666668
3,4,1984,0.0,0.0,0.019428571
4,4,1984,1.878999996,0.0,3.781523829
5,4,1984,5.148000145,0.0,5.006999969
6,4,1984,5.288200045,0.228799998,2.123333329
7,4,1984,0.0,1.128399999,0.125428571
8,4,1984,29.4144001,0.580750003,22.01152393
9,4,1984,12.10180016,1.783399996,12.23409521
10,4,1984,20.48479996,5.883799982,14.05942871
11,4,1984,14.06859989,9.85374999,10.27257143
12,4,1984,15.47500019,4.955550015,7.881238143
13,4,1984,1.829200029,2.564550018,1.451047614
14,4,1984,0.0,0.121299999,0.0
15,4,1984,0.0,0.0537,0.0
16,4,1984,1.125400007,5e-05,0.813619052
17,4,1984,0.0,0.0,0.594190479
18,4,1984,2.695200014,0.268950002,1.704333325
19,4,1984,17.34740009,0.374999999,12.0344761
20,4,1984,11.24199982,7.053599977,7.706809543
21,4,1984,1.973399967,1.573699987,0.0
22,4,1984,0.0,0.0,0.0
23,4,1984,0.0,0.0006,0.032285714
24,4,1984,1.273600018,3.481600022,1.02390476
25,4,1984,12.79260006,2.131699997,4.868714287
26,4,1984,4.138999987,4.250050008,2.296666673
27,4,1984,1.191599989,1.203549996,0.952952388
28,4,1984,0.142399999,1.916900003,0.0
29,4,1984,2.644799995,0.788099993,2.89538094
30,4,1984,7.367599964,4.202550018,8.605904693
1,5,1984,15.63659992,2.040599993,16.33309523
2,5,1984,17.1578001,3.506749988,8.927714371
3,5,1984,17.89220028,5.432449973,13.77152388
4,5,1984,4.306000042,3.82815001,3.808523797
5,5,1984,9.169999981,5.100200033,2.799000008
6,5,1984,7.177400112,6.156850004,0.64519048
7,5,1984,0.0,2.561900008,0.0
8,5,1984,0.0,0.0,0.0
9,5,1984,1.137600005,1.433650001,0.036809523
