X,Y,OBJECTID,COMPKEY,UNITID,UNITDESC,CONDITION,CONDITION_ASSESSMENT_DATE,OWNERSHIP,CURRENT_STATUS,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,OVERRIDEYN,COMPTYPE,SEGKEY,DISTANCE,WIDTH,UNITTYPE,CURRENT_STATUS_DATE,CATEGORY,INSTALL_DATE,INSTALLER,ELECTR_WIRE_LOC,CONTROL_PROTOCOL_TYPE,METERED,LAST_PM_DATE,SOLAR_INSTALL_DATE,HANSEN7ID,DISPHOUSINGCOND,MOUNT_TYPE,CROSSWALK_TUB,FLASHING,ATTACHMENT_CONDITION,POLE_CONDITION,SUPPORT_INSTALL_DATE,SPAN_CONDITION,CONTROL_CONDITION,CONTROL_TYPE,MODEM_TYPE,MODEL_TYPE,SIDE,SCHOOL_SPEED_CAMERA,OVERRIDECOMMENT,SHAPE_LNG,SHAPE_LAT
1278485.2608588,218037.995479807,3737,648021,BCN-416,25TH AVE S 0170 BLOCK E SIDE (   0) 0 FT S/O S MASSACHUSETTS ST (BCN-XWK)                                                                                                                                                                                      , ,, , ,DISTRICT3, ,N,16,3780,13.0,17.0,BCN,,BCN-XWK,2016/01/01 00:00:00+00,CONTRACT, , ,N,,2016/01/01 00:00:00+00,,GOOD, ,N,Y, , ,, , , , ,BCN-RRFB,E,N,,-122.300089925385,47.5882856033199
1283258.54429123,204434.293684646,3738,754365,BCN-547,S ORCAS ST 0420 BLOCK N SIDE ( 250) 250 FT E/O 42ND AVE S (BCN-SCHL)                                                                                                                                                                                           , ,, , ,DISTRICT2, ,N,16,20995,263.0,22.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,N,N,,-122.27971435847,47.5512455159166
1276151.15791547,248228.800255552,3739,568638,BCN-122,15TH AVE NE 0565 BLOCK C SIDE (  72) 0 FT S/O NE RAVENNA WB S BV (BCN-REG)                                                                                                                                                                                     , ,, ,INSVC,DISTRICT4, ,N,16,2041,72.0,,BCN,2023/08/04 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.311897181079,47.6709157381002
1278626.12639073,222059.072739482,3740,648020,BCN-415,S JACKSON ST 0250 BLOCK N SIDE (   0) 0 FT E/O 25TH AVE S (BCN-XWK)                                                                                                                                                                                            , ,, , ,DISTRICT3, ,N,16,20503,13.0,17.0,BCN,,BCN-XWK,2016/01/01 00:00:00+00,CONTRACT, , ,N,,2016/01/01 00:00:00+00,,GOOD,TM-SHLDR,N,Y, , ,, , , , ,BCN-RRFB,N,N,,-122.299829691387,47.5993147059785
1270167.76994789,256840.514987469,3741,678784,BCN-463,N 90TH ST 0170 BLOCK N SIDE ( 225) 75 FT W/O WALLINGFORD AVE N (BCN-SCHL)                                                                                                                                                                                      , ,, ,INSVC,DISTRICT5, ,N,16,16015,238.0,22.0,BCN,2023/08/09 00:00:00+00,BCN-SCHL,2017/07/31 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,N,N,,-122.336860635662,47.6942023810731
1268571.71244447,243166.883870229,3742,616220,BCN-367,STONE WAY N 0402 BLOCK E SIDE ( 248) 0 FT S/O N 41ST S ST (BCN-XWK)                                                                                                                                                                                            , ,, ,INSVC,DISTRICT4, ,N,16,12962,261.0,-31.0,BCN,2023/08/14 00:00:00+00,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,E,N,,-122.342251744034,47.656637885371
1278038.5081434,223622.640806556,3743,595753,BCN-334,23RD AVE 0020 BLOCK E SIDE (   0) 0 FT N/O E SPRUCE ST (BCN-SCHL)                                                                                                                                                                                              , ,, ,INSVC,DISTRICT3, ,N,16,3354,23.0,-25.0,BCN,2023/08/11 00:00:00+00,BCN-SCHL,,SDOT, , ,N,,,, , ,N,N, , ,, , , , ,BCN-TC3,E,Y,,-122.30233195474,47.6035697095005
1269392.84597281,254222.675406888,3744,671885,BCN-460,N 80TH ST 0140 BLOCK N SIDE ( 149) 149 FT E/O GREEN LAKE DR N (BCN-SCHL)                                                                                                                                                                                       , ,, , ,DISTRICT6, ,N,16,15897,162.0,21.0,BCN,,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,N,N,,-122.339798612947,47.6869854483481
1281592.87373805,262033.89895764,3745,670575,BCN-441,35TH AVE NE 1100 BLOCK W SIDE ( 230) 230 FT N/O NE 110TH ST (BCN-SCHL)                                                                                                                                                                                         , ,, , ,DISTRICT5, ,N,16,5389,243.0,33.0,BCN,,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,W,N,,-122.290875591571,47.7090398564306
1260998.47234164,198470.39255473,3746,573596,BCN-260,SW HOLDEN ST 0280 BLOCK C SIDE ( 215) 114 FT E/O 29TH AVE SW (BCN-XWK)                                                                                                                                                                                         , ,, ,INSVC,DISTRICT1, ,N,16,22377,215.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.369355588335,47.5337161630591
1253982.02016722,238554.215274066,3747,867443,BCN-587,34TH AVE W 0260 BLOCK W SIDE (   0) 0 FT N/O W RAYE ST (BCN-XWK)                                                                                                                                                                                               , ,, , ,DISTRICT7, ,N,16,5322,3.0,23.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , , ,W,N,,-122.401058267769,47.6431953672323
1277458.10346431,227045.484682649,3748,759052,BCN-558,E UNION ST 0210 BLOCK C SIDE (   0) 0 FT E/O 21ST AVE (BCN-XWK)                                                                                                                                                                                                , ,, , ,DISTRICT3, ,N,16,14899,0.0,,BCN,,BCN-XWK,2019/11/08 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.304949512157,47.6129212902701
1262377.24451847,196482.25775148,3749,605836,BCN-343,SW THISTLE ST 0240 BLOCK N SIDE ( 100) 100 FT W/O 24TH AVE SW (BCN-SCHL)                                                                                                                                                                                       ,GOOD,2014/01/31 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,22889,113.0,-22.0,BCN,2023/08/14 00:00:00+00,BCN-SCHL,2013/09/30 00:00:00+00, , , ,N,,2013/09/30 00:00:00+00,, , ,N,N, ,GOOD,2013/09/30 00:00:00+00, ,GOOD, , ,BCN-TC3,N,N,,-122.363615266161,47.5283420885636
1259753.66380765,254368.999589309,3750,655172,BCN-421,NW 80TH ST 0160 BLOCK C SIDE ( 264) 0 FT E/O 17TH AVE NW ( )                                                                                                                                                                                                   , ,, , ,DISTRICT6, ,N,16,18899,264.0,,BCN,, ,2015/08/01 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,C,N,,-122.378938054238,47.6868625343555
1270632.39336248,257469.921865135,3751,568676,BCN-136,COLLEGE WAY N 0920 BLOCK C SIDE (   0) 0 FT N/O N 92ND ST (BCN-REG)                                                                                                                                                                                            , ,, ,INSVC,DISTRICT5, ,N,16,9700,0.0,,BCN,2023/08/08 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.335024216017,47.6959524286735
1275431.11342381,263060.018952638,3752,645517,BCN-407,PINEHURST WAY NE 1140 BLOCK SE SIDE (  73) 73 FT NE/O NE 114TH N ST (BCN-SCHL)                                                                                                                                                                                 , ,, , ,DISTRICT5, ,N,16,12230,96.0,-27.0,BCN,,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,SE,N,,-122.315978814354,47.711529757223
1264368.46527356,260476.08022289,3753,554781,BCN-15,3RD AVE NW 1030 BLOCK E SIDE (  50) 50 FT N/O NW 103RD N ST (BCN-SCHL)                                                                                                                                                                                         ,GOOD,,SDOT,INSVC,DISTRICT6, ,N,16,4491,68.0,-14.0,BCN,2014/06/26 00:00:00+00,BCN-SCHL,2014/06/26 00:00:00+00,SDOT,AERIAL, ,N,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00,SB22X1, ,TM-SHLDR,N,Y, , ,, ,GOOD,WEB, ,GLANCE,E,N,,-122.360697613797,47.7038542225218
1277893.90213339,257354.805625558,3754,568684,BCN-142,RAVENNA WR AVE NE 0920 BLOCK C SIDE (  22) 22 FT NW/O RAVENNA AVE NE (BCN-WARNG)                                                                                                                                                                               , ,, ,INSVC,DISTRICT5, ,N,16,337538,22.0,,BCN,2023/08/09 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.305533612848,47.696021520624
1283599.82215197,194237.597870722,3755,573829,BCN-287,S HENDERSON ST 0434 BLOCK C SIDE (   4) 4 FT E/O CHIEF SEALTH TRL (BCN-XWK)                                                                                                                                                                                    , ,, , ,DISTRICT2, ,N,16,487419,4.0,,BCN,,BCN-XWK,, ,UG, ,N,,,, ,TM-SHLDR,N,Y, , ,, , , , ,BCN-RRFB,C,N,,-122.277557759211,47.5233138584117
1257540.7259763,248618.708268389,3756,704243,BCN-494,24TH AVE NW 0580 BLOCK E SIDE (  10) 10 FT N/O NW 58TH ST (BCN-XWK)                                                                                                                                                                                            , ,, , ,DISTRICT6, ,N,16,3593,23.0,-34.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,E,N,,-122.387449361255,47.6709792291197
1261660.24890523,212223.401465982,3757,572997,BCN-165,SW SPOKANE SR ST 0260 BLOCK N SIDE ( 431) 95 FT E/O SW ADMIRAL SR WAY (BCN-WARNG)                                                                                                                                                                              , ,, ,INSVC,DISTRICT1, ,N,16,22840,444.0,-17.0,BCN,2023/08/09 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,TM-SHLDR,N,Y, , ,, , , , , ,N,N,,-122.367787198877,47.5714486112393
1261510.21574073,212194.002902731,3758,573681,BCN-276,SW ADMIRAL SR WAY 0280 BLOCK S SIDE (  28) 28 FT W/O SW SPOKANE SR ST (BCN-WARNG)                                                                                                                                                                              , ,, ,INSVC,DISTRICT1, ,N,16,21687,41.0,16.0,BCN,2023/08/09 00:00:00+00,BCN-WARNG,, , , ,N,,,, ,TM-SHLDR,N,Y, , ,, , , , , ,S,N,,-122.368392490252,47.5713598287538
1254021.40591522,238237.147994816,3759,567528,BCN-69,34TH AVE W 0250 BLOCK E SIDE ( 410) 300 FT S/O W RAYE ST (BCN-SCHL)                                                                                                                                                                                            , ,,SDOT,INSVC,DISTRICT7, ,N,16,5321,423.0,-25.0,BCN,,BCN-SCHL,2009/09/08 00:00:00+00,SDOT, , ,N,,2009/09/08 00:00:00+00,, ,TM-SHLDR,N,Y, , ,, , ,TIME-BASE, ,BCN-TC3,E,N,,-122.400872331086,47.6423285108619
1275008.47220872,204171.965469137,3760,726256,BCN-521,15TH AVE S 0580 BLOCK E SIDE ( 440) 20 FT N/O SWIFT AVE S (BCN-SCHL)                                                                                                                                                                                           , ,, , ,DISTRICT2, ,N,16,2170,453.0,22.0,BCN,,BCN-SCHL,2018/08/31 00:00:00+00, , , ,N,,2018/08/31 00:00:00+00,, , ,N,N, , ,, , , , ,GLANCE,E,N,,-122.313096056918,47.5500965056763
1263912.09545138,229884.64435865,3761,704245,BCN-496,ELLIOTT AVE W 0020 BLOCK NE SIDE (   0) 0 FT NW/O ELLIOTT ER AVE W (BCN-XWK)                                                                                                                                                                                   , ,, , ,DISTRICT7, ,N,16,10212,23.0,-5.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,NE,N,,-122.360086024541,47.6199799383128
1272147.98186672,242680.762795225,3762,554525,BCN-1,NE 40TH ST 0010 BLOCK S SIDE (  30) 30 FT E/O 1ST AVE NE (BCN-SCHL)                                                                                                                                                                                            ,GOOD,,SDOT,INSVC,DISTRICT4, ,N,16,16726,43.0,-19.0,BCN,2014/06/26 00:00:00+00,BCN-SCHL,2014/06/26 00:00:00+00,SDOT,AERIAL, ,N,2014/06/26 00:00:00+00,2014/06/26 00:00:00+00,SB3X1,GOOD,TM-SHLDR,N,Y,GOOD, ,2005/03/02 00:00:00+00, , ,WEB, ,GLANCE,S,N,,-122.327704881409,47.6554967426459
1278123.06210814,235440.034822643,3763,648017,BCN-413,BOYER AVE E 0190 BLOCK NE SIDE (   0) 0 FT NW/O E HOWE ST (BCN-XWK)                                                                                                                                                                                            , ,, , ,DISTRICT3, ,N,16,9353,13.0,-28.0,BCN,,BCN-XWK,2016/01/01 00:00:00+00, , , ,N,,,,GOOD,TM-SHLDR,N,Y, , ,, , , , ,BCN-RRFB,NE,N,,-122.302903962861,47.6359654864362
1275856.92392389,208304.610419065,3764,573906,BCN-299,S COLUMBIAN WAY 0170 BLOCK NE SIDE ( 120) 120 FT SE/O S SNOQUALMIE ST (BCN-SCHL)                                                                                                                                                                               , ,2013/12/16 00:00:00+00,SDOT,INSVC,DISTRICT2, ,N,16,19697,143.0,24.0,BCN,2023/08/10 00:00:00+00,BCN-SCHL,2013/12/16 00:00:00+00,SDOT, , ,N,,2013/12/16 00:00:00+00,, ,TM-SHLDR,N,Y, , ,2013/12/16 00:00:00+00, , ,TIME-BASE, ,BCN-TC3,NE,Y,,-122.309982081981,47.5614687030455
1256436.2518073,194183.668516636,3765,573611,BCN-271,CALIFORNIA AVE SW 0910 BLOCK C SIDE ( 275) 275 FT S/O SW BARTON ST (BCN-XWK)                                                                                                                                                                                   , ,, ,INSVC,DISTRICT1, ,N,16,9590,275.0,,BCN,2023/08/10 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.387469696191,47.5217154177765
1285732.5219548,194165.284367055,3766,754368,BCN-550,S HENDERSON ST 0510 BLOCK S SIDE ( 250) 250 FT E/O RAINIER AVE S (BCN-SCHL)                                                                                                                                                                                    , ,, , ,DISTRICT2, ,N,16,20245,263.0,-29.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,S,N,,-122.268922157205,47.5232250364623
1256605.39287323,201348.321510136,3767,605867,BCN-345,CALIFORNIA AVE SW 0695 BLOCK W SIDE (  15) 15 FT S/O SW MILLS ST (BCN-SCHL)                                                                                                                                                                                    ,GOOD,2014/02/03 00:00:00+00,SDOT,INSVC,DISTRICT1, ,N,16,9569,45.0,-29.0,BCN,2023/08/14 00:00:00+00,BCN-SCHL,2013/10/10 00:00:00+00,SDOT, , ,N,,2013/10/10 00:00:00+00,, , ,N,N, ,GOOD,2013/10/10 00:00:00+00, ,GOOD, , ,BCN-TC3,W,N,,-122.387370801439,47.5413626138367
1271483.12755339,195599.75328289,3768,754363,BCN-545,S CLOVERDALE ST 0050 BLOCK S SIDE ( 349) 250 FT W/O 7TH AVE S (BCN-SCHL)                                                                                                                                                                                       , ,, , ,DISTRICT1, ,N,16,19646,372.0,-23.0,BCN,,BCN-SCHL,2019/09/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,GLANCE,S,N,,-122.326695227316,47.526413559751
1276887.0573623,232158.403918728,3769,573043,BCN-173,E ALOHA ST 0180 BLOCK N SIDE ( 212) 60 FT W/O 19TH AVE E (BCN-SCHL)                                                                                                                                                                                            ,GOOD,2014/05/30 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,13822,242.0,19.0,BCN,2014/05/30 00:00:00+00,BCN-SCHL,2009/12/16 00:00:00+00,SDOT,AERIAL, ,N,,,SB51X2, ,TM-SHLDR,N,Y, , ,2005/03/08 00:00:00+00, , ,WEB, ,GLANCE,N,N,,-122.30766135557,47.6269057725578
1266647.15002064,243506.725710228,3770,640985,BCN-406,FREMONT AVE N 0410 BLOCK W SIDE ( 281) 85 FT S/O N 42ND ST (BCN-SCHL)                                                                                                                                                                                          , ,, , ,DISTRICT6, ,N,16,10491,294.0,28.0,BCN,,BCN-SCHL,2015/09/04 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,W,N,,-122.350086631005,47.6574656635881
1273729.76512048,270906.220123723,3771,580405,BCN-325,5TH AVE NE 1380 BLOCK C SIDE (   0) 0 FT N/O 145TH ST OFF RP (BCN-REG)                                                                                                                                                                                         ,GOOD,2012/10/01 00:00:00+00, ,INSVC,DISTRICT5, ,N,16,7341,0.0,,BCN,2012/10/01 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2012/09/30 00:00:00+00,,,GOOD, ,N,Y,GOOD,GOOD,,GOOD,GOOD, , ,BCN-1SR,C,N,,-122.323505416636,47.7329458486175
1272278.91730039,264966.848472312,3772,554674,BCN-7,1ST AVE NE 1200 BLOCK W SIDE ( 225) 225 FT N/O NE 120TH ST (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/07/14 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,1102,255.0,24.0,BCN,2014/07/14 00:00:00+00,BCN-SCHL,2014/07/14 00:00:00+00,SDOT,AERIAL, ,N,2011/05/25 00:00:00+00,,,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,2007/09/25 00:00:00+00, ,GOOD,WEB, ,BCN-TC3,W,Y,,-122.328930984324,47.7165891047871
1260965.04196231,254336.732921556,3773,554799,BCN-17,NW 80TH ST 0130 BLOCK S SIDE ( 302) 5 FT E/O 14TH AVE NW (BCN-SCHL)                                                                                                                                                                                            ,GOOD,2014/07/21 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,18895,312.0,19.0,BCN,2014/07/21 00:00:00+00,BCN-SCHL,2014/07/21 00:00:00+00,SDOT,AERIAL, ,N,,,SB24X1, ,TM-SHLDR,N,Y, , ,, , ,WEB, ,GLANCE,S,Y,,-122.374018192663,47.6868406815239
1270261.07947256,256815.895942226,3774,568701,BCN-148,WALLINGFORD AVE N 0880 BLOCK C SIDE ( 664) 0 FT S/O N 90TH ST (BCN-REG)                                                                                                                                                                                        , ,, ,INSVC,DISTRICT5, ,N,16,13390,664.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,N, , ,, , , , , ,C,N,,-122.336479863128,47.6941398980358
1264350.78158189,261585.249592483,3775,659921,BCN-423,3RD AVE NW 1050 BLOCK W SIDE ( 634) 0 FT S/O NW 107TH ST (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT5,DISTRICT6,N,16,4493,647.0,17.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,W,N,,-122.360858829414,47.7068934267542
1286417.22629406,197203.771400303,3776,744317,BCN-534,SEWARD PARK AVE S 0790 BLOCK C SIDE (   0) 0 FT S/O S KENYON ST (BCN-XWK)                                                                                                                                                                                      , ,, , ,DISTRICT2, ,N,16,12808,0.0,,BCN,,BCN-XWK,2019/08/11 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,C,N,,-122.266380434418,47.5315885603337
1257497.41438314,254413.432899386,3777,554827,BCN-19,NW 80TH ST 0240 BLOCK N SIDE (  98) 138 FT E/O 25TH AVE NW (BCN-SCHL)                                                                                                                                                                                          ,GOOD,2014/07/14 00:00:00+00,SDOT,INSVC,DISTRICT6, ,N,16,18908,125.0,-22.0,BCN,2014/07/14 00:00:00+00,BCN-SCHL,2014/07/14 00:00:00+00,SDOT,AERIAL, ,N,,,,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,2007/08/16 00:00:00+00, ,GOOD,WEB, ,GLANCE,N,N,,-122.388100255307,47.6868597333578
1275145.1002163,214580.468274146,3778,595767,BCN-336,15TH AVE S 0280 BLOCK C SIDE (   0) 0 FT S/O S MCCLELLAN ST (BCN-REG)                                                                                                                                                                                          , ,, ,INSVC,DISTRICT2, ,N,16,2145,0.0,,BCN,2023/08/11 00:00:00+00,BCN-REG,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-1SR,C,N,,-122.313353433856,47.5786332535033
1262881.93314163,251616.326616973,3779,573211,BCN-194,8TH AVE NW 0670 BLOCK C SIDE ( 627) 21 FT S/O NW 70TH ST (BCN-XWK)                                                                                                                                                                                             , ,, ,INSVC,DISTRICT6, ,N,16,8396,627.0,,BCN,2023/08/09 00:00:00+00,BCN-XWK,, , , ,N,,,, ,TM-OVRHEAD,Y,Y, , ,, , , , , ,C,N,,-122.366017157041,47.6794891480661
1258818.76935197,247022.716709733,3780,699499,BCN-488,20TH AVE NW 0520 BLOCK C SIDE (   0) 0 FT N/O LEARY AVE NW (BCN-REG)                                                                                                                                                                                           , ,, , ,DISTRICT6, ,N,16,3016,0.0,,BCN,,BCN-REG,2018/03/12 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-1SR,C,N,,-122.382132750548,47.6666753633339
1280968.79099672,231367.6325344,3781,568614,BCN-113,32ND AVE E 0060 BLOCK C SIDE (   0) 0 FT N/O LAKE WASHINGTON BLVD E (BCN-FIRE)                                                                                                                                                                                 ,POOR,2011/05/13 00:00:00+00, ,INSVC,DISTRICT3, ,N,16,4939,0.0,,BCN,,BCN-FIRE,1971/04/29 00:00:00+00,SDOT,AUXPOLE, ,N,2011/05/13 00:00:00+00,,,POOR,TM-OVRHEAD,N,N,POOR,POOR,,POOR, , , , ,C,N,,-122.291050748538,47.624951431698
1281252.54108539,225156.256505728,3782,568013,BCN-92,34TH AVE 0060 BLOCK C SIDE ( 419) 0 FT S/O E CHERRY ST (BCN-REG)                                                                                                                                                                                               ,GOOD,2011/05/13 00:00:00+00,SDOT,INSVC,DISTRICT3, ,N,16,5203,419.0,,BCN,2011/05/13 00:00:00+00,BCN-REG,,SDOT,AERIAL, ,N,2011/05/13 00:00:00+00,,,GOOD,TM-OVRHEAD,N,Y,GOOD,FAIR,,GOOD, ,HARDWIRE, , ,C,N,,-122.289423735279,47.6079407887146
1274225.12699063,251374.004266977,3783,568624,BCN-119,8TH AVE NE 0690 BLOCK E SIDE ( 247) 0 FT S/O NE 70TH ST ON RP (BCN-REG)                                                                                                                                                                                        , ,, , ,DISTRICT4, ,N,16,8335,260.0,-17.0,BCN,,BCN-REG,, , , ,N,,,, ,TM-SHLDR,N,N, , ,, , , , , ,E,N,,-122.319959642964,47.6794349468915
1281506.74169247,253876.385745138,3784,764947,BCN-562,35TH AVE NE 0770 BLOCK C SIDE ( 664) 0 FT S/O NE 80TH ST ( )                                                                                                                                                                                                   , ,, , ,DISTRICT4, ,N,16,5364,664.0,,BCN,, ,2019/08/03 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,C,N,,-122.290597985434,47.6866757249534
1257668.48097014,243104.190754145,3785,573401,BCN-217,GILMAN AVE W 0385 BLOCK C SIDE ( 182) 0 FT SE/O W EMERSON PL (BCN-REG)                                                                                                                                                                                         , ,, ,OUTSVC,DISTRICT7, ,N,16,10637,182.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.386479247669,47.6558714111518
1284120.85490255,244546.394890726,3786,839607,BCN-569,NE 45TH ST 0450 BLOCK S SIDE (  25) 25 FT E/O 45TH AVE NE ( )                                                                                                                                                                                                  , ,, , ,DISTRICT4, ,N,16,16870,25.0,-20.0,BCN,, ,2021/09/20 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , , ,S,N,,-122.279274851598,47.6612374248334
1256906.80303155,210527.362207144,3787,626698,BCN-385,CALIFORNIA AVE SW 0410 BLOCK W SIDE (   0) 0 FT S/O SW DAKOTA ST (BCN-XWK)                                                                                                                                                                                     , ,, , ,DISTRICT1, ,N,16,9551,0.0,-32.0,BCN,,BCN-XWK,2015/01/30 00:00:00+00, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,W,N,,-122.386900916112,47.5665384303743
1268939.05718222,224819.505538806,3788,567687,BCN-78,WESTERN AVE 0120 BLOCK C SIDE ( 306) 0 FT SE/O UNIVERSITY ST (BCN-REG)                                                                                                                                                                                         ,GOOD,,SDOT,INSVC,DISTRICT7, ,N,16,13501,306.0,,BCN,,BCN-REG,1994/07/21 00:00:00+00,SDOT,UG, ,N,,,,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,1994/07/21 00:00:00+00, , , , , ,C,N,,-122.339304691039,47.6063681410678
1272441.98423147,264067.527436316,3789,554738,BCN-8,NE 117TH ST 0010 BLOCK NE SIDE ( 122) 122 FT SE/O 1ST AVE NE (BCN-SCHL)                                                                                                                                                                                        ,GOOD,2014/07/14 00:00:00+00,SDOT,INSVC,DISTRICT5, ,N,16,16368,138.0,22.0,BCN,2014/07/14 00:00:00+00,BCN-SCHL,2014/07/14 00:00:00+00,SDOT,AERIAL, ,N,2011/05/25 00:00:00+00,,,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,2007/09/25 00:00:00+00, ,GOOD,WEB, ,BCN-TC3,NE,N,,-122.328197713591,47.7141327855429
1262521.08182922,237776.003247812,3790,573054,BCN-179,7TH AVE W 0250 BLOCK W SIDE (  30) 30 FT N/O W SMITH ST (BCN-SCHL)                                                                                                                                                                                             ,GOOD,2014/06/30 00:00:00+00,SDOT,INSVC,DISTRICT7, ,N,16,8259,43.0,25.0,BCN,2014/06/30 00:00:00+00,BCN-SCHL,2014/06/30 00:00:00+00,SDOT, , ,N,,2014/06/30 00:00:00+00,,GOOD,TM-SHLDR,N,Y,GOOD,GOOD,, ,GOOD,WEB, ,GLANCE,W,N,,-122.36636257293,47.641533925196
1280626.66996181,249896.112209648,3791,606177,BCN-358,NE 65TH ST 0310 BLOCK S SIDE (  43) 43 FT E/O 31ST E AVE NE (BCN-SCHL)                                                                                                                                                                                         ,GOOD,2014/01/31 00:00:00+00,SDOT,INSVC,DISTRICT4, ,N,16,17286,43.0,-22.0,BCN,2023/08/14 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, ,GOOD, , ,BCN-TC3,S,N,,-122.293863766262,47.6757200969002
1264382.77954939,261584.919212565,3792,659944,BCN-427,3RD AVE NW 1050 BLOCK E SIDE ( 634) 0 FT S/O NW 107TH ST (BCN-XWK)                                                                                                                                                                                             , ,, , ,DISTRICT5,DISTRICT6,N,16,4493,647.0,-15.0,BCN,,BCN-XWK,, , , ,N,,,, , ,N,N, , ,, , , , ,BCN-RRFB,E,N,,-122.360728864556,47.7068942627946
1259187.41625248,189194.384860054,3793,573568,BCN-243,35TH AVE SW 1043 BLOCK C SIDE ( 312) 0 FT N/O SW 106TH ST (BCN-REG)                                                                                                                                                                                            , ,, ,INSVC,DISTRICT1, ,N,16,5492,312.0,,BCN,2023/08/09 00:00:00+00,BCN-REG,, , , ,N,,,, ,TM-OVRHEAD,N,Y, , ,, , , , , ,C,N,,-122.375932795472,47.5081918475415
1275410.13249464,208748.114781395,3794,639943,BCN-400,S COLUMBIAN WAY 0160 BLOCK NE SIDE ( 286) 280 FT NW/O VETRN HOSPITAL DR (BCN-SCHL)                                                                                                                                                                             , ,, , ,DISTRICT2, ,N,16,19695,309.0,25.0,BCN,,BCN-SCHL,2015/08/01 00:00:00+00, , , ,N,,,, ,TM-SHLDR,N,N, , ,, , , , ,BCN-TC3,NE,N,,-122.311825874843,47.5626608264312
1255953.81937322,236965.496010557,3795,867803,BCN-602,28TH AVE W 0221 BLOCK E SIDE (  10) 30 FT S/O W LYNN N ST (BCN-SCHL)                                                                                                                                                                                           , ,, ,INSVC,DISTRICT7, ,N,16,4238,40.0,-19.0,BCN,2023/08/03 00:00:00+00,BCN-SCHL,, , , ,N,,,, , ,N,N, , ,, , , , , ,E,N,,-122.392930479304,47.6389506412767
