OBJECTID,ParcelId,CreateUser,CreateDate,EditUser,EditDate,UsageClass,PlanYear,Shape__Area,Shape__Length
1346,RES_2090,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,65504.0767822266,1446.91422053772
1347,RES_2979,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,34207.9567260742,817.402296130267
1348,RES_1325,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,228013.99432373,4580.76670252891
1349,MIXED USE_3278,,,LANDUSE,2020/07/25 00:52:06+00,2.0,0.0,56.6583251953125,173.772380138465
1350,OS_3596,,,LANDUSE,2020/07/25 00:52:06+00,8.0,0.0,589887.397644043,3460.26497067233
1351,RES_688,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,67040.5798950195,1348.05473413522
1352,RES_1401,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,77704.2788696289,1678.57975014617
1353,RES_1019,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,113551.026611328,2185.628304634
1354,RES_972,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,182473.977233887,3455.63630050906
1355,RES_2597,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,47283.9377441406,1093.35162338557
1356,RES_2348,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,67213.8435058594,1020.79936555347
1357,RES_786,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,134452.377746582,2325.7373682636
1358,IND_215,,,LANDUSE,2020/07/25 00:52:06+00,3.0,0.0,28.1762084960938,100.492873679059
1359,COMM_146,,,LANDUSE,2020/07/25 00:52:06+00,1.0,0.0,86320.5559082031,1318.87305128497
1360,WATER_3503,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,28179.4055786133,1790.77466668168
1361,RES_1598,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,70824.6585083008,1488.68315098251
1362,RES_1027,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,17446.6639404297,524.451603457517
1363,RES_2824,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,61374.6635742188,1387.03064401997
1364,RES_3011,,,LANDUSE,2020/07/25 00:52:06+00,0.0,0.0,210654.752929688,4110.02925551334
1365,RES_1537,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,125621.028320313,2583.70230963689
1366,RES_1105,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,86301.9088745117,1799.6061606165
1367,RES_640,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,152915.906982422,2094.27905463648
1368,RES_1146,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,93277.366394043,1957.43515989655
1369,RES_2705,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,63293.5200195313,1424.34817826981
1370,RES_744,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,24547.3495483398,775.571560526501
1371,RES_2513,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,68875.9777832031,1438.24421493476
1372,RES_1797,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,204564.171386719,2272.61977549702
1373,RES_2236,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,666775.253723145,5051.31198328852
1374,REC_3141,,,LANDUSE,2020/07/25 00:52:07+00,7.0,0.0,557.264526367188,451.466842169616
1375,RES_1399,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,57751.8350219727,1143.7329578824
1376,RES_1121,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,34803.5350341797,883.896508611616
1377,RES_1232,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,48382.5910644531,1144.67797407816
1378,RES_1010,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,91235.0971679688,1865.51344425444
1379,IND_222,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,0.03155517578125,1.68843593442012
1380,RES_1979,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,87508.9012451172,1838.55516221994
1381,RES_1591,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,121121.056030273,1819.98019695333
1382,RES_909,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,37495.8889160156,910.952405006096
1383,RES_2602,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,166334.014953613,3202.92522380099
1384,RES_907,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,73868.0112304688,1655.80521183631
1385,RES_910,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,78139.5602416992,1736.3229208572
1386,MIXED USE_3283,,,LANDUSE,2020/07/25 00:52:07+00,2.0,0.0,154120.014282227,1871.87012923131
1387,RES_1447,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,84228.2687988281,1498.79098152295
1388,RES_3329,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,106766.359802246,2253.19201006982
1389,COMM_3105,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,451150.420043945,3039.5139988477
1390,RES_2887,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,55175.8333740234,1145.26834426955
1391,COMM_2379,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,33172.6080322266,741.113910057759
1392,RES_2333,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,1187.26135253906,223.19450690098
1393,RES_1658,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,152008.300598145,3064.88050474491
1394,RES_2478,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,189381.884887695,1719.556927464
1395,REC_2291,,,LANDUSE,2020/07/25 00:52:07+00,7.0,0.0,138853.207885742,1514.98693216648
1396,COMM_118,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,190335.717163086,1851.84961459225
1397,RES_2099,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,117119.469299316,2666.78433263642
1398,RES_1956,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,66446.5145263672,1532.00821031275
1399,RES_3045,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,45157.9328613281,879.16280156895
1400,RES_1264,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,56111.9866333008,1249.58967976546
1401,RES_1163,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,169111.275268555,3389.00193290541
1402,RES_1930,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,64546.8706054688,1539.10785231789
1403,RES_2104,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,60824.1873168945,1364.10046597725
1404,COMM_2400,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,104966.737854004,1549.76864625659
1405,RES_3061,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,74977.4071044922,1299.80524389136
1406,RES_3446,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,48688.7260742188,1009.58779546898
1407,RES_2033,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,169425.825073242,1752.63052335718
1408,RES_2481,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,67483.9659423828,1506.13761404097
1409,RES_1604,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,101913.247802734,1811.93682019998
1410,RES_1524,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,47474.5675048828,1059.2575134304
1411,RES_873,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,132006.492980957,1654.60638108172
1412,RES_2237,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,49072.9061889648,1194.25421680156
1413,RES_704,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,194885.770263672,3714.85881571091
1414,COMM_3511,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,83899.2807617188,1662.34155619575
1415,RES_2922,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,73160.1164550781,1538.94316928858
1416,RES_2549,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,103391.257507324,2172.21703174152
1417,MIXED USE_2421,,,LANDUSE,2020/07/25 00:52:07+00,2.0,0.0,467.792236328125,2126.45056017764
1418,RES_3146,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,70346.3684082031,1233.66000714915
1419,OS_3240,,,LANDUSE,2020/07/25 00:52:07+00,8.0,0.0,781168.806213379,17207.8263438537
1420,RES_1357,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,47945.7438354492,1110.15455078289
1421,RES_2013,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,108555.903259277,2458.92365755941
1422,RES_586,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,192769.287536621,1861.88004290023
1423,RES_1361,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,25460.3947753906,692.615588545021
1424,RES_1473,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,46191.624206543,1107.59670490896
1425,RES_2622,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,25190.8693237305,662.496037770831
1426,COMM_122,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,245809.844848633,2245.43056993502
1427,RES_1677,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,65326.7603149414,1418.90901304581
1428,RES_1625,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,184544.62109375,3676.8425696382
1429,RES_2516,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,169266.55291748,3247.42895981607
1430,RES_1334,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,107482.232910156,2335.56041730775
1431,OS_3671,,,LANDUSE,2020/07/25 00:52:07+00,8.0,0.0,26230.0141601563,2084.4289553452
1432,RES_1356,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,125977.272033691,2375.11746187468
1433,RES_2212,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,54724.7124023438,1276.91485797627
1434,RES_622,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,207887.679870605,1886.25917312531
1435,IND_224,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,4970431.93145752,10312.8646399941
1436,OS_3582,,,LANDUSE,2020/07/25 00:52:07+00,8.0,0.0,99478.9352416992,1888.42000793896
1437,CIVIC_3469,,,LANDUSE,2020/07/25 00:52:07+00,4.0,0.0,116040.440124512,1653.35390712447
1438,COMM_22,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,228418.15814209,2341.15334331605
1439,RES_2570,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,217353.280578613,4170.87723268115
1440,RES_2710,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,178518.229675293,3490.16585143219
1441,OS_3591,,,LANDUSE,2020/07/25 00:52:07+00,8.0,0.0,228492.973083496,5346.64416926183
1442,RES_1828,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,841662.776428223,7055.88355635136
1443,RES_760,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,1571588.23388672,20736.3765252583
1444,RES_554,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,239819.112426758,2241.24347026815
1445,RES_2293,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,116.564270019531,76.5056885299639
1446,RES_828,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,105549.914489746,2258.95894294142
1447,RES_642,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,101503.656616211,1993.37004930798
1448,RES_1600,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,45685.3648071289,1036.80688272233
1449,RES_2052,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,173875.54864502,1941.84181627991
1450,RES_1608,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,200694.33203125,3103.42765136155
1451,RES_443,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,54756.2316894531,1379.08449124714
1452,RES_2065,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,47864.7954711914,963.854301901103
1453,RES_931,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,88491.8424682617,1702.67409139949
1454,RES_535,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,80062.7748413086,1175.74187575336
1455,RES_2610,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,61860.7146606445,1305.26131076105
1456,RES_1084,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,77380.3634643555,1645.85649594046
1457,RES_2061,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,60956.055847168,1357.43877082057
1458,RES_2672,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,117786.18572998,2354.96670678686
1459,EDUC_2403,,,LANDUSE,2020/07/25 00:52:07+00,5.0,0.0,183135.440856934,2563.45807882488
1460,RES_1256,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,38469.1809692383,891.03607181758
1461,RES_2210,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,26540.0740966797,741.837970089827
1462,RES_2903,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,113593.344421387,2177.09232567721
1463,RES_2571,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,92516.594909668,1842.79025182341
1464,RES_3371,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,67972.2478027344,1626.35054219985
1465,RES_801,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,123300.972412109,2490.73186225123
1466,RES_3162,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,307865.8046875,3789.4324357941
1467,IND_3428,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,3275372.54394531,7585.29356396702
1468,RES_2471,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,86111.3793334961,1806.54934876551
1469,RES_2074,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,58686.5299072266,1169.19213222863
1470,RES_2209,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,273040.414123535,2785.95903607259
1471,RES_1284,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,42582.251159668,1054.03745298237
1472,RES_1332,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,79260.6983032227,1746.41407443549
1473,RES_2318,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,3749.88482666016,440.043288377157
1474,COMM_23,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,351073.487121582,2436.47621735956
1475,RES_563,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,121739.549194336,2150.03934902461
1476,COMM_33,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,2134526.33233643,5722.83003851272
1477,RES_543,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,231387.452697754,2387.24900001747
1478,RES_2234,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,480388.48638916,3541.4168088846
1479,RES_1911,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,83082.3079223633,1892.24360260849
1480,RES_825,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,166775.874694824,3322.13808983265
1481,RES_3365,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,102203.464111328,1792.0262591142
1482,RES_1441,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,21745.7879638672,605.440428754963
1483,RES_2891,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,28962.498840332,753.789329343995
1484,RES_527,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,136509.30279541,1554.43810824761
1485,RES_1858,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,48336.8420410156,1203.02381469443
1486,RES_1462,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,115790.426269531,2224.91109729123
1487,RES_2711,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,137582.871276855,2752.48827805131
1488,RES_1160,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,32712.5360717773,809.971291887925
1489,COMM_19,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,608652.182312012,3541.18192457325
1490,IND_306,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,1342729.07324219,6462.87344855634
1491,REC_3449,,,LANDUSE,2020/07/25 00:52:07+00,7.0,0.0,123778.521118164,1992.59503753353
1492,RES_1058,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,133233.808776855,2539.64524767043
1493,IND_1,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,1478.05047607422,311.358913130285
1494,RES_1611,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,143502.675231934,2782.21211276447
1495,RES_1355,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,73044.1427612305,1579.82750375394
1496,OS_3675,,,LANDUSE,2020/07/25 00:52:07+00,8.0,0.0,117136.579711914,5034.38669952842
1497,RES_3047,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,112006.347595215,1359.78767457432
1498,RES_1526,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,356861.507202148,3532.12199128907
1499,RES_2662,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,130051.300415039,1430.85217246603
1500,IND_304,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,706938.504455566,3842.03209033684
1501,RES_690,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,96271.3571777344,1966.40289521848
1502,RES_2466,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,92935.139831543,1898.82458307235
1503,RES_2893,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,25380.5838623047,696.890383883716
1504,COMM_111,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,122909.573059082,1443.11010637893
1505,COMM_3252,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,151049.198059082,1671.96626267533
1506,RES_566,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,22703.2421264648,1207.59329903939
1507,COMM_120,,,LANDUSE,2020/07/25 00:52:07+00,1.0,0.0,39096.0590820313,824.273193367048
1508,RES_2575,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,118566.786315918,2364.7964246598
1509,RES_2607,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,136791.041809082,2728.08768186438
1510,RES_1758,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,31095.6986083984,831.676758576111
1511,RES_3037,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,424127.624206543,3408.55265202883
1512,RES_1556,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,56820.8995361328,985.593820401903
1513,RES_890,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,275311.122497559,2804.43951192949
1514,RES_3522,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,57046.772277832,948.936316621541
1515,IND_221,,,LANDUSE,2020/07/25 00:52:07+00,3.0,0.0,201216.581420898,1881.84445246498
1516,RES_3031,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,82233.2196655273,1598.70195535632
1517,RES_2178,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,37949.3286743164,1018.62967233808
1518,RES_2781,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,105070.522888184,2323.25501237365
1519,RES_3359,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,89312.7117919922,2060.21284231567
1520,RES_2852,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,118763.803833008,2463.34912804758
1521,RES_2050,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,75105.6926269531,1451.86324573657
1522,RES_810,,,LANDUSE,2020/07/25 00:52:07+00,0.0,0.0,44220.2001342773,817.178990128358
1523,MIXED USE_3127,,,LANDUSE,2020/07/25 00:52:07+00,2.0,0.0,70438.625793457,1183.85152874637
1524,RES_1156,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,117447.394470215,2251.81032448764
1525,REC_498,,,LANDUSE,2020/07/25 00:52:08+00,7.0,0.0,642940.43359375,3389.20543464365
1526,RES_2004,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,22241.5380859375,616.340947027558
1527,RES_2554,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,159223.832580566,3107.68305441527
1528,RES_2649,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,828589.089233398,3752.75497566311
1529,OS_3557,,,LANDUSE,2020/07/25 00:52:08+00,8.0,0.0,27075.3607788086,988.038189420382
1530,RES_1102,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,63568.5059814453,1389.26297822832
1531,RES_2049,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,51010.7783203125,1053.67317697035
1532,COMM_74,,,LANDUSE,2020/07/25 00:52:08+00,1.0,0.0,319321.112121582,2259.49377294257
1533,COMM_165,,,LANDUSE,2020/07/25 00:52:08+00,1.0,0.0,60873.2796630859,1161.41620312657
1534,RES_1702,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,96716.2090454102,1976.46919664556
1535,RES_2088,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,65107.5428466797,1417.32709729311
1536,RES_1132,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,104275.997009277,2031.97321156118
1537,RES_1490,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,57265.1718139648,1225.89359027672
1538,RES_751,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,121516.956604004,2409.26662035906
1539,RES_471,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,69024.2974243164,1419.08975486479
1540,RES_3186,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,55489.739074707,1171.94836550918
1541,RES_2117,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,113651.940612793,2729.33648719879
1542,RES_948,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,24339.8809814453,662.19960437015
1543,RES_1292,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,94777.7326660156,2082.92733605742
1544,RES_2679,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,34621.5268554688,851.144380116542
1545,RES_2102,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,65674.3089599609,1461.1316735456
1546,RES_2574,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,103753.787353516,2170.71108001842
1547,RES_1991,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,123536.142150879,2696.00842486657
1548,RES_713,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,43831.5762939453,1005.61256865665
1549,COMM_3207,,,LANDUSE,2020/07/25 00:52:08+00,1.0,0.0,25469.3270874023,1930.92968876463
1550,MIXED USE_366,,,LANDUSE,2020/07/25 00:52:08+00,2.0,0.0,1006.916015625,3575.13982576278
1551,RES_2818,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,22059.194519043,1350.35588509036
1552,RES_2564,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,104486.231506348,2089.6700752989
1553,RES_2205,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,634866.744384766,3262.3687209949
1554,RES_1973,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,109143.678161621,2361.07611070265
1555,RES_3020,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,22739.8385009766,650.940673120452
1556,RES_942,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,76630.2050170898,1652.55583251251
1557,RES_1367,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,220624.195251465,3369.58852003005
1558,RES_68,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,1057.63494873047,262.168290273929
1559,RES_2204,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,87153.4272460938,1418.61040500199
1560,RES_958,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,80808.3330078125,1863.38870364273
1561,RES_2962,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,112396.459716797,2364.21474449395
1562,MIXED USE_2462,,,LANDUSE,2020/07/25 00:52:08+00,2.0,0.0,713512.141540527,3621.60305438513
1563,RES_2969,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,40701.5159912109,995.257063651563
1564,RES_2069,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,61052.9481811523,1359.11870886403
1565,RES_1076,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,95493.1727905273,1895.81931019507
1566,RES_2018,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,88320.0134887695,1309.78246927383
1567,RES_2512,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,166701.063598633,3120.95147221194
1568,RES_3011,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,57412.8099365234,1906.24136473267
1569,RES_1947,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,45859.9928588867,1002.28247987006
1570,RES_646,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,175142.097717285,2723.17838016037
1571,RES_1039,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,192290.083984375,3506.77769476298
1572,RES_3191,WILLIADU,2018/09/10 17:47:22+00,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,38546.8914794922,803.960927529124
1573,RES_73,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,6784.41766357422,1377.8321343883
1574,RES_3208,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,10334.2838745117,977.107966847399
1575,RES_450,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,568163.718505859,3800.53540190119
1576,RES_1417,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,4598.21612548828,1433.5692073875
1577,RES_1059,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,99850.9411010742,2066.42579047455
1578,RES_1559,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,137771.663452148,2700.6537164557
1579,RES_1796,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,66568.21875,1204.36439763286
1580,RES_2015,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,118976.042541504,2684.23214266225
1581,RES_2130,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,159949.708190918,1599.76060418926
1582,COMM_3490,,,LANDUSE,2020/07/25 00:52:08+00,1.0,0.0,24196.3010864258,658.032144266223
1583,OS_3630,,,LANDUSE,2020/07/25 00:52:08+00,8.0,0.0,139310.703735352,1611.586442508
1584,WATER_2289,,,JACOBPA,2022/11/07 20:41:27+00,6.0,0.0,949273.065795898,10553.6276148132
1585,RES_2495,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,56143.7102661133,1228.10231121289
1586,RES_961,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,61310.5439453125,1308.53005811799
1587,RES_3145,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,70338.2398681641,1233.5975746574
1588,RES_1053,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,70538.1376953125,1492.79206298918
1589,COMM_3511,,,LANDUSE,2020/07/25 00:52:08+00,1.0,0.0,211147.159362793,1906.68587865881
1590,RES_2125,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,259201.229858398,2375.33467396339
1591,RES_587,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,32638.0956420898,843.461449506908
1592,RES_1966,,,LANDUSE,2020/07/25 00:52:08+00,0.0,0.0,96726.7036743164,1942.61426710497
