OBJECTID,COMPKEY,STNAME_ORD,FLOWSEGID,DOWNTOWN,START_DATE,AMPK,PMPK,AWDT,ADT,AWDT_ROUNDED,DATAQUALITY,FLAGS,SHAPE_Length
195,"4991,5001,4993,4995,4989,4996,4992,4997,4998,4990,4999,4994,5000,4988",32ND AVE NW,1759,N,2015/11/16 00:00:00+00,,,4973.0,4931.0,5000,Study - 13-15,,3992.96202879031
196,"22250,22249,22248,22246,22247",SW GRAHAM ST,237,N,2018/06/28 00:00:00+00,147.0,196.0,2191.0,2084.0,2100,Study(Normalized),,1649.19947864248
197,12865,SPRING ST,759,Y,2015/03/05 00:00:00+00,,,2738.0,2546.0,2700,Study - 13-15,,324.3417298775
198,13946,E DENNY WAY,1033,B,,,,19500.0,,19500,Estimate,,269.578249232481
199,"18092,18091",NE RAVENNA BLVD,1594,N,2018/03/26 00:00:00+00,252.0,403.0,3845.0,3754.0,3700,Study(Normalized),,735.857120473579
200,"728890,8738,8737,8735,705566,728891",ALASKAN WAY S,616,Y,2015/03/12 00:00:00+00,,,9127.0,8144.0,9100,Study - 13-15,,3383.63715922291
201,"20116,20118,20123,20122,20120,20119,20117,20121",S GRAHAM ST,217,N,,,,10000.0,,10000,Estimate,,3632.69912443027
202,"2212,2213",15TH AVE NW,1530,N,,,,2500.0,,2500,Estimate,,512.115425075967
204,"21906,7211,7212,7214,7213","SW BRANDON ST,49TH AVE SW",281,N,2017/12/12 08:30:00+00,113.0,145.0,1400.0,1351.0,1400,Study,,1655.43388501541
205,"12958,12959",STONE WAY N,1355,N,2018/01/18 08:30:00+00,781.0,984.0,11393.0,10964.0,11400,Study,,713.898079915149
206,"17044,17043,17050,17049,17048,17045,17046,17041,17042,17047",NE 55TH ST,1550,N,2015/10/22 00:00:00+00,,,7290.0,7268.0,7300,Study - 13-15,,2568.9448253962
207,"2520,2521,2519,2522",17TH AVE NE,1578,N,2018/05/31 00:00:00+00,44.0,84.0,836.0,829.0,800,Study(Normalized),,1841.36079442105
208,15123,N 122ND ST,1865,N,2015/12/11 00:00:00+00,,,1465.0,1344.0,1500,Study - 13-15,,517.311682612847
209,"337100,17009",NE 54TH ST,1545,N,,,,14000.0,,14000,Estimate,,213.724597323774
210,2904,2ND AVE W,1182,N,2018/03/29 00:00:00+00,620.0,546.0,5656.0,5226.0,5500,Study(Normalized),,365.360044035375
211,"8258,8257,8260,8259,8261",7TH AVE W,1269,N,2015/01/13 00:00:00+00,,,1437.0,1335.0,1400,Study - 13-15,,1283.72649276629
212,"17518,17516,17515,17517,17513,17514",NE 75TH ST,1707,N,,,,19500.0,,19500,Estimate,,1327.85085096294
213,"8115,8784,8794,8790,8793,8799,8782,8786,8792,8791,8783,8787,8789,8795,8798,8797,8785,8788,8796,10813,10812,10814","63RD AVE SW,ALKI AVE SW,HARBOR AVE SW",545,N,,,,12240.0,11617.0,12200,Estimate,,12733.3079177496
214,13646,WOODLAND PL N,1661,N,2018/06/27 00:00:00+00,422.0,781.0,6897.0,6354.0,6700,Study(Normalized),,341.039374118233
215,13643,WOODLAND PL N,1610,N,2018/10/31 00:00:00+00,485.0,344.0,3974.0,3752.0,4000,Study(Normalized),,260.485009017917
216,"507272,507273",SW FLORIDA ST,478,N,2018/08/29 00:00:00+00,533.0,443.0,4861.0,4372.0,4900,Study(Normalized),,1147.77549901213
217,"6104,6103",39TH AVE SW,50,N,,,,1500.0,,1500,Estimate,,701.384912912508
218,2029,15TH AVE NE,1384,N,2017/08/31 10:15:00+00,530.0,908.0,8502.0,7532.0,8500,Study,,231.722762565945
219,"12806,12810,12807,12809,12808,337698",SEWARD PARK AVE S,170,N,2015/10/08 00:00:00+00,,,10163.0,9292.0,10200,Study - 13-15,,3125.88495867914
220,"12566,12567,12568,12565",REPUBLICAN ST,1113,N,2018/06/22 00:00:00+00,394.0,386.0,5196.0,4967.0,5100,Study(Normalized),,1266.95597068071
221,"16750,16749",NE 40TH ST,1389,N,2014/10/21 00:00:00+00,,,12006.0,11197.0,12000,Study - 13-15,,508.664772877486
222,20486,S JACKSON ST,568,B,,,,10000.0,,10000,Estimate,,175.424774586891
223,"7313,7312,7311",5TH AVE NE,1731,N,2015/12/17 00:00:00+00,,,14335.0,6999.0,14300,Study - 13-15,,625.482414781845
224,"21318,21317",S SPOKANE ST,388,N,,,,7500.0,,7500,Estimate,,577.745670366997
225,"21004,163400",S ORCAS ST,250,N,2018/04/10 00:00:00+00,109.0,226.0,1520.0,1496.0,1600,Study(Normalized),,699.721872172963
226,"22932,22926,22928,22931,22930,22929,22927,22925",SW TRENTON ST,118,N,2017/12/19 13:45:00+00,531.0,707.0,7108.0,6810.0,7100,Study,,2992.57254607667
227,19217,NW MARKET ST,1556,N,2017/09/21 12:15:00+00,1476.0,1514.0,21978.0,21491.0,22000,Study,,719.950227257856
228,13179,UNION ST,765,Y,,,,5000.0,,5000,Estimate,,321.894399103275
229,"17052,17055,17053,17051,17054",NE 55TH ST,1548,N,2015/10/22 00:00:00+00,,,6794.0,6495.0,6800,Study - 13-15,,1323.03942944625
230,17607,NE 80TH ST,1735,N,,,,23000.0,,23000,Estimate,,465.664790244829
231,9319,BOREN AVE,933,B,2017/10/04 11:30:00+00,1533.0,1170.0,18119.0,17854.0,18100,Study,,425.540849957426
232,"23788,23790,23795,23785,23792,23784,23791,23786,23793,23789,23794,23787",WEST VIEWMONT WAY W,1368,N,2017/11/02 11:15:00+00,122.0,143.0,1657.0,1619.0,1700,Study,,6018.57758743558
233,1851,14TH AVE,909,N,,,,6000.0,,6000,Estimate,,82.8890156816379
234,"2083,2081,2080,2082,2079",15TH AVE NE,1863,N,,,,7000.0,,7000,Estimate,,2168.22195938878
235,"1925,1924,1923",14TH AVE S,525,N,2017/11/15 10:00:00+00,271.0,359.0,3905.0,3539.0,3900,Study,,1630.4950226167
236,"10820,10818,10821,10817,10816,10819,10815",HARBOR AVE SW,503,N,2017/07/24 10:00:00+00,1010.0,1301.0,17728.0,19284.0,17700,Study,,7269.34766951294
237,"11419,11421,11424,11418,11422,11420,11423",LINDEN AVE N,1744,N,2015/11/16 00:00:00+00,,,3359.0,3149.0,3400,Study - 13-15,,1944.00061168104
238,8652,SEATTLE BLVD S,535,N,,,,7000.0,,7000,Estimate,,126.372079624975
239,"4757,4252,23777,23778","30TH AVE W,28TH AVE W,W TILDEN ST",1359,N,2017/12/12 11:30:00+00,93.0,142.0,1379.0,1364.0,1400,Study,,1321.21859222553
240,"8723,8724",ALASKAN WAY,751,Y,2018/07/17 00:00:00+00,924.0,1000.0,13115.0,13462.0,12700,Study(Normalized),,849.436338825414
241,3719,25TH AVE NE,1424,N,2017/11/02 12:15:00+00,1426.0,1584.0,20383.0,19873.0,20400,Study,,560.713939434761
242,"589801,589800,589802",MERCER ST,1133,N,,,,25110.0,24250.0,25100,Estimate,,1022.53881298818
243,"1105,1104",1ST AVE NE,1900,N,,,,6000.0,,6000,Estimate,,1270.20599245332
244,12893,STANLEY AVE S,225,N,,,,1500.0,,1500,Estimate,,415.000398960763
245,"18082,18083",NE RAVENNA BLVD,1676,N,2018/01/10 11:15:00+00,244.0,376.0,4033.0,4034.0,4000,Study,,1366.36298361015
246,"21002,21003",S ORCAS ST,252,N,2018/01/11 14:30:00+00,159.0,200.0,1753.0,1785.0,1800,Study,,911.515238106853
247,"15644,15642,15643,15646,15645",N 50TH ST,1526,N,2018/02/01 11:15:00+00,804.0,1074.0,12456.0,12218.0,12500,Study,,2419.3334216698
248,"11196,11195,11194,11175,11197",LAKE WASHINGTON BLVD,828,N,2014/05/20 00:00:00+00,,,6637.0,5897.0,6600,Study - 13-15,,3213.87381687747
249,"11968,11967,11970,11969",NICKERSON ST,1306,N,2018/10/18 00:00:00+00,1376.0,1471.0,18366.0,16902.0,18400,Study(Normalized),,1730.11605972991
250,"16810,16811",NE 43RD ST,1420,N,2018/06/29 00:00:00+00,111.0,135.0,1468.0,1298.0,1400,Study(Normalized),,565.089903923721
251,8675,AIRPORT WAY S,408,N,2017/10/03 10:45:00+00,2454.0,1504.0,19841.0,19596.0,19800,Study,,357.557653595483
252,"18361,18362","NW 48TH ST,NW LEARY WAY",1489,N,2018/06/27 00:00:00+00,250.0,353.0,3724.0,3429.0,3600,Study(Normalized),,993.48525674049
253,12904,STEWART ST,948,Y,,,,14000.0,,14000,Estimate,,322.014560036401
254,"16012,16011,16015,16010,16013,16009,16014,16008",N 90TH ST,1792,N,2018/05/10 00:00:00+00,580.0,691.0,7211.0,6804.0,6600,Study(Normalized),,1991.24367452362
255,7894,6TH AVE,1057,Y,2018/03/13 00:00:00+00,237.0,456.0,4135.0,3892.0,4000,Study(Normalized),,253.717504999031
256,"18282,15315,15320,15317,15318,15316,15319,11334,10567","NW 36TH ST,N 36TH ST,LEARY WAY NW,FREMONT PL N",1346,N,2015/12/16 00:00:00+00,,,22626.0,21093.0,22600,Study - 13-15,,2952.6566374796
257,"7359,7360,7361",5TH AVE S,563,N,2015/04/06 00:00:00+00,,,8026.0,7342.0,8000,Study - 13-15,,1240.52806066251
258,"9304,9303,9306",BOREN AVE,659,N,2015/07/16 00:00:00+00,,,20986.0,18299.0,21000,Study - 13-15,,1260.74149439145
259,"12858,12859",SPRING ST,687,Y,,,,4000.0,,4000,Estimate,,322.104192186462
260,"8212,8213,8211",7TH AVE S,537,N,2018/01/22 08:30:00+00,943.0,547.0,7882.0,7040.0,7900,Study,,1108.2365523487
261,"18988,18987,159001,18986,18989",NW 85TH ST,1788,N,2017/07/19 12:15:00+00,418.0,562.0,7255.0,7569.0,7300,Study,,1311.98315527529
262,"10758,10755,10757,10763,10759,10754,10761,10756,10762,10760,10752,10764",GREENWOOD AVE N,1832,N,2015/02/24 00:00:00+00,,,13593.0,13147.0,13600,Study - 13-15,,5285.02209270549
263,"6232,6233",4TH AVE S,546,N,2015/07/29 00:00:00+00,,,26148.0,23658.0,26100,Study - 13-15,,1492.48756056625
264,"14078,14077,14080,14079,14081",EAST GREEN LAKE WAY N,1665,N,2017/12/07 11:45:00+00,1107.0,1140.0,12342.0,12026.0,12300,Study,,2214.46222576798
265,11583,MADISON ST,693,Y,2018/06/15 00:00:00+00,625.0,409.0,6725.0,6523.0,6600,Study(Normalized),,322.062179962828
266,20731,S MAIN ST,577,Y,,,,2000.0,,2000,Estimate,,340.206420222668
267,"16286,16287,16288",NE 110TH ST,1836,N,2018/03/12 00:00:00+00,402.0,366.0,3618.0,3263.0,3500,Study(Normalized),,1344.10156999189
268,"17610,17611",NE 80TH ST,1732,N,2015/07/21 00:00:00+00,,,17212.0,16418.0,17200,Study - 13-15,,1329.87340928132
269,9414,BROAD ST,1036,Y,2015/08/19 00:00:00+00,,,10134.0,10630.0,10100,Study - 13-15,,321.801635534997
270,"7201,7199,7203,7198,7202,7200",49TH AVE SW,454,N,2014/02/19 00:00:00+00,,,2386.0,2287.0,2400,Study - 13-15,,3357.45657204455
271,"19709,19710",S COLUMBIAN WAY,412,N,2015/04/02 00:00:00+00,,,17064.0,16205.0,17100,Study - 13-15,,1312.12539966791
272,"12602,12608,12605,12601,12606,12603,12604,12607",ROOSEVELT WAY NE,1595,N,2014/10/21 00:00:00+00,,,10242.0,9790.0,10200,Study - 13-15,,2581.68874015909
273,"14732,14733,23594,23593,23595,23592,2667,2669,2668,14322,14323","E ROANOKE ST,WEST MONTLAKE PL E,19TH AVE E,E LYNN ST",1258,N,2017/11/29 09:00:00+00,319.0,333.0,3541.0,3447.0,3500,Study,,2890.28831718249
274,8715,SR99 SB OFF RP,39,N,2015/06/09 00:00:00+00,,,11735.0,10848.0,11700,Study - 13-15,,1319.08588980807
275,"8703,8702",AIRPORT WAY S,77,N,2015/05/07 00:00:00+00,,,7449.0,6011.0,7400,Study - 13-15,,3557.50377814503
276,"1106,1107",1ST AVE NE,1912,N,,,,6500.0,,6500,Estimate,,1076.32202606478
277,10185,EASTLAKE AVE NE,1961,N,,,,24000.0,,24000,Estimate,,225.306037242767
278,"14641,14642",E PINE ST,953,N,2018/01/23 11:45:00+00,308.0,351.0,4347.0,4200.0,4300,Study,,405.100486763113
279,10012,DENNY WAY,1049,B,2018/06/21 00:00:00+00,1966.0,1857.0,28785.0,28892.0,28100,Study(Normalized),,379.798510697925
280,2201,15TH AV W NB OFF RP,1985,N,2018/06/26 00:00:00+00,404.0,591.0,7176.0,6858.0,7000,Study(Normalized),,700.689063015828
281,"14339,14338,14337,14340,9444","E MADISON ST,BROADWAY",843,N,2018/02/13 08:45:00+00,1387.0,1497.0,21312.0,20414.0,21300,Study,,803.683601522549
282,16813,NE 43RD ST,1416,N,2018/10/25 00:00:00+00,197.0,270.0,3031.0,2978.0,3000,Study(Normalized),,279.954838799931
283,"670574,15152,9801","1ST AVE NE,N 128TH ST,CORLISS AVE N",1896,N,2018/03/27 00:00:00+00,159.0,266.0,1996.0,1836.0,1900,Study(Normalized),,1828.38434859234
284,"13757,13758",YESLER WAY,617,Y,2018/10/16 00:00:00+00,443.0,416.0,5481.0,5737.0,5500,Study(Normalized),,254.835210270981
285,9413,BROAD ST,1021,Y,,,,10000.0,,10000,Estimate,,322.387911138464
286,7876,6TH AVE,729,Y,2018/05/17 00:00:00+00,99.0,169.0,1650.0,1647.0,1500,Study(Normalized),,306.035969635266
287,6127,4TH AVE,742,Y,,,,16600.0,,16600,Estimate,,305.93743425157
288,"16895,16894",NE 47TH ST,1484,N,2018/06/29 00:00:00+00,202.0,349.0,3680.0,3572.0,3600,Study(Normalized),,522.552509250279
289,13342,WEST SEATTLE BR WB,2017,N,2014/10/16 00:00:00+00,,,47934.0,45672.0,47900,Study - 13-15,,3313.81103066258
290,13529,WESTLAKE AVE,996,Y,,,,4000.0,,4000,Estimate,,440.599643140861
291,16930,NE 50TH ST,1511,N,2018/10/04 00:00:00+00,1145.0,1542.0,18680.0,18176.0,18700,Study(Normalized),,263.500927884228
292,17437,NE 71ST ST,1685,N,2018/10/11 00:00:00+00,524.0,536.0,6590.0,6399.0,6600,Study(Normalized),,289.06481400753
293,"20495,20496,20499,20498,20497",S JACKSON ST,559,N,2017/10/25 09:30:00+00,843.0,961.0,11929.0,11746.0,11900,Study,,1919.62060832188
294,"12682,12685,12683,12681,12684,12680",ROY ST,1155,N,2017/11/03 10:45:00+00,413.0,530.0,5566.0,5456.0,5600,Study,,1931.38435532331
295,13509,WESTERN AVE,904,Y,2018/07/23 00:00:00+00,1277.0,1332.0,20935.0,20295.0,20300,Study(Normalized),,426.340403221781
296,"2038,2039,2037,2040",15TH AVE NE,1584,N,2017/09/19 11:45:00+00,937.0,1348.0,12473.0,11711.0,12500,Study,,2125.94350608316
297,14389,EAST MARGINAL WAY S,32,N,2015/04/28 00:00:00+00,,,7804.0,5965.0,7800,Study - 13-15,,565.23295637123
298,19328,S ALBRO PL,221,N,,,,9000.0,,9000,Estimate,,233.750450234007
299,"8238,8237,8466,8469,8467,8468,21401","7TH AVE S,8TH AVE S,S TRENTON ST",129,N,2015/05/06 00:00:00+00,,,1892.0,1712.0,1900,Study - 13-15,,3436.94971094465
300,17040,NE 55TH ST,1551,N,2018/10/04 00:00:00+00,1078.0,1238.0,13411.0,12803.0,13400,Study(Normalized),,589.217738629812
301,"9480,9478,9479",BROOKLYN AVE NE,1417,N,2018/06/15 00:00:00+00,137.0,181.0,2017.0,1985.0,2000,Study(Normalized),,1307.34921966084
302,"6046,6048,6047,20238,9610,9608,9607,9609","39TH AVE S,S HENDERSON ST,CARKEEK DR S",98,N,2017/10/19 12:00:00+00,148.0,228.0,2454.0,2415.0,2500,Study,,4485.63617118448
303,15760,N 62ND ST,1606,N,,,,5500.0,,5500,Estimate,,108.507561852396
304,"9057,9058",BANNER WAY NE,1733,N,,,,14000.0,,14000,Estimate,,817.784687366935
305,"14411,14410,14412,14409",EAST MARGINAL WAY S,200,N,2015/12/15 00:00:00+00,,,20314.0,16281.0,20300,Study - 13-15,,1916.20204560364
306,"23551,23550",W MCGRAW ST,1232,N,2018/01/11 12:45:00+00,496.0,601.0,7149.0,6889.0,7100,Study,,660.153695902467
307,"15957,15960,15963,15958,15961,15962,15956,15959,15964",N 85TH ST,1771,N,,,,26684.0,26694.0,26700,Estimate,,1990.47733301955
308,14890,E UNION ST,867,N,2018/10/30 00:00:00+00,413.0,321.0,4477.0,4406.0,4500,Study(Normalized),,308.973802213975
309,"9312,9310,9311,9313",BOREN AVE,783,B,,,,19000.0,,19000,Estimate,,1224.11373892785
310,4375,3RD AVE,639,Y,2018/08/14 00:00:00+00,719.0,576.0,8411.0,8039.0,8400,Study(Normalized),,306.553154130945
311,6128,4TH AVE,762,Y,,,,21500.0,,21500,Estimate,,305.878820253113
312,21219,S ROYAL BROUGHAM WAY,513,N,2017/09/20 09:15:00+00,580.0,587.0,6832.0,6000.0,6800,Study,,509.010677586685
313,"21326,21324,21327,21325",S SPOKANE ST,392,N,,,,10000.0,,10000,Estimate,,1351.95037058822
314,"11521,11520",M L KING JR WAY S,423,N,,,,30500.0,,30500,Estimate,,235.360725435125
315,12974,STROUD AVE N,1738,N,2015/12/03 00:00:00+00,,,4035.0,3772.0,4000,Study - 13-15,,681.35936868341
316,8720,ALASKAN WAY,665,Y,2018/07/17 00:00:00+00,708.0,751.0,10569.0,10590.0,10200,Study(Normalized),,305.691357213687
317,"14420,14419",EAST MARGINAL WAY S,145,N,2015/05/07 00:00:00+00,,,15191.0,12391.0,15200,Study - 13-15,,1390.10676232093
318,"11501,11500",M L KING JR WAY S,590,N,2018/06/13 00:00:00+00,1541.0,1596.0,20632.0,19367.0,20100,Study(Normalized),,901.320560094875
319,"17520,17521,17519,17523,17522",NE 75TH ST,1704,N,2017/12/19 12:00:00+00,1503.0,1696.0,21597.0,20184.0,21600,Study,,1460.77233253738
320,"8037,8039,8036,8040,8038,23338,23342,23344,23335,23341,23339,23346,23343,23345,23337,23336,23340","6TH AVE W,W GALER ST",1235,N,2018/01/11 13:00:00+00,309.0,327.0,3467.0,3235.0,3500,Study,,4690.33960615164
321,2751,2ND AVE,663,Y,,,,14800.0,,14800,Estimate,,306.091403475518
322,12867,SPRING ST,778,Y,,,,2700.0,,2700,Estimate,,322.036702765092
323,16896,NE 47TH ST,1482,N,2018/10/25 00:00:00+00,206.0,346.0,3933.0,3960.0,3900,Study(Normalized),,280.008836422298
324,4373,3RD AVE,625,Y,2017/08/24 05:30:00+00,488.0,435.0,6263.0,6066.0,6300,Study,,479.291375474712
325,"20461,20459,20460",S INDUSTRIAL WAY,338,N,2017/11/09 10:30:00+00,345.0,362.0,4125.0,3654.0,4100,Study,,1214.42965549544
326,"20700,20701,20699,20687","S LUCILE ST,S LUCILE ST BR",266,N,2015/04/01 00:00:00+00,,,10511.0,9433.0,10500,Study - 13-15,,2022.63837371979
327,"14367,14372,14369,14373,14374,14366,14368,14365,14371,14370,14375",E MADISON ST,1196,N,2015/07/20 00:00:00+00,,,12618.0,0.0,12600,Study - 13-15,,3790.57819270541
328,"4503,4504",3RD AVE NW,1909,N,,,,9800.0,,9800,Estimate,,1323.47128011906
329,2749,2ND AVE,631,Y,2018/08/14 00:00:00+00,796.0,1209.0,12759.0,11962.0,12800,Study(Normalized),,306.14960094965
330,"6321,6320",40TH AVE NE,1670,N,2018/01/22 09:00:00+00,511.0,655.0,5932.0,5449.0,5900,Study,,1323.54894486358
331,"16863,16864,16865",NE 45TH ST,1430,N,,,,30500.0,,30500,Estimate,,1405.60382362859
332,"16932,16931",NE 50TH ST,1509,N,2017/10/31 10:30:00+00,1163.0,1449.0,18514.0,18827.0,18500,Study,,523.522874873645
333,"9437,9438",BROADWAY,731,N,,,,13000.0,,13000,Estimate,,366.905456754353
334,"7064,7062,7063,11388,11387","47TH AVE SW,LINCOLN PARK WAY SW",198,N,2018/10/31 00:00:00+00,384.0,425.0,4438.0,3982.0,4400,Study(Normalized),,2170.73773982056
335,12900,STEWART ST,878,Y,,,,9384.0,9702.0,9400,Estimate,,321.899509163321
336,12214,PINE ST,814,Y,,,,5500.0,,5500,Estimate,,322.207641797625
337,"13976,13975,4933,4934","E DENNY WAY,32ND AVE,32ND AVE E",1076,N,2018/09/04 00:00:00+00,447.0,413.0,4288.0,3877.0,4500,Study(Normalized),,1294.84446957862
338,"16697,16696,16698",NE 145TH ST,1920,N,2018/10/20 00:00:00+00,1675.0,2051.0,27016.0,25996.0,27000,Study(Normalized),,1005.3894621618
339,8517,9TH AVE,793,Y,2018/10/04 00:00:00+00,373.0,377.0,4932.0,4341.0,4900,Study(Normalized),,306.136715199947
340,20487,S JACKSON ST,566,B,,,,14000.0,,14000,Estimate,,320.864330201061
341,12898,STEWART ST,833,Y,,,,7500.0,,7500,Estimate,,322.32762142521
342,"703483,12759,274364,18442,18441","SEAVIEW AVE NW,NW 54TH ST",1601,N,2017/10/24 11:45:00+00,410.0,501.0,5532.0,5581.0,5500,Study,,2766.39140455606
343,"3331,3200,22067,22065,22066,2334,2330,2336,2335,2338,2333,2337,2331,2332,22650,3479","22ND AVE SW,21ST AVE SW,SW DAWSON ST,16TH AVE SW,SW OREGON ST,23RD AVE SW",311,N,2013/05/13 00:00:00+00,,,5285.0,4578.0,5300,Study - 13-15,,11823.0811330076
344,"10397,10399,10398,652860",FAUNTLEROY WAY SW,229,N,2017/11/02 13:15:00+00,824.0,1071.0,12869.0,12397.0,12900,Study,,1279.72050114356
346,13356,WALL ST,985,Y,2017/10/19 10:00:00+00,346.0,407.0,5288.0,5150.0,5300,Study,,321.994231085261
347,"22922,22924,22923",SW TRENTON ST,116,N,2015/04/24 00:00:00+00,,,4191.0,3986.0,4200,Study - 13-15,,999.975965274024
348,"21217,21218",S ROYAL BROUGHAM WAY,516,N,2017/09/20 09:30:00+00,896.0,729.0,9615.0,8642.0,9600,Study,,760.15583047138
349,23698,W ROY ST,1163,N,2018/03/29 00:00:00+00,553.0,550.0,6199.0,5896.0,6000,Study(Normalized),,321.860909825513
350,"9115,9116",BEACON AVE S,458,N,2018/10/17 00:00:00+00,540.0,653.0,8034.0,7424.0,8000,Study(Normalized),,572.613270510595
351,12679,ROY ST,1157,N,2018/03/29 00:00:00+00,621.0,866.0,9579.0,9365.0,9300,Study(Normalized),,322.003170614216
352,"23530,23528,23531,23533,23539,23535,23529,23536,23538,23534,23537,23532",WEST MARGINAL WAY SW,355,N,2014/06/02 00:00:00+00,,,14513.0,12344.0,14500,Study - 13-15,,13076.4449499091
353,"15288,15289,15287,15286",N 34TH ST,1305,N,2017/10/26 11:45:00+00,1118.0,1392.0,15287.0,14674.0,15300,Study,,1760.57664269665
354,"21734,21722,21733,21723",SW ALASKA ST,299,N,2017/12/19 14:45:00+00,551.0,697.0,7914.0,7417.0,7900,Study,,1293.99238805294
355,"8721,8722",ALASKAN WAY,705,Y,2018/07/17 00:00:00+00,710.0,958.0,11611.0,11503.0,11300,Study(Normalized),,613.438180027762
356,13528,WESTLAKE AVE,967,Y,,,,3500.0,,3500,Estimate,,166.262863970158
357,"2770,2771",2ND AVE,1069,Y,,,,7000.0,,7000,Estimate,,493.485450242554
358,"3090,13160,13161","20TH AVE W,THORNDYKE AVE W",1295,N,2015/07/30 00:00:00+00,,,5960.0,5699.0,6000,Study - 13-15,,2164.88700567328
359,10569,FREMONT WAY N,1331,N,,,,6500.0,,6500,Estimate,,259.381428486764
360,13709,WOODLAWN AVE NE,1675,N,,,,5000.0,,5000,Estimate,,106.256302879786
361,"12390,12384,12387,12393,12386,12385,12392,12388,12389,12391,337807",RAINIER AVE S,289,N,2015/10/07 00:00:00+00,,,24614.0,23326.0,24600,Study - 13-15,,4294.80876035611
362,"12527,12529,12528,12526,12525",RENTON AVE S,100,N,2015/08/26 00:00:00+00,,,7248.0,7011.0,7200,Study - 13-15,,2769.39520156816
363,"7154,7153,7156,7155",48TH AVE SW,277,N,2018/06/01 00:00:00+00,269.0,291.0,2845.0,2842.0,2800,Study(Normalized),,2609.87155157538
364,12686,ROY ST,1153,N,2018/10/10 00:00:00+00,321.0,459.0,5145.0,5139.0,5100,Study(Normalized),,321.971257811139
365,"18345,18346,18347",NW 46TH ST,1477,N,2018/07/11 00:00:00+00,774.0,847.0,11263.0,10474.0,10900,Study(Normalized),,1412.06867731103
366,13331,WEST SEATTLE BR EB,2014,N,,,,68500.0,,68500,Estimate,,1248.61154550038
367,9120,BEACON AVE S,441,N,2017/12/13 11:15:00+00,555.0,752.0,8695.0,8114.0,8700,Study,,361.990379593659
368,4378,3RD AVE,694,Y,2017/08/24 06:45:00+00,618.0,564.0,7930.0,7876.0,7900,Study,,305.999458864034
369,"23424,23423",W HARRISON ST,1107,N,2018/06/20 00:00:00+00,285.0,314.0,3192.0,2939.0,3100,Study(Normalized),,644.047877943087
370,"10384,10383",FAUNTLEROY WAY SW,326,N,,,,37000.0,,37000,Estimate,,588.086445193619
371,"15786,15788,15787,18598,18599,18600","N 65TH ST,NW 65TH ST",1645,N,2013/01/30 00:00:00+00,,,10699.0,10315.0,10700,Study - 13-15,,1563.2697005641
372,"13041,163547,13040,13039",SWIFT AVE S,245,N,2017/10/16 11:30:00+00,1731.0,1714.0,23053.0,21696.0,23100,Study,,1052.57664612157
373,10967,HUBBELL PL,777,Y,,,,5500.0,,5500,Estimate,,315.295634190674
374,8170,7TH AVE NE,1410,N,2018/01/23 08:45:00+00,639.0,697.0,8618.0,8305.0,8600,Study,,593.103046771663
375,"14598,14599,14595,14597,14596,14594",E PIKE ST,918,B,2015/12/15 00:00:00+00,,,10358.0,9843.0,10400,Study - 13-15,,1492.091861474
376,"19704,19705,19707",S COLUMBIAN WAY,307,N,2018/04/10 00:00:00+00,271.0,336.0,3804.0,3692.0,3900,Study(Normalized),,784.092601352284
377,13330,WEST SEATTLE BR EB,2018,N,2018/10/01 00:00:00+00,,,108179.0,102555.0,98700,Study(Normalized),,3643.39475557276
378,"16854,16853",NE 45TH ST,1442,N,2015/07/28 00:00:00+00,,,19633.0,17490.0,19600,Study - 13-15,,559.202343401251
379,13184,UNION ST,809,Y,2018/06/07 00:00:00+00,1205.0,810.0,13390.0,13301.0,13100,Study(Normalized),,321.809299478968
380,"10054,15121,15120","DENSMORE AVE N,N 122ND ST",1886,N,2018/01/17 08:30:00+00,483.0,654.0,5940.0,5218.0,5900,Study,,1731.48774562282
381,"23218,23216,23217,23215",W DRAVUS ST,1292,N,2018/10/10 00:00:00+00,845.0,991.0,11629.0,11096.0,11600,Study(Normalized),,1131.93164417579
382,"22759,22760,22758,22755,22757,22754,22756,22761",SW ROXBURY ST,72,N,,,,20000.0,,20000,Estimate,,2407.32016394382
383,20850,1ST AV S NB OFF RP,201,N,,,,16000.0,,16000,Estimate,,968.502279900887
